CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
26.191.053/0001-20;2024-06-28;1;;;;;;;;;0;0;311179.66;311179.66;-14000;-14000;0;0;0;0;0;0;-21869.18;-26754.28;275310.48;270425.38;;;;;;;;;0;0;275310.48;270425.38;0;0;0;0;258488.61;768.55;0;0;258488.61;768.55;;;-67463.04;-67463.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-11220.56;-13485.14;-88.72;0;-20475.02;-20475.02;0;0;0;0;0;0;-70;0;-288.6;-288.6;-99605.94;-101711.8;434193.15;169482.13;269842.32;256350.204;;0;256350.204;0;256350.204;0.95
26.191.053/0001-20;2024-09-30;1;;;;;;;;;0;0;305951.44;305951.44;-7064.69;-7064.69;;;;;;;-29860.51;-29860.51;269026.24;269026.24;;;-349032.56;;;;;;-349032.56;0;-80006.32;269026.24;;;71415.2;;5706.72;5706.72;;;77121.92;5706.72;;;-67463.04;-67463.04;;;;;;;;;;;-2258.63;;;;-3718.42;-418;;;;;;;;;;;;;5685.2;-314.8;-67754.89;-68195.84;-70639.29;206537.12;206537.12;196210.264;;;0.004;0;0.004;0
26.191.053/0001-20;2024-12-31;1;;;;;;;;;0;0;653180.91;351990.91;-410;-410;;;;;-1341571.28;;-18512.31;-27702.18;-707312.68;323878.73;;;349032.56;;;;2608543.56;;2957576.12;0;2250263.44;323878.73;;;85860.99;;7880.34999999999;7880.35;;;93741.34;7880.35;;;-67463.04;-67463.04;;;;;;;;;;;;;;;-2653.76;265.77;;;;;;;-16000;-16000;;;;;-7375.22;-441;-93492.02;-83638.27;2250512.76;248120.81;454657.93;431925.0335;;;0.0035;0;0.0035;0
26.269.251/0001-60;2024-03-28;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;0;;;;0;0;;;;;;;;;;;-2819.43;;;;0;0;;;-5000;;;;;;-86166.77;0;-93986.2;0;-93986.2;0;0;0;;0;0;0;0;0
26.269.251/0001-60;2024-06-28;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;0;;;;0;0;;;;;;;;;;;;;;;0;0;;;-5000;;;;;;-110096.55;0;-115096.55;0;-115096.55;0;0;0;;0;0;0;0;0
26.269.251/0001-60;2024-09-30;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;-5500;;;;-1028.59;0;;;;;;;-5000;;;;;;-17958;0;-29486.59;0;-29486.59;0;0;0;;;0;0;0;0
26.269.251/0001-60;2024-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;-5500;;;;-1028.59;0;;;;;;;-5000;;;;;;-19670;0;-31198.59;0;-31198.59;0;0;0;;;0;0;0;0
26.314.437/0001-93;2024-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260000;260000;0;0;0;0;0;0;260000;260000;260000;260000;1582.71;1582.71;0;0;0;0;0;0;1582.71;1582.71;0;0;-352838.52;-352838.52;0;0;0;0;0;0;0;0;0;0;-9800.01;0;0;0;-1778.79;0;0;0;0;0;0;0;-15000;0;0;0;0;0;-5556;-5556;-384973.32;-358394.52;-123390.61;-96811.81;-2806632.95;0;;0;0;0;0;0
26.314.437/0001-93;2024-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15344460.37;-15344460.37;0;0;0;3029790.4;-15344460.37;-12314669.97;-260000;-260000;1728752;0;10800000;10800000;0;0;12268752;10540000;-3075708.37;-1774669.97;2673.28;2673.28;0;0;0;0;0;0;2673.28;2673.28;0;0;-352838.52;-352838.52;0;0;0;0;0;0;0;0;0;0;4400.03;-7500;0;0;-1778.79;-3557.58;0;0;0;0;0;0;41500;0;0;0;0;0;-5598.32;-5598.32;-314315.6;-369494.42;-3387350.69;-2141491.11;-4948124.06;0;;0;0;0;0;0
26.452.053/0001-37;2024-03-28;1;0;0;0;0;0;0;0;0;0;0;9455574.57;4322938.14;;0;;;;;;;0;4177318.89;9455574.57;8500257.03;;;;;;;;;0;0;9455574.57;8500257.03;0;;;;;;;;0;0;;;-240605.07;-59381.49;;;-243704.76;-28500;;;;;;;-62500;-25500;;;-15483.92;-6461.76;;;-48862.63;;;;-28500;0;;;-646.18;;-1009241.55;-247245.17;-1649544.11;-367088.42;7806030.46;8133168.61;8133168.61;7726510.1795;;0;7726510.1795;0;7726510.1795;0.95
26.452.053/0001-37;2024-06-28;1;0;0;0;0;0;0;0;0;0;0;18632517.41;13605940.64;;0;;;;;;;912533.47;2805640.7;19545050.88;16411581.34;;;;;;;;;0;0;19545050.88;16411581.34;0;;;;;;;;0;0;;;-118762.98;-118762.98;;;-428710.74;;;;;;;;;;;;-21782.78;-36819.72;;;-100882.52;;;;-28500;0;;;-646.18;;-2985600.11;-239233.44;-3684885.31;-394816.14;15860165.57;16016765.2;16016765.2;15215926.94;;0;15215926.94;-16000000;-784073.06;0.95
26.452.053/0001-37;2024-09-30;1;;;;;;;;;0;0;9570726.49;9779141.03;-897505.01;-1531135;;;;;;;;;8673221.48;8248006.03;;;;;;;;;0;0;8673221.48;8248006.03;;;;;;;;;0;0;;;-59381.49;-56012.36;;;-142523;;;;;;;;;;;;-196600;-196600;;;-51577.97;;;;;;;;;;-146810.84;-105310.5;-596893.3;-357922.86;8076328.18;7890083.17;7890083.17;7495579.0115;;;7495579.0115;0;7495579.0115;0.95
26.452.053/0001-37;2024-12-31;1;;;;;;;;;0;0;21117771.97;21632501.42;-1680220.91;-3098928.57;0;;;;;;;;19437551.06;18533572.85;;;;;;;;;0;0;19437551.06;18533572.85;;;;;;;;;0;0;;;-117910.19;-117071.41;;;-289273.31;;;;;;;;;;;;-196600;-196600;;;-95557.48;;;;-66100;-66100;;;;-45928.78;-201946.19;-197957.95;-967387.17;-623658.14;18470163.89;17909914.71;17909914.71;17014418.9745;;;17014418.9745;-8000000;9014418.9745;0.95
26.452.179/0001-01;2024-03-28;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;398538.55;;;;;;;;398538.55;0;398538.55;0;;;;;;;;;0;0;;;-27800;-30800;;;;;;;;;-5078.96;;;;;;-3462.6;-8496.96;;;;;;;;;;;;;-9000;;-45341.56;-39296.96;353196.99;-39296.96;-39296.96;0;;;0;0;0;0
26.452.179/0001-01;2024-06-28;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;332149.54;383465.2;332149.54;383465.2;332149.54;383465.2;;;;;;;;;0;0;;;-74660;-65400;;;;;;;;;-10160.82;;-3000;-3000;;;-4034.46;-18699.88;;;;;;;;;;;;;216154.99;;124299.71;-87099.88;456449.25;296365.32;296365.32;281547.054;;;281547.054;0;281547.054;0.95
26.452.179/0001-01;2024-09-30;1;;;;;;;;;0;0;266492.23;;;;;;;;;;;;266492.23;0;;;;;;;;;0;0;266492.23;0;;;;;;;-9783717.89;;-9783717.89;0;135000;;-55590;;;;;;;;;;-9810;;-3450;;;;-3300;;;;;;;;;;;;;;-5086;;-77236;0;-9459461.66;0;0;0;;;0;0;0;0
26.452.179/0001-01;2024-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;193302.06;;;;;117916.63;;117916.63;193302.06;117916.63;193302.06;;135000;;;;;;;0;135000;;;-58042.86;-109923.8;;;;;;;;;-10242.94;;;;;;-7460.81;-2792.81;;;;;;;;;;;;-968.14;-140968.14;;-216714.75;-113684.75;-98798.12;214617.31;214617.31;203886.4445;;;203886.4445;0;203886.4445;0.95
26.499.833/0001-32;2024-03-31;2;;;;;;;;;0;0;31540148.25;;0;32420667.56;-794402.14;14124945.66;0;-12053811.79;0;0;0;-57711.77;30745746.11;34434089.66;2370327.64;1774479.64;-999930.52;0;0;0;-7417291.37;-6177839.86;-6046894.25;-4403360.22;24698851.86;30030729.44;1722121.36;1722121.36;2449460.02;1100899.53;0;2738598.43;-139948.65;19.23;4031632.73;5561638.55;;;-1632494.79;-1442606.3;0;0;0;0;0;0;0;0;-21960.33;-21960.33;-62772;-62772;0;0;-61905.63;-51564.27;0;0;-204137.2;-204137.2;0;0;-75600;-75600;0;0;0;0;-4141.45;-4141.45;-2063011.4;-1862781.55;26667473.19;33729586.44;33729586.44;32043107.118;;290924.97;34020511.408;-22085381.77;11935129.638;1.008625
26.499.833/0001-32;2024-06-30;2;;;;;;;;;0;0;57464021.79;59285015.86;0;0;-1454951.32;14285545.26;0;-12053811.79;0;0;0;-45711.77;56009070.47;61471037.56;3802492.36;3313621.87;-2545956.99;0;0;0;-9568980.34;-10789725.99;-8312444.97;-7476104.12;47696625.5;53994933.44;7028483.03;7028483.03;4942916.88;2103708.18;-29948.38;3982157.77;-263457.84;27.41;11677993.69;13114376.39;;;-3467950.9;-3324103.54;0;0;0;0;0;0;0;0;-43920.66;-43920.66;-188316;-188316;0;0;-124110.21;-168938.96;0;0;-286533.88;-286533.88;0;0;-75600;-75600;0;0;-13487.69;-13487.69;-10531.43;-10531.43;-4210450.77;-4111432.16;55164168.42;62997877.67;62997877.67;59847983.7865;;4363158.93;67361036.5965;-56982663;10378373.5965;1.069259
26.499.833/0001-32;2024-09-30;2;;;;;;;;;0;0;27811318.91;29167382.95;0;0;-25925.01;258076.29;0;0;0;0;0;-12000;27785393.9;29413459.24;1485576.63;1974447.12;-1397080.88;0;0;0;-4161357.32;-4373927.97;-4072861.57;-2399480.85;23712532.33;27013978.39;3493726.14;3493726.14;1860344.23;891677.41;0;1136233.29;-179608.05;5.08;5174462.32;5521641.92;;;-1844871.76;-1838691.64;0;0;0;0;0;0;0;0;-21960.33;-21960.33;0;0;0;0;-72810.85;-49265.41;0;0;-55536.59;-55536.59;0;0;0;0;0;0;-75364.53;-75364.53;-170194.76;-136564.64;-2240738.82;-2177383.14;26646255.83;30358237.17;30358237.17;28840325.3115;;257964.95;30616202.1215;-20497287.86;10118914.2615;1.008497
26.499.833/0001-32;2024-12-31;2;;;;;;;;;0;0;68040114.22;60986701.36;0;0;-69571.47;423291.4;0;0;24345467.24;0;-20000;-32000;92296009.99;61377992.76;3064794.48;3553664.97;11174924.38;0;0;0;-8260846.6;-8729653.31;5978872.26;-5175988.34;98274882.25;56202004.42;6665667.34;6665667.34;3635399.25;2662581.67;0;1136233.29;-604387.41;14.67;9696679.18;10464496.97;;;-3425134.89;-3486477.19;0;0;0;0;0;0;0;0;-43920.66;-43920.66;0;0;0;0;-144353.91;-99436.78;0;0;-155703.6;-155703.6;0;0;-42300;-42300;0;0;-75445;-75445;-453920.72;-453920.72;-4340778.78;-4357203.95;103630782.65;62309297.44;62309297.44;59193832.568;;;60974557.158;-50854030.64;10120526.518;0.978579
26.502.794/0001-85;2024-03-31;1;;;;;;;;;0;0;47454902.63;54164770.43;-16846962.48;-299103.56;;;;;8858035.57;;-493616.88;-493616.88;38972358.84;53372049.99;;;;;;;11194893.75;13092555.03;11194893.75;13092555.03;50167252.59;66464605.02;;;2359992.33;;6578554.06;6578554.06;;;8938546.39;6578554.06;;;-6402338.49;-6333244.93;;;-278549.4;-269459.4;;;;;;;;;;;-95535.5;-82931.62;-10642.67;-10642.67;-99431.84;-99431.84;-7637.1;-7637.1;-23205;-23205;;;-100.8;-100.8;2877988.67;-29167.39;-4039452.13;-6855820.75;55066346.85;66187338.33;66187338.33;62877971.4135;;3107626.89;69294965.2235;-46196643.48;23098321.7435;1.046952
26.502.794/0001-85;2024-06-30;1;;89137028;;-71409194.85;;;17727833.15;;17727833.15;17727833.15;62631751.15;46091682.45;-246684;-246684;;;;;;;-818249.35;-1055863.23;61566817.8;44789135.22;;;;;997525.96;997525.96;7269133.18;13229534.8;8266659.14;14227060.76;87561310.09;76744029.13;;;-1535338.37;;5443574.56;5443574.56;;;3908236.19;5443574.56;;;-6303734.63;-6221146.78;;;-123714.82;;;;;;;;-43357.52;-128162.88;;;-93305.34;-147640.37;-132797.93;-17745.23;-127594.68;-127594.68;;;-83338;-22970;;;-3251.65;-3251.65;409285.99;-290949.41;-6501808.58;-6959461;84967737.7;75228142.69;139794031.84;132804330.248;;;138589930.438;-115491608.7;23098321.738;0.991387
26.502.794/0001-85;2024-09-30;1;;;;;;;;;0;0;61420349.63;63800331.25;-388256.23;-388256.23;56388898.65;64704372.1;;-51191349.72;-8858035.57;;15940816.62;-597594.33;124503773.1;76327503.07;;;-40178249.58;;700570.73;700570.73;14546978.23;9982909.02;-24930700.62;10683479.75;99573072.48;87010982.82;;;-160456.72;;4452505.38;4452505.38;;;4292048.66;4452505.38;;;-5764912.65;-6129186.8;;;-130042.54;-129206.81;;;;;;;-7245.51;;;;-94966.9;-70185.16;-1524666.75;-1019584.83;-108208.76;-108208.76;-179551.46;-179551.46;-18600;-18600;;;-6071.59;-2861.7;-17434076.46;-5580761.85;-25268342.62;-13238147.37;78596778.52;78225340.83;78225340.83;74314073.7885;;;69294965.2185;-46196643.48;23098321.7385;0.885838
26.502.794/0001-85;2024-12-31;1;;;;;-114723015.02;;;;-114723015.02;0;62515466.15;60739787.22;-695651.15;-682932.81;;;;;36648046.17;;-819129.37;-5574817.16;97648731.8;54482037.25;;;-28374637.58;;160204.6;160204.6;15207646.38;15145020.42;-13006786.6;15305225.02;-30081069.82;69787262.27;;;-221994.16;;4693021.69;4693021.69;;;4471027.53;4693021.69;;;-5970398;-6074877.43;;;-128519.8;-128519.8;;;;;;;-71549.53;;;;-86595.58;-71866.59;-2474908.65;-1486379.49;-401158.26;-401158.26;-583883.26;-577656.91;;;;;-24081.52;-24081.52;-1864590.5;-77199.74;-11605685.1;-8841739.74;-37215727.39;65638544.22;143863885.05;136670690.7975;;;142213875.0675;-117896648.89;24317226.1775;0.988531
26.502.810/0001-30;2024-03-28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13087.43;1658.18;0;0;0;0;0;0;13087.43;1658.18;;;-95275.71;-95275.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5412.56;-260;0;0;0;0;0;0;-4760;-4760;0;0;0;0;-204.24;-204.24;-105652.51;-100499.95;-92565.08;-98841.77;-98841.77;0;;0;0;0;0;0
26.502.810/0001-30;2024-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;20405.11;20405.11;-8641.36;;;;;;11763.75;20405.11;;;-95275.71;-31758.57;;;;;;;;;;;;;;;-5845.79;-9486.88;;;-492.94;-492.94;;;-1190;-1190;;;-245;-245;-90.27;-90.85;-103139.71;-43264.24;-91375.96;-22859.13;-121700.9;0;;;0;0;0;0
26.502.810/0001-30;2024-09-30;1;;;;;;;;;0;0;6642253.01;;;;;;;;;;;;6642253.01;0;;;;;;;-2696027.88;;-2696027.88;0;3946225.13;0;;;10790.55;;;;;;10790.55;0;;;-96921.44;-63517.14;;;;;;;;;;;-4693.37;;;;-5698.11;-3222.71;;;;;;;;;;;;;23297.69;-9.7;-84015.23;-66749.55;3873000.45;-66749.55;-66749.55;0;;;0;0;0;0
26.502.810/0001-30;2024-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;-2680316.49;;-2680316.49;0;-2680316.49;0;;;;;10175.43;1086.81;;;10175.43;1086.81;;;-100323.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3645.97;-1247.57;0;0;0;0;0;0;0;0;0;0;0;0;4672.83;-17.57;-99296.68;-1265.14;-2769437.74;-178.33;-65841.84;0;;;0;0;0;0
26.545.627/0001-11;2024-03-31;1;;;;;;;;;0;0;2762931.03;2762931.03;-926967.3;-926967.3;;;;;;;-4305352.65;-4305352.65;-2469388.92;-2469388.92;355664.05;355664.05;-911456.2;;-3288.23;-3288.23;466519.6;466519.6;-92560.78;818895.42;-2561949.7;-1650493.5;27110.54;27110.54;;;;;;;27110.54;27110.54;;;-84876.57;-83610.77;;;-21009.17;-21009.17;;;;;-1831.76;-2848.02;12345.67;-42000;;;-13521.51;-10484.32;;;;;;;;;;;-2704.28;-2704.28;-120624616.29;-1460.22;-120736213.91;-164116.78;-123271053.07;-1787499.74;-1787499.74;0;;;0;0;0;0
26.545.627/0001-11;2024-06-30;1;;;;;;;;;0;0;2762931.03;2762931.03;173399.23;173399.23;;;;;;;-1050079.43;-1050079.43;1886250.83;1886250.83;30337.31;30337.31;-61087.89;;550656.7;550656.7;593655.16;593655.16;1113561.28;1174649.17;2999812.11;3060900;96395.92;96395.92;;;;;;;96395.92;96395.92;;;-84876.57;-84876.57;;;-7500;-7500;;;;;-2182.19;-2223.99;-6573.42;;;;-23220.95;-24938.45;1511.81;1511.81;;;;;;;;;;;-875613.07;-379.3;-998454.39;-118406.5;2097753.64;3038889.42;1251389.68;1188820.196;;0;1188820.196;0;1188820.196;0.95
26.545.627/0001-11;2024-09-30;1;;;;;;;;;0;0;2762931.03;2762931.03;-116612.22;-116612.22;;;;;;;-1432687.41;-1432687.41;1213631.4;1213631.4;7068.78;7068.78;-92109.63;;-30281.77;-30281.77;675596.59;675596.59;560273.97;652383.6;1773905.37;1866015;58175.37;58175.37;;;;;;;58175.37;58175.37;;;-84876.57;-83839.96;;;;;;;;;-2178.33;-2355.4;-6886.44;;;;-12900.47;-13709.47;;;;;;;;;;;;;3319837.35;1924.1;3212995.54;-97980.73;5045076.28;1826209.64;1826209.64;1734899.158;;0;-0.002;0;-0.002;0
26.545.627/0001-11;2024-12-31;1;;;;;;;;;0;0;1751605.43;1747501.24;-116612.22;-116612.22;0;0;0;0;-4541000;1278630.9;-5042440.51;-5042440.51;-7948447.3;-2132920.59;16344.19;16344.19;-2058739.98;3553284.13;-74933.36;-74933.36;683939.94;683939.94;-1433389.21;4178634.9;-9381836.51;2045714.31;58649.15;58649.15;0;0;0;0;0;0;58649.15;58649.15;;;-84876.57;-84876.57;0;0;-102000;-102000;0;0;0;0;-2340.02;-2210.02;-6375.81;-6325.82;0;0;-12709.27;-12709.27;-1511.81;-1511.81;0;0;0;0;0;0;0;0;-302.04;-302.04;-291.09;-4579911.81;-210406.61;-4789847.34;-9533593.97;-2685483.88;-859274.24;0;;0;0;0;0;0
26.614.291/0001-00;2024-03-31;2;;;;;;;;;0;0;27614290.22;32904264.9;;;;;;;-392963.81;;;;27221326.41;32904264.9;;;-5447245.06;;;;;;-5447245.06;0;21774081.35;32904264.9;974726.42;974726.42;;;;;11469.73;11469.73;986196.15;986196.15;;;-2820306.1;-2805699.47;;;-191412;-81412;;;;;-17957.74;-17957.74;;;;;;;-3447.03;-3447.03;-105540.49;-105540.49;;;;;;;-143436.08;-143436.08;-9559521.19;-1359251.44;-12841620.63;-4516744.25;9918656.87;29373716.8;29373716.8;27905030.96;;;27905030.96;-24384300.7;3520730.26;0.95
26.614.291/0001-00;2024-06-30;1;;;;;;;;;0;0;25582538.89;25681343.67;;;;;;;10962000;;;;36544538.89;25681343.67;;495166.38;2741056.85;;;;;;2741056.85;495166.38;39285595.74;26176510.05;990671.46;990671.46;;;;;39485.71;39485.71;1030157.17;1030157.17;;;-3000648.71;-2679819.28;;;-88918.14;-88918.14;;;;;-227431.68;-227431.68;;;;;-75428.07;-124154.15;;;-276456.27;-276456.27;;;-80925;-80925;;;;;5452759.96;-1257399.46;1702952.09;-4735103.98;42018705;22471563.24;52121032.56;49514980.932;;;50592203.212;-50592203.21;0.002;0.970668
26.614.291/0001-00;2024-09-30;1;;;;;;;;;0;0;30126632.46;27457447.24;-47380;-47380;;;;;0;;;;30079252.46;27410067.24;;;732319.08;;;;5997510.38;5997510.38;6729829.46;5997510.38;36809081.92;33407577.62;1004288.46;1004288.46;;;;;14673.07;14673.07;1018961.53;1018961.53;;;-3404254.42;-3249548.15;;;-214600.27;-214600.27;;;-30000;-30000;-118322.96;-118322.96;-139942;-139942;;;-89912.74;-75294.4;-25507.89;-25507.89;-220981.76;-220981.76;;;-2000;-2000;;;-52289.17;-52289.17;-1932778.81;-1068274.8;-6230590.02;-5196761.4;31597453.43;29229777.75;29229777.75;27768288.8625;;;29835839.8425;-29835839.84;0.0025;1.020734
26.614.291/0001-00;2024-12-31;1;;;;;;;;;0;0;34695977.14;31955060.74;-15880;-15880;;;;;5474885.97;;;;40154983.11;31939180.74;;;-2926228.12;;;;1727344.05;1727344.05;-1198884.07;1727344.05;38956099.04;33666524.79;547172.82;547172.82;;;;;15177.82;15177.82;562350.64;562350.64;;;-3193539.51;-3396170.23;;;-129595.59;-129595.59;;;;;-351661.75;-340198.09;;;;;-13953.87;;-51799.2;-51799.2;-329156.11;-329156.11;;;-59500;-59500;;;-380108.02;-380108.02;-2991877.27;-639874.71;-7501191.32;-5326401.95;32017258.36;28902473.48;58132251.23;55225638.6685;;;62616031.3085;-62616031.31;-0.0015;1.077131
26.642.727/0001-66;2024-03-31;1;;;;;;;;;0;0;7238812;2379786;-1663023;;;;;;;;-1762414;;3813375;2379786;;;;;;;;;0;0;3813375;2379786;86665;31882;;;;;;;86665;31882;;;-90813;-90813;;;-11817;0;;;;;-16434;-13843;-14400;-21600;;;-45582;;0;;-25275;;;;;;;;;;;;-204321;-126256;3695719;2285412;2285412;2171141.4;;;2171141.4;0;2171141.4;0.95
26.642.727/0001-66;2024-06-30;2;;;;;;;;;0;0;6742095;2978879;-1203851;;;;;;;;-1273577;-3182554;4264667;-203675;;;;;;;;;0;0;4264667;-203675;167903;83916;;;;;;;167903;83916;;;-90813;-90813;;;-8200;0;;;;;-4182;-1502;7200;-7200;;;-93881;-30358;0;;-20551;-19916;;;;;;;-11558;;73565;-625;-148420;-150414;4284150;-270173;2015239;1914477.05;;;1914477.05;-3;1914474.05;0.95
26.642.727/0001-66;2024-09-30;1;;;;;;;;;0;0;6540664;3947822;-411775;-577526;;;;;;;;;6128889;3370296;;;;;;;;;0;0;6128889;3370296;296238;128482;;;;;;;296238;128482;;;-90813;-90813;;;-7659;0;;;;;-907;-907;0;;;;-89423;;0;;0;;;;;;;;0;;-178946;-605;-367748;-92325;6057379;3406453;3406453;3236130.35;;;3236130.35;0;3236130.35;0.95
26.642.727/0001-66;2024-12-31;2;0;0;0;0;0;0;;;0;0;7701582;12023962;-983059;0;0;0;0;0;-10883563;0;0;0;-4165040;12023962;0;0;0;0;0;0;0;0;0;0;-4165040;12023962;271121;160843;0;0;0;0;0;0;271121;160843;0;0;-90813;-90813;0;0;-8504;0;0;0;0;0;-1586;-1546;40200;0;0;0;3362369;-19957600;0;0;0;0;0;0;-23000;-11500;0;0;0;0;21349;0;3300015;-20061459;-593904;-7876654;-4470201;0;;0;0;0;0;0
26.642.834/0001-94;2024-03-28;1;;;;;;;;;0;0;128117.69;128117.69;-60557.96;-60557.96;56612.91;188965.4;;;;;;;124172.64;256525.13;17676.85;17676.85;;;;;;;17676.85;17676.85;141849.49;274201.98;;;;;;;;;0;0;;;;;;;-12333.24;-12333.24;;;;;;;-74465;-74465;;;-83846.82;-78967.16;;;;;;;;;;;-160;-160;-151007.4;-151007.4;-321812.46;-316932.8;-179962.97;-42730.82;-42730.82;0;;;0;0;0;0
26.642.834/0001-94;2024-06-30;1;2387500;2387500;-4633285.78;-4633285.78;;;;;-2245785.78;-2245785.78;61818.89;61818.89;-14428.05;-14428.05;;1120937.65;;;;2245785.78;;;47390.84;3414114.27;;;;;;;;;0;0;-2198394.94;1168328.49;-4387.31;-4387.31;;;;;;;-4387.31;-4387.31;;;;;;;-35563.86;-35563.86;;;;;;;;;;;-192163.6;-197043.26;;;;;;;;;;;;;-298390.87;-298390.87;-526118.33;-530997.99;-2728900.58;632943.19;590212.37;560701.7515;;359787.63;950000.0015;-950000;0.0015;1.60959
