CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
47.154.849/0001-83;2024-12-31;1;GOGH3004;R. Bancário Francisco M Sobreira, 51;153.4;1;Nenhuma característica relevante;0.00411451375961953;Venda
47.154.849/0001-83;2024-12-31;1;GOGH1207;R. Bancário Francisco M Sobreira, 51;203.8;1;Nenhuma característica relevante;0.00492481484402296;Venda
47.154.849/0001-83;2024-12-31;1;GOGH1808;R. Bancário Francisco M Sobreira, 51;134.9;1;Nenhuma característica relevante;0.00342763743010664;Venda
47.154.849/0001-83;2024-12-31;1;GOGH2208;R. Bancário Francisco M Sobreira, 51;134.9;1;Nenhuma característica relevante;0.00349225312938258;Venda
47.154.849/0001-83;2024-12-31;1;GOGH2506;R. Bancário Francisco M Sobreira, 51;192.8;1;Nenhuma característica relevante;0.00489754341891098;Venda
47.154.849/0001-83;2024-12-31;1;GOGH2508;R. Bancário Francisco M Sobreira, 51;134.9;1;Nenhuma característica relevante;0.00355686882865853;Venda
47.154.849/0001-83;2024-12-31;1;GOGH2606;R. Bancário Francisco M Sobreira, 51;192.8;1;Nenhuma característica relevante;0.00489754341891098;Venda
47.154.849/0001-83;2024-12-31;1;GOGH2608;R. Bancário Francisco M Sobreira, 51;134.9;1;Nenhuma característica relevante;0.00355686882865853;Venda
47.154.849/0001-83;2024-12-31;1;GOGH2705;R. Bancário Francisco M Sobreira, 51;153.4;1;Nenhuma característica relevante;0.00411451375961953;Venda
47.154.849/0001-83;2024-12-31;1;GOGH2708;R. Bancário Francisco M Sobreira, 51;134.9;1;Nenhuma característica relevante;0.00355686882865853;Venda
47.154.849/0001-83;2024-12-31;1;GOGH2808;R. Bancário Francisco M Sobreira, 51;134.9;1;Nenhuma característica relevante;0.00355686882865853;Venda
47.154.849/0001-83;2024-12-31;1;GOGH2905;R. Bancário Francisco M Sobreira, 51;153.4;1;Nenhuma característica relevante;0.00411451375961953;Venda
47.154.849/0001-83;2024-12-31;1;GOGH2908;R. Bancário Francisco M Sobreira, 51;134.9;1;Nenhuma característica relevante;0.00355686882865853;Venda
47.154.849/0001-83;2024-12-31;1;GOGH3006;R. Bancário Francisco M Sobreira, 51;192.8;1;Nenhuma característica relevante;0.00489754341891098;Venda
47.154.849/0001-83;2024-12-31;1;GOGH3007;R. Bancário Francisco M Sobreira, 51;207.1;1;Nenhuma característica relevante;0.00519515862206076;Venda
47.896.665/0001-99;2024-03-31;1;I Fashion Outlet Novo Hamburgo;Br-116, Km 236, S/n, Operário, Novo Hamburgo/RS, Brasil, 93310-460;34663.09;1;Direito de Propriedade;0.02758594517418;Renda
47.896.665/0001-99;2024-03-31;1;I Fashion Outlet Novo Hamburgo;Br-116, Km 236, S/n, Operário, Novo Hamburgo/RS, Brasil, 93310-460;34663.09;1;Direito de Propriedade;0.02667398015723;Renda
47.896.665/0001-99;2024-06-30;1;Shopping Iguatemi Alphaville;Alameda Xingu, 350, 200/350, Alphaville Industrial, Barueri/SP, Brasil, 06455-911;49102.88;1;Direito de Propriedade;0.13558187182955;Renda
48.916.699/0001-60;2024-09-30;1;Condominio Edificio Alamedas;Alameda Santos, 1039, Cerqueira César, São Paulo/SP, Brasil, 01419-001;2320.18;8;Direito de Propriedade;0.07295930857619;Renda
49.184.940/0001-77;2024-09-30;1;IMOVEL MORUMBI;Rua Professor Hilario Veiga De Carvalho, 60,  Vila Suzana, Sao Paulo/SP, Brasil, 05641-070;969.66;1;Direito de Propriedade;0.05955559172456;Renda
49.553.783/0001-20;2024-03-31;1;Vista Madalena, By You, Inc;Rua Senador Cesar Lacerda Vergueiro, n.º 534, Vila Madalena - São Paulo - SP;494.51;6;N/A;0.5;Venda
49.553.783/0001-20;2024-06-30;1;Evolve Vila Mariana;Rua Manuel de Paiva, 129 - Vila Mariana - São Paulo;8067.04;17;N/A;0.95;Venda
49.592.781/0001-40;2024-12-31;1;Centro Logístico Igarassu;Av. Alfredo Bandeira de Melo, s/n - Quadra Area - Lote C - Vila Rural, Igarassu-PE;57505.89;1;Galpão térreo, mezanino, recepção, abrigo de cozinha, refeitório e áera de descanso e lazer, edificação de apoio aos motoristas/depósito de lixo e gás e edificação para suporte de oficina e pequenos reparos automotivos com um posto de abastecimento diesel/g.n.v. e casa de bomba.;1;Renda
50.275.622/0001-09;2024-09-30;1;183565_257;R. Dr. Saulo de Castro Bicudo, 257, - Interlagos. SP/SP;256.5;1;Matrícula 183565;;Venda
50.275.622/0001-09;2024-09-30;1;18470_151;Rua Sebastião Claudiano, 151, - Recanto Imperial. - SI - SP;192.6;1;Matrícula 18470;;Venda
50.275.622/0001-09;2024-09-30;1;20707_84;R. Guaicurus, 84, 78/84 (2 RES) - (2 COM) Sp, Sp;225.6;1;Matrícula 20707;;Venda
50.275.622/0001-09;2024-09-30;1;251437_03072;Rua Cedalion, 241, Jardim Itajaí, Bairro de Cocaia, São Paulo, SP;310;1;Matrícula 251437;;Venda
50.275.622/0001-09;2024-09-30;1;2605_03004;Av. Belo Horizonte, 65 - Jardim São Caetano, São Caetano do Sul - SP;437;1;Matrícula 2605;;Venda
50.275.622/0001-09;2024-09-30;1;30359_69;R. Eixu, 69, - Jardim Planalto. CEP: 03984130. São Paulo - SP;250;1;Matrícula 30359;;Venda
50.275.622/0001-09;2024-09-30;1;40435_56;R. Borges Medeiros, 56, Lote do Condomínio São Paulo II - SP/SP;367.9;1;Matrícula 40435;;Venda
50.275.622/0001-09;2024-09-30;1;49071_227;Rua Iriri-Mirim, 227 5 IMOV Jardim Santa Teresinha - SP/SP;270;1;Matrícula 49071;;Venda
50.275.622/0001-09;2024-09-30;1;64570_749;Estr. Fernando Nobre, 749, - Parque Rincão. Cotia - SP;2198;1;Matrícula 64570;;Venda
50.275.622/0001-09;2024-09-30;1;9431_05026;Avenida Valentim Gentil, 542, Butanta - SP;1320;1;Matrícula 9431;;Venda
50.479.122/0001-80;2024-06-30;1;LOG SALVADOR;Avenida Engenheiro Elmo Serejo De Farias, 3333, Cia I, Simões Filho/BA, Brasil, 04370-000;109530.52;3;Direito de Propriedade;0.21630486783673;Renda
50.479.122/0001-80;2024-06-30;1;LOG BETIM;Avenida Engenheiro Darcy Nogueira Do Pinho, 3201, São Luiz, Betim/MG, Brasil, 32675-585;50545.28;1;Direito de Propriedade;0.11173635728648;Renda
50.479.122/0001-80;2024-12-31;1;LOG FORTALEZA III;Rodovia Quarto Anel Viario, 3955, Ancuri, Itaitinga/CE, Brasil, 61886-170;98630;1;Direito de Propriedade;0.14317499747502;Renda
50.479.122/0001-80;2024-12-31;1;LOG VIANA II;Rodovia Governador Mario Covas, S/n, Km 09, Vila Bethânia, Viana/ES, Brasil, 29136-010;50973;1;Direito de Propriedade;0.0804500650469;Renda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 1802B;Av. Macuco, 715 - Moema, São Paulo;147.5;1;Unidade de projeto residencial de 345 unidades;0.145233514348028;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 2102B;Av. Macuco, 715 - Moema, São Paulo;147.5;1;Unidade de projeto residencial de 345 unidades;0.145233514348028;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 530C;Av. Macuco, 715 - Moema, São Paulo;23.95;1;Unidade de projeto residencial de 345 unidades;0.145233514348028;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 328C;Av. Macuco, 715 - Moema, São Paulo;26.11;1;Unidade de projeto residencial de 345 unidades;0.145233514348028;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 643C;Av. Macuco, 715 - Moema, São Paulo;23.95;1;Unidade de projeto residencial de 345 unidades;0.025826720141337;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 228C;Av. Macuco, 715 - Moema, São Paulo;26.11;1;Unidade de projeto residencial de 345 unidades;0.025826720141337;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 528C;Av. Macuco, 715 - Moema, São Paulo;26.11;1;Unidade de projeto residencial de 345 unidades;0.025826720141337;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 632C;Av. Macuco, 715 - Moema, São Paulo;23.95;1;Unidade de projeto residencial de 345 unidades;0.025826720141337;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 2201B;Av. Macuco, 715 - Moema, São Paulo;147.5;1;Unidade de projeto residencial de 345 unidades;0.025826720141337;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 633C;Av. Macuco, 715 - Moema, São Paulo;23.95;1;Unidade de projeto residencial de 345 unidades;0.025826720141337;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 226C;Av. Macuco, 715 - Moema, São Paulo;26.81;1;Unidade de projeto residencial de 345 unidades;0.025826720141337;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 330C;Av. Macuco, 715 - Moema, São Paulo;23.96;1;Unidade de projeto residencial de 345 unidades;0.025826720141337;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 534C;Av. Macuco, 715 - Moema, São Paulo;23.95;1;Unidade de projeto residencial de 345 unidades;0.025826720141337;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 1902B;Av. Macuco, 715 - Moema, São Paulo;147.5;1;Unidade de projeto residencial de 345 unidades;0.0281559775737081;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 229C;Av. Macuco, 715 - Moema, São Paulo;24.81;1;Unidade de projeto residencial de 345 unidades;0.0259068782289017;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 631C;Av. Macuco, 715 - Moema, São Paulo;23.95;1;Unidade de projeto residencial de 345 unidades;0.0250192981494445;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 624C;Av. Macuco, 715 - Moema, São Paulo;23.95;1;Unidade de projeto residencial de 345 unidades;0.0250192981494445;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 635C;Av. Macuco, 715 - Moema, São Paulo;23.95;1;Unidade de projeto residencial de 345 unidades;0.0279953019452714;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 531C;Av. Macuco, 715 - Moema, São Paulo;23.95;1;Unidade de projeto residencial de 345 unidades;0.027264353644542;Venda
50.750.438/0001-65;2024-12-31;1;Moma Moema - Unidade 530C;Av. Macuco, 715 - Moema, São Paulo;23.95;1;Unidade de projeto residencial de 345 unidades;0.027264353644542;Venda
50.957.247/0001-79;2024-03-31;1;GETULIO VARGAS;AVENIDA GETÚLIO VARGAS, 1446 LOJA A - ANITA GARIBALDI - JOINVILLE/SC;33445.39;1;Matrícula n° 10.528-18.012;0;Renda
51.295.092/0001-15;2024-06-30;1;APARTAMENTO EDIFICIO COIMBRA;Rua Prudente de Morais 1713, Ribeirão Preto/SP;163.9358;1;Matricula 79.283;0.0054;Renda
51.295.092/0001-15;2024-06-30;1;VILLAGE MONET;Rua Luciana Mara Ignacio 575 - Ribeirão Preto/SP;1666.4303;1;Matricula 117.972;0.2586;Renda
51.295.092/0001-15;2024-06-30;1;CASA MORADA;Com frente para rua Dona Maria Pires 659 Cajuru/SP;649.25;1;Matricula 9.367;0.1244;Renda
51.295.092/0001-15;2024-12-31;1;Apartamento - Edifício Coimbra;Rua Prudente de Morais n° 1.713 - Ribeirão Preto - SP;163.9358;1;matrícula nº 79.277;0.005;Venda
51.303.221/0001-70;2024-03-31;1;SJRL;Av. Francisco das C. Oliveira, 2550, casa 27, Chácara Mun., São José do Rio Preto - SP, CEP: 15085-485.;95.76;1;matrícula do RGI 67.386 do 2º Ofício de São José do Rio Preto/SP;0.0843;Venda
51.303.221/0001-70;2024-03-31;1;CAÇU;R. Vicente Soares x Av. Padre Brom, s/n, Lote 1, 2, 3, 4, 5 e APP;527;6;matrícula do RGI 8.838, 8.839, 8.840, 8.841, 8.842, 8.843 do Ofício de Caçu/GO;0.1257;Venda
51.303.221/0001-70;2024-03-31;1;FRUTAL;Rua dos Pinheiros, 31 Lote 22, Quadra O,  - Village dos Buritis, Planura/MG, CEP: 38220-000;443.47;1;matrícula do RGI 29.315 do Ofício de Frutal/MG;0.039;Venda
51.666.294/0001-26;2024-03-31;1;Condominio E-Tower Sao Paulo;Rua Funchal, 418, Sem Complemento, Vila Olimpia, Sao Paulo/SP, Brasil, 04551-060;8944;13;Não possui caracteristicas que destoem dos demais;0.99114543723028;Renda
51.870.412/0001-13;2024-09-30;1;Residencial Aldana Jardim - Maximo Aldana;R. Kara, 140 - Jardim do Mar, São Bernardo do Campo - SP, 09750-300;746.04;12;N/A;0.25;Venda
51.870.412/0001-13;2024-09-30;1;Varandas Joy - Realiza;Vila Formosa, Anápolis - GO, 75115-490;1643.19;22;N/A;0.15;Venda
51.870.412/0001-13;2024-09-30;1;Residencial Vida Habitat;R. Paranaíba, 581 - St. Planalto, Jataí - GO, 75805-045;677.87;10;N/A;0.82;Venda
51.870.412/0001-13;2024-09-30;1;Residencial Aquarela Habitat;Rua Antônio Brochado, nº 1.005, Nova Divinéia - Unaí / MG.;1156.5;19;N/A;0.5;Venda
51.870.412/0001-13;2024-12-31;1;Duo Living Complex - Catamarã;Rua Pioneiro Domingos Salgueiro, nº 264 e Avenida Joaquim Moleirinho, nº 2225 - Maringá / PR.;1871.05;10;N/A;0.71;Venda
51.870.412/0001-13;2024-12-31;1;Residencial Habitat Zoe;R. Oito, Qd: 10, Lts. 184 a 190, remembrados, CEP 75.907-274, Parque Solar do Agreste "A" - Rio Verde / GO.;918;9;N/A;0.41;Venda
51.870.412/0001-13;2024-12-31;1;Sky Pinheiros - AAM;Rua Cardeal Arco Verde, nº 137, CEP 05407-000, Pinheiros - São Paulo / SP.;473.66;18;N/A;0.95;Venda
51.870.412/0001-13;2024-12-31;1;Coral Gables - Vetter;Av. Antônio Joaquim Tavares, nº 824, Bairro Centro, Penha, Estado de Santa Catarina, CEP 88.838-000.;817.17;5;N/A;0.88;Venda
51.870.412/0001-13;2024-12-31;1;Green View - Patrimônio;Rua São Sebastião, 318, Brooklin - São Paulo / SP.;1009.02;15;N/A;0.62;Venda
51.870.412/0001-13;2024-12-31;1;Derby Central - Max Plural;Rua Carlos Porto Carreiro, n° 61, bairro de Boa Vista - Recife / PE.;811.47;27;N/A;0.28;Venda
51.870.412/0001-13;2024-12-31;1;Seven Living - Maximo Aldana;Avenida General San Martin, nº 132, bairro de Ponta da Praia - Santos / SP.;1106.4;19;N/A;0.65;Venda
51.889.479/0001-08;2024-12-31;2;CANOAS Finkler - mat. 23.955;Rua Roberto Francisco Behrens;1015.57;1;CANOAS Finkler - mat. 23.955;0.0164;Renda
51.889.479/0001-08;2024-12-31;2;CANOAS Klopsh- mat. 39.823;Rua Roberto Francisco Behrens;19964.08;1;CANOAS Klopsh- mat. 39.823;0.1283;Renda
51.889.479/0001-08;2024-12-31;2;VENANCIO AIRES - mat. 55.026;Av. Imperatriz Dona Leopoldina, 4785 - Leopoldina - Venâncio Aires - RS;31282.50;1;VENANCIO AIRES - mat. 55.026;0.0317;Renda
51.889.479/0001-08;2024-12-31;2;ERECHIM - Mat. 10.897;Rua Luiz Cavagni - Bela Vista, Erechim - RS;16381.75;1;ERECHIM - Mat. 10.897;0.0715;Renda
51.889.479/0001-08;2024-12-31;2;ERECHIM - Mat.10.898;Rua Luiz Cavagni - Bela Vista, Erechim - RS;16381.75;1;ERECHIM - Mat.10.898;0.0186;Renda
52.356.865/0001-99;2024-03-31;1;IMÓVEL JARAGUÁ DO SUL;localizado no lado ímpar da Rua 501 - Pastor Albert Scheider,;18952.9;1;MATRICULA 69377;1;Renda
52.551.605/0001-74;2024-06-30;1;ARMAZEM B 04;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Armazém B Unid. 04;1715.25;1;Matrícula 11.545 113.404 113.408 113.411;0.0492680766037148;Renda
52.551.605/0001-74;2024-06-30;1;ARMAZEM B 05;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Armazém B Unid. 05;1715.25;1;Matrícula 11.545 113.404 113.408 113.411;0.0492680766037148;Renda
52.551.605/0001-74;2024-06-30;1;ARMAZEM B 06;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Armazém B Unid. 06;1715.25;1;Matrícula 11.545 113.404 113.408 113.411;0.0492680766037148;Renda
52.551.605/0001-74;2024-06-30;1;ARMAZEM B 07;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Armazém B Unid. 07;1715.25;1;Matrícula 11.545 113.404 113.408 113.411;0.0492680766037148;Renda
52.551.605/0001-74;2024-06-30;1;ARMAZEM B 08;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Armazém B Unid. 08;1715.25;1;Matrícula 11.545 113.404 113.408 113.411;0.0492680767068576;Renda
52.551.605/0001-74;2024-06-30;1;ED. ESCRITOR;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edifício de Escritórios;2203.86;1;Matrícula 31512;0.0887491841620165;Renda
52.551.605/0001-74;2024-06-30;1;EDIF.A AGUIA;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. A - AGUIA Unid. 01 a 03;8030.28;1;Matrícula 101105;0.167440841526867;Renda
52.551.605/0001-74;2024-06-30;1;EDIF.C GEM A;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. C - Geminni Unid. 07 - A;8037.6;1;Matrícula 133478;0.20308698890488;Renda
52.551.605/0001-74;2024-06-30;1;EDIF.C GEM B;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. C - Geminni Unid. 07 - B;2696.06;1;Matrícula 133478;0.0681216666038136;Renda
52.551.605/0001-74;2024-06-30;1;EDIF.F TO 17;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. F - Topázio Unid. 17;2759.71;1;Matrícula 91322;0.0526592163538224;Renda
52.551.605/0001-74;2024-06-30;1;EDIF.F TO 18;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. F - Topázio Unid. 18;2791.91;1;Matrícula 9132;0.0532736383766194;Renda
52.551.605/0001-74;2024-06-30;1;EDIF.F TO 19;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. F - Topázio Unid. 19;2781.35;1;Matrícula 91324;0.0530721384834289;Renda
52.551.605/0001-74;2024-06-30;1;EDIF.I MO 29;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. I - Monet Unid. 29;736.18;1;Matrícula 105603;0.014044200121084;Renda
52.551.605/0001-74;2024-06-30;1;EDIF.I MO 30;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. I - Monet Unid. 30;762.02;1;Matrícula 105604;0.0138503740567496;Renda
52.551.605/0001-74;2024-06-30;1;EDIF.L CAM A;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. L - Camões Unid. 40 - A;1031.41;1;Matrícula 106948;0.0196806841445009;Renda
52.551.605/0001-74;2024-06-30;1;EDIF.L CAM B;Avenida Tégula, 888, Ponte Alta. Atibaia - SP. Edif. L - Camões Unid. 40 - B;1031.41;1;Matrícula 106948;0.0196806841445009;Renda
52.589.406/0001-55;2024-03-28;2;GALPÃO LOGÍSTICO;Guarulhos - SP;1;1;Matrículas nº 119.123, 119.124 e 119.125;1;Renda
52.713.882/0001-36;2024-06-30;2;Shopping Jardim Sul;Av. Giovanni Gronchi, 5819, Morumbi, São Paulo/SP;28739.03;173;Direito de Propriedade;1;Renda
52.904.581/0001-90;2024-03-28;2;IMOVEL SP;Lote sob no 05 da Quadra H-2 - ALPHAVILLE CAMPINA;238;;sem informações relevantes;0.6579;Venda
52.904.581/0001-90;2024-03-28;2;IMOVEL RJ;AV. EPITÁCIO PESSOA, Nº 4.180, BL. 02, APT.101;925.39;;sem informações relevantes;0.3421;Venda
52.904.581/0001-90;2024-06-28;2;IMOVEL SP;Lote sob no 05 da Quadra H-2 - ALPHAVILLE CAMPINA;238;;sem informações relevantes;0.6579;Venda
52.904.581/0001-90;2024-06-28;2;IMOVEL RJ;AV. EPITÁCIO PESSOA, Nº 4.180, BL. 02, APT.101;925.39;;sem informações relevantes;0.3421;Venda
52.904.581/0001-90;2024-12-31;1;IMOVEL RJ;Condomínio Grand Hyatt;238;1;IMOVEL RENDA FUTURA;0.95;Venda
53.076.746/0001-45;2024-03-31;2;LOTEAMENTO BONFIM BR-101;RIO GRANDE DO NORTE;50910.27;1;Imóvel urbano;0.4001;Renda
53.178.634/0001-03;2024-06-30;1;15555_21050;Rua Caçapava, 76, Jardim Paulista. São Paulo - SP;195.97;1;n/a;0.334086860032635;Venda
53.178.634/0001-03;2024-06-30;1;3140-51_5;Alameda Casa Branca, 1025, Jardim Paulista. São Paulo - SP.;199.4;1;n/a;0.292893803345109;Venda
53.178.634/0001-03;2024-06-30;1;3140_62;Alameda Santos, 2359, Jardim Paulista. São Paulo - SP.;192.32;1;n/a;0.373019336622256;Venda
53.372.824/0001-59;2024-03-30;1;IMÓVEL SALVADOR -;Rodovia BR-324, 13750, GL, Palestina;151000;1;MATRICULA 15040;1;Venda
53.391.653/0001-05;2024-09-30;1;JHA Corporate Boutique;Rua Iaia, 52, Sem Complemento, Itaim Bibi, São Paulo/SP, Brasil, 04542-060;4322.18;1;Direito de Propriedade;0.16723040631246;Renda
53.466.467/0001-98;2024-06-30;1;Centro Logístico e Industrial Salto;Rodovia Engenheiro Ermínio de Oliveira Penteado, SP-073, Salto - SP;31400;21;Centro Logístico Industrial Salto com 31.400,00m2 de área construída.;0.949731;Renda
53.645.729/0001-81;2024-03-31;1;Hesa 156;Rua Otto Boehm - Joinville -SC;1633.7;10;na;0;Venda
53.645.729/0001-81;2024-03-31;1;Hesa 150;Rua Funchal, nº 65, Vila Olímpia, São Paulo/SP;658.7;10;na;0;Venda
53.645.729/0001-81;2024-03-31;1;Hesa 186;Rua Enxovia - Vila São Francisco - São Paulo;1547.77;38;na;0;Venda
53.654.501/0001-58;2024-12-31;1;Spression - CGH;Rua Renascença, 113 - Vila Congonhas, São Paulo - SP;3333.45;114;Imóvel residencial;0.220905940462223;Renda
53.656.482/0001-07;2024-03-31;1;Cidade Jardim;Avenida Cidade Jardim, nº 803, Jardim Paulistano, Cidade de São Paulo, Estado de São Paulo, CEP 01453-000;7458.17;10;Reajuste anual por indexador de inflação (IGPM ou IPC-A), aviso prévio e multa promocional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.;0.294648;Renda
53.656.482/0001-07;2024-03-31;1;Paulista;Avenida Paulista, n.º 1.374, Bela Vista, Cidade de São Paulo, Estado de São Paulo, CEP 01310-100;10878.86;19;Reajuste anual por indexador de inflação (IGPM ou IPC-A), aviso prévio e multa promocional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.;0.210951;Renda
53.656.482/0001-07;2024-03-31;1;Transatlantico;Rua Verbo Divino, nº 1.488 e Rua José Guerra, nº 130, Chácara Santo Antônio, 29º Subdistrito - Santo Amaro, Cidade de São Paulo, Estado de São Paulo, CEP 04719-904;4564.8;8;Reajuste anual por indexador de inflação (IGPM ou IPC-A), aviso prévio e multa promocional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.;0.027841;Renda
53.656.482/0001-07;2024-03-31;1;Volkswagem;Rua Volkswagen, n.º 291, Jabaquara, Cidade de São Paulo, Estado de São Paulo, CEP 04344-020;12560;10;Reajuste anual por indexador de inflação (IGPM ou IPC-A), aviso prévio e multa promocional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.;0.163337;Renda
53.656.482/0001-07;2024-03-31;1;Burity;Avenida Indianópolis, n.º 3.096, Indianópolis, Cidade de São Paulo, Estado de São Paulo, CEP 04062-003;10550;15;Reajuste anual por indexador de inflação (IGPM ou IPC-A), aviso prévio e multa promocional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.;0.134685;Renda
54.088.529/0001-38;2024-06-30;1;TAUBATE IMOV;Av. Charles Schenneider, 2.222. Parque Senhor Bonfim. Taubaté - SP.;704532.17;1;132.334,48 m2 de construção (galpão), Matricula n. 167.962 RGI Taubaté;1;Venda
54.250.610/0001-72;2024-12-31;1;SANTAINS_MA;Avenida Castelo Branco, S/N, Lado Impar, Bairro Coheb, Santa Ines - MA;30000.07;1;Matrícula 19546;;Venda
54.250.610/0001-72;2024-12-31;1;RAPOSA_MA;Avenida Principal (Pescador), Inhaúma, Itapeua, Raposa - MA;10000.47;1;Matrícula 2465;;Venda
54.250.610/0001-72;2024-12-31;1;CAFETEIRA_MA;Rua Retangulo, s/n, Lote 0404, Quadra 347, Bairro Loteamento Alto Bonito do Sabiá, Imperatriz - MA;10613;1;Matrícula 77179;;Venda
54.419.040/0001-00;2024-06-30;1;DAMHA 6J;Rua Irere 251  lote 6 Quadra J - Parque Residencial Damha - Araraquada SP;436.5;1;MATRICULA 101.863;1;Renda
54.419.040/0001-00;2024-12-31;1;DHAMA 16-N;Avenida Mayr Staufackar, 1.119, Lote 16, Quadra N, ParqueResidencial Damha, Araraquara - SP.;596;1;MATRICULA 101.954;0.7575;Renda
54.485.027/0001-40;2024-09-30;1;AUTORAL MOEMA UNID. 105R;RUA CHANES/ALAMEDA DOS MARACATINS;131.537;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-09-30;1;AUTORAL MOEMA UNID. 102R;RUA CHANES/ALAMEDA DOS MARACATINS;130.828;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-09-30;1;AUTORAL MOEMA UNID. 61R;RUA CHANES/ALAMEDA DOS MARACATINS;139.502;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-09-30;1;AUTORAL MOEMA UNID. 111R;RUA CHANES/ALAMEDA DOS MARACATINS;139.502;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-09-30;1;AUTORAL MOEMA UNID. 72R;RUA CHANES/ALAMEDA DOS MARACATINS;130.828;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-09-30;1;AUTORAL MOEMA UNID. 62R;RUA CHANES/ALAMEDA DOS MARACATINS;130.828;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-09-30;1;AUTORAL MOEMA UNID. 43R;RUA CHANES/ALAMEDA DOS MARACATINS;134.886;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-09-30;1;AUTORAL MOEMA UNID. 45R;RUA CHANES/ALAMEDA DOS MARACATINS;131.537;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-09-30;1;AUTORAL MOEMA UNID. 53R;RUA CHANES/ALAMEDA DOS MARACATINS;134.886;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-09-30;1;AUTORAL MOEMA UNID. 73R;RUA CHANES/ALAMEDA DOS MARACATINS;134.886;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
54.485.027/0001-40;2024-09-30;1;IGUATEMI MAT.83327;IGUATEMI MAT.83327;0;1;MATRICULA 83327;0;Renda
54.485.027/0001-40;2024-12-31;1;AUTORAL MOEMA UNID. 105R;RUA CHANES/ALAMEDA DOS MARACATINS;131.537;1;UNIDADE AUTONOMA DO SETOR NÃO RESIDENCIAL;0;Renda
