CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
19.722.048/0001-31;2024-09-30;2;244099;Rua Maria Figueiredo, 471 - 12;2024-09-04;153;1;;;0.0480195201808663
19.722.048/0001-31;2024-09-30;2;153275;Rua José Maria Lisboa 1055 - 4;2024-07-30;207;1;;;0.117168
19.722.048/0001-31;2024-09-30;2;251880;Rua Jaques Félix - 162 - 31;2024-08-30;156;1;;;0.113309440201247
19.722.048/0001-31;2024-09-30;2;154243;Rua Peixoto Gomide 1769 - 63;2024-07-10;169;1;;;0.0690527634200677
19.722.048/0001-31;2024-09-30;2;222465;Rua Bandeira Paulista, nº 49;2024-07-30;116;1;;;0.066620709403044
19.722.048/0001-31;2024-12-31;1;138676;Rua José Maria Lisboa, 852 - 21;;198;1;n/a;0.127291241787362;0.127291241787362
19.872.887/0001-36;2024-09-30;1;Imovel Vila Mascote - Escola;Rua Gustavo Da Silveira - Ate 946 - Lado Par, 164, Vila Santa Catarina, São Paulo/SP, Brasil, 04376-004;2024-09-09;1000;1;Direito de Propriedade;0.13355932397523;0.265494
21.126.204/0001-43;2024-06-30;1;12;Rua Desembargador Westphalen, 130 - Centro;2024-04-30;4215;1;N/A;0.04037;0.05252
22.862.226/0001-34;2024-03-31;1;São Pedro;Rua Verbo Divino, 1.227, Chácara Santo Antonio, São Paulo;2024-01-22;5789.19;1;não se aplica;0.10356;0.191278
22.862.226/0001-34;2024-12-31;2;Alexandre Dumas;Rua Alexandre Dumas, nº 2051, Santo Amaro, São Paulo;2024-09-10;7213.51;1;Imóvel multiusuário;0.486476;0.40251
23.740.552/0001-31;2024-03-28;1;Helbor 214;Av. Nossa Senhora do Ó, 865 - Bairro do Limão - São Paulo / SP;2024-03-08;68.98;1;O fundo é proprietário de 100% do imóvel;0.496;
23.740.552/0001-31;2024-03-28;1;Helbor 215;Av. Nossa Senhora do Ó, 865 - Bairro do Limão - São Paulo / SP;2024-03-08;70.09;1;O fundo é proprietário de 100% do imóvel;0.504;
23.964.908/0001-10;2024-03-31;1;CAN-BA-6043,44,52,53,54,55,56,57,58,59,60,61,62,63,64;BA-521 (Fazenda Nossa Senhora das Candeias  - Desmembradas em 14 áreas) - Industrial;2024-01-31;171961.76;15;;0.0140550380831043;0.0278516212787644
23.964.908/0001-10;2024-03-31;1;RJ-RJ-344069;Rua Cândido Benício, 200 -  Campinho;2024-01-31;3075;1;;0.0737889499362974;0.0843539820839541
23.964.908/0001-10;2024-06-30;1;MCR-SP-44617;Rua Tenente Onofre Rodrigues de Aguiar, 1301 - Vila Industrial;2024-04-30;15706;1;;0.564047250147029;0.817868512713193
23.964.908/0001-10;2024-06-30;1;SOR-SP-46699;Estrada Municipal Engenho Velho - Rod. Pres. Castelo Branco - Engenho Velho;2024-06-30;11483.05;1;;0.253821262566163;0.397653311353656
23.964.908/0001-10;2024-09-30;1;SALVADOR PRIME 2904;Av. Tancredo Neves, 2227 Unidade n° 2904 da Torre Residencial 3 - Condomínio Salvador Prime;2024-07-30;52.25;1;;0.0107518505971009;0.00824308545777738
24.703.709/0001-11;2024-12-31;2;Apto Nº114 - Ed Caroline ;Rua Urimonduba, nº 114;;;1;Unidade localizada no Apto Nº114 - Ed Caroline ;0;0
24.703.709/0001-11;2024-12-31;2;Apto Nº104 - Ed. Guaraí - R. Dr. Mello;Rua Dr. Mello Alves nº 247;;;1;Unidade localizada no Apto Nº104 - Ed. Guaraí - R. Dr. Mello;0;0
24.703.709/0001-11;2024-12-31;2;Apto Nº112 - Mourato Coelho;Mourato Coelho, 112;;;1;Unidade Localizada - Mourato Coelho;0;0
24.796.967/0001-90;2024-03-31;1;2459909;Rua Pensilvânia, 57 - 111 - Torre II;2024-03-08;54;1;;;
24.796.967/0001-90;2024-03-31;1;2137837;Rua das Laranjeiras 527 - 301;2024-03-22;78;1;;;
24.796.967/0001-90;2024-03-31;1;2289589;Rua Mário Portela, 161 - 603;2024-03-06;80;1;;;
24.796.967/0001-90;2024-03-31;1;1680444;Rua Timóteo da Costa, 1100 - 603;2024-03-07;114;1;;;
24.796.967/0001-90;2024-03-31;1;198957;Rua Minas Gerais, 428 - 85;2024-03-28;67;1;;;
24.796.967/0001-90;2024-03-31;1;2274400;Rua Marquês de Abrantes, 140 - 101;2024-02-07;104;1;;;
24.796.967/0001-90;2024-03-31;1;6196973;Rua Gomes de Carvalho 781;2024-01-16;81;1;;;
24.796.967/0001-90;2024-03-31;1;6206359;Rua Baronesa de Poconé 152 - 203 Bloco 2;2024-01-29;83;1;;;
24.796.967/0001-90;2024-03-31;1;234916;Rua João Cachoeira 892 - 142B;2024-03-20;84;1;;;
24.796.967/0001-90;2024-03-31;1;3044130;Rua Fernando Osório 18 - 202;2024-01-29;99;1;;;
24.796.967/0001-90;2024-03-31;1;3176261;Rua Professor Gastão Bahiana 496 - 605;2024-02-02;92;1;;;
24.796.967/0001-90;2024-06-30;2;551314;Rua Albuquerque Lins, 579 - 93;2024-05-10;40;1;;;0.00299083661545929
24.796.967/0001-90;2024-06-30;2;3716196;Praia de Botafogo, 472 - 1004;2024-05-07;76;1;;;0.005092387392625
24.796.967/0001-90;2024-06-30;2;918476;Avenida Portugal, 1278 - 2403;2024-06-26;51;1;;;0.00423787667215012
24.796.967/0001-90;2024-06-30;2;300454;Rua Hungria, 696 - 7;2024-06-24;134;1;;;0.0107102611843314
24.796.967/0001-90;2024-06-30;2;303630;Avenida Portugal, 512 - 32;2024-06-20;98;1;;;0.00525684325857047
24.796.967/0001-90;2024-06-30;2;311778;Rua Jean Peltier, 311 - 75;2024-06-19;62;1;;;0.00591348687984832
24.796.967/0001-90;2024-06-30;2;136934;Rua Pamplona, 1112 - 43;2024-06-25;90;1;;;0.0059205833603856
24.796.967/0001-90;2024-06-30;2;6206272;Rua Luís Dias, 85 - 14;2024-06-12;92;1;;;0.0054321451139767
24.796.967/0001-90;2024-06-30;2;1607014;Rua Barata Ribeiro, 596 - 801;2024-05-15;94;1;;;0.00643703697819226
24.796.967/0001-90;2024-06-30;2;225922;Rua Pedroso Alvarenga, 86 - 103;2024-05-15;107;1;;;0.00922395649952642
24.796.967/0001-90;2024-06-30;2;260326;Rua França Pinto 718 - 81;2024-05-16;145;1;;;0.00830294644044218
24.796.967/0001-90;2024-06-30;2;158897;Alameda Lorena, 289 - 92;2024-04-23;97;1;;;0.0070179575946273
24.796.967/0001-90;2024-06-30;2;3709299;Rua Baronesa de Poconé, 122 - 102;2024-04-29;95;1;;;0.00839052460270357
24.796.967/0001-90;2024-06-30;2;146005;Alameda Franca, 1581 - 14;2024-06-13;112;1;;;0.0109296433019881
24.796.967/0001-90;2024-06-30;2;970770;Avenida Raimundo Pereira de Magalhães, 555 - 12;2024-05-15;134;1;;;0.00943078476830052
24.796.967/0001-90;2024-06-30;2;2992718;Rua Ipiranga 32 - 103;2024-05-15;86;1;;;0.0055697987106836
24.796.967/0001-90;2024-06-30;2;1539456;Rua Fonte da Saudade, 111 - 503;2024-05-27;134;1;;;0.0103439118912695
24.796.967/0001-90;2024-06-30;2;160926;Rua Caconde 50 - 84;2024-04-05;128;1;;;0.0100001904624497
24.796.967/0001-90;2024-06-30;2;223245;Rua Itacema, 380 - 121;2024-05-02;99;1;;;0.008969
24.796.967/0001-90;2024-06-30;2;2937208;Rua Timóteo da Costa, 1033 - 103 Bloco 3;2024-05-07;173;1;;;0.018998
24.796.967/0001-90;2024-06-30;2;301757;Avenida Padre Antônio José dos Santos, 78 - 27;2024-04-11;52;1;;;0.004761
24.796.967/0001-90;2024-06-30;2;3404405;Rua Doutor Melo Alves, 268 - 908;2024-05-06;31;1;;;0.004857
24.796.967/0001-90;2024-09-30;1;1567950;Praia Botafogo, 406 - 207;2024-09-25;34;1;;;
24.796.967/0001-90;2024-09-30;1;1567950;Praia Botafogo, 406 - 207;2024-09-25;34;1;;;
24.796.967/0001-90;2024-09-30;1;5851493;Rua Caramuru, 1164 - 116 - Morini;2024-07-01;35;1;;;
24.796.967/0001-90;2024-09-30;1;269125;Rua Monte Aprazível, 109 - 18;2024-08-07;30;1;;;
24.796.967/0001-90;2024-09-30;1;527941;Rua Cajaíba, 31 - 52;2024-07-01;42;1;;;
24.796.967/0001-90;2024-09-30;1;969537;Avenida Imperatriz Leopoldina 1845 - 62;2024-07-25;101;1;;;
24.796.967/0001-90;2024-09-30;1;592985;Rua João Anes, 99 - 61;2024-07-01;93;1;;;
24.796.967/0001-90;2024-09-30;1;950669;Rua Ribeiroles 274;2024-07-31;90;1;;;
24.796.967/0001-90;2024-09-30;1;305821;Avenida Padre Antônio José dos Santos, 475 - 14;2024-08-28;65;1;;;
24.796.967/0001-90;2024-09-30;1;733652;Rua Quinze de Setembro, 138 - 11;2024-08-13;73;1;;;
24.796.967/0001-90;2024-09-30;1;198449;Rua Sergipe, 634 - 12;2024-08-28;286;1;;;
24.796.967/0001-90;2024-09-30;1;574416;Rua Minerva 336 - 121;2024-09-02;76;1;;;
24.796.967/0001-90;2024-09-30;1;223349;Rua Itacema, 330 - 22;2024-07-23;155;1;;;
24.796.967/0001-90;2024-09-30;1;267920;Rua Jacques Félix, 709 - 74;2024-09-02;47;1;;;
24.796.967/0001-90;2024-09-30;1;303469;Rua Guararapes, 228 - 22 - Claudia;2024-07-31;62;1;;;
24.796.967/0001-90;2024-09-30;1;319201;Rua Pascal 778 - 12;2024-07-11;172;1;;;
24.796.967/0001-90;2024-09-30;1;1602227;Rua Barata Ribeiro, 723 - 201;2024-08-23;105;1;;;
24.796.967/0001-90;2024-09-30;1;210328;Rua Artur de Azevedo, 776 - 71;2024-07-29;105;1;;;
24.796.967/0001-90;2024-09-30;1;1456648;Rua Alvorada, 859 - 113;2024-07-01;104;1;;;
24.796.967/0001-90;2024-09-30;1;167571;Rua Peixoto Gomide, 1442 - 62;2024-09-16;131;1;;;
24.796.967/0001-90;2024-09-30;1;2213457;Rua Soares Cabral 42 - 201;2024-07-16;123;1;;;
24.796.967/0001-90;2024-09-30;1;2188315;Rua Hans Staden 10;2024-07-23;68;1;;;
24.796.967/0001-90;2024-09-30;1;1687560;Rua Soares Cabral, 41 - 101;2024-07-25;101;1;;;
24.796.967/0001-90;2024-09-30;1;337443;Rua Alvorada, 1244 - 84;2024-07-18;86;1;;;
24.796.967/0001-90;2024-09-30;1;134837;Alameda Jaú, 585 - 52;2024-09-27;159;1;;;
24.796.967/0001-90;2024-09-30;1;290253;Alameda dos Jurupis, 1369 - 81;2024-07-10;112;1;;;
24.796.967/0001-90;2024-09-30;1;223231;Rua Itacema, 380 - 83;2024-08-23;99;1;;;
24.796.967/0001-90;2024-09-30;1;272526;Rua Inhambu, 553 - 23;2024-07-18;72;1;;;
24.796.967/0001-90;2024-09-30;1;278084;Avenida Sabiá, 667 - 14;2024-08-01;101;1;;;
24.796.967/0001-90;2024-09-30;1;923692;Rua João Álvares Soares, 1330 - 101;2024-09-12;217;1;;;
24.796.967/0001-90;2024-09-30;1;2109179;Rua Miguel Lemos 90 - 701;2024-07-02;140;1;;;
24.796.967/0001-90;2024-09-30;1;140193;Alameda Sarutaiá, 96 - 90;2024-09-16;126;1;;;
24.796.967/0001-90;2024-12-31;1;278659;Rua Bela Cintra, 1332 - 111;2024-10-23;134;1;;;0.0276884932495496
24.796.967/0001-90;2024-12-31;1;226620;Rua Barata Ribeiro 532 - 702 - Privilégio;2024-10-14;126;1;;;0.0222702350449207
24.796.967/0001-90;2024-12-31;1;942848;Rua Barata Ribeiro 532 - 702 - Privilégio;2024-10-21;126;1;;;0.0222702350449207
24.796.967/0001-90;2024-12-31;1;198964;Rua Voluntários da Pátria, 389 - 301;2024-12-23;101;1;;;0.0178366238572624
24.796.967/0001-90;2024-12-31;1;3179915;Rua Barata Ribeiro 687 - 101;2024-12-31;104;1;;;0.0168513731147103
24.796.967/0001-90;2024-12-31;1;146775;Rua Doutor Melo Alves, 204 - 42;2024-10-04;126;1;;;0.0255087344628971
24.796.967/0001-90;2024-12-31;1;522233;Rua Cotoxó - 1289 - 12;2024-11-22;94;1;;;0.0148717417839293
24.796.967/0001-90;2024-12-31;1;2077779;Rua Pinheiro Machado 181 - 103;2024-11-13;110;1;;;0.0205802409505064
24.796.967/0001-90;2024-12-31;1;530543;Rua Dos Caetés 880 - 21;2024-12-06;119;1;;;0.0179794842659026
24.796.967/0001-90;2024-12-31;1;316481;Rua Morais de Barros, 999 - 13;2024-10-24;98;1;;;0.0166255893266151
24.796.967/0001-90;2024-12-31;1;6197039;Rua General Goes Monteiro 8;2024-11-04;94;1;;;0.0208066235630899
27.486.542/0001-72;2024-06-30;1;Centro Logístico e Industrial Salto;Rodovia Engenheiro Ermínio de Oliveira Penteado, SP-073, Salto - SP;2024-04-05;31400;21;Centro Logístico Industrial Salto com 31.400,00m2 de área construída.;0.075986;0.104963
28.737.771/0001-85;2024-12-31;1;APTIV Espirito Santo do Pinhal;Rod. Dr. Gov. Ademar Pereira De Barros, Km 195, 195, , , Espirito Santo Do Pinhal/SP, Brasil, 13990-000;2024-11-11;18591;1;Não possui características que destoem dos demais;0.02637899104274;0.03256128790544
28.893.734/0001-66;2024-03-28;1;GV2_506;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 506 2;2024-03-28;119.95;1;Nenhuma característica relevante;0.001236;0.017408
28.893.734/0001-66;2024-03-28;1;SV_205B;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 205 B;2024-01-15;71.68;1;Nenhuma característica relevante;0.000997;0.014639
28.893.734/0001-66;2024-03-28;1;SINF_73A;Rua Alcibio Ferreira Leme, 514 - GPX Residencial Sinfonia Unidade 73;2024-02-08;148.99;1;Nenhuma característica relevante;0.000723;0.010516
28.893.734/0001-66;2024-03-28;1;SINF_34B;Rua Alcibio Ferreira Leme, 514 - GPX Residencial Sinfonia Unidade 34;2024-03-19;148.99;1;Nenhuma característica relevante;0.000722;0.010287
28.893.734/0001-66;2024-03-28;1;GV2_405;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 405 2;2024-01-17;119.95;1;Nenhuma característica relevante;0.001078;0.015786
28.893.734/0001-66;2024-03-28;1;SV_104D;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 104 D;2024-01-25;81.99;1;Nenhuma característica relevante;0.003054;0.018595
28.893.734/0001-66;2024-03-28;1;SINF_71B;Rua Alcibio Ferreira Leme, 514 - GPX Residencial Sinfonia Unidade 71;2024-03-22;127.66;1;Nenhuma característica relevante;0.00063;0.008902
28.893.734/0001-66;2024-03-28;1;SINF_61A;Rua Alcibio Ferreira Leme, 514 - GPX Residencial Sinfonia Unidade 61;2024-02-28;127.66;1;Nenhuma característica relevante;0.000625;0.008941
28.893.734/0001-66;2024-03-28;1;GV2_501;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 501 2;2024-01-31;119.95;1;Nenhuma característica relevante;0.001167;0.017012
28.893.734/0001-66;2024-03-28;1;GV2_306;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 306 2;2024-01-12;119.95;1;Nenhuma característica relevante;0.001072;0.015786
28.893.734/0001-66;2024-03-28;1;ED_11_2;Rua DoutorAlbert Sabin, 255 - CheminCondomínioResidencialEdimburgoUnidade 11 2;2024-02-23;643634.00;1;Nenhuma característica relevante;0.005015;0.072006
28.893.734/0001-66;2024-03-28;1;RV5_3;Avenida Coronel Teixeira, 5513;2024-03-04;179.70;1;Nenhuma característica relevante;0.001054;0.015034
28.893.734/0001-66;2024-03-28;1;BEL_R113;Avenida Chácara das Nascentes, S/N;2024-02-23;78.13;1;Nenhuma característica relevante.;0.000799;0.011473
28.893.734/0001-66;2024-03-28;1;BEL_U706;Avenida Chácara das Nascentes, S/N;2024-02-28;99.12;1;Nenhuma característica relevante.;0.001104;0.015786
28.893.734/0001-66;2024-03-28;1;BEL_U716;Avenida Chácara das Nascentes, S/N;2024-03-22;99.12;1;Nenhuma característica relevante.;0.00112;0.015822
28.893.734/0001-66;2024-03-28;1;BEL_U726;Avenida Chácara das Nascentes, S/N;2024-03-22;99.12;1;Nenhuma característica relevante.;0.001118;0.015786
28.893.734/0001-66;2024-03-28;1;BEL_U806;Avenida Chácara das Nascentes, S/N;2024-03-22;99.12;1;Nenhuma característica relevante.;0.001121;0.015825
28.893.734/0001-66;2024-06-28;1;GV2_206;Rua Ituverava, 562;2024-04-23;77.67;1;Nenhuma característica relevante;0.0231440179597904;0.020411730667042
28.893.734/0001-66;2024-06-28;1;GV2_601;Rua Ituverava, 562;2024-04-16;77.67;1;Nenhuma característica relevante;0.0261022758945005;0.0230207488726037
28.893.734/0001-66;2024-06-28;1;GV1_502;Rua Ituverava, 562;2024-05-23;77.67;1;Nenhuma característica relevante;0.0249421747436338;0.0219976044782658
28.893.734/0001-66;2024-06-28;1;SINF_52A;Rua Alcibio Ferreira Leme, 514;2024-05-07;127.6673;1;Nenhuma característica relevante;0.0131903500853542;0.0116331517636224
28.893.734/0001-66;2024-06-28;1;SV_102D;Rua Coronel Veiga,  585;2024-05-08;95.15;1;Nenhuma característica relevante;0.0319027816488339;0.0281364708442934
28.893.734/0001-66;2024-06-28;1;SV_106D;Rua Coronel Veiga,  585;2024-05-07;83.31;1;Nenhuma característica relevante;0.0272623770453672;0.0240438932669417
28.893.734/0001-66;2024-06-28;1;GV2_406;Rua Ituverava, 562;2024-06-05;77.67;1;Nenhuma característica relevante;0.0243621241682004;0.0214860322810968
28.893.734/0001-66;2024-06-28;1;SV_405A;Rua Coronel Veiga,  585;2024-06-14;71.68;1;Nenhuma característica relevante;0.0226219724419004;0.0199513156895899
28.893.734/0001-66;2024-09-30;1;SV_106C;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 106 C;2024-07-10;83.31;1;Nenhuma característica relevante;0.030934;0.027473
28.893.734/0001-66;2024-09-30;1;GV2_101;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 101 2;2024-09-19;119.95;1;Nenhuma característica relevante;0.02501;0.022212
28.893.734/0001-66;2024-09-30;1;GV2_605;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 605 2;2024-08-07;119.95;1;Nenhuma característica relevante;0.028959;0.02572
28.893.734/0001-66;2024-09-30;1;MLD_2406;Apartamento Residencial Carmo e Calçada Melodia Condomínio e Lazer Unidade 406 2 - Rua Candido Benicio, 446;2024-07-16;72.3;1;Nenhuma característica relevante;0.014479;0.01286
28.893.734/0001-66;2024-12-31;1;SV_406A;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 406 A;2024-10-18;71.68;1;Nenhuma característica relevante;0.031533;0.028108
28.893.734/0001-66;2024-12-31;1;SV_206B;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 206 B;2024-11-06;71.68;1;Nenhuma característica relevante;0.03213;0.028639
28.893.734/0001-66;2024-12-31;1;SV_104C;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 104 C;2024-12-23;81.99;1;Nenhuma característica relevante;0.039203;0.034945
28.893.734/0001-66;2024-12-31;1;GV1_708;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 708 1;2024-11-25;165.14;1;Nenhuma característica relevante;0.040056;0.035704
28.893.734/0001-66;2024-12-31;1;GV2_706;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 706 2;2024-11-13;207.45;1;Nenhuma característica relevante;0.05105;0.045504
28.893.734/0001-66;2024-12-31;1;MLD_1101;Apartamento Residencial Carmo e Calçada Melodia Condomínio e Lazer Unidade 101 1 - Rua Candido Benicio, 446;2024-10-07;72.3;1;Nenhuma característica relevante;0.019516;0.017396
28.893.734/0001-66;2024-12-31;1;MLD_2501;Apartamento Residencial Carmo e Calçada Melodia Condomínio e Lazer Unidade 501 2 - Rua Candido Benicio, 446;2024-10-14;72.3;1;Nenhuma característica relevante;0.021221;0.018916
29.641.226/0001-53;2024-03-28;1;Loja Campo Largo;Praça Attilio De Almeida Barbosa, 1156, Campo Largo, PR;2024-01-10;1213.75;1;-;0.00227;0.002311
29.641.226/0001-53;2024-12-31;1;Alienação Loja São José do Rio Pardo;Praça Capitão Vicente Dias, 135, São José Do Rio Pardo, SP;2024-11-29;1170.13;1;-;0.002379;0.002685
30.492.505/0001-81;2024-09-30;1;Edifício "A noite";Praça Mauá, 7 - Centro - Rio de Janeiro - RJ;2024-07-25;28900.8;23;Prédio 7, da Praça Mauá, edifício "A Noite", na freguesia de Santa Rita, e respectivo terreno com área de 1.183,0m². Área de construção conforme matrícula: 28.900,80. Objeto da matrícula 64.215 do 7º ofício do Registro de Imóveis do Rio de Janeiro. Registos anteriores na matrícula 4.111 do 4º ofício do Registro de Imóveis do Rio de Janeiro - RJ. Imóvel destinado à venda para Retrofit.Indicado o número de pavimentos incluindo térreo e cobertura, que somam 23 pavimentos;0.528582;0.145749
30.567.216/0001-02;2024-03-31;1;Edifício JF 100;Rua Joaquim Floriano, 100 - Cjs. 121 e 122;2024-02-05;489.06;2;conjunto comercial;0.023654;0.028584
30.567.216/0001-02;2024-03-31;1;Edifício Parque Paulista;Alameda Santos, 1940 - Cjs 101 e 102;2024-02-28;575.6;2;conjunto comercial;0.033204;0.040124
30.567.216/0001-02;2024-03-31;1;Edifício Spazio JK;Avenida Presidente Juscelino Kubitschek, 1726 - cj. 113;2024-03-13;141.73;1;conjunto comercial;0.007265;0.008259
30.567.216/0001-02;2024-03-31;1;Edifício Result Corporate Plaza;Rua  Joaquim Floriano, 413 - Cj. 111;2024-03-05;241.06;1;conjunto comercial;0.013828;0.015721
30.567.216/0001-02;2024-09-30;1;Edifício Mykonos  - Cjs. 51 e 52;Rua Gomes de Carvalho, 1356;2024-09-02;572.07;2;Conjuntos 51 e 52 do Edifício Mykonos. Objeto das matrículas 113.538 e 113.539 respectivamente;0.029096;0.033168
32.667.306/0001-92;2024-09-30;1;IMOVEL MORUMBI;Rua Professor Hilario Veiga De Carvalho, 60, Vila Suzana, Sao Paulo/SP, Brasil, 05641-070;2024-07-15;969.66;1;Direito de Propriedade;0.23123971942701;23.204388560245
32.774.914/0001-04;2024-03-31;1;HESA 134;Landscape Ecoville;2024-03-14;260.06;1;Matricula 176643;0.09;0.07
32.774.914/0001-04;2024-03-31;1;HESA 134;Landscape Ecoville;2024-03-15;260.06;1;Matricula 176643;0.09;0.06
32.774.914/0001-04;2024-03-31;1;HESA 134;Landscape Ecoville;2024-03-18;260.06;1;Matricula 176643;0.09;0.06
32.774.914/0001-04;2024-03-31;1;HESA 134;Landscape Ecoville;2024-03-25;260.06;1;Matricula 176643;0.09;0.07
32.774.914/0001-04;2024-03-31;1;HESA 134;Landscape Ecoville;2024-03-27;260.06;1;Matricula 176643;0.09;0.07
32.774.914/0001-04;2024-06-30;1;HESA 157;RESIDENCIAL HELBOR PRAÇAS IPOEMA - FII UNIDADES AUTÔNOMAS;2024-05-01;244.27;1;MATRICULA 85109;0.0229536483785521;0.0223625287949964
32.774.914/0001-04;2024-06-30;1;HESA 157;RESIDENCIAL HELBOR PRAÇAS IPOEMA - FII UNIDADES AUTÔNOMAS;2024-04-01;185.32;1;MATRICULA 85178;0.017873430018494;0.0185675391496027
32.774.914/0001-04;2024-06-30;1;HESA 157;RESIDENCIAL HELBOR PRAÇAS IPOEMA - FII UNIDADES AUTÔNOMAS;2024-06-01;162.08;1;MATRICULA 85315;0.0184952865827907;0.0180189820789377
32.892.018/0001-31;2024-03-31;1;Shopping Pátio Maceió;Av. Menino Marcelo, 3800 - Cidade Universitária, Maceió - AL, 57073-900;2024-02-16;41539.94;145;-;0.0504;0.0608
32.892.018/0001-31;2024-12-31;1;Shopping Uberaba;Av. Santa Beatriz da Silva, 1501 - São Benedito Uberaba MG;2024-11-25;25087.9;157;Não há;0.0438929398992331;0.0507787331323148
32.892.018/0001-31;2024-12-31;1;Área Complexo Shopping Uberaba;Av. Santa Beatriz da Silva, 1501 - São Benedito Uberaba MG;2024-11-25;6464;;Não há;0.00404862915508038;0.0046837659972083
32.892.018/0001-31;2024-12-31;1;Deck Parking Uberaba;Av. Barão do Rio Branco c/ Rua Varginha;2024-11-25;15009.38;;632 Vagas de Estacionamento;0.00435250999478426;0.00503531875486755
32.903.661/0001-13;2024-09-30;1;Galpão Logístico Betim - MG;Avenida Contagem, 25, Betim Industrial, no Município de Betim, Estado de Minas Gerais;2024-07-18;25546.45;1;Não aplicável;0.1686;0.1732
34.691.520/0001-00;2024-03-31;1;GPA ATIBAIA;Alameda Professor Lucas Nogueira Garcez, 2401, Sem Complemento, Jardim Paulista, Atibaia/SP, Brasil, 12947-000;2024-01-19;5894;1;Não possui caracteristicas que destoem dos demais;0.13560647496702;17.2105024058994
34.691.925/0001-48;2024-03-28;1;NP_1016;Rua Dr. Nilo Peçanha, 100 - Sala 1016 - Centro, Guarulhos/SP;2024-02-08;38.85;1;Nenhuma característica relevante;0.000292;0.000432
34.691.925/0001-48;2024-03-28;1;P519_3;Rua Equador, 43 - Sala 519, Bloco 3, Santo Cristo - Rio de Janeiro-RJ;2024-01-24;27.78;1;Nenhuma característica relevante;0.000411;0.000606
34.691.925/0001-48;2024-03-28;1;P520_3;Rua Equador, 43 - Sala 520, Bloco 3, Santo Cristo - Rio de Janeiro-RJ;2024-01-24;27.29;1;Nenhuma característica relevante;0.000399;0.000589
34.691.925/0001-48;2024-03-28;1;NM_807_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 807 - Av. A nº 4165;2024-01-03;96.46;1;Nenhuma característica relevante;0.000348;0.000514
34.691.925/0001-48;2024-03-28;1;NM_805_5;Sala Comercial OR Empreendimentos Novo Mundo Unidade 805 - Av. A nº 4165;2024-02-07;96.46;1;Nenhuma característica relevante;0.000348;0.000514
34.691.925/0001-48;2024-03-28;1;NM_806_5;Sala Comercial OR Empreendimentos Novo Mundo Unidade 806 - Av. A nº 4165;2024-02-07;137.62;1;Nenhuma característica relevante;0.000348;0.000514
34.691.925/0001-48;2024-03-28;1;NM_606_6;Sala Comercial OR Empreendimentos Novo Mundo Unidade 606 - Av. A nº 4165;2024-02-14;96.46;1;Nenhuma característica relevante;0.000348;0.000514
34.691.925/0001-48;2024-03-28;1;VO_C589;Av. das Américas, 8585;2024-02-15;25;1;Nenhuma característica relevante;0.001109;0.001636
34.691.925/0001-48;2024-03-28;1;VO_414;Av. das Américas, 8585;2024-01-22;31;1;Nenhuma característica relevante;0.001331;0.001964
34.691.925/0001-48;2024-03-28;1;VER_A509;Av. Miguel Antonio Frnandes, 1333;2024-02-27;39.07;1;Nenhuma característica relevante;0.000325;0.00048
34.691.925/0001-48;2024-03-28;1;VER_B317;Av. Miguel Antonio Frnandes, 1333;2024-03-07;33.44;1;Nenhuma característica relevante;0.000275;0.000405
34.691.925/0001-48;2024-03-28;1;VER_B331;Av. Miguel Antonio Frnandes, 1333;2024-01-29;73.91;1;Nenhuma característica relevante;0.000606;0.000894
34.691.925/0001-48;2024-03-28;1;U_1002_T;Rua Franciso Candido Magalhães, 40;2024-01-22;49.4;1;Nenhuma característica relevante;0.000414;0.000611
34.691.925/0001-48;2024-03-28;1;U_1004_T;Rua Franciso Candido Magalhães, 40;2024-02-27;49.4;1;Nenhuma característica relevante;0.000414;0.000611
