CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
20.118.470/0001-61;2024-09-30;1;Imóveis para renda acabados;Imovel 3;bairro Cidade Industrial Juventino Dias (Lote)  Avenida Cardeal Eugênio Pacelli, nº 1.336, Contagem/MG (construção em alvenaria);6000;1;Lote nº 08 e 09, quadra 29 - Matrícula 78.493;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 8;rua joão furtado, 200, apt 1701;0;1;matrícula 105192;0;0;0;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 5;Rodovia Presidente Dutra, KM 395, Guarulhos/SP - GUARULHOS OUTLET;13945.87;1;Matrícula: 55.147;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 1;Bairro Cidade Industrial, no município de Contagem/MG;4210.48;1;Imóvel urbano, lote nº 7A, Quadra nº 26 - Matrícula 136.992;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 6;AVENIDA OIAPOQUE, 220, CENTRO;735;1;Correios;0;0;0;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 4;Rod BR 356, 7.515, Belo Horizonte/MG - BH OUTLET;24383.86;7;Matrículas: 73.217, 73.219, 73.220, 73.221, 73.222, 73.223, 73.224 e 73.226;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 2;Bairro Cidade Jardim Eldorado,Contagem/MG;75;1;Lote 26, Quadra B46 - Matrícula 46276;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 1;Bairro Cidade Industrial Juventino Dias, no município de Contagem/MG;19717.72;1;Imóvel urbano, Lote nº 4B, Quadra nº 26 - Matrícula 155.663;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 2;Bairro Cidade Jardim Eldorado,Contagem/MG;57.5;1;Lote 24, Quadra B46 - Matrícula 26878;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 2;Bairro Cidade Jardim Eldorado,Contagem/MG;447.5;1;Lote 10, Quadra B46 - Matrícula 19653;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 7;quarteirão nº 29, da Cidade Industrial, do Munícipio de Contagem/MG;15824;4;prédio com estrutura administrativa e  galpões industriais (leilão);0;0;0;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 3;bairro Cidade Industrial Juventino Dias (Lote)  Avenida Cardeal Eugênio Pacelli, nº 1.410, Contagem/MG (construção em alvenaria);4500;1;Lote de terreno nº 01, quadra nº 29 - Matrícula 56046;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 2;Bairro Cidade Jardim Eldorado,Contagem/MG;2230;1;Lotes 12 a 17, Quadra B46 - Matrícula 56219;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 2;Bairro Cidade Jardim Eldorado,Contagem/MG;505;1;Lote 11, Quadra B46 - Matrícula 19654;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 3;bairro Cidade Industrial Juventino Dias (Lote)  Avenida Cardeal Eugênio Pacelli, nº 1.336, Contagem/MG (construção em alvenaria);6000;1;Lote nº 08 e 09, quadra 29 - Matrícula 78.493;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 1;Bairro Cidade Industrial, no município de Contagem/MG;4203.63;1;Imóvel urbano, Lote nº 6A, Quadra nº 26 - Matrícula 136.991;0;0;1;;;;;;;
20.118.470/0001-61;2024-12-31;1;Imóveis para renda acabados;Imovel 2;Bairro Cidade Jardim Eldorado,Contagem/MG;360;1;Lote 9, Quadra B46 - Matrícula 19652;0;0;1;;;;;;;
20.118.492/0001-21;2024-03-28;1;Imóveis para renda acabados;Imóvel 1;Localizado na quadra delimitada pela Rua Rodrigues dos Santos, Rua Victor Hugo e Rua Tiers, Bairro Brás - SP.;29281.91;611;Área Construída 29281,91 m² e Área do Terreno 6023,48 m²;0.045;0.01;1;;;;;;;
20.118.492/0001-21;2024-06-28;1;Imóveis para renda acabados;Imóvel 1;Localizado na quadra delimitada pela Rua Rodrigues dos Santos, Rua Victor Hugo e Rua Tiers, Bairro Brás - SP.;29281.91;611;Área Construída 29281,91 m² e Área do Terreno 6023,48 m²;0.045;0.01;1;;;;;;;
20.118.492/0001-21;2024-09-30;1;Imóveis para renda acabados;Imóvel 1;Localizado na quadra delimitada pela Rua Rodrigues dos Santos, Rua Victor Hugo e Rua Tiers, Bairro Brás - SP.;29281.91;611;Área Construída 29281,91 m² e Área do Terreno 6023,48 m²;0.045;0.01;1;;;;;;;
20.118.492/0001-21;2024-12-31;1;Imóveis para renda acabados;IMÓVEL 1;Localizado na quadra delimitada pela Rua Rodrigues dos Santos, Rua Victor Hugo e Rua Tiers, Bairro Brás - SP.;29281.91;611;Área Construída 29281,91 m² e Área do Terreno 6023,48 m²;0.045;0.01;1;;;;;;;
20.118.507/0001-51;2024-03-28;1;Imóveis para renda acabados;Imóvel sede;SAA/Norte, Quadra 03, Lotes nº 145, 185, 225 e 265, Brasilia - DF;8000;1;N/A;0;0;1;;;;;;;
20.118.507/0001-51;2024-06-28;1;Imóveis para renda acabados;Imóvel sede;SAA/Norte, Quadra 03, Lotes nº 145, 185, 225 e 265, Brasilia - DF;8000;1;N/A;0;0;1;;;;;;;
20.118.507/0001-51;2024-09-30;1;Imóveis para renda acabados;Imóvel sede;SAA/Norte, Quadra 03, Lotes nº 145, 185, 225 e 265, Brasilia - DF;8000;1;N/A;0;0;1;;;;;;;
20.118.507/0001-51;2024-12-31;1;Imóveis para renda acabados;IMOVEL SEDE;SAA/Norte, Quadra 03, Lotes nº 145, 185, 225 e 265, Brasilia - DF;8000;1;NA;0;0;0;;;;;;;
20.132.453/0001-89;2024-03-31;1;Imóveis para renda acabados;BROOKFIELD;Rua Qd. B-27, Av. Dep. Jamel Cecílio, 56 - Jardim Goiás, Goiânia;19746.95;75;Mall, lajes com 3 salas e laje com 4 salas. Setor Corporate: Torre B: a conter 102 conjuntos corporativos e 37 pavimentos, sendo: 2 subsolos, andar térreo, mezanino, 1°, 2°, 3° pavimentos, 17 pavimentos conjunto corporativo 1, 08 pavimentos conjunto corporativo 2, 01 pavimento barrilete e 01 pavimento reservatório. Setor Mall: 3 unidades Mall (lojas);0.04;0.0178;0.9932;;;;;;;
20.132.453/0001-89;2024-06-30;1;Imóveis para renda acabados;BROOKFIELD;Rua Qd. B-27, Av. Dep. Jamel Cecílio, 56 - Jardim Goiás, Goiânia;36886.02;85;Mall, lajes com 3 salas e laje com 4 salas. Setor Corporate: Torre B: a conter 102 conjuntos corporativos e 37 pavimentos, sendo: 2 subsolos, andar térreo, mezanino, 1°, 2°, 3° pavimentos, 17 pavimentos conjunto corporativo 1, 08 pavimentos conjunto corporativo 2, 01 pavimento barrilete e 01 pavimento reservatório. Setor Mall: 3 unidades Mall (lojas);0.04;0.0111;0.9899;;;;;;;
20.132.453/0001-89;2024-09-30;1;Imóveis para renda acabados;BROOKFIELD;Rua Qd. B-27, Av. Dep. Jamel Cecílio, 56 - Jardim Goiás, Goiânia;19746.95;79;Mall, lajes com 3 salas e laje com 4 salas. Setor Corporate: Torre B: a conter 102 conjuntos corporativos e 37 pavimentos, sendo: 2 subsolos, andar térreo, mezanino, 1°, 2°, 3° pavimentos, 17 pavimentos conjunto corporativo 1, 08 pavimentos conjunto corporativo 2, 01 pavimento barrilete e 01 pavimento reservatório. Setor Mall: 3 unidades Mall (lojas);0.08;0.005;0.9932;;;;;;;
20.132.453/0001-89;2024-12-31;1;Imóveis para renda acabados;BROOKFIELD;Rua Qd. B-27, Av. Dep. Jamel Cecílio, 56 - Jardim Goiás, Goiânia;19746.95;79;Mall, lajes com 3 salas e laje com 4 salas. Setor Corporate: Torre B: a conter 102 conjuntos corporativos e 37 pavimentos, sendo: 2 subsolos, andar térreo, mezanino, 1°, 2°, 3° pavimentos, 17 pavimentos conjunto corporativo 1, 08 pavimentos conjunto corporativo 2, 01 pavimento barrilete e 01 pavimento reservatório. Setor Mall: 3 unidades Mall (lojas);0.08;0.005;0.994;;;;;;;
20.265.467/0001-70;2024-03-31;2;Imóveis para renda acabados;RAJA 201;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145075;0;0;0;;;;;;;
20.265.467/0001-70;2024-03-31;2;Imóveis para venda em construção;PALAZZO 505;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;38.53;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;113450.27;113450.27;
20.265.467/0001-70;2024-03-31;2;Imóveis para renda acabados;RAJA 701;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145085;0;0;0;;;;;;;
20.265.467/0001-70;2024-03-31;2;Imóveis para venda acabados;CELEST 1514;Rua Guaicuí,594 - Belo Horizonte - MG 30380-330;62.45;1;Matricula 140567;;;;;;;;;;0
20.265.467/0001-70;2024-03-31;2;Imóveis para venda acabados;CELEST 604;Rua Guaicuí,594 - Belo Horizonte - MG 30380-330;80.55;1;Matricula 140422;;;;;;;;;;0
20.265.467/0001-70;2024-03-31;2;Imóveis para renda acabados;RAJA 202;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;162.87;1;Matrícula nº  145076;0;0;0;;;;;;;
20.265.467/0001-70;2024-03-31;2;Imóveis para venda acabados;CASSIO 900;RUA DOS GUAJAJARAS,515 - Belo Horizonte - MG 30180-100;326.77;1;Matricula 78269;;;;;;;;;;0
20.265.467/0001-70;2024-03-31;2;Imóveis para renda acabados;RAJA 301;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº  145077;0;0;0;;;;;;;
20.265.467/0001-70;2024-03-31;2;Imóveis para venda em construção;PALAZZO 504;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;69.03;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;203256.49;203256.49;
20.265.467/0001-70;2024-03-31;2;Imóveis para venda em construção;PALAZZO 310;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;70.38;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;207231.51;207231.51;
20.265.467/0001-70;2024-03-31;2;Imóveis para venda em construção;PALAZZO 813;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;59.08;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;173959.05;173959.05;
20.265.467/0001-70;2024-03-31;2;Imóveis para venda em construção;PALAZZO 309;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;61.55;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;181231.88;181231.88;
20.265.467/0001-70;2024-03-31;2;Imóveis para renda acabados;RAJA 801;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº  145087;0;0;0;;;;;;;
20.265.467/0001-70;2024-03-31;2;Imóveis para venda acabados;CELEST 1513;Rua Guaicuí,594 - Belo Horizonte - MG 30380-330;62.78;1;Matricula 140566;;;;;;;;;;0
20.265.467/0001-70;2024-03-31;2;Imóveis para venda em construção;PALAZZO 402;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;62.53;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;184117.46;184117.46;
20.265.467/0001-70;2024-03-31;2;Imóveis para venda acabados;CASSIO 700;RUA DOS GUAJAJARAS,515 - Belo Horizonte - MG 30180-100;326.77;1;Matricula 78268;;;;;;;;;;0
20.265.467/0001-70;2024-03-31;2;Imóveis para renda acabados;RAJA 702;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;162.87;1;Matrícula nº  145086;0;0;0;;;;;;;
20.265.467/0001-70;2024-03-31;2;Imóveis para renda acabados;RAJA 601;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145083;0;0;0;;;;;;;
20.265.467/0001-70;2024-06-30;1;Imóveis para renda acabados;RAJA 601;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145083;0;0;0;;;;;;;
20.265.467/0001-70;2024-06-30;1;Imóveis para venda em construção;PALAZZO 504;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;69.03;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;203256.49;203256.49;
20.265.467/0001-70;2024-06-30;1;Imóveis para renda acabados;RAJA 201;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145075;0;0;0;;;;;;;
20.265.467/0001-70;2024-06-30;1;Imóveis para venda acabados;CELEST 1514;Rua Guaicuí,594 - Belo Horizonte - MG 30380-330;62.45;1;Matricula 140567;;;;;;;;;;0
20.265.467/0001-70;2024-06-30;1;Imóveis para renda acabados;RAJA 801;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº  145087;0;0;0;;;;;;;
20.265.467/0001-70;2024-06-30;1;Imóveis para renda acabados;RAJA 202;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;162.87;1;Matrícula nº  145076;0;0;0;;;;;;;
20.265.467/0001-70;2024-06-30;1;Imóveis para venda acabados;CASSIO 700;RUA DOS GUAJAJARAS,515 - Belo Horizonte - MG 30180-100;326.77;1;Matricula 78268;;;;;;;;;;0
20.265.467/0001-70;2024-06-30;1;Imóveis para venda acabados;CASSIO 900;RUA DOS GUAJAJARAS,515 - Belo Horizonte - MG 30180-100;326.77;1;Matricula 78269;;;;;;;;;;0
20.265.467/0001-70;2024-06-30;1;Imóveis para venda em construção;PALAZZO 310;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;70.38;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;207231.51;207231.51;
20.265.467/0001-70;2024-06-30;1;Imóveis para venda acabados;CELEST 604;Rua Guaicuí,594 - Belo Horizonte - MG 30380-330;80.55;1;Matricula 140422;;;;;;;;;;0
20.265.467/0001-70;2024-06-30;1;Imóveis para venda em construção;PALAZZO 505;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;38.53;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;113450.27;113450.27;
20.265.467/0001-70;2024-06-30;1;Imóveis para renda acabados;RAJA 702;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;162.87;1;Matrícula nº  145086;0;0;0;;;;;;;
20.265.467/0001-70;2024-06-30;1;Imóveis para venda em construção;PALAZZO 813;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;59.08;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;173959.05;173959.05;
20.265.467/0001-70;2024-06-30;1;Imóveis para venda acabados;CELEST 1513;Rua Guaicuí,594 - Belo Horizonte - MG 30380-330;62.78;1;Matricula 140566;;;;;;;;;;0
20.265.467/0001-70;2024-06-30;1;Imóveis para renda acabados;RAJA 301;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº  145077;0;0;0;;;;;;;
20.265.467/0001-70;2024-06-30;1;Imóveis para venda em construção;PALAZZO 309;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;61.55;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;181231.88;181231.88;
20.265.467/0001-70;2024-06-30;1;Imóveis para venda em construção;PALAZZO 402;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;62.53;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;184117.46;184117.46;
20.265.467/0001-70;2024-06-30;1;Imóveis para renda acabados;RAJA 701;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145085;0;0;0;;;;;;;
20.265.467/0001-70;2024-09-30;1;Imóveis para venda acabados;CELEST 1514;Rua Guaicuí,594 - Belo Horizonte - MG 30380-330;62.45;1;Matricula 140567;;;;;;;;;;0
20.265.467/0001-70;2024-09-30;1;Imóveis para renda acabados;RAJA 202;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;162.87;1;Matrícula nº  145076;0;0;0;;;;;;;
20.265.467/0001-70;2024-09-30;1;Imóveis para venda acabados;CELEST 604;Rua Guaicuí,594 - Belo Horizonte - MG 30380-330;80.55;1;Matricula 140422;;;;;;;;;;0
20.265.467/0001-70;2024-09-30;1;Imóveis para renda acabados;RAJA 702;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;162.87;1;Matrícula nº  145086;0;0;0;;;;;;;
20.265.467/0001-70;2024-09-30;1;Imóveis para renda acabados;RAJA 601;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145083;0;0;0;;;;;;;
20.265.467/0001-70;2024-09-30;1;Imóveis para venda acabados;CASSIO 900;RUA DOS GUAJAJARAS,515 - Belo Horizonte - MG 30180-100;326.77;1;Matricula 78269;;;;;;;;;;0
20.265.467/0001-70;2024-09-30;1;Imóveis para renda acabados;RAJA 201;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145075;0;0;0;;;;;;;
20.265.467/0001-70;2024-09-30;1;Imóveis para venda acabados;CASSIO 700;RUA DOS GUAJAJARAS,515 - Belo Horizonte - MG 30180-100;326.77;1;Matricula 78268;;;;;;;;;;0
20.265.467/0001-70;2024-09-30;1;Imóveis para venda acabados;CELEST 1513;Rua Guaicuí,594 - Belo Horizonte - MG 30380-330;62.78;1;Matricula 140566;;;;;;;;;;0
20.265.467/0001-70;2024-09-30;1;Imóveis para venda em construção;PALAZZO 504;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;69.03;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;203256.49;203256.49;
20.265.467/0001-70;2024-09-30;1;Imóveis para renda acabados;RAJA 701;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145085;0;0;0;;;;;;;
20.265.467/0001-70;2024-09-30;1;Imóveis para renda acabados;RAJA 301;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº  145077;0;0;0;;;;;;;
20.265.467/0001-70;2024-09-30;1;Imóveis para venda em construção;PALAZZO 310;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;70.38;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;207231.51;207231.51;
20.265.467/0001-70;2024-09-30;1;Imóveis para venda em construção;PALAZZO 813;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;59.08;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;173959.05;173959.05;
20.265.467/0001-70;2024-09-30;1;Imóveis para venda em construção;PALAZZO 505;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;38.53;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;113450.27;113450.27;
20.265.467/0001-70;2024-09-30;1;Imóveis para renda acabados;RAJA 801;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº  145087;0;0;0;;;;;;;
20.265.467/0001-70;2024-09-30;1;Imóveis para venda em construção;PALAZZO 309;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;61.55;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;181231.88;181231.88;
20.265.467/0001-70;2024-09-30;1;Imóveis para venda em construção;PALAZZO 402;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;62.53;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0.7;0.7;184117.46;184117.46;
20.265.467/0001-70;2024-12-31;1;Imóveis para renda acabados;RAJA 202;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;162.87;1;Matrícula nº  145076;0;0;0;;;;;;;
20.265.467/0001-70;2024-12-31;1;Imóveis para renda acabados;RAJA 702;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;162.87;1;Matrícula nº  145086;0;0;0;;;;;;;
20.265.467/0001-70;2024-12-31;1;Imóveis para renda acabados;RAJA 301;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº  145077;0;0;0;;;;;;;
20.265.467/0001-70;2024-12-31;1;Imóveis para venda acabados;CASSIO 700;RUA DOS GUAJAJARAS,515 - Belo Horizonte - MG 30180-100;326.77;1;Matricula 78268;;;;;;;;;;0.559740882917466
20.265.467/0001-70;2024-12-31;1;Imóveis para venda em construção;PALAZZO 402;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;62.53;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0;0;0;0;
20.265.467/0001-70;2024-12-31;1;Imóveis para venda em construção;PALAZZO 505;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;38.53;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0;0;0;0;
20.265.467/0001-70;2024-12-31;1;Imóveis para venda em construção;PALAZZO 813;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;59.08;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0;0;0;0;
20.265.467/0001-70;2024-12-31;1;Imóveis para renda acabados;RAJA 601;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145083;0;0;0;;;;;;;
20.265.467/0001-70;2024-12-31;1;Imóveis para venda em construção;PALAZZO 309;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;61.55;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0;0;0;0;
20.265.467/0001-70;2024-12-31;1;Imóveis para venda acabados;CASSIO 900;RUA DOS GUAJAJARAS,515 - Belo Horizonte - MG 30180-100;326.77;1;Matricula 78269;;;;;;;;;;0.440259117082534
20.265.467/0001-70;2024-12-31;1;Imóveis para renda acabados;RAJA 701;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145085;0;0;0;;;;;;;
20.265.467/0001-70;2024-12-31;1;Imóveis para venda em construção;PALAZZO 310;Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435;70.38;1;Matricula 32862, 35645, 41237 e 41238;;;;;0;0;0;0;0;
20.265.467/0001-70;2024-12-31;1;Imóveis para renda acabados;RAJA 201;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº 145075;0;0;0;;;;;;;
20.265.467/0001-70;2024-12-31;1;Imóveis para renda acabados;RAJA 801;Av. Raja Gabáglia, 1597 - Belo Horizonte - MG, CEP: 30380-435;125.28;1;Matrícula nº  145087;0;0;0;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Condominio Grande Ufficiale Evaristo Comolatti;Avenida Paulista, 2537, Sem Complemento, Bela Vista, Sao Paulo/SP, Brasil, 01311-300;2507.92;10;Direito de propriedade;0.01586383142871;1;0.04098221621332;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Edificio Paddock I;Rua Hungria, 514, Sem Complemento, Jardim Europa, São Paulo/SP, Brasil, 01455-000;552.04;4;Direito de propriedade;0.075;0;0.00708105816722;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Condominio PJM 109;Rua Padre Joao Manuel, 109, Sem Complemento, Cerqueira Cesar, Sao Paulo/SP, Brasil, 01411-001;784.09;4;Direito de propriedade;0;0.15573052251884;0.01680570761915;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Capital Building;Avenida Magalhaes De Castro, 4800, 2º Andar, Butantã, São Paulo/SP, Brasil, 05502-001;733.18;5;Direito de propriedade;0;0;0.00535516694999;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;WTorre Nacoes Unidas - Torre III;Rua Eugenio De Medeiros, 303, Sem Complemento, Pinheiros, Sao Paulo/SP, Brasil, 05425-000;2305.41;4;Direito de propriedade;0;0.39414681119627;0.02101713087156;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Subcondominio FL Office;Rua Elvira Ferraz, 250, Sem Complemento, Vila Olímpia, São Paulo/SP, Brasil, 04552-040;2313.5;28;Direito de propriedade;0;0.02738275340393;0.03146837302183;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Edificio Aspen;Rua Olimpiadas, 194, Sem Complemento, Vila Olímpia, São Paulo/SP, Brasil, 04551-000;933.21;3;Direito de propriedade;0;0.33333333333333;0.00903842501823;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Edificio Plaza I;Rua James Joule, 92, 15º Andar, Cidade Monções, São Paulo/SP, Brasil, 04576-080;767.1;2;Direito de propriedade;1;0;0;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Condominio Edificio JK 180;Avenida Presidente Juscelino Kubitschek, 180, Sem Complemento, Vila Nova Conceicao, Sao Paulo/SP, Brasil, 04543-000;4581.3;12;Direito de propriedade;0.11217067207998;0.18002735010492;0.07530477949641;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Jockey Corporate - Sala 91;Rua Bento Frias, 155, Sem Complemento, Pinheiros, Sao Paulo/SP, Brasil, 05423-050;0;1;Direito de propriedade;0;0;0;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Ed Moncoes da Gastao;Avenida Doutor Gastao Vidigal, 1305, Sem Complemento, Vila Leopoldina, Sao Paulo/SP, Brasil, 05314-000;5210;42;Direito de propriedade;0.67060746495394;0;0;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Edificio Capital Plaza;Avenida Pedroso De Morais, 1553, 5º Andar, Pinheiros, São Paulo/SP, Brasil, 05419-001;608.46;4;Direito de propriedade;0;0.2389310718864;0.00572120589455;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Condominio Moncoes da Gastao;Avenida Doutor Gastao Vidigal, 1305, Sem Complemento, Vila Leopoldina, São Paulo/SP, Brasil, 05314-000;2789.42;1;Direito de propriedade;0;0;0.01361732545212;;;;;;;
20.680.775/0001-62;2024-03-31;1;Imóveis para renda acabados;Av das Nacoes Unidas nº 19847;Avenida Das Nacoes Unidas, 19847, Sem Complemento, Vila Almeida, São Paulo/SP, Brasil, 04795-100;4406.48;1;Direito de propriedade;1;0;0;;;;;;;
