CNPJ_Fundo;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
13.873.457/0001-52;2020-06-30;1;;;;;;;;;0;0;5972537.18;5955937.13;;;;;;;;;-343511.31;;5629025.87;5955937.13;;;;;;;;;0;0;5629025.87;5955937.13;74222.99;74222.99;;;;;;;74222.99;74222.99;;;-489528.58;-472367.89;;;;;;;;;;;;;;;-39798.15;-39798.15;;;-16258.76;-16258.76;;;-26822.16;-26822.16;;;-4855.8;-4855.8;-27044.15;-27044.15;-604307.6;-587146.91;5098941.26;5443013.21;10176316.35;9667500.5325;;;10723686.0025;-8936405;1787281.0025;1.053789
13.873.457/0001-52;2020-09-30;1;;;;;;;;;0;0;5995893.25;5993641.26;;;;;;;;;26839.58;-65534.17;6022732.83;5928107.09;;;;;;;;;0;0;6022732.83;5928107.09;58609.32;58609.32;;;;;;;58609.32;58609.32;;;-520775.68;-521830.99;;;;;;;;;;;;;;;-15438.06;-15438.06;;;-5503.74;-5503.74;;;;;;;-72.27;-72.27;-17438.51;-17438.51;-559228.26;-560283.57;5522113.89;5426432.84;5426432.84;5155111.198;;;5361842.998;-3574562;1787280.998;0.988097
13.873.457/0001-52;2020-12-31;1;0;0;0;0;0;0;0;0;0;0;6059965.07;6012493.35;0;0;0;0;0;0;1704222.61;0;-89636.68;-5883.7;7674551;6006609.65;0;0;0;0;0;0;0;0;0;0;7674551;6006609.65;80271.92;80271.92;0;0;0;0;0;0;80271.92;80271.92;;;-493419.39;-505173.92;0;0;0;0;0;0;0;0;0;0;-36500;-18250;0;0;-25878.28;-25878.28;0;0;-13284.01;-13284.01;0;0;0;0;0;0;-440.81;-440.81;-127325.43;-127325.43;-696847.92;-690352.45;7057975;5396529.12;10822961.96;10281813.862;;;10791134.282;-8972150.62;1818983.662;0.997059
13.920.018/0001-53;2020-09-30;1;;;;;;;;;0;0;;905022.07;;;;;;;;;;-948459.64;0;-43437.57;;;;;;;;;0;0;0;-43437.57;;;;;;;;;0;0;;;;-105145.72;;;;-18000;;;;;;;;;;;;-90300.16;;;;-11535.71;;;;;;;;0;;649929.56;0;424947.97;0;381510.4;381510.4;362434.88;;;362434.88;0;362434.88;0.95
13.920.018/0001-53;2020-12-31;1;1042722.73;;;;;;-72443.9;;970278.83;0;;1133936.24;-58427.52;;;;;;;;;-496321.09;-58427.52;637615.15;-123113.36;;;;;;;;-123113.36;0;788737.95;637615.15;-90183.93;;;;;;;;-90183.93;0;;;-167245.55;-122875.55;;;-22500;;;;;;;;-5524.5;;;;-101053.57;-63206.01;;;-25421.28;-19911.89;;;;;;;;;-230881.41;-39263.12;-552626.31;-245256.57;145927.71;392358.58;392358.58;372740.651;;;372740.651;0;372740.651;0.95
13.966.653/0001-71;2020-03-31;1;;;;;;;;;0;0;2705347.51;3184733.58;;;;;;;;;-54768.85;12319.4;2650578.66;3197052.98;;;;;;;;;0;0;2650578.66;3197052.98;14235.94;14235.94;;;;;-34708.25;-34708.25;-20472.31;-20472.31;;;-171343.8;-171343.8;;;-31519.38;-31519.38;;;;;;;-8949.99;-25060;;;-9022.16;-9022.16;;25730.99;;;;;-1779.45;-7117.83;;;-95.92;-95.92;-18642.15;-18642.15;-241352.85;-237070.25;2388753.5;2939510.42;2872422.17;2728801.0615;;0;2792534.8915;-1916304.81;876230.0815;0.972188
13.966.653/0001-71;2020-06-30;1;;;;;;;;;0;0;2452567.19;3360315.84;;;;;;;;0;56178.41;123266.66;2508745.6;3483582.5;;;;;;;;;0;0;2508745.6;3483582.5;-22763.57;-22763.57;;;;;-0.17;-0.17;-22763.74;-22763.74;;;-169423.2;-169423.2;;;-45178.59;-27326.08;;;;;;;-8949.99;0;;;-83740;-79070.15;;0;;;;;-1779.45;0;;;0;0;-4541.33;-4541.33;-313612.56;-280360.76;2172369.3;3180458;5985791.92;5686502.324;;0;5813969.984;-4521407.38;1292562.604;0.971295
13.966.653/0001-71;2020-09-30;1;;;;;;;;;0;0;2752747.6;2811191.55;;;;;;;;0;-137259.25;-204347.5;2615488.35;2606844.05;;;;;;;;;0;0;2615488.35;2606844.05;1316.25;1316.25;;;;;-11.75;-11.75;1304.5;1304.5;;;-169205.4;-169205.4;;;-15989.52;1862.99;;;;;;;-22575.43;-33586.46;;;-68562.97;-58055.79;;0;;;;;-1779.45;-3558.9;;;0;0;31855.32;31855.32;-246257.45;-230688.24;2370535.4;2377460.31;2363610.49;2245429.9655;;0;2363610.4855;-1205057.09;1158553.3955;1
13.966.653/0001-71;2020-12-31;1;;;;;;;;;0;0;4359775.38;2803758.01;;;;;;;-6128049;0;394053.17;461141.42;-1374220.45;3264899.43;;;;;;;;;0;0;-1374220.45;3264899.43;11119.65;11119.65;;;;;-273.87;-273.87;10845.78;10845.78;;;-179716.11;-179716.11;;;-53764.26;-53764.26;;;;;;;-9636.99;-11564.4;;;-79850.44;-74013.11;0;-320143.95;-22419.67;-22419.67;;;-2361.65;0;;;0;0;-3802.39;-3802.39;-351551.51;-665423.89;-1714926.18;2610321.32;4839755.31;4597767.5445;;;4725235.2245;-3541288.49;1183946.7345;0.976338
13.974.819/0001-00;2020-03-31;1;;;;;;;;;0;0;4865411.74;3732485.51;;;;;;;-1700;;-26487.26;;4837224.48;3732485.51;123143.61;123143.61;;;;;;;123143.61;123143.61;4960368.09;3855629.12;944793.04;957065.67;;;;;;;944793.04;957065.67;;;-180696.98;-147777.61;;;-396115.86;-298882.25;;;;;;;-2637.8;-20500;;;-56812.25;-11557.94;;;;;;;-2975.01;;;;;;-161401.47;-91152.21;-800639.37;-569870.01;5104521.76;4242824.78;4242824.78;4030683.541;;;3920428.701;-2307594.11;1612834.591;0.924014
13.974.819/0001-00;2020-06-30;1;;;;;;;;;0;0;11202948.3;10040138.36;;;;;;;-1700;0;-433157.49;-127156.35;10768090.81;9912982.01;76980.45;76980.45;;;;;;;76980.45;76980.45;10845071.26;9989962.46;1003942.7;984833.54;;;;;;;1003942.7;984833.54;;;-1074264.87;-939164.68;;;-246192.15;-197852.17;;;;;;;-17065.47;-50329.5;;;-199061.56;-153807.25;;;-24375;-24375;;;-5950.02;0;;;-3930.08;-3930.08;-229227.65;-282783.61;-1800066.8;-1652242.29;10048947.16;9322553.71;9322553.71;8856426.0245;;;8870067.3445;-7182793.85;1687273.4945;0.951463
13.974.819/0001-00;2020-09-30;2;;;;;;;;;0;0;5687423.79;5894166.81;;;;;;;0;0;-763469.55;-161317.1;4923954.24;5732849.71;2732.17;2732.17;;;;;;;2732.17;2732.17;4926686.41;5735581.88;36571.75;20520.65;;;;;;;36571.75;20520.65;;;-480663.21;-499538.76;;;-112750.11;-121197.25;;;;;;;-11967.3;0;;;-144785.09;-144785.09;;;0;0;;;-2975.01;0;;;0;0;-165264.97;-90070.46;-918405.69;-855591.56;4044852.47;4900510.97;4900510.97;4655485.4215;;;4540750.4715;-3027166.99;1513583.4815;0.926587
13.974.819/0001-00;2020-12-31;2;;;;;;;;;0;0;11465973.28;11627153.55;;;;;;;-5486598.66;0;-2795363.08;-947528.54;3184011.54;10679625.01;2732.17;2732.17;;;;;;;2732.17;2732.17;3186743.71;10682357.18;122954.72;92452.39;;;;;;;122954.72;92452.39;;;-685206.38;-820680.35;;;-260411.32;-308751.3;;;;;;;-27197.63;-51132.23;;;-15073.75;-15073.75;;;-5004.7;-5004.7;;;-49955.54;-55905.56;;;0;0;-100896.2;-53420.44;-1143745.52;-1309968.33;2165952.91;9464841.24;9464841.24;8991599.178;;;8991599.178;-7571395.77;1420203.408;0.95
14.056.001/0001-62;2020-03-31;1;;3310618.72;;-2522027.04;;;-455049.45;-95180.65;-455049.45;693411.03;;;;;;;;;;;;;0;0;;;;;;;;;0;0;-455049.45;693411.03;;16490;25016.78;;;;;;25016.78;16490;;;-53622.64;-74874.69;;;;-231170.22;;;;;-11794.82;-13302.1;;;;;-12114.86;-3093.43;;;;;;-11272.7;;;;;-774.15;-774.15;-5926.54;-19506.74;-84233.01;-353994.03;-514265.68;355907;355907;338111.65;;17795.35;355907;0;355907;1
14.056.001/0001-62;2020-06-30;1;;1338560.53;;-48594.92;;;-1911509.28;-104797.6;-1911509.28;1185168.01;;;;;;;;;;;;;0;0;;;;;;;;;0;0;-1911509.28;1185168.01;;6433.78;9452.54;;;;;;9452.54;6433.78;;;-43179.42;-28742.75;;;;-25595.8;;;;;-12668.79;-1950;-26248;-6562;;;-4335.51;-3367.43;;;;;;-7735.99;;;;;-3117.05;-3117.05;12398.26;-10164.27;-77150.51;-87235.29;-1979207.25;1104366.5;1483133.79;1408977.1005;;;1408977.1005;-1408977.1;0.0005;0.95
14.056.001/0001-62;2020-09-30;1;2088000;3522933.59;-2346000;-2420871.73;;;-320741.87;-109910.92;-578741.87;992150.94;;;;;;;;;;;;;0;0;;;;;;;;;0;0;-578741.87;992150.94;;;4318.05;2999.89;;;;;4318.05;2999.89;;;-39830.02;-39830.02;;;;-18632.42;;;;;-12668.79;-1780;;-19686;;;-9343.66;-3093.43;;;;;;-10241.09;;;;;-2991.64;-2991.64;-1859.17;-14527.96;-66693.28;-110782.56;-641117.1;884368.27;884368.27;840149.8565;;44218.41;884368.2665;0;884368.2665;1
14.056.001/0001-62;2020-12-31;1;-102656.74;233023.44;146956.25;-12258.91;;;2253487.83;-127765.33;2297787.34;92999.2;;;;;;;;;;;;;0;0;;;;;;;;;0;0;2297787.34;92999.2;;9759.86;17230.59;;;;;;17230.59;9759.86;;;-44709.68;-25075.8;;;;-4054.98;;;;;-12986.97;-1479.98;;;;;-10817.03;-2594.57;;;;;-3482.52;-6897.8;;;;;-2678.3;-2678.3;2418615.2;-9567.76;2343940.7;-52349.19;4658958.63;50409.87;934778.14;888039.233;;46738.91;934778.143;-934778.14;0.003;1
14.069.202/0001-02;2020-03-31;1;;;;;;;;;0;0;;40000;;;;;;;;;;;0;40000;;;;;;;;;0;0;0;40000;;;;;;;;;0;0;;;;;;;;-10000;;;;;;;;;;;;-661;;;;;;;;;;;;;;-29835.3;0;-40496.3;0;-496.3;-496.3;0;;;0;0;0;0
14.069.202/0001-02;2020-06-30;1;;;;;;;;;0;0;40000;;;;;;;;;;;;40000;0;;;;;;;;;0;0;40000;0;;;;;;;;;0;0;;;;;;;-10000;;;;;;-54149.99;;-14906;;;;-19548.82;;;;;;;;;;;;;;-748500.33;;-847105.14;0;-807105.14;0;-496.3;0;;;0;0;0;0
14.069.202/0001-02;2020-09-30;1;;;;;;;;;0;0;40000;;;;;;;;;;;;40000;0;;;;;;;;;0;0;40000;0;;;;;;;;;0;0;;;;;;;-10000;;;;;;-81149.99;;-18539.34;;;;-18044.34;;;;;;;;;;;;;;-1400418.64;;-1528152.31;0;-1488152.31;0;-1488152.31;0;;;0;0;0;0
14.069.202/0001-02;2020-12-31;1;;;;;;;;;0;0;40000;;;;;;;;;;;;40000;0;;;;;;;-1.79;;-1.79;0;39998.21;0;;;;;;;;;0;0;;;;;;;-10000;;;;;;-108149.99;;-29839.34;;;;-24059.12;;;;;;;;;;;;;;-1780831.39;;-1952879.84;0;-1912881.63;0;0;0;;;0;0;0;0
14.074.706/0001-02;2020-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;-198113.74;;;;-604956.16;;;;;;-49528.37;;-7344.34;;;;-43228.18;;;;-412500;;;;;;;;;;-385469.56;0;-1701140.35;0;-1701140.35;0;0;;;0;0;0;0
14.074.706/0001-02;2020-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;-58192767.71;;-58192767.71;0;-58192767.71;0;;;;;;;;;0;0;;;-474217.9;-206323.07;;;-423039.25;-8400;;;;;-34882.05;-51580.76;-7344.34;-19239.25;;;-37450.23;-25167.57;;;-1669274.76;-1256774.76;;;;;;;-338232.49;-11068.06;61999342.46;-548686.03;59014901.44;-2127239.5;822133.73;-2127239.5;-3828379.85;0;;;0;0;0;0
14.074.706/0001-02;2020-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;-58192767.71;;-58192767.71;0;-58192767.71;0;;;;;;;;;0;0;;;-474217.9;-206323.07;;;-423039.25;-8400;;;;;-34882.05;-51580.76;-7344.34;-19239.25;;;-37450.23;-25167.57;;;-1669274.76;-1256774.76;;;;;;;-338232.49;-11068.06;61999342.46;-548686.03;59014901.44;-2127239.5;822133.73;-2127239.5;-3828379.85;0;;;0;0;0;0
14.074.706/0001-02;2020-12-31;2;;;;;;;;;0;0;;;;;;;;;;;-6560000;-6560000;-6560000;-6560000;0;;;;;;7294233.1;9415241;7294233.1;9415241;734233.1;2855241;0;;;;;;0;0;0;0;;;-433800.97;-75328.45;;;-1244103.31;;;;;;-68301.87;-18832.12;-52192.5;-47500;;;-15916.02;-965;;;-3644095.84;;;;;;;;;;-853936.93;-200000;-6312347.44;-342625.57;-5578114.34;2512615.43;0;0;;;0;0;0;0
14.074.721/0001-50;2020-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1416.58;0;1416.58;0;1416.58;1416.58;1345.751;;;1345.751;0;1345.751;0.95
14.074.721/0001-50;2020-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;77295.05;;77295.05;0;77295.05;0;;;;;;;;;0;0;;;;;;;;;;;;;-45124.98;;-28900;;;;-7633.87;;;;;;;;;;;;;;-43426.3;;-125085.15;0;-47790.1;0;1416.58;1345.751;;;1345.751;0;1345.751;0.95
14.074.721/0001-50;2020-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;151075.7;;151075.7;0;151075.7;0;;;;;;;;;0;0;;;;;;;;;;;;;-67624.98;;-28900;;;;-11277.69;;;;;;;;;;;;;;-190063.79;;-297866.46;0;-146790.76;0;1416.58;1345.751;;;1345.751;0;1345.751;0.95
14.074.721/0001-50;2020-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;3873829.18;;3873829.18;0;3873829.18;0;;;;;;;548761.14;548761.14;548761.14;548761.14;;;-75344.18;-92061.88;;;;;;;;;-112624.98;-180124.98;-39100;-5100;;;0;-18796.15;;;-5100;;;;;;;;;;-1325223.16;-459531.01;-1557392.32;-755614.02;2865198;-206852.88;-206852.88;0;;;0;0;0;0
14.080.689/0001-16;2020-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;3339358.96;;;;;;3339358.96;0;3339358.96;0;;689615.11;10693.85;;;;;;10693.85;689615.11;;;-44376.89;-185506.44;;;;;;;;;-10778.88;-14497.43;;;;;-12320.25;-4199.23;;;;;;;;;;;;;-136138.1;-1312.48;-203614.12;-205515.58;3146438.69;484099.53;484099.53;459894.5535;;24204.98;484099.5335;-484099.53;0.0035;1
14.080.689/0001-16;2020-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;912271.57;-7098068.78;;;;;;-7098068.78;912271.57;-7098068.78;912271.57;;4662.1;6274.94;;;;;;6274.94;4662.1;;;-37875.7;-46483.89;;;;;;;;;-6063.12;-3609.58;-35000;;;;-12526.57;-4639.23;;;;;;;;;;;;;-132050.68;-181014.59;-223516.07;-235747.29;-7315309.91;681186.38;1165285.91;1107021.6145;;;1165285.9145;-1165285.91;0.0045;1
14.080.689/0001-16;2020-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;781144.13;2732960.78;;;;;;2732960.78;781144.13;2732960.78;781144.13;;;2857.62;2341.51;;;;;2857.62;2341.51;;;-77463.02;-41768.13;;;;;;;;;-10778.88;-3610.1;-12289.87;-12289.87;;;-10938.53;-4199.23;;;;;;;;;;;;;-132697.47;-130988.6;-244167.77;-192855.93;2491650.63;590629.71;590629.71;561098.2245;;29531.48;590629.7045;-590629.7;0.0045;1
14.080.689/0001-16;2020-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;972614.93;5134671.25;;;;;;5134671.25;972614.93;5134671.25;972614.93;;3318.21;1505.75;;;;;-4179.77;1505.75;-861.56;;;-132818.26;-52536.33;;;;;;;;;-6852.57;-3657.27;;-35000;;;-11987.47;-4639.23;;;;;;;;;;;;;-426441.55;-124900.78;-578099.85;-220733.61;4558077.15;751019.76;751019.76;713468.772;;0;751019.762;-751019.76;0.002;1
14.088.246/0001-71;2020-03-31;1;;;;;;;;;0;0;2062584.85;2062584.85;;;;;;;;;;;2062584.85;2062584.85;;;;;;;;;0;0;2062584.85;2062584.85;2375.55;2375.55;;;;;;;2375.55;2375.55;;;-68830.58;-68830.58;;;;;;;;;-6291.8;-5786.01;;;;;-6014.78;-6014.78;;;;;;;-6750;-6750;;;;;-3814.81;-3712.01;-91701.97;-91093.38;1973258.43;1973867.02;1973867.02;1875173.669;;;1875173.669;-1978193.16;-103019.491;0.95
14.088.246/0001-71;2020-06-30;1;;;;;;;;;0;0;28887.44;28887.44;;;;;;;;;;;28887.44;28887.44;;;;;;;;;0;0;28887.44;28887.44;;;;;;;-811.87;-811.87;-811.87;-811.87;;;-69000;-85362.6;;;;;;;;;-6594.07;-5075.85;-3960.36;-17300;;;-6014.78;-6014.78;;;;;;;;;;;;;-3919.95;-4367;-89489.16;-118120.23;-61413.59;-90044.66;1883822.36;1789631.242;;;1789631.242;-2005636.23;-216004.988;0.95
14.088.246/0001-71;2020-09-30;1;;;;;;;;;0;0;719094.85;719094.85;;;;;;;;;;;719094.85;719094.85;;;;;;;;;0;0;719094.85;719094.85;229.14;229.14;;;;;0;0;229.14;229.14;;;-69000;-69000;;;;;;;;;-3543.67;-5138.23;-6774.3;;;;-6014.78;-6014.78;;;;;;;;;;;;;-4061.87;-3697;-89394.62;-83850.01;629929.37;635473.98;635473.98;603700.281;;;603700.281;-613212.05;-9511.769;0.95
14.088.246/0001-71;2020-12-31;1;;;;;;;;;0;0;1585435.77;1585435.77;;;;;;;-10073485.95;;;;-8488050.18;1585435.77;0;;;;;;;;0;0;-8488050.18;1585435.77;306.42;306.42;;;;;0;0;306.42;306.42;;;-69018;-69018;;;;;;;;;-8176.26;-8067.73;-6565.34;;;;0;0;0;;;;;;-2357.19;-4500;;;;;-1180.58;-1593.66;-87297.37;-83179.39;-8575041.13;1502562.8;2138036.78;2031134.941;;;2031134.941;-2119376.04;-88241.099;0.95
14.149.745/0001-21;2020-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;1523406.28;1523406.28;1523406.28;1523406.28;1523406.28;1523406.28;36032.96;36032.96;;;;;-4180.86;-4180.86;31852.1;31852.1;;;-352429.85;-352429.85;;;-110500;-110500;;;;;;;-37960;-37960;;;-30076.85;-15042.94;;;-23501.53;-23501.53;;;;;;;-352.88;-352.88;47460.81;-1337.4;-507360.3;-541124.6;1047898.08;1014133.78;1014133.78;963427.091;;;963427.091;0;963427.091;0.95
14.149.745/0001-21;2020-06-30;1;;;;;;;;;0;0;;;-719520.03;-719520.03;;;;;;;1476148.02;1476148.02;756627.99;756627.99;;;;;;;;;0;0;756627.99;756627.99;14617.61;14617.61;;;;;;;14617.61;14617.61;;;-218660.07;-122271.58;;;-27598.6;-27598.6;;;;;;;;;;;-6951.93;-18194.26;;;-19292.22;-19292.22;;;;;;;;;-37639.59;10397.32;-310142.41;-176959.34;461103.19;594286.26;1608420.04;1527999.038;;;1527999.038;0;1527999.038;0.95
14.149.745/0001-21;2020-09-30;1;;;;;;;;;0;0;;;-968308.44;-968308.44;;;;;;;1058418.46;1058418.46;90110.02;90110.02;;;;;;;;;0;0;90110.02;90110.02;7325.58;7325.58;;;;;;;7325.58;7325.58;;;-121477.82;;;;-16000;-16000;;;;;-760.29;;;;;;-21409.07;-20010.88;;;-12577.21;-12577.21;-99549.73;-99549.73;;;;;-803.53;-58.05;-1991.49;-1990.48;-274569.14;-150186.35;-177133.54;-52750.75;-52750.75;0;;;0;0;0;0
14.149.745/0001-21;2020-12-31;1;;;;;;;;;0;0;101600;101600;-1080161.21;-1080161.21;;;;;;;1768779.41;1768779.41;790218.2;790218.2;;;;;;;;;0;0;790218.2;790218.2;20414.98;20414.98;;;;;;;20414.98;20414.98;;;-509076.11;-129188;;;-236153.89;-236153.89;;;;;;;-25098.6;-25098.6;;;-18447.64;-18447.64;;;;;-107116.23;-107116.23;;;;;;;-1843.9;-1843.9;-897736.37;-517848.26;-87103.19;292784.92;240034.17;228032.4615;;;228032.4615;0;228032.4615;0.95
14.217.108/0001-45;2020-03-31;1;;;;;;;;;0;0;6454047.19;6393541.14;-208015.35;-203445.3;;;;;;;-282038;;5963993.84;6190095.84;;;;;;;;;0;0;5963993.84;6190095.84;13421.15;23618.57;;;;;;701.42;13421.15;24319.99;;;-193804.14;-191730.92;;;;;;;;;-151236.43;-151236.43;-1723.89;-2425.31;;;-30125.95;-145871.66;;;-45293.94;-25584.28;;;;-6000;;;-1011.92;;-45531.79;-63720.74;-468728.06;-586569.34;5508686.93;5627846.49;5627846.49;5346454.1655;;;5411499.9955;-3767500;1643999.9955;0.961558
14.217.108/0001-45;2020-06-30;1;;;;;;;;;0;0;6143635.6;4566862.83;-208015.35;-208015.35;;;;;;;264424.72;;6200044.97;4358847.48;;;;;;;;;0;0;6200044.97;4358847.48;37933.26;13558.79;;;;;;199.3;37933.26;13758.09;;;-192973.17;-157771.78;;;;;;;;;-221730.88;-221730.88;-1828.57;;;;-12090.37;-23628.12;;;-66294.92;-60290.05;;;;;;;-416.7;-616;-40102.93;-74086.41;-535437.54;-538123.24;5702540.69;3834482.33;9462328.82;8989212.379;;;9076249.999;-7877500;1198749.999;0.959198
14.217.108/0001-45;2020-09-30;1;;;;;;;;;0;0;6365837.51;5306069.97;-208015.35;-208015.35;;;;;;;605200.82;24729;6763022.98;5122783.62;;;;;;;;;0;0;6763022.98;5122783.62;;;30556.31;2146.55;;;;;30556.31;2146.55;;;-202709.37;-147634.19;;;;;;;;;-137189.99;-202197.19;-5485.71;-6400;;;-6305.2;-12306.31;;;-62603.75;-62426.57;;;;;;;-1115.08;-897.54;-74175.04;-27851.13;-489584.14;-459712.93;6303995.15;4665217.24;4665217.24;4431956.378;;;4459349.998;-2822200;1637149.998;0.955872
14.217.108/0001-45;2020-12-31;1;;;;;;;;;0;0;5635829.25;6377821.95;-208175.55;-208195.67;;;;;11281957.57;;325709.09;33176.27;17035320.36;6202802.55;;;;;;;;;0;0;17035320.36;6202802.55;;;-8128.88;-8128.89;;;;;-8128.88;-8128.89;;;-210135.18;-183952.78;;;;;;;;;-60254.25;-66413.75;-5485.72;-6400;;;-8414.47;-8682.61;;;-98648.03;-42014.33;;;;;;;-952.45;-727.11;-2730.75;-67784.42;-386620.85;-375975;16640570.63;5818698.66;10483915.9;9959720.105;;;10007849.995;-8124100;1883749.995;0.954591
14.365.190/0001-55;2020-03-31;1;0;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;2418.11;3128.1;;;;;;3128.1;2418.11;;;-51787.74;-76804.23;;;-2450;-2450;;;;;-22334.04;-21944.07;;;;;-9518.87;-3759.23;;;-86546.62;-82763.44;;;;;;;-226.77;-226.77;-27502.13;-7250.57;-200366.17;-195198.31;-197238.07;-192780.2;-192780.2;0;;0;0;0;0;0
14.365.190/0001-55;2020-06-30;1;0;;;;;;;;0;0;2645642.59;2645642.59;-67888.67;-59926.17;;;;;;;;;2577753.92;2585716.42;;;;;;;;;0;0;2577753.92;2585716.42;;8359.88;11044.08;;;;;;11044.08;8359.88;;;-51787.74;-78998.64;;;-11000;-11000;;;;;-21819.24;-21944.07;;;;;-9628.05;-3759.23;;;-247847.82;-247847.82;;;;;;;-4675.63;-4675.63;-27473.99;-12705.59;-374232.47;-380930.98;2214565.53;2213145.32;2020365.12;1919346.864;;0;1919752.514;-1919752.51;0.004;0.950201
