CNPJ_Fundo;Data_Referencia;Versao;Nome_Endereco_Imovel;Caracteristicas_Contratuais
19.267.845/0001-76;2020-09-30;1;Alameda Santos, 700;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-09-30;1;Alameda Santos, 757;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-09-30;1;Rua Tabapuã, 81;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-09-30;1;Rua Fidencio Ramos, 100;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-09-30;1;Rua Verbo Divino, 2001;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-09-30;1;Av Nações Unidas, 10989;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-09-30;1;Rua Gomes de Carvalho, 1329;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-09-30;1;Av Irai, 393;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-09-30;1;Rua do Roccio, 220;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-09-30;1;Alameda Santos, 771;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-09-30;1;Rua Verbo Divino, 2001;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Jesuino Paschoal, 90;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Jesuino Paschoal, 80/92;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Av. Brig Faria Lima, 1912;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Av. Brig Faria Lima, 1931;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Av. Brig Faria Lima, 1690;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Itapeva, 240/260;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Itapeva, 574;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Nebraska, 727;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Campos Bicudo, 98;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Praça Capitão João Pinto Fontão, 45;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Angelina Maffei Vita, 670;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Alameda Santos, 700;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Alameda Santos, 757;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Tabapuã, 81;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Fidencio Ramos, 100;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Verbo Divino, 2001;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Av Nações Unidas, 10989;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Gomes de Carvalho, 1329;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Av Irai, 393;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua do Roccio, 220;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Alameda Santos, 771;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2020-12-31;1;Rua Verbo Divino, 2001;Correção dos aluguéis pelo IGPM
19.419.994/0001-03;2020-03-31;1;N/A;N/A
19.419.994/0001-03;2020-06-30;1;N/A;N/A
19.419.994/0001-03;2020-09-30;1;N/A;N/A
19.419.994/0001-03;2020-12-31;1;N/A;N/A
19.628.741/0001-40;2020-03-31;1;Shopping Morumbi Town;Não possui caracteristicas que destoem dos demais
19.628.741/0001-40;2020-06-30;1;Shopping Morumbi Town;Não possui caracteristicas que destoem dos demais
19.628.741/0001-40;2020-09-30;1;Shopping Morumbi Town;Não possui caracteristicas que destoem dos demais
19.628.741/0001-40;2020-12-31;1;Shopping Morumbi Town;Não possui caracteristicas que destoem dos demais
19.722.048/0001-31;2020-09-30;1;-BPA 49 92;Atualização pelo IGPM
19.722.048/0001-31;2020-09-30;1;-CAM 1497 71;Atualização pelo IGPM
19.722.048/0001-31;2020-09-30;1;-CAM 541 142;Atualização pelo IGPM
19.722.048/0001-31;2020-09-30;1;-DLE 609 61;Atualização pelo IGPM
19.722.048/0001-31;2020-09-30;1;-FR 1329 101;Atualização pelo IGPM
19.722.048/0001-31;2020-09-30;1;-JML 1055 5;Atualização pelo IGPM
19.722.048/0001-31;2020-12-31;1;-BPA 49 92;Atualização pelo IGPM
19.722.048/0001-31;2020-12-31;1;-CAM 1497 71;Atualização pelo IGPM
19.722.048/0001-31;2020-12-31;1;-CAM 541 142;Atualização pelo IGPM
19.722.048/0001-31;2020-12-31;1;-DLE 609 61;Atualização pelo IGPM
19.722.048/0001-31;2020-12-31;1;-FR 1329 101;Atualização pelo IGPM
19.722.048/0001-31;2020-12-31;1;-JML 1055 5;Atualização pelo IGPM
19.872.887/0001-36;2020-03-31;2;Centro Universitário UNA - UNA;N/A
19.872.887/0001-36;2020-06-30;1;Centro Universitário UNA - UNA;N/A
19.872.887/0001-36;2020-09-30;1;Centro Universitário UNA - UNA;N/A
19.872.887/0001-36;2020-12-31;2;Centro Universitário UNA - UNA;N/A
19.872.887/0001-36;2020-12-31;2;Escola Parque;N/A
19.872.887/0001-36;2020-12-31;2;Colégio POP;N/A
19.878.616/0001-98;2020-03-31;1;Sigma Mall;N/A
19.878.616/0001-98;2020-03-31;1;Torre Sigma;N/A
19.878.616/0001-98;2020-06-30;1;Sigma Mall;N/A
19.878.616/0001-98;2020-06-30;1;Torre Sigma;N/A
19.878.616/0001-98;2020-09-30;1;Sigma Mall;N/A
19.878.616/0001-98;2020-09-30;1;Torre Sigma;N/A
19.878.616/0001-98;2020-12-31;1;Sigma Mall;N/A
19.878.616/0001-98;2020-12-31;1;Torre Sigma;N/A
20.003.001/0001-05;2020-03-31;1;Ed. Artemis;Não possui caracteristicas que destoem dos demais
20.003.001/0001-05;2020-03-31;1;Lojas Leader;Não possui caracteristicas que destoem dos demais
20.003.001/0001-05;2020-06-30;1;Ed. Artemis;Não possui caracteristicas que destoem dos demais
20.003.001/0001-05;2020-06-30;1;Lojas Leader;Não possui caracteristicas que destoem dos demais
20.003.001/0001-05;2020-09-30;1;Ed. Artemis;Não possui caracteristicas que destoem dos demais
20.003.001/0001-05;2020-12-31;1;Ed. Artemis;Não possui caracteristicas que destoem dos demais
20.040.197/0001-08;2020-03-31;1;N/A;N/A
20.040.197/0001-08;2020-06-30;1;N/A;N/A
20.040.197/0001-08;2020-09-30;1;N/A;N/A
20.040.197/0001-08;2020-12-31;1;N/A;N/A
20.118.470/0001-61;2020-12-31;1;Imovel 1;Imóvel urbano, Lote nº 4B, Quadra nº 26 - Matrícula 155.663
20.118.470/0001-61;2020-12-31;1;Imovel 1;Imóvel urbano, Lote nº 6A, Quadra nº 26 - Matrícula 136.991
20.118.470/0001-61;2020-12-31;1;Imovel 1;Imóvel urbano, lote nº 7A, Quadra nº 26 - Matrícula 136.992
20.118.470/0001-61;2020-12-31;1;Imovel 2;Lotes 12 a 17, Quadra B46 - Matrícula 56219
20.118.470/0001-61;2020-12-31;1;Imovel 2;Lote 24, Quadra B46 - Matrícula 26878
20.118.470/0001-61;2020-12-31;1;Imovel 2;Lote 26, Quadra B46 - Matrícula 46276
20.118.470/0001-61;2020-12-31;1;Imovel 2;Lote 9, Quadra B46 - Matrícula 19652
20.118.470/0001-61;2020-12-31;1;Imovel 2;Lote 10, Quadra B46 - Matrícula 19653
20.118.470/0001-61;2020-12-31;1;Imovel 2;Lote 11, Quadra B46 - Matrícula 19654
20.118.470/0001-61;2020-12-31;1;Imovel 3;Lote de terreno nº 01, quadra nº 29 - Matrícula 56046
20.118.470/0001-61;2020-12-31;1;Imovel 3;Lote nº 08 e 09, quadra 29 - Matrícula 78.493
20.118.492/0001-21;2020-03-31;1;Shopping Vautier Premium;
20.118.492/0001-21;2020-06-30;1;Shopping Vautier Premium;
20.118.492/0001-21;2020-09-30;1;Shopping Vautier Premium;
20.118.492/0001-21;2020-12-31;1;Shopping Vautier Premium;
20.118.507/0001-51;2020-03-31;1;SAA/Norte, Quadra 03, Lotes nº 145, 185, 225 e 265, Brasilia - DF .;N/A
20.118.507/0001-51;2020-06-30;1;SAA/Norte, Quadra 03, Lotes nº 145, 185, 225 e 265, Brasilia - DF .;N/A
20.118.507/0001-51;2020-09-30;1;SAA/Norte, Quadra 03, Lotes nº 145, 185, 225 e 265, Brasilia - DF .;N/A
20.118.507/0001-51;2020-12-31;1;SAA/Norte, Quadra 03, Lotes nº 145, 185, 225 e 265, Brasilia - DF .;N/A
20.132.453/0001-89;2020-03-31;1;Bayer;Reajuste: IGPM + 4,5% a.a
20.132.453/0001-89;2020-03-31;1;Studio Dançart;Do lº (primeiro) ao 6º (sexto) mês de locação do presente contrato a LOCADORA concede ao LOCATÁRIO uma carência para o pagamento do custo total de ocupação, a contar-se-á da inauguração do ESPAÇO COMERCIAL.
20.132.453/0001-89;2020-03-31;1;Vinci Emporium;A locadora concede ao locatário uma carência para o pagamento do custo total de ocupação de 120 dias a contar-se do início do contrato em 01/06/16. Do fim da carência ao 60º mês de locação o presente contrato será cobrado através de custo de ocupação correspondente a R$ 3.500,00 nos meses 5,6,7,8,9 R$ 3.800,00 no meses 10,11, 12 e R$ 4.000,00 a partir do 13º mes.
20.132.453/0001-89;2020-06-30;1;Bayer;Reajuste: IGPM + 4,5% a.a
20.132.453/0001-89;2020-06-30;1;Studio Dançart;Do lº (primeiro) ao 6º (sexto) mês de locação do presente contrato a LOCADORA concede ao LOCATÁRIO uma carência para o pagamento do custo total de ocupação, a contar-se-á da inauguração do ESPAÇO COMERCIAL.
20.132.453/0001-89;2020-06-30;1;Vinci Emporium;A locadora concede ao locatário uma carência para o pagamento do custo total de ocupação de 120 dias a contar-se do início do contrato em 01/06/16. Do fim da carência ao 60º mês de locação o presente contrato será cobrado através de custo de ocupação correspondente a R$ 3.500,00 nos meses 5,6,7,8,9 R$ 3.800,00 no meses 10,11, 12 e R$ 4.000,00 a partir do 13º mes.
20.132.453/0001-89;2020-09-30;1;Bayer;Reajuste: IGPM + 4,5% a.a
20.132.453/0001-89;2020-09-30;1;Studio Dançart;Do lº (primeiro) ao 6º (sexto) mês de locação do presente contrato a LOCADORA concede ao LOCATÁRIO uma carência para o pagamento do custo total de ocupação, a contar-se-á da inauguração do ESPAÇO COMERCIAL.
20.132.453/0001-89;2020-09-30;1;Vinci Emporium;A locadora concede ao locatário uma carência para o pagamento do custo total de ocupação de 120 dias a contar-se do início do contrato em 01/06/16. Do fim da carência ao 60º mês de locação o presente contrato será cobrado através de custo de ocupação correspondente a R$ 3.500,00 nos meses 5,6,7,8,9 R$ 3.800,00 no meses 10,11, 12 e R$ 4.000,00 a partir do 13º mes.
20.132.453/0001-89;2020-12-31;1;Bayer;Reajuste: IGPM + 4,5% a.a
20.132.453/0001-89;2020-12-31;1;Studio Dançart;Do lº (primeiro) ao 6º (sexto) mês de locação do presente contrato a LOCADORA concede ao LOCATÁRIO uma carência para o pagamento do custo total de ocupação, a contar-se-á da inauguração do ESPAÇO COMERCIAL.
20.132.453/0001-89;2020-12-31;1;Vinci Emporium;A locadora concede ao locatário uma carência para o pagamento do custo total de ocupação de 120 dias a contar-se do início do contrato em 01/06/16. Do fim da carência ao 60º mês de locação o presente contrato será cobrado através de custo de ocupação correspondente a R$ 3.500,00 nos meses 5,6,7,8,9 R$ 3.800,00 no meses 10,11, 12 e R$ 4.000,00 a partir do 13º mes.
20.265.434/0001-20;2020-03-31;1;Cidade Jardim Continental Tower;Os itens citados tem as mesmas características em todos os contratos.
20.265.434/0001-20;2020-06-30;1;Cidade Jardim Continental Tower;Os itens citados tem as mesmas características em todos os contratos.
20.265.467/0001-70;2020-03-31;1;Não se aplica;Não se aplica
20.265.467/0001-70;2020-06-30;1;Não se aplica;Não se aplica
20.265.467/0001-70;2020-09-30;1;Não se aplica;Não se aplica
20.265.467/0001-70;2020-12-31;1;Não se aplica;Não se aplica
20.680.775/0001-62;2020-03-31;1;Prédio Santo Amaro;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;PJM 109;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Riverside;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;JK18;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;JK1600;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;FL Residence;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Edifício Plaza I;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Edifício Aspen;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Condomínio Vera Cruz II;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Condomínio Seculum II;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Condomínio FL Faria Lima;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Condomínio FL Corporate;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Condomínio Edifício Praça Faria Lima;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Condomínio Edifício Paddock I;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Condomínio Edifício Capital Plaza;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Cond. Comolatti;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Cidade Jardim Corporate Center;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Concessionária;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-03-31;1;Cond. das Monções da Gastão;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Cidade Jardim Corporate Center;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Riverside;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Prédio Santo Amaro;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;PJM 109;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;JK180;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;JK1600;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;FL Residence;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Edifício Plaza I;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Edifício Aspen;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Condomínio Vera Cruz II;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Condomínio Seculum II;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Condomínio FL Faria Lima;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Condomínio FL Corporate;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Condomínio Edifício Praça Faria Lima;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Condomínio Edifício Paddock I;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Capital Plaza;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Cond. das Monções da Gastão;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Cond. Comolatti;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-06-30;1;Concessionária;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Cidade Jardim Corporate Center;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Concessionária;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Riverside;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Prédio Santo Amaro;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;PJM 109;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;JK180;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;JK1600;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;FL Residence;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Edifício Plaza I;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Edifício Aspen;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Condomínio Vera Cruz II;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Condomínio Seculum II;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Condomínio FL Faria Lima;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Condomínio FL Corporate;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Condomínio Edifício Praça Faria Lima;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Condomínio Edifício Paddock I;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Condomínio Edifício Capital Plaza;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Cond. das Monções da Gastão;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Cond. Comolatti;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-09-30;1;Concessionária;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Prédio Santo Amaro;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;PJM 109;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Riverside;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;JK18;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;JK1600;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;FL Residence;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Edifício Plaza I;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Edifício Aspen;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Condomínio Vera Cruz II;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Condomínio Seculum II;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Condomínio FL Faria Lima;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Condomínio FL Corporate;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Condomínio Edifício Praça Faria Lima;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Condomínio Edifício Paddock I;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Condomínio Edifício Capital Plaza;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Cond. Comolatti;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Cidade Jardim Corporate Center;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Concessionária;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2020-12-31;1;Cond. das Monções da Gastão;Não possui caracteristicas que destoem dos demais
20.748.515/0001-81;2020-03-31;1;Não aplicável;Não aplicável
20.748.515/0001-81;2020-06-30;2;Não aplicável;Não aplicável
20.748.515/0001-81;2020-09-30;1;Não aplicável;Não aplicável
20.748.515/0001-81;2020-12-31;3;Não aplicável;Não aplicável
20.787.427/0001-99;2020-06-30;1;Hotel Indaiatuba Plaza;Não possui caracteristicas que destoem dos demais
20.787.427/0001-99;2020-09-30;1;Hotel Indaiatuba Plaza;Não possui caracteristicas que destoem dos demais
20.787.427/0001-99;2020-12-31;1;Hotel Indaiatuba Plaza;Não possui caracteristicas que destoem dos demais
21.044.600/0001-21;2020-03-31;1;Edifício Barão de Tefé;N/A
21.044.600/0001-21;2020-06-30;1;Edifício Barão de Tefé;N/A
21.044.600/0001-21;2020-09-30;1;Edifício Barão de Tefé;N/A
21.044.600/0001-21;2020-12-31;1;Edifício Barão de Tefé;N/A
21.067.825/0001-01;2020-03-31;1;CABREUVA 1.204;N/A
21.067.825/0001-01;2020-03-31;1;CABREUVA 1.203;N/A
21.067.825/0001-01;2020-03-31;1;GUARULHOS;N/A
21.067.825/0001-01;2020-06-30;1;CABREUVA 1.204;N/A
21.067.825/0001-01;2020-06-30;1;CABREUVA 1.203;N/A
21.067.825/0001-01;2020-06-30;1;GUARULHOS;N/A
21.067.825/0001-01;2020-09-30;1;CABREUVA 1.204;N/A
21.067.825/0001-01;2020-09-30;1;CABREUVA 1.203;N/A
21.067.825/0001-01;2020-09-30;1;GUARULHOS;N/A
21.067.825/0001-01;2020-12-31;1;CABREUVA 1.204;N/A
21.067.825/0001-01;2020-12-31;1;CABREUVA 1.203;N/A
21.067.825/0001-01;2020-12-31;1;GUARULHOS;N/A
21.085.472/0001-64;2020-03-31;1;Torre Almirante;N/A
21.085.472/0001-64;2020-06-30;1;Torre Almirante;N/A
21.085.472/0001-64;2020-09-30;1;Torre Almirante;N/A
21.085.472/0001-64;2020-12-31;1;Torre Almirante;N/A
21.085.863/0001-89;2020-03-31;1;Eldorado;N/A
21.085.863/0001-89;2020-03-31;1;Flamengo;N/A
21.085.863/0001-89;2020-06-30;1;Eldorado;N/A
21.085.863/0001-89;2020-06-30;1;Flamengo;N/A
21.085.863/0001-89;2020-09-30;1;Eldorado;N/A
21.085.863/0001-89;2020-09-30;1;Flamengo;N/A
21.085.863/0001-89;2020-12-31;3;Eldorado;N/A
21.085.863/0001-89;2020-12-31;3;Flamengo;N/A
21.126.204/0001-43;2020-03-31;1;Loja 1;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 2;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 3;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 4;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 5;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 6;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 7;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 8;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 9;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 10;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 11;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 12;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 13;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 14;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 15;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 16;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 17;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 18;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 19;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 20;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 21;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 22;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 23;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 24;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 25;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 26;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 27;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 28;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 29;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 30;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 31;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 32;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 33;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 34;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 35;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 36;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 37;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 38;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 39;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 40;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 42;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 43;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 44;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 45;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 46;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2020-03-31;1;Loja 47;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
