CNPJ_Fundo;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Sala comercial em centro urbano;Av. Almirante Barrosso nº52, salão 1901, 19ºandar, Centro, Rio de Janeiro - Rj;526.95;1;;1;0;0.0166528358595923;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Galpão Industrial;Rodovia Darly Santos nº2650 - Vale Encantado, Vila Velha - ES;10949;1;;0;0;0.129402217766288;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Galpão Industrial;Avenida Carlos Lindemberg nº2281 - Jardim Marilândia, Vila Velha - ES;9975;1;;0;0;0.0178789050000407;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Loja para uso comercial;Rua Padre Pedro Pinto nº1.388, Venda Nova, Belo Horizonte - MG;4862.56;2;;0.5;0;0.0249352244168743;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Loja e salas comerciais;Av. Amazonas nº687, Centro, Belo Horizonte - MG;2234.62;25;;0.4;0;0.00430401090440637;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Galpão Industrial;Av. Campos de Ourique no. 401 / Rua dos Restauradores no. 111 - Jardim das Alterosas, Betim - MG;4415.69;2;;0;0;0.0708752023976582;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Loja para uso comercial em centro urbano;Rua Francisco de Souza nº295, São Francisco, Caruaru - PE;2666.64;1;;0;0;0.00415587073614572;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Loja para uso comercial;Rua Padre Pedro Pinto nº1410, Venda Nova, Belo Horizonte - MG;5968.84;3;;0;0;0.158674122387426;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Loja e salas comerciais;Av. Rio Branco nº39 A, Centro, Rio de Janiero - RJ;2099.11;6;;0;0;0.121146784186601;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Casa Comercial em centro urbano;Av. Afonso Pena nº2161, Funcionários, Belo Horizonte - MG;229.06;1;;1;0;0;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Galpão;Av. Abílio Machado nº330, Inconfidência, Belo Horizonte - MG;682.25;1;;1;0;0;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Shooping Maceió;Av. Gustavo Paiva nº2.990 - Loja B (Âncoras B e B1), Bairro Iguatemi, Maceió - AL;5828;2;;0;0;0.140226837648221;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Loja para uso comercial em centro urbano;Rua Padre Pedro Pinto nº1296 - Bairro Venda Nova, Belo Horizonte - MG;3340.83;1;;0;0;0.0130876140959505;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Loja para uso comercial em centro urbano;Rua Padre Pedro Pinto nº1154, Venda Nova, Belo Horizonte - MG;1364.89;1;;0;0;0.0250730746491923;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Galpão Industrial;Praça Cirino Pereira nº435 - Centro, Cachoeira da Prata - MG;19558.12;1;;1;0;0;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Sala comercial em centro urbano;Rua São Bento - Prédio nº08 sala .1201 - Centro , Riod e Janeiro - RJ;800;1;;1;0;0;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Loja para uso comercial em centro urbano;Av.Amazonas nº395 e Rua Pedro Neves nº199 - Centro, Betim - MG;949.02;1;;0;0;0.019149685075804;;;;;;;
11.233.841/0001-65;2020-12-31;1;Imóveis para renda acabados;Loja para uso comercial em centro urbano;Avenida Brasília nº2199/Rua Geraldo Teixeira da Costa nº2326 e 2380, São Benedito - Santa Luzia - MG;2108.16;1;;0;0;0.0566353502828222;;;;;;;
11.260.134/0001-68;2020-03-31;1;Imóveis para renda acabados;Edifício Platinum;Rua Jerônimo da Veiga, 384 - São Paulo - SP;2716;11;-;0;0;0.205890499051456;;;;;;;
11.260.134/0001-68;2020-03-31;1;Imóveis para renda acabados;Edifício Metropolitan;Rua Amauri, 255 - São Paulo - SP;12126.55;20;-;0;0;0.792270938774322;;;;;;;
11.260.134/0001-68;2020-06-30;1;Imóveis para renda acabados;Edifício Metropolitan;Rua Amauri, 255 - São Paulo - SP;12126.55;20;-;0;0;0.793822;;;;;;;
11.260.134/0001-68;2020-06-30;1;Imóveis para renda acabados;Edifício Platinum;Rua Jerônimo da Veiga, 384 - São Paulo - SP;2716;11;-;0;0;0.20499;;;;;;;
11.260.134/0001-68;2020-09-30;1;Imóveis para renda acabados;Edifício Metropolitan;Rua Amauri, 255 - São Paulo - SP;12126.55;20;-;0;0;0.787374519011336;;;;;;;
11.260.134/0001-68;2020-09-30;1;Imóveis para renda acabados;Edifício Platinum;Rua Jerônimo da Veiga, 384 - São Paulo - SP;2716;11;-;0;0;0.212121050843195;;;;;;;
11.260.134/0001-68;2020-12-31;1;Imóveis para renda acabados;Edifício Metropolitan;Rua Amauri, 255 - São Paulo - SP;12126.55;20;-;0;0;0.796027215453023;;;;;;;
11.260.134/0001-68;2020-12-31;1;Imóveis para renda acabados;Edifício Platinum;Rua Jerônimo da Veiga, 384 - São Paulo - SP;2716;11;-;0;0;0.20293461096698;;;;;;;
11.268.335/0001-01;2020-03-31;1;Imóveis para renda acabados;Fazenda Santo Izidro - Gleba B;Pimenta, Indaiatuba - SP;247693;1;Nenhuma característica relevante.;0;0;0.003166;;;;;;;
11.268.335/0001-01;2020-03-31;1;Imóveis para renda acabados;Fazenda Boarete;Rodovia MS 134 KM 41, Nova Andradina - MS;999999;1;Nenhuma característica relevante.;0;0;0.06924;;;;;;;
11.268.335/0001-01;2020-03-31;1;Imóveis para renda acabados;Pajuçara 175;Pajuçara, SN, Comarca de Maracanaú - CE;66738.4;1;Nenhuma característica relevante.;0.27;0;0.704417;;;;;;;
11.268.335/0001-01;2020-03-31;1;Imóveis para renda acabados;Pajuçara 131;Pajuçara, SN, Comarca de Maracanaú - CE;82582.1;1;Nenhuma característica relevante;1;0;0;;;;;;;
11.268.335/0001-01;2020-03-31;1;Imóveis para renda acabados;Fazenda Santo Izidro - Gleba A;Pimenta, Indaiatuba - SP;999999;1;Nenhuma característica relevante;0;0;0.02119;;;;;;;
11.268.335/0001-01;2020-06-30;1;Imóveis para renda acabados;Pajuçara 131;Pajuçara, SN, Comarca de Maracanaú - CE;82582.1;1;Nenhuma característica relevante;1;0;0;;;;;;;
11.268.335/0001-01;2020-06-30;1;Imóveis para renda acabados;Fazenda Santo Izidro - Gleba A;Pimenta, Indaiatuba - SP;999999;1;Nenhuma característica relevante;0;0;0.024489;;;;;;;
11.268.335/0001-01;2020-06-30;1;Imóveis para renda acabados;Pajuçara 175;Pajuçara, SN, Comarca de Maracanaú - CE;66738.4;1;Nenhuma característica relevante.;0.27;0;0.814074;;;;;;;
11.268.335/0001-01;2020-06-30;1;Imóveis para renda acabados;Fazenda Santo Izidro - Gleba B;Pimenta, Indaiatuba - SP;247693;1;Nenhuma característica relevante.;0;0;0.003659;;;;;;;
11.268.335/0001-01;2020-06-30;1;Imóveis para renda acabados;Fazenda Boarete;Rodovia MS 134 KM 41, Nova Andradina - MS;999999;1;Nenhuma característica relevante.;0;0;0.080018;;;;;;;
11.268.335/0001-01;2020-09-30;1;Imóveis para renda acabados;Fazenda Boarete;Rodovia MS 134 KM 41, Nova Andradina - MS;999999;1;Nenhuma característica relevante.;0;0;0.090718;;;;;;;
11.268.335/0001-01;2020-09-30;1;Imóveis para renda acabados;Fazenda Santo Izidro - Gleba A;Pimenta, Indaiatuba - SP;999999;1;Nenhuma característica relevante;0;0;0.027501;;;;;;;
11.268.335/0001-01;2020-09-30;1;Imóveis para renda acabados;Pajuçara 131;Pajuçara, SN, Comarca de Maracanaú - CE;82582.1;1;Nenhuma característica relevante;1;0;0;;;;;;;
11.268.335/0001-01;2020-09-30;1;Imóveis para renda acabados;Fazenda Santo Izidro - Gleba B;Pimenta, Indaiatuba - SP;247693;1;Nenhuma característica relevante.;0;0;0.004109;;;;;;;
11.268.335/0001-01;2020-09-30;1;Imóveis para renda acabados;Pajuçara 175;Pajuçara, SN, Comarca de Maracanaú - CE;66738.4;1;Nenhuma característica relevante.;0.27;0;0.877672;;;;;;;
11.268.335/0001-01;2020-12-31;2;Imóveis para renda acabados;Fazenda Santo Izidro - Gleba A;Pimenta, Indaiatuba - SP;999999;1;Nenhuma característica relevante;0;0;0.0057;;;;;;;
11.268.335/0001-01;2020-12-31;2;Imóveis para renda acabados;Fazenda Boarete;Rodovia MS 134 KM 41, Nova Andradina - MS;999999;1;Nenhuma característica relevante.;0;0;0.0179;;;;;;;
11.268.335/0001-01;2020-12-31;2;Imóveis para renda acabados;Pajuçara 175;Pajuçara, SN, Comarca de Maracanaú - CE;66738.4;1;Nenhuma característica relevante.;0.27;0;0.1902;;;;;;;
11.268.335/0001-01;2020-12-31;2;Imóveis para renda acabados;Fazenda Santo Izidro - Gleba B;Pimenta, Indaiatuba - SP;247693;1;Nenhuma característica relevante.;0;0;0.0008;;;;;;;
11.268.335/0001-01;2020-12-31;2;Imóveis para renda acabados;Pajuçara 131;Pajuçara, SN, Comarca de Maracanaú - CE;82582.1;1;Nenhuma característica relevante;1;0;0;;;;;;;
11.274.415/0001-70;2020-03-31;2;Imóveis para renda acabados;Lojas Americanas S.A - Taquatinga;Lotes 02,03,04,16,17 - CSA 01 - Quadra D, Taguatinga, DF;1734;1;Direito de Propriedade;0;0;0.073908;;;;;;;
11.274.415/0001-70;2020-03-31;2;Imóveis para renda acabados;Lojas Americanas S.A - Brasilia;Lotes 18 e 19 - SCS Quadra 13, Brasilia, DF;3618.19;1;Direito de Propriedade;0;0;0.072756;;;;;;;
11.274.415/0001-70;2020-03-31;2;Imóveis para renda acabados;MAGAZINE TORRA TORRA LTDA;Av Eduardo Ribeiro 442, Loja Principal, Manaus, AM, 69010-000;8097.59;1;Direito de Propriedade;0;0;0.101128;;;;;;;
11.274.415/0001-70;2020-03-31;2;Imóveis para renda acabados;WANG E ZHENG LTDA;Av Eduardo Ribeiro 442, Loja B, Manaus, AM, 69010-000;107.67;1;Direito de Propriedade;0;0;0.010113;;;;;;;
11.274.415/0001-70;2020-03-31;2;Imóveis para renda acabados;Bompreço Supermercados do Nordeste Ltda;Rua Parque Solon de Lucena 563, João Pessoa, PB, 58013-131;14176;3;Direito de Propriedade;0;0;0.150341;;;;;;;
11.274.415/0001-70;2020-03-31;2;Imóveis para renda acabados;Carrefour Comercio e Industria Ltda;Av Eduardo Ribeiro 442, Manaus, AM, 69010-000;8304.38;1;Direito de Propriedade;0;0;0.144985;;;;;;;
11.274.415/0001-70;2020-03-31;2;Imóveis para renda acabados;Lojas Americanas S.A - Belem;Av. Presidente Vargas 940, Belem, PA, 66017-000;7688.39;1;Direito de Propriedade;0;0;0.116633;;;;;;;
11.274.415/0001-70;2020-03-31;2;Imóveis para renda acabados;Curso Exatas;Lotes 02,03,04,16,17 - CSA 01 - Quadra D, Taguatinga, DF;6802;1;Direito de Propriedade;0;0.1086;0.098233;;;;;;;
11.274.415/0001-70;2020-03-31;2;Imóveis para renda acabados;Lojas Americanas S.A - Maceio;Av Duque de Caxias 1792, Maceio, AL, 26520-332;6873;1;Direito de Propriedade;0;0;0.039221;;;;;;;
11.274.415/0001-70;2020-03-31;2;Imóveis para renda acabados;Lojas Americanas S.A - Nilopolis;Estrada Mirandela 318, Nilopolis, RJ, 69020-141;3420;1;Direito de Propriedade;0;0;0.174134;;;;;;;
11.274.415/0001-70;2020-03-31;2;Imóveis para renda acabados;P CHENG;Av Eduardo Ribeiro 442, Loja A, Manaus, AM, 69010-000;98.9;1;Direito de Propriedade;0;0;0.012135;;;;;;;
11.274.415/0001-70;2020-06-30;1;Imóveis para renda acabados;Lojas Americanas S.A - Vitória;Av Princesa Isabel 475, , Vitória, ES, 29010-365;8097.61;1;Direito de Propriedade;0;0;0.054009;;;;;;;
11.274.415/0001-70;2020-06-30;1;Imóveis para renda acabados;Lojas Americanas S.A - Nilopolis;Estrada Mirandela 318, , Nilopolis, RJ, 69020-141;3420;1;Direito de Propriedade;0;0;0.168619;;;;;;;
11.274.415/0001-70;2020-06-30;1;Imóveis para renda acabados;RW Lanchonetes;Av Eduardo Ribeiro 442, Loja B, Manaus, AM, 69010-000;107.67;1;Direito de Propriedade;0;0.005094;0.012117;;;;;;;
11.274.415/0001-70;2020-06-30;1;Imóveis para renda acabados;Lojas Americanas S.A - Brasilia;Lotes 18 e 19 - SCS Quadra 13 , , Brasilia, DF,;3618.19;1;Direito de Propriedade;0;0;0.070442;;;;;;;
11.274.415/0001-70;2020-06-30;1;Imóveis para renda acabados;MAGAZINE TORRA TORRA LTDA;Av Eduardo Ribeiro 442, Loja Principal, Manaus, AM, 69010-000;8097.59;1;Direito de Propriedade;0;0;0.086127;;;;;;;
11.274.415/0001-70;2020-06-30;1;Imóveis para renda acabados;Lojas Americanas S.A - Taquatinga;Lotes 02,03,04,16,17 - CSA 01 - Quadra D , , Taguatinga, DF,;1734;1;Direito de Propriedade;0;0;0.071483;;;;;;;
11.274.415/0001-70;2020-06-30;1;Imóveis para renda acabados;P CHENG;Av Eduardo Ribeiro 442, Loja A, Manaus, AM, 69010-000;98.9;1;Direito de Propriedade;0;0;0.0131;;;;;;;
11.274.415/0001-70;2020-06-30;1;Imóveis para renda acabados;Lojas Americanas S.A - Belem;Av. Presidente Vargas 940, , Belem, PA, 66017-000;7688.39;1;Direito de Propriedade;0;0;0.112998;;;;;;;
11.274.415/0001-70;2020-06-30;1;Imóveis para renda acabados;Curso Exatas;Lotes 02,03,04,16,17 - CSA 01 - Quadra D , , Taguatinga, DF,;6802;1;Direito de Propriedade;0;0.148033;0.147238;;;;;;;
11.274.415/0001-70;2020-06-30;1;Imóveis para renda acabados;Bompreço Supermercados do Nordeste Ltda;Rua Parque Solon de Lucena 563, , João Pessoa, PB, 58013-131;14176;3;Direito de Propriedade;0;0;0.220554;;;;;;;
11.274.415/0001-70;2020-06-30;1;Imóveis para renda acabados;Lojas Americanas S.A - Maceio;Av Duque de Caxias 1792, , Maceio, AL, 26520-332;6873;1;Direito de Propriedade;0;0;0.038001;;;;;;;
11.274.415/0001-70;2020-09-30;1;Imóveis para renda acabados;Lojas Americanas S.A - Maceio;Av Duque de Caxias 1792, Maceio, AL, 26520-332;6873;1;Direito de Propriedade;0;0;0.041664;;;;;;;
11.274.415/0001-70;2020-09-30;1;Imóveis para renda acabados;Bompreço Supermercados do Nordeste Ltda;Rua Parque Solon de Lucena 563, João Pessoa, PB, 58013-131;14176;3;Direito de Propriedade;0;0;0.181699;;;;;;;
11.274.415/0001-70;2020-09-30;1;Imóveis para renda acabados;P CHENG;Av Eduardo Ribeiro 442, Loja A, Manaus, AM, 69010-000;98.9;1;Direito de Propriedade;0;0;0.014151;;;;;;;
11.274.415/0001-70;2020-09-30;1;Imóveis para renda acabados;Curso Exatas;Lotes 02,03,04,16,17 - CSA 01 - Quadra D , Taguatinga, DF,;6802;1;Direito de Propriedade;0;0.1195;0.119091;;;;;;;
11.274.415/0001-70;2020-09-30;1;Imóveis para renda acabados;Lojas Americanas S.A - Brasilia;Lotes 18 e 19 - SCS Quadra 13, Brasilia, DF,;3618.19;1;Direito de Propriedade;0;0;0.078237;;;;;;;
11.274.415/0001-70;2020-09-30;1;Imóveis para renda acabados;Lojas Americanas S.A - Nilopolis;Estrada Mirandela 318, Nilopolis, RJ, 69020-141;3420;1;Direito de Propriedade;0;0;0.187566;;;;;;;
11.274.415/0001-70;2020-09-30;1;Imóveis para renda acabados;RW Lanchonetes;Av Eduardo Ribeiro 442, Loja B, Manaus, AM, 69010-000;107.67;1;Direito de Propriedade;0;0;0.011793;;;;;;;
11.274.415/0001-70;2020-09-30;1;Imóveis para renda acabados;MAGAZINE TORRA TORRA LTDA;Av Eduardo Ribeiro 442, Loja Principal, Manaus, AM, 69010-000;8097.59;1;Direito de Propriedade;0;0;0.102203;;;;;;;
11.274.415/0001-70;2020-09-30;1;Imóveis para renda acabados;Lojas Americanas S.A - Taquatinga;Lotes 02,03,04,16,17 - CSA 01 - Quadra D , Taguatinga, DF,;1734;1;Direito de Propriedade;0;0;0.081097;;;;;;;
11.274.415/0001-70;2020-09-30;1;Imóveis para renda acabados;Lojas Americanas S.A - Belem;Av. Presidente Vargas 940, Belem, PA, 66017-000;7688.39;1;Direito de Propriedade;0;0;0.119921;;;;;;;
11.274.415/0001-70;2020-12-31;1;Imóveis para renda acabados;P CHENG;Av Eduardo Ribeiro 442, Loja A, Manaus, AM, 69010-000;98.9;1;Direito de Propriedade;0;0;0.014658;;;;;;;
11.274.415/0001-70;2020-12-31;1;Imóveis para renda acabados;MAGAZINE TORRA TORRA LTDA;Av Eduardo Ribeiro 442, Loja Principal, Manaus, AM, 69010-000;8097.59;1;Direito de Propriedade;0;0;0.122152;;;;;;;
11.274.415/0001-70;2020-12-31;1;Imóveis para renda acabados;Curso Exatas;Lotes 02,03,04,16,17 - CSA 01 - Quadra D , , Taguatinga, DF,;6802;1;Direito de Propriedade;0;0.123862053277821;0.12336;;;;;;;
11.274.415/0001-70;2020-12-31;1;Imóveis para renda acabados;Lojas Americanas S.A - Maceio;Av Duque de Caxias 1792, , Maceio, AL, 26520-332;6873;1;Direito de Propriedade;0;0;0.0377;;;;;;;
11.274.415/0001-70;2020-12-31;1;Imóveis para renda acabados;Lojas Americanas S.A - Taquatinga;Lotes 02,03,04,16,17 - CSA 01 - Quadra D , , Taguatinga, DF,;1734;1;Direito de Propriedade;0;0;0.072472;;;;;;;
11.274.415/0001-70;2020-12-31;1;Imóveis para renda acabados;Lojas Americanas S.A;Av Princesa Isabel 475, , Vitória, ES, 29010-365;8097.61;2;Direito de Propriedade;0;0;0.053661;;;;;;;
11.274.415/0001-70;2020-12-31;1;Imóveis para renda acabados;Bompreço Supermercados do Nordeste Ltda;Rua Parque Solon de Lucena 563, , João Pessoa, PB, 58013-131;14176;1;Direito de Propriedade;0;0;0.193687;;;;;;;
11.274.415/0001-70;2020-12-31;1;Imóveis para renda acabados;RW Lanchonetes;Av Eduardo Ribeiro 442, Loja B, Manaus, AM, 69010-000;107.67;1;Direito de Propriedade;0;0;0.012215;;;;;;;
11.274.415/0001-70;2020-12-31;1;Imóveis para renda acabados;Lojas Americanas S.A - Nilopolis;Estrada Mirandela 318, , Nilopolis, RJ, 69020-141;3420;1;Direito de Propriedade;0;0;0.174971;;;;;;;
11.274.415/0001-70;2020-12-31;1;Imóveis para renda acabados;Lojas Americanas S.A - Belem;Av. Presidente Vargas 940, , Belem, PA, 66017-000;7688.39;1;Direito de Propriedade;0;0;0.116713;;;;;;;
11.274.415/0001-70;2020-12-31;1;Imóveis para renda acabados;Lojas Americanas S.A - Brasilia;Lotes 18 e 19 - SCS Quadra 13 , , Brasilia, DF,;3618.19;1;Direito de Propriedade;0;0;0.074394;;;;;;;
11.281.322/0001-72;2020-03-31;1;Imóveis para renda acabados;Edifício Torre Vargas;Avenida Presidente Vargas, nº914, Centro, no Rio de Janeiro - RJ;6811.68;15;A área de 6.811,68m² refere-se a area locável.;0;0;0.491335;;;;;;;
11.281.322/0001-72;2020-03-31;1;Imóveis para renda acabados;Edifício Torre Boa Vista;Avenida Presidente Vargas, nº850, Centro, no Rio de Janeiro - RJ;9929.68;21;Nenhuma carcteristica relevante.;0.14;0;0.508665;;;;;;;
11.281.322/0001-72;2020-06-30;5;Imóveis para renda acabados;Edifício Torre Vargas;Avenida Presidente Vargas, 914, Centro, Rio de Janeiro - RJ;6893.81;17;6.893,81 m2 de área locável;0;0;0.391706;;;;;;;
11.281.322/0001-72;2020-06-30;5;Imóveis para renda acabados;Edifício Torre Boa Vista;Avenida Presidente Vargas, 850, Centro, Rio de Janeiro - RJ;9929.68;21;9.929,68 m2 de área locável;0.227394;0;0.608284;;;;;;;
11.281.322/0001-72;2020-09-30;1;Imóveis para renda acabados;Edifício Torre Boa Vista;Avenida Presidente Vargas, 850, Centro, Rio de Janeiro - RJ;9929.68;21;-;0.3691;0;0.578114;;;;;;;
11.281.322/0001-72;2020-09-30;1;Imóveis para renda acabados;Edifício Torre Vargas;Avenida Presidente Vargas, 914, Centro, Rio de Janeiro - RJ;6893.81;17;-;0;0;0.421646;;;;;;;
11.281.322/0001-72;2020-12-31;1;Imóveis para renda acabados;Edifício Torre Boa Vista;Avenida Presidente Vargas, 850, Centro, Rio de Janeiro - RJ;10082.05;23;10.082,05m2 de área locável;0.409046;0;0.729124;;;;;;;
11.326.746/0001-06;2020-03-31;1;Imóveis para renda acabados;Aricanduva;Imóvel Aricanduva - Rua Comendador Gil Pinheiro, 463 - Tatuapé - São Paulo - SP;20427.83;1;O Bairro do Tatuapé, está localizado na Cidade de São Paulo, junto à Rua Comendador Gil Pinheiro, com frente também para a Avenida Aricanduva "importante avenida de interligação entre a Zona leste do município e o ABCD" e a Rua Ajuru.;0;0;0;;;;;;;
11.326.746/0001-06;2020-03-31;1;Imóveis para renda acabados;Antartica;Imovel Antartica - Avenida Antartica, 233 - Barra Funda - São Paulo - SP;20143.24;1;O Bairro da Barra Funda, está localizado na Cidade de São Paulo, próximo a Marginal do Rio Tietê e servido pela Avenida Marques de São Vicente.;1;0;0;;;;;;;
11.326.746/0001-06;2020-03-31;1;Imóveis para renda acabados;Cambui;Av. José de Sousa Campos, 90 - Cambui;1153.63;1;Predio Comercial;0;0;0;;;;;;;
11.326.746/0001-06;2020-03-31;1;Imóveis para renda acabados;SJC;Imóvel SJC - Rod. Presidente Dutra, esquina com a Avenida Cassiano Ricardo - Sâo Jose dos Campos - SP;30137.88;3;O Bairro do Serimbura, está localizado na Cidade de São José dos Campos, junto à Rodovia Presidente Dutra "principal Rodovia de ligação da cidade de São Paulo à Cidade do Rio de Janeiro", esquina com a Avenida Cassiano Ricardo.;0;0;0;;;;;;;
11.326.746/0001-06;2020-03-31;1;Imóveis para venda acabados;IMÓVEL DEL CASTILHO;Avenida Dom Hélder Câmera, nº 3229, bairro de Del Castilho, Município de Rio de Janeiro - RJ;2685;1;Zona urbana, segundo as leis de uso e ocupação de solo do Município do Rio de Janeiro;;;;;;;;;;1
11.326.746/0001-06;2020-03-31;1;Imóveis para renda acabados;jundiai Cica;Imóvel Jundiaí Cica - Rua Cica, nº 201, Vila Francisco Eber, Jundiai - SP.;12841;1;O bairro de Jardim Cica, está localizado a 2km da Rodovia Anhanguera, principal eixo de ligação à capital de São Paulo e Interior e a 3km do Centro de Jundiaí.;0;0;0;;;;;;;
11.326.746/0001-06;2020-03-31;1;Imóveis para renda acabados;Sumaré;Imóvel Sumaré  -  Rod. Anhanguera, Km 106, sentido Campinas / Interior - Sumaré - SP;40300;2;A Cidade de Sumaré, está localizada lindeira a Cidade de Campinas, a qual é uma das principais cidades do Estado de São Paulo, próximo da Capital do Estado. A Rodovia Anhanguera liga São Paulo com a região Nordeste do Estado;0;0;0;;;;;;;
11.326.746/0001-06;2020-03-31;1;Imóveis para renda acabados;Indaiatuba;Imóvel Indaiatuba - Rua Tupinambás, 617, JD Guanabara - Indaiatuba - SP;4172.31;1;Prédio comercial com área construida de 4.172,31 m².;0;0;0;;;;;;;
11.326.746/0001-06;2020-03-31;1;Imóveis para renda acabados;Araucárias;Rua Flatim, 286 - residencial parque das Araucárias - Campinas - SP;560.23;1;Casa de Condominio;0;0;0;;;;;;;
11.326.746/0001-06;2020-03-31;1;Imóveis para renda acabados;Guarulhos;Imóvel Guarulhos - Av. Sete de Sertembro, 1.796 - Vila Galvão - Guarulhos - SP;3124;1;A Cidade de Guarulhos, está localizada lindeira a Cidade de São Paulo, a qual é uma das principais cidades do Estado de São Paulo, pois ali localiza-se o Aeroporto Internacinal André Franco Montouro (Aeroporto de Cumbica), além de ser cortada por duas das rodovias mais importantes do Brasil, Rodovia Fernão Dias, que liga São Paulo a Belo Horizonte, e a Rodovia Presidente Dutra, que liga São Paulo ao Rio de Janeiro;0;0;0;;;;;;;
11.326.746/0001-06;2020-03-31;1;Imóveis para renda acabados;Cambui;Rua Guilherme da Silva, 360 - Cambui;488;1;Apartamento + 4 Vagas duplas;0;0;0;;;;;;;
11.326.746/0001-06;2020-06-30;1;Imóveis para renda acabados;Condominio Araucárias;Rua Flatim, 286 - residencial parque das Araucárias - Campinas - SP;560.23;1;Casa de Condominio;0;0;0;;;;;;;
11.326.746/0001-06;2020-06-30;1;Imóveis para renda acabados;Pri ncesa de Gales;Rua Guilherme da Silva, 360 - Cambui;488;1;Apartamento + 4 Vagas duplas;0;0;0;;;;;;;
11.326.746/0001-06;2020-06-30;1;Imóveis para renda acabados;SJC;Imóvel SJC - Rod. Presidente Dutra, esquina com a Avenida Cassiano Ricardo - Sâo Jose dos Campos - SP;30137.88;3;O Bairro do Serimbura, está localizado na Cidade de São José dos Campos, junto à Rodovia Presidente Dutra "principal Rodovia de ligação da cidade de São Paulo à Cidade do Rio de Janeiro", esquina com a Avenida Cassiano Ricardo.;0;0;0;;;;;;;
11.326.746/0001-06;2020-06-30;1;Imóveis para renda acabados;Indaiatuba Predio;Imóvel Indaiatuba - Rua Tupinambás, 617, JD Guanabara - Indaiatuba - SP;4172.31;1;Prédio comercial com área construida de 4.172,31 m².;0;0;0;;;;;;;
11.326.746/0001-06;2020-06-30;1;Imóveis para renda acabados;Sumaré;Imóvel Sumaré  -  Rod. Anhanguera, Km 106, sentido Campinas / Interior - Sumaré - SP;40300;2;A Cidade de Sumaré, está localizada lindeira a Cidade de Campinas, a qual é uma das principais cidades do Estado de São Paulo, próximo da Capital do Estado. A Rodovia Anhanguera liga São Paulo com a região Nordeste do Estado;0;0;0;;;;;;;
11.326.746/0001-06;2020-06-30;1;Imóveis para renda acabados;Condomínio Pateo Santa Fé;Avenida Professora Déa Ehrhardt Carvalho, 100 - Casa 8B - Páteo Santa Fé - Campinas - SP;900.49;1;Casa de Condominio;0;0;0;;;;;;;
11.326.746/0001-06;2020-06-30;1;Imóveis para renda acabados;Condominio Alphaville D. Pedro;Rua da Abélias, S/N - Lote 12 - Quadra G - Alphaville Dom Pedro - Campinas/SP;745.03;1;Casa de Condominio;0;0;0;;;;;;;
11.326.746/0001-06;2020-06-30;1;Imóveis para renda acabados;Jundiai Cica;Imóvel Jundiaí Cica - Rua Cica, nº 201, Vila Francisco Eber, Jundiai - SP.;25137.95;4;O bairro de Jardim Cica, está localizado a 2km da Rodovia Anhanguera, principal eixo de ligação à capital de São Paulo e Interior e a 3km do Centro de Jundiaí.;0;0;0;;;;;;;
11.326.746/0001-06;2020-06-30;1;Imóveis para renda acabados;Guarulhos;Imóvel Guarulhos - Av. Sete de Sertembro, 1.796 - Vila Galvão - Guarulhos - SP;3124;1;A Cidade de Guarulhos, está localizada lindeira a Cidade de São Paulo, a qual é uma das principais cidades do Estado de São Paulo, pois ali localiza-se o Aeroporto Internacinal André Franco Montouro (Aeroporto de Cumbica), além de ser cortada por duas das rodovias mais importantes do Brasil, Rodovia Fernão Dias, que liga São Paulo a Belo Horizonte, e a Rodovia Presidente Dutra, que liga São Paulo ao Rio de Janeiro;0;0;0;;;;;;;
