CNPJ_Fundo;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
16.706.958/0001-32;2020-12-31;1;CRI;TRUE SECURITIZADORA S.A.;12.130.744/0001-00;1 ª Emissão;Série nº 191;;;;59918;33685407.64
16.706.958/0001-32;2020-12-31;1;CRI;CIBRASEC-CIA BRAS DE SECURITIZAÇÃO;02.105.040/0001-23;2 ª Emissão;Série nº 301;;;;39;34212463.19
16.706.958/0001-32;2020-12-31;1;CRI;RB CAPITAL CIA SECURITIZACAO;02.773.542/0001-22;1 ª Emissão;Série nº 195;;;;27692;24975262.65
16.706.958/0001-32;2020-12-31;1;CRI;RB CAPITAL CIA SECURITIZACAO;02.773.542/0001-22;1ª Emissão;Série nº 142;;;;150000;131302949.42
16.706.958/0001-32;2020-12-31;1;CRI;RB CAPITAL SECURITIZADORA S.A.;03.559.006/0001-91;1ª Emissão;Série nº 73;;;;782;445536.9
16.706.958/0001-32;2020-12-31;1;CRI;BARIGUI SECURITIZADORA SA;10.608.405/0001-60;1 ª Emissão;Série nº 66;;;;2742;2077764.66
16.706.958/0001-32;2020-12-31;1;CRI;TRUE SECURITIZADORA S.A.;12.130.744/0001-00;1ª Emissão;Série nº 62;;;;1000;50128490.94
16.706.958/0001-32;2020-12-31;1;CRI;TRUE SECURITIZADORA S.A.;12.130.744/0001-00;1 ª Emissão;Série nº 181;;;;6997;7060949.78
16.706.958/0001-32;2020-12-31;1;CRI;TRUE SECURITIZADORA S.A.;12.130.744/0001-00;1 ª Emissão;Série nº 181;;;;2120;2139375.95
16.706.958/0001-32;2020-12-31;1;CRI;VERT COMPANHIA SECURITIZADORA;25.005.683/0001-09;8 ª Emissão;Série nº 1;;;;80000;65981983.12
16.706.958/0001-32;2020-12-31;1;CRI;BARIGUI SECURITIZADORA SA;10.608.405/0001-60;1 ª Emissão;Série nº 66;;;;286;216717.98
16.706.958/0001-32;2020-12-31;1;CRI;ISEC SECURITIZADORA S.A.;08.769.451/0001-08;4 ª Emissão;Série nº 100;;;;2981;2887524.32
16.706.958/0001-32;2020-12-31;1;CRI;RB CAPITAL CIA SECURITIZACAO;02.773.542/0001-22;1 ª Emissão;Série nº 193;;;;120000;108320491.05
16.706.958/0001-32;2020-12-31;1;CRI;RB CAPITAL SECURITIZADORA S.A.;03.559.006/0001-91;1ª Emissão;Série nº 73;;;;1564;891073.81
16.706.958/0001-32;2020-12-31;1;CRI;TRUE SECURITIZADORA S.A.;12.130.744/0001-00;1 ª Emissão;Série nº 181;;;;1951;1968831.36
16.706.958/0001-32;2020-12-31;1;CRI;ISEC SECURITIZADORA S.A.;08.769.451/0001-08;4 ª Emissão;Série nº 158;;;;40400;40490791.33
16.706.958/0001-32;2020-12-31;1;CRI;NOVA SECURITIZACAO S.A.;08.903.116/0001-42;1ª Emissão;Série nº 19;;;;70;20278579.16
16.706.958/0001-32;2020-12-31;1;CRI;RB CAPITAL SECURITIZADORA S.A.;03.559.006/0001-91;1 ª Emissão;Série nº 173;;;;185000;158726306.2
16.706.958/0001-32;2020-12-31;1;CRI;ISEC SECURITIZADORA S.A.;08.769.451/0001-08;4 ª Emissão;Série nº 58;;;;70000;67567518.34
16.706.958/0001-32;2020-12-31;1;CRI;GAIA SECURITIZADORA S.A.;07.587.384/0001-30;4 ª Emissão;Série nº 113;;;;289575;275816031.25
16.706.958/0001-32;2020-12-31;1;CRI;NOVA SECURITIZACAO S.A.;08.903.116/0001-42;1ª Emissão;Série nº 19;;;;136;39398382.38
16.706.958/0001-32;2020-12-31;1;CRI;RB CAPITAL SECURITIZADORA S.A.;03.559.006/0001-91;1ª Emissão;Série nº 73;;;;1173;668305.36
16.706.958/0001-32;2020-12-31;1;CRI;RB CAPITAL SECURITIZADORA S.A.;03.559.006/0001-91;1 ª Emissão;Série nº 216;;;;187707;163581106.56
16.706.958/0001-32;2020-12-31;1;CRI;TRUE SECURITIZADORA S.A.;12.130.744/0001-00;1 ª Emissão;Série nº 181;;;;237500;239670654.81
16.706.958/0001-32;2020-12-31;1;CRI;RB CAPITAL CIA SECURITIZACAO;02.773.542/0001-22;1ª Emissão;Série nº 134;;;;70000;59164079.31
16.706.958/0001-32;2020-12-31;1;CRI;RB CAPITAL SECURITIZADORA S.A.;03.559.006/0001-91;1ª Emissão;Série nº 85;;;;1;192815.51
16.802.320/0001-03;2020-03-31;1;Outras Cotas de FI;ITAÚ TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;1247246.89;5995977.3
16.802.320/0001-03;2020-06-30;1;Outras Cotas de FI;ITAÚ TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;694500.25;3357692.01
16.802.320/0001-03;2020-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;55989.97;2711407.56
16.802.320/0001-03;2020-09-30;1;Outras Cotas de FI;ITAÚ TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;66391.76;322780.3
16.802.320/0001-03;2020-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;109798.14;5335329.75
16.802.320/0001-03;2020-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;115840.71;5654447.2
16.802.320/0001-03;2020-12-31;1;Outras Cotas de FI;ITAÚ TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;465.32;2273.31
16.802.360/0001-47;2020-03-31;1;Outras Cotas de FI;PACALU FII;18313996000150;;;;;;12522387.2098336;55379372.85
16.802.360/0001-47;2020-06-30;1;Outras Cotas de FI;PACALU FII;18313996000150;;;;;;12522387.2098336;55379372.85
16.802.360/0001-47;2020-09-30;1;Outras Cotas de FI;PACALU FII;18313996000150;;;;;;12522387.2098336;55379372.85
16.802.360/0001-47;2020-12-31;1;Outras Cotas de FI;PACALU FII;18313996000150;;;;;;12522387.2098336;55379372.85
16.841.067/0001-99;2020-03-31;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;20/09/2018;2º;;;;279;6769186.36
16.841.067/0001-99;2020-03-31;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;15/10/2013;1ª e 2ª;;;;12;2891221.56
16.841.067/0001-99;2020-03-31;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;16/05/2016;8ª;;;;26;6960991.07
16.841.067/0001-99;2020-03-31;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;23/05/2016;8ª e 9ª;;;;6;1600006.3
16.841.067/0001-99;2020-03-31;1;Outras Cotas de FI;FI Socopa RF Ref DI LP;28152799000150;;;;;;3765.07591809;4334640.72
16.841.067/0001-99;2020-03-31;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;15/10/2013;1ª e 2ª;;;;49;11847488.38
16.841.067/0001-99;2020-06-30;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;16/05/2016;8ª;;;;26;7041516.9
16.841.067/0001-99;2020-06-30;1;Outras Cotas de FI;FI Socopa RF Ref DI LP;28152799000150;;;;;;3414.98402901;3956794.69
16.841.067/0001-99;2020-06-30;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;23/05/2016;8ª e 9ª;;;;6;1618334.34
16.841.067/0001-99;2020-06-30;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;20/09/2018;2º;;;;279;6777502.38
16.841.067/0001-99;2020-06-30;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;15/10/2013;1ª e 2ª;;;;12;2809476.96
16.841.067/0001-99;2020-06-30;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;15/10/2013;1ª e 2ª;;;;49;11509974.62
16.841.067/0001-99;2020-09-30;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;20/09/2018;2º;;;;279;6808373.18
16.841.067/0001-99;2020-09-30;1;Outras Cotas de FI;FI Socopa RF Ref DI LP;28152799000150;;;;;;3270.74401896;3777753.26
16.841.067/0001-99;2020-09-30;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;23/05/2016;8ª e 9ª;;;;6;1754883.51
16.841.067/0001-99;2020-09-30;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;16/05/2016;8ª;;;;26;7604495.21
16.841.067/0001-99;2020-09-30;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;15/10/2013;1ª e 2ª;;;;12;2715118.17
16.841.067/0001-99;2020-09-30;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;15/10/2013;1ª e 2ª;;;;49;11087048.66
16.841.067/0001-99;2020-12-31;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;15/10/2013;1ª e 2ª;;;;12;2707942.34
16.841.067/0001-99;2020-12-31;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;20/09/2018;2º;;;;279;6918408.97
16.841.067/0001-99;2020-12-31;1;Outras Cotas de FI;FI Socopa RF Ref DI LP;28152799000150;;;;;;4508.89874833;5196759.05
16.841.067/0001-99;2020-12-31;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;23/05/2016;8ª e 9ª;;;;6;1669904
16.841.067/0001-99;2020-12-31;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;16/05/2016;8ª;;;;26;7236250.67
16.841.067/0001-99;2020-12-31;1;CRI;Reit Securitizadora de Recebíveis Imobiliários S/A;13349677000181;15/10/2013;1ª e 2ª;;;;49;11058042.65
16.915.840/0001-14;2020-03-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;309186.21315;14869127.65
16.915.868/0001-51;2020-03-31;1;Outros Ativos Financeiros;SPE HOLDING FAZENDA BOA VISTA LTDA.;18.154.579/0001-02;;;;Cotas;;125304381;125304381
16.915.868/0001-51;2020-03-31;1;Cotas de Sociedades;SPE HOLDING FAZENDA BOA VISTA LTDA.;18.154.579/0001-02;;;;;;125304381;125304381
16.915.868/0001-51;2020-06-30;1;Cotas de Sociedades;SPE HOLDING FAZENDA BOA VISTA LTDA.;18.154.579/0001-02;;;;;;125304381;125304381
16.915.868/0001-51;2020-06-30;1;Outros Ativos Financeiros;SPE HOLDING FAZENDA BOA VISTA LTDA.;18.154.579/0001-02;;;;Cotas;;125304381;125304381
16.915.868/0001-51;2020-09-30;1;Cotas de Sociedades;SPE HOLDING FAZENDA BOA VISTA LTDA.;18154579000102;;;;;;125304381;125304381
16.915.868/0001-51;2020-12-31;1;Cotas de Sociedades;SPE HOLDING FAZENDA BOA VISTA LTDA.;18154579000102;;;;;;125304381;125304381
16.915.968/0001-88;2020-03-31;1;Ações;MRV Engenharia e Participações SA;8343492000120;;;MRVE3;;;16000;195840
16.915.968/0001-88;2020-03-31;1;Ações;EZ TEC Empreendimentos e Participações AS;8312229000173;;;EZTC3;;;6600;196020
16.915.968/0001-88;2020-03-31;1;Ações;Direcional Engenharia SA;16614075000100;;;DIRR3;;;18000;150840
16.915.968/0001-88;2020-03-31;1;Cotas de Sociedades;SCP - Terra Brasilis Participações e Empreend. Ltda;3968482000166;;;;;;55;290848.91
16.915.968/0001-88;2020-03-31;1;Ações;Aliansce Sonae Shopping Centers SA;5878397000132;;;ALSO3;;;7500;199500
16.915.968/0001-88;2020-03-31;1;Cotas de Sociedades;Mérito Realty Ltda;25329615000197;;;;;;190000000;251950031.3
16.915.968/0001-88;2020-03-31;1;Ações;Construtora Tenda SA;71476527000135;;;TEND3;;;9000;185580
16.915.968/0001-88;2020-03-31;1;Ações;Cyrela Commercial Properties SA;8801621000186;;;CCPR3;;;13500;185625
16.915.968/0001-88;2020-06-30;1;Cotas de Sociedades;Mérito Realty Ltda;25329615000197;;;;;;190000000;244950030.95
16.915.968/0001-88;2020-06-30;1;Cotas de Sociedades;SCP - Terra Brasilis Participações e Empreend. Ltda;3968482000166;;;;;;55;233506.08
16.915.968/0001-88;2020-09-30;1;Cotas de Sociedades;Mérito Realty Ltda;25329615000197;;;;;;190000000;253602075.24
16.915.968/0001-88;2020-12-31;2;Cotas de Sociedades;Mérito Realty Ltda;25329615000197;;;;;;190000000;282532500.24
16.924.913/0001-34;2020-03-31;2;Ações de Sociedades;VRE D2 S.A.;17825402000128;;;;;;33370762;40473943.73
16.924.913/0001-34;2020-03-31;2;Outras Cotas de FI;BRASIL PLURAL CASH FIRF REF DI;33270063000117;;;;;;1130896.35;1181097.64
16.924.913/0001-34;2020-06-30;1;Outras Cotas de FI;BRASIL PLURAL CASH FIRF REF DI;33270063000117;;;;;;1879934.51;1978797.2
16.924.913/0001-34;2020-06-30;1;Ações de Sociedades;VRE D2 S.A.;17825402000128;;;;;;33370762;40473943.73
16.924.913/0001-34;2020-09-30;1;Outras Cotas de FI;BRASIL PLURAL CASH FIRF REF DI;33270063000117;;;;;;1879934.51014648;1983036
16.924.913/0001-34;2020-09-30;1;Ações de Sociedades;VRE D2 S.A.;17825402000128;;;;;;33370762;40473943.73
16.924.913/0001-34;2020-12-31;2;Ações de Sociedades;VRE D2 S.A.;17825402000128;;;;;;22730762;20015044.41
16.924.913/0001-34;2020-12-31;2;Outras Cotas de FI;BRASIL PLURAL CASH FIRF REF DI;33270063000117;;;;;;449017.75;476052.09
16.929.519/0001-99;2020-03-31;1;Ações de Sociedades;PATIO ITAIM PAULISTA EMPREENDIMENTOS E P;15.432.125/0001-68;;;;;;17260653;5067939.17
16.929.519/0001-99;2020-06-30;1;Ações de Sociedades;PATIO ITAIM PAULISTA EMPREENDIMENTOS E P;15.432.125/0001-68;;;;;;12082458;4668630.91
16.929.519/0001-99;2020-09-30;1;Ações de Sociedades;PATIO ITAIM PAULISTA EMPREENDIMENTOS E P;15.432.125/0001-68;;;;;;12082459;4176827.04
16.929.519/0001-99;2020-12-31;1;Ações de Sociedades;PATIO ITAIM PAULISTA EMPREENDIMENTOS E P;15.432.125/0001-68;;;;;;12082461;6084537.55
17.007.443/0001-07;2020-09-30;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;9215250000113;;;;;;695571.16;2151050.22
17.007.443/0001-07;2020-12-31;2;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;9215250000113;;;;;;790450.75;2449419.29
17.025.970/0001-44;2020-03-31;1;Outras Cotas de FI;BRADESCO FIRF REF DI FEDERAL EXTRA;3256793000100;;;;;;759505.47;9091164.76
17.025.970/0001-44;2020-06-30;1;Outras Cotas de FI;BRADESCO FIRF REF DI FEDERAL EXTRA;3256793000100;;;;;;790177.29;9511118.59
17.025.970/0001-44;2020-09-30;1;Outras Cotas de FI;BRADESCO FIRF REF DI FEDERAL EXTRA;3256793000100;;;;;;605223.33;7305426.42
17.025.970/0001-44;2020-12-31;1;Outras Cotas de FI;BRADESCO FIRF REF DI FEDERAL EXTRA;3256793000100;;;;;;388221.754296944;4705476.68
17.035.124/0001-05;2020-03-31;1;Outras Cotas de FI;PETRA LIQUIDEZ FI REF DI LP;17000151000142;;;;;;3401.6;5524254.76
17.035.124/0001-05;2020-06-30;1;Outras Cotas de FI;ITAU SOBERANO RF;6175696000173;;;;;;13000;629235.72
17.035.124/0001-05;2020-09-30;1;Outras Cotas de FI;FICFI ITAU SOBERANO RENDA FIXA SIMPLES LP;6175696000173;;;;;;20927.05429;1016153.65
17.035.124/0001-05;2020-12-31;1;Outras Cotas de FI;FICFI ITAU SOBERANO RENDA FIXA SIMPLES LP;6175696000173;;;;;;29552.6654;1441563.59
17.098.794/0001-70;2020-03-31;2;FII;VINCI SHOPPING CENTERS FII;17.554.274/0001-25;;;;;;45772;4494810.4
17.098.794/0001-70;2020-03-31;2;FII;KINEA RENDIMENTOS IMOBILIÁRIOS FII;16.706.958/0001-32;;;;;;17030;1532189.1
17.098.794/0001-70;2020-03-31;2;FII;BRESCO LOGÍSTICA FII;20.748.515/0001-81;;;;;;4562;505925.8
17.098.794/0001-70;2020-03-31;2;FII;RIO BRAVO RENDA VAREJO FII;15.576.907/0001-70;;;;;;75661;9531772.78
17.098.794/0001-70;2020-03-31;2;FII;QUASAR AGRO FII;32.754.734/0001-52;;;;;;18366;1349901
17.098.794/0001-70;2020-03-31;2;FII;XP INDUSTRIAL FII;28.516.325/0001-40;;;;;;9580;936253.4
17.098.794/0001-70;2020-03-31;2;FII;BTG PACTUAL CORPORATE OFFICE FUND FII;08.924.783/0001-01;;;;;;95336;8514458.16
17.098.794/0001-70;2020-03-31;2;FII;TB OFFICE FII;17.365.105/0001-47;;;;;;117072;11835979.2
17.098.794/0001-70;2020-03-31;2;FII;SDI RIO BRAVO RENDA LOGÍSTICA FII;16.671.412/0001-93;;;;;;438;43756.2
17.098.794/0001-70;2020-03-31;2;FII;VINCI LOGÍSTICA FII;24.853.044/0001-22;;;;;;16945;1864119.45
17.098.794/0001-70;2020-03-31;2;FII;VINCI OFFICE FII;12.516.185/0001-70;;;;;;82940;4477930.6
17.098.794/0001-70;2020-03-31;2;FII;BB RENDA DE PAPÉIS IMOBILIÁRIOS FII;15.394.563/0001-89;;;;;;7425;6645375
17.098.794/0001-70;2020-03-31;2;FII;FATOR VERITA FII;11.664.201/0001-00;;;;;;72000;7588800
17.098.794/0001-70;2020-03-31;2;FII;XP MALLS FII;28.757.546/0001-00;;;;;;42412;3896814.56
17.098.794/0001-70;2020-03-31;2;FII;BB PROGRESSIVO II FII;14.410.722/0001-29;;;;;;26000;3606720
17.098.794/0001-70;2020-03-31;2;FII;LEGATUS SHOPPING FII;30.248.158/0001-46;;;;;;52771;5277100
17.098.794/0001-70;2020-03-31;2;FII;KINEA RENDA IMOBILIÁRIA FII;12.005.956/0001-65;;;;;;73236;11279808.72
17.098.794/0001-70;2020-03-31;2;FII;RIO BRAVO CRÉDITO IMOBILIÁRIO II FII;15.769.670/0001-44;;;;;;50972;1094368.84
17.098.794/0001-70;2020-03-31;2;FII;VBI FL 4440 FII;13.022.993/0001-44;;;;;;19064;2764280
17.098.794/0001-70;2020-03-31;2;FII;CSHG REAL ESTATE FII;09.072.017/0001-29;;;;;;57766;8838198
17.098.794/0001-70;2020-03-31;2;FII;RIO BRAVO RENDA EDUCACIONAL FII;13.873.457/0001-52;;;;;;78926;11680258.74
17.098.794/0001-70;2020-03-31;2;FII;HEDGE BRASIL SHOPPING FII;08.431.747/0001-06;;;;;;36252;7939188
17.098.794/0001-70;2020-03-31;2;FII;CSHG LOGÍSTICA FII;11.728.688/0001-47;;;;;;377;59584.85
17.098.794/0001-70;2020-03-31;2;FII;RIO BRAVO RENDA CORPORATIVA FII;03.683.056/0001-86;;;;;;71679;10751850
17.098.794/0001-70;2020-03-31;2;FII;JS REAL ESTATE MULTIGESTÃO FII;13.371.132/0001-71;;;;;;64647;6012171
17.098.794/0001-70;2020-03-31;2;FII;MAXI RENDA FII;97.521.225/0001-25;;;;;;1658610;16851477.6
17.098.794/0001-70;2020-03-31;2;FII;HSI MALLS FII;32.892.018/0001-31;;;;;;60188;5004632.2
17.098.794/0001-70;2020-06-30;3;FII;VINCI OFFICES FII;12516185000170;;;;;;82940;4914195
17.098.794/0001-70;2020-06-30;3;FII;XP INDUSTRIAL FII;28516325000140;;;;;;9580;1119902
17.098.794/0001-70;2020-06-30;3;FII;HEDGE BRASIL SHOPPING FII;8431747000106;;;;;;36252;7776054
17.098.794/0001-70;2020-06-30;3;FII;VINCI LOGISTICA FII;24853044000122;;;;;;16945;2143542.5
17.098.794/0001-70;2020-06-30;3;FII;BB PROGRESSIVO II FII;14410722000129;;;;;;26000;4264000
17.098.794/0001-70;2020-06-30;3;FII;QUASAR AGRO FII;32754734000152;;;;;;18366;1598943.96
17.098.794/0001-70;2020-06-30;3;FII;XP LOG FII;26502794000185;;;;;;13265;1500006.2
17.098.794/0001-70;2020-06-30;3;FII;FATOR VERITA FII;11664201000100;;;;;;72000;7847280
17.098.794/0001-70;2020-06-30;3;FII;RIO BRAVO RENDA CORPORATIVA FII;3683056000186;;;;;;71679;12830541
17.098.794/0001-70;2020-06-30;3;FII;RIO BRAVO RENDA VAREJO FII;15576907000170;;;;;;75661;11273489
17.098.794/0001-70;2020-06-30;3;FII;VBI FL 4440 FII;13022993000144;;;;;;19064;2903637.84
17.098.794/0001-70;2020-06-30;3;FII;BLUECAP RENDA LOGÍSTICA FII;35652060000173;;;;;;30594;3242964
17.098.794/0001-70;2020-06-30;3;FII;VINCI SHOPPING CENTERS FII;17554274000125;;;;;;45772;4730993.92
17.098.794/0001-70;2020-06-30;3;FII;BRESCO LOGÍSTICA FII;20748515000181;;;;;;4562;573990.84
17.098.794/0001-70;2020-06-30;3;FII;CSHG LOGÍSTICA FII;11728688000147;;;;;;377;71607.38
17.098.794/0001-70;2020-06-30;3;FII;SDI RIO BRAVO RENDA LOGÍSTICA FII;16671412000193;;;;;;438;47755.14
17.098.794/0001-70;2020-06-30;3;FII;CSHG REAL ESTATE FII;9072017000129;;;;;;57766;8688006.4
17.098.794/0001-70;2020-06-30;3;FII;CSHG RENDA URBANA FII;29641226000153;;;;;;9059;995765.28
17.098.794/0001-70;2020-06-30;3;FII;XP MALLS FII;28757546000100;;;;;;42412;4406606.8
17.098.794/0001-70;2020-06-30;3;FII;HSI MALLS FII;32892018000131;;;;;;60188;5356732
17.098.794/0001-70;2020-06-30;3;FII;BTG PACTUAL CORPORATE OFFICE FUND FII;8924783000101;;;;;;95336;8809999.76
17.098.794/0001-70;2020-06-30;3;FII;JS REAL ESTATE MULTIGESTÃO FII;13371132000171;;;;;;64647;6539690.52
17.098.794/0001-70;2020-06-30;3;FII;LEGATUS SHOPPINGS FII;30248158000146;;;;;;52771;4591077
17.098.794/0001-70;2020-06-30;3;FII;RIO BRAVO RENDA EDUCACIONAL FII;13873457000152;;;;;;78926;13589478.68
17.098.794/0001-70;2020-06-30;3;FII;KINEA RENDA IMOBILIÁRIA FII;12005956000165;;;;;;73236;12372489.84
17.098.794/0001-70;2020-06-30;3;FII;RIO BRAVO CRÉDITO IMOBILIÁRIO II FII;15769670000144;;;;;;50972;1141772.8
17.098.794/0001-70;2020-06-30;3;FII;KINEA RENDIMENTOS IMOBILIÁRIOS FII;16706958000132;;;;;;17030;1573572
17.098.794/0001-70;2020-06-30;3;FII;MAXI RENDA FII;97521225000125;;;;;;1658610;18228123.9
17.098.794/0001-70;2020-06-30;3;FII;BB RENDA DE PAPÉIS IMOBILIÁRIOS FII;15394563000189;;;;;;7425;6831000
17.098.794/0001-70;2020-09-30;2;FII;AUTONOMY EDIFÍCIOS CORPORATIVOS FII;35765826000126;;;;;;41623;4162300
17.098.794/0001-70;2020-09-30;2;FII;GUARDIAN LOGÍSTICA FII;37295919000160;;;;;;36470;3099950
17.098.794/0001-70;2020-09-30;2;FII;RIO BRAVO CRÉDITO IMOBILIÁRIO II FII;15769670000144;;;;;;50972;1100995.2
17.098.794/0001-70;2020-09-30;2;FII;RIO BRAVO RENDA EDUCACIONAL FII;13873457000152;;;;;;78926;12988851.82
17.098.794/0001-70;2020-09-30;2;FII;BB RENDA DE PAPÉIS IMOBILIÁRIOS FII;15394563000189;;;;;;7425;6092212.5
17.098.794/0001-70;2020-09-30;2;FII;RIO BRAVO RENDA CORPORATIVA FII;03683056000186;;;;;;87937;15446872.06
17.098.794/0001-70;2020-09-30;2;FII;FATOR VERITA FII;11664201000100;;;;;;72000;7506000
17.098.794/0001-70;2020-09-30;2;FII;VBI FL 4440 FII;13022993000144;;;;;;19064;1327998.24
17.098.794/0001-70;2020-09-30;2;FII;HSI MALLS FII;32892018000131;;;;;;60188;5559565.56
17.098.794/0001-70;2020-09-30;2;FII;XP INDUSTRIAL FII;28516325000140;;;;;;9580;1104190.8
17.098.794/0001-70;2020-09-30;2;FII;CSHG RENDA URBANA FII;29641226000153;;;;;;12595;1160457.9
17.098.794/0001-70;2020-09-30;2;FII;LEGATUS SHOPPINGS FII;30248158000146;;;;;;52771;5224329
17.098.794/0001-70;2020-09-30;2;FII;VINCI OFFICES FII;12516185000170;;;;;;82950;4923058.2
17.098.794/0001-70;2020-09-30;2;FII;XP MALLS FII;28757546000100;;;;;;42412;4452411.76
17.098.794/0001-70;2020-09-30;2;FII;BLUECAP RENDA LOGÍSTICA FII;35652060000173;;;;;;50801;5232092.63
17.098.794/0001-70;2020-09-30;2;FII;KINEA RENDIMENTOS IMOBILIÁRIOS FII;16706958000132;;;;;;17030;1536957.5
17.098.794/0001-70;2020-09-30;2;FII;VINCI SHOPPING CENTERS FII;17554274000125;;;;;;45772;5018899.8
17.098.794/0001-70;2020-09-30;2;FII;BTG PACTUAL CORPORATE OFFICE FUND FII;08924783000101;;;;;;95336;8675576
17.098.794/0001-70;2020-09-30;2;FII;BRESCO LOGÍSTICA FII;20748515000181;;;;;;4562;578324.74
17.098.794/0001-70;2020-09-30;2;FII;SDI RIO BRAVO RENDA LOGÍSTICA FII;16671412000193;;;;;;438;44259.9
17.098.794/0001-70;2020-09-30;2;FII;HEDGE BRASIL SHOPPING FII;08431747000106;;;;;;19939;4212113.75
17.098.794/0001-70;2020-09-30;2;Outras Cotas de FI;FI CAIXA MASTER TPF Renda Fixa Longo Prazo;05164353000140;;;;;;88853.37650292;344083.28
17.098.794/0001-70;2020-09-30;2;FII;KINEA RENDA IMOBILIÁRIA FII;12005956000165;;;;;;19634;3240199.02
17.098.794/0001-70;2020-09-30;2;FII;HEDGE TOP FOFII 3 FII;18307582000119;;;;;;10;1065
17.098.794/0001-70;2020-09-30;2;FII;LOFT II FII;24796967000190;;;;;;23824;2430048
17.098.794/0001-70;2020-09-30;2;FII;MAXI RENDA FII;97521225000125;;;;;;1658610;18095435.1
17.098.794/0001-70;2020-09-30;2;FII;VBI PRIME PROPERTIES FII;35652102000176;;;;;;41793;4162164.87
17.098.794/0001-70;2020-09-30;2;FII;VINCI LOGISTICA FII;24853044000122;;;;;;56886;7490748.48
17.098.794/0001-70;2020-09-30;2;FII;XP LOG FII;26502794000185;;;;;;13265;1790775
17.098.794/0001-70;2020-09-30;2;FII;BTG PACTUAL LOGÍSTICA FII;11839593000109;;;;;;11992;730702.23
17.098.794/0001-70;2020-09-30;2;FII;RIO BRAVO RENDA VAREJO FII;15576907000170;;;;;;75661;9071753.9
17.098.794/0001-70;2020-09-30;2;FII;CSHG REAL ESTATE FII;09072017000129;;;;;;38602;5790300
17.098.794/0001-70;2020-09-30;2;FII;CSHG LOGÍSTICA FII;11728688000147;;;;;;8007;1361109.93
17.098.794/0001-70;2020-09-30;2;FII;JS REAL ESTATE MULTIGESTÃO FII;13371132000171;;;;;;45405;4522792.05
17.098.794/0001-70;2020-12-31;2;FII;JS REAL ESTATE MULTIGESTÃO FII;13.371.132/0001-71;;;;;;45405;4517343.45
17.098.794/0001-70;2020-12-31;2;FII;LOFT II FII;24.796.967/0001-90;;;;;;23824;2430048
17.098.794/0001-70;2020-12-31;2;FII;SDI RIO BRAVO RENDA LOGÍSTICA FII;16.671.412/0001-93;;;;;;13628;1411588.24
17.098.794/0001-70;2020-12-31;2;FII;RIO BRAVO RENDA VAREJO FII;15.576.907/0001-70;;;;;;110170;13000060
17.098.794/0001-70;2020-12-31;2;FII;BLUECAP RENDA LOGÍSTICA FII;35.652.060/0001-73;;;;;;50801;5308704.5
17.098.794/0001-70;2020-12-31;2;FII;VINCI LOGISTICA FII;24.853.044/0001-22;;;;;;55886;7120435.26
17.098.794/0001-70;2020-12-31;2;FII;RIO BRAVO CRÉDITO IMOBILIÁRIO II FII;15.769.670/0001-44;;;;;;50972;932787.6
