CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
24.796.967/0001-90;2020-06-30;1;JUR 45 31;Avenida Jurema 45 - 31;95.08;1;Apartamento residencial pronto para venda;0.00346789027924675;Venda
24.796.967/0001-90;2020-06-30;1;PFP 484 51;Avenida Prefeito Fábio Prado 484 - 51;114.3575;1;Apartamento residencial pronto para venda;0.00320617914106698;Venda
24.796.967/0001-90;2020-06-30;1;CW 535 14;Rua Carlos Weber 535 - 14;88.2;1;Apartamento residencial pronto para venda;0.0029359879698735;Venda
24.796.967/0001-90;2020-06-30;1;DJM 87 85;Rua Doutor José Manoel 87 - 85;36.04375;1;Apartamento residencial pronto para venda;0.00129451788992831;Venda
24.796.967/0001-90;2020-06-30;1;CAD 457 123;Rua Cardoso de Almeida 457 - 123;70.91;1;Apartamento residencial pronto para venda;0.0020568728328449;Venda
24.796.967/0001-90;2020-06-30;1;CWE 601 112;Rua Carlos Weber 601 - 112;74.385;1;Apartamento residencial pronto para venda;0.00264221943856555;Venda
24.796.967/0001-90;2020-06-30;1;JAN 79 61;Avenida Jandira 79 - 61;102.86;1;Apartamento residencial pronto para venda;0.00466691890829229;Venda
24.796.967/0001-90;2020-06-30;1;JMO 942 102;Rua João Moura 942 - 102;85;1;Apartamento residencial pronto para venda;0.0022557566839543;Venda
24.796.967/0001-90;2020-06-30;1;RA 352 14B;Rua Apinajés 352 - 14B;93.16;1;Apartamento residencial pronto para venda;0.00373406674450402;Venda
24.796.967/0001-90;2020-06-30;1;AB 141 72;Rua Antônio Borba 141  - 72;93.65;1;Apartamento residencial pronto para venda;0.00206994102463274;Venda
24.796.967/0001-90;2020-06-30;1;FIS 226 44;Rua Francisco Isoldi 226 - 44;51.76;1;Apartamento residencial pronto para venda;0.00197540364685715;Venda
24.796.967/0001-90;2020-06-30;1;DIA 831 41;Rua Diana 831 - 41;84.42;1;Apartamento residencial pronto para venda;0.00193859344973334;Venda
24.796.967/0001-90;2020-06-30;1;JAS 1330 101;Rua João Alvares Soares 1330 - 101;216.61;1;Apartamento residencial pronto para venda;0.0037410741194664;Venda
24.796.967/0001-90;2020-06-30;1;RXN 333 122;Avenida Rouxinol 333 - 122;145.8;1;Apartamento residencial pronto para venda;0.00390136694614842;Venda
24.796.967/0001-90;2020-06-30;1;ALC 242 101;Rua Alberto de Campos 242 - 101;210;1;Apartamento residencial pronto para venda;0.0113991376114308;Venda
24.796.967/0001-90;2020-06-30;1;DBG 265 101;Rua Dona Brígida 265 - 101;86.85;1;Apartamento residencial pronto para venda;0.00291706309703298;Venda
24.796.967/0001-90;2020-06-30;1;DMA 1251 14;Rua Doutor Miranda de Azevedo 1251 - 14;86.64;1;Apartamento residencial pronto para venda;0.00189083908067184;Venda
24.796.967/0001-90;2020-06-30;1;DNM 724 44;Rua Doutor Nogueira Martins 724 - 44;55.5;1;Apartamento residencial pronto para venda;0.00146925971964698;Venda
24.796.967/0001-90;2020-06-30;1;RGU 108 301;Rua General Urquiza 108 - 301;170;1;Apartamento residencial pronto para venda;0.0116970367829269;Venda
24.796.967/0001-90;2020-06-30;1;CF 163 81;Rua Capital Federal 163 - 81;283.18;1;Apartamento residencial pronto para venda;0.00588194056732258;Venda
24.796.967/0001-90;2020-06-30;1;JOA 99 61;Rua João Annes 99 - 61;92.7;1;Apartamento residencial pronto para venda;0.00193869633959501;Venda
24.796.967/0001-90;2020-06-30;1;TC 1033 301B;Rua Timóteo da Costa 1033 - 301B;153;1;Apartamento residencial pronto para venda;0.00853456671320974;Venda
24.796.967/0001-90;2020-06-30;1;BH 321 83;Rua Barbara Heliodora 321 - 83;82.16;1;Apartamento residencial pronto para venda;0.0022371114256597;Venda
24.796.967/0001-90;2020-06-30;1;HEL 151 93;Rua Helena 151 - 93;91.27;1;Apartamento residencial pronto para venda;0.00439598338487969;Venda
24.796.967/0001-90;2020-06-30;1;CAI 299 131;Rua Caiubi 299 - 131;191.26;1;Apartamento residencial pronto para venda;0.00445119864482735;Venda
24.796.967/0001-90;2020-06-30;1;CDA 977 21;Rua Cardoso de Almeida 977 - 21;126.58;1;Apartamento residencial pronto para venda;0.00277895141611472;Venda
24.796.967/0001-90;2020-06-30;1;GIR 730 142;Rua Girassol 730 - 142;101.21;1;Apartamento residencial pronto para venda;0.00282920987924619;Venda
24.796.967/0001-90;2020-06-30;1;DV 524 45;Rua Dona Veridiana 524 - 45;45.06;1;Apartamento residencial pronto para venda;0.00129687191990341;Venda
24.796.967/0001-90;2020-06-30;1;JLI 47 101;Rua José Linhares 47 - 101;175;1;Apartamento residencial pronto para venda;0.0143733322429452;Venda
24.796.967/0001-90;2020-06-30;1;JRA 87 5;Rua Doutor Rodrigues Alves Sobrinho 87 - 5;170.33;1;Apartamento residencial pronto para venda;0.00556147838894016;Venda
24.796.967/0001-90;2020-06-30;1;TUI 693 61;Rua Tuim 693 - 61;171.3;1;Apartamento residencial pronto para venda;0.00621048290561617;Venda
24.796.967/0001-90;2020-06-30;1;AP 113 24;Avenida Pavão 113 - 24;39.91;1;Apartamento residencial pronto para venda;0.00169548922291466;Venda
24.796.967/0001-90;2020-06-30;1;ALC 51 102;Rua Alberto de Campos 51 - 102;41;1;Apartamento residencial pronto para venda;0.00216864942659912;Venda
24.796.967/0001-90;2020-06-30;1;CD 1200 162;Rua Coronel Diogo 1200 - 162;63.81;1;Apartamento residencial pronto para venda;0.00197784484194951;Venda
24.796.967/0001-90;2020-06-30;1;CD 1200 163;Rua Coronel Diogo 1200 - 163;63.81;1;Apartamento residencial pronto para venda;0.00197784484194951;Venda
24.796.967/0001-90;2020-06-30;1;JAM 497 11;Rua Jorge Americano 497 - 11;78.24;1;Apartamento residencial pronto para venda;0.00196658942728682;Venda
24.796.967/0001-90;2020-06-30;1;FAG 539 14;Avenida Fagundes Filho 539 - 15;61.80;1;Apartamento residencial pronto para venda;0.00147950292536487;Venda
24.796.967/0001-90;2020-06-30;1;MMT 35 11;Rua Morgado de Mateus 35 - 11;68.9;1;Apartamento residencial pronto para venda;0.00179135266123809;Venda
24.796.967/0001-90;2020-06-30;1;AAP 566 907;Avenida Ataulfo de Paiva 566 - 907;60;1;Apartamento residencial pronto para venda;0.00373155439494324;Venda
24.796.967/0001-90;2020-06-30;1;BTRI 639 21;Rua Barão do Triunfo 639 - 21;162.28;1;Apartamento residencial pronto para venda;0.005033175723727;Venda
24.796.967/0001-90;2020-06-30;1;HAV 292 82;Rua Havaí 292 - 82;135.16;1;Apartamento residencial pronto para venda;0.00321957558689422;Venda
24.796.967/0001-90;2020-06-30;1;FC 277 8;Rua Frei Caneca 277 - 8;31.65;1;Apartamento residencial pronto para venda;0.000981528324514245;Venda
24.796.967/0001-90;2020-06-30;1;GUAI 758 134;Rua Guaipá 758 - 134;46.3268;1;Apartamento residencial pronto para venda;0.00149707153900068;Venda
24.796.967/0001-90;2020-06-30;1;RFF 52 31;Rua Doutor Fausto Ferraz 52 - 31;106.77;1;Apartamento residencial pronto para venda;0.00230785705072612;Venda
24.796.967/0001-90;2020-06-30;1;BH 353 82;Rua Barbara Heliodora 353 - 82;63.855;1;Apartamento residencial pronto para venda;0.00195550519790979;Venda
24.796.967/0001-90;2020-06-30;1;ARR 414 41;Avenida Arruda Botelho 414 - 41;91.25;1;Apartamento residencial pronto para venda;0.00295383283867801;Venda
24.796.967/0001-90;2020-06-30;1;CAS 155 66B;Rua Castilho 155 - 66B;44.86;1;Apartamento residencial pronto para venda;0.00169932716842856;Venda
24.796.967/0001-90;2020-06-30;1;PMO 699 603;Avenida Prudente de Morais 699 - 603;113;1;Apartamento residencial pronto para venda;0.00761153940546215;Venda
24.796.967/0001-90;2020-06-30;1;TC 1033 402;Rua Timóteo da Costa 1033 - 402A;153;1;Apartamento residencial pronto para venda;0.00853563749682744;Venda
24.796.967/0001-90;2020-06-30;1;API 1270 122;Rua Apinajés 1270 - 122;78.3725;1;Apartamento residencial pronto para venda;0.00181483645912336;Venda
24.796.967/0001-90;2020-06-30;1;JUR 80 26;Avenida Jurema 80 - 26;49.3;1;Apartamento residencial pronto para venda;0.00168450570337791;Venda
24.796.967/0001-90;2020-06-30;1;JEL 177 41;Alameda Joaquim Eugênio de Lima 177 - 41;198.2;1;Apartamento residencial pronto para venda;0.00374960004014333;Venda
24.796.967/0001-90;2020-06-30;1;AGO 26 105;Rua Almeida Godinho 26 - 105;87;1;Apartamento residencial pronto para venda;0.00320464801555691;Venda
24.796.967/0001-90;2020-09-30;1;ARP 419 104;Alameda dos Arapanés 419 - 104;46;1;Apartamento residencial pronto para venda;0.00145237805305361;Venda
24.796.967/0001-90;2020-09-30;1;CAE 855 111;Rua Caetes 855 - 111;104.5;1;Apartamento residencial pronto para venda;0.00214833262058837;Venda
24.796.967/0001-90;2020-09-30;1;CES 269 93;Rua Comendador Eduardo Saccab 269 - 93;141.02625;1;Apartamento residencial pronto para venda;0.00315569145265265;Venda
24.796.967/0001-90;2020-09-30;1;GSE 205 501;Rua General Severiano 205 - 501;71;1;Apartamento residencial pronto para venda;0.00221677923949125;Venda
24.796.967/0001-90;2020-09-30;1;HDU 68 405;Avenida Henrique Dumont 68 - 405;75;1;Apartamento residencial pronto para venda;0.00365682720336571;Venda
24.796.967/0001-90;2020-09-30;1;JAN 647 94;Avenida Jandira 647 - 94;77.74;1;Apartamento residencial pronto para venda;0.00193337605969891;Venda
24.796.967/0001-90;2020-09-30;1;VIP 174 202;Rua Visconde de Pirajá 174 - 202;110;1;Apartamento residencial pronto para venda;0.00432483018845211;Venda
24.796.967/0001-90;2020-09-30;1;MIN 336 12;Rua Minerva 336 - 12;76;1;Apartamento residencial pronto para venda;0.00203980512178455;Venda
24.796.967/0001-90;2020-09-30;1;FAG 1097 41B;Avenida Fagundes Filho 1097 - 41B;66.47;1;Apartamento residencial pronto para venda;0.00149211519950441;Venda
24.796.967/0001-90;2020-09-30;1;BTM 637 606;Avenida Bartolomeu Mitre 637 - 606;78;1;Apartamento residencial pronto para venda;0.00318339906198859;Venda
24.796.967/0001-90;2020-09-30;1;JML 20 1007;Rua José Maria Lisboa 20 - 1007;33.81;1;Apartamento residencial pronto para venda;0.00147102787718071;Venda
24.796.967/0001-90;2020-09-30;1;PMO 266 102;Avenida Prudente de Morais 266 - 102;76;1;Apartamento residencial pronto para venda;0.00351756946692179;Venda
24.796.967/0001-90;2020-09-30;1;JAN 647 93;Avenida Jandira 647 - 93;77.74;1;Apartamento residencial pronto para venda;0.00182722611357193;Venda
24.796.967/0001-90;2020-09-30;1;PIN 480 95;Rua Pintassilgo 480 - 95;60.6;1;Apartamento residencial pronto para venda;0.00239717914918098;Venda
24.796.967/0001-90;2020-09-30;1;LUM 274 21;Rua Luminárias 274 - 21;169.5;1;Apartamento residencial pronto para venda;0.00502322012431399;Venda
24.796.967/0001-90;2020-09-30;1;VAN 1581 71;Rua Wanderley 1581 - 71;107.76;1;Apartamento residencial pronto para venda;0.00243544610170155;Venda
24.796.967/0001-90;2020-09-30;1;MJD 633 61;Rua Major Diogo 633 - 61;64.23;1;Apartamento residencial pronto para venda;0.000835436318153018;Venda
24.796.967/0001-90;2020-09-30;1;PAJS 530 124;Avenida Padre Antônio José dos Santos 530 - 124;74.55;1;Apartamento residencial pronto para venda;0.00299650160760296;Venda
24.796.967/0001-90;2020-09-30;1;PLT 205 112;Rua Paulistânia 205 - 112;67.61;1;Apartamento residencial pronto para venda;0.00260938013991555;Venda
24.796.967/0001-90;2020-09-30;1;JOE 60 808;Rua Joel Carlos Borges 60 - 808;48.16;1;Apartamento residencial pronto para venda;0.00275979952601835;Venda
24.796.967/0001-90;2020-09-30;1;IND 458 61;Rua Indiana 458 - 61;167.49;1;Apartamento residencial pronto para venda;0.00542995964791867;Venda
24.796.967/0001-90;2020-09-30;1;BH 353 81;Rua Bárbara Heliodora 353 - 81;63.85;1;Apartamento residencial pronto para venda;0.00187671854313;Venda
24.796.967/0001-90;2020-09-30;1;BPO 152 306;Rua Baronesa de Poconé 152 - 306;77;1;Apartamento residencial pronto para venda;0.00283559216777874;Venda
24.796.967/0001-90;2020-09-30;1;PAP 991 21;Rua Passo da Pátria 991 - 21;170.24;1;Apartamento residencial pronto para venda;0.00324820092458591;Venda
24.796.967/0001-90;2020-09-30;1;SAN 275 113A;Rua Sansão Alves dos Santos 275  - 113;96.6;1;Apartamento residencial pronto para venda;0.00252446018301397;Venda
24.796.967/0001-90;2020-09-30;1;AGO 410 51;Rua Agostinho Rodrigues Filho 410 - 51;152.94;1;Apartamento residencial pronto para venda;0.0035701865180494;Venda
24.796.967/0001-90;2020-09-30;1;PAUL 23 302;Rua Paul Redfern 23 - 302;192;1;Apartamento residencial pronto para venda;0.011404055153028;Venda
24.796.967/0001-90;2020-09-30;1;GVF 564 303;Rua General Venâncio Flores 564 - 303;120;1;Apartamento residencial pronto para venda;0.00557479922259766;Venda
24.796.967/0001-90;2020-09-30;1;CAND 279 104;Rua Cândido Mendes 279 - 104;76;1;Apartamento residencial pronto para venda;0.00226371476075153;Venda
24.796.967/0001-90;2020-09-30;1;MARA 339 91;Rua Maratona 339 - 91;72.92;1;Apartamento residencial pronto para venda;0.00313977651833494;Venda
24.796.967/0001-90;2020-09-30;1;GGM 8 1203F;Rua General Goes Monteiro 8 - 1203;94;1;Apartamento residencial pronto para venda;0.00275602821424303;Venda
24.796.967/0001-90;2020-09-30;1;HUM 436 1002;Rua Humberto de Campos 436 - 1002;82;1;Apartamento residencial pronto para venda;0.00495165142594385;Venda
24.796.967/0001-90;2020-09-30;1;JOE 60 806;Rua Joel Carlos Borges 60 - 806;48.16;1;Apartamento residencial pronto para venda;6.87054667488523E-05;Venda
24.796.967/0001-90;2020-09-30;1;TON 68 901;Rua Tonelero 68 - 901;69;1;Apartamento residencial pronto para venda;0.00227038674862751;Venda
24.796.967/0001-90;2020-09-30;1;VA 349 103;Avenida Visconde de Albuquerque 349 - 103;120;1;Apartamento residencial pronto para venda;0.00582308068307899;Venda
24.796.967/0001-90;2020-12-31;2;RP 420 122;Rua Paim 420 - 122;74.2;1;Apartamento residencial pronto para venda;0.002582;Venda
24.796.967/0001-90;2020-12-31;2;ATP 566 1204;Avenida Ataulfo de Paiva 566 - 1204;57;1;Apartamento residencial pronto para venda;0.003571;Venda
24.796.967/0001-90;2020-12-31;2;PMO 251 102;Rua Prudente de Morais 251 - 102;137;1;Apartamento residencial pronto para venda;0.00474;Venda
24.796.967/0001-90;2020-12-31;2;BCO 11 303;Rua Batista da Costa 11 - 303;95;1;Apartamento residencial pronto para venda;0.003416;Venda
24.796.967/0001-90;2020-12-31;2;ASS 254 202;Rua Almirante Saddock de Sá 254 - 202;136;1;Apartamento residencial pronto para venda;0.005033;Venda
24.796.967/0001-90;2020-12-31;2;GEP 121 703;Rua General Polidoro 121 - 703;66;1;Apartamento residencial pronto para venda;0.001867;Venda
24.796.967/0001-90;2020-12-31;2;TC 444 208;Rua Timóteo da Costa 444 - 208;110;1;Apartamento residencial pronto para venda;0.004029;Venda
24.796.967/0001-90;2020-12-31;2;AP 433 913;Rua Artur Prado 433 - 913;41.02;1;Apartamento residencial pronto para venda;0.001652;Venda
24.796.967/0001-90;2020-12-31;2;BARI 681 804;Rua Barata Ribeiro 681 - 804;68;1;Apartamento residencial pronto para venda;0.001782;Venda
24.796.967/0001-90;2020-12-31;2;MOB 31 304;Rua Moura Brasil 31 - 304;115;1;Apartamento residencial pronto para venda;0.002769;Venda
24.796.967/0001-90;2020-12-31;2;LOQ 244 805;Rua Lopes Quintas 244 - 805;90;1;Apartamento residencial pronto para venda;0.003614;Venda
24.796.967/0001-90;2020-12-31;2;ATS 168 62;Alameda dos Tupiniquins 168 - 62;77.04;1;Apartamento residencial pronto para venda;0.001759;Venda
24.796.967/0001-90;2020-12-31;2;GGM 8 1702;Rua General Góis Monteiro 8 - 1702;94;1;Apartamento residencial pronto para venda;0.002658;Venda
24.796.967/0001-90;2020-12-31;2;MARA 339 83;Rua Maratona 339 - 83;72.92;1;Apartamento residencial pronto para venda;0.001306;Venda
24.796.967/0001-90;2020-12-31;2;CPC 256 24;Rua Catulo da Paixão Cearense 256 - 24;71.37;1;Apartamento residencial pronto para venda;0.001627;Venda
24.796.967/0001-90;2020-12-31;2;NL 23 501;Rua Negreiros Lobato 23 - 501;108;1;Apartamento residencial pronto para venda;0.003735;Venda
24.796.967/0001-90;2020-12-31;2;HU 18 302;Rua Humaitá 18 - 302;74;1;Apartamento residencial pronto para venda;0.001866;Venda
24.796.967/0001-90;2020-12-31;2;DPI 105 2006;Rua Doutor Paschoal Imperatriz 105 - 2006;47.96;1;Apartamento residencial pronto para venda;0.001729;Venda
24.796.967/0001-90;2020-12-31;2;BTR 1528 81;Rua Barão do Triunfo 1528 - 81;106.8;1;Apartamento residencial pronto para venda;0.002417;Venda
24.796.967/0001-90;2020-12-31;2;RRS 294 93;Rua Rosa e Silva 294 - 93;54.92;1;Apartamento residencial pronto para venda;0.001118;Venda
24.796.967/0001-90;2020-12-31;2;FREI 812 704;Rua Frei Caneca 812 - 704;51.99;1;Apartamento residencial pronto para venda;0.001242;Venda
24.796.967/0001-90;2020-12-31;2;CAN 890 83;Rua Canário 890 - 83;55.21;1;Apartamento residencial pronto para venda;0.002905;Venda
24.796.967/0001-90;2020-12-31;2;AARA 1 602;Rua Artur Araripe 1 - 602;146;1;Apartamento residencial pronto para venda;0.00393;Venda
24.796.967/0001-90;2020-12-31;2;DARD 411 31;Rua Dardanelos 411 - 31;143.8;1;Apartamento residencial pronto para venda;0.004206;Venda
24.796.967/0001-90;2020-12-31;2;MG 420 11;Rua Ministro de Godoy 420 - 11;96.41;1;Apartamento residencial pronto para venda;0.001563;Venda
24.796.967/0001-90;2020-12-31;2;CCA 168 1002;Rua Capitão César de Andrade 168 - 1002;70;1;Apartamento residencial pronto para venda;0.003332;Venda
24.796.967/0001-90;2020-12-31;2;CCA 168 1001;Rua Capitão César de Andrade 168 - 1001;70;1;Apartamento residencial pronto para venda;0.003323;Venda
24.796.967/0001-90;2020-12-31;2;JACI 227 61;Rua Jaci 227 - 61;74.6;1;Apartamento residencial pronto para venda;0.001409;Venda
24.796.967/0001-90;2020-12-31;2;BAPO 152 504;Rua Baronesa de Poconé 152 - 504;86;1;Apartamento residencial pronto para venda;0.003013;Venda
24.796.967/0001-90;2020-12-31;2;MSV 67 706;Rua Marquês de São Vicente 67 - 706;60;1;Apartamento residencial pronto para venda;0.002596;Venda
24.796.967/0001-90;2020-12-31;2;JA 457 81;Rua Jorge Americano 457 - 81;58.24;1;Apartamento residencial pronto para venda;0.00137;Venda
24.796.967/0001-90;2020-12-31;2;FCR 239 31;Rua Francisco Cruz 239 - 31;102.32;1;Apartamento residencial pronto para venda;0.00229;Venda
24.796.967/0001-90;2020-12-31;2;RC 493 151;Rua Rodrigo Claudio 493 - 151;73.8;1;Apartamento residencial pronto para venda;0.004032;Venda
24.796.967/0001-90;2020-12-31;2;IRE 2030 303;Avenida Irerê 2030 - 303;63.64;1;Apartamento residencial pronto para venda;0.001068;Venda
24.796.967/0001-90;2020-12-31;2;VIAZ 975 132;Rua Viaza 975 - 132;81;1;Apartamento residencial pronto para venda;0.001967;Venda
24.796.967/0001-90;2020-12-31;2;OTAH 19 302;Rua Otaviano Hudson 19 - 302;88;1;Apartamento residencial pronto para venda;0.002864;Venda
24.796.967/0001-90;2020-12-31;2;GUAT 468 32;Alameda dos Guatá 468 - 32;72.34;1;Apartamento residencial pronto para venda;0.001358;Venda
24.796.967/0001-90;2020-12-31;2;TC 204 101;Rua Timóteo da Costa 204 - 101;117;1;Apartamento residencial pronto para venda;0.005743;Venda
24.796.967/0001-90;2020-12-31;2;TON 482 132;Rua Tonelero 482 - 132;72.29;1;Apartamento residencial pronto para venda;0.001772;Venda
24.796.967/0001-90;2020-12-31;2;MARA 339 12;Rua Maratona 339 - 12;72.92;1;Apartamento residencial pronto para venda;0.001531;Venda
24.796.967/0001-90;2020-12-31;2;BC 127 62;Rua Bela Cintra 127 - 62;132.8;1;Apartamento residencial pronto para venda;0.002504;Venda
24.796.967/0001-90;2020-12-31;2;BEN 90 401;Rua Benjamin Constant 90 - 401;78;1;Apartamento residencial pronto para venda;0.001609;Venda
24.796.967/0001-90;2020-12-31;2;ROC 215 13;Rua Rodrigo Claudio 215 - 13;64.72;1;Apartamento residencial pronto para venda;0.001632;Venda
24.796.967/0001-90;2020-12-31;2;JA 497 81;Rua Jorge Americano 497 - 81;78.24;1;Apartamento residencial pronto para venda;0.000231;Venda
24.796.967/0001-90;2020-12-31;2;TIT 450 133;Rua Tito 450 - 133;116.1;1;Apartamento residencial pronto para venda;0.00287;Venda
24.796.967/0001-90;2020-12-31;2;MCD 407 301;Rua Maestro Cardim 407 - 301;29.02;1;Apartamento residencial pronto para venda;0.000696;Venda
24.853.044/0001-22;2020-03-31;2;REC Cachoeirinha;Cidade Cachoeirinha, Rio Grande do Sul, RS 118, nº 12760;36722;1;Imóvel realIzado através de dissolução e concomitante liquidação de SPE.;0.118874;Renda
24.853.044/0001-22;2020-06-30;2;Galpão Cariacica;Cidade de Cariacica, n° 10.288, km 290,  RD. Governador Mario Covas - ES;16502;1;Galpão destinado a armazenagem e distribuição de bebidas;0.0732;Renda
24.853.044/0001-22;2020-06-30;2;Galpão Eldorado;Cidade de Eldorado do Sul, na Av. Industrial Belgraf, n° 765 - RS;15512;1;Galpão destinado a armazenagem e distribuição de bebidas;0.0776;Renda
24.853.044/0001-22;2020-06-30;2;Galpão TOK$STOK;Est. Vargem do João Pinto, Fazenda Matão Gleba 2, Extrema - MG;44734.77;1;Pé Direito: 12 m. Capacidade Piso: 6 ton/m².;0.1992;Renda
24.853.044/0001-22;2020-09-30;1;Galpão TOK$STOK;Est. Vargem do João Pinto, Fazenda Matão Gleba 2, Extrema - MG;44734.77;1;33,17% adquirido;0.248738;Renda
24.853.044/0001-22;2020-09-30;1;Parque Logístico Osasco;Av. Dr. Kenkiti Shimomoto, Nº 1.678, Osasco - SP;25788;1;80% adquirido;0.084265;Renda
24.853.044/0001-22;2020-12-31;2;Galpão Caxias Park;Rodovia BR-493 (RioMagé), km 3,5,  Duque de Caxias - RJ;76600;1;Direito de propriedade;0.181447;Renda
25.032.881/0001-53;2020-12-31;5;GARAVELO CEN;Avenida 85, nº 603;465;1;4971;;Renda
26.191.053/0001-20;2020-06-30;1;MARILIA;AVENIDA RIO BRANCO;972.4;;;;Renda
26.195.121/0001-20;2020-03-31;2;Edificio Result Corporate Plaza;Rua Joaquim Floriano, 413;241.06;1;matricula 181408 com 9 vagas de garagens;1;Renda
26.195.121/0001-20;2020-06-30;2;Edificio Atrium IV;Rua Helena, 260;198.14;2;matricula 137659 e 137661 com 6 vagas de garagens;1;Renda
26.195.121/0001-20;2020-09-30;1;Edifício Millenium Faria Lima;Avenida Brigadeiro Faria Lima, 3015 - São Paulo/SP;362.34;2;Conjuntos 131 e 132;1;Renda
26.195.121/0001-20;2020-09-30;1;Edifício Atrium Jardins;Rua Cristiano Viana, 401 - São Paulo/SP;1063.05;1;Salas 1401 a 1411;1;Renda
26.195.121/0001-20;2020-12-31;1;Edifício Parque Paulista;Alameda Santos, 1940;575.6;1;cjs. 101 e 102;1;Renda
26.545.627/0001-11;2020-06-30;1;Artemis - Ribeirão Preto;Fazenda Recreio Guaracy, situada na Marginal da Rodovia Anhanguera, Ribeirão Preto - SP;52423.26;1;Gleba de terras desmembrada da Fazenda Recreio Guaracy, Imóvel objeto da matrícula 187550,;0.1105;Renda
26.545.627/0001-11;2020-12-31;1;ED_ARARAS;Marginal Via Anhanguera - sem número - Araras - SP;11250;1;Direito de propriedade;0.093517;Renda
26.681.370/0001-25;2020-06-30;2;Ed. Passarelli;Rua Paes Leme, 524, no 45º Subdistrito - Pinheiros, São Paulo - SP;339;2;Aquisição dos conjuntos 155 e 156;0.05;Renda
26.681.370/0001-25;2020-12-31;2;Condomínio Edifício Timbaúba;Rua Itapeva, nº 538 - Bela Vista - São Paulo, SP;1965.12;16;São Paulo;0.075047;Renda
27.293.689/0001-46;2020-03-31;1;APTO. 181 COND. VENTANA - PANAMBY SP;Rua Dona Helena Pereira de Moraes, 415;142.9;1;142,90 au / 280,542 at;0.185011;Venda
27.293.689/0001-46;2020-09-30;1;Dual Medical & Business - unid. 114-B;Rua Lafaiete F. dos Santos, 153, - Lauro de Freitas-BA;29.37;1;Imóvel em construção;0.0149;Venda
27.293.689/0001-46;2020-09-30;1;Dual Medical & Business - unid. 115-B;Rua Lafaiete F. dos Santos, 153, - Lauro de Freitas-BA;29.7;1;Imóvel em construção;0.0151;Venda
27.293.689/0001-46;2020-09-30;1;Dual Medical & Business - unid. 301-B;Rua Lafaiete F. dos Santos, 153, - Lauro de Freitas-BA;37.42;1;Imóvel em construção;0.019;Venda
27.293.689/0001-46;2020-09-30;1;Dual Medical & Business - unid. 302-B;Rua Lafaiete F. dos Santos, 153, - Lauro de Freitas-BA;34.33;1;Imóvel em construção;0.0174;Venda
27.445.482/0001-40;2020-12-31;1;Edifício WT Morumbi - 25%;Avenida das Nações Unidas, nº 14.261 - São Paulo, SP;46813.58;29;-;1;Renda
27.486.542/0001-72;2020-12-31;1;Centro Logístico Industrial Salto;Rodovia Engenheiro Ermínio de Oliveira Penteado, SP-073, Salto - SP;32034.5;21;-;0.096041;Renda
27.538.422/0001-71;2020-03-31;3;Camaçari;Av. Jorge Amado, s/n, bairro Ponto Certo, Camaçari, BA;38535.43;1;matrícula 41.152 do 2º Ofício de Registro de Imóveis de Camaçari - BA;0.1502;Renda
27.538.422/0001-71;2020-03-31;3;Castanhal;Av. Pres. Vargas, 5.600, Castanhal, PA;30000;1;matrícula 32.698 do 1º Ofício de Registro de Imóveis da Comarca de Castanhal - Pará;0.1061;Renda
27.538.422/0001-71;2020-03-31;3;Curitiba;Av. Juscelino Kubitscheck de Oliveira, 2511, Cidade Industrial de Curitiba, Paraná;33044.95;1;matrícula 199.466 do 8º Cartório de Registro de Imóveis de Curitiba - PR;0.2039;Renda
27.538.422/0001-71;2020-03-31;3;Palmas;Av. Joaquim Teotônio Segurado, s/n, Plano Diretor Sul, Palmas, Tocantins;40007.58;1;matrícula 149.124 do 1º Cartório de Registro de Imóveis de Palmas - TO;0.1493;Renda
27.538.477/0001-81;2020-09-30;1;Edifício Residencial Sevilha;R. Padre Euclides, 395 - Campos Elísios, Ribeirão Preto - SP, CEP: 14080-200;873.03;10;Aptos. Nº 15, Nº26, Nº35, Nº64, Nº114, Nº124, Nº134, Nº144, Nº154 e Nº164;;Venda
27.538.477/0001-81;2020-09-30;1;Edifício Luana De Felício;R. Itararé, 483 - Jardim Paulista, Ribeirão Preto - SP, CEP: 14090-070;85.42;1;Apto. Nº55;;Venda
27.538.477/0001-81;2020-09-30;1;Edifício Emerald;R. Severiano Amaro dos Santos, 750 - Jardim Botânico, Ribeirão Preto, SP - CEP: 14021620;148.6;1;Apto. Nº62;;Venda
27.538.477/0001-81;2020-09-30;1;Edifício Residencial Sevilha;R. Padre Euclides, 395 - Campos Elísios, Ribeirão Preto - SP, CEP: 14080-200;292.29;3;Aptos. Nº 44, Nº54 e Nº84;;Renda
27.538.477/0001-81;2020-12-31;1;Edificio Porto Seguro;R. São Sebastição, 1017 - Centro, Ribeirão Preto - SP,  CEP14015-040;38.12;1;Apto nº 85;;Venda
27.538.477/0001-81;2020-12-31;1;Edifício Isla Victória;R. Virgílio de Carvalho Neves Neto, 626 - Residencial e Comercial Palmares, Ribeirão Preto - SP, CEP 14092-440;76.5;1;Apto nº3;;Venda
