CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
15.489.509/0001-17;2020-03-31;1;LOJA 14;Comércio Varejista;1;0.0218
15.489.509/0001-17;2020-03-31;1;LOJA 14;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 14;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 14;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 17;Comércio Varejista;1;0.0129
15.489.509/0001-17;2020-03-31;1;LOJA 17;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 17;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 17;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 18;Comércio Varejista;1;0.0129
15.489.509/0001-17;2020-03-31;1;LOJA 18;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 18;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 18;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 20;Comércio Varejista;1;0.0196
15.489.509/0001-17;2020-03-31;1;LOJA 20;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 20;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 20;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 23;Comércio Varejista;1;0.0396
15.489.509/0001-17;2020-03-31;1;LOJA 23;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 23;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 23;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 25;Comércio Varejista;1;0.0178
15.489.509/0001-17;2020-03-31;1;LOJA 25;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 25;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 25;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 26;Comércio Varejista;1;0.0798
15.489.509/0001-17;2020-03-31;1;LOJA 26;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 26;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 26;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 27;Comércio Varejista;1;0.0736
15.489.509/0001-17;2020-03-31;1;LOJA 27;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 27;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 27;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 28;Comércio Varejista;1;0.0334
15.489.509/0001-17;2020-03-31;1;LOJA 28;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 28;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 28;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 30;Comércio Varejista;1;0.019
15.489.509/0001-17;2020-03-31;1;LOJA 30;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 30;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 30;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 33;Comércio Varejista;1;0.1534
15.489.509/0001-17;2020-03-31;1;LOJA 33;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 33;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 33;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 35;Comércio Varejista;1;0.0239
15.489.509/0001-17;2020-03-31;1;LOJA 35;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 35;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 35;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 36;Comércio Varejista;1;0.0647
15.489.509/0001-17;2020-03-31;1;LOJA 36;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 36;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 36;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 38;Comércio Varejista;1;0.0261
15.489.509/0001-17;2020-03-31;1;LOJA 38;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 38;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 38;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 44;Comércio Varejista;1;0.026
15.489.509/0001-17;2020-03-31;1;LOJA 44;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 44;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 44;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 46;Comércio Varejista;1;0.026
15.489.509/0001-17;2020-03-31;1;LOJA 46;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 46;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 46;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 47;Setor1;1;0
15.489.509/0001-17;2020-03-31;1;LOJA 47;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 47;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 47;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 48;Comércio Varejista;1;0.0301
15.489.509/0001-17;2020-03-31;1;LOJA 48;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 48;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 48;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 49;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-03-31;1;LOJA 49;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 49;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 49;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 50;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-03-31;1;LOJA 50;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 50;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 50;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 52;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-03-31;1;LOJA 52;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 52;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 52;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 53;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-03-31;1;LOJA 53;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 53;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 53;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 58;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-03-31;1;LOJA 58;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 58;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 58;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 64;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-03-31;1;LOJA 64;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 64;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 64;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 65;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-03-31;1;LOJA 65;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 65;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 65;SetorN;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 66;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-03-31;1;LOJA 66;Setor2;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 66;Setor3;0;0
15.489.509/0001-17;2020-03-31;1;LOJA 66;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 1;Comércio Varejista;1;0.0077
15.489.509/0001-17;2020-06-30;1;LOJA 1;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 1;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 1;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 2;Comércio Varejista;1;0.0245
15.489.509/0001-17;2020-06-30;1;LOJA 2;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 2;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 2;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 7;Comércio Varejista;1;0.0552
15.489.509/0001-17;2020-06-30;1;LOJA 7;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 7;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 7;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 12;Comércio Varejista;1;0.0077
15.489.509/0001-17;2020-06-30;1;LOJA 12;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 12;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 12;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 14;Comércio Varejista;1;0.0218
15.489.509/0001-17;2020-06-30;1;LOJA 14;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 14;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 14;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 17;Comércio Varejista;1;0.0129
15.489.509/0001-17;2020-06-30;1;LOJA 17;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 17;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 17;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 18;Comércio Varejista;1;0.0129
15.489.509/0001-17;2020-06-30;1;LOJA 18;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 18;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 18;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 20;Comércio Varejista;1;0.0196
15.489.509/0001-17;2020-06-30;1;LOJA 20;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 20;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 20;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 23;Comércio Varejista;1;0.0396
15.489.509/0001-17;2020-06-30;1;LOJA 23;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 23;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 23;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 25;Comércio Varejista;1;0.0178
15.489.509/0001-17;2020-06-30;1;LOJA 25;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 25;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 25;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 26;Comércio Varejista;1;0.0798
15.489.509/0001-17;2020-06-30;1;LOJA 26;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 26;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 26;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 27;Comércio Varejista;1;0.0736
15.489.509/0001-17;2020-06-30;1;LOJA 27;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 27;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 27;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 28;Comércio Varejista;1;0.0334
15.489.509/0001-17;2020-06-30;1;LOJA 28;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 28;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 28;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 30;Comércio Varejista;1;0.019
15.489.509/0001-17;2020-06-30;1;LOJA 30;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 30;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 30;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 33;Comércio Varejista;1;0.1534
15.489.509/0001-17;2020-06-30;1;LOJA 33;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 33;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 33;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 35;Comércio Varejista;1;0.0239
15.489.509/0001-17;2020-06-30;1;LOJA 35;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 35;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 35;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 36;Comércio Varejista;1;0.0647
15.489.509/0001-17;2020-06-30;1;LOJA 36;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 36;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 36;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 38;Comércio Varejista;1;0.0261
15.489.509/0001-17;2020-06-30;1;LOJA 38;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 38;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 38;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 44;Comércio Varejista;1;0.026
15.489.509/0001-17;2020-06-30;1;LOJA 44;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 44;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 44;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 46;Comércio Varejista;1;0.026
15.489.509/0001-17;2020-06-30;1;LOJA 46;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 46;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 46;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 47;Setor1;1;0
15.489.509/0001-17;2020-06-30;1;LOJA 47;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 47;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 47;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 48;Comércio Varejista;1;0.0301
15.489.509/0001-17;2020-06-30;1;LOJA 48;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 48;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 48;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 49;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-06-30;1;LOJA 49;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 49;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 49;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 50;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-06-30;1;LOJA 50;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 50;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 50;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 52;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-06-30;1;LOJA 52;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 52;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 52;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 53;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-06-30;1;LOJA 53;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 53;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 53;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 58;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-06-30;1;LOJA 58;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 58;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 58;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 64;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-06-30;1;LOJA 64;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 64;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 64;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 65;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-06-30;1;LOJA 65;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 65;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 65;SetorN;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 66;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-06-30;1;LOJA 66;Setor2;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 66;Setor3;0;0
15.489.509/0001-17;2020-06-30;1;LOJA 66;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 1;Comércio Varejista;1;0.0077
15.489.509/0001-17;2020-09-30;1;LOJA 1;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 1;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 1;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 2;Comércio Varejista;1;0.0245
15.489.509/0001-17;2020-09-30;1;LOJA 2;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 2;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 2;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 7;Comércio Varejista;1;0.0552
15.489.509/0001-17;2020-09-30;1;LOJA 7;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 7;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 7;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 12;Comércio Varejista;1;0.0077
15.489.509/0001-17;2020-09-30;1;LOJA 12;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 12;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 12;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 14;Comércio Varejista;1;0.0218
15.489.509/0001-17;2020-09-30;1;LOJA 14;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 14;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 14;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 17;Comércio Varejista;1;0.0129
15.489.509/0001-17;2020-09-30;1;LOJA 17;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 17;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 17;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 18;Comércio Varejista;1;0.0129
15.489.509/0001-17;2020-09-30;1;LOJA 18;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 18;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 18;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 20;Comércio Varejista;1;0.0196
15.489.509/0001-17;2020-09-30;1;LOJA 20;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 20;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 20;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 23;Comércio Varejista;1;0.0396
15.489.509/0001-17;2020-09-30;1;LOJA 23;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 23;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 23;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 25;Comércio Varejista;1;0.0178
15.489.509/0001-17;2020-09-30;1;LOJA 25;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 25;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 25;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 26;Comércio Varejista;1;0.0798
15.489.509/0001-17;2020-09-30;1;LOJA 26;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 26;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 26;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 27;Comércio Varejista;1;0.0736
15.489.509/0001-17;2020-09-30;1;LOJA 27;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 27;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 27;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 28;Comércio Varejista;1;0.0334
15.489.509/0001-17;2020-09-30;1;LOJA 28;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 28;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 28;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 30;Comércio Varejista;1;0.019
15.489.509/0001-17;2020-09-30;1;LOJA 30;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 30;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 30;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 33;Comércio Varejista;1;0.1534
15.489.509/0001-17;2020-09-30;1;LOJA 33;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 33;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 33;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 35;Comércio Varejista;1;0.0239
15.489.509/0001-17;2020-09-30;1;LOJA 35;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 35;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 35;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 36;Comércio Varejista;1;0.0647
15.489.509/0001-17;2020-09-30;1;LOJA 36;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 36;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 36;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 38;Comércio Varejista;1;0.0261
15.489.509/0001-17;2020-09-30;1;LOJA 38;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 38;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 38;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 44;Comércio Varejista;1;0.026
15.489.509/0001-17;2020-09-30;1;LOJA 44;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 44;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 44;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 46;Comércio Varejista;1;0.026
15.489.509/0001-17;2020-09-30;1;LOJA 46;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 46;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 46;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 47;Setor1;1;0
15.489.509/0001-17;2020-09-30;1;LOJA 47;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 47;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 47;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 48;Comércio Varejista;1;0.0301
15.489.509/0001-17;2020-09-30;1;LOJA 48;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 48;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 48;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 49;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-09-30;1;LOJA 49;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 49;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 49;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 50;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-09-30;1;LOJA 50;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 50;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 50;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 52;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-09-30;1;LOJA 52;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 52;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 52;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 53;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-09-30;1;LOJA 53;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 53;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 53;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 58;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-09-30;1;LOJA 58;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 58;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 58;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 64;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-09-30;1;LOJA 64;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 64;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 64;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 65;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-09-30;1;LOJA 65;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 65;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 65;SetorN;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 66;Comércio Varejista;1;0.0259
15.489.509/0001-17;2020-09-30;1;LOJA 66;Setor2;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 66;Setor3;0;0
15.489.509/0001-17;2020-09-30;1;LOJA 66;SetorN;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 1;Comércio Varejista;1;0.0077
15.489.509/0001-17;2020-12-31;1;LOJA 1;Setor2;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 1;Setor3;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 1;SetorN;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 2;Comércio Varejista;1;0.0245
15.489.509/0001-17;2020-12-31;1;LOJA 2;Setor2;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 2;Setor3;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 2;SetorN;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 7;Comércio Varejista;1;0.0552
15.489.509/0001-17;2020-12-31;1;LOJA 7;Setor2;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 7;Setor3;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 7;SetorN;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 12;Comércio Varejista;1;0.0077
15.489.509/0001-17;2020-12-31;1;LOJA 12;Setor2;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 12;Setor3;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 12;SetorN;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 14;Comércio Varejista;1;0.0218
15.489.509/0001-17;2020-12-31;1;LOJA 14;Setor2;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 14;Setor3;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 14;SetorN;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 17;Comércio Varejista;1;0.0129
15.489.509/0001-17;2020-12-31;1;LOJA 17;Setor2;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 17;Setor3;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 17;SetorN;0;0
15.489.509/0001-17;2020-12-31;1;LOJA 18;Comércio Varejista;1;0.0129
