CNPJ_Fundo;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
12.811.222/0001-73;2019-03-31;1;Cotas de Sociedades;SÃO CARLOS MIGUEL PETRONI EMPREENDIMENTOS IMOBILIÁRIOS LTDA;17703809000145;;;;;;5099000;3723087.47
12.811.222/0001-73;2019-06-30;1;Cotas de Sociedades;FR 06 EMPREENDIMENTOS IMOBILIARIOS LTDA;19770717000140;;;;;;6399360;6161581.6
12.811.222/0001-73;2019-06-30;1;Ações de Sociedades;VIC SBO 02 EMPREENDIMETNOS LTDA;35035222000191;;;;;;10003930;6462208.09
12.811.222/0001-73;2019-06-30;1;Cotas de Sociedades;FR 04 EMPREENDIMENTOS IMOBILIARIOS LTDA;18788404000157;;;;;;4299999;2951156.64
12.811.222/0001-73;2019-06-30;1;Ações de Sociedades;VIC SBO 01;13035227000114;;;;;;23697630;16057011.25
12.811.222/0001-73;2019-06-30;1;Ações de Sociedades;VIC SHOPPING ARAÇATUBA EMPREENDIMENTOS;13181070000135;;;;;;23814.0001;391987.09
12.811.222/0001-73;2019-06-30;1;Cotas de Sociedades;SÃO CARLOS MIGUEL PETRONI EMPREENDIMENTOS IMOBILIÁRIOS LTDA;17703809000145;;;;;;5099000;3723087.47
12.811.222/0001-73;2019-06-30;1;Cotas de Sociedades;FR 07 EMPREENDIMENTOS IMOBILIARIOS LTDA;19770150000102;;;;;;99;-155.76
12.811.222/0001-73;2019-06-30;1;Ações de Sociedades;VIC CENTER RIBEIRÃO PRETO LTDA;14766255000174;;;;;;12758725;20860408.33
12.811.222/0001-73;2019-06-30;1;Outras Cotas de FI;BRL REFERENCIADO DI;15348108000147;;;;;;2.08170629;3958.98
12.811.222/0001-73;2019-06-30;1;Ações de Sociedades;VIMALL 01 SBO EMPREENDIMENTOS LTDA;13035211000101;;;;;;31496720;2955478.61
12.811.222/0001-73;2019-06-30;1;Cotas de Sociedades;FLS 09 AMERICANA CAMPOS SALLES;19922462000194;;;;;;3749625;3739211.79
12.811.222/0001-73;2019-09-30;1;Cotas de Sociedades;SÃO CARLOS MIGUEL PETRONI EMPREENDIMENTOS IMOBILIÁRIOS LTDA;17703809000145;;;;;;5099000;3723087.47
12.811.222/0001-73;2019-09-30;1;Ações de Sociedades;VIC SBO 02 EMPREENDIMETNOS LTDA;35035222000191;;;;;;10003930;6462208.09
12.811.222/0001-73;2019-09-30;1;Cotas de Sociedades;FLS 09 AMERICANA CAMPOS SALLES;19922462000194;;;;;;3749625;3739211.79
12.811.222/0001-73;2019-09-30;1;Ações de Sociedades;VIC SBO 01;13035227000114;;;;;;23697630;16057011.25
12.811.222/0001-73;2019-09-30;1;Outras Cotas de FI;BRL REFERENCIADO DI;15348108000147;;;;;;2.08170629;3958.98
12.811.222/0001-73;2019-09-30;1;Ações de Sociedades;VIC CENTER RIBEIRÃO PRETO LTDA;14766255000174;;;;;;12758725;20860408.33
12.811.222/0001-73;2019-09-30;1;Ações de Sociedades;VIC SHOPPING ARAÇATUBA EMPREENDIMENTOS;13181070000135;;;;;;23814.0001;391987.09
12.811.222/0001-73;2019-09-30;1;Cotas de Sociedades;FR 07 EMPREENDIMENTOS IMOBILIARIOS LTDA;19770150000102;;;;;;99;-155.76
12.811.222/0001-73;2019-09-30;1;Cotas de Sociedades;FR 04 EMPREENDIMENTOS IMOBILIARIOS LTDA;18788404000157;;;;;;4299999;2951156.64
12.811.222/0001-73;2019-09-30;1;Cotas de Sociedades;FR 06 EMPREENDIMENTOS IMOBILIARIOS LTDA;19770717000140;;;;;;6399360;6161581.6
12.811.222/0001-73;2019-09-30;1;Ações de Sociedades;VIMALL 01 SBO EMPREENDIMENTOS LTDA;13035211000101;;;;;;31496720;2955478.61
12.811.222/0001-73;2019-12-31;1;Cotas de Sociedades;FR 04 EMPREENDIMENTOS IMOBILIARIOS LTDA;18788404000157;;;;;;4299999;2951156.64
12.811.222/0001-73;2019-12-31;1;Ações de Sociedades;VIMALL 01 SBO EMPREENDIMENTOS LTDA;13035211000101;;;;;;31496720;2955478.61
12.811.222/0001-73;2019-12-31;1;Ações de Sociedades;VIC SBO 01;13035227000114;;;;;;23697630;16057011.25
12.811.222/0001-73;2019-12-31;1;Outras Cotas de FI;BRL REFERENCIADO DI;15348108000147;;;;;;2.08170629;3958.98
12.811.222/0001-73;2019-12-31;1;Cotas de Sociedades;FR 07 EMPREENDIMENTOS IMOBILIARIOS LTDA;19770150000102;;;;;;99;-155.76
12.811.222/0001-73;2019-12-31;1;Cotas de Sociedades;FR 06 EMPREENDIMENTOS IMOBILIARIOS LTDA;19770717000140;;;;;;6399360;6161581.6
12.811.222/0001-73;2019-12-31;1;Ações de Sociedades;VIC CENTER RIBEIRÃO PRETO LTDA;14766255000174;;;;;;12758725;20860408.33
12.811.222/0001-73;2019-12-31;1;Cotas de Sociedades;SÃO CARLOS MIGUEL PETRONI EMPREENDIMENTOS IMOBILIÁRIOS LTDA;17703809000145;;;;;;5099000;3723087.47
12.811.222/0001-73;2019-12-31;1;Ações de Sociedades;VIC SHOPPING ARAÇATUBA EMPREENDIMENTOS;13181070000135;;;;;;23814.0001;391987.09
12.811.222/0001-73;2019-12-31;1;Cotas de Sociedades;FLS 09 AMERICANA CAMPOS SALLES;19922462000194;;;;;;3749625;3739211.79
12.811.222/0001-73;2019-12-31;1;Ações de Sociedades;VIC SBO 02 EMPREENDIMETNOS LTDA;35035222000191;;;;;;10003930;6462208.09
12.927.767/0001-40;2019-03-29;1;Outros Ativos Financeiros;TESOURO;0;;;;LTN20200401 - 100000;;167;155666.17
12.927.767/0001-40;2019-06-28;1;Outros Ativos Financeiros;TESOURO;0;;;;LTN20200401 - 100000;;167;155666.17
12.927.767/0001-40;2019-09-30;1;Outros Ativos Financeiros;TESOURO;0;;;;LTN20201001;;165;156391.65
12.927.767/0001-40;2019-12-31;1;Outros Ativos Financeiros;TESOURO;0;;;;LTN20201001;;168;161911.1
12.948.291/0001-23;2019-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;27397.32051;1251530.37
12.948.291/0001-23;2019-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;27717.1086;1285147.49
12.948.291/0001-23;2019-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;28862.12151;1358388.51
12.948.291/0001-23;2019-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;30202.60302;1438598.25
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;Visione 02 Emp Imobiliário SPE;18.572.689/0001-91;;;;;;8951633;10363540.51
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;Jardim dos Taperás SPE Emp Imobiliários;17.169.397/0001-42;;;;;;19285700;26928719.76
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;City Park Brotas Emp Imobiliário SPE;09.605.960/0001-50;;;;;;0;0
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;Sipavale Emp Imobiliários SPE Ltda.;15.561.709/0001-33;;;;;;2560805;300000.000000004
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;Projeto Imobiliário Residencial VIVER Teresópolis SPE 63;08.814.951/0001-06;;;;;;8040584;22488228.62
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;City Park Acupe Emp Imobiliário SPE;10.278.831/0001-83;;;;;;0;0
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;Dr. Sardinha Emp Imobiliário SPE;12.375.685/0001-30;;;;;;29623994;36733081.74
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;MC1 Empreendimentos;17.196.006/0001-89;;;;;;5000;5000
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;TPA AMPM Paulicéia Emp Imobiliários SPE;13.097.309/0001-93;;;;;;10946108;15245002.66
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;Condomínio Paris Incorporação Construção;18.246.872/0001-08;;;;;;19139866;33558932.61
12.969.125/0001-03;2019-03-29;1;LCI;CAIXA ECONOMICA FEDERAL;360305000104;;;;;2019-06-06;3;31307523.3
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;Terrara Beija Flor SPE Emp Imobiliário;09.343.227/0001-04;;;;;;31697382;6475231.58
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;Vivacidade Tucurui Incorporadora Ltda.;14.626.813/0001-04;;;;;;-2065538;1400000
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;TPA SKy Emp Imobiliários SPE Ltda.;13.097.577/0001-05;;;;;;18557732;24034606.3
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;Colors Home Art SPE Emp Imobiliário Ltda.;19.264.636/0001-79;;;;;;2484060;499999.999999998
12.969.125/0001-03;2019-03-29;1;LCI;BTG PACTUAL;30306294000145;;;;;2019-08-19;5000;5997593.37
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;GT 13 Emp Imobiliários Ltda.;17.848.327/0001-10;;;;;;983182;1245215.61
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;Condomínio Residencial Ecopark Ltda.;20.241.136/0001-09;;;;;;30280904;39862537.89
12.969.125/0001-03;2019-03-29;1;Cotas de Sociedades;Alto da Glória Emp Imobiliário SPE Ltda.;09.296.079/0001-25;;;;;;8863226;15146847.58
12.969.125/0001-03;2019-03-29;1;CRI;RB CAPITAL;2773542000122;28/08/2015;;;;;1;14986587.7
12.969.125/0001-03;2019-03-29;1;LCI;BTG PACTUAL;30306294000145;;;;;2019-11-20;5000;6000434.94
12.969.125/0001-03;2019-03-29;1;LCI;CAIXA ECONOMICA FEDERAL;360305000104;;;;;2019-04-15;4;42032170.83
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;Condomínio Residencial Ecopark Ltda.;20.241.136/0001-09;;;;;;30280904;40899296.39
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;Visione 02 Emp Imobiliário SPE;18.572.689/0001-91;;;;;;7530628;8919170.87
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;Colors Home Art SPE Emp Imobiliário Ltda.;19.264.636/0001-79;;;;;;2742864;758804
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;Jardim dos Taperás SPE Emp Imobiliários;17.169.397/0001-42;;;;;;18366346;26263648.17
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;Vivacidade Tucurui Incorporadora Ltda.;14.626.813/0001-04;;;;;;-1708191;1757347
12.969.125/0001-03;2019-06-28;1;LCI;BTG PACTUAL;30306294000145;;;;;2019-08-19;5000;6086118.52
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;Projeto Imobiliário Residencial VIVER Teresópolis SPE 63;08.814.951/0001-06;;;;;;8040584;23331486.46
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;Dr. Sardinha Emp Imobiliário SPE;12.375.685/0001-30;;;;;;28840362;36698963.85
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;MC1 Empreendimentos;17.196.006/0001-89;;;;;;5000;5000
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;Terrara Beija Flor SPE Emp Imobiliário;09.343.227/0001-04;;;;;;31697382;6475231.58
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;Sipavale Emp Imobiliários SPE Ltda.;15.561.709/0001-33;;;;;;2665450;404645.000000006
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;Alto da Glória Emp Imobiliário SPE Ltda.;09.296.079/0001-25;;;;;;8863226;15540791.96
12.969.125/0001-03;2019-06-28;1;LCI;BTG PACTUAL;30306294000145;;;;;2019-11-20;5000;6089234.34
12.969.125/0001-03;2019-06-28;1;Cotas de Sociedades;Condomínio Paris Incorporação Construção;18.246.872/0001-08;;;;;;19139866;34469839.18
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;Condomínio Residencial Ecopark Ltda.;20.241.136/0001-09;;;;;;30280904;42032588.98
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;Projeto Imobiliário Residencial VIVER Teresópolis SPE 63;08.814.951/0001-06;;;;;;8040584;24258622.74
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;Vivacidade Tucurui Incorporadora Ltda.;14.626.813/0001-04;;;;;;-1708191;1757347
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;MC1 Empreendimentos;17.196.006/0001-89;;;;;;5000;5000
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;Condomínio Paris Incorporação Construção;18.246.872/0001-08;;;;;;19139866;35466699.09
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;Alto da Glória Emp Imobiliário SPE Ltda.;09.296.079/0001-25;;;;;;8863226;15971417.06
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;Colors Home Art SPE Emp Imobiliário Ltda.;19.264.636/0001-79;;;;;;2771602;787541.999999999
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;Sipavale Emp Imobiliários SPE Ltda.;15.561.709/0001-33;;;;;;2738924;478119.000000007
12.969.125/0001-03;2019-09-30;1;LCI;BTG PACTUAL;30306294000145;;;;;2019-11-20;5000;6179753.33
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;Visione 02 Emp Imobiliário SPE;18.572.689/0001-91;;;;;;5129446;6217919.76
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;Jardim dos Taperás SPE Emp Imobiliários;17.169.397/0001-42;;;;;;17063982;24995518.35
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;Dr. Sardinha Emp Imobiliário SPE;12.375.685/0001-30;;;;;;28552758;37401674.9
12.969.125/0001-03;2019-09-30;1;Cotas de Sociedades;Terrara Beija Flor SPE Emp Imobiliário;09.343.227/0001-04;;;;;;31697382;6475231.58
12.969.125/0001-03;2019-12-31;1;Cotas de Sociedades;MC1 Empreendimentos;17.196.006/0001-89;;;;;;5000;5000
12.969.125/0001-03;2019-12-31;1;Cotas de Sociedades;Condomínio Paris Incorporação Construção;18.246.872/0001-08;;;;;;19139866;36460874.89
12.969.125/0001-03;2019-12-31;1;Cotas de Sociedades;Condomínio Residencial Ecopark Ltda.;20.241.136/0001-09;;;;;;30280904;43161520.78
12.969.125/0001-03;2019-12-31;1;Cotas de Sociedades;Sipavale Emp Imobiliários SPE Ltda.;15.561.709/0001-33;;;;;;2753058;492253.000000009
12.969.125/0001-03;2019-12-31;1;Cotas de Sociedades;Alto da Glória Emp Imobiliário SPE Ltda.;09.296.079/0001-25;;;;;;462841;8000000
12.969.125/0001-03;2019-12-31;1;Cotas de Sociedades;Colors Home Art SPE Emp Imobiliário Ltda.;19.264.636/0001-79;;;;;;2822753;838693.000000001
12.969.125/0001-03;2019-12-31;1;Cotas de Sociedades;Vivacidade Tucurui Incorporadora Ltda.;14.626.813/0001-04;;;;;;-1708191;1757347
12.969.125/0001-03;2019-12-31;1;Cotas de Sociedades;Dr. Sardinha Emp Imobiliário SPE;12.375.685/0001-30;;;;;;28552758;38493807.22
12.969.125/0001-03;2019-12-31;1;Cotas de Sociedades;Projeto Imobiliário Residencial VIVER Teresópolis SPE 63;08.814.951/0001-06;;;;;;8040584;25187657.62
12.969.125/0001-03;2019-12-31;1;Cotas de Sociedades;Visione 02 Emp Imobiliário SPE;18.572.689/0001-91;;;;;;3430347;4254919.61
12.969.125/0001-03;2019-12-31;1;Cotas de Sociedades;Terrara Beija Flor SPE Emp Imobiliário;09.343.227/0001-04;;;;;;31697382;6475231.58
12.989.974/0001-29;2019-03-29;1;Outras Cotas de FI;PORTO MARAVILHA RF LP;19916037000102;;;;;;1981739.40116421;3540335.82
12.989.974/0001-29;2019-03-29;1;Ações de Sociedades;LESTE EMPR LTDA;;;;;;;35306366;49588144.11
12.989.974/0001-29;2019-03-29;1;CEPAC;MCRJ;11628243000195;;;;;;5386149;5886840024.89
12.989.974/0001-29;2019-03-29;1;Outros Ativos Financeiros;TESOURO;0;;;;LTN20200401;;61453;57282357.12
12.989.974/0001-29;2019-03-29;1;Ações de Sociedades;SPE OESTE MARAVILHA;;;;;;;1;1199
12.989.974/0001-29;2019-03-29;1;FII;FII REGIÃO DO PORTO;12927767000140;;;;;;100000;82752.82
12.989.974/0001-29;2019-06-28;1;Outras Cotas de FI;PORTO MARAVILHA RF LP;19916037000102;;;;;;1974188.59357904;3573085.91
12.989.974/0001-29;2019-06-28;1;Ações de Sociedades;LESTE EMPR LTDA;;;;;;;35306366;49588144.11
12.989.974/0001-29;2019-06-28;1;CEPAC;MCRJ;11628243000195;;;;;;5386149;5886840024.89
12.989.974/0001-29;2019-06-28;1;Ações de Sociedades;SPE OESTE MARAVILHA;;;;;;;1;1199
12.989.974/0001-29;2019-06-28;1;FII;FII REGIÃO DO PORTO;12927767000140;;;;;;100000;84766.02
12.989.974/0001-29;2019-06-28;1;Outros Ativos Financeiros;TESOURO;0;;;;LTN20200401;;59551;56748286.73
12.989.974/0001-29;2019-09-30;1;Outros Ativos Financeiros;TESOURO;0;;;;LTN20201001;;63218;59919802
12.989.974/0001-29;2019-09-30;1;Ações de Sociedades;LESTE EMPR LTDA;;;;;;;35306366;49588144.11
12.989.974/0001-29;2019-09-30;1;FII;FII REGIÃO DO PORTO;12927767000140;;;;;;100000;83951.48
12.989.974/0001-29;2019-09-30;1;CEPAC;MCRJ;11628243000195;;;;;;5386149;5886840024.89
12.989.974/0001-29;2019-09-30;1;Ações de Sociedades;SPE OESTE MARAVILHA;;;;;;;1;1199
12.989.974/0001-29;2019-12-31;1;Ações de Sociedades;SPE OESTE MARAVILHA;;;;;;;1;1199
12.989.974/0001-29;2019-12-31;1;FII;FII REGIÃO DO PORTO;12927767000140;;;;;;100000;80118.04
12.989.974/0001-29;2019-12-31;1;Ações de Sociedades;LESTE EMPR LTDA;;;;;;;35306366;31768315.06
12.989.974/0001-29;2019-12-31;1;Outros Ativos Financeiros;TESOURO;0;;;;LTN20201001;;63218;46531132.08
12.989.974/0001-29;2019-12-31;1;CEPAC;MCRJ;11628243000195;;;;;;5386149;4635950089.62
13.000.836/0001-38;2019-03-29;1;Ações de Sociedades;GBX Tietê II Empreendimentos e Participações SA;14.184.423/0001-13;;;;;;7753219;429061789.93
13.000.836/0001-38;2019-06-28;1;Ações de Sociedades;GBX Tietê II Empreendimentos e Participações SA;14.184.423/0001-13;;;;;;7753219;429061789.93
13.000.836/0001-38;2019-09-30;1;Ações de Sociedades;GBX Tietê II Empreendimentos e Participações SA;14.184.423/0001-13;;;;;;7753219;429061789.93
13.000.836/0001-38;2019-12-31;1;Ações de Sociedades;GBX Tietê II Empreendimentos e Participações SA;14.184.423/0001-13;;;;;;7753219;429061789.93
13.012.312/0001-67;2019-03-31;1;Outras Cotas de FI;ITAU SOBERANO REFERENCIADO DI I;06.175.696/0001-73;;;;;;2434.77;110083.92
13.012.312/0001-67;2019-06-28;1;Outras Cotas de FI;ITAU SOBERANO REFERENCIADO DI I;06.175.696/0001-73;;;;;;1294.08;59241.94
13.012.312/0001-67;2019-09-30;1;Outras Cotas de FI;ITAU SOBERANO REFERENCIADO DI I;06.175.696/0001-73;;;;;;0;0
13.012.312/0001-67;2019-12-31;1;Outras Cotas de FI;ITAU SOBERANO REFERENCIADO DI I;06.175.696/0001-73;;;;;;0;0
13.020.465/0001-56;2019-03-29;1;Ações;Karagounis Participações PN;12955172000106;;;KARAG4;;;1;1
13.020.465/0001-56;2019-03-29;1;Ações;Karagounis Participações ON;12955172000106;;;KARAG3;;;575;238000115
13.020.465/0001-56;2019-03-29;1;Outros Ativos Financeiros;TESOURO;;;;;LTN-O;;11787;9430680.37
13.020.465/0001-56;2019-06-28;1;Ações;Karagounis Participações PN;12955172000106;;;KARAG4;;;1;1
13.020.465/0001-56;2019-06-28;1;Outros Ativos Financeiros;TESOURO;;;;;LTN-O;;12750;9519070.71
13.020.465/0001-56;2019-06-28;1;Ações;Karagounis Participações ON;12955172000106;;;KARAG3;;;575;238000115
13.020.465/0001-56;2019-09-30;1;Outros Ativos Financeiros;TESOURO;;;;;LTN-O;;12750;9519070.71
13.020.465/0001-56;2019-09-30;1;Ações;Karagounis Participações ON;12955172000106;;;KARAG3;;;575;238000115
13.020.465/0001-56;2019-09-30;1;Ações;Karagounis Participações PN;12955172000106;;;KARAG4;;;1;1
13.020.465/0001-56;2019-12-31;1;Outros Ativos Financeiros;TESOURO;;;;;LTN-O;;9765;9647488.87
13.020.465/0001-56;2019-12-31;1;Outros Ativos Financeiros;TESOURO;;;;;NTN-O;;981;1071943.21
13.020.465/0001-56;2019-12-31;1;Ações;Karagounis Participações PN;12955172000106;;;KARAG4;;;1;1
13.020.465/0001-56;2019-12-31;1;Ações;Karagounis Participações ON;12955172000106;;;KARAG3;;;575;238000115
13.022.993/0001-44;2019-03-29;1;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;18248.27;18248.27
13.022.993/0001-44;2019-03-29;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;63575.89;2898316.91
13.022.993/0001-44;2019-03-29;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;9215250000113;;;;;;4966.12;14467.78
13.022.993/0001-44;2019-06-28;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;24597.3;1138614.64
13.022.993/0001-44;2019-06-28;1;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;801983.29;801983.29
13.022.993/0001-44;2019-06-28;1;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;246882.15;246882.15
13.022.993/0001-44;2019-06-28;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;9215250000113;;;;;;111702.87;330480.76
13.022.993/0001-44;2019-06-28;1;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF CP;4501865000192;;;;;;175350.79;1596377.88
13.022.993/0001-44;2019-09-30;1;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;808205.52;808205.52
13.022.993/0001-44;2019-09-30;1;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF CP;4501865000192;;;;;;284720.07;2626618.27
13.022.993/0001-44;2019-09-30;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;1402.04;67711.46
13.022.993/0001-44;2019-09-30;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;9215250000113;;;;;;111702.87;334333.7
13.022.993/0001-44;2019-09-30;1;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;249586.99;249586.99
13.022.993/0001-44;2019-12-31;2;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;252068.66;252068.66
13.022.993/0001-44;2019-12-31;2;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;9215250000113;;;;;;298533.92;907112.07
13.022.993/0001-44;2019-12-31;2;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;813974.93;813974.93
13.022.993/0001-44;2019-12-31;2;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF CP;4501865000192;;;;;;251063.94;2338216.54
13.022.994/0001-99;2019-03-31;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;43104.84713;197456.01
13.022.994/0001-99;2019-06-30;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;63594.60982;295680.14
13.022.994/0001-99;2019-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;13.87316;652.93
13.022.994/0001-99;2019-09-30;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;53790.72008;253859.74
13.022.994/0001-99;2019-12-31;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;69068.47072;329700.06
13.022.994/0001-99;2019-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;43.08765;2052.33
13.125.823/0001-95;2019-03-31;1;Outras Cotas de FI;BRL REFERENCIADO DI;15348108000147;;;;;;9.50629883;18322.41
13.125.823/0001-95;2019-06-30;1;Outras Cotas de FI;BRL REFERENCIADO DI;15348108000147;;;;;;15.54476625;30438.36
13.125.823/0001-95;2019-09-30;1;Outras Cotas de FI;BRL REFERENCIADO DI;15348108000147;;;;;;27.165;53987.34
13.125.823/0001-95;2019-12-31;1;Outras Cotas de FI;BRL REFERENCIADO DI;15348108000147;;;;;;13.84;27760.47
13.320.290/0001-00;2019-03-31;1;Outras Cotas de FI;BRL REFERENCIADO DI;15348108000147;;;;;;1.55690083;2994.88
13.320.290/0001-00;2019-03-31;1;Outras Cotas de FI;TG SOLIDUS CASH RF CP;22003346000186;;;;;;84710.0169529;925446.15
13.320.290/0001-00;2019-06-30;1;Outras Cotas de FI;TG SOLIDUS CASH RF CP;22003346000186;;;;;;24786.14057296;274953.62
13.320.290/0001-00;2019-06-30;1;Outras Cotas de FI;BRL REFERENCIADO DI;15348108000147;;;;;;0.35665061;694.73
13.320.290/0001-00;2019-09-30;1;Outras Cotas de FI;BRL REFERENCIADO DI;15348108000147;;;;;;0.35;706.3
13.320.290/0001-00;2019-09-30;1;Outras Cotas de FI;ITAÚ UNIBANCO S.A.;60701190000104;;;;;;8909.65;100161.89
13.320.290/0001-00;2019-12-31;1;Outras Cotas de FI;FICFI ITAU GOLD CORPORATE CP RENDA FIXA;28205308000192;;;;;;33109.46;377232.04
13.371.132/0001-71;2019-03-29;1;FII;FII P VARGAS (PRSV11);11281322000172;;;;;;4516;1521892
13.371.132/0001-71;2019-03-29;1;FII;FII TRX LOG (TRXL11);11839593000109;;;;;;16570;1635624.7
13.371.132/0001-71;2019-03-29;1;FII;FII BM Edificio (EDGA11);15333306000137;;;;;;344476;16534848
13.371.132/0001-71;2019-03-29;1;FII;FII SANT AGE (SAAG11);16915840000114;;;;;;274563;34273699.29
13.371.132/0001-71;2019-03-29;1;FII;FII VBI 4440 (FVBI11);13022993000144;;;;;;217121;27465806.5
13.371.132/0001-71;2019-03-29;1;CRI;APICE SECURITIZADORA IMOBILIARIA S/A;12130744000100;1;81;;;;53000;50806330
13.371.132/0001-71;2019-03-29;1;Outros Ativos Financeiros;BANCO CENTRAL;38166000105;;;;LFT;;22265;223129893.25
13.371.132/0001-71;2019-03-29;1;CRI;RB CAPITAL COMPANHIA DE SECURITIZACAO;2773542000122;1;80;;;;45;13550086.35
13.371.132/0001-71;2019-03-29;1;LCI;CAIXA ECONOMICA FEDERAL S A;00.360.305/0001-04;;;;;2021-11-09;1;153614316.93
13.371.132/0001-71;2019-03-29;1;CRI;APICE SECURITIZADORA IMOBILIARIA S/A;12130744000100;1;12;;;;210;33962777.1
13.371.132/0001-71;2019-03-29;1;FII;FII CSHGJHSF (HGJH11);11260134000168;;;;;;373245;68863702.5
13.371.132/0001-71;2019-03-29;1;Ações de Sociedades;BRE PONTE II EMP E PARTICIPACOES S.A;59535849000102;;;;;;139560104;599815.37
13.371.132/0001-71;2019-06-28;1;FII;FII CSHGJHSF (HGPO11);11260134000168;;;;;;373245;70916550
13.371.132/0001-71;2019-06-28;1;CRI;RB CAPITAL COMPANHIA DE SECURITIZACAO;02.773.542/0001-22;19/12/2012;;;;;45;14230729.8
13.371.132/0001-71;2019-06-28;1;FII;FII P VARGAS (PRSV11);11281322000172;;;;;;4516;2059296
