CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
10.456.799/0001-89;2019-06-30;1;Loja 101 - Cond. NHS;Setor2;0;0
10.456.799/0001-89;2019-06-30;1;Loja 101 - Cond. NHS;Setor3;0;0
10.456.799/0001-89;2019-06-30;1;Loja 101 - Cond. NHS;SetorN;0;0
10.456.799/0001-89;2019-06-30;1;Quadra 154 lote 14 ao 22 e 24 ao 27;Setor1;0;0
10.456.799/0001-89;2019-06-30;1;Quadra 154 lote 14 ao 22 e 24 ao 27;Setor2;0;0
10.456.799/0001-89;2019-06-30;1;Quadra 154 lote 14 ao 22 e 24 ao 27;Setor3;0;0
10.456.799/0001-89;2019-06-30;1;Quadra 154 lote 14 ao 22 e 24 ao 27;SetorN;0;0
10.456.799/0001-89;2019-06-30;1;Shopping Viva;Setor1;0;0
10.456.799/0001-89;2019-06-30;1;Shopping Viva;Setor2;0;0
10.456.799/0001-89;2019-06-30;1;Shopping Viva;Setor3;0;0
10.456.799/0001-89;2019-06-30;1;Shopping Viva;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 153 Chacara da Pedra - Lotes de 01 a 12;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 153 Chacara da Pedra - Lotes de 01 a 12;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 153 Chacara da Pedra - Lotes de 01 a 12;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 153 Chacara da Pedra - Lotes de 01 a 12;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Terreno Quadra 14, Lote 631 - Nilo Peçanha esquina Myrin;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Terreno Quadra 14, Lote 631 - Nilo Peçanha esquina Myrin;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Terreno Quadra 14, Lote 631 - Nilo Peçanha esquina Myrin;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Terreno Quadra 14, Lote 631 - Nilo Peçanha esquina Myrin;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Quadra A - Lote 1, 2 e 5 - Lot. Parque Condor;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Quadra A - Lote 1, 2 e 5 - Lot. Parque Condor;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Quadra A - Lote 1, 2 e 5 - Lot. Parque Condor;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Quadra A - Lote 1, 2 e 5 - Lot. Parque Condor;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Sala 1403, 1404, 1405, 1406 e 1407 - FK C. Office + 5 DU Box;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Sala 1403, 1404, 1405, 1406 e 1407 - FK C. Office + 5 DU Box;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Sala 1403, 1404, 1405, 1406 e 1407 - FK C. Office + 5 DU Box;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Sala 1403, 1404, 1405, 1406 e 1407 - FK C. Office + 5 DU Box;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Casa 08 - Condomínio Residencial Vila Gardena;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Casa 08 - Condomínio Residencial Vila Gardena;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Casa 08 - Condomínio Residencial Vila Gardena;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Casa 08 - Condomínio Residencial Vila Gardena;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Conjunto 1001 ao 1006 e  1101 ao 1106 - Torre Corporate TNCG;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Conjunto 1001 ao 1006 e  1101 ao 1106 - Torre Corporate TNCG;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Conjunto 1001 ao 1006 e  1101 ao 1106 - Torre Corporate TNCG;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Conjunto 1001 ao 1006 e  1101 ao 1106 - Torre Corporate TNCG;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Loja 101 ao 106, 110 e 112 - Smart Mall TNCG;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Loja 101 ao 106, 110 e 112 - Smart Mall TNCG;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Loja 101 ao 106, 110 e 112 - Smart Mall TNCG;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Loja 101 ao 106, 110 e 112 - Smart Mall TNCG;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Boxes Estacionamento TNCG (275 simples + 8 Duplos;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Boxes Estacionamento TNCG (275 simples + 8 Duplos;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Boxes Estacionamento TNCG (275 simples + 8 Duplos;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Boxes Estacionamento TNCG (275 simples + 8 Duplos;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Quadra B - Lote 1 - Bucovina;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Quadra B - Lote 1 - Bucovina;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Quadra B - Lote 1 - Bucovina;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Quadra B - Lote 1 - Bucovina;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Loja 107 - Cond. NHS;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Loja 107 - Cond. NHS;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Loja 107 - Cond. NHS;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Loja 107 - Cond. NHS;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - LOTES 1 a 5 - Av. Nilo Peçanha 3000  Terreno;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - LOTES 1 a 5 - Av. Nilo Peçanha 3000  Terreno;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - LOTES 1 a 5 - Av. Nilo Peçanha 3000  Terreno;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - LOTES 1 a 5 - Av. Nilo Peçanha 3000  Terreno;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - LOTES 6 a 16 - Av. Nilo Peçanha 3048  Terreno;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - LOTES 6 a 16 - Av. Nilo Peçanha 3048  Terreno;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - LOTES 6 a 16 - Av. Nilo Peçanha 3048  Terreno;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - LOTES 6 a 16 - Av. Nilo Peçanha 3048  Terreno;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - PASSAGEM (nesga de terra);Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - PASSAGEM (nesga de terra);Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - PASSAGEM (nesga de terra);Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 155 - PASSAGEM (nesga de terra);SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Shopping Pelotas (44,44349834% de participação) - Bloco A;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Shopping Pelotas (44,44349834% de participação) - Bloco A;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Shopping Pelotas (44,44349834% de participação) - Bloco A;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Shopping Pelotas (44,44349834% de participação) - Bloco A;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Av. Ceres, 90;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Av. Ceres, 90;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Av. Ceres, 90;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Av. Ceres, 90;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Av. Cristiano Fischer, 1950;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Av. Cristiano Fischer, 1950;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Av. Cristiano Fischer, 1950;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Av. Cristiano Fischer, 1950;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Av. Severo Dullius, 895;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Av. Severo Dullius, 895;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Av. Severo Dullius, 895;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Av. Severo Dullius, 895;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Rua Veríssimo do Amaral, 50;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Rua Veríssimo do Amaral, 50;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Rua Veríssimo do Amaral, 50;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Rua Veríssimo do Amaral, 50;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Av. Dos Estados, 1763 - (antigo Moinho);Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Av. Dos Estados, 1763 - (antigo Moinho);Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Av. Dos Estados, 1763 - (antigo Moinho);Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Av. Dos Estados, 1763 - (antigo Moinho);SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Av. Severo Dullius, 1995;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Av. Severo Dullius, 1995;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Av. Severo Dullius, 1995;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Av. Severo Dullius, 1995;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Loja 101 - Cond. NHS;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Loja 101 - Cond. NHS;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Loja 101 - Cond. NHS;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Loja 101 - Cond. NHS;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 154 lote 14 ao 22 e 24 ao 27;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 154 lote 14 ao 22 e 24 ao 27;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 154 lote 14 ao 22 e 24 ao 27;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Quadra 154 lote 14 ao 22 e 24 ao 27;SetorN;0;0
10.456.799/0001-89;2019-09-30;1;Shopping Viva;Setor1;0;0
10.456.799/0001-89;2019-09-30;1;Shopping Viva;Setor2;0;0
10.456.799/0001-89;2019-09-30;1;Shopping Viva;Setor3;0;0
10.456.799/0001-89;2019-09-30;1;Shopping Viva;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 153 Chacara da Pedra - Lotes de 01 a 12;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 153 Chacara da Pedra - Lotes de 01 a 12;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 153 Chacara da Pedra - Lotes de 01 a 12;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 153 Chacara da Pedra - Lotes de 01 a 12;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Terreno Quadra 14, Lote 631 - Nilo Peçanha esquina Myrin;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Terreno Quadra 14, Lote 631 - Nilo Peçanha esquina Myrin;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Terreno Quadra 14, Lote 631 - Nilo Peçanha esquina Myrin;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Terreno Quadra 14, Lote 631 - Nilo Peçanha esquina Myrin;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Quadra A - Lote 1, 2 e 5 - Lot. Parque Condor;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Quadra A - Lote 1, 2 e 5 - Lot. Parque Condor;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Quadra A - Lote 1, 2 e 5 - Lot. Parque Condor;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Quadra A - Lote 1, 2 e 5 - Lot. Parque Condor;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Sala 1403, 1404, 1405, 1406 e 1407 - FK C. Office + 5 DU Box;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Sala 1403, 1404, 1405, 1406 e 1407 - FK C. Office + 5 DU Box;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Sala 1403, 1404, 1405, 1406 e 1407 - FK C. Office + 5 DU Box;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Sala 1403, 1404, 1405, 1406 e 1407 - FK C. Office + 5 DU Box;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Casa 08 - Condomínio Residencial Vila Gardena;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Casa 08 - Condomínio Residencial Vila Gardena;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Casa 08 - Condomínio Residencial Vila Gardena;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Casa 08 - Condomínio Residencial Vila Gardena;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Conjunto 1001 ao 1006 e  1101 ao 1106 - Torre Corporate TNCG;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Conjunto 1001 ao 1006 e  1101 ao 1106 - Torre Corporate TNCG;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Conjunto 1001 ao 1006 e  1101 ao 1106 - Torre Corporate TNCG;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Conjunto 1001 ao 1006 e  1101 ao 1106 - Torre Corporate TNCG;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Loja 101 ao 106, 110 e 112 - Smart Mall TNCG;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Loja 101 ao 106, 110 e 112 - Smart Mall TNCG;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Loja 101 ao 106, 110 e 112 - Smart Mall TNCG;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Loja 101 ao 106, 110 e 112 - Smart Mall TNCG;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Boxes Estacionamento TNCG (275 simples + 8 Duplos;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Boxes Estacionamento TNCG (275 simples + 8 Duplos;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Boxes Estacionamento TNCG (275 simples + 8 Duplos;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Boxes Estacionamento TNCG (275 simples + 8 Duplos;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Quadra B - Lote 1 - Bucovina;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Quadra B - Lote 1 - Bucovina;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Quadra B - Lote 1 - Bucovina;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Quadra B - Lote 1 - Bucovina;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Loja 107 - Cond. NHS;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Loja 107 - Cond. NHS;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Loja 107 - Cond. NHS;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Loja 107 - Cond. NHS;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - LOTES 1 a 5 - Av. Nilo Peçanha 3000  Terreno;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - LOTES 1 a 5 - Av. Nilo Peçanha 3000  Terreno;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - LOTES 1 a 5 - Av. Nilo Peçanha 3000  Terreno;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - LOTES 1 a 5 - Av. Nilo Peçanha 3000  Terreno;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - LOTES 6 a 16 - Av. Nilo Peçanha 3048  Terreno;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - LOTES 6 a 16 - Av. Nilo Peçanha 3048  Terreno;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - LOTES 6 a 16 - Av. Nilo Peçanha 3048  Terreno;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - LOTES 6 a 16 - Av. Nilo Peçanha 3048  Terreno;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - PASSAGEM (nesga de terra);Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - PASSAGEM (nesga de terra);Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - PASSAGEM (nesga de terra);Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 155 - PASSAGEM (nesga de terra);SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Shopping Pelotas (44,44349834% de participação) - Bloco A;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Shopping Pelotas (44,44349834% de participação) - Bloco A;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Shopping Pelotas (44,44349834% de participação) - Bloco A;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Shopping Pelotas (44,44349834% de participação) - Bloco A;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Av. Ceres, 90;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Av. Ceres, 90;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Av. Ceres, 90;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Av. Ceres, 90;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Av. Cristiano Fischer, 1950;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Av. Cristiano Fischer, 1950;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Av. Cristiano Fischer, 1950;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Av. Cristiano Fischer, 1950;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Av. Severo Dullius, 895;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Av. Severo Dullius, 895;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Av. Severo Dullius, 895;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Av. Severo Dullius, 895;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Rua Veríssimo do Amaral, 50;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Rua Veríssimo do Amaral, 50;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Rua Veríssimo do Amaral, 50;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Rua Veríssimo do Amaral, 50;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Av. Dos Estados, 1763 - (antigo Moinho);Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Av. Dos Estados, 1763 - (antigo Moinho);Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Av. Dos Estados, 1763 - (antigo Moinho);Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Av. Dos Estados, 1763 - (antigo Moinho);SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Av. Severo Dullius, 1995;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Av. Severo Dullius, 1995;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Av. Severo Dullius, 1995;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Av. Severo Dullius, 1995;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Loja 101 - Cond. NHS;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Loja 101 - Cond. NHS;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Loja 101 - Cond. NHS;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Loja 101 - Cond. NHS;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 154 lote 14 ao 22 e 24 ao 27;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 154 lote 14 ao 22 e 24 ao 27;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 154 lote 14 ao 22 e 24 ao 27;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Quadra 154 lote 14 ao 22 e 24 ao 27;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Shopping Viva;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Shopping Viva;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Shopping Viva;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Shopping Viva;SetorN;0;0
10.456.799/0001-89;2019-12-31;1;Concreserv;Setor1;0;0
10.456.799/0001-89;2019-12-31;1;Concreserv;Setor2;0;0
10.456.799/0001-89;2019-12-31;1;Concreserv;Setor3;0;0
10.456.799/0001-89;2019-12-31;1;Concreserv;SetorN;0;0
10.456.810/0001-00;2019-03-31;1;ED. TORRE SUL;Serviços;1;0.1182
10.456.810/0001-00;2019-03-31;1;ED. PEDRA GRANDE;Serviços;1;0.3682
10.456.810/0001-00;2019-03-31;1;ED. NAÇÕES UNIDAS;Indústria;1;0.2079
10.456.810/0001-00;2019-03-31;1;ED. PLATINUM;Serviços;1;0.1526
10.456.810/0001-00;2019-06-30;2;ED. TORRE SUL;Serviços;1;0.128
10.456.810/0001-00;2019-06-30;2;ED. PEDRA GRANDE;Serviços;1;0.2662
10.456.810/0001-00;2019-06-30;2;ED. NAÇÕES UNIDAS;Indústria;1;0.1429
10.456.810/0001-00;2019-06-30;2;ED. PLATINUM;Serviços;1;0.1042
10.456.810/0001-00;2019-09-30;1;ED. TORRE SUL;Serviços;1;0.0901
10.456.810/0001-00;2019-09-30;1;ED. PEDRA GRANDE;Serviços;1;0.2806
10.456.810/0001-00;2019-09-30;1;ED. NAÇÕES UNIDAS;Indústria;1;0.1715
10.456.810/0001-00;2019-09-30;1;ED. PLATINUM;Serviços;1;0.1251
10.456.810/0001-00;2019-09-30;1;ED. MINNEAPOLIS;Serviços;1;0.0761
10.456.810/0001-00;2019-09-30;1;ED. ATRIUM IX;Serviços;1;0.0914
10.456.810/0001-00;2019-12-31;1;ED. TORRE SUL;Serviços;1;0.1141
10.456.810/0001-00;2019-12-31;1;ED. PEDRA GRANDE;Serviços;1;0.3565
10.456.810/0001-00;2019-12-31;1;ED. NAÇÕES UNIDAS;Indústria;1;0.1448
10.456.810/0001-00;2019-12-31;1;ED. PLATINUM;Serviços;1;0.1548
10.456.810/0001-00;2019-12-31;1;ED. MINNEAPOLIS;Serviços;1;0.1269
10.456.810/0001-00;2019-12-31;1;ED. ATRIUM IX;Serviços;1;0.099
10.522.648/0001-81;2019-03-29;2;ANM RETROFIT;Advocacia;0.65574;0.164
10.522.648/0001-81;2019-03-29;2;ANM RETROFIT;Logística;0.34426;0.086
10.522.648/0001-81;2019-03-29;2;ANM RETROFIT;Setor3;0;0
10.522.648/0001-81;2019-03-29;2;ANM RETROFIT;SetorN;0;0
10.522.648/0001-81;2019-03-29;2;BAY VIEW;Logística;0.1908;0.143
10.522.648/0001-81;2019-03-29;2;BAY VIEW;TI;0.8092;0.607
10.522.648/0001-81;2019-03-29;2;BAY VIEW;Setor3;0;0
10.522.648/0001-81;2019-03-29;2;BAY VIEW;SetorN;0;0
10.522.648/0001-81;2019-06-28;2;ANM RETROFIT;Advocacia;0.68933;0.17715
10.522.648/0001-81;2019-06-28;2;ANM RETROFIT;Logística;0.31067;0.07984
10.522.648/0001-81;2019-06-28;2;ANM RETROFIT;Setor3;0;0
10.522.648/0001-81;2019-06-28;2;ANM RETROFIT;SetorN;0;0
10.522.648/0001-81;2019-06-28;2;BAY VIEW;Logística;0.15886;0.11804
10.522.648/0001-81;2019-06-28;2;BAY VIEW;TI;0.84114;0.62498
10.522.648/0001-81;2019-06-28;2;BAY VIEW;Setor3;0;0
10.522.648/0001-81;2019-06-28;2;BAY VIEW;SetorN;0;0
10.522.648/0001-81;2019-09-30;2;ANM RETROFIT;Advocacia;0.68194;0.33883
10.522.648/0001-81;2019-09-30;2;ANM RETROFIT;Logística;0.34806;0.1809
10.522.648/0001-81;2019-09-30;2;ANM RETROFIT;Setor3;0;0
10.522.648/0001-81;2019-09-30;2;ANM RETROFIT;SetorN;0;0
10.522.648/0001-81;2019-09-30;2;BAY VIEW;Logística;0.15886;0.11804
10.522.648/0001-81;2019-09-30;2;BAY VIEW;TI;0.84114;0.62498
10.522.648/0001-81;2019-09-30;2;BAY VIEW;Setor3;0;0
10.522.648/0001-81;2019-09-30;2;BAY VIEW;SetorN;0;0
10.522.648/0001-81;2019-12-31;2;ANM RETROFIT;Advocacia;0.68194;0.33883
10.522.648/0001-81;2019-12-31;2;ANM RETROFIT;Logística;0.34806;0.1809
10.522.648/0001-81;2019-12-31;2;ANM RETROFIT;Setor3;0;0
10.522.648/0001-81;2019-12-31;2;ANM RETROFIT;SetorN;0;0
10.522.648/0001-81;2019-12-31;2;BAY VIEW;Logística;0.15886;0.11804
10.522.648/0001-81;2019-12-31;2;BAY VIEW;TI;0.84114;0.62498
10.522.648/0001-81;2019-12-31;2;BAY VIEW;Setor3;0;0
10.522.648/0001-81;2019-12-31;2;BAY VIEW;SetorN;0;0
10.869.155/0001-12;2019-03-29;2;Parque Dom Pedro Shopping;Alimentação;0.129835;0.129804
10.869.155/0001-12;2019-03-29;2;Parque Dom Pedro Shopping;Comércio;0.546053;0.545923
10.869.155/0001-12;2019-03-29;2;Parque Dom Pedro Shopping;Estacionamento;0.281576;0.281509
10.869.155/0001-12;2019-06-30;1;Parque Dom Pedro Shopping;Comércio;0.529667;0.524193
10.869.155/0001-12;2019-06-30;1;Parque Dom Pedro Shopping;Alimenticio;0.110937;0.10979
10.869.155/0001-12;2019-06-30;1;Parque Dom Pedro Shopping;Estacionamento;0.310009;0.306805
10.869.155/0001-12;2019-09-30;1;Parque Dom Pedro Shopping;Comércio;0.600845;0
10.869.155/0001-12;2019-09-30;1;Parque Dom Pedro Shopping;Alimenticio;0.118965;0
10.869.155/0001-12;2019-09-30;1;Parque Dom Pedro Shopping;Estacionamento;0.228737;0
10.869.155/0001-12;2019-12-31;1;Parque Dom Pedro Shopping;Comércio;0.530605;0.308722
10.869.155/0001-12;2019-12-31;1;Parque Dom Pedro Shopping;Alimenticio;0.111026;0.064598
10.869.155/0001-12;2019-12-31;1;Parque Dom Pedro Shopping;Estacionamento;0.308886;0.179719
10.991.914/0001-15;2019-03-29;1;Edifício Nova CEDAE;Água e saneamento;0.1;0.00985
10.991.914/0001-15;2019-06-28;1;Edifício Nova CEDAE;Água e saneamento;0.1;0.00984644
10.991.914/0001-15;2019-09-30;1;Edifício Nova CEDAE;Água e saneamento;0.1;0.00983
10.991.914/0001-15;2019-12-31;1;Edifício Nova CEDAE;Água e saneamento;0.1;0.0095
11.044.355/0001-07;2019-03-31;1;Power Shopping Centerminas;Bricolagem;0.47;0.58
11.044.355/0001-07;2019-03-31;1;Power Shopping Centerminas;Artigos Esportivos;0.1;0.12
11.044.355/0001-07;2019-03-31;1;Power Shopping Centerminas;Varejista;0.11;0.14
11.044.355/0001-07;2019-03-31;1;Power Shopping Centerminas;Educação;0.16;0.21
11.044.355/0001-07;2019-06-30;1;Power Shopping Centerminas;Bricolagem;0.47;0.58
11.044.355/0001-07;2019-06-30;1;Power Shopping Centerminas;Artigos Esportivos;0.1;0.12
11.044.355/0001-07;2019-06-30;1;Power Shopping Centerminas;Varejista;0.11;0.14
11.044.355/0001-07;2019-06-30;1;Power Shopping Centerminas;Educação;0.16;0.21
