CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
23.964.908/0001-10;2019-09-30;2;SPT3 - 1705;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-07-01;71.95;1;N/A;0.0209509993746676;0.0011582544201824
23.964.908/0001-10;2019-09-30;2;SPT3 - 2808;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-07-01;70.85;1;N/A;0.0191978267909924;0.00106133207972165
23.964.908/0001-10;2019-09-30;2;SPT3 - 1908;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-07-01;71.95;1;N/A;0.0195286500661988;0.00107962130373215
23.964.908/0001-10;2019-09-30;2;SPT3 - 2503;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-07-01;50.52;1;N/A;0.0161424930974558;0.000892421103572711
23.964.908/0001-10;2019-09-30;2;SPT3 - 2110;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-07-01;50.52;1;N/A;0.0146749937249598;0.000811291912338828
23.964.908/0001-10;2019-09-30;2;SPT3 - 2408;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;70.85;1;N/A;0.0191978267909924;0.00106133207972165
23.964.908/0001-10;2019-09-30;2;SPT3 - 1412;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;70.95;1;N/A;0.0200558247574451;0.00110876561352973
23.964.908/0001-10;2019-09-30;2;SPTM 1819;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;33.70;1;N/A;0.00744592138015257;0.000411640093947985
23.964.908/0001-10;2019-09-30;2;SPT3 2912;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;70.85;1;N/A;0.0206428245064435;0.00114121729002328
23.964.908/0001-10;2019-09-30;2;SPT3 - 2708;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;70.85;1;N/A;0.0195286500661988;0.00107962130373215
23.964.908/0001-10;2019-09-30;2;SPT3 - 2809;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;52.25;1;N/A;0.0152130768282083;0.000841039282457918
23.964.908/0001-10;2019-09-30;2;SPT3 - 2709;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;52.25;1;N/A;0.0157999669009378;0.000873484895611916
23.964.908/0001-10;2019-09-30;2;SPT3 - 2308;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;70.85;1;N/A;0.019370991716947;0.00107090532428725
23.964.908/0001-10;2019-09-30;2;SPT3 - 2811;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;52.25;1;N/A;0.0152130768282083;0.000841039282457918
23.964.908/0001-10;2019-09-30;2;SPT3 - 805;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;71.95;1;N/A;0.0205449912149437;0.00113580867727436
23.964.908/0001-10;2019-09-30;2;SPT3 - 1508;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;71.95;1;N/A;0.0190500496041821;0.0010531623701644
23.964.908/0001-10;2019-09-30;2;SPT3 - 2807;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;51.03;1;N/A;0.0146544487337449;0.000810156103661553
23.964.908/0001-10;2019-09-30;2;SPT3 - 2909;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-08-01;52.25;1;N/A;0.0151641601824585;0.000838334976083455
23.964.908/0001-10;2019-09-30;2;SPT3 - 508;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-09-01;83.75;1;N/A;0.0210303653451166;0.00116264208610901
23.964.908/0001-10;2019-09-30;2;SPT3 - 412;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-09-01;83.75;1;N/A;0.0213240171186737;0.00117887632193874
23.964.908/0001-10;2019-09-30;2;Ed. Lumina Bauru - Ap 63-A;Rua Rodrigo Romeiro, 50, esq. da Av. Nacoes Unidas, Bauru - SP;2019-09-01;89.03;1;N/A;0.015051909353264;0.000832129304613636
23.964.908/0001-10;2019-09-30;2;SPT3 - 2604;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-09-01;52.25;1;N/A;0.0163870763262051;0.000905942635445024
23.964.908/0001-10;2019-09-30;2;SPT3 - 2907;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-09-01;51.03;1;N/A;0.0142787688943859;0.000789387030705679
23.964.908/0001-10;2019-09-30;2;SPT3 - 2612;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-09-01;51.03;1;N/A;0.0206801968237964;0.00114328338009337
23.964.908/0001-10;2019-09-30;2;SPTM - 2519;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-09-01;33.70;1;N/A;0.00744592549944906;0.000411640321679048
23.964.908/0001-10;2019-09-30;2;SPTM - 2520;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-09-01;33.70;1;N/A;0.00744592549944906;0.000411640321679048
23.964.908/0001-10;2019-09-30;2;SPT3 - 1608;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-09-01;71.95;1;N/A;0.0195177416541965;0.00107901824341064
23.964.908/0001-10;2019-09-30;2;SPT3 - 2108;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-09-01;70.85;1;N/A;0.019370991716947;0.00107090532428725
23.964.908/0001-10;2019-12-31;1;SPTM - 1813;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-10-01;51.03;1;N/A;0.00503362139712734;0.00066224433182063
23.964.908/0001-10;2019-12-31;1;Ed. Lumina Bauru - Ap 62-B;Rua Rodrigo Romeiro,483 , Vila Santo Antonio da Boa Vista - CEP: 17012-160, Bauru - SP;2019-10-17;89.03;1;N/A;0.0105041990777289;0.0013819764640049
23.964.908/0001-10;2019-12-31;1;Ed. Lumina Bauru - Ap 52-B;Rua Rodrigo Romeiro,483 , Vila Santo Antonio da Boa Vista - CEP: 17012-160, Bauru - SP;2019-10-17;89.03;1;N/A;0.0105041990777289;0.0013819764640049
23.964.908/0001-10;2019-12-31;1;Ed. Lumina Bauru - Ap 42-B;Rua Rodrigo Romeiro,483 , Vila Santo Antonio da Boa Vista - CEP: 17012-160, Bauru - SP;2019-10-17;89.03;1;N/A;0.0105041990777289;0.0013819764640049
23.964.908/0001-10;2019-12-31;1;Ed. Lumina Bauru - Ap 23-B;Rua Rodrigo Romeiro,483 , Vila Santo Antonio da Boa Vista - CEP: 17012-160, Bauru - SP;2019-10-17;89.03;1;N/A;0.0105041990777289;0.0013819764640049
23.964.908/0001-10;2019-12-31;1;Ed. Lumina Bauru - Ap 13-B;Rua Rodrigo Romeiro,483 , Vila Santo Antonio da Boa Vista - CEP: 17012-160, Bauru - SP;2019-10-18;89.03;1;N/A;0.0105041990777289;0.0013819764640049
23.964.908/0001-10;2019-12-31;1;Ed. Lumina Bauru - Ap 32-B;Rua Rodrigo Romeiro,483 , Vila Santo Antonio da Boa Vista - CEP: 17012-160, Bauru - SP;2019-10-18;89.03;1;N/A;0.0105041990777289;0.0013819764640049
23.964.908/0001-10;2019-12-31;1;Ed. Lumina Bauru - Ap 122;Rua Rodrigo Romeiro,483 , Vila Santo Antonio da Boa Vista - CEP: 17012-160, Bauru - SP;2019-10-18;155.28;1;N/A;0.0180761915163545;0.00237817953083274
23.964.908/0001-10;2019-12-31;1;Ed. Lumina Bauru - Ap 123;Rua Rodrigo Romeiro,483 , Vila Santo Antonio da Boa Vista - CEP: 17012-160, Bauru - SP;2019-10-18;155.28;1;N/A;0.0180761915163545;0.00237817953083274
23.964.908/0001-10;2019-12-31;1;Ed. Paço Imperial - Ap 2802;Rua Felipe Dos Santos, 760 , apto 2802 Torre 03 , Centro , cep: 22610-095, Belo Horizonte - MG;2019-10-18;363.93;1;N/A;0.106565588344666;0.0140202155228959
23.964.908/0001-10;2019-12-31;1;Ed. Costa Smeralda - Ap 1402;Rua Ouro Preto, 1523 , Centro , cep: 30170-048 , Belo Horizonte - MG;2019-10-18;362.43;1;N/A;0.0983989058784845;0.0129457725431171
23.964.908/0001-10;2019-12-31;1;SPT3 - 2205;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-10-28;71.95;1;N/A;0.0120511053881171;0.001585493942792
23.964.908/0001-10;2019-12-31;1;SPT3 - 2708;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-10-28;70.85;1;N/A;0.0108807864009863;0.00143152187089725
23.964.908/0001-10;2019-12-31;1;SPT3 - 312;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-10-30;83.75;1;N/A;0.012370625358339;0.00162753132949409
23.964.908/0001-10;2019-12-31;1;Terreno Industrial - São José Dos Pinhais;Rotatória de Confluência da Avenida Norte com a Rua Sebatião Souza Cortês, s/n , Campininha do Guaraituba, cep: 83090600, São José dos Pinhais - PR;2019-10-01;155828.00;1;N/A;0.470371940310431;0.0618841042546081
23.964.908/0001-10;2019-12-31;1;SPT3 - 1808;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-11-04;71.95;1;N/A;0.0110503944320717;0.00145383621445945
23.964.908/0001-10;2019-12-31;1;SPT3 - 212;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-11-04;83.75;1;N/A;0.0128643379509679;0.00169248622781115
23.964.908/0001-10;2019-12-31;1;Imóvel Industrial - Paulista/PE;BR 101 Norte, Km 16/17 e Ruas Rio Sibre e Alberto Frazão Ferreira , 16/17 , Distrito Industrial, cep: 53409-904, Paulista-PE;2019-11-06;30023.38;1;N/A;0.140116292269711;0.0184342867749836
23.964.908/0001-10;2019-12-31;1;SPT3 - 2203;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-11-11;71.95;1;N/A;0.00859311011552296;0.00113054558890012
23.964.908/0001-10;2019-12-31;1;SPTM - 2601;Av Tancredo  Neves, 199 , São Caetano, cep: 41820-020 , Salvador - BA;2019-11-13;35.30;1;N/A;0.00504799495908373;0.000664135377885224
23.964.908/0001-10;2019-12-31;1;SPT3 - 1706;Avenida Tancredo Neves, 2227,São Caetano, Salvador - BA;2019-11-27;51.03;1;N/A;0.00747771969540852;0.000983800149541222
24.796.967/0001-90;2019-09-30;1;FR 35 10;Alameda dos Aicás 491, apto 171;;255;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JAU 1486 9;Alameda Franca, 35 - apto 10;;244;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;BAT 362 91;Alameda Franca, 432 - apto 2;;323;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JML 852 21;Alameda Itu, 285 - apto 21;;56;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PED 372 62;Alameda Jau, 1486 - apto 9;;239;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;BAT 362 71;Alameda Jauaperi, 975 - apto 22;;161;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JCT 557 12;Alameda Joaquim Eugenio de Lima, 1656 - apto 91;;278;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;IN 737 21;Av. Angelica 1683, apto 21;;123;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;MAC 404 192;Avenida Grauna, 148 - apto 111;;166;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PED 288 201;Avenida Jacutinga, 557 - apto 12;;88;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;ARI 679 8;Avenida Macuco, 404 - apto 192;;133;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;FR 432 2;Avenida Sabiá 57, apto 92;;87;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;TU 536 76;Rua Araguari 340, apto 102;;79;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;TAB 1590 51;Rua Baltazar da Veiga 130, apto 61;;228;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JA 975 22;Rua Batatais, 362 - apto 71;;209;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JEL 1656 91;Rua Batatais, 362 - apto 91;;209;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;CAN 890 - 202;Rua Canario, 917 - apto 131;;97;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;TU 523 51;Rua Ceará 101, apto 31;;212;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;GRA 148 111;Rua Cristiano Viana 241, apto 51;;106;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;Canário 917 131;Rua Grauna 148, apto 121;;166;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JML 20 1007;Rua Iara 84, apto 103;;44;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;CB 559 - 18;Rua Inhambu, 635 - apto 21;;112;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JCT 657 - 201;Rua Inhambu, 737 - apto 121;;168;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;AFO 177 - 101;Rua Inhambu, 902 - apto 11B;;101;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;TU 603 - 24;Rua Jose Maria Lisboa, 20 - apto 1007;;33;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PIN 59 - 12A;Rua José Maria Lisboa, 852 - apto 21;;198;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JU 385 - 91;Rua Mourato Coelho 50, apto 64;;149;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PIN 59 - 44;Rua Pedroso Alvarenga, 288 - apto 201;;236;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JF 76 - 52;Rua Pedroso Alvarenga, 372 - apto 62;;186;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JCT 231 - 32;Rua Pedroso Alvarenga, 599 - apto 50;;200;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;MF 220 - 8;Rua Sabará 538, apto 101;;151;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;Graúna, 379 apto 63;Rua Tuim, 523 - apto 51;;165;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PIN 59 - 34;Rua Tuim, 536 - apto 76;;55;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;IN 532 - 61;Tua Tabapua, 1590 - apto 51;;236;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;MRA 932 - 71;R. Mourato Coelho, 50 - apto 61;;104;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;Rua Sergipe, 686 - Apt 121;R. Inhambu, 737 - apto 21;;168;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;CAC 380 - 101;R. Araguari, 679 - apto 8;;220;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;AR 578 - 54;R. Canário, 890 - apto 202;;57;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;COT 141 - 51;Alameda Casa Branca, 559 - apto 18;;306;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;ARI 661 - 141;Av. Jacutinga, 647 - apto 201;;199;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PIN 519 - 140;R. Afonso Braz, 177 - apto 101;;280;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;EES 485 - 151;Rua Tuim, 603 - apto 24;;70;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;IN 635 21;Rua Pintassilgo, 59 - apto 12A;;113;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;AR 390 - 51B;Av. Juriti, 385 - apto 91;;188;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JUR 367 - 31;Rua Pintassilgo, 59 - apto 44;;90;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;MAO 565 - 01;Jacques Félix, 76 - apto 52;;201;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PJM 774 - 21;Av. Jacutinga, 231 - apto 32;;83;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;ALA 336 - 61;Rua Dr. Mário Ferraz, 220 - apto 8;;240;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PE 88 - 101B;Rua Graúna, 379 - apto 63;;109;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JML 1055 - 4;Rua Pintassilgo, 59 - apto 34;;90;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;FC 377 - 41;Rua Inhambu, 532- apto 61;;113;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;IN 737 121;Alameda Ministro Rocha Azevedo,;;191;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;TU 536 - 53;Rua Sergipe, 686 - apto 121;;207;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;MAO 685 - 91;Rua Caconde, 380- apto 101;;229;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;GVT 183 - 52;Rua Araguari, 578- apto54;;101;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PED 599 50;Av. Cotovia, 141 - apto 51;;63;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;GRA 379 - 33;Rua Araguari, 661 - apto 141;;88;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;EES 303 - 41;Rua Pintassilgo, 519 - apto 140;;143;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;MAN 82 - 71;Rua Eng. Edgar Egídio de Souza, 485 - apto 151;;254;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;EES 373 - 502;Alameda Arapanés, 390 - apto 51 B;;114;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;CAN 890 - 42;Av. Juriti, 367 - apto 31;;171;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;BAT 577 - 41;Rua Maranhão, 565 - apto 01;;228;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;IN 902 11B;Alameda Padre João Manoel, 774 - apto 21;;200;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PE 74 - 91;Rua Alagoas, 336 - apto 61;;145;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;GRA - 148 - 121;Rua Pernambuco, 88 - apto 101 B;;101;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;CEA 101 - 31;Rua José Maria Lisboa, 1055 - apto 4;;207;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;ALB 1238 - 6A;Al. Fernão Cardim, 377 - apto 41;;214;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;ANG 1697 - 92;Rua Tuim, 536- apto 53;;56;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;ARI 340 - 102;Rua Maranhão, 685 - apto 91;;212;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;SAB 400 - 1602;Rua Gaivota, 183 - apto 52;;90;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PRQ 104 - 121;Rua Graúna, 379 - apto 33;;109;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;ARI 661 - 172;Rua Eng. Edgar Egídio de Souza, 303 - apto 41;;231;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PFA 639 - 31;Rua das Mangabeiras, 82  - apto 71;;169;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;BIB 129 -101;Rua Eng. Edgar Egídio de Souza, 373 - apto 502;;180;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;ANG 1683 21;Rua Canário, 890 - apto 42;;57;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;BV 130 61;Rua Batataes, 577 - apto 41;;305;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;CRV 243 - 51;Rua Pernambuco, 88 - apto 91;;210;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;MTC 50 - 64;Rua Albuquerque Lins, 1238 - apto  6A;;132;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;MTC 50 - 61;Av. Angélica, 1697 - apto 92;;125;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;MAC 417 54;Av. Sabiá, 400 - apto 1602;;140;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;SAB 57 - 92;Rua Periquito, 104 - apto  121;;60;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;ITU 285 - 21;Rua Araguari, 661 - apto 172;;73;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;AIC 491 - 171;Rua Professor Filadelfo Azevedo, 639 - apto  31;;261;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;IA 84 - 103;Rua Bianchi Bertoldi, 129 - apto  101;;142;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;SAB 538 101;Av. Macuco, 417 - apto  54;;110;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;GVT 879 203;Rua Gaivota, 879 - apto  203;;54;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;JRP 701 - 101;Al. Jurupis, 701 - apto  101;;117;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;CV 243 52;Rua Cristiano Viana 243, apto 52;;107;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;AR 666 - 71;Rua Araguari, 666 - apto  71;;143;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;CTV 180 154;Av. Cotovia, 180 - apto 154;;98;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-09-30;1;PTR 212 - 51;Rua Professor Tranquili, 212 - apto  51;;83;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;BB 282 81;Rua Bueno Brandão 282 - 81;;292.68;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;CAM 1497 71;Alameda Campinas 1497 - 71;;206.67;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;CB 685 101;Alameda Casa Branca 685 - 101;;279;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;DLE 609 61;Rua Domingos Leme 609 - 61;;191.56;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;DMA 604 102;Rua Doutor Melo Alves 604 - 102;;187.36;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;FR 1329 101;Alameda Franca 1329 - 101;;208;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;FR 35 10;Alameda Franca 35 - 10;;244.16;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;FR 35 141;Alameda Franca 35 - 141;;244;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;FR 425 401;Alameda Franca 425 - 401;;206.58;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;JAU 1325 52;Alameda Jaú 1325 - 52;;286.54;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;JAU 1817 61;Alameda Jaú 1817 - 61;;292;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;JF 76 61;Rua Jaques Félix 76 - 61;;201.37;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;JF 76 92;Rua Jaques Félix 76 - 92;;201.37;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;JL 659 161;Rua João Lourenço 659 - 161;;212;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;JML 1096 3;Rua José Maria Lisboa 1096 - 3;;286.15;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;JML 852 71;Rua José Maria Lisboa 852 - 71;;198.75;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;MGD 134 91;Rua Manuel Guedes 134 - 91;;190.5;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;RPB 188 21;Rua Doutor Renato Paes de Barros 188 - 21;;217.55;1;Apartamento residencial pronto para venda;;
24.796.967/0001-90;2019-12-31;1;SAR 186 111;Alameda Sarutaiá 186 - 111;;137.31;1;Apartamento residencial pronto para venda;;
26.502.761/0001-35;2019-06-28;2;ESCRITÓRIO 1901;AVENIDA NAÇÕES UNIDAS, 12901, BLOCO C, SÃO PAULO - SP;2018-08-28;520.34;1;conjunto comercial;1;
26.502.761/0001-35;2019-06-28;2;ESCRITÓRIO 1902;AVENIDA NAÇÕES UNIDAS, 12901, BLOCO C, SÃO PAULO - SP;2018-08-28;504.48;1;conjunto comercial;1;
26.502.761/0001-35;2019-09-30;1;Ed Paris;Rua Eduardo Souza Aranha 255, Ap 130;2019-07-31;276;1;;;
26.502.761/0001-35;2019-09-30;1;Ed San Gustavo U 44;Rua Marie Nader Calfat 249;2019-08-26;85;1;;;
26.502.761/0001-35;2019-09-30;1;Ed San Gustavo U 73;Rua Marie Nader Calfat 249;2019-08-20;85;1;;;
26.502.761/0001-35;2019-12-31;1;EDIFÍCIO SAN GUSTAVO;RUA MARIE NADER CALFAT, 249 - JARDIM AMPLIAÇÃO;2019-12-31;100;6;;0;0.22679
27.293.689/0001-46;2019-09-30;1;EDIFICIO RESIDENCIAL MY JOY - Unidade 153;Rua Francisco Tapajos, 359 - Vila Santo Estéfano - São Paulo - SP;2019-09-06;41.43;1;Imóvel adquirido em dação em pagamento;0.039274;0.039274
28.267.530/0001-10;2019-03-29;2;WIN WORK IBIRAPUERA;Rua Amâncio de Carvalho, 182, Vila Mariana - São Paulo;2019-02-06;89.28;1;Sala comercial com 2 vagas na garagem;0.1851;0.1799
28.516.650/0001-03;2019-03-31;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.516.650/0001-03;2019-06-30;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.516.650/0001-03;2019-09-30;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.516.650/0001-03;2019-12-31;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.693.595/0001-27;2019-03-31;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
28.693.595/0001-27;2019-06-30;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
