CNPJ_Fundo;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
21.067.825/0001-01;2019-03-31;1;0;;0;;0;;0;;0;0;7877767.29;6155755.61;-12964.72;-99;0;;0;;2733236.6;;-840204.84;-668162.61;9757834.33;5487494;;;-5891117.62;-5808550.65;;;-39.98;-39.98;-5891157.6;-5808590.63;3866676.73;-321096.63;;;68571.34;11689.07;;;;;68571.34;11689.07;;;-83700;-83700;;;-117908.21;-188181.12;;;;;-9300;-9300;;;;;-9022.16;-9022.16;;;-3646.6;-3646.6;;;;-16188;;;;;-47933.19;-40353.19;-271510.16;-350391.07;3663737.91;-659798.63;-659798.63;0;;;0;0;0;0
21.067.825/0001-01;2019-06-30;1;0;;0;;0;;0;;0;0;15689734.39;13922675.77;-346083.95;-99;0;;0;;10354313.77;;-1613928.13;-2312513.01;24084036.08;11610063.76;;;-15291585.77;-16508914.28;;;-98.02;-98.02;-15291683.79;-16509012.3;8792352.29;-4898948.54;;;137951.97;54474.61;;;;;137951.97;54474.61;;;-167400;-167400;;;-240456.35;-313883.33;;;;;-18600;-18600;;-50000;;;-19037.26;-19594.32;-320860.44;-170939.68;-3969.09;-3969.09;;;;-10000;;;-1191.02;-1191.02;-77267.84;-147284.42;-848782;-902861.86;8081522.26;-5747335.79;-5747335.79;0;;;0;0;0;0
21.067.825/0001-01;2019-09-30;1;0;;0;;0;;0;;0;0;7697822.07;7070558.08;-70243.4;-25927.78;0;;0;;966050.83;;-1317491.61;-7500323.63;7276137.89;-455693.33;;;-5989891.55;-5829419.7;;;-35837.39;-25577.31;-6025728.94;-5854997.01;1250408.95;-6310690.34;;;72161.06;70151.04;;;;;72161.06;70151.04;;;-87277.52;-85488.76;;;-87568.62;-251352.03;;;;;-9697.5;-9498.75;;;;;-10354.22;-9797.16;;;-6000;-9133.49;;;;;;;-3791.74;-777.48;-108195.41;-214808.1;-312885.01;-580855.77;1009685;-6821395.07;-6821395.07;0;;;0;0;0;0
21.067.825/0001-01;2019-12-31;1;0;;0;;0;;0;;0;0;15981956.92;14761888.51;-244686.19;-25927.78;0;0;0;0;12458734.87;0;-1598831.38;-8977426.59;26597174.22;5758534.14;0;0;-11744648.58;-5792534.41;0;0;-37684.58;-5430631.87;-11782333.16;-11223166.28;14814841.06;-5464632.14;0;0;109641.86;97989.98;0;0;0;0;109641.86;97989.98;;;-176343.8;-174555.04;0;0;-263384.26;-251352.03;0;-1750;0;0;-19593.75;-19395;-60000;0;0;0;-20409.71;-20369.32;-24667.49;0;-12796.55;-13238.61;0;0;-18750;-39975;0;0;-88253.05;-11326.17;-103739.38;-231713.47;-787937.99;-763674.64;14136544.93;-6130316.8;-6130316.8;0;;;0;0;0;0
21.085.472/0001-64;2019-03-31;1;0;0;0;0;0;0;0;0;0;0;980726.7;935659.46;0;0;0;0;0;0;0;0;-846265.19;-846265.19;134461.51;89394.27;0;0;0;0;0;0;0;0;0;0;134461.51;89394.27;0;0;57303.58;3116.55;0;0;0;0;57303.58;3116.55;0;0;-75600;-75600;0;0;-21575.99;0;0;0;0;0;-8400;-8400;0;0;0;0;-939.81;-939.81;0;0;0;0;0;0;0;0;0;0;0;0;-177.63;-10177.63;-106693.43;-95117.44;85071.66;-2606.62;-2606.62;0;;0;0;0;0;0
21.085.472/0001-64;2019-06-30;1;0;0;0;0;0;0;0;0;0;0;2938314.17;2599826.11;0;0;0;0;0;0;71096384.82;0;-2723346.7;-70883346.8;71311352.29;-68283520.69;0;0;0;0;0;0;0;0;0;0;71311352.29;-68283520.69;0;0;182306.04;22208.66;0;0;0;0;182306.04;22208.66;0;0;-151200;-151200;0;0;-58187.66;-21575.99;0;0;0;0;-16800;-16800;0;0;0;0;-7801.44;-8276.59;0;0;0;0;0;0;0;0;0;0;0;0;-420.39;-10420.39;-234409.49;-208272.97;71259248.84;-68469585;-68469585;0;;0;0;0;0;0
21.085.472/0001-64;2019-09-30;1;0;0;0;0;0;0;0;0;0;0;1860506.15;1218870.54;0;0;0;0;0;0;37728020.63;0;-1799542.33;-1799542.33;37788984.45;-580671.79;0;0;0;0;0;0;0;0;0;0;37788984.45;-580671.79;0;0;126938.26;203124.5;0;0;0;0;126938.26;203124.5;0;0;-75600;-75600;0;0;-39134.85;-75746.52;0;0;0;0;-8400;-8400;0;0;0;0;-7150.93;-6675.78;0;0;-20156.88;-16044;0;0;0;0;0;0;0;0;-2863.6;-2863.6;-153306.26;-185329.9;37762616.45;-562877.19;-562877.19;0;;0;0;0;0;0
21.085.472/0001-64;2019-12-31;1;0;0;0;0;0;0;0;0;0;0;3852537.56;2996298.97;0;0;0;0;0;0;37746745.45;0;-3210800.02;-3176938.74;38388482.99;-180639.77;0;0;0;0;0;0;0;0;0;0;38388482.99;-180639.77;0;0;182865.32;204716.59;0;0;0;0;182865.32;204716.59;0;0;-151533.48;-151200;0;0;-78516.66;-115128.33;0;0;0;0;-16837.05;-16800;-50000;0;0;0;-17092.42;-17133.94;0;0;-470135.22;-48743.29;0;0;-6250;-3125;0;0;-258.41;0;-3057.76;-3057.76;-793681;-355188.32;37777667.31;-331111.5;-331111.5;0;;0;0;0;0;0
21.085.863/0001-89;2019-03-31;1;0;0;0;0;0;0;0;0;0;0;5858061.54;2800792.35;0;0;0;0;0;0;-296657.32;0;-331488.93;-1234877.4;5229915.29;1565914.95;0;0;-4061398.78;-3410396.67;0;0;-56173.46;-20915.5;-4117572.24;-3431312.17;1112343.05;-1865397.22;0;0;45959.99;26906.99;0;0;0;0;45959.99;26906.99;0;0;-83700;-163390.08;0;0;-121324.45;0;0;0;0;0;-9300;-9300;0;0;0;0;-1409.71;-1409.71;0;0;-113444.68;-113444.68;0;0;0;0;0;0;-451.4;-451.4;-541.65;-541.65;-330171.89;-288537.52;828131.15;-2127027.75;-2127027.75;0;;;0;0;0;0
21.085.863/0001-89;2019-06-30;1;0;0;0;0;0;0;0;0;0;0;14468842.98;11524701.63;-738;-738;0;0;0;0;-2964250.92;0;-1076041.8;-4126850.28;10427812.26;7397113.35;0;0;-12596813.25;-12075947.67;0;0;-56173.46;-20915.5;-12652986.71;-12096863.17;-2225174.45;-4699749.82;0;0;89860.95;64531.65;0;0;0;0;89860.95;64531.65;0;0;-167400;-247090.08;0;0;-305798.91;-123724.45;0;0;0;0;-18600;-18600;0;0;0;0;-11424.81;-11981.87;-225109.43;-225109.43;-113793.19;-113793.19;0;0;0;0;0;0;-224668.8;-17244.14;-1510.51;-1510.51;-1068305.65;-759053.67;-3203619.15;-5394271.84;-5394271.84;0;;;0;0;0;0
21.085.863/0001-89;2019-09-30;1;0;0;0;0;0;0;0;0;0;0;8696445.23;7626629.95;-7380;-7380;0;0;0;0;58447440.91;0;-1568446.07;-1304768.7;65568060.07;6314481.25;0;0;-6568086.04;-6405065.97;0;0;-38.35;0;-6568124.39;-6405065.97;58999935.68;-90584.72;0;0;78470.62;81450.93;0;0;0;0;78470.62;81450.93;0;0;-83700;-83700;0;0;-179509.47;-362759.93;0;0;0;0;-9300;-9300;0;0;0;0;-10824.12;-10267.06;0;0;-204.49;-204.49;0;0;0;0;0;0;-327.39;-327.39;-54095.88;-52582.48;-337961.35;-519141.35;58740444.95;-528275.14;-528275.14;0;;;0;0;0;0
21.085.863/0001-89;2019-12-31;1;0;0;0;0;0;0;0;0;0;0;17960984.05;14846364.33;-14008.05;-7380;0;0;0;0;78576603.68;0;-2630022.28;-3425399.77;93893557.4;11413584.56;0;0;-12503261.71;-12194863.81;0;0;33013.49;0;-12470248.22;-12194863.81;81423309.18;-781279.25;0;0;122820.52;100957.54;0;0;0;0;122820.52;100957.54;0;0;-167769.21;-167400;0;0;-358537.89;-533288.35;0;0;0;0;-18641.02;-18600;-70000;0;0;0;-28862.65;-20839.22;0;-7302.03;-3352.49;-3352.49;0;0;-12500;-6250;0;0;-327.39;-327.39;-54690.63;-62277.23;-714681.28;-819636.71;80831448.42;-1499958.42;-1499958.42;0;;;0;0;0;0
21.126.204/0001-43;2019-03-31;1;;;;;;;;;0;0;12822092.51;16366800.48;;;6996857.99;7399999.99;;;;;;;19818950.5;23766800.47;;;;;;;;;0;0;19818950.5;23766800.47;141705.6;141705.6;;;;;;;141705.6;141705.6;0;0;-203544.79;-219819.69;;;-173047.37;-173047.37;;;;;-2397.84;-2397.84;-13017.48;-15766.67;;;-35371.12;-19511.46;;;-7830.44;-7830.44;;;-62500;-62500;;;-71987.82;-71987.82;-2652.35;-6251.39;-572349.21;-579112.68;19388306.89;23329393.39;23329393.39;22162923.7205;;1224724.5;23387648.2205;-21752559.18;1635089.0405;1.002497
21.126.204/0001-43;2019-06-30;1;;;;;;;;;0;0;12727096.21;12458749.59;;;;;;;;;;;12727096.21;12458749.59;;;;;;;;;0;0;12727096.21;12458749.59;57059.18;57059.18;;;;;;;57059.18;57059.18;0;0;-114141.67;-159313.56;;;-194215.77;-194215.77;;;;;;;-10632.52;;;;-51987.38;-36950.45;;;-9410.03;-9410.03;;;;;;;-5820.95;-4824.51;-39994.99;14663.48;-426203.31;-390050.84;12357952.08;12125757.93;35455151.32;33682393.754;;4834637.43;38517031.184;-38517031.18;0.004;1.086359
21.126.204/0001-43;2019-09-30;1;;;;;;;;;0;0;12577592.91;12658498;;;;;;;;;;;12577592.91;12658498;;;;;;;;;0;0;12577592.91;12658498;38494.94;38494.94;;;;;;;38494.94;38494.94;;;-173164.06;-165285.76;;;-187786.13;-187786.13;;;;;-2397.92;-2397.92;-15624.99;-3800;;;-25330.15;-20752.23;;;-15411.73;-15411.73;;;;;;;-13743.72;-13743.72;56700.02;-102033.07;-376758.68;-511210.56;12239329.17;12185782.38;12185782.38;11576493.261;;755722.54;12332215.801;-12332215.8;0.001;1.012017
21.126.204/0001-43;2019-12-31;1;;;;;;;;;0;0;16405739.78;12647762.39;;;;;;;60553745.89;0;;;76959485.67;12647762.39;;;;;;;;;0;0;76959485.67;12647762.39;30520.26;30520.26;;;;;;;30520.26;30520.26;;;-172324.65;-172928.93;;;-264168.63;-264168.63;;;;;-2397.93;0;-11825.01;-11545.19;;;-115428.93;-115428.93;;;-1355.72;-1355.72;;;-110000;-55000;;;;;-20757.45;-32027.32;-698258.32;-652454.72;76291747.61;12025827.93;24211610.31;23001029.7945;;1435385.01;24436414.8045;-24436414.8;0.0045;1.009285
21.156.164/0001-82;2019-12-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;162435.06;209593.47;;;;;;209593.47;162435.06;0;0;-19043.93;;;;;;;;;;-9815.96;;;;;;-75446.41;;;;;;;;;;;;;;-9837.91;-28309.95;-114144.21;-28309.95;95449.26;134125.11;134125.11;127418.8545;;6706.26;134125.1145;-134125.11;0.0045;1
21.398.200/0001-14;2019-03-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;0;0;-622142.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;-188.14;-188.14;;;-622330.36;-188.14;-622330.36;-188.14;-188.14;0;;0;0;0;0;0
21.398.200/0001-14;2019-06-28;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;0;0;-630499.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-630499.7;0;-630499.7;0;-188.14;0;;0;0;0;0;0
21.408.063/0001-51;2019-03-29;1;;;;;;;;;0;0;2013119.6;2013119.6;;;;;;;;;;;2013119.6;2013119.6;38430.51;;;;;;;;38430.51;0;2051550.11;2013119.6;68405.88;68405.88;0;;;;;;68405.88;68405.88;;;-294235.93;-286335.21;;;-29200;-29200;;;;;-10649.04;-12568.18;;;;;-6014.78;-28006.34;;;-9166.85;-17500;;;-2504.43;-6400;;;;;-7774.93;-7282.73;-359545.96;-387292.46;1760410.03;1694233.02;1694233.02;1609521.369;;0;1609521.369;-1615071.11;-5549.741;0.95
21.408.063/0001-51;2019-06-30;2;;;;;;;;;0;0;2274536.46;2274536.46;;;;;;;875710.83;;;;3150247.29;2274536.46;148553.01;;;;;;;;148553.01;0;3298800.3;2274536.46;312952.33;312952.33;;;;;;;312952.33;312952.33;0;0;-351087.95;-336941.53;;;-1000;-1000;;;;;-9393.24;-2516.95;-23323.54;-75600;;;-22877.48;-23956.77;;;-8333.15;;;;-3895.57;;;;-88.52;-88.52;-132197.91;-156474.69;-552197.36;-596578.46;3059555.27;1990910.33;3685143.35;3500886.1825;;0;3500886.1825;-3712166.61;-211280.4275;0.95
21.408.063/0001-51;2019-09-30;2;;;;;;;;;0;0;3139059.38;2351937.98;;;;;;;-1007286.41;;-218172.29;-193609.34;1913600.68;2158328.64;147727.86;73939.72;;;;;51479;119700.08;199206.86;193639.8;2112807.54;2351968.44;674319.69;518931.72;;;;;-112928.6;-112928.6;561391.09;406003.12;0;0;-405605.26;-456539.98;;;;-26100;;;;;-8065.59;-7313.73;-52063.9;-40000;;;-6014.78;-6014.78;;-2577.63;-28500.63;;;;;;;;-1000;-1000;2027.45;-6428.01;-499222.71;-545974.13;2174975.92;2211997.43;2211997.43;2101397.5585;;210338.29;2311735.8485;-2311735.85;-0.0015;1.04509
21.408.063/0001-51;2019-12-31;1;;;;;;;;;0;0;1693244.43;2422248.28;-269404.71;-259690.86;;;;;11680953.35;0;;;13104793.07;2162557.42;9792149.04;;;;329790.6;329704.61;;-2413.31;10121939.64;327291.3;23226732.71;2489848.72;1016969.42;1016969.42;;;;;;;1016969.42;1016969.42;0;0;-969220.11;-673082.87;;;;;;;;;-8649.18;-8386.68;-40212.56;;;;-213859.68;-230337.24;;;-300;-300;;;;;;;-2102.16;-2102.16;-1117.87;-2319.54;-1235461.56;-916528.49;23008240.57;2590289.65;4802287.08;4562172.726;;382597.39;4944770.116;-4944770.12;-0.004;1.02967
21.500.481/0001-74;2019-03-31;1;0;0;0;0;0;0;0;0;0;0;1861296.18;1861296.18;;;;;;;;;;;1861296.18;1861296.18;;;;;;;;;0;0;1861296.18;1861296.18;;;19475.14;;;2318.52;;;19475.14;2318.52;0;0;-80102.43;-79138.46;;;;;;;;;-24030.72;-23741.53;;;;;-3759.23;-3759.23;;;;;;;;;;;;;-7781.61;-7273.12;-115673.99;-113912.34;1765097.33;1749702.36;1749702.36;1662217.242;;34282.76;1696500.002;-1131000;565500.002;0.969593
21.500.481/0001-74;2019-06-30;1;0;0;0;0;0;0;0;0;0;0;1861296.18;1861296.18;;;;;;;;;;;1861296.18;1861296.18;;;;;;;;;0;0;1861296.18;1861296.18;;;18947.1;;;2310.15;;;18947.1;2310.15;0;0;-80102.43;-80102.43;;;;;;;;;;-24030.72;-4737;;;;-3759.23;-3759.23;;;;;;;;;;;;;-32273.34;-880;-120872;-108772.38;1759371.28;1754833.95;3497613.36;3322732.692;;70267.31;3393000.002;-3393000;0.002;0.97009
21.500.481/0001-74;2019-09-30;1;0;0;0;0;0;0;0;0;0;0;1861296.18;1861296.18;;;;;;;;;;;1861296.18;1861296.18;;;;;;;;;0;0;1861296.18;1861296.18;;;19361.26;;;7452.82;;;19361.26;7452.82;0;0;-80102.43;-80102.43;;;;;;;;;-24030.72;-24030.72;-5210.52;;;;-8071.55;-8071.55;;;;;;;;;;;;;-7863.34;-7362.95;-125278.56;-119567.65;1755378.88;1749181.35;1749181.35;1661722.2825;;28277.72;1690000.0025;-1124500;565500.0025;0.966166
21.500.481/0001-74;2019-12-31;1;0;0;0;0;0;0;0;0;0;0;7445184.72;1861296.18;;;;;;;1981000;;;;9426184.72;1861296.18;;;;;;;;;0;0;9426184.72;1861296.18;;;74365.26;;;80858.01;;;74365.26;80858.01;0;0;-80102.43;-80102.43;;;;;;;;;-24030.72;-24030.72;-5052.48;;;;-3759.23;-3759.23;;;;;;;-2900;-2900;;;;;-7619.51;-7802.95;-123464.37;-118595.33;9377085.61;1823558.86;3572740.21;3394103.1995;;5396.8;3399499.9995;-2821000;578499.9995;0.951511
21.500.500/0001-62;2019-03-31;1;0;0;0;0;0;0;0;0;0;0;4869302.98;4869302.98;;;;;;;;;0;0;4869302.98;4869302.98;0;0;0;0;0;0;0;0;0;0;4869302.98;4869302.98;;;40590.29;;;80148.89;;;40590.29;80148.89;0;0;-232551.04;-230475.16;;;;;;;;;;;;-30903.79;;;-9022.16;-9022.16;;;;;;;-7500;-7500;;;;;-8889.26;-8858.9;-257962.46;-286760.01;4651930.81;4662691.86;4662691.86;4429557.267;;0;4429557.267;-3220457.74;1209099.527;0.95
21.500.500/0001-62;2019-06-30;1;0;0;0;0;0;0;0;0;0;0;6115342.59;6115342.59;;;;;;;;;0;0;6115342.59;6115342.59;0;0;0;0;0;0;0;0;0;0;6115342.59;6115342.59;;;44541.66;;;14510.98;;;44541.66;14510.98;0;0;-236690.12;-236461.04;;;;;;;;;;;-12631.75;;;;-9022.16;-9022.16;;;;;;;;;;;;;1865.78;1922.73;-256478.25;-243560.47;5903406;5886293.1;10548984.96;10021535.712;;35936.6;10057472.312;-8318080.7;1739391.612;0.953407
21.500.500/0001-62;2019-09-30;1;0;0;0;0;0;0;0;0;0;0;4704452.77;4704452.77;;;;;;;;;0;0;4704452.77;4704452.77;0;0;0;0;0;0;0;0;0;0;4704452.77;4704452.77;;;42125.94;;;12484.05;;;42125.94;12484.05;0;0;-251756.23;-244215.6;;;;;;;;;;;-13894.65;;;;-9022.16;-9022.16;;;;;;;;;;;;;-9647.09;-8811.7;-284320.13;-262049.46;4462258.58;4454887.36;4454887.36;4232142.992;;0;4232142.992;-4167651.2;64491.792;0.95
21.500.500/0001-62;2019-12-31;1;0;0;0;0;0;0;0;0;0;0;5464674.64;5464674.64;;;;;;;;;;0;5464674.64;5464674.64;0;0;0;0;0;0;0;0;0;0;5464674.64;5464674.64;;;;;;53269.86;;;0;53269.86;0;0;-245535.49;-244368.35;;;;;;;;;;;-13473.6;;;;-9022.16;-9022.16;;;;;;;;;;;;-824;-9495.55;-8953.74;-277526.8;-263168.25;5187147.84;5254776.25;9709663.61;9224180.4295;;2503796.7;11727977.1295;-11727977.13;-0.0005;1.207866
21.500.514/0001-86;2019-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2698564.89;2698564.89;2698564.89;2698564.89;0;0;0;0;0;0;0;0;0;0;2698564.89;2698564.89;0;0;46080.38;;;9697.63;0;0;46080.38;9697.63;0;0;-80640.72;-80640.72;;;;;;;;;;;-13436.17;-7871.72;;;-3759.23;-3759.23;;;;;;;;;;;;;-7690.59;-7273.12;-105526.71;-99544.79;2639118.56;2608717.73;2608717.73;2478281.8435;;;2478281.8435;-1852223.36;626058.4835;0.95
21.500.514/0001-86;2019-06-30;1;0;0;0;0;0;0;0;0;0;0;2539250.01;2539250.01;;;;;;;4834448.79;;82076.83;;7455775.63;2539250.01;;;;;;;;;0;0;7455775.63;2539250.01;0;0;;;;105058.52;;;0;105058.52;0;0;-80640.72;-80640.72;;;;;;;;;;;-13656.43;;;;-3759.23;-3759.23;;;;;;;;;;;-396970.12;-396970.12;-8449.54;-8226.95;-503476.04;-489597.02;6952299.59;2154711.51;4763429.24;4525257.778;;34061.26;4559319.038;-3579777.84;979541.198;0.957151
21.500.514/0001-86;2019-09-30;1;0;0;0;0;0;0;0;0;0;0;79326.14;79326.14;;;;;;;;;;;79326.14;79326.14;;;59500.42;;;;;;59500.42;0;138826.56;79326.14;;;;;;2253.21;;;0;2253.21;0;0;-83647.17;-82645.02;;;;;;;;;;;-8517.96;-16326.5;;;-3759.23;-3759.23;;;;;;;-17492.71;-17492.71;;;;-77.99;-7741.92;-7362.95;-121158.99;-127664.4;17667.57;-46085.05;-46085.05;0;;0;0;0;0;0
21.500.514/0001-86;2019-12-31;1;0;0;0;0;0;0;0;0;0;0;;16321.83;;;;;;;;;;;0;16321.83;;;;;;;;;0;0;0;16321.83;;;;;;131.12;;;0;131.12;0;0;-83647.17;-83647.17;;;;;;;;;;;-8260.1;-16326.5;;;-3759.23;-3759.23;;;;;;;;;;;;;-7613.67;-7802.95;-103280.17;-111535.85;-103280.17;-95082.9;-141167.95;0;;0;0;0;0;0
21.642.282/0001-09;2019-03-31;1;;;;;;;;;0;0;688589.32;504355.92;-10090.09;-158281.93;;;;;;;-299374.31;;379124.92;346073.99;;;;;;;;;0;0;379124.92;346073.99;;7489.61;9439.58;;;;;;9439.58;7489.61;0;0;-22929.65;-22929.65;;;-547925.44;-535925.44;;;;;-21343.2;-95.54;-5583.67;-39183.67;;;-8870.84;-64573.79;;;;;;;;-9600;;;-571.36;-571.36;-38665.82;-143669.48;-645889.98;-816548.93;-257325.48;-462985.33;-462985.33;0;;;0;0;0;0
21.642.282/0001-09;2019-06-30;1;;;;;;;;;0;0;917696.97;917696.97;-10201.12;-148148.23;;;;;0;;-137947.11;;769548.74;769548.74;;;;;;;;;0;0;769548.74;769548.74;;8259.16;10888.77;;;;;;10888.77;8259.16;0;0;-23339.47;-82953.62;;;-96000;-90000;;;;;-21343.2;-96.71;-2393;-16793;;;-39238.64;-83462.75;;;-1925;;;;;;;;-5541.85;-5541.85;-38568.66;-1619.71;-228349.82;-280467.64;552087.69;497340.26;34354.93;32637.1835;;1716.82;34354.0035;-34354;0.0035;0.999973
21.826.249/0001-20;2019-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;5785.98;6841.68;;;;;5785.98;6841.68;0;0;-414142.86;-416771.66;;;;;;;;;-28523.64;-31205.95;-47250;-47250;;;-12184.97;-10775.35;;;;;;;-23945.7;-23945.7;;;;;-3822.69;-39;-529869.86;-529987.66;-524083.88;-523145.98;-433764.95;0;;;0;0;0;0
21.826.249/0001-20;2019-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;9704.5;10693.54;;;;;9704.5;10693.54;0;0;-820770.52;-692114.75;;;;;;;;;-58609.83;-62411.9;-47250;-47250;;;-21189.98;-21214.73;;;;;;;-23945.7;-23945.7;;;-2603.16;-2603.16;-2275.46;-2275.46;-976644.65;-851815.7;-966940.15;-841122.16;-841122.16;0;;;0;0;0;0
21.826.249/0001-20;2019-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;6990.74;;;;;;6990.74;0;0;0;-156373.49;-140343.09;;;;;;;;;-30326.33;-30005.72;;;;;-262870.29;-385782.38;;;;;;;;;;;-733.75;-733.75;-4398.16;-4398.16;-454702.02;-561263.1;-447711.28;-561263.1;-561263.1;0;;;0;0;0;0
21.826.249/0001-20;2019-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;6990.74;;;;;;6990.74;0;0;0;-156373.49;-140343.09;;;;;;;;;-30326.33;-30005.72;;;;;-262870.29;-385782.38;;;;;;;;;;;-733.75;-733.75;-4398.16;-4398.16;-454702.02;-561263.1;-447711.28;-561263.1;-561263.1;0;;;0;0;0;0
21.917.235/0001-12;2019-03-31;1;;;;;;;;;0;0;6927323.56;8298455.86;;;;;;;;;;;6927323.56;8298455.86;;;;;;;35355.08;35355.08;35355.08;35355.08;6962678.64;8333810.94;;;;;;;;;0;0;0;0;-48871.28;-48510.92;;;-20947.52;-20947.52;;;;;-4020.79;-4020.79;-74895.44;-85000;;;-9019.78;-9022.16;;;-1050;-1050;;;;;;;;;-4580865.26;-3872976.89;-4739670.07;-4041528.28;2223008.57;4292282.66;4292282.66;4077668.527;;;4077668.527;0;4077668.527;0.95
21.917.235/0001-12;2019-06-30;1;;;;;;;;;0;0;10434067.96;6343343.98;;;;;;;;;;;10434067.96;6343343.98;;;;;;;-15462.87;-15462.87;-15462.87;-15462.87;10418605.09;6327881.11;41020.49;41020.49;;;;;;;41020.49;41020.49;0;0;-416617.01;-416561.6;;;-47463.56;-23731.78;;;;;-13114.13;-13510.53;-10019.01;0;;;-9024.54;-9022.16;;;-270;-270;;;;;;;;;-4223892.03;-3496516.94;-4720400.28;-3959613.01;5739225.3;2409288.59;6709241.32;6373779.254;;;6373779.254;0;6373779.254;0.95
