CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
12.358.507/0001-09;2018-03-29;2;F Muriaé I  Mat 387;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Muriaé I  Mat 387;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Limoal  Mat 388;Agricola;1;0.01485
12.358.507/0001-09;2018-03-29;2;Limoal  Mat 388;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Limoal  Mat 388;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Limoal  Mat 388;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Muriaé II  Mat 407;Agricola;1;0.004461
12.358.507/0001-09;2018-03-29;2;F Muriaé II  Mat 407;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Muriaé II  Mat 407;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Muriaé II  Mat 407;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Paraíso  Mat 431;Agricola;1;0.004184
12.358.507/0001-09;2018-03-29;2;Paraíso  Mat 431;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Paraíso  Mat 431;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Paraíso  Mat 431;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;S Luiz  Mat 440;Agricola;1;0.001532
12.358.507/0001-09;2018-03-29;2;S Luiz  Mat 440;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;S Luiz  Mat 440;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;S Luiz  Mat 440;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Baldum III  Mat 445;Agricola;1;0.000602
12.358.507/0001-09;2018-03-29;2;Baldum III  Mat 445;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Baldum III  Mat 445;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Baldum III  Mat 445;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Baldum I  Mat 446;Agricola;1;0.001207
12.358.507/0001-09;2018-03-29;2;Baldum I  Mat 446;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Baldum I  Mat 446;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Baldum I  Mat 446;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Baldum II  Mat 447;Agricola;1;0.000987
12.358.507/0001-09;2018-03-29;2;Baldum II  Mat 447;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Baldum II  Mat 447;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Baldum II  Mat 447;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Araguaia III  Mat 466;Agricola;1;8.6E-05
12.358.507/0001-09;2018-03-29;2;Araguaia III  Mat 466;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Araguaia III  Mat 466;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Araguaia III  Mat 466;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Miranda  Mat 480;Agricola;1;0.000402
12.358.507/0001-09;2018-03-29;2;Miranda  Mat 480;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Miranda  Mat 480;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Miranda  Mat 480;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Vale do Mumbaba  Mat 483;Agricola;1;0.002671
12.358.507/0001-09;2018-03-29;2;Vale do Mumbaba  Mat 483;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Vale do Mumbaba  Mat 483;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Vale do Mumbaba  Mat 483;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Miranda  Mat 485;Agricola;1;0.000402
12.358.507/0001-09;2018-03-29;2;Miranda  Mat 485;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Miranda  Mat 485;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Miranda  Mat 485;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Catú  Mat 488;Agricola;1;0.000529
12.358.507/0001-09;2018-03-29;2;Catú  Mat 488;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Catú  Mat 488;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Catú  Mat 488;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Baldum IV  Mat 496;Agricola;1;0.000232
12.358.507/0001-09;2018-03-29;2;Baldum IV  Mat 496;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Baldum IV  Mat 496;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Baldum IV  Mat 496;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;S Jangada  Mat 508;Agricola;1;0.000272
12.358.507/0001-09;2018-03-29;2;S Jangada  Mat 508;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;S Jangada  Mat 508;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;S Jangada  Mat 508;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Mundo Novo I  Mat 523;Agricola;1;0.001925
12.358.507/0001-09;2018-03-29;2;Mundo Novo I  Mat 523;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Mundo Novo I  Mat 523;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Mundo Novo I  Mat 523;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Granja Ser de Santa Rosa  Mat 528;Agricola;1;0.000737
12.358.507/0001-09;2018-03-29;2;Granja Ser de Santa Rosa  Mat 528;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Granja Ser de Santa Rosa  Mat 528;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Granja Ser de Santa Rosa  Mat 528;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Campina Bela  Mat 537;Agricola;1;0.000643
12.358.507/0001-09;2018-03-29;2;Campina Bela  Mat 537;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Campina Bela  Mat 537;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Campina Bela  Mat 537;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Fenix VIII  Mat 541;Agricola;1;0.001843
12.358.507/0001-09;2018-03-29;2;Fenix VIII  Mat 541;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Fenix VIII  Mat 541;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Fenix VIII  Mat 541;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Colibri II  Mat 548;Agricola;1;0.0004
12.358.507/0001-09;2018-03-29;2;F Colibri II  Mat 548;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Colibri II  Mat 548;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Colibri II  Mat 548;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Estivas II  Mat 550;Agricola;1;0.003399
12.358.507/0001-09;2018-03-29;2;Estivas II  Mat 550;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Estivas II  Mat 550;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Estivas II  Mat 550;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Estivas I  Mat 551;Agricola;1;0.002254
12.358.507/0001-09;2018-03-29;2;Estivas I  Mat 551;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Estivas I  Mat 551;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Estivas I  Mat 551;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Campina Bela  Mat 552;Agricola;1;0.000643
12.358.507/0001-09;2018-03-29;2;Campina Bela  Mat 552;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Campina Bela  Mat 552;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Campina Bela  Mat 552;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Mamoaba  Mat 563;Agricola;1;0.000668
12.358.507/0001-09;2018-03-29;2;Mamoaba  Mat 563;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Mamoaba  Mat 563;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Mamoaba  Mat 563;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 565;Agricola;1;0.000522
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 565;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 565;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 565;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 566;Agricola;1;0.000181
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 566;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 566;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 566;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 567;Agricola;1;2.3E-05
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 567;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 567;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 567;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 568;Agricola;1;0.000911
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 568;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 568;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 568;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 569;Agricola;1;0.00051
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 569;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 569;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 569;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 570;Agricola;1;0.000181
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 570;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 570;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 570;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 571;Agricola;1;0.000362
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 571;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 571;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 571;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 572;Agricola;1;0.000916
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 572;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 572;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 572;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 573;Agricola;1;0.000362
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 573;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 573;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 573;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 574;Agricola;1;0.000522
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 574;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 574;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 574;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 575;Agricola;1;0.000181
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 575;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 575;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cametá  Mat 575;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Engenho Mangabeira  Mat 576;Agricola;1;0.004004
12.358.507/0001-09;2018-03-29;2;Engenho Mangabeira  Mat 576;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Engenho Mangabeira  Mat 576;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Engenho Mangabeira  Mat 576;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;S Maxixe  Mat 594;Agricola;1;0.00097
12.358.507/0001-09;2018-03-29;2;S Maxixe  Mat 594;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;S Maxixe  Mat 594;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;S Maxixe  Mat 594;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;S Santa Maria  Mat 636;Agricola;1;0.000282
12.358.507/0001-09;2018-03-29;2;S Santa Maria  Mat 636;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;S Santa Maria  Mat 636;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;S Santa Maria  Mat 636;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Primeiro Rio  Mat 759;Agricola;1;0.000383
12.358.507/0001-09;2018-03-29;2;Primeiro Rio  Mat 759;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Primeiro Rio  Mat 759;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Primeiro Rio  Mat 759;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Catú dos Eleotérios  Mat 770;Agricola;1;0.000212
12.358.507/0001-09;2018-03-29;2;Catú dos Eleotérios  Mat 770;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Catú dos Eleotérios  Mat 770;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Catú dos Eleotérios  Mat 770;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Alecrim  Mat 779;Agricola;1;0.001327
12.358.507/0001-09;2018-03-29;2;F Alecrim  Mat 779;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Alecrim  Mat 779;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Alecrim  Mat 779;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Boa Esperança  Mat 788;Agricola;1;0.0013
12.358.507/0001-09;2018-03-29;2;F Boa Esperança  Mat 788;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Boa Esperança  Mat 788;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Boa Esperança  Mat 788;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Nascença do Piquiri  Mat 790;Agricola;1;0.005276
12.358.507/0001-09;2018-03-29;2;Nascença do Piquiri  Mat 790;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Nascença do Piquiri  Mat 790;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Nascença do Piquiri  Mat 790;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Sítio Anacé  Mat 831;Agricola;1;0.000525
12.358.507/0001-09;2018-03-29;2;Sítio Anacé  Mat 831;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Sítio Anacé  Mat 831;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Sítio Anacé  Mat 831;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Monte Santo  Mat 842;Agricola;1;0.000273
12.358.507/0001-09;2018-03-29;2;Monte Santo  Mat 842;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Monte Santo  Mat 842;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Monte Santo  Mat 842;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Limoal  Mat 843;Agricola;1;0.047054
12.358.507/0001-09;2018-03-29;2;Limoal  Mat 843;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Limoal  Mat 843;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Limoal  Mat 843;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Estivas I  Mat 846;Agricola;1;0.002254
12.358.507/0001-09;2018-03-29;2;Estivas I  Mat 846;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Estivas I  Mat 846;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Estivas I  Mat 846;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Estivas II  Mat 847;Agricola;1;0.003399
12.358.507/0001-09;2018-03-29;2;Estivas II  Mat 847;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Estivas II  Mat 847;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Estivas II  Mat 847;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;S Eng dos Prazeres  Mat 905;Agricola;1;0.000228
12.358.507/0001-09;2018-03-29;2;S Eng dos Prazeres  Mat 905;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;S Eng dos Prazeres  Mat 905;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;S Eng dos Prazeres  Mat 905;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Santa Clara  Mat 924;Agricola;1;0.002329
12.358.507/0001-09;2018-03-29;2;F Santa Clara  Mat 924;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Santa Clara  Mat 924;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Santa Clara  Mat 924;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Catubaía  Mat 937;Agricola;1;0.005049
12.358.507/0001-09;2018-03-29;2;F Catubaía  Mat 937;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Catubaía  Mat 937;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Catubaía  Mat 937;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Imbiribeira  Mat 942;Agricola;1;0.002445
12.358.507/0001-09;2018-03-29;2;Imbiribeira  Mat 942;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Imbiribeira  Mat 942;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Imbiribeira  Mat 942;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Cavaleiro  Mat 947;Agricola;1;0.003568
12.358.507/0001-09;2018-03-29;2;F Cavaleiro  Mat 947;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Cavaleiro  Mat 947;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Cavaleiro  Mat 947;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Calaço  Mat 948;Agricola;1;0.000361
12.358.507/0001-09;2018-03-29;2;Calaço  Mat 948;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Calaço  Mat 948;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Calaço  Mat 948;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Ouro Preto  Mat 950;Agricola;1;0.001194
12.358.507/0001-09;2018-03-29;2;F Ouro Preto  Mat 950;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Ouro Preto  Mat 950;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Ouro Preto  Mat 950;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Catubaía II  Mat 1010;Agricola;1;0.000836
12.358.507/0001-09;2018-03-29;2;Catubaía II  Mat 1010;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Catubaía II  Mat 1010;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Catubaía II  Mat 1010;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Belo Horizonte II  Mat 1031;Agricola;1;0.001309
12.358.507/0001-09;2018-03-29;2;Belo Horizonte II  Mat 1031;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Belo Horizonte II  Mat 1031;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Belo Horizonte II  Mat 1031;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Eng Muzumbo  Mat 1085;Agricola;1;0.006131
12.358.507/0001-09;2018-03-29;2;Eng Muzumbo  Mat 1085;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Eng Muzumbo  Mat 1085;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Eng Muzumbo  Mat 1085;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Lagoa do Poço  Mat 1099;Agricola;1;0.000421
12.358.507/0001-09;2018-03-29;2;F Lagoa do Poço  Mat 1099;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Lagoa do Poço  Mat 1099;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Lagoa do Poço  Mat 1099;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Lagoa do Poço  Mat 1100;Agricola;1;0.000295
12.358.507/0001-09;2018-03-29;2;F Lagoa do Poço  Mat 1100;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Lagoa do Poço  Mat 1100;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Lagoa do Poço  Mat 1100;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Ilha Grande  Mat 1135;Agricola;1;0.000253
12.358.507/0001-09;2018-03-29;2;Ilha Grande  Mat 1135;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Ilha Grande  Mat 1135;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Ilha Grande  Mat 1135;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F BulhõesVale do Gramame  Mat 1192;Agricola;1;0.001296
12.358.507/0001-09;2018-03-29;2;F BulhõesVale do Gramame  Mat 1192;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F BulhõesVale do Gramame  Mat 1192;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F BulhõesVale do Gramame  Mat 1192;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Fênix IX  Mat 1222;Agricola;1;0.000111
12.358.507/0001-09;2018-03-29;2;Fênix IX  Mat 1222;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Fênix IX  Mat 1222;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Fênix IX  Mat 1222;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Fênix X  Mat 1223;Agricola;1;0.000392
12.358.507/0001-09;2018-03-29;2;Fênix X  Mat 1223;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Fênix X  Mat 1223;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Fênix X  Mat 1223;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F belo Horizonte  Mat 1246;Agricola;1;0.003952
12.358.507/0001-09;2018-03-29;2;F belo Horizonte  Mat 1246;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F belo Horizonte  Mat 1246;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F belo Horizonte  Mat 1246;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Riacho Fundo  Mat 1272;Agricola;1;0.001567
12.358.507/0001-09;2018-03-29;2;Riacho Fundo  Mat 1272;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Riacho Fundo  Mat 1272;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Riacho Fundo  Mat 1272;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Belo Horizonte I  Mat 1274;Agricola;1;0.00269
12.358.507/0001-09;2018-03-29;2;Belo Horizonte I  Mat 1274;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Belo Horizonte I  Mat 1274;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Belo Horizonte I  Mat 1274;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix  Mat 1278;Agricola;1;0.000335
12.358.507/0001-09;2018-03-29;2;F Fênix  Mat 1278;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix  Mat 1278;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix  Mat 1278;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F N Sra do Carmo  Mat 1323;Agricola;1;0.016359
12.358.507/0001-09;2018-03-29;2;F N Sra do Carmo  Mat 1323;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F N Sra do Carmo  Mat 1323;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F N Sra do Carmo  Mat 1323;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix  Mat 1413;Agricola;1;0.000348
12.358.507/0001-09;2018-03-29;2;F Fênix  Mat 1413;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix  Mat 1413;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix  Mat 1413;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;S Francisco  Mat 1439;Agricola;1;0.00164
12.358.507/0001-09;2018-03-29;2;S Francisco  Mat 1439;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;S Francisco  Mat 1439;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;S Francisco  Mat 1439;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix II  Mat 1446;Agricola;1;0.0002
12.358.507/0001-09;2018-03-29;2;F Fênix II  Mat 1446;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix II  Mat 1446;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix II  Mat 1446;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix III  Mat 1457;Agricola;1;0.000576
12.358.507/0001-09;2018-03-29;2;F Fênix III  Mat 1457;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix III  Mat 1457;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix III  Mat 1457;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix IV  Mat 1470;Agricola;1;0.000403
12.358.507/0001-09;2018-03-29;2;F Fênix IV  Mat 1470;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix IV  Mat 1470;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Fênix IV  Mat 1470;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Fênis V  Mat 1481;Agricola;1;0.000209
12.358.507/0001-09;2018-03-29;2;F Fênis V  Mat 1481;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Fênis V  Mat 1481;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Fênis V  Mat 1481;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Fênis VI  Mat 1482;Agricola;1;0.000114
12.358.507/0001-09;2018-03-29;2;F Fênis VI  Mat 1482;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Fênis VI  Mat 1482;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Fênis VI  Mat 1482;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Fenix VII  Mat 1487;Agricola;1;0.000191
12.358.507/0001-09;2018-03-29;2;Fenix VII  Mat 1487;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Fenix VII  Mat 1487;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Fenix VII  Mat 1487;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;Novo Horizonte I  Mat 1565;Agricola;1;0.00521
12.358.507/0001-09;2018-03-29;2;Novo Horizonte I  Mat 1565;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;Novo Horizonte I  Mat 1565;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;Novo Horizonte I  Mat 1565;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Amazonas  Mat 1579;Agricola;1;0.001678
12.358.507/0001-09;2018-03-29;2;F Amazonas  Mat 1579;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Amazonas  Mat 1579;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Amazonas  Mat 1579;SetorN;0;0
12.358.507/0001-09;2018-03-29;2;F Marfim  Mat 1580;Agricola;1;0.001025
12.358.507/0001-09;2018-03-29;2;F Marfim  Mat 1580;Setor2;0;0
12.358.507/0001-09;2018-03-29;2;F Marfim  Mat 1580;Setor3;0;0
12.358.507/0001-09;2018-03-29;2;F Marfim  Mat 1580;SetorN;0;0
