CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
28.893.734/0001-66;2018-03-29;1;LUMIERE_75154;Avenida Engenheiro Miguel Gemma, 1399, 6º Andar, Apto 62, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-03-29;1;LUMIERE_75160;Avenida Engenheiro Miguel Gemma, 1399, 7º Andar, Apto 71, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-03-29;1;LUMIERE_75163;Avenida Engenheiro Miguel Gemma, 1399, 8º Andar, Apto 81, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-03-29;1;LUMIERE_75164;Avenida Engenheiro Miguel Gemma, 1399, 8º Andar, Apto 82, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-03-29;1;LUMIERE_75168;Avenida Engenheiro Miguel Gemma, 1399, 9º Andar, Apto 92, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-03-29;1;LUMIERE_75175;Avenida Engenheiro Miguel Gemma, 1399, 11º Andar, Apto 112, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-03-29;1;LUMIERE_75178;Avenida Engenheiro Miguel Gemma, 1399, 12º Andar, Apto 122, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-03-29;1;LUMIERE_75179;Avenida Engenheiro Miguel Gemma, 1399, 12º Andar, Apto 123, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-03-29;1;LUMIERE_75182;Avenida Engenheiro Miguel Gemma, 1399, 13º Andar, Apto 132, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-03-29;1;LUMIERE_75185;Avenida Engenheiro Miguel Gemma, 1399, 14º Andar, Apto 141, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-03-29;1;LUMIERE_75188;Avenida Engenheiro Miguel Gemma, 1399, 15º Andar, Apto 151, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-03-29;1;LUMIERE_75191;Avenida Engenheiro Miguel Gemma, 1399, 15º Andar, Apto 154, Socoro, Mogi das Cruzes - SP;100.12;1;Nenhuma característica relevante.;0;Venda
28.893.734/0001-66;2018-06-29;1;RESERVATTO_121029;Rua Estácio de Sá, 755- Apto nº 1203 - 12 andar - Gutierrez - Belo Horizonte - MG;159.64;1;Nenhuma característica relevante.;0.026474;Venda
28.893.734/0001-66;2018-06-29;1;RESERVATTO_121030;Rua Estácio de Sá, 755- Apto nº 1301 - 13 andar - Gutierrez - Belo Horizonte - MG;154.84;1;Nenhuma característica relevante.;0.025713;Venda
28.893.734/0001-66;2018-06-29;1;RESERVATTO_121032;Rua Estácio de Sá, 755- Apto nº 1303 - 13 andar - Gutierrez - Belo Horizonte - MG;159.64;1;Nenhuma característica relevante;0.026474;Venda
28.893.734/0001-66;2018-06-29;1;RESERVATTO_121039;Rua Estácio de Sá, 755- Apto nº 1601 - 16 andar - Gutierrez - Belo Horizonte - MG;154.84;1;Nenhuma característica relevante.;0.025713;Venda
28.893.734/0001-66;2018-06-29;1;RESERVATTO_121048;Rua Estácio de Sá, 755- Apto nº 1901 - 19 andar - Gutierrez - Belo Horizonte - MG;15484.00;1;Nenhuma característica relevante;0.025764;Venda
28.893.734/0001-66;2018-06-29;1;RESERVATTO_121053;Rua Estácio de Sá, 755- Apto nº 2003 - 20 andar - Gutierrez - Belo Horizonte - MG;325.09;1;Nenhuma característica relevante;0.045579;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158370;Av. Nossa Senhora do Carmo, 644 - Apto nº 1003 - 10 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158371;Av. Nossa Senhora do Carmo, 644 - Apto nº 1004 - 10 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158372;Av. Nossa Senhora do Carmo, 644 - Apto nº 1101 - 11 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158373;Av. Nossa Senhora do Carmo, 644 - Apto nº 1102 - 11 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158374;Av. Nossa Senhora do Carmo, 644 - Apto nº 1103 - 11 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158376;Av. Nossa Senhora do Carmo, 644 - Apto nº 1201 - 12 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158379;Av. Nossa Senhora do Carmo, 644 - Apto nº 1204 - 12 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158380;Av. Nossa Senhora do Carmo, 644 - Apto nº 1301 - 13 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158381;Av. Nossa Senhora do Carmo, 644 - Apto nº 1302 - 13 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158382;Av. Nossa Senhora do Carmo, 644 - Apto nº 1303 - 13 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158383;Av. Nossa Senhora do Carmo, 644 - Apto nº 1304 - 13 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158385;Av. Nossa Senhora do Carmo, 644 - Apto nº 1402 - 14 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158386;Av. Nossa Senhora do Carmo, 644 - Apto nº 1403 - 14 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158387;Av. Nossa Senhora do Carmo, 644 - Apto nº 1404 - 14 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158389;Av. Nossa Senhora do Carmo, 644 - Apto nº 1502 - 15 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158390;Av. Nossa Senhora do Carmo, 644 - Apto nº 1503 - 15 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158391;Av. Nossa Senhora do Carmo, 644 - Apto nº 1504 - 15 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158393;Av. Nossa Senhora do Carmo, 644 - Apto nº 1602 - 16 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158394;Av. Nossa Senhora do Carmo, 644 - Apto nº 1603 - 16 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158395;Av. Nossa Senhora do Carmo, 644 - Apto nº 1604 - 16 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158396;Av. Nossa Senhora do Carmo, 644 - Apto nº 1701 - 17 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158397;Av. Nossa Senhora do Carmo, 644 - Apto nº 1702 - 17 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005672;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158341;Av. Nossa Senhora do Carmo, 644 - Apto nº 302 - 3 andar -Centro - Betim - MG;75.88;1;Nenhuma característica relevante;0.005597;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158342;Av. Nossa Senhora do Carmo, 644 - Apto nº 303 - 3 andar -Centro - Betim - MG;75.88;1;Nenhuma característica relevante;0.005597;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158343;Av. Nossa Senhora do Carmo, 644 - Apto nº 304 - 3 andar -Centro - Betim - MG;75.88;1;Nenhuma característica relevante;0.005597;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158344;Av. Nossa Senhora do Carmo, 644 - Apto nº 401 - 4 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158345;Av. Nossa Senhora do Carmo, 644 - Apto nº 402 - 4 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158349;Av. Nossa Senhora do Carmo, 644 - Apto nº 502 - 5 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158350;Av. Nossa Senhora do Carmo, 644 - Apto nº 503 - 5 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158352;Av. Nossa Senhora do Carmo, 644 - Apto nº 601 - 6 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158353;Av. Nossa Senhora do Carmo, 644 - Apto nº 602 - 6 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158354;Av. Nossa Senhora do Carmo, 644 - Apto nº 603 - 6 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158356;Av. Nossa Senhora do Carmo, 644 - Apto nº 701 - 7 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158357;Av. Nossa Senhora do Carmo, 644 - Apto nº 702 - 7 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158359;Av. Nossa Senhora do Carmo, 644 - Apto nº 704 - 7 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158360;Av. Nossa Senhora do Carmo, 644 - Apto nº 801 - 8 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158361;Av. Nossa Senhora do Carmo, 644 - Apto nº 802 - 8 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158362;Av. Nossa Senhora do Carmo, 644 - Apto nº 803 - 8 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158363;Av. Nossa Senhora do Carmo, 644 - Apto nº 804 - 8 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.00537;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158364;Av. Nossa Senhora do Carmo, 644 - Apto nº 901 - 9 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158366;Av. Nossa Senhora do Carmo, 644 - Apto nº 903 - 9 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOD_158367;Av. Nossa Senhora do Carmo, 644 - Apto nº 904 - 9 andar -Centro - Betim - MG;72.18;1;Nenhuma característica relevante;0.005663;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158428;Av. Nossa Senhora do Carmo, 644 - Apto nº 1001 - 10 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158429;Av. Nossa Senhora do Carmo, 644 - Apto nº 1002 - 10 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158430;Av. Nossa Senhora do Carmo, 644 - Apto nº 1003 - 10 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158431;Av. Nossa Senhora do Carmo, 644 - Apto nº 1004 - 10 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158432;Av. Nossa Senhora do Carmo, 644 - Apto nº 1101 - 11 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158433;Av. Nossa Senhora do Carmo, 644 - Apto nº 1102 - 11 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158434;Av. Nossa Senhora do Carmo, 644 - Apto nº 1103 - 11 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158435;Av. Nossa Senhora do Carmo, 644 - Apto nº 1104 - 11 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158436;Av. Nossa Senhora do Carmo, 644 - Apto nº 1201 - 12 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158438;Av. Nossa Senhora do Carmo, 644 - Apto nº 1203 - 12 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158439;Av. Nossa Senhora do Carmo, 644 - Apto nº 1204 - 12 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158440;Av. Nossa Senhora do Carmo, 644 - Apto nº 1301 - 13 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158442;Av. Nossa Senhora do Carmo, 644 - Apto nº 1303 - 13 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158443;Av. Nossa Senhora do Carmo, 644 - Apto nº 1304 - 13 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158446;Av. Nossa Senhora do Carmo, 644 - Apto nº 1403 - 14 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158447;Av. Nossa Senhora do Carmo, 644 - Apto nº 1404 - 14 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158449;Av. Nossa Senhora do Carmo, 644 - Apto nº 1502 - 15 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158451;Av. Nossa Senhora do Carmo, 644 - Apto nº 1504 - 15 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158452;Av. Nossa Senhora do Carmo, 644 - Apto nº 1601 - 16 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158455;Av. Nossa Senhora do Carmo, 644 - Apto nº 1604 - 16 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158400;Av. Nossa Senhora do Carmo, 644 - Apto nº 301 - 3 andar -Centro - Betim - MG;121.26;1;Nenhuma característica relevante;0.007925;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158401;Av. Nossa Senhora do Carmo, 644 - Apto nº 302 - 3 andar -Centro - Betim - MG;99.26;1;Nenhuma característica relevante;0.006695;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158403;Av. Nossa Senhora do Carmo, 644 - Apto nº 304 - 3 andar -Centro - Betim - MG;111.76;1;Nenhuma característica relevante;0.007358;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158404;Av. Nossa Senhora do Carmo, 644 - Apto nº 401 - 4 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158405;Av. Nossa Senhora do Carmo, 644 - Apto nº 402 - 4 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158407;Av. Nossa Senhora do Carmo, 644 - Apto nº 404 - 4 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158409;Av. Nossa Senhora do Carmo, 644 - Apto nº 502 - 5 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158411;Av. Nossa Senhora do Carmo, 644 - Apto nº 504 - 5 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158412;Av. Nossa Senhora do Carmo, 644 - Apto nº 601 - 6 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158413;Av. Nossa Senhora do Carmo, 644 - Apto nº 602 - 6 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158415;Av. Nossa Senhora do Carmo, 644 - Apto nº 604 - 6 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158416;Av. Nossa Senhora do Carmo, 644 - Apto nº 701 - 7 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158418;Av. Nossa Senhora do Carmo, 644 - Apto nº 703 - 7 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158420;Av. Nossa Senhora do Carmo, 644 - Apto nº 801 - 8 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158422;Av. Nossa Senhora do Carmo, 644 - Apto nº 803 - 8 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158423;Av. Nossa Senhora do Carmo, 644 - Apto nº 804 - 8 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.006222;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158424;Av. Nossa Senhora do Carmo, 644 - Apto nº 901 - 9 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158426;Av. Nossa Senhora do Carmo, 644 - Apto nº 903 - 9 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-06-29;1;SELETTOS_158427;Av. Nossa Senhora do Carmo, 644 - Apto nº 904 - 9 andar -Centro - Betim - MG;84.36;1;Nenhuma característica relevante;0.0066;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_203;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 203, 2º Andar -  Bloco - 1 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001168;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_205;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 205, 2º Andar -  Bloco - 1 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001169;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_304;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 304, 3º Andar -  Bloco - 1 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_306;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 306, 3º Andar -  Bloco - 1 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_308;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 308, 3º Andar -  Bloco - 1 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001501;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_403;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 403, 4º Andar -  Bloco - 1 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_406;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 406, 4º Andar -  Bloco - 1 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_408;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 408, 4º Andar -  Bloco - 1 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001501;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_504;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 504, 5º Andar -  Bloco - 1 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_505;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 505, 5º Andar -  Bloco - 1 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001204;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_506;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 506, 5º Andar -  Bloco - 1 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_508;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 508, 5º Andar -  Bloco - 1 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001538;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_601;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 601, 6º Andar -  Bloco - 1 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_606;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 606, 6º Andar -  Bloco - 1 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_607;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 607, 6º Andar -  Bloco - 1 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001538;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_608;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 608, 6º Andar -  Bloco - 1 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001538;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_706;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 706, 7º Andar -  Bloco - 1 - Vita Felice;57.78;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_708;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 708, 7º Andar -  Bloco - 1 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001575;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_803;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 803, 8º Andar -  Bloco - 1 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_804;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 804, 8º Andar -  Bloco - 1 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_808;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 808, 8º Andar -  Bloco - 1 - Vita Felice;70.83;1;Nenhuma característica relevante;0.001575;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_903;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 903, 9º Andar -  Bloco - 1 - Vita Felice;58.86;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_904;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 904, 9º Andar -  Bloco - 1 - Vita Felice;58.86;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_905;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 905, 9º Andar -  Bloco - 1 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001241;Venda
28.893.734/0001-66;2018-12-31;1;GAIA_906;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 906, 9º Andar -  Bloco - 1 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001316;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_103;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 103, 1º Andar -  Bloco - 2 - Vita Felice;51.97;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_104;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 104, 1º Andar -  Bloco - 2 - Vita Felice;51.97;1;Nenhuma característica relevante;0.00128;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_204;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 204, 2º Andar -  Bloco - 2 - Vita Felice;58.86;1;Nenhuma característica relevante;0.001171;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_205;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 205, 2º Andar -  Bloco - 2 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001168;Venda
28.893.734/0001-66;2018-12-31;1;GAI2_206;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 206, 2º Andar -  Bloco - 2 - Vita Felice;57.78;1;Nenhuma característica relevante;0.001204;Venda
