CNPJ_Fundo;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
11.160.521/0001-22;2018-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3405801.6;3161101.54;-3038384.34;0;9297.64;239864.47;-64117.66;-63981.54;312597.24;3336984.47;312597.24;3336984.47;128404.62;128404.62;0;0;0;0;0;0;128404.62;128404.62;0;0;-226118.25;-226015.87;0;0;0;0;0;0;0;0;-11522.97;-11523;-8889.25;-15373.53;0;0;-16514.52;-16355.59;-204.06;-204.06;0;0;0;0;0;0;0;0;-146.9;-216.14;-819296.43;-6111.12;-1082692.38;-275799.31;-641690.52;3189589.78;5686970.03;5402621.5285;;38472.56;5441094.0885;-3989412.9;1451681.1885;0.956765
11.160.521/0001-22;2018-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6503279.43;5739395.77;2012314.88;0;1235.1;884867.7;110644.78;126216.86;8627474.19;6750480.33;8627474.19;6750480.33;501875.1;501875.1;0;0;0;0;-110468.94;0;391406.16;501875.1;0;0;-497336.49;-404869.05;0;0;0;0;0;0;0;0;-21114.55;-17814.31;-7480.75;0;0;0;-20652.6;-18911.1;0;0;0;0;0;0;0;0;0;0;-81;0;813185.31;0;266519.92;-441594.46;9285400.27;6810760.97;6810760.97;6470222.9215;;0;6470222.9215;-2805553.52;3664669.4015;0.95
11.160.521/0001-22;2018-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7198029.15;5764980.06;5462453.99;0;790.05;228975.97;-1943998.92;0;10717274.27;5993956.03;10717274.27;5993956.03;223278.24;223278.24;0;0;0;0;;0;223278.24;223278.24;0;0;-566569.73;-547328.24;;0;0;0;0;0;0;0;-23637.89;-23150.54;-11226.36;-33201.05;0;0;-23966.03;-23554.43;0;0;0;0;0;0;0;0;0;0;-78.46;0;;-11402.81;-625478.47;-638637.07;10315074.04;5578597.2;12389358.17;11769890.2615;;89912.45;11859802.7115;-934211.29;10925591.4215;0.957257
11.179.118/0001-45;2018-03-31;1;;;;;;;;;0;0;2945380.95;2945380.95;;;;;;;;0;;0;2945380.95;2945380.95;;;;;;;;;0;0;2945380.95;2945380.95;25776.06;25776.06;;;;;-4515.28;-4515.28;21260.78;21260.78;0;0;-104484.87;-104484.87;;;;;;;;;;;-7575.99;-9091.2;;;-6014.78;-6014.78;;;;;;;-7022.59;-11545.19;;;-787.55;-787.55;-11416.72;-11416.72;-137302.5;-143340.31;2829339.23;2823301.42;2823301.42;2682136.349;;141442.94;2823579.289;-1888158.91;935420.379;1.000098
11.179.118/0001-45;2018-06-29;1;;;;;;;;;0;0;3037508.66;3037508.66;;;;;;;;0;12463.65;12463.65;3049972.31;3049972.31;;;;;;;;;0;0;3049972.31;3049972.31;28097.39;28097.39;;;;;-6690.43;-6690.43;21406.96;21406.96;0;0;-111484.61;-111484.61;;;;;;;;;;;-7803.29;-12121.6;;;-6014.78;-6014.78;;;;;;;-6022.59;0;;;-128.7;-128.7;-3700.45;-3063.45;-135154.42;-132813.14;2936224.85;2938566.13;5761867.55;5473774.1725;;287451.62;5761225.7925;-4715131.05;1046094.7425;0.999889
11.179.118/0001-45;2018-09-28;1;;;;;;;;;0;0;3000657.57;3000657.57;;;;;;;;0;0;0;3000657.57;3000657.57;;;;;;;;;0;0;3000657.57;3000657.57;26605.85;26605.85;;;;;-5807.39;-5807.39;20798.46;20798.46;0;0;-98018.22;-98018.22;;;;;;;;;;;-7916.94;0;;;-6014.78;-6014.78;;;;;;;-6022.59;0;;;0;0;-2591.38;-3228.38;-120563.91;-107261.38;2900892.12;2914194.65;2914194.65;2768484.9175;;146586.44;2915071.3575;-1938291.92;976779.4375;1.000301
11.179.118/0001-45;2018-12-31;1;;;;;;;;;0;0;3006154.06;3006154.06;;;;;;;31337914;0;0;0;34344068.06;3006154.06;;;;;;;;;0;0;34344068.06;3006154.06;26774.68;26774.68;;;;;-6123.68;-6123.68;20651;20651;0;0;-118394.91;-118394.91;;;;;;;;;;;-7916.9;0;;;-6014.78;-6014.78;;;;;;;;-6600;;;-765.15;-765.15;1619.75;-3248.02;-131471.99;-135022.86;34233247.07;2891782.2;5805976.85;5515678.0075;;0;5493109.4975;-4833679.14;659430.3575;0.946113
11.233.841/0001-65;2018-03-31;1;;;;;;;;;0;0;5236246.1;4063952.04;-123244.41;-489385.63;;;;;;;-262962.36;13970.67;4850039.33;3588537.08;;;;;;;;;0;0;4850039.33;3588537.08;;10657.74;16181.8;;;;;;16181.8;10657.74;0;0;-47095.86;-47095.83;;;;;;;;;-22056.15;-22056.15;;-4900;;;-18726.62;-9022.16;;;;;;;;;;;-6675.77;-6675.25;-500.05;-13158.6;-95054.45;-102907.99;4771166.68;3496286.83;3496286.83;3321472.4885;;174814.34;3496286.8285;-3496286.83;-0.0015;1
11.233.841/0001-65;2018-06-30;1;;;;;;;;;0;0;5438703.21;5422181.2;-140602.57;-366898.98;;;;;;;82440.59;483512.34;5380541.23;5538794.56;;;;;;;;;0;0;5380541.23;5538794.56;;14255.53;19691.83;;;;;;19691.83;14255.53;0;0;-47095.87;-47095.83;;;;;;;;;-22016.85;-22016.85;-651.42;-5551.42;;;-51976.43;-9022.16;-4250.7;;-1189871.44;;;;;;;;-389.72;-347.4;16410.58;-1201717.69;-1299841.85;-1285751.35;4100391.21;4267298.74;7763585.57;7375406.2915;;388179.28;7763585.5715;-7763585.57;0.0015;1
11.233.841/0001-65;2018-09-30;1;;;;;;;;;0;0;4436994.95;4428820.13;-110652.79;-102789.32;;;;;;;13625.35;;4339967.51;4326030.81;;;;;;;;;0;0;4339967.51;4326030.81;;16129.25;20589.78;;;;;;20589.78;16129.25;0;0;-47095.83;-47095.83;;;;;;;;;-22016.85;-22016.85;;;;;-139563.22;-239430.25;;;;-460.62;;;;;;;-2687.51;-2730.35;-866.19;73930.97;-212229.6;-237802.93;4148327.69;4104357.13;4104357.13;3899139.2735;;205217.86;4104357.1335;-4104357.13;0.0035;1
11.233.841/0001-65;2018-12-31;1;;;;;;;;;0;0;5210838.8;4569185.5;-49770.91;-168455.31;;;;;-11843301.18;;69724.37;241868.56;-6612508.92;4642598.75;;;;;;;;;0;0;-6612508.92;4642598.75;;16297.3;22037.89;;;;;;22037.89;16297.3;0;0;-49746.87;-49746.87;;;;;;;;;-22016.85;-27566.85;;;;;-120676.99;-107503.57;;;;;;;;;;;-57.12;-57.12;-510.21;-1502.41;-193008.04;-186376.82;-6783479.07;4472519.23;8576876.36;8148032.542;;428843.82;8576876.362;-8576876.36;0.002;1
11.260.134/0001-68;2018-03-31;1;0;0;0;0;0;0;0;0;0;0;3988505.77;3902079.22;0;0;0;0;0;0;0;0;91728.06;91728.06;4080233.83;3993807.28;0;0;0;0;0;0;0;0;0;0;4080233.83;3993807.28;21779.04;21779.04;0;0;0;0;0;0;21779.04;21779.04;0;0;-298611.24;-285165.08;0;0;0;0;-149305.61;-142582.53;0;;-16468.41;-15921.95;-9882.24;0;0;;-10400.26;-18933.95;-32760;-32760;0;0;0;0;-7247.94;-7247.94;0;0;-77.2;0;-263.68;-263.68;-525016.58;-502875.13;3576996.29;3512711.19;3512711.19;3337075.6305;;375424.37;3712500.0005;-2475000;1237500.0005;1.056876
11.260.134/0001-68;2018-06-30;1;0;0;0;0;0;0;0;0;0;0;4034161.77;3997842.68;-30000;-30000;0;0;0;0;0;0;-112410.58;-112410.58;3891751.19;3855432.1;0;0;0;0;0;0;0;0;0;0;3891751.19;3855432.1;15610.42;15610.42;0;0;0;0;0;0;15610.42;15610.42;0;0;-330761.76;-334832.54;0;0;0;0;-165380.88;-167416.27;0;0;-16964.04;-16967.42;-12325.3;-21310.02;0;0;-24555.45;-24529.31;-22232.12;-22232.12;-21480.71;-21480.71;0;0;0;0;0;0;-155.29;-224.43;-6045.55;-6045.55;-599901.1;-615038.37;3307460.51;3256004.15;6768715.34;6430279.573;;994720.43;7425000.003;-6187500;1237500.003;1.096959
11.260.134/0001-68;2018-09-30;1;0;;0;;0;;0;;0;0;4444980.89;4381689;-30000;-30000;0;0;0;0;0;0;-22611.69;-22611.69;4392369.2;4329077.31;0;0;0;0;0;0;0;0;0;0;4392369.2;4329077.31;12898.31;12898.31;0;0;0;0;0;0;12898.31;12898.31;0;0;-299976.22;-313917.42;0;0;0;0;-149988.11;-156958.71;0;0;-17214.13;-17749.19;-10368.25;0;0;0;-10151.35;-9769.16;-22323.12;-22323.12;0;0;0;0;0;0;0;0;-81;0;-652.76;-238.74;-510754.94;-520956.34;3894512.57;3821019.28;3821019.28;3629968.316;;82531.68;3712499.996;-2475000;1237499.996;0.971599
11.260.134/0001-68;2018-12-31;1;0;0;0;0;0;0;0;0;0;0;4715098.14;4647084.42;0;0;0;0;0;0;54012681.43;0;-21158.19;-21158.19;58706621.38;4625926.23;0;0;0;0;0;0;0;0;0;0;58706621.38;4625926.23;16346.39;16346.39;0;0;0;0;0;0;16346.39;16346.39;0;0;-323105.03;-299744.1;0;0;0;0;-161552.51;-149872.05;0;0;-17242.9;-16441.87;-15566.41;-46023.15;0;0;-10526.72;-10516.16;0;0;0;0;0;0;-10900;-10900;0;0;-78.46;0;-285.16;-285.16;-539257.19;-533782.49;58183710.58;4108490.13;7929509.41;7533033.9395;;56966.06;7589999.9995;-6270000;1319999.9995;0.957184
11.268.335/0001-01;2018-03-29;1;0;0;0;0;0;0;0;0;0;0;709262.85;707781.04;-139963.41;-126563.41;0;0;0;0;0;0;0;0;569299.44;581217.63;46973.12;49812.88;0;0;0;0;1333117.87;1764363.63;1380090.99;1814176.51;1949390.43;2395394.14;21000.59;21000.58;0;0;0;0;0;0;21000.59;21000.58;0;0;-68111.32;-73580.72;0;0;-457.5;-457.5;0;0;0;0;0;0;-15293.38;0;0;0;-8621.51;-3246.83;0;0;-57.45;-57.45;0;0;0;0;0;0;-118.32;-118.32;-8338.91;-6262.11;-100998.39;-83722.93;1869392.63;2332671.79;2332671.79;2216038.2005;;0;2216038.2005;0;2216038.2005;0.95
11.268.335/0001-01;2018-06-29;1;0;14127339;0;-11974163;0;0;0;0;0;2153176;658288.17;681088.17;-206359.45;-219759.45;0;0;0;0;0;0;0;0;451928.72;461328.72;11829.38;50662.63;0;0;0;0;-2327802.7;0;-2315973.32;50662.63;-1864044.6;2665167.35;127678.05;170333.16;0;-32958.03;0;0;0;0;127678.05;137375.13;0;0;-71350.44;-70805.59;0;0;0;0;0;0;0;0;0;0;-20495.65;-67378.64;0;0;-52996.83;-52996.83;0;0;0;0;0;0;0;0;0;0;-84.77;-84.77;-5890.28;-7203.36;-150817.97;-198469.19;-1887184.52;2604073.29;4936744.9;4689907.655;;0;4689907.655;0;4689907.655;0.95
11.268.335/0001-01;2018-09-28;1;0;0;0;0;0;0;0;0;0;0;585871.34;638449.47;-64619.35;-79619.35;0;0;0;0;0;0;0;0;521251.99;558830.12;30817.22;34764.25;0;0;0;416311.14;-1339442.71;0;-1308625.49;451075.39;-787373.5;1009905.51;169717.69;110103.36;0;0;0;0;0;0;169717.69;110103.36;0;0;-68786.08;-72211.69;0;0;0;0;0;0;0;0;0;0;-16045.52;0;0;0;-13074.26;-13903.9;0;0;-15000;-15000;0;0;0;0;0;0;-428.3;-428.3;20425.71;-6572.18;-92908.45;-108116.07;-710564.26;1011892.8;1011892.8;961298.16;;0;961298.16;0;961298.16;0.95
11.268.335/0001-01;2018-12-31;1;0;0;0;0;0;0;0;0;0;0;831085.28;752315.1;-190163.66;-171706.16;0;0;0;0;0;0;0;0;640921.62;580608.94;0;0;-149659.26;0;0;0;27641.62;0;-122017.64;0;518903.98;580608.94;22865.54;108500.77;0;0;0;0;0;0;22865.54;108500.77;0;0;-67201.3;-65993.85;0;0;0;0;0;0;0;0;0;0;-24287.65;0;0;0;-7191.91;-12889.28;0;0;0;-3000;0;0;0;0;0;0;-1456.61;-249.61;972391.25;-7166.75;872253.78;-89299.49;1414023.3;599810.22;1587563.05;1508184.9;;0;1508184.9;0;1508184.9;0.95
11.274.415/0001-70;2018-03-31;1;;;;;;;;;0;0;2531559.9;1667450.77;;;;;;;;0;;0;2531559.9;1667450.77;;;;;;;;;0;0;2531559.9;1667450.77;41303.12;41303.12;;;;;-7269.07;-7269.07;34034.05;34034.05;0;0;-55804.55;-55804.55;;;-135609.26;-135609.26;;;;;;;-6077.49;0;;;-6014.78;-6014.78;;;-6032.58;-6032.58;;;-10004.87;-19817.38;;;-54;-54;-6132.92;-6132.92;-225730.45;-229465.47;2339863.5;1472019.35;1472019.35;1398418.3825;;89213.08;1487631.4625;-457381.8;1030249.6625;1.010606
11.274.415/0001-70;2018-06-29;1;;;;;;;;;0;0;2532340.41;3280897.45;;;;;;;;0;;0;2532340.41;3280897.45;;;;;;;;;0;0;2532340.41;3280897.45;30194.08;30194.08;;;;;-7793.59;-7793.59;22400.49;22400.49;0;0;-58249.81;-58249.81;;;-131681.7;-131681.7;;;;;;;-6442.17;-9724;;;-6014.78;-6014.78;;;-3398.1;-3398.1;;;-9812.49;0;;;-128.7;-128.7;-3898.6;-3261.6;-219626.35;-212458.69;2335114.55;3090839.25;4562858.6;4334715.67;;236440.81;4571156.48;-2005403.55;2565752.93;1.001819
11.274.415/0001-70;2018-09-28;1;;;;;;;;;0;0;2877745.14;1539463.22;;;;;;;;0;;0;2877745.14;1539463.22;;;;;;;;;0;0;2877745.14;1539463.22;33677.14;33677.14;;;;;-6316.08;-6316.08;27361.06;27361.06;0;0;-56095.4;-56095.4;;;-135146.58;-135146.58;;;;;;;-6259.83;0;;;-6014.78;-6014.78;;;-11149.22;-11149.22;;;-9812.49;0;;;-42.5;-42.5;-3256.16;-3256.16;-227776.96;-211704.64;2677329.24;1355119.64;1355119.64;1287363.658;;71161.43;1358525.088;-974438.26;384086.828;1.002513
11.274.415/0001-70;2018-12-31;1;;;;;;;;;0;0;2906976.93;4356924.14;;;;;;;-3240000;;113.2;113.2;-332909.87;4357037.34;;;;;;;;;0;0;-332909.87;4357037.34;26803.33;26803.33;;;;;-6726.37;-6726.37;20076.96;20076.96;0;0;-56557.35;-56557.35;;;-145251.36;-145251.36;;;;;;;-6259.81;0;;;-6014.78;-6014.78;;;-9166.38;-9166.38;;;-9812.53;-19945;;;-2182.58;-2182.58;-2583.54;19483.4;-237828.33;-219634.05;-550661.24;4157480.25;5516005.34;5240205.073;;275800.267;5516005.34;-1949541.79;3566463.55;1
11.281.322/0001-72;2018-03-29;1;0;0;0;0;0;0;0;0;0;0;981000;654000;-233256.13;-233256.13;0;0;0;0;0;0;0;0;747743.87;420743.87;0;0;0;0;0;0;0;0;0;0;747743.87;420743.87;0;0;0;0;0;0;0;0;0;0;0;0;-189047.43;-189047.43;0;0;-84999.99;-84999.99;0;0;0;0;0;0;-19097.86;-57024;0;0;-26980.83;-26980.83;0;0;0;0;0;0;0;0;0;0;-178.49;-178.49;-10149.96;-9834.99;-330454.56;-368065.73;417289.31;52678.14;52678.14;50044.233;;336837.89;386882.123;-374400;12482.123;7.344263
11.281.322/0001-72;2018-06-29;1;0;0;0;0;0;0;0;0;0;0;523633.82;981000;-238166.36;-238166.36;0;0;0;0;0;0;0;0;285467.46;742833.64;0;0;0;0;0;0;0;0;0;0;285467.46;742833.64;0;0;0;0;0;0;0;0;0;0;0;0;-189652.03;-190141.13;0;0;-56666.66;-56666.66;0;0;0;0;0;0;-14370.04;0;0;0;-50692.69;-50692.69;0;0;0;0;0;0;0;0;0;0;0;0;-765.57;-6961.18;-312146.99;-304461.66;-26679.53;438371.98;491050.12;466497.614;;350631.83;817129.444;-817050;79.444;1.664045
11.281.322/0001-72;2018-09-28;2;0;0;0;0;0;0;0;0;0;0;1311757.46;1096757.46;-241809.68;-241809.68;0;0;0;0;0;0;0;0;1069947.78;854947.78;0;0;0;0;0;0;0;0;0;0;1069947.78;854947.78;0;0;0;0;0;0;0;0;0;0;0;0;-192329.16;-192328.53;0;0;-28333.33;-28333.33;0;0;0;0;0;0;-14598.15;0;0;0;-38612.9;-38591.63;0;0;0;0;0;0;0;0;0;0;0;-93.06;-93.06;-550.9;-273966.6;-259897.45;795981.18;595050.33;595050.33;565297.8135;;26818.13;592115.9435;-588400;3715.9435;0.995069
11.281.322/0001-72;2018-12-31;1;0;0;0;0;0;0;0;0;0;0;1969592.5;1832611.5;-242016.49;-242016.49;0;0;0;0;100000;0;0;0;1827576.01;1590595.01;0;0;0;0;0;0;0;0;0;0;1827576.01;1590595.01;0;0;0;0;0;0;0;0;0;0;0;0;-193910.7;-192328.53;0;0;-92499.99;-92499.99;0;0;0;0;0;0;-18703.95;0;0;0;-27514.97;-27492.44;0;0;0;0;0;0;0;0;0;0;0;0;-724.9;-968.9;-333354.51;-313289.86;1494221.5;1277305.15;1872355.48;1778737.706;;63484.65;1842222.356;-1524900;317322.356;0.983906
11.326.746/0001-06;2018-03-31;1;;;;;;;;;0;0;2497880.26;2628205.55;-461127.15;-461127.15;;;;;;;-643911.33;-643911.33;1392841.78;1523167.07;;;;;;;;;0;0;1392841.78;1523167.07;137409.18;137409.18;;;;;;;137409.18;137409.18;0;0;-208901.38;-204449.95;;;-14011.68;-14011.68;;;;;;;-29632.66;-29632.66;;;-36847.18;-35895.65;;;-23600.86;-23600.86;;;;;;;-269.61;-269.61;-49307.63;-46044.96;-362571;-353905.37;1167679.96;1306670.88;1306670.88;1241337.336;;;1241337.336;0;1241337.336;0.95
11.326.746/0001-06;2018-06-30;1;;;;;;;;;0;0;2769714.5;2375286.88;;;;;;;;;-577858.55;-577861.05;2191855.95;1797425.83;116409.1;116409.1;;;;;-31418.84;-31418.84;84990.26;84990.26;2276846.21;1882416.09;;;;;;;;;0;0;0;0;-90487.56;-85321.15;;;-2000;-2000;;;;;;;-1673.31;0;;;-9026.85;-9022.16;;;-45107.13;-45107.13;;;;;;;-23491.92;-23491.92;-842676.41;-579382.29;-1014463.18;-744324.65;1262383.03;1138091.44;1138091.44;1081186.868;;;1081186.868;0;1081186.868;0.95
11.326.746/0001-06;2018-09-30;1;;;;;;;;;0;0;2216093.6;2267516.88;-165880.51;-180652.57;;;;;;;-537310.77;-537308.27;1512902.32;1549556.04;;;;;;;39813;39813;39813;39813;1552715.32;1589369.04;;;;;;;;;0;0;0;0;-90487.56;-90487.56;;;-45460;-45460;;;;;;;-7649.4;0;;;-9024.4;-9022.16;;;-79301.93;-79301.93;;;;;;;-2164.04;-2164.04;-353167.71;-377650.28;-587255.04;-604085.97;965460.28;985283.07;985283.07;936018.9165;;;936018.9165;0;936018.9165;0.95
11.326.746/0001-06;2018-12-31;1;;;;;;;;;0;0;2742761.46;2729076.29;-325589.64;-325589.64;;;;;41443314.31;0;-94659.81;-94659.81;43765826.32;2308826.84;;;;;;;;;0;0;43765826.32;2308826.84;48019.85;48019.85;;;;;-10625.93;-10625.93;37393.92;37393.92;0;0;-90487.56;-90487.56;;;;;;;;;;;-7410.36;0;;;-9017.61;-9022.16;;;-44636.02;-44636.02;;;;;;;-749.86;-749.86;-7102995.4;202526.43;-7255296.81;57630.83;36547923.43;2403851.59;3399269;3229305.55;;;3229305.55;0;3229305.55;0.95
11.602.654/0001-01;2018-03-31;1;;;;;;;;;0;0;5849366.57;5849366.57;;;;;;;;0;;0;5849366.57;5849366.57;;;;;;;;;0;0;5849366.57;5849366.57;53437.73;53437.73;;;;;-11579.29;-11579.29;41858.44;41858.44;0;0;-222146.59;-222146.59;;;-114445.3;-114445.3;;;;;;;-6225;0;;;-9022.16;-9022.16;;;;;;;-2448.99;-4897.96;;;-152.3;-152.3;-11583.12;-11583.12;-366023.46;-362247.43;5525201.55;5528977.58;5528977.58;5252528.701;;89724.59;5342253.291;-3558414.85;1783838.441;0.966228
11.602.654/0001-01;2018-06-29;1;;;;;;;;;0;0;5873859.17;5873859.17;;;;;;;;0;89519.73;89519.73;5963378.9;5963378.9;;;;;;;;;0;0;5963378.9;5963378.9;54865.73;54865.73;;;;;-12402.36;-12402.36;42463.37;42463.37;0;0;-227763.14;-227763.14;;;-81662.5;-81662.5;;;;;;;-6474;-9960;;;-9022.16;-9022.16;;;;;;;-2448.99;0;;;-128.7;-128.7;-4161.74;-3414.74;-331661.23;-331951.24;5674181.04;5673891.03;11202868.61;10642725.1795;;89724.88;10732450.0595;-8944305.17;1788144.8895;0.958009
11.602.654/0001-01;2018-09-28;1;;;;;;;;;0;0;5644575.09;5644575.09;;;;;;;;0;434703.17;434703.17;6079278.26;6079278.26;;;;;;;;;0;0;6079278.26;6079278.26;59947.66;59947.66;;;;;-13075.64;-13075.64;46872.02;46872.02;0;0;-223541.43;-223541.43;;;-96000;-96000;;;;;;;-6474;0;;;-9022.16;-9022.16;;;;;;;-2448.99;0;;;0;0;-2660.86;-3407.86;-340147.44;-331971.45;5786002.84;5794178.83;5794178.83;5504469.8885;;0;5504469.8885;-3678074.2;1826395.6885;0.95
11.602.654/0001-01;2018-12-31;2;;;;;;;;;0;0;5786874.26;5786874.26;;;;;;;37674014.42;0;433935.38;433935.38;43894824.06;6220809.64;;;;;;;;;0;0;43894824.06;6220809.64;57698.2;57698.2;;;;;-13147.59;-13147.59;44550.61;44550.61;0;0;-223362.84;-223362.84;;;-73758.41;-73758.41;;;;;;;-6474;0;;;-9022.16;-9022.16;;;;;;;;-2200;;;-819.68;-819.68;-469.39;-3416.36;-313906.48;-312579.45;43625468.19;5952780.8;11746959.63;11159611.6485;;119286.9;11278898.5485;-9327644.06;1951254.4885;0.960155
11.664.201/0001-00;2018-03-29;3;;;;;;;;;0;0;;;;;;;;;;;;;0;0;5146820.37;4284304.83;1695797.6;;;;-1856546.48;274238.31;4986071.49;4558543.14;4986071.49;4558543.14;601979.9;601979.91;;;;;;;601979.9;601979.91;0;0;-590408.95;-581137.81;;;;;;;;;-33103.05;-33469.73;;;;;-18379.1;-9022.16;;;-110.5;-110.5;;;;;;;-527.26;-527.26;-9164.79;-30239.6;-651693.65;-654507.06;4936357.74;4506015.99;4506015.99;4280715.1905;;225300.8;4506015.9905;-4506015.99;0.0005;1
11.664.201/0001-00;2018-06-29;3;;;;;;;;;0;0;;;;;;;;;;;;;0;0;6229966.93;3710997.03;-3882877.66;;9581.61;;-8293880.12;1329413.71;-5937209.24;5040410.74;-5937209.24;5040410.74;511774.19;511774.19;;;;;;;511774.19;511774.19;0;0;-591608.48;-595506.12;;;;;;;;;-34998.56;-34907.11;;;;;-19534.36;-19697.29;;;-15000;-15000;;;;;;;-148.86;-148.86;;;-661290.26;-665259.38;-6086725.31;4886925.55;9392941.54;8923294.463;;469647.08;9392941.543;-9392941.54;0.003;1
11.664.201/0001-00;2018-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;8968217.29;3564109.04;295519.97;;;;-411100.14;2677231.8;8852637.12;6241340.84;8852637.12;6241340.84;373604.54;373604.54;;;;;;;373604.54;373604.54;0;0;-605525.07;-619004.16;;;;;;;;;-35397.46;-35304.53;;;;;-20448.44;-19811.74;;;;;;;;;;;;;-171.54;-171.54;-661542.51;-674291.97;8564699.15;5940653.41;5940653.41;5643620.7395;;297032.67;5940653.4095;-5940653.41;-0.0005;1
11.664.201/0001-00;2018-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;6672012.13;3557191.33;6268487.73;;8787.95;;-1769913.13;4044001.09;11179374.68;7601192.42;11179374.68;7601192.42;131337.95;131328.6;;;;;;;131337.95;131328.6;0;0;-615097.68;-594413.14;;;;;;;;;-33211.87;-33135.83;;;;;-20763.31;-20851.55;-2953.68;;;;;;;;;;-171.54;-171.54;-142008.89;;-814206.97;-648572.06;10496505.66;7083948.96;13024602.37;12373372.2515;;651230.12;13024602.3715;-13024602.37;0.0015;1
