CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
26.395.660/0001-02;2016-12-31;1;Unidade 198;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;46;1;Imóvel em fase de construção;0.0115418442115258;Venda
26.395.660/0001-02;2016-12-31;1;Unidade 228;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;46;1;Imóvel em fase de construção;0.0117504291059403;Venda
26.395.660/0001-02;2016-12-31;1;Unidade 258;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;46;1;Imóvel em fase de construção;0.0119590140003548;Venda
26.395.660/0001-02;2016-12-31;1;Unidade 59;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;45.9;1;Imóvel em fase de construção;0.010272598914965;Venda
26.395.660/0001-02;2016-12-31;1;Unidade 89;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;45.9;1;Imóvel em fase de construção;0.0104760831112415;Venda
26.395.660/0001-02;2016-12-31;1;Unidade 119;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;45.9;1;Imóvel em fase de construção;0.0106842278438878;Venda
26.395.660/0001-02;2016-12-31;1;Unidade 149;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;45.9;1;Imóvel em fase de construção;0.0108923466846653;Venda
26.395.660/0001-02;2016-12-31;1;Unidade 159;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;45.9;1;Imóvel em fase de construção;0.0113086102580891;Venda
26.395.660/0001-02;2016-12-31;1;Unidade  179;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;45.9;1;Imóvel em fase de construção;0.0113086102580891;Venda
26.395.660/0001-02;2016-12-31;1;Unidade 209;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;45.9;1;Imóvel em fase de construção;0.0115167549907354;Venda
26.395.660/0001-02;2016-12-31;1;Unidade 239;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;45.9;1;Imóvel em fase de construção;0.0117248738315129;Venda
26.395.660/0001-02;2016-12-31;1;Unidade 269;Rua  Aguiar de Barros, 36 x Av. Brigadeiro Luiz Antônio, Bela Vista - São Paulo/SP;45.9;1;Imóvel em fase de construção;0.0119330185641592;Venda
