CNPJ_Fundo;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
10.347.505/0001-80;2016-12-31;1;CRI;Barigui Securitizadora;10.608.405/0001-60;1ª;15ª;;;;36;10273545.8784
10.347.505/0001-80;2016-12-31;1;CRI;Brazilian Securities;03.767.538/0001-14;1ª;380ª;;;;20;2002343.906
10.347.505/0001-80;2016-12-31;1;CRI;Brazilian Securities;03.767.538/0001-14;1ª;330ª;;;;40;12963011.068
10.347.505/0001-80;2016-12-31;1;CRI;RB Capital;03.559.006/0001-91;1ª;139ª;;;;10000;10017198
10.347.505/0001-80;2016-12-31;1;CRI;Brazilian Securities;03.767.538/0001-14;1ª;280ª;;;;23;5092054.6906
10.347.505/0001-80;2016-12-31;1;CRI;RB Capital;03.559.006/0001-91;1ª;55ª;;;;6;1913968.6908
10.347.505/0001-80;2016-12-31;1;CRI;Brazilian Securities;03.767.538/0001-14;1ª;189ª;;;;4;959647.6504
10.347.505/0001-80;2016-12-31;1;FII;Fundo de Investimento Imobiliario Votorantim Quatro Barras;23740575000146;;;;;;4878;4910526.6
10.347.505/0001-80;2016-12-31;1;CRI;Gaia Securitizadora;07.587.384/0001-30;4ª;70ª;;;;30;7473492.381
10.347.505/0001-80;2016-12-31;1;CRI;Apice Securitizadora;12.130.744/0001-00;1ª;46ª;;;;20;7406239.576
10.347.505/0001-80;2016-12-31;1;LCI;Banco Caixa Econômica Federal;00.360.305/0001-04;;;;;2018-06-25;2;21230411.67
10.347.505/0001-80;2016-12-31;1;CRI;Apice Securitizadora;12.130.744/0001-00;1ª;24ª;;;;9;10189733.553
10.347.505/0001-80;2016-12-31;1;CRI;CIBRASEC;02.105.040/0001-23;2ª;183ª;;;;25;6384168.9175
10.347.505/0001-80;2016-12-31;1;CRI;Gaia Securitizadora;07.587.384/0001-30;4ª;94ª;;;;3;3008205.18
10.347.505/0001-80;2016-12-31;1;CRI;SCCI;17.568.683/0001-80;1ª;3ª;;;;40;7761850.176
10.347.505/0001-80;2016-12-31;1;CRI;RB Capital;03.559.006/0001-91;1ª;136ª;;;;7000;7024147.2
10.347.505/0001-80;2016-12-31;1;CRI;Gaia Securitizadora;07.587.384/0001-30;4ª;76ª;;;;46;10706783.2128
10.347.505/0001-80;2016-12-31;1;CRI;Apice Securitizadora;12.130.744/0001-00;1ª;58ª;;;;5;2513487.386
10.347.505/0001-80;2016-12-31;1;CRI;Gaia Securitizadora;07.587.384/0001-30;1ª;7ª;;;;10;14746099.25
10.347.505/0001-80;2016-12-31;1;CRI;Brazil Realty;07.119.838/0001-48;2ª;1ª;;;;105;17761636.5885
10.348.185/0001-83;2016-12-31;1;CRI;Gaia Securitizadora;07.587.384/0001-30;4ª;94ª;;;;65;65177778.9
10.348.185/0001-83;2016-12-31;1;CRI;Apice Securitizadora;12.130.744/0001-00;1ª;86ª;;;;90000;90352422
10.348.185/0001-83;2016-12-31;1;LCI;Banco ABC Brasil;28.195.667/0001-06;;;;;2017-11-06;485;559497.15
10.348.185/0001-83;2016-12-31;1;LCI;Banco Caixa Econômica Federal;00.360.305/0001-04;;;;;2017-01-06;1;25447054.78
10.348.185/0001-83;2016-12-31;1;CRI;Brazilian Securities;03.767.538/0001-14;1ª;330ª;;;;114;36944581.5438
10.348.185/0001-83;2016-12-31;1;CRI;CIBRASEC;02.105.040/0001-23;2ª;263ª;;;;134;44678211.4054
10.348.185/0001-83;2016-12-31;1;LCI;Banco Caixa Econômica Federal;00.360.305/0001-04;;;;;2018-06-25;3;31845617.51
10.348.185/0001-83;2016-12-31;1;FII;Votorantim Cardio Pulmonar FII;14786587000110;;;;;;750127.7179;86184707.33
10.348.185/0001-83;2016-12-31;1;LCI;Banco Caixa Econômica Federal;00.360.305/0001-04;;;;;2018-09-03;6;62226146.21
10.348.185/0001-83;2016-12-31;1;CRI;Apice Securitizadora;12.130.744/0001-00;1ª;76ª;;;;14;15298876.278
10.348.185/0001-83;2016-12-31;1;LCI;Banco ABC Brasil;28.195.667/0001-06;;;;;2017-11-06;610;703697.43
10.348.185/0001-83;2016-12-31;1;CRI;RB Capital;03.559.006/0001-91;1ª;53ª;;;;100;40577626.43
10.348.185/0001-83;2016-12-31;1;CRI;Gaia Securitizadora;07.587.384/0001-30;4ª;76ª;;;;70;16292930.976
10.348.185/0001-83;2016-12-31;1;CRI;Apice Securitizadora;12.130.744/0001-00;1ª;56ª;;;;220;61726949.812
10.348.185/0001-83;2016-12-31;1;LCI;Banco ABC Brasil;28.195.667/0001-06;;;;;2018-01-31;385;431300.26
10.348.185/0001-83;2016-12-31;1;CRI;Brazilian Securities;03.767.538/0001-14;1ª;380ª;;;;155;15518165.2715
10.348.185/0001-83;2016-12-31;1;CRI;TRX Securitizadora de Créditos Imobiliários S.A.;11.716.471/0001-17;1ª;8ª;;;;60;19943902.548
10.348.185/0001-83;2016-12-31;1;CRI;CIBRASEC;02.105.040/0001-23;2ª;183ª;;;;214;54648485.9338
10.348.185/0001-83;2016-12-31;1;CRI;Apice Securitizadora;12.130.744/0001-00;1ª;11ª;;;;87;26938736.6718
10.348.185/0001-83;2016-12-31;1;FII;FII BB Renda de Papeis;15394563000189;;;;;;4701;4891594.37
10.348.185/0001-83;2016-12-31;1;CRI;Apice Securitizadora;12.130.744/0001-00;1ª;58ª;;;;14;7037764.6808
10.348.185/0001-83;2016-12-31;1;FII;Fundo de Investimento Imobiliario Votorantim Patrimonial XII;23740552000131;;;;;;103500;9954342.16
10.348.185/0001-83;2016-12-31;1;CRI;Brazilian Securities;03.767.538/0001-14;1ª;308ª;;;;41;13799790.988
10.348.185/0001-83;2016-12-31;1;CRI;RB Capital;03.559.006/0001-91;1ª;136ª;;;;58000;58200076.8
10.348.185/0001-83;2016-12-31;1;FII;Fundo de Investimento Imobiliario Votorantim Master;23177717000109;;;;;;621760.24899;63189332.92
10.348.185/0001-83;2016-12-31;1;FII;Fundo de Investimento Imobiliário Votorantim LCI Banks;19805989000139;;;;;;51869.7648915;35288107.24
10.348.185/0001-83;2016-12-31;1;FII;Fundo de Investimento Imobiliario Votorantim Quatro Barras;23740575000146;;;;;;55000;55366741.09
10.348.185/0001-83;2016-12-31;1;LCI;Banco ABC Brasil;28.195.667/0001-06;;;;;2018-01-15;635;715006.52
10.348.185/0001-83;2016-12-31;1;LCI;Banco ABC Brasil;28.195.667/0001-06;;;;;2018-01-31;35;39209.12
10.348.185/0001-83;2016-12-31;1;CRI;Brazilian Securities;03.767.538/0001-14;1ª;189ª;;;;12;2878942.9512
10.348.185/0001-83;2016-12-31;1;LCI;Banco ABC Brasil;28.195.667/0001-06;;;;;2018-01-15;620;698116.61
10.348.185/0001-83;2016-12-31;1;CRI;RB Capital;03.559.006/0001-91;1ª;139ª;;;;53000;53091149.4
10.348.185/0001-83;2016-12-31;1;CRI;Brazilian Securities;03.767.538/0001-14;1ª;307ª;;;;12;2160393.7584
10.375.382/0001-91;2016-12-31;2;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;9776.71;376494.4
10.375.382/0001-91;2016-12-31;2;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;34563.28;257858.52
10.427.246/0001-06;2016-12-31;2;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;47774.27;1840017.36
10.427.246/0001-06;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TB OFFICE;17365105000147;;;;;;79309;5032156.05
10.427.246/0001-06;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII EDIFÍCIO GALERIA;15333306000137;;;;;;7998;407098.2
10.427.246/0001-06;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP;13551286000145;;;;;;2301540;228993189.93
10.427.246/0001-06;2016-12-31;2;Outras Cotas de FI;BTG PACTUAL YIELD DI FI RF REF CP;840011000180;;;;;;227133.77;5862775.74
10.456.799/0001-89;2016-12-31;1;Ações;Empresa Pelotense de Shopping Centers;13025790000101;;;1;;;44.444;11552014.87
10.456.799/0001-89;2016-12-31;1;Ações;Bauen 154 Construções Ltda;12988428000173;;;1;;;99.8;19960000
10.456.799/0001-89;2016-12-31;1;Ações;BCV Construções Ltda;14809600000100;;;1;;;99.8;11750000
10.456.799/0001-89;2016-12-31;1;Ações;Bauen Urbanização e Construções Ltda;12140102000191;;;1;;;99.8;14970000
10.456.799/0001-89;2016-12-31;1;FIA;CDB DI Banrisul;92702067000196;;;;;;115;11516242.63
10.456.799/0001-89;2016-12-31;1;FII;Fundo de Investimento Imobiliário Hermes;868235000108;;;;;;1;8234913.11
10.456.799/0001-89;2016-12-31;1;FIA;CDB DI Itaú S/A;6175696000173;;;;;;61;6173963.1
10.456.799/0001-89;2016-12-31;1;Ações;Pelotense Gestão de Estacionamentos Ltda;19862441000120;;;1;;;44.44;20444.01
10.456.810/0001-00;2016-12-31;4;Outras Cotas de FI;Daycoval Renda Fixa Fundo de Investimento;807777000162;;;;;;75544.56;1760258
10.456.810/0001-00;2016-12-31;4;LCI;Banco Daycoval S/A;62232889000190;;;;;2017-10-30;1;2752648.57
10.522.648/0001-81;2016-12-31;1;Outras Cotas de FI;LEBLONLP OPP LEBLON FIRF;10309574000108;;;;;;534519.08014749;1241484.1
10.869.155/0001-12;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP PARQUE DOM PEDRO;7224019000160;;;;;;288672;301025240.56
10.869.155/0001-12;2016-12-31;2;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;708965.52;5295195.32
10.869.155/0001-12;2016-12-31;2;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;136792.07;5266485.75
10.993.386/0001-33;2016-12-31;2;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;273333.01;2052786.38
11.026.627/0001-38;2016-12-31;2;CRI;BRAZILIAN SECURITIES COMPANHIA DE SECURITIZAÇÃO;3767538000114;20/08/2011;255;;;;21;2527209.81
11.026.627/0001-38;2016-12-31;2;FII;FII SANTANDER AGENCIAS;16915840000114;;;;;;106628;12589567.96
11.026.627/0001-38;2016-12-31;2;FII;FII XP MACAE;16802320000103;;;;;;54987;4899341.7
11.026.627/0001-38;2016-12-31;2;CRI;BRAZILIAN SECURITIES COMPANHIA DE SECURITIZAÇÃO;3767538000114;20/01/2011;201;;;;40;3685184.67
11.026.627/0001-38;2016-12-31;2;CRI;RB CAPITAL SECURITIZADORA RESIDENCI;2773542000122;25/02/2013;86;;;;22;7587415.21
11.026.627/0001-38;2016-12-31;2;FII;FII PROJETO AGUA BRANCA;3251720000118;;;;;;70088;20537886.64
11.026.627/0001-38;2016-12-31;2;FII;FII CSHG JHSF PRIME OFFICES;11260134000168;;;;;;3273;3927600
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO CEO CYRELA COMMERCIAL PROP;15799397000109;;;;;;155681;10581637.57
11.026.627/0001-38;2016-12-31;2;CRI;PDG COMPANHIA SECURITIZADORA;9538973000153;05/09/2014;25;;;;16;3682825.89
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ANHANGUERA EDUCACION;11179118000145;;;;;;75280;14829407.2
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP;13551286000145;;;;;;181451;17600747
11.026.627/0001-38;2016-12-31;2;CRI;ÁPICE SECURITIZADORA IMOBILIÁRIA S.A;12130744000100;06/09/2013;8;;;;12;5977830.29
11.026.627/0001-38;2016-12-31;2;FII;FII JS REAL ESTATE MULTIGESTÃO;13371132000171;;;;;;217181;21281566.19
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SHOPPING WEST PLAZA;9326861000139;;;;;;135499;10162425
11.026.627/0001-38;2016-12-31;2;CRI;BRAZILIAN SECURITIES COMPANHIA DE SECURITIZAÇÃO;3767538000114;20/08/2011;253;;;;4;546056.41
11.026.627/0001-38;2016-12-31;2;CRI;BRAZILIAN SECURITIES COMPANHIA DE SECURITIZAÇÃO;3767538000114;13/06/2011;236;;;;7;750749.95
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TORRE NORTE;4722883000102;;;;;;8728;1396480
11.026.627/0001-38;2016-12-31;2;FII;FII HEDGING GRIFFO REAL ESTATE;9072017000129;;;;;;9270;11587500
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII EDIFÍCIO GALERIA;15333306000137;;;;;;402190;20471471
11.026.627/0001-38;2016-12-31;2;LCI;BANCO BTG PACTUAL S A;30306294000145;;;;;2017-03-07;2800;3355754.02
11.026.627/0001-38;2016-12-31;2;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;48.39;1865.24
11.026.627/0001-38;2016-12-31;2;CRI;BRAZILIAN SECURITIES COMPANHIA DE SECURITIZAÇÃO;3767538000114;13/04/2010;157;;;;16;2515898.61
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BTG PACTUAL CORPORAT;8924783000101;;;;;;274697;26233563.5
11.026.627/0001-38;2016-12-31;2;CRI;BRAZILIAN SECURITIES COMPANHIA DE SECURITIZAÇÃO;3767538000114;13/04/2010;156;;;;22;2988133.44
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII HOSPITAL NOSSA SENHO;8014513000163;;;;;;118381;22871209.2
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII HOTEL MAXINVEST;8706065000169;;;;;;169579;20178205.21
11.026.627/0001-38;2016-12-31;2;FII;FII RIO NEGRO;15006286000190;;;;;;74817;5981619.15
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SHOPPING JARDIM SUL;14879856000193;;;;;;265962;19846084.44
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BTG PACTUAL FUNDO DE;9552812000114;;;;;;155192;16293608.08
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TB OFFICE;17365105000147;;;;;;432351;27432670.95
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO VBI FL4440 - FII;13022993000144;;;;;;187361;16665760.95
11.026.627/0001-38;2016-12-31;2;CRI;BRAZILIAN SECURITIES COMPANHIA DE SECURITIZAÇÃO;3767538000114;20/06/2011;247;;;;11;1310396.22
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CAMPUS FARIA LIMA;11602654000101;;;;;;3568;6247568
11.026.627/0001-38;2016-12-31;2;FII;FII RIO BRAVO RENDA CORPORATIVA;3683056000186;;;;;;2129496;3534963.36
11.026.627/0001-38;2016-12-31;2;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BM BRASCAN LAJES COR;14376247000111;;;;;;105945;9217215
11.026.627/0001-38;2016-12-31;2;CRI;BRAZILIAN SECURITIES COMPANHIA DE SECURITIZAÇÃO;3767538000114;20/11/2011;269;;;;9;1380038.57
11.026.627/0001-38;2016-12-31;2;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;789922.51;5913666.58
11.026.627/0001-38;2016-12-31;2;CRI;BRAZILIAN SECURITIES COMPANHIA DE SECURITIZAÇÃO;3767538000114;20/12/2011;274;;;;15;1695642.56
11.026.627/0001-38;2016-12-31;2;FII;FII BB PROGRESSIVO;14410722000129;;;;;;30724;3809776
11.160.521/0001-22;2016-12-31;1;FII;CSHG REAL ESTATE FDO INV IMOB;9072017000129;;;;;;4682;5852500
11.160.521/0001-22;2016-12-31;1;CRI;BRASIL PLURAL SECURITIZADORA S.A.;12610764000188;1ª Emissão;Série nº 04;;;;12;4161852.57
11.160.521/0001-22;2016-12-31;1;CRI;BRASIL PLURAL SECURITIZADORA S.A.;12610764000188;1ª Emissão;Série nº 04;;;;14;4855494.66
11.160.521/0001-22;2016-12-31;1;FII;FII SHOPPING JARDIM SUL;14879856000193;;;;;;5111;381382.82
11.160.521/0001-22;2016-12-31;1;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;3767538000114;1ª Emissão;Série nº 221;;;;1;47102.25
11.160.521/0001-22;2016-12-31;1;CRI;GAIA SECURITIZADORA S.A.;7587384000130;4ª Emissão;Série nº 07;;;;16;5579884.83
11.160.521/0001-22;2016-12-31;1;CRI;GAIA SECURITIZADORA S.A.;7587384000130;4ª Emissão;Série nº 48;;;;10;7410177.92
11.160.521/0001-22;2016-12-31;1;CRI;ISEC SECURITIZADORA S.A.;8769451000108;2ª Emissão;Série nº 2;;;;10;1126715.23
11.160.521/0001-22;2016-12-31;1;FII;FUNDO INVEST IMOBILIARIO INDL BRASIL;14217108000145;;;;;;2;660
11.160.521/0001-22;2016-12-31;1;LCI;BANCO ABC BRASIL S.A.;28195667000106;;;;;2017-06-26;10000;10013852.41
11.160.521/0001-22;2016-12-31;1;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;3767538000114;1ª Emissão;Série nº 169;;;;33;3800114.61
11.160.521/0001-22;2016-12-31;1;FII;FII BTG PACTUAL CORPORATE OFFICE FUND;8924783000101;;;;;;4582;437581
11.160.521/0001-22;2016-12-31;1;CRI;GAIA SECURITIZADORA S.A.;7587384000130;4ª Emissão;Série nº 55;;;;8;7556778.7
11.160.521/0001-22;2016-12-31;1;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;3767538000114;1ª Emissão;Série nº 186;;;;1;118230.88
11.160.521/0001-22;2016-12-31;1;CRI;BRASIL PLURAL SECURITIZADORA S.A.;12610764000188;1ª Emissão;Série nº 04;;;;3;1040463.14
11.160.521/0001-22;2016-12-31;1;FII;CASTELLO BRANCO OFFICE PARK FII;17144039000185;;;;;;8401;5351437
11.160.521/0001-22;2016-12-31;1;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;3767538000114;1ª Emissão;Série nº 186;;;;34;4019850.03
11.160.521/0001-22;2016-12-31;1;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;3767538000114;1ª Emissão;Série nº 221;;;;33;1554374.41
11.160.521/0001-22;2016-12-31;1;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;3767538000114;1ª Emissão;Série nº 171;;;;33;2454730.84
11.160.521/0001-22;2016-12-31;1;LCI;BANCO BTG PACTUAL S/A;30306294000145;;;;;2017-03-13;8000;8049723.99
11.160.521/0001-22;2016-12-31;1;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;3767538000114;1ª Emissão;Série nº 186;;;;5;591154.42
11.160.521/0001-22;2016-12-31;1;CRI;ISEC SECURITIZADORA S.A.;8769451000108;2ª Emissão;Série nº 2;;;;31;3492817.23
11.160.521/0001-22;2016-12-31;1;CRI;RB CAPITAL SECURITIZADORA S.A.;3559006000191;1ª Emissão;Série nº 55;;;;27;8671357.37
11.179.118/0001-45;2016-12-31;2;Outras Cotas de FI;BTG PACTUAL YIELD DI FI RF REF CP;840011000180;;;;;;25655.38;658923.48
11.179.118/0001-45;2016-12-31;2;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;97157.43;726888.8
11.179.118/0001-45;2016-12-31;2;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;135.27;5203.46
11.268.335/0001-01;2016-12-31;2;FII;FII JPP CAPITAL;17216625000198;;;;;;19408;18820713.92
11.268.335/0001-01;2016-12-31;2;Ações de Sociedades;SPE SAO MIGUEL EMPREENDIMENTOS IMOBILIARIOS S.A;19381550000126;;;;;;542760;6851255.23
11.268.335/0001-01;2016-12-31;2;CRI;ÁPICE SECURITIZADORA IMOBILIÁRIA S.A.;12130744000100;1ª;8ª;;;;2;965450.97
11.268.335/0001-01;2016-12-31;2;Cotas de Sociedades;IDEA EMPREENDIMENTOS SPE 11;13392368000194;;;;;;369378720;6332212.15
11.274.415/0001-70;2016-12-31;2;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;16354.81;629198.87
11.274.415/0001-70;2016-12-31;2;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;73672.98;550003.09
11.326.746/0001-06;2016-12-31;1;Ações de Sociedades;INDAIATUBA EMPREEDIMENTOS E PARTICIPAÇÕES;1749080900141;;;;;;79597249;79597249
11.326.746/0001-06;2016-12-31;1;Ações de Sociedades;SANTO DUMONT EMPREENDIMENTOS;03.754.984/0001-94;;;;;;12154500;10421325
11.602.654/0001-01;2016-12-31;2;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;4754.45;182988.47
11.602.654/0001-01;2016-12-31;2;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;272963.6;2038046.61
11.664.201/0001-00;2016-12-31;2;CRI;HABITASEC SECURITIZADORA S.A.;09.304.427/0001-58;1ª Emissão;Série nº 20;;;;5;1489381.38
11.664.201/0001-00;2016-12-31;2;CRI;RB CAPITAL CIA SECURITIZACAO;02.773.542/0001-22;1ª Emissão;Série nº 95;;;;9;4080569.04
11.664.201/0001-00;2016-12-31;2;CRI;HABITASEC SECURITIZADORA S.A.;09.304.427/0001-58;1ª Emissão;Série nº 12;;;;7;1187629.6
11.664.201/0001-00;2016-12-31;2;CRI;HABITASEC SECURITIZADORA S.A.;09.304.427/0001-58;1ª Emissão;Série nº 64;;;;7000;6520900.34
11.664.201/0001-00;2016-12-31;2;CRI;RB CAPITAL CIA SECURITIZACAO;02.773.542/0001-22;1ª Emissão;Série nº 122;;;;4000;4198071.51
11.664.201/0001-00;2016-12-31;2;CRI;HABITASEC SECURITIZADORA S.A.;09.304.427/0001-58;1ª Emissão;Série nº 1;;;;3;813023.03
11.664.201/0001-00;2016-12-31;2;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;03.767.538/0001-14;1ª Emissão;Série nº 156;;;;29;4038208.56
11.664.201/0001-00;2016-12-31;2;CRI;GAIA SECURITIZADORA S.A.;07.587.384/0001-30;4ª Emissão;Série nº 39;;;;9;4006304.99
11.664.201/0001-00;2016-12-31;2;CRI;HABITASEC SECURITIZADORA S.A.;09.304.427/0001-58;1ª Emissão;Série nº 20;;;;2;595752.55
11.664.201/0001-00;2016-12-31;2;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;03.767.538/0001-14;1ª Emissão;Série nº 261;;;;24;1553540.58
11.664.201/0001-00;2016-12-31;2;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;03.767.538/0001-14;1ª Emissão;Série nº 259;;;;7;627817.7
11.664.201/0001-00;2016-12-31;2;CRI;RB CAPITAL CIA SECURITIZACAO;02.773.542/0001-22;1ª Emissão;Série nº 122;;;;2850;2991125.95
11.664.201/0001-00;2016-12-31;2;CRI;RB CAPITAL CIA SECURITIZACAO;02.773.542/0001-22;1ª Emissão;Série nº 86;;;;6;1841074.05
11.664.201/0001-00;2016-12-31;2;CRI;CIBRASEC-CIA BRAS DE SECURITIZAÇÃO;02.105.040/0001-23;2ª Emissão;Série nº 192;;;;16;1394167.59
11.664.201/0001-00;2016-12-31;2;CRI;HABITASEC SECURITIZADORA S.A.;09.304.427/0001-58;1ª Emissão;Série nº 1;;;;6;1626046.07
11.664.201/0001-00;2016-12-31;2;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;03.767.538/0001-14;1ª Emissão;Série nº 269;;;;1;139083.39
11.664.201/0001-00;2016-12-31;2;CRI;APICE SECURITIZADORA IMOBILIARIA SA;12.130.744/0001-00;1ª Emissão;Série nº 63;;;;1000;1012139.74
11.664.201/0001-00;2016-12-31;2;CRI;APICE SECURITIZADORA IMOBILIARIA SA;12.130.744/0001-00;1 ª Emissão;Série nº 79;;;;3000;3084444.28
11.664.201/0001-00;2016-12-31;2;CRI;HABITASEC SECURITIZADORA S.A.;09.304.427/0001-58;1ª Emissão;Série nº 12;;;;6;1017968.22
11.664.201/0001-00;2016-12-31;2;FII;FII BEES CRICI  ER;22.219.335/0001-38;;;;;;24326;2833979
11.664.201/0001-00;2016-12-31;2;CRI;RB CAPITAL CIA SECURITIZACAO;02.773.542/0001-22;1ª Emissão;Série nº 69;;;;1336;1367210.78
11.664.201/0001-00;2016-12-31;2;CRI;GAIA SECURITIZADORA S.A.;07.587.384/0001-30;5ª Emissão;Série nº 29;;;;3;611547.93
11.664.201/0001-00;2016-12-31;2;CRI;HABITASEC SECURITIZADORA S.A.;09.304.427/0001-58;1ª Emissão;Série nº 42;;;;33;9767921.42
11.664.201/0001-00;2016-12-31;2;CRI;GAIA SECURITIZADORA S.A.;07.587.384/0001-30;4ª Emissão;Série nº 7;;;;14;4882399.23
11.664.201/0001-00;2016-12-31;2;CRI;BARIGUI SECURITIZADORA SA;10.608.405/0001-60;1ª Emissão;Série nº 8;;;;26;7498666.1
11.664.201/0001-00;2016-12-31;2;CRI;RB CAPITAL SECURITIZADORA S.A.;03.559.006/0001-91;1 ª Emissão;Série nº 119;;;;6000;6204126.48
11.664.201/0001-00;2016-12-31;2;CRI;HABITASEC SECURITIZADORA S.A.;09.304.427/0001-58;1ª Emissão;Série nº 12;;;;3;508984.11
11.664.201/0001-00;2016-12-31;2;CRI;APICE SECURITIZADORA IMOBILIARIA SA;12.130.744/0001-00;1ª Emissão;Série nº 74;;;;1200;11918738.81
11.664.201/0001-00;2016-12-31;2;CRI;HABITASEC SECURITIZADORA S.A.;09.304.427/0001-58;1ª Emissão;Série nº 20;;;;9;2680886.48
11.664.201/0001-00;2016-12-31;2;CRI;RB CAPITAL SECURITIZADORA S.A.;03.559.006/0001-91;1ª Emissão;Série nº 94;;;;4;1217484.75
11.664.201/0001-00;2016-12-31;2;CRI;TRX SECURITIZADORA DE CREDITOS IMOB;11.716.471/0001-17;1ª Emissão;Série nº 14;;;;2000;2193296.56
11.664.201/0001-00;2016-12-31;2;CRI;RB CAPITAL SECURITIZADORA S.A.;03.559.006/0001-91;1 ª Emissão;Série nº 109;;;;3000;3047084.94
11.664.201/0001-00;2016-12-31;2;CRI;CIBRASEC-CIA BRAS DE SECURITIZAÇÃO;02.105.040/0001-23;2ª Emissão;Série nº 255;;;;25;8683649.42
11.664.201/0001-00;2016-12-31;2;CRI;BRAZILIAN SECURITIES CIA SECURITIZA;03.767.538/0001-14;1ª Emissão;Série nº 156;;;;2;278497.14
11.664.201/0001-00;2016-12-31;2;CRI;APICE SECURITIZADORA IMOBILIARIA SA;12.130.744/0001-00;1ª Emissão;Série nº 22;;;;73;7461035.33
11.664.201/0001-00;2016-12-31;2;CRI;APICE SECURITIZADORA IMOBILIARIA SA;12.130.744/0001-00;1 ª Emissão;Série nº 79;;;;2000;2056296.19
11.664.201/0001-00;2016-12-31;2;CRI;HABITASEC SECURITIZADORA S.A.;09.304.427/0001-58;1 ª Emissão;Série nº 12;;;;10;1696613.71
11.664.201/0001-00;2016-12-31;2;CRI;RB CAPITAL CIA SECURITIZACAO;02.773.542/0001-22;1ª Emissão;Série nº 122;;;;492;516362.8
