CNPJ_Fundo;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
12.005.956/0001-65;2016-12-31;1;Imóveis para renda acabados;Buenos Aires Corporate;Rua Buenos Aires, 15, Centro, Rio de Janeiro - RJ;6855.02;11;Proprietário do ativo;0.010225;0;0.04014;;;;;;;
12.005.956/0001-65;2016-12-31;1;Imóveis para renda acabados;Edifício Joaquim Floriano;Rua Joaquim Floriano, 913, Itaim Bibi, São Paulo - SP;3196.63;13;Proprietário de 13 conjuntos;0.001643;0.041546;0.019746;;;;;;;
12.005.956/0001-65;2016-12-31;1;Imóveis para renda acabados;Jundiaí Industrial Park;Rodovia Vice Prefeito Hermenegildo Tonolli, km 2, Jundiaí - SP;75975.6;2;Proprietário de 90% do ativo (Centro de distribuição);0;0;0.094837;;;;;;;
12.005.956/0001-65;2016-12-31;1;Imóveis para renda acabados;Pib Sumaré;Avenida Parque Industrial, 580, Sumaré - SP;13600;1;Proprietário do ativo (Centro de distribuição );0;0;0.013817;;;;;;;
12.005.956/0001-65;2016-12-31;1;Imóveis para renda acabados;Edifício Madison;Rua Gomes de Carvalho, 1.195, Vila Olimpia, São Paulo - SP;8431.64;13;Proprietário do ativo;0.009494;0;0.040202;;;;;;;
12.005.956/0001-65;2016-12-31;1;Imóveis para renda acabados;Edifício Lagoa Corporate;Rua Humaitá, 275, Humaitá, Rio de Janeiro - RJ;11686.75;26;Proprietário do ativo;0.053686;0.073139;0.110472;;;;;;;
12.005.956/0001-65;2016-12-31;1;Imóveis para renda acabados;CD Santa Cruz;Estrada da Lama Preta, 2.805, Santa Cruz, Rio de Janeiro - RJ;47204.43;1;Proprietário do ativo (Centro de distribuição )CRI - cessão das receitas de aluguel do ativo , dado como garantia a alienação fiduciária;0;0;0;;;;;;;
12.005.956/0001-65;2016-12-31;1;Imóveis para renda acabados;Global Jundiaí;Avenida Caminho de Goiás, 100, Rodovia Anhanguera, km 66, Jundiaí - SP;42491.78;31;Proprietário do ativo (Centro de distribuição );0;0;0.06538;;;;;;;
12.005.956/0001-65;2016-12-31;1;Imóveis para renda acabados;Gomes Freire;Avenida Gomes Freire, 471, Centro, Rio de Janeiro - RJ;4959.47;8;Proprietário do ativo;0;0;0.027572;;;;;;;
12.005.956/0001-65;2016-12-31;1;Imóveis para renda acabados;CD Mogi das Cruzes;Rodovia Mogi-Dutra (SP-088), 11.100 (km 41,4), Mogi das Cruzes - SP;69113.25;1;Proprietário do ativo (Centro de distribuição )Imóvel dado como garantia a alienação fiduciária;0;0;0.105772;;;;;;;
12.093.377/0001-11;2016-12-31;1;Imóveis para renda acabados;ED. VENTURA CORPORATE TOWERS - TORRE OESTE;Av. República do Chile 330, , Rio de Janeiro, RJ, 20031-209;81086.93;40;ED. VENTURA CORPORATE TOWERS - TORRE OESTE;1;0;0;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Fênis VI  Mat 1482;Pedras de Fogo - PB;85000;1;Terreno rural;0;0;0.000112614967201312;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Nova Esperança  Mat 1999;Alhandra - PB;1120000;1;Terreno rural;0;0;0.00128609556745846;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Lagoa do Poço  Mat 1099;Goianinha - RN;153600;1;Terreno rural;0;0;0.000401496839587286;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Gleba Goiabinha  Mat 9535;Maracaju - MS;3329480;1;Terreno rural;0;0;0.0105270512818618;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Estivas I  Mat 846;Goianinha - RN;1031197;1;Terreno rural;0;0;0.00238939582583653;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Catubaía  Mat 937;Goianinha - RN;3820800;1;Terreno rural;0;0;0.00380116316828776;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Ilha  Mat 7817;Nisia Floresta - RN;195300;1;Terreno rural;0;0;0.000510847604840734;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Laranjeira dos Gomes  Mat 6676;S José do Mipibu - RN;2281000;1;Terreno rural;0;0;0.00399864738613354;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Mumbaba  P Esperança  Mat 1983;Santa Rita - PB;299100;1;Terreno rural;0;0;0.000394968435691558;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Muriaé II  Mat 6053;Nisia Floresta - RN;2620000;1;Terreno rural;0;0;0.00459273214064481;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Serrote de Cima  Mat 25054;Alhandra - PB;5110000;1;Terreno rural;0;0;0.00193077545216163;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;L Jd N Sra das Neves II  Mat 24887;Conde - PB;3500;1;Terreno rural;0;0;2.28494136350488E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Popocas  Mat 7389;Alhandra - PB;1400000;1;Terreno rural;0;0;0.00160925156029701;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Fenix VIII  Mat 541;Pedras de Fogo - PB;1586100;1;Terreno rural;0;0;0.00182305678788211;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Ouro Preto  Mat 950;Goianinha - RN;666700;1;Terreno rural;0;0;0.00108697924863875;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Gleba Barreiro  Mat 8244;Rio Brilhante - MS;30450000;1;Terreno rural;0;0;0.0635376909151751;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Cavaleiro  Mat 947;Goianinha - RN;2700000;1;Terreno rural;0;0;0.00268643820309217;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;L Jd N Sra das Neves II  Mat 24876;Conde - PB;3500;1;Terreno rural;0;0;1.63210097393206E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;L Jd N Sra das Neves II  Mat 24882;Conde - PB;3500;1;Terreno rural;0;0;1.63210097393206E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Cametá  Mat 570;Arez - RN;66200;1;Terreno rural;0;0;0.000173002703236798;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;L Jd N Sra das Neves II  Mat 24879;Conde - PB;3500;1;Terreno rural;0;0;2.28494136350488E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Moura II  Mat 991;Caaporã - PB;879720;1;Terreno rural;0;0;0.00116205589343963;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Monte Santo  Mat 842;Goianinha - RN;100000;1;Terreno rural;0;0;0.000261136155829129;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Colorado  Mat 87;Goianinha - RN;937000;1;Terreno rural;0;0;0.00152764651160041;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Lagoa Seca  Mat 378;Canguaretama - RN;603700;1;Terreno rural;0;0;0.00139871053465977;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Fenix VII  Mat 1487;Pedras de Fogo - PB;143000;1;Terreno rural;0;0;0.000189323712976119;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Novo Horizonte I  Mat 1565;Pedras de Fogo - PB;5273100;1;Terreno rural;0;0;0.00496321906172739;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;S Maxixe  Mat 594;Canguaretama - RN;459000;1;Terreno rural;0;0;0.000936825959037002;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Florentina II  Mat 2354;Canguaretama - RN;455500;1;Terreno rural;0;0;0.000930297555141274;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Azteca  Mat 221;Brejinho - RN;2250000;1;Terreno rural;0;0;0.00394478805399379;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Cametá  Mat 566;Arez - RN;66200;1;Terreno rural;0;0;0.000173002703236798;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;P Serrota  Mat 3693;Alhandra - PB;144100;1;Terreno rural;0;0;0.000190955813950051;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Granja Nery  Mat 3694;Alhandra - PB;124700;1;Terreno rural;0;0;0.000164842198367138;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Gleba Ponte Nova  Mat 9534;Maracaju - MS;10138140;1;Terreno rural;0;0;0.032070784137765;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Cametá  Mat 572;Arez - RN;334100;1;Terreno rural;0;0;0.000874806122027584;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Engenho Pelo Sinal  Mat 6506;S José do Mipibu - RN;1102000;1;Terreno rural;0;0;0.00255423802420367;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Estivas II  Mat 550;Arez - RN;1553959;1;Terreno rural;0;0;0.00360041474849412;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Vale do Popocas  Mat 1618;Pedras de Fogo - PB;2912800;1;Terreno rural;0;0;0.00284475199756358;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Catú ou Ouro Preto II  Mat 218;Goianinha - RN;600000;1;Terreno rural;0;0;0.000977628483385303;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Popocas  Mat 16170;Alhandra - PB;1137000;1;Terreno rural;0;0;0.00130568077914565;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;L Jd N Sra das Neves II  Mat 24886;Conde - PB;3500;1;Terreno rural;0;0;1.63210097393206E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Quati I  Mat 276;Itambé - PB;1080909;1;Terreno rural;0;0;0.0013285301927807;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Fênix  Mat 1278;Pedras de Fogo - PB;250600;1;Terreno rural;0;0;0.000331316497708208;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Gleba Ribeirãozinho  Mat 6645;Rio Brilhante - MS;16585940;1;Terreno rural;0;0;0.0407209192996049;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;L Jd N Sra das Neves II  Mat 24885;Conde - PB;3500;1;Terreno rural;0;0;1.63210097393206E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;L Jd N Sra das Neves II  Mat 24880;Conde - PB;3500;1;Terreno rural;0;0;2.44815146089809E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Bica  Mat 102;Pedras de Fogo - PB;192800;1;Terreno rural;0;0;0.000254607751933401;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Luciana  Mat 37;Santo Antonio - RN;320000;1;Terreno rural;0;0;0.000652840389572824;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Mundo Novo II  Mat 71;S José do Mipibu - RN;1350000;1;Terreno rural;0;0;0.00312873756702776;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Marfim  Mat 1580;Canguaretama - RN;485500;1;Terreno rural;0;0;0.00099068529117676;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Alvorada  Mat 24900;Alhandra - PB;1243253;1;Terreno rural;0;0;0.0049942289802321;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Granja S Francisco  Mat 5192;Alhandra - PB;170300;1;Terreno rural;0;0;0.000734445438269427;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;S Sebastião  Mat 2217;Canguaretama - RN;713516;1;Terreno rural;0;0;0.00116368799441356;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Primeiro Rio  Mat 759;Arez - RN;181700;1;Terreno rural;0;0;0.000370486921082577;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Baldum IV  Mat 496;Arez - RN;110500;1;Terreno rural;0;0;0.000225229934402624;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Cametá  Mat 569;Arez - RN;186200;1;Terreno rural;0;0;0.000487998191205686;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Serrota  Mat 24890;Alhandra - PB;1200000;1;Terreno rural;0;0;0.00137912532297259;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;João Marques  Mat 306;Goianinha - RN;1052000;1;Terreno rural;0;0;0.00958043271698119;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;João Duro  Mat 169;Goianinha - RN;1500000;1;Terreno rural;0;0;0.00325604144299446;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Poços  Mat 343;Pedras de Fogo - PB;31900;1;Terreno rural;0;0;4.24346253222335E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Araguaia III  Mat 466;Canguaretama - RN;41055;1;Terreno rural;0;0;8.3237149670535E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Engenho Mangabeira  Mat 576;Arez - RN;3030500;1;Terreno rural;0;0;0.00301449049885251;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;S ou F Macarujá  Mat 5680;S José do Mipibu - RN;200000;1;Terreno rural;0;0;0.000523904412632191;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Granja S Francisco  Mat 6108;Alhandra - PB;61150;1;Terreno rural;0;0;0.000261136155829129;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Belo Horizonte I  Mat 1274;Pedras de Fogo - PB;2723300;1;Terreno rural;0;0;0.00266032458750926;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;L Jd N Sra das Neves II  Mat 24884;Conde - PB;3500;1;Terreno rural;0;0;1.63210097393206E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Cajuá II  Mat 95;Goianinha - RN;275000;1;Terreno rural;0;0;0.000561442735032628;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Vale do Gramame II  Mat 350;Pedras de Fogo - PB;614800;1;Terreno rural;0;0;0.000812786285018165;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Araguaia V  Mat 374;Canguaretama - RN;358000;1;Terreno rural;0;0;0.000731181236321562;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Granja Ser de Santa Rosa  Mat 528;Arez - RN;349400;1;Terreno rural;0;0;0.00071322812560831;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Angelim  Mat 2124;Canguaretama - RN;1139400;1;Terreno rural;0;0;0.00264073937582207;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Mundo Novo I  Mat 523;Arez - RN;880600;1;Terreno rural;0;0;0.00204012621741507;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Granja S Severino  Mat 1733;Pedras de Fogo - PB;180000;1;Terreno rural;0;0;0.000238286742194081;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Campina Bela  Mat 264;Arez - RN;469600;1;Terreno rural;0;0;0.00122897203337084;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Gleba Honda  Mat 6646;Rio Brilhante - MS;5764900;1;Terreno rural;0;0;0.014150315443991;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Caboclo  Mat 24889;Alhandra - PB;5210500;1;Terreno rural;0;0;0.0142808835219055;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Moura I  Mat 990;Caaporã - PB;879700;1;Terreno rural;0;0;0.00116205589343963;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;S Francisco  Mat 1439;Canguaretama - RN;750000;1;Terreno rural;0;0;0.00173818753723764;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Granja S Jorge  Antiga Serrota  Mat 268;Alhandra - PB;49000;1;Terreno rural;0;0;6.52840389572824E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Limoal  Mat 388;Arez - RN;8229300;1;Terreno rural;0;0;0.0144261405085855;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Florentina I  Mat 2352;Canguaretama - RN;380800;1;Terreno rural;0;0;0.00077688006359166;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F S Francisco  Mat 4530;Alhandra - PB;2637000;1;Terreno rural;0;0;0.00964571675593847;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;P Serrota  Mat 5526;Alhandra - PB;200000;1;Terreno rural;0;0;0.000264400357776994;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Baldum II  Mat 447;Arez - RN;360000;1;Terreno rural;0;0;0.000941722261958798;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Fênix IV  Mat 1470;Pedras de Fogo - PB;302000;1;Terreno rural;0;0;0.000398232637639422;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Catú dos Eleotérios  Mat 770;Canguaretama - RN;100800;1;Terreno rural;0;0;0.000205644722715439;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Muriaé I  Mat 387;Arez - RN;6223000;1;Terreno rural;0;0;0.0109089629097619;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Bonfim  Mat 4712;Nisia Floresta - RN;1548000;1;Terreno rural;0;0;0.012420288411623;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Gleba Ind C  Mat 12304;Maracaju - MS;3475505;1;Terreno rural;0;0;0.0110003605643021;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Mamoaba  Mat 563;Santa Rita - PB;500000;1;Terreno rural;0;0;0.000661000894442484;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Buraco  Mat 24888;Conde - PB;1800000;1;Terreno rural;0;0;0.00206787193397192;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Colibri I  Mat 348;Pedras de Fogo - PB;780000;1;Terreno rural;0;0;0.00102985571455113;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Ibura  Mat 65;Pedras de Fogo - PB;11598700;1;Terreno rural;0;0;0.0113284128600624;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Gleba Ind B  Mat 12300;Maracaju - MS;3377505;1;Terreno rural;0;0;0.010690261379255;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Gleba Vacaria  Mat 6647;Rio Brilhante - MS;25907170;1;Terreno rural;0;0;0.0540551842566298;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Fênix II  Mat 1446;Pedras de Fogo - PB;150000;1;Terreno rural;0;0;0.000197484217845779;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Três Irmãos  Mat 318;Alhandra - PB;270000;1;Terreno rural;0;0;0.000357430113291121;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Catú  Mat 488;Canguaretama - RN;251000;1;Terreno rural;0;0;0.000512479705814667;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Cametá  Mat 568;Arez - RN;332200;1;Terreno rural;0;0;0.000869909819105787;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Capricho  Mat 7713;Rio Brilhante - MS;6000000;1;Terreno rural;0;0;0.0147215507848672;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Gleba Mutum  Mat 9533;Maracaju - MS;1193160;1;Terreno rural;0;0;0.00434138859065928;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;S Bica  Mat 191;Pedras de Fogo - PB;1335000;1;Terreno rural;0;0;0.00153417491549614;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Popocas  Mat 7408;Alhandra - PB;1000000;1;Terreno rural;0;0;0.00114899908564817;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Granja Eufrasio   Mat 9365;Santa Rita - PB;150000;1;Terreno rural;0;0;0.000197484217845779;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Ilha do Maranhão   Mat 4183;Canguaretama - RN;13089400;1;Terreno rural;0;0;0.0223565191409213;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;S Gume  Mat 8;Pedras de Fogo - PB;2455000;1;Terreno rural;0;0;0.00249548238914212;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Alvorada  Mat 11555;Rio Brilhante - MS;1250111;1;Terreno rural;0;0;0.00352533810369325;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;S Santo Antonio  Mat 164;Canguaretama - RN;1470000;1;Terreno rural;0;0;0.00239592422973226;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;S S Francisco  Mat 1769;Pedras de Fogo - PB;348200;1;Terreno rural;0;0;0.000460252474648841;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Lagoa do Poço  Mat 1100;Goianinha - RN;107900;1;Terreno rural;0;0;0.000282353468490246;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Fênis V  Mat 1481;Pedras de Fogo - PB;156000;1;Terreno rural;0;0;0.000205644722715439;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Paraíso  Mat 431;Arez - RN;2319500;1;Terreno rural;0;0;0.00406556352606476;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Varzea Cercada  Mat 8277;Alhandra - PB;19920000;1;Terreno rural;0;0;0.0194546436092701;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Engenho Meirim  Mat 1810;Itambé - PB;1102500;1;Terreno rural;0;0;0.00157008113692264;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Jaguarema do Meio  Mat 2510;Alhandra - PB;542000;1;Terreno rural;0;0;0.000675689803207872;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Sossêgo  Mat 24901;João Pessoa - PB;2012500;1;Terreno rural;0;0;0.0019650495726142;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Miranda  Mat 480;Arez - RN;146600;1;Terreno rural;0;0;0.000383543728874034;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Gleba Cercado  Mat 7188;Maracaju - MS;11644720;1;Terreno rural;0;0;0.0313200176897562;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Fênix X  Mat 1223;Pedras de Fogo - PB;293000;1;Terreno rural;0;0;0.000386807930821898;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Araguaia  Mat 266;Canguaretama - RN;205;1;Terreno rural;0;0;1.63210097393206E-09;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Gleba Santa Cruz  Mat 7187;Maracaju - MS;17232210;1;Terreno rural;0;0;0.0463353466499312;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Mangabeira  Mat 459;Arez - RN;1065000;1;Terreno rural;0;0;0.00173655543626371;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Rancho Vendaval  Mat 220;Goianinha - RN;540000;1;Terreno rural;0;0;0.00087970242494938;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Catubaía II  Mat 1010;Goianinha - RN;396126;1;Terreno rural;0;0;0.000807889982096369;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Mamoaba  Mat 3917;Santa Rita - PB;1315000;1;Terreno rural;0;0;0.00151132550186109;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;T Rua da Guia  Recife  Mat 25809;Recife - PE;637.51;1;Terreno rural;0;0;0.00135464380836361;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Muriaé II  Mat 407;Arez - RN;2472000;1;Terreno rural;0;0;0.00433322808578962;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Tabuleirinho  Mat 2179;Canguaretama - RN;608200;1;Terreno rural;0;0;0.000992317392150692;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Utinga  Mat 24898;Conde - PB;300000;1;Terreno rural;0;0;0.00120775472070972;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Nascença do Piquiri  Mat 1638;Goianinha - RN;3992800;1;Terreno rural;0;0;0.00397253377055063;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;S Eng dos Prazeres  Mat 905;Alhandra - PB;170300;1;Terreno rural;0;0;0.000734445438269427;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;L Jd N Sra das Neves II  Mat 24881;Conde - PB;3500;1;Terreno rural;0;0;1.63210097393206E-05;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;S Jangada  Mat 508;Pedras de Fogo - PB;203500;1;Terreno rural;0;0;0.00026929666069879;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F N Sra do Carmo  Mat 1323;Goianinha - RN;21861929.61;1;Terreno rural;0;0;0.0228477815340749;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Lagoa Seca  Mat 240;Canguaretama - RN;670400;1;Terreno rural;0;0;0.00155376012718332;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;F Alvorada  Mat 48;Canguaretama - RN;1340000;1;Terreno rural;0;0;0.00218538320409503;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Fênix IX  Mat 1222;Pedras de Fogo - PB;83400;1;Terreno rural;0;0;0.00011098286622738;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;S S João  Mat 3352;Canguaretama - RN;226000;1;Terreno rural;0;0;0.000590820552563405;;;;;;;
12.358.507/0001-09;2016-12-31;1;Imóveis para renda acabados;Marajó  Mat 24891;Alhandra - PB;99200;1;Terreno rural;0;0;0.000130568077914565;;;;;;;
