CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
12.358.507/0001-09;2016-12-31;1;Araguaia II  Mat 99;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Araguaia II  Mat 99;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Araguaia II  Mat 99;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Bica  Mat 102;Agricola;1;0.000255
12.358.507/0001-09;2016-12-31;1;Bica  Mat 102;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Bica  Mat 102;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Bica  Mat 102;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F S Luiz  Mat 107;Agricola;1;0.002174
12.358.507/0001-09;2016-12-31;1;F S Luiz  Mat 107;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F S Luiz  Mat 107;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F S Luiz  Mat 107;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Basiliana  Mat 111;Agricola;1;0.002174
12.358.507/0001-09;2016-12-31;1;Basiliana  Mat 111;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Basiliana  Mat 111;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Basiliana  Mat 111;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Bebedouro  Mat 131;Agricola;1;0.002153
12.358.507/0001-09;2016-12-31;1;Bebedouro  Mat 131;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Bebedouro  Mat 131;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Bebedouro  Mat 131;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;S Santo Antonio  Mat 164;Agricola;1;0.002396
12.358.507/0001-09;2016-12-31;1;S Santo Antonio  Mat 164;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;S Santo Antonio  Mat 164;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;S Santo Antonio  Mat 164;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;João Duro  Mat 169;Agricola;1;0.003256
12.358.507/0001-09;2016-12-31;1;João Duro  Mat 169;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;João Duro  Mat 169;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;João Duro  Mat 169;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F N Sra da Luz  Mat 190;Agricola;1;0.001275
12.358.507/0001-09;2016-12-31;1;F N Sra da Luz  Mat 190;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F N Sra da Luz  Mat 190;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F N Sra da Luz  Mat 190;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;S Bica  Mat 191;Agricola;1;0.001534
12.358.507/0001-09;2016-12-31;1;S Bica  Mat 191;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;S Bica  Mat 191;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;S Bica  Mat 191;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;S Limoal  Mat 217;Agricola;1;0.000889
12.358.507/0001-09;2016-12-31;1;S Limoal  Mat 217;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;S Limoal  Mat 217;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;S Limoal  Mat 217;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Catú ou Ouro Preto II  Mat 218;Agricola;1;0.000978
12.358.507/0001-09;2016-12-31;1;F Catú ou Ouro Preto II  Mat 218;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Catú ou Ouro Preto II  Mat 218;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Catú ou Ouro Preto II  Mat 218;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Rancho Vendaval  Mat 220;Agricola;1;0.00088
12.358.507/0001-09;2016-12-31;1;Rancho Vendaval  Mat 220;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Rancho Vendaval  Mat 220;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Rancho Vendaval  Mat 220;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Azteca  Mat 221;Agricola;1;0.003945
12.358.507/0001-09;2016-12-31;1;F Azteca  Mat 221;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Azteca  Mat 221;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Azteca  Mat 221;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Nascença do Piquiri II  Mat 232;Agricola;1;0.002796
12.358.507/0001-09;2016-12-31;1;Nascença do Piquiri II  Mat 232;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Nascença do Piquiri II  Mat 232;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Nascença do Piquiri II  Mat 232;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Lagoa Seca  Mat 240;Agricola;1;0.001554
12.358.507/0001-09;2016-12-31;1;Lagoa Seca  Mat 240;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Lagoa Seca  Mat 240;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Lagoa Seca  Mat 240;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 264;Agricola;1;0.001229
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 264;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 264;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 264;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Araguaia  Mat 266;Agricola;1;0
12.358.507/0001-09;2016-12-31;1;Araguaia  Mat 266;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Araguaia  Mat 266;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Araguaia  Mat 266;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Granja S Jorge  Antiga Serrota  Mat 268;Agricola;1;6.5E-05
12.358.507/0001-09;2016-12-31;1;Granja S Jorge  Antiga Serrota  Mat 268;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Granja S Jorge  Antiga Serrota  Mat 268;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Granja S Jorge  Antiga Serrota  Mat 268;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Granja S Jorge  Mat 269;Agricola;1;6.5E-05
12.358.507/0001-09;2016-12-31;1;Granja S Jorge  Mat 269;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Granja S Jorge  Mat 269;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Granja S Jorge  Mat 269;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Quati I  Mat 276;Agricola;1;0.001329
12.358.507/0001-09;2016-12-31;1;F Quati I  Mat 276;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Quati I  Mat 276;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Quati I  Mat 276;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;João Marques  Mat 306;Agricola;1;0.00958
12.358.507/0001-09;2016-12-31;1;João Marques  Mat 306;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;João Marques  Mat 306;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;João Marques  Mat 306;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Três Irmãos  Mat 318;Agricola;1;0.000357
12.358.507/0001-09;2016-12-31;1;F Três Irmãos  Mat 318;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Três Irmãos  Mat 318;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Três Irmãos  Mat 318;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Santa Terezinha  Mat 319;Agricola;1;0.001686
12.358.507/0001-09;2016-12-31;1;Santa Terezinha  Mat 319;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Santa Terezinha  Mat 319;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Santa Terezinha  Mat 319;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Poços  Mat 343;Agricola;1;4.2E-05
12.358.507/0001-09;2016-12-31;1;F Poços  Mat 343;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Poços  Mat 343;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Poços  Mat 343;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Colibri I  Mat 348;Agricola;1;0.00103
12.358.507/0001-09;2016-12-31;1;F Colibri I  Mat 348;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Colibri I  Mat 348;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Colibri I  Mat 348;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Vale do Gramame II  Mat 350;Agricola;1;0.000813
12.358.507/0001-09;2016-12-31;1;F Vale do Gramame II  Mat 350;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Vale do Gramame II  Mat 350;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Vale do Gramame II  Mat 350;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Brejeiro  Mat 365;Agricola;1;7.8E-05
12.358.507/0001-09;2016-12-31;1;Brejeiro  Mat 365;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Brejeiro  Mat 365;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Brejeiro  Mat 365;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Araguaia V  Mat 374;Agricola;1;0.000731
12.358.507/0001-09;2016-12-31;1;Araguaia V  Mat 374;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Araguaia V  Mat 374;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Araguaia V  Mat 374;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Lagoa Seca  Mat 378;Agricola;1;0.001399
12.358.507/0001-09;2016-12-31;1;Lagoa Seca  Mat 378;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Lagoa Seca  Mat 378;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Lagoa Seca  Mat 378;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Penedo  Mat 382;Agricola;1;0.002202
12.358.507/0001-09;2016-12-31;1;F Penedo  Mat 382;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Penedo  Mat 382;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Penedo  Mat 382;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Muriaé I  Mat 387;Agricola;1;0.010909
12.358.507/0001-09;2016-12-31;1;F Muriaé I  Mat 387;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Muriaé I  Mat 387;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Muriaé I  Mat 387;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Limoal  Mat 388;Agricola;1;0.014426
12.358.507/0001-09;2016-12-31;1;Limoal  Mat 388;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Limoal  Mat 388;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Limoal  Mat 388;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Muriaé II  Mat 407;Agricola;1;0.004333
12.358.507/0001-09;2016-12-31;1;F Muriaé II  Mat 407;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Muriaé II  Mat 407;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Muriaé II  Mat 407;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Paraíso  Mat 431;Agricola;1;0.004066
12.358.507/0001-09;2016-12-31;1;Paraíso  Mat 431;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Paraíso  Mat 431;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Paraíso  Mat 431;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;S Luiz  Mat 440;Agricola;1;0.001394
12.358.507/0001-09;2016-12-31;1;S Luiz  Mat 440;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;S Luiz  Mat 440;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;S Luiz  Mat 440;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Baldum III  Mat 445;Agricola;1;0.000576
12.358.507/0001-09;2016-12-31;1;Baldum III  Mat 445;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Baldum III  Mat 445;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Baldum III  Mat 445;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Baldum I  Mat 446;Agricola;1;0.001152
12.358.507/0001-09;2016-12-31;1;Baldum I  Mat 446;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Baldum I  Mat 446;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Baldum I  Mat 446;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Baldum II  Mat 447;Agricola;1;0.000942
12.358.507/0001-09;2016-12-31;1;Baldum II  Mat 447;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Baldum II  Mat 447;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Baldum II  Mat 447;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Araguaia III  Mat 466;Agricola;1;8.3E-05
12.358.507/0001-09;2016-12-31;1;Araguaia III  Mat 466;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Araguaia III  Mat 466;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Araguaia III  Mat 466;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Miranda  Mat 480;Agricola;1;0.000384
12.358.507/0001-09;2016-12-31;1;Miranda  Mat 480;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Miranda  Mat 480;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Miranda  Mat 480;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Vale do Mumbaba  Mat 483;Agricola;1;0.008536
12.358.507/0001-09;2016-12-31;1;Vale do Mumbaba  Mat 483;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Vale do Mumbaba  Mat 483;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Vale do Mumbaba  Mat 483;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Miranda  Mat 485;Agricola;1;0.000384
12.358.507/0001-09;2016-12-31;1;Miranda  Mat 485;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Miranda  Mat 485;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Miranda  Mat 485;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Catú  Mat 488;Agricola;1;0.000512
12.358.507/0001-09;2016-12-31;1;Catú  Mat 488;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Catú  Mat 488;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Catú  Mat 488;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Baldum IV  Mat 496;Agricola;1;0.000225
12.358.507/0001-09;2016-12-31;1;Baldum IV  Mat 496;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Baldum IV  Mat 496;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Baldum IV  Mat 496;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;S Jangada  Mat 508;Agricola;1;0.000269
12.358.507/0001-09;2016-12-31;1;S Jangada  Mat 508;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;S Jangada  Mat 508;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;S Jangada  Mat 508;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Mundo Novo I  Mat 523;Agricola;1;0.00204
12.358.507/0001-09;2016-12-31;1;Mundo Novo I  Mat 523;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Mundo Novo I  Mat 523;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Mundo Novo I  Mat 523;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Granja Ser de Santa Rosa  Mat 528;Agricola;1;0.000713
12.358.507/0001-09;2016-12-31;1;Granja Ser de Santa Rosa  Mat 528;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Granja Ser de Santa Rosa  Mat 528;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Granja Ser de Santa Rosa  Mat 528;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 537;Agricola;1;0.000615
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 537;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 537;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 537;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Fenix VIII  Mat 541;Agricola;1;0.001823
12.358.507/0001-09;2016-12-31;1;Fenix VIII  Mat 541;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Fenix VIII  Mat 541;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Fenix VIII  Mat 541;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Colibri II  Mat 548;Agricola;1;0.000452
12.358.507/0001-09;2016-12-31;1;F Colibri II  Mat 548;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Colibri II  Mat 548;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Colibri II  Mat 548;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Estivas II  Mat 550;Agricola;1;0.0036
12.358.507/0001-09;2016-12-31;1;Estivas II  Mat 550;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Estivas II  Mat 550;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Estivas II  Mat 550;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Estivas I  Mat 551;Agricola;1;0.002389
12.358.507/0001-09;2016-12-31;1;Estivas I  Mat 551;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Estivas I  Mat 551;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Estivas I  Mat 551;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 552;Agricola;1;0.000615
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 552;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 552;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Campina Bela  Mat 552;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Mamoaba  Mat 563;Agricola;1;0.000661
12.358.507/0001-09;2016-12-31;1;Mamoaba  Mat 563;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Mamoaba  Mat 563;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Mamoaba  Mat 563;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 565;Agricola;1;0.000499
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 565;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 565;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 565;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 566;Agricola;1;0.000173
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 566;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 566;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 566;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 567;Agricola;1;2.3E-05
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 567;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 567;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 567;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 568;Agricola;1;0.00087
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 568;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 568;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 568;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 569;Agricola;1;0.000488
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 569;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 569;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 569;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 570;Agricola;1;0.000173
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 570;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 570;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 570;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 571;Agricola;1;0.000346
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 571;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 571;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 571;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 572;Agricola;1;0.000875
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 572;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 572;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 572;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 573;Agricola;1;0.000346
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 573;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 573;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 573;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 574;Agricola;1;0.000499
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 574;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 574;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 574;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 575;Agricola;1;0.000173
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 575;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 575;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Cametá  Mat 575;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Engenho Mangabeira  Mat 576;Agricola;1;0.003014
12.358.507/0001-09;2016-12-31;1;Engenho Mangabeira  Mat 576;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Engenho Mangabeira  Mat 576;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Engenho Mangabeira  Mat 576;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;S Maxixe  Mat 594;Agricola;1;0.000937
12.358.507/0001-09;2016-12-31;1;S Maxixe  Mat 594;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;S Maxixe  Mat 594;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;S Maxixe  Mat 594;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;S Santa Maria  Mat 636;Agricola;1;0.000269
12.358.507/0001-09;2016-12-31;1;S Santa Maria  Mat 636;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;S Santa Maria  Mat 636;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;S Santa Maria  Mat 636;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Primeiro Rio  Mat 759;Agricola;1;0.00037
12.358.507/0001-09;2016-12-31;1;Primeiro Rio  Mat 759;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Primeiro Rio  Mat 759;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Primeiro Rio  Mat 759;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Catú dos Eleotérios  Mat 770;Agricola;1;0.000206
12.358.507/0001-09;2016-12-31;1;Catú dos Eleotérios  Mat 770;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Catú dos Eleotérios  Mat 770;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Catú dos Eleotérios  Mat 770;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Alecrim  Mat 779;Agricola;1;0.001267
12.358.507/0001-09;2016-12-31;1;F Alecrim  Mat 779;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Alecrim  Mat 779;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Alecrim  Mat 779;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Boa Esperança  Mat 788;Agricola;1;0.004015
12.358.507/0001-09;2016-12-31;1;F Boa Esperança  Mat 788;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Boa Esperança  Mat 788;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Boa Esperança  Mat 788;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Nascença do Piquiri  Mat 790;Agricola;1;0.003973
12.358.507/0001-09;2016-12-31;1;Nascença do Piquiri  Mat 790;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Nascença do Piquiri  Mat 790;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Nascença do Piquiri  Mat 790;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Sítio Anacé  Mat 831;Agricola;1;0.000501
12.358.507/0001-09;2016-12-31;1;Sítio Anacé  Mat 831;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Sítio Anacé  Mat 831;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Sítio Anacé  Mat 831;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Monte Santo  Mat 842;Agricola;1;0.000261
12.358.507/0001-09;2016-12-31;1;Monte Santo  Mat 842;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Monte Santo  Mat 842;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Monte Santo  Mat 842;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Limoal  Mat 843;Agricola;1;0.052483
12.358.507/0001-09;2016-12-31;1;Limoal  Mat 843;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Limoal  Mat 843;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Limoal  Mat 843;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Estivas I  Mat 846;Agricola;1;0.002389
12.358.507/0001-09;2016-12-31;1;Estivas I  Mat 846;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Estivas I  Mat 846;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Estivas I  Mat 846;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;Estivas II  Mat 847;Agricola;1;0.0036
12.358.507/0001-09;2016-12-31;1;Estivas II  Mat 847;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;Estivas II  Mat 847;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;Estivas II  Mat 847;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;S Eng dos Prazeres  Mat 905;Agricola;1;0.000734
12.358.507/0001-09;2016-12-31;1;S Eng dos Prazeres  Mat 905;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;S Eng dos Prazeres  Mat 905;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;S Eng dos Prazeres  Mat 905;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Santa Clara  Mat 924;Agricola;1;0.00212
12.358.507/0001-09;2016-12-31;1;F Santa Clara  Mat 924;Setor2;0;0
12.358.507/0001-09;2016-12-31;1;F Santa Clara  Mat 924;Setor3;0;0
12.358.507/0001-09;2016-12-31;1;F Santa Clara  Mat 924;SetorN;0;0
12.358.507/0001-09;2016-12-31;1;F Catubaía  Mat 937;Agricola;1;0.003801
12.358.507/0001-09;2016-12-31;1;F Catubaía  Mat 937;Setor2;0;0
