CNPJ_Fundo;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
11.701.400/0001-40;2016-12-31;1;;;;;;;;;0;0;217632.22;216021.47;-4615.46;-10393.44;;;;;-190449.94;;-23788.91;;-1222.09;205628.03;;;;;;;;;0;0;-1222.09;205628.03;34873.03;27834.29;;;;;;;34873.03;27834.29;;;-46884.72;-46884.72;;;;;;;;;-33039.81;-33039.81;-13996;;;;-29464.27;-3234.24;;;;;;-1228.6;-13750;-13750;;;-2659.79;;-242449.17;-26070.17;-382243.76;-124207.54;-348592.82;109254.78;244045.91;231843.6145;;12202.3;244045.9145;-244045.91;0.0045;1
11.728.688/0001-47;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;6658425.08;6467758.86;0;0;0;0;0;0;-5325222.93;0;-233537.33;-236005.02;1099664.82;6231753.84;2499443.04;2499443.04;11630183.42;0;5108.85;;0;-685.74;14134735.31;2498757.3;15234400.13;8730511.14;103805.48;103805.48;0;0;0;0;0;0;103805.48;103805.48;0;0;-565720.72;-564757.18;0;0;0;0;0;0;0;0;-35047.17;-34267.83;-9899.03;-20293.05;0;0;-21422.77;-19958.43;-72.26;-72.26;-12044.1;-12044.1;-10785.75;-10785.75;0;0;0;0;-30.69;0;-24485.15;-24485.15;-679507.64;-686663.75;14658697.97;8147652.87;17154689.48;16296955.006;;1456264.99;17753219.996;-14794350;2958869.996;1.03489
11.769.604/0001-13;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-95094;-86796.6;;;;;;;;;;;-9601.03;;;;-2155.88;-1095.19;;;;;;;;;;;-408.42;-408.42;-38357.25;-38263.8;-145616.58;-126564.01;-145616.58;-126564.01;0;0;;0;0;0;0;0
11.839.593/0001-09;2016-12-31;1;;;;;;;;;0;0;963491.33;2270255.85;-228026.58;-402257.26;;;;;9716438.13;;739782.12;637398.29;11191685;2505396.88;;;;;;;-7812.51;;-7812.51;0;11183872.49;2505396.88;40739.38;29285.48;;;;;;;40739.38;29285.48;0;0;-115900.29;-113433.83;;;-176429.38;-268146.13;;;;;-37519.11;-37499.31;;;;;-11868.59;-6899.7;;-9679.2;-4278;-4278;;;-19166.25;;;;-1369.13;-3916.8;-4599.33;;-371130.08;-443852.97;10853481.79;2090829.39;5046019.39;4793718.4205;;252300.97;5046019.3905;-5046019.39;0.0005;1
11.945.604/0001-27;2016-12-31;1;;;;;;;;;0;0;;;;-570000;;6435048.3;;-5791543.47;;;;;0;73504.83;1587934.88;1714260.59;-3173244.31;;;;;;-1585309.43;1714260.59;-1585309.43;1787765.42;4659.49;4659.49;;;;;;;4659.49;4659.49;0;0;-159959.32;-608331.37;;;-6300;-6300;-556117.26;;;;-11586.09;-8269.36;-69300;-100000;;;-11212.03;-11212.03;;;;;;;;-40000;;;-622.12;-622.12;-138005.13;-153764.46;-953101.95;-928499.34;-2533751.89;863925.57;863925.57;820729.2915;;0;820729.2915;-1311990.47;-491261.1785;0.95
12.005.956/0001-65;2016-12-31;1;;;;;;;;;0;0;37036139.03;38951618;-293604.86;-275451.26;755177.5;755177.5;;;;;-842820.8;-1034415.05;36654890.87;38396929.19;2390804.67;942483.3;0.01;;;;;;2390804.68;942483.3;39045695.55;39339412.49;604943.61;604943.61;;;;;-85265.25;-85265.25;519678.36;519678.36;0;0;-5981375.93;-5779861.71;;;-206347.03;-119916.21;;;;;-19.8;-19.8;-19761.4;-60240.4;;;-25210.69;-25723.23;;;-13370;-13370;;;;;;;-134.04;-134.04;-88520.09;-86618.1;-6334738.98;-6085883.49;33230634.93;33773207.36;65916713.87;62620878.1765;;13538561.82;76159439.9965;-63466057.4;12693382.5965;1.155389
12.093.377/0001-11;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;0;-36394612.75;-36394612.75;0
12.323.955/0001-69;2016-12-31;2;;;;;;;;;0;0;;;;;6273000;6273000;-5161882.89;-5161882.89;;;-672898.65;-672898.65;438218.46;438218.46;;;;;;;-1044481.18;0;-1044481.18;0;-606262.72;438218.46;23173.59;23173.59;;;;;;;23173.59;23173.59;;;-189555.16;-189555.16;;;-85000;-85000;;;;;;;-31490;-31490;;;-7546.56;-7546.56;;;;;;;;;;;-1554;-1554;-108608.3;-12690.59;-423754.02;-327836.31;-1006843.15;133555.74;133555.74;126877.953;;;126877.953;0;126877.953;0.95
12.323.987/0001-64;2016-12-31;2;;;;;;;;;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;;;;;;;;;0;0;0;0;281878.66;281878.66;;;;;;;281878.66;281878.66;;;0;0;;;-1700;-1700;;;;;;;-5000.1;-5000.1;;;-3377.68;-3377.68;;;;;;;;;;;-788.54;-788.54;-8426.55;-3426.65;-19292.87;-14292.97;262585.79;267585.69;267585.69;254206.4055;;0;254206.4055;0;254206.4055;0.95
12.324.242/0001-10;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;0;0;0;0
12.358.507/0001-09;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;5172477.37;4913853.5015;;0;4913853.5015;-3828999.7;1084853.8015;0.95
12.401.858/0001-47;2016-12-31;2;;;;;;;;;0;0;22881254.98;;;;;;;;0;0;-24762292.98;;-1881038;0;;;;;;;;;0;0;-1881038;0;880.67;880.67;;;;;;;880.67;880.67;;;-150000;-150000;;;-6782.46;-6782.46;;;;;;;-13575;-13575;;;-7546.56;-7546.56;;;;;;;-8928.34;-8928.34;;;-966.52;-966.52;-8911.48;210045.86;-196710.36;22246.98;-2076867.69;23127.65;23127.65;21971.2675;;;21971.2675;0;21971.2675;0.95
12.516.185/0001-70;2016-12-31;1;;;;;;;;;0;0;5358833.35;5358833.35;-76394.2;-76394.2;;;;;2032419.35;;-86103.56;-86103.56;7228754.94;5196335.59;;;;;;;;;0;0;7228754.94;5196335.59;114863.63;38159.46;;;;;;;114863.63;38159.46;;;-66070.32;-68144.96;;;;;;;;;;;;-7827.99;;;-36354.62;-36354.62;;;;;;;;;;;-748.37;-748.37;-4275125.11;-4217475.89;-4378298.42;-4330551.83;2965320.15;903943.22;903943.22;858746.059;;0;858746.059;0;858746.059;0.95
12.659.641/0001-31;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;579305.01;377237.36;131957;;;;-87391.23;;623870.78;377237.36;623870.78;377237.36;63219.16;63219.16;;;;;-462.07;;62757.09;63219.16;;;-51571.96;-51695.27;;;;;;;;;-31686.51;-31686.51;;;;;-7876.07;-7897.76;;;-5500;-5500;;;;;;;;;-9075.93;-6747.31;-105710.47;-103526.85;580917.4;336929.67;755541.74;717764.653;;808860.35;1526625.003;-1230260;296365.003;2.02057
12.681.340/0001-04;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;4331424.86;4331424.86;-139921.31;-125857.68;0;0;0;0;0;0;0;-2442.1;4191503.55;4203125.08;0;0;0;0;0;0;0;0;0;0;4191503.55;4203125.08;116259.02;116259.02;0;0;0;0;0;0;116259.02;116259.02;;;-197025.81;-189909.52;0;0;0;0;0;0;0;0;-21516.55;-21216.98;-53580.25;0;0;0;-61689.31;-10349.57;0;0;-16035.6;0;-13646.21;0;0;0;0;0;0;-13343.77;-7538.32;0;-371032.05;-234819.84;3936730.52;4084564.26;8163388.98;7755219.531;;;7755219.531;0;7755219.531;0.95
12.804.013/0001-00;2016-12-31;1;0;0;0;0;0;0;-182732.14;-182732.14;-182732.14;-182732.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-182732.14;-182732.14;20116.96;18438;0;0;0;0;0;0;20116.96;18438;;;-163902.3;-157977.75;0;0;0;0;0;0;0;0;0;0;-35464;-35464;0;0;-10922.44;-10922.44;0;0;-16050;-16050;0;0;0;0;0;0;0;0;-53483.97;-53369.16;-279822.71;-273783.35;-442437.89;-438077.49;-895725.3;0;;;0;0;0;0
12.809.972/0001-00;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;222899.84;427.61;-2400000;0;0;0;0;0;-1375391.56;0;0;0;-3552491.72;427.61;0;0;0;0;0;0;0;0;0;0;-3552491.72;427.61;182502.13;182502.13;0;0;0;0;0;0;182502.13;182502.13;0;0;-207382.57;-201081.17;0;0;0;0;0;0;0;0;-19727.24;-19419.15;-9347.97;-15908.97;0;0;-13305.31;-11754.57;0;0;-6000;-6000;;;-6665;-6665;0;0;-30.69;0;-33453.05;-33453.05;-295911.83;-294281.91;-3665901.42;-111352.17;-2008323.11;0;;0;0;0;0;0
12.811.222/0001-73;2016-12-31;1;;;;;;;;;0;0;2505468.67;;-1315.36;;;;;;15148339.64;;-118471.77;;17534021.18;0;1251544.1;;;;;;800000;;2051544.1;0;19585565.28;0;1693012.07;;;;;;5135417.23;;6828429.3;0;;;-962654.5;;;;-218489.47;;;;;;-10000;;-49280;;;;-550245.45;;;;-4535.04;;;;;;;;-41798.53;;-19310995.57;;-21147998.56;0;5265996.02;0;0;0;;0;0;0;0;0
12.834.763/0001-17;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;486496;783705.46;631637;;;;;;1118133;783705.46;1118133;783705.46;210530;;;;;13700.18;;;210530;13700.18;;;-70705;-74221.44;;;-37266;-31987.97;;;;;-12969;-11089.71;-14467;;;;-38714;-6468.48;;-3171.78;;;;;;;;;-400;-399.99;-16246;-12982.7;-190767;-140322.07;1137896;657083.57;657083.57;624229.3915;;0;624229.3915;-657083.57;-32854.1785;0.95
12.887.506/0001-43;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;872176.54;1862113.21;0;0;0;0;0;0;6732165;0;-30442.1;0;7573899.44;1862113.21;0;0;0;0;0;0;0;0;0;0;7573899.44;1862113.21;25903.02;54090.75;0;0;0;0;0;0;25903.02;54090.75;0;0;-42084.44;-83798.24;0;0;-97915.31;-196651.08;0;0;0;0;-30834.51;-80924.42;0;0;0;0;-4598.13;-8264.64;0;0;-1921.74;-6398.59;-41547;0;0;0;0;0;0;0;-9738.03;-144011.18;-228639.16;-520048.15;7371163.3;1396155.81;1394506.66;1324781.327;;0;1324781.327;0;1324781.327;0.95
12.927.767/0001-40;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;710111.16;711518.74;;;;;;;710111.16;711518.74;;;-1298204.52;-1297225.97;;;;;;;;;-725.94;-732.92;-50000;0;;;-11312.08;-11212.03;;;;;;;;;;;-135.6;-135.6;-1015692.94;-995327.25;-2376071.08;-2304633.77;-1665959.92;-1593115.03;0;0;;0;0;0;0;0
12.948.291/0001-23;2016-12-31;3;0;0;0;0;0;0;0;0;0;0;1547837.11;1655060.93;0;0;0;0;0;0;10293000;0;-434346.82;-375929.89;11406490.29;1279131.04;0;0;0;0;0;0;0;0;0;0;11406490.29;1279131.04;36522.14;36522.14;0;0;0;0;-7631.5;-7631.5;28890.64;28890.64;;;-65857.59;-65857.57;0;0;0;0;0;0;0;0;0;0;-26165;0;0;0;-15439.26;-15439.26;0;0;-6065.02;-6065.02;0;0;0;0;0;0;0;0;-35928.87;-35928.87;-149455.74;-123290.72;11285925.19;1184730.96;2580082.4;2451078.28;;;2451078.28;-2496140;-45061.72;0.95
12.969.125/0001-03;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;21951245;21951245;;;;;1164.58;1164.58;21952409.58;21952409.58;21952409.58;21952409.58;661155.75;661155.75;;;55395.64;55395.64;;;716551.39;716551.39;;;-6694638.49;-6755604.61;;;-620118.74;-620118.74;;;;;-8985.02;-8985.02;-33809.58;-339.26;;;-183258.12;-183258.12;;;-235840.54;-816985.78;;;;;;;-1571.22;-1571.22;-22519182.01;-20455069.8;-30297403.72;-28841932.55;-7628442.75;-6172971.58;0;0;;;0;0;0;0
12.978.943/0001-72;2016-12-31;2;;;;;;;;;0;0;6857193.8;;-153758.21;-44177.06;;;;;-2635342.72;;-4938180.9;;-870088.03;-44177.06;;;;;;;;;0;0;-870088.03;-44177.06;395.77;;;;;;;;395.77;0;0;0;-32652.07;-28485.4;;;-7500;-10000;;;;;-9658.4;-24254.89;-8678.41;-17292.06;;;-57190.97;-202253.81;;;-717.2;-717.2;;;;;;;-1165.19;-1165.19;-70749.49;-115935;-188311.73;-400103.55;-1058003.99;-444280.61;-444280.61;0;;0;0;0;0;0
12.989.974/0001-29;2016-12-31;2;;;;;;;;;0;0;;;;;;;;;-222712839.16;;;;-222712839.16;0;2307793.8;2307793.8;;;106718.66;106718.66;-3214812612.46;-3214812612;-3212398100;-3212398099.54;-3435110939.16;-3212398099.54;1170914.17;847408.52;;;;;;;1170914.17;847408.52;;;-29675812.99;-14220713.82;;;-105383.34;0;;;;;-395117.3;-189591.11;-90000;;;;-41862.11;-19405.44;;;;-96983.34;;;;;;;-87.25;;-265030;-1108481.24;-30573292.99;-15635174.95;-3464513317.98;-3227185865.97;0;0;;0;0;0;0;0
13.012.312/0001-67;2016-12-31;1;;;;;;;;;0;0;26103700.33;0;;;;;;;-13646178.86;0;-12463910.44;0;-6388.97;0;;;;;;;;;0;0;-6388.97;0;23822.91;5200.52;;;;-22895.12;;;23822.91;-17694.6;0;0;-42863.24;-38884.63;;;;;;;;;-12299.36;-27318.27;-17237.08;-17292.06;;;-2731.6;-2156.16;;;;;;;;;;;-395.8;-395.8;-124199.86;-7478.84;-199726.94;-93525.76;-182293;-111220.36;-111220.36;0;;0;0;0;0;0
13.020.465/0001-56;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3046461.91;0;3046461.91;0;3046461.91;0;29663.51;22990.23;0;0;0;0;0;0;29663.51;22990.23;;;-1543900.97;0;0;0;0;0;0;0;0;0;0;0;-20904.18;-209.76;0;0;-34272.5;-27598.84;0;0;0;0;0;0;0;0;0;0;-2677.75;-2677.75;-7398451.3;-7398451.3;-9000206.7;-7428937.65;-5924081.28;-7405947.42;-7405947.42;0;;0;0;0;0;0
13.022.993/0001-44;2016-12-31;2;;;;;;;;;0;0;6834542.52;6834542.52;-1607.12;-1607.12;;;;;27735936.5;0;1544946.13;1544946.13;36113818.03;8377881.53;;;;;;;;;0;0;36113818.03;8377881.53;219193.97;219193.97;;;;;-37927.33;-37927.33;181266.64;181266.64;;;-185553.08;-185553.08;;;-152524.38;-152524.38;;;;;;;-19156.15;-19156.15;;;-111831.2;-111831.2;;;;;;;-4962.48;-4962.48;;;-486.47;-486.47;-15351.39;2148.34;-489865.15;-472365.42;35805219.52;8086782.75;8086782.75;7682443.6125;;;7682443.6125;-5139411.93;2543031.6825;0.95
13.022.994/0001-99;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;19951066.62;16316065.11;0;0;0;0;0;0;7138711.84;0;-1693566.81;-1693566.81;25396211.65;14622498.3;0;0;0;0;0;0;0;0;0;0;25396211.65;14622498.3;63854.08;63854.08;0;0;0;0;0;0;63854.08;63854.08;;;-126443.58;-122911.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6412.67;-6412.67;0;0;-22568.36;-22568.36;0;0;0;0;0;0;0;0;-479999.25;-76856.68;-635423.86;-228749.36;24824641.87;14457603.02;26828622.87;25487191.73;;;25487191.73;-24961787.24;525404.49;0.95
13.125.823/0001-95;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;18511.89;;;;;;;;18511.89;0;;;-93273.28;-93273.28;;;-70904.02;-70904.02;;;;;;;-18001.95;-18367.35;;;-4312.04;-3234.24;;;;;;;;;;;;;1262366.07;1163818.09;1075874.78;978039.2;1094386.67;978039.2;978039.2;929137.24;;0;929137.24;0;929137.24;0.95
13.320.290/0001-00;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;535106.11;69696.21;0;0;0;0;0;0;27772685.23;0;0;0;28307791.34;69696.21;0;0;0;0;0;0;0;0;0;0;28307791.34;69696.21;0;0;0;0;8647.67;485.6;0;0;8647.67;485.6;0;0;-30000;-30000;0;0;0;0;0;0;0;0;-30;-30;0;0;0;0;-3216.82;-5160.08;-1195.5;-1195.5;0;0;0;0;-36785.85;-36785.85;0;0;-3282.7;-2358.41;0;0;-74510.87;-75529.84;28241928.14;-5348.03;-65969.4725;0;;0;0;0;0;0
13.371.132/0001-71;2016-12-31;2;;;;;;;;;0;0;275586.04;275586.04;;;;;;;-2354000;;-106769.67;-95702.54;-2185183.63;179883.5;31931501.63;31931501.63;12083456.23;;1738992.43;1738992.43;;;45753950.29;33670494.06;43568766.66;33850377.56;8744386.65;8744386.65;;;-137.87;-137.87;;;8744248.78;8744248.78;0;0;-3512597.64;-2905952.36;-1995368.67;-1995368.67;-25225.82;-25225.82;;;;;-11241.47;-11105.78;-9818.4;-19170;;;-1706628.97;-1676776.72;-44457.34;-44457.34;;;-3000.44;-3000.44;;;;;-533.6;-533.6;-16521.22;-15538.49;-7325393.57;-6697129.22;44987621.87;35897497.12;35897497.12;34102622.264;;1065922.54;35168544.804;0;35168544.804;0.979694
13.464.208/0001-03;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;387664.97;297414.62;;;;;;;387664.97;297414.62;387664.97;297414.62;4597.56;;;;;;;;4597.56;0;0;0;-25494.41;-32877.45;;;;;;;;;-8652.02;-8651.97;;;;;-8854.14;-2425.68;;;-10530.1;;;;;;;;-1882.23;;-50736.18;-11432.2;-106149.08;-55387.3;286113.45;242027.32;488497.36;464072.492;;;464072.492;-700314.38;-236241.888;0.95
13.500.306/0001-59;2016-12-31;4;0;0;0;0;0;0;0;0;0;0;2402221.91;2402222.01;-29295.42;-29295.42;0;0;0;0;510000;0;-377.18;-377.18;2882549.31;2372549.41;0;0;0;0;0;0;0;0;0;0;2882549.31;2372549.41;82073.01;82073.01;0;0;0;0;0;0;82073.01;82073.01;;;-74294.46;-80754.01;0;0;0;0;0;0;0;0;0;0;-28000;0;0;0;-20534.11;-20534.11;;0;-3165.41;-3165.41;0;0;0;0;0;0;0;0;-58901.81;-67447.74;-184895.79;-171901.27;2779726.53;2282721.15;4596967.11;4367118.7545;;;4367118.7545;-4453036.77;-85918.0155;0.95
13.551.286/0001-45;2016-12-31;2;;;;;;;;;0;0;10398648.82;10570331.74;-740.8;-740.8;;;;;-25299081.09;0;-3066663.26;-3066663.26;-17967836.33;7502927.68;0;0;;0;;;;;0;0;-17967836.33;7502927.68;555145.26;555145.26;;;;;-90338.96;-90338.96;464806.3;464806.3;;;-194962.89;-194962.89;;;-438.1;-438.1;;;;;;;-26562.42;-26562.42;;;-27598.84;-27598.84;;;-1686.97;-1686.97;;;-1500;-1500;;;-2872.53;-2872.53;-244221.8;-241035.44;-499843.55;-496657.19;-18002873.58;7471076.79;7471072.79;7097519.1505;;3.8;7097522.9505;-5801040.71;1296482.2405;0.950001
13.555.918/0001-49;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;-64084.5;-64084.5;-64084.5;-64084.5;;;;;;;;;0;0;-64084.5;-64084.5;;;;;;;;;0;0;;;-13192.58;-236831.12;;;-6897.45;-4228.57;;;;;-29563.01;-22500;;;;;-18947.67;-10349.57;;;-1000;-1000;;;;;;;-866.34;-866.34;-802281.59;-1132816.97;-872748.64;-1408592.57;-936833.14;-1472677.07;3904608.1;3709377.695;;2570812.41;6280190.105;0;6280190.105;1.608405
13.568.181/0001-07;2016-12-31;2;;;;;;;;;0;0;15041875.57;0;;;;;;;-5292233.24;0;-9883549.97;0;-133907.64;0;116733.42;;;;;;;;116733.42;0;-17174.22;0;3231.64;2721.4;-4792.27;0;;;;;-1560.63;2721.4;0;0;-51958.47;-47791.8;;;;;;;;;-17577.17;-26506.42;-16671.74;-16726.72;;;-3488.78;-7495.72;;;;;;;;;;;-1402.84;-1402.84;-30198.57;-13043.79;-121297.57;-112967.29;-140032.42;-110245.89;-110245.89;0;;0;0;0;0;0
13.584.584/0001-31;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;-572103.53;0;;0;0;0;0;0
13.652.006/0001-95;2016-12-31;1;;;;;;;;;0;0;1302652.15;1185869.46;;;;;;;-7304000;;;;-6001347.85;1185869.46;;;;;;;;;0;0;-6001347.85;1185869.46;8322.3;6535.19;;;;;;;8322.3;6535.19;;;-60386.23;-59470.1;;;;;;;;;-19677.83;-19844.34;-35000;;;;-8677.47;-6899.71;;;-5000;-5000;;;-9912.54;-9912.54;;;-1712.76;-6338.46;-8809.8;-2092.85;-149176.63;-109558;-6142202.18;1082846.65;1082846.65;1028704.32;;54142.33;1082846.65;-1082846.65;0;1
13.703.596/0001-38;2016-12-31;1;;;;;;;;;0;0;15558956.23;0;;;;;;;-2500000;;;;13058956.23;0;;;;;;;;;0;0;13058956.23;0;544.29;544.29;;;;;;;544.29;544.29;;;-1089648.6;-1037690.44;;;-291726.87;-291726.87;;;;;;;-13607.82;-8607.82;;;-37985.46;-29430.37;;;;;;;;;;;-4181.07;-4181.07;912797.55;912797.55;-524352.27;-458839.02;12535148.25;-458294.73;0;0;;0;0;0;0;0
13.726.079/0001-84;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;461.39;;;;;;461.39;0;461.39;0;;;;;;;;;0;0;0;0;-75600;-75600;;;;;;;;;-15000;-15000;;;;;-4725.05;-4725.05;;;;;;;;;;;-563.96;-563.96;-135955.62;-136012.17;-231844.63;-231901.18;-231383.24;-231901.18;-550740.6;0;;0;0;0;0;0
13.811.400/0001-29;2016-12-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;2437374.75;2943945.59;;;;;969584.41;2943945.59;3406959.16;2943945.59;3406959.16;;;77762.53;;;;;;77762.53;0;0;0;-45080.25;-55292.89;;;;-38031.65;;;;;-30264.42;-20176.2;;;;;-32907.47;-12902.56;;;;;;;;;;;;;-180701.81;-153582.01;-288953.95;-279985.31;2732754.17;3126973.85;6020207.02;5719196.669;;292368.89;6011565.559;0;6011565.559;0.998565
13.842.683/0001-76;2016-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;65431.48;62159.906;;;62159.906;0;62159.906;0.95
13.873.457/0001-52;2016-12-31;1;;;;;;;;;0;0;1202917.71;1202917.71;;;;;;;-13100000.35;;589558.87;520616.06;-11307523.77;1723533.77;;;;;;;;;0;0;-11307523.77;1723533.77;1113333.85;1115395.36;-18697.02;;40.82;;20717.71;;1115395.36;1115395.36;;;-99134.12;-100707.05;;;-13000;-13000;;;;;-2625.36;-954.52;-31000;;;;-6899.71;-6899.71;;;;;;;;;;;-357.45;-357.45;-13530.74;-13269.62;-166547.38;-135188.35;-10358675.79;2703740.78;5376831.38;5107989.811;;0;5107989.811;-5290075;-182085.189;0.95
13.920.018/0001-53;2016-12-31;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;0;0;0;0;0
