CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
04.782.236/0001-88;2023-09-30;1;Imóveis para renda em construção;Condominio Business Park;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;2048;1;Bloco P;;;;;;;;;;
05.437.916/0001-27;2023-03-31;1;Imóveis para renda acabados;Torre de Elevadores - Interlagos - SP;Av. Interlagos, 4.455;3298;1;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.098359;;;;;;;
05.437.916/0001-27;2023-03-31;1;Imóveis para renda acabados;Centro de Distribuição Anhanguera - CDA;Rodovia Anhanguera , S/N KM 17,5;27111.03;6;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.764979;;;;;;;
05.437.916/0001-27;2023-03-31;1;Imóveis para renda acabados;Centro de Distribuição -Rio de Janeiro;Rua Sargento Aquino, 135/Rua Comandante Vergueiro da Cruz, 206;6404.61;2;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.104483;;;;;;;
05.437.916/0001-27;2023-06-30;1;Imóveis para renda acabados;Centro de Distribuição Anhanguera - CDA;Rodovia Anhanguera , S/N KM 17,5;27111.03;6;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.736289;;;;;;;
05.437.916/0001-27;2023-06-30;1;Imóveis para renda acabados;Torre de Elevadores - Interlagos - SP;Av. Interlagos, 4.455;3298;1;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.093288;;;;;;;
05.437.916/0001-27;2023-06-30;1;Imóveis para renda acabados;Centro de Distribuição -Rio de Janeiro;Rua Sargento Aquino, 135/Rua Comandante Vergueiro da Cruz, 206;6404.61;2;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.144307;;;;;;;
05.437.916/0001-27;2023-09-30;1;Imóveis para renda acabados;Torre de Elevadores - Interlagos - SP;Av. Interlagos, 4.455;3298;1;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.093624;;;;;;;
05.437.916/0001-27;2023-09-30;1;Imóveis para renda acabados;Centro de Distribuição Anhanguera - CDA;Rodovia Anhanguera , S/N KM 17,5;27111.03;6;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.73894;;;;;;;
05.437.916/0001-27;2023-09-30;1;Imóveis para renda acabados;Centro de Distribuição -Rio de Janeiro;Rua Sargento Aquino, 135/Rua Comandante Vergueiro da Cruz, 206;6404.61;2;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.144827;;;;;;;
05.437.916/0001-27;2023-12-31;1;Imóveis para renda acabados;Torre de Elevadores - Interlagos - SP;Av. Interlagos, 4.455;3298;1;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.091688;;;;;;;
05.437.916/0001-27;2023-12-31;1;Imóveis para renda acabados;Centro de Distribuição Anhanguera - CDA;Rodovia Anhanguera , S/N KM 17,5;27111.03;6;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.72341;;;;;;;
05.437.916/0001-27;2023-12-31;1;Imóveis para renda acabados;Centro de Distribuição -Rio de Janeiro;Rua Sargento Aquino, 135/Rua Comandante Vergueiro da Cruz, 206;6404.61;2;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.137226;;;;;;;
05.562.312/0001-02;2023-03-31;1;Imóveis para renda acabados;Ed Almirante Barroso;Avenida Almirante Barroso, 174, 1º Subsolo Até 31º Andar, Centro, Rio De Janeiro/RJ, Brasil, 20031-004;59429.46;35;Direito de propriedade;0.8931;0;0.46515828765493;;;;;;;
05.562.312/0001-02;2023-06-30;1;Imóveis para renda acabados;Ed Almirante Barroso;Avenida Almirante Barroso, 174, 1º Subsolo Até 31º Andar, Centro, Rio De Janeiro/RJ, Brasil, 20031-004;59429.46;35;Direito de propriedade;0.8931;0;0.79720947147722;;;;;;;
05.562.312/0001-02;2023-09-30;1;Imóveis para renda acabados;Ed Almirante Barroso;Avenida Almirante Barroso, 174, 1º Subsolo Até 31º Andar, Centro, Rio De Janeiro/RJ, Brasil, 20031-004;59429.46;35;Direito de propriedade;0.98089095879384;0;0.93405547081021;;;;;;;
05.562.312/0001-02;2023-12-31;1;Imóveis para renda acabados;Ed Almirante Barroso;Avenida Almirante Barroso, 174, 1º Subsolo Até 31º Andar, Centro, Rio De Janeiro/RJ, Brasil, 20031-004;59429.46;35;Direito de propriedade;0.8931;0;0.76097202775859;;;;;;;
06.175.262/0001-73;2023-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (11º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.0703;;;;;;;
06.175.262/0001-73;2023-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (12º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.083;;;;;;;
06.175.262/0001-73;2023-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (3º ANDAR);455.26;1;Direito de posse, domínio e ação do imóvel;0;0;0.0997;;;;;;;
06.175.262/0001-73;2023-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (1ª ANDAR);1178.22;1;Direito de posse, domínio e ação do imóvel;0;0;0.2184;;;;;;;
06.175.262/0001-73;2023-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (14º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.0841;;;;;;;
06.175.262/0001-73;2023-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (10º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;1;0;0;;;;;;;
06.175.262/0001-73;2023-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (SL E 2ª ANDAR);1645.05;1;Direito de posse, domínio e ação do imóvel;0;0;0.3621;;;;;;;
06.175.262/0001-73;2023-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (13º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.0824;;;;;;;
06.175.262/0001-73;2023-06-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (12º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.0811;;;;;;;
06.175.262/0001-73;2023-06-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (14º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0;;;;;;;
06.175.262/0001-73;2023-06-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (13º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.0805;;;;;;;
06.175.262/0001-73;2023-06-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (SL E 2ª ANDAR);1645.05;1;Direito de posse, domínio e ação do imóvel;0;0;0.3683;;;;;;;
06.175.262/0001-73;2023-06-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (3º ANDAR);455.26;1;Direito de posse, domínio e ação do imóvel;0;0;0.0974;;;;;;;
06.175.262/0001-73;2023-06-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (11º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.2221;;;;;;;
06.175.262/0001-73;2023-06-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (1ª ANDAR);1178.22;1;Direito de posse, domínio e ação do imóvel;0;0;0.2221;;;;;;;
06.175.262/0001-73;2023-06-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (10º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;1;0;0;;;;;;;
06.175.262/0001-73;2023-09-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (3º ANDAR);455.26;1;Direito de posse, domínio e ação do imóvel;0;0;0.0974;;;;;;;
06.175.262/0001-73;2023-09-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (1ª ANDAR);1178.22;1;Direito de posse, domínio e ação do imóvel;0;0;0.2221;;;;;;;
06.175.262/0001-73;2023-09-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (12º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.0811;;;;;;;
06.175.262/0001-73;2023-09-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (10º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;1;0;0;;;;;;;
06.175.262/0001-73;2023-09-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (SL E 2ª ANDAR);1645.05;1;Direito de posse, domínio e ação do imóvel;0;0;0.3683;;;;;;;
06.175.262/0001-73;2023-09-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (13º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.0805;;;;;;;
06.175.262/0001-73;2023-09-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (14º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0;;;;;;;
06.175.262/0001-73;2023-09-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (11º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.2221;;;;;;;
06.175.262/0001-73;2023-12-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (11º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.2221;;;;;;;
06.175.262/0001-73;2023-12-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (SL E 2ª ANDAR);1645.05;1;Direito de posse, domínio e ação do imóvel;0;0;0.3683;;;;;;;
06.175.262/0001-73;2023-12-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (3º ANDAR);455.26;1;Direito de posse, domínio e ação do imóvel;0;0;0.0974;;;;;;;
06.175.262/0001-73;2023-12-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (14º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0;;;;;;;
06.175.262/0001-73;2023-12-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (12º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.0811;;;;;;;
06.175.262/0001-73;2023-12-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (10º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;1;0;0;;;;;;;
06.175.262/0001-73;2023-12-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (13º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.0805;;;;;;;
06.175.262/0001-73;2023-12-30;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (1ª ANDAR);1178.22;1;Direito de posse, domínio e ação do imóvel;0;0;0.2221;;;;;;;
07.000.400/0001-46;2023-03-31;1;Imóveis para renda acabados;Sede I - Brasilia;Sbs Quadra 1 Bloco E Lote 24, S/n, Sem Complemento, Asa Sul, Brasilia/DF, Brasil, 70072-900;46135;1;Direito de propriedade;0;0;0.21652701737709;;;;;;;
07.000.400/0001-46;2023-03-31;1;Imóveis para renda acabados;CARJ - Rio de Janeiro;Rua Barao De Sao Francisco, 177, Entrada Pela Rua Gomes Braga, 65, Andarai, Rio De Janeiro/RJ, Brasil, 20560-031;40176;1;Direito de propriedade;0;0.739859;0.54788157086059;;;;;;;
07.000.400/0001-46;2023-06-30;1;Imóveis para renda acabados;CARJ - Rio de Janeiro;Rua Barao De Sao Francisco, 177, Entrada Pela Rua Gomes Braga, 65, Andarai, Rio De Janeiro/RJ, Brasil, 20560-031;40176;1;Direito de propriedade;0;1;0.18020808427766;;;;;;;
07.000.400/0001-46;2023-06-30;1;Imóveis para renda acabados;Sede I - Brasilia;Sbs Quadra 1 Bloco E Lote 24, S/n, Asa Sul, Brasilia/DF, Brasil, 70072-900;46135;1;Direito de propriedade;0.735;0;0.21961951913511;;;;;;;
07.000.400/0001-46;2023-09-30;2;Imóveis para renda acabados;Sede I - Brasilia;Sbs Quadra 1 Bloco E Lote 24, S/n, Sem Complemento, Asa Sul, Brasilia/DF, Brasil, 70072-900;46135;1;Direito de propriedade;0.735;0;0.22394660271152;;;;;;;
07.000.400/0001-46;2023-09-30;2;Imóveis para renda acabados;CARJ - Rio de Janeiro;Rua Barao De Sao Francisco, 177, Entrada Pela Rua Gomes Braga, 65, Andarai, Rio De Janeiro/RJ, Brasil, 20560-031;40176;1;Direito de propriedade;0;1;0;;;;;;;
07.000.400/0001-46;2023-12-31;1;Imóveis para renda acabados;Sede I - Brasilia;Sbs Quadra 1 Bloco E Lote 24, S/n,  Asa Sul, Brasilia/DF, Brasil, 70072-900;46175.4;1;Direito de propriedade;0.735;0;0.22238435524194;;;;;;;
07.000.400/0001-46;2023-12-31;1;Imóveis para renda acabados;CARJ - Rio de Janeiro;Rua Barao De Sao Francisco, 177, Entrada Pela Rua Gomes Braga, 65, Andarai, Rio De Janeiro/RJ, Brasil, 20560-031;40176;1;Direito de propriedade;1;1;0;;;;;;;
07.122.725/0001-00;2023-03-31;1;Imóveis para renda acabados;Edificio Torre Almirante;Avenida Almirante Barroso, 81, Centro, Rio De Janeiro/RJ, Brasil, 20031-004;43444.45;38;Direito de propriedade;0.5625;0;0.9510665310464;;;;;;;
07.122.725/0001-00;2023-06-30;1;Imóveis para renda acabados;Edificio Torre Almirante;Avenida Almirante Barroso, 81, Centro, Rio De Janeiro/RJ, Brasil, 20031-004;16724.57;15;Direito de propriedade;0.5535;0;0.88261539311803;;;;;;;
07.122.725/0001-00;2023-09-30;1;Imóveis para renda acabados;Edificio Torre Almirante;Avenida Almirante Barroso, 81, Centro, Rio De Janeiro/RJ, Brasil, 20031-004;16.72457;15;Direito de propriedade;0.95563044355683;0;0.93785571125771;;;;;;;
07.122.725/0001-00;2023-12-31;1;Imóveis para renda acabados;Edificio Torre Almirante;Avenida Almirante Barroso, 81, Centro, Rio De Janeiro/RJ, Brasil, 20031-004;16724.57;15;Direito de propriedade;0.554;0;0.8995405095598;;;;;;;
07.224.019/0001-60;2023-03-31;1;Imóveis para renda acabados;SHOPPING PARQUE DOM PEDRO II;Avenida Guilherme Campos, 500, Parque Das Flores, Campinas/SP, Brasil, 13087-635;127300;387;Direito de propriedade;0.045;-0.01;0.922253;;;;;;;
07.224.019/0001-60;2023-06-30;1;Imóveis para renda acabados;SHOPPING PARQUE DOM PEDRO II;Avenida Guilherme Campos 500, Jardim Santa Genebra, Campinas/SP, Brasil, 13087-635;127321;473;Direito de propriedade;0.051869;-0.000903;0.907424;;;;;;;
07.224.019/0001-60;2023-09-30;1;Imóveis para renda acabados;SHOPPING PARQUE DOM PEDRO II - 74,47%;Avenida Guilherme Campos 500, Jardim Santa Genebra, Campinas/SP, Brasil, 13087-901;127321;473;Direito de propriedade;0;0;0.909544;;;;;;;
07.224.019/0001-60;2023-12-31;1;Imóveis para renda acabados;SHOPPING PARQUE DOM PEDRO II - 74,47%;Avenida Guilherme Campos 500, Jardim Santa Genebra, Campinas/SP, Brasil, 13087-901;127000;473;Direito de propriedade;0.019333;-0.01;0.889686;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;LAVANDISCA;Av. Lavandisca, 249;2000;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;ANHANGÜERA;Rua Samuel Klabin, 193;63312.39;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;JOÃO DIAS;Av. Guido Caloi, 25;56917.1;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;CARDOSO DE ALMEIDA;Rua Cardoso de Almeida, 472;4822.99;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;EDGARD FACÓ;Av. General Edgar Facó, 720;6822.56;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;PORTAL;Rua Marechal Hastinfilo de Moura, 699;6863;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;GUARATINGUETA.;Rua Santa Clara, 22;2334.76;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;MINAS SHOPPING;Av. Cristiano Machado, 4000;63339.91;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;LIBERDADE PEDROSO;Rua Pedroso, 215;1232.5;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;CURUÇÁ;Rua Curuçá, 776;3000;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;JABAQUARA;Av. Armando de Arruda Pereira, 2022;18777.8;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;SÃO CAETANO;Rua Senador Vergueiro, 428/498;65369.91;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;MORUMBI;Av. Professor Francisco Morato, 2385;8199.16;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;ALPHAVILLE;Alameda Madeira, 118/152;4480;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;REAL PARQUE;Av. Magalhães de Castro, 13000;16181.43;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;MONTESE;AV. DOS EXPEDICIONARIOS, 4444;38521.01;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;PENHA;Av. São Miguel, 962;31182.52;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;SÓCRATES;Rua Socrátes, 120;4095.15;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;ANCHIETA;Rua Garcia Lorca, 301 / 331;83299.57;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;BRASÍLIA SUL;Rua SIA TR 12 LT 105;50008.65;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;TEODORO;Rua Teodoro Sampaio, 1933;7164;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;ASSAÍ - SANTO ANDRÉ;Rua Visconde de Taunay, 216;26819.65;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;Guarani;Pça Geraldo Mendes, 27;1559.6;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;CERRO CORÁ;Rua Cerro Corá, 1850;10828.28;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;GOIÂNIA;Av. Portugal, 744;23692;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;ROSA E SILVA;Av. Conselheiro Rosa e Silva, 600;6533.08;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;Belvedere;Rua Maria Luiza Santiago, 110;29427.29;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;CAMPINAS/AMOREIRAS;Av. Ruy Rodrigues, 1700;51077.6;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;SANTOS;Av. General Francisco Glicério, 200;48083.75;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;Jd Paulistano;Alameda Gabriel Monteira da Silva, 1353;2056;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;RICARDO JAFET;Av. Doutor Ricardo Jafet, 1501;48408.93;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;CURITIBA ALTOS XV;Rua Marechal Humberto de Alencar Castelo Branco, 230;26289.05;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;Pacaembu;Pça Wendell Wilkie, 11;2059;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;CAMPINAS;Rua Abolição, 2013;78956.4;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;CAMPO GRANDE;Rua Maracaju, 1427;14400;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;CARAPICUIBA-INOCENCIO SERAFICO;Av. Inocêncio Serafico, 3520;3525;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;FREGUESIA DO O;Av. Nossa Senhora do Ó, 1759;29772.51;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;OSASCO CORREGO RICO;Rua Catarina Fazio Antoniazzi, 23;11997.94;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;SANTOS PEDREIRA;Av. Senador Pinheiro Machado, 143;12710;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;0305 - SUL;SHC Sul Entre Quadra 304/305 Bloco A;2009;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;NOVA CANTAREIRA;Av. Nova Cantareira, 240/248;3344;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;RÓTULA SALVADOR;Av. Antônio Carlos Magalhães, 6365;49276.63;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;CHAMPAGNAT;Rua Martin Afonso, 2188;3885.5;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;TABOÃO DA SERRA;Rua João Batista da Fonseca, 59 - 87;43307.06;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;Araçatuba;Av. Brasília, 1177;8750;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;CRS 516 BRASILIA;SCR/SUL - Quadra 516 - Bloco A - Lotes 01 a 16;3200;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;0309 - SUL;SHC Sul Entre Quadra 308/309 Bloco A;2120;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;PARALELA;Av. Luiz Viana Filho, 3056;49565.35;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;AEROPORTO;Av. Washington Luís, 5859;20520;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;VASCO DA GAMA;Av. Vasco da Gama, 4049;41050.7;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;CURITIBA;Av. Presidente Kennedy, 1000;17752.98;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;JAGUARE;Av. Corifeu de Azevedo Marques, 4160;35721.54;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;SUDOESTE;SHC Sudoeste Lotes 04/05;4026.44;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;SOROCABA;Rua Maria Cinto de Biaggi, 164;80188.97;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;GUARUJA-DOM PEDRO;Av. Dom Pedro I, 1711;7603;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;TAGUATINGA;Rua 420 - QS-03 - Lote -04;60000;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;Dourados;Av. Marcelino Pires, 3855;10000;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;RECIFE;Av. Eng. Domingos Ferreira, 1818;15190;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;GUAIANASES;Estr. Itaquera Guaianazes, 2671;34354;1;N/A;0;0;;;;;;;;
07.583.627/0001-61;2023-03-31;1;Imóveis para renda acabados;MORRO GRANDE;Av. Tomás Rabelo e Silva, 74;3044.93;1;N/A;0;0;;;;;;;;
