CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Endereco_Imovel;Justificativa_Evolucao_Inferior_Previsto;Justificativa_Custo_Superior_Previsto
42.273.290/0001-97;2023-03-31;2;Imóveis para venda em construção;Alma Ipanema;n/a;n/a
42.273.290/0001-97;2023-03-31;2;Imóveis para venda em construção;Dona Delfina;n/a;n/a
42.273.290/0001-97;2023-06-30;1;Imóveis para venda em construção;Alma Ipanema;n/a;n/a
42.273.290/0001-97;2023-06-30;1;Imóveis para venda em construção;Dona Delfina;n/a;n/a
42.273.290/0001-97;2023-06-30;1;Imóveis para venda em construção;Vista Ipanema;n/a;n/a
42.273.290/0001-97;2023-09-30;1;Imóveis para venda em construção;Alma Ipanema;n/a;n/a
42.273.290/0001-97;2023-09-30;1;Imóveis para venda em construção;Dona Delfina;n/a;n/a
42.273.290/0001-97;2023-09-30;1;Imóveis para venda em construção;Vista Ipanema;n/a;n/a
42.273.290/0001-97;2023-12-29;1;Imóveis para venda em construção;Alma Ipanema;n/a;n/a
42.273.290/0001-97;2023-12-29;1;Imóveis para venda em construção;Vista Ipanema;n/a;n/a
42.273.290/0001-97;2023-12-29;1;Imóveis para venda em construção;Dona Delfina;n/a;n/a
42.869.892/0001-01;2023-03-31;1;Imóveis para renda em construção;SEBASTIAO PAES (BRIO IV) 50%;N/A;N/A
42.869.892/0001-01;2023-03-31;1;Imóveis para renda em construção;GUARARA (BRIO IV) - 50%;N/A;N/A
42.869.892/0001-01;2023-06-30;1;Imóveis para renda em construção;GUARARA (BRIO IV) - 50%;N/A;N/A
42.869.892/0001-01;2023-06-30;1;Imóveis para renda em construção;SEBASTIAO PAES (BRIO IV) 50%;N/A;N/A
42.869.892/0001-01;2023-09-29;1;Imóveis para renda em construção;SEBASTIAO PAES (BRIO IV) 50%;N/A;N/A
42.869.892/0001-01;2023-09-29;1;Imóveis para renda em construção;GUARARA (BRIO IV) - 50%;N/A;N/A
42.869.892/0001-01;2023-12-29;1;Imóveis para venda em construção;SEBASTIAO PAES (BRIO IV) 50%;N/A;N/A
42.869.892/0001-01;2023-12-29;1;Imóveis para venda em construção;GUARAMOMIS;N/A;N/A
43.617.647/0001-70;2023-03-31;1;Imóveis para renda em construção;não se aplica;não se aplica;não se aplica
43.617.647/0001-70;2023-06-30;1;Imóveis para renda em construção;não se aplica;não se aplica;não se aplica
43.617.647/0001-70;2023-09-30;1;Imóveis para renda em construção;não se aplica;não se aplica;não se aplica
43.617.647/0001-70;2023-12-31;1;Imóveis para renda em construção;não se aplica;não se aplica;não se aplica
43.862.625/0001-75;2023-03-31;1;Imóveis para venda em construção;Edíficio sem nome;A conclusão da aprovação do projeto e emissão do alvará de aprovação se dará em abril/23. O início de obras está previsto para outubro/2023. Até o final do primeiro trimestre foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Por isso não estão representados como % de evolução de obra.;
43.862.625/0001-75;2023-06-30;1;Imóveis para venda em construção;Edíficio sem nome;A conclusão da aprovação do projeto e a emissão do alvará de aprovação ocorreu em abril/23. o Alvará de execução está em processo de emissão, devendo ser emitido entre agosto e setembro/23. O início de obras está previsto para outubro/2023. Até o final do segundo trimestre foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Por isso não estão representados como % de evolução de obra.;
43.862.625/0001-75;2023-09-30;1;Imóveis para venda em construção;Edíficio sem nome;A conclusão da aprovação do projeto e a emissão do alvará de aprovação ocorreu em abril/23. o Alvará de execução foi emitido em setembro/23. O início de obras está previsto para final de outubro/2023 - início de novembro/23. Até o final do terceiro trimestre foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Por isso não estão representados como % de evolução de obra.;A conclusão da aprovação do projeto e a emissão do alvará de aprovação ocorreu em abril/23. o Alvará de execução foi emitido em setembro/23. O início de obras está previsto para final de outubro/2023 - início de novembro/23. Até o final do terceiro trimestre foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Por isso não estão representados como % de evolução de obra.
43.862.625/0001-75;2023-12-31;1;Imóveis para venda em construção;Basílio 177;NÃO HOUVE ATRASO NA EVOLUÇÃO DE OBRA.Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto.;NÃO HOUVE CUSTOS SUPERIORES AO PREVISTO.A evolução física não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evoluçõo dos custos acima indicada inclui os custos de demolição.O valor realizado foi menor do que o previsto devido à estratégia adotada nas negociações comerciais dos contratos iniciais, que permitiu a postergação de alguns pagamentos previamente previstos, sem implicar na evolução física planejada.
45.742.247/0001-11;2023-03-31;2;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2201;N/A;N/A
45.742.247/0001-11;2023-03-31;2;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2801;N/A;N/A
45.742.247/0001-11;2023-03-31;2;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2402;N/A;N/A
45.742.247/0001-11;2023-03-31;2;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2601;N/A;N/A
45.742.247/0001-11;2023-06-30;1;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2601;N/A;N/A
45.742.247/0001-11;2023-06-30;1;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2201;N/A;N/A
45.742.247/0001-11;2023-06-30;1;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2801;N/A;N/A
45.742.247/0001-11;2023-06-30;1;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2402;N/A;N/A
45.742.247/0001-11;2023-09-30;1;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2402;N/A;N/A
45.742.247/0001-11;2023-09-30;1;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2201;N/A;N/A
45.742.247/0001-11;2023-09-30;1;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2601;N/A;N/A
45.742.247/0001-11;2023-09-30;1;Imóveis para venda em construção;Oscar Freire Unlimited By You Inc - Unidade 2801;N/A;N/A
46.157.348/0001-98;2023-03-31;3;Imóveis para renda em construção;MOB STATION SANTA CRUZ;n/a;n/a
46.157.348/0001-98;2023-06-30;1;Imóveis para renda em construção;YOUR OSCAR FREIRE;n/a;n/a
46.157.348/0001-98;2023-06-30;1;Imóveis para renda em construção;MOEMA VIDA NOVA;n/a;n/a
46.157.348/0001-98;2023-06-30;1;Imóveis para renda em construção;MOB STATION SANTA CRUZ;n/a;n/a
46.157.348/0001-98;2023-09-30;1;Imóveis para renda em construção;YOUR OSCAR FREIRE;n/a;n/a
46.157.348/0001-98;2023-09-30;1;Imóveis para renda em construção;MOB STATION SANTA CRUZ;n/a;n/a
46.157.348/0001-98;2023-09-30;1;Imóveis para renda em construção;MOEMA VIDA NOVA;n/a;n/a
46.157.348/0001-98;2023-12-29;1;Imóveis para renda em construção;HELBOR VILA OLIMPIA HOME & STY;n/a;n/a
46.157.348/0001-98;2023-12-29;1;Imóveis para renda em construção;YOUR OSCAR FREIRE;n/a;n/a
46.157.348/0001-98;2023-12-29;1;Imóveis para renda em construção;PATTEO KLABIN;n/a;n/a
46.285.299/0001-79;2023-03-31;1;Imóveis para venda em construção;Não se aplica;Não se aplica;Não se aplica
46.285.299/0001-79;2023-06-30;1;Imóveis para venda em construção;Não se aplica;Não se aplica;Não se aplica
46.285.299/0001-79;2023-09-30;1;Imóveis para venda em construção;Não se aplica;Não se aplica;Não se aplica
46.285.299/0001-79;2023-12-31;1;Imóveis para venda em construção;Não se aplica;Não se aplica;Não se aplica
47.136.369/0001-90;2023-03-31;1;Imóveis para venda em construção;Edifício sem nome da Rua Sete de Abril, 309 - República - São Paulo/SP;O projeto está em aprovação. A obra tem previsão de início para o terceiro trimestre de 2023;Não houve desvios de custos
47.136.369/0001-90;2023-06-30;1;Imóveis para venda em construção;Edifício sem nome da Rua Sete de Abril, 309 - República - São Paulo/SP;A conclusão da aprovação do projeto e a emissão do alvará de aprovação ocorreu em abril/23. o Alvará de execução está em processo de emissão, devendo ser emitido entre agosto e setembro/23. O início de obras está previsto para outubro/2023. Até o final do segundo trimestre foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Por isso não estão representados como % de evolução de obra.;Não houve desvios de custos
47.136.369/0001-90;2023-09-30;1;Imóveis para venda em construção;Edifício sem nome da Rua Sete de Abril, 309 - República - São Paulo/SP;A conclusão da aprovação do projeto e a emissão do alvará de aprovação ocorreu em abril/23. o Alvará de execução foi emitido em setembro/23. O início de obras está previsto para final de outubro/2023 - início de novembro/23. Até o final do terceiro trimestre foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Por isso não estão representados como % de evolução de obra.;Não houve desvios de custos
47.136.369/0001-90;2023-12-31;1;Imóveis para venda em construção;Basílio 177;NÃO HOUVE ATRASO NA EVOLUÇÃO DE OBRA.Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto.;NÃO HOUVE CUSTOS SUPERIORES AO PREVISTO.A evolução física não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evoluçõo dos custos acima indicada inclui os custos de demolição.O valor realizado foi menor do que o previsto devido à estratégia adotada nas negociações comerciais dos contratos iniciais, que permitiu a postergação de alguns pagamentos previamente previstos, sem implicar na evolução física planejada.
49.553.783/0001-20;2023-09-30;1;Imóveis para venda em construção;YOU Unlimited;N/A;A obra está adiantada 2,92% em relação ao previsto no cronograma.O Cronograma incial foi reajustado pela YouInc em 19/07/23, tornando a curva mais conservadora e aderente ao planejamento daconstrutora, sem dilatação do prazo final de obra
49.553.783/0001-20;2023-12-31;1;Imóveis para venda em construção;YOU Unlimited;N/A;A obra está adiantada 2,92% em relação ao previsto no cronograma.O Cronograma incial foi reajustado pela YouInc em 19/07/23, tornando a curva mais conservadora e aderente ao planejamento daconstrutora, sem dilatação do prazo final de obra
49.553.783/0001-20;2023-12-31;1;Imóveis para venda em construção;Haia Boa Vista - GRM;A obra encontra-se atrasada devido o atraso no início dos serviços, consequentemente atrasando a execução da fundação.;N/A
50.180.894/0001-17;2023-09-30;1;Imóveis para renda em construção;NEW PATTEO;N/A;N/A
50.180.894/0001-17;2023-09-30;1;Imóveis para renda em construção;PATTEO SÃO BERNARDO;N/A;N/A
50.180.894/0001-17;2023-09-30;1;Imóveis para renda em construção;MY WAY GUANABARA;N/A;N/A
50.180.894/0001-17;2023-09-30;1;Imóveis para renda em construção;VILA NOVA;N/A;N/A
50.180.894/0001-17;2023-12-31;2;Imóveis para renda em construção;MY WAY GUANABARA;N/A;N/A
50.180.894/0001-17;2023-12-31;2;Imóveis para renda em construção;VILA NOVA;N/A;N/A
50.180.894/0001-17;2023-12-31;2;Imóveis para renda em construção;NEW PATTEO;N/A;N/A
50.180.894/0001-17;2023-12-31;2;Imóveis para renda em construção;PATTEO SÃO BERNARDO;N/A;N/A
50.569.855/0001-06;2023-12-29;1;Imóveis para renda em construção;n/a;n/a;n/a
50.750.438/0001-65;2023-12-31;2;Imóveis para venda em construção;You Oscar - Unidades 2201;;
50.750.438/0001-65;2023-12-31;2;Imóveis para venda em construção;You Oscar - Unidades 2402;;
50.750.438/0001-65;2023-12-31;2;Imóveis para venda em construção;You Oscar - Unidades 2601;;
50.750.438/0001-65;2023-12-31;2;Imóveis para venda em construção;You Oscar - Unidades 2801;;
50.957.247/0001-79;2023-12-29;1;Imóveis para renda em construção;JOAO_LUIZ_M_COUTINHO;N/A;N/A
50.957.247/0001-79;2023-12-29;1;Imóveis para renda em construção;ANITA_GARIBALDI;N/A;N/A
