CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
15.489.509/0001-17;2023-03-31;1;LOJA 20;Setor1;1;0.0196
15.489.509/0001-17;2023-03-31;1;LOJA 18;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 18;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 18;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 18;Setor1;1;0.0129
15.489.509/0001-17;2023-03-31;1;LOJA 7;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 12;Setor1;1;0.0077
15.489.509/0001-17;2023-03-31;1;LOJA 12;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 12;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 12;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 14;Setor1;1;0.0218
15.489.509/0001-17;2023-03-31;1;LOJA 14;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 14;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 14;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 17;Setor1;1;0.0129
15.489.509/0001-17;2023-03-31;1;LOJA 17;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 17;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 17;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 7;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 7;Setor1;1;0.0552
15.489.509/0001-17;2023-03-31;1;LOJA 2;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 2;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 2;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 2;Setor1;1;0.0245
15.489.509/0001-17;2023-03-31;1;LOJA 1;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 1;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 1;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 1;Setor1;1;0.0077
15.489.509/0001-17;2023-03-31;1;LOJA 75;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 75;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 75;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 67;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 67;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 67;Setor1;1;0.0022
15.489.509/0001-17;2023-03-31;1;LOJA 66;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 66;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 66;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 66;Setor1;1;0.0259
15.489.509/0001-17;2023-03-31;1;LOJA 65;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 65;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 65;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 65;Setor1;1;0.0259
15.489.509/0001-17;2023-03-31;1;LOJA 64;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 64;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 64;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 64;Setor1;1;0.0259
15.489.509/0001-17;2023-03-31;1;LOJA 58;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 58;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 58;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 58;Setor1;1;0.0259
15.489.509/0001-17;2023-03-31;1;LOJA 25;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 25;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 26;Setor1;1;0.0798
15.489.509/0001-17;2023-03-31;1;LOJA 26;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 26;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 26;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 27;Setor1;1;0.0736
15.489.509/0001-17;2023-03-31;1;LOJA 27;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 27;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 27;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 28;Setor1;1;0.0334
15.489.509/0001-17;2023-03-31;1;LOJA 28;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 28;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 28;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 30;Setor1;1;0.019
15.489.509/0001-17;2023-03-31;1;LOJA 30;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 49;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 49;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 49;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 49;Setor1;1;0.0259
15.489.509/0001-17;2023-03-31;1;LOJA 48;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 48;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 30;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 30;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 33;Setor1;1;0.1534
15.489.509/0001-17;2023-03-31;1;LOJA 33;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 33;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 33;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 35;Setor1;1;0.0239
15.489.509/0001-17;2023-03-31;1;LOJA 35;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 35;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 35;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 36;Setor1;1;0.0647
15.489.509/0001-17;2023-03-31;1;LOJA 36;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 36;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 36;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 38;Setor1;1;0.0261
15.489.509/0001-17;2023-03-31;1;LOJA 38;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 38;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 38;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 48;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 48;Setor1;1;0.0301
15.489.509/0001-17;2023-03-31;1;LOJA 47;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 47;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 47;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 47;Setor1;1;0.0123
15.489.509/0001-17;2023-03-31;1;LOJA 46;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 46;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 46;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 46;Setor1;1;0.026
15.489.509/0001-17;2023-03-31;1;LOJA 44;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 44;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 44;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 44;Setor1;1;0.026
15.489.509/0001-17;2023-03-31;1;LOJA 50;Setor1;1;0.0259
15.489.509/0001-17;2023-03-31;1;LOJA 50;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 50;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 50;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 25;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 25;Setor1;1;0.0178
15.489.509/0001-17;2023-03-31;1;LOJA 23;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 23;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 23;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 23;Setor1;1;0.0396
15.489.509/0001-17;2023-03-31;1;LOJA 20;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 20;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 20;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 52;Setor1;1;0.0259
15.489.509/0001-17;2023-03-31;1;LOJA 52;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 52;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 52;SetorN;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 53;Setor1;1;0.0259
15.489.509/0001-17;2023-03-31;1;LOJA 53;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 53;Setor3;0;0
15.489.509/0001-17;2023-03-31;1;LOJA 53;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 7;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 7;Setor1;1;0.0552
15.489.509/0001-17;2023-06-30;1;LOJA 2;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 2;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 2;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 2;Setor1;1;0.0245
15.489.509/0001-17;2023-06-30;1;LOJA 1;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 1;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 1;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 1;Setor1;1;0.0077
15.489.509/0001-17;2023-06-30;1;LOJA 23;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 23;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 25;Setor1;1;0.0178
15.489.509/0001-17;2023-06-30;1;LOJA 25;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 25;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 25;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 26;Setor1;1;0.0798
15.489.509/0001-17;2023-06-30;1;LOJA 26;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 26;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 26;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 27;Setor1;1;0.0736
15.489.509/0001-17;2023-06-30;1;LOJA 27;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 27;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 27;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 7;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 7;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 12;Setor1;1;0.0077
15.489.509/0001-17;2023-06-30;1;LOJA 12;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 12;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 12;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 14;Setor1;1;0.0218
15.489.509/0001-17;2023-06-30;1;LOJA 14;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 14;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 14;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 17;Setor1;1;0.0129
15.489.509/0001-17;2023-06-30;1;LOJA 17;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 17;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 17;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 18;Setor1;1;0.0129
15.489.509/0001-17;2023-06-30;1;LOJA 18;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 18;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 18;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 20;Setor1;1;0.0196
15.489.509/0001-17;2023-06-30;1;LOJA 20;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 20;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 20;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 23;Setor1;1;0.0396
15.489.509/0001-17;2023-06-30;1;LOJA 23;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 48;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 48;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 48;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 49;Setor1;1;0.0259
15.489.509/0001-17;2023-06-30;1;LOJA 49;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 49;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 49;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 50;Setor1;1;0.0259
15.489.509/0001-17;2023-06-30;1;LOJA 50;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 50;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 50;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 52;Setor1;1;0.0259
15.489.509/0001-17;2023-06-30;1;LOJA 52;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 52;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 52;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 53;Setor1;1;0.0259
15.489.509/0001-17;2023-06-30;1;LOJA 53;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 53;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 75;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 75;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 75;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 75;Setor1;1;0.0021
15.489.509/0001-17;2023-06-30;1;LOJA 53;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 58;Setor1;1;0.0259
15.489.509/0001-17;2023-06-30;1;LOJA 58;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 67;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 67;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 67;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 67;Setor1;1;0.0022
15.489.509/0001-17;2023-06-30;1;LOJA 66;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 58;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 58;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 64;Setor1;1;0.0259
15.489.509/0001-17;2023-06-30;1;LOJA 64;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 66;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 66;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 66;Setor1;1;0.0259
15.489.509/0001-17;2023-06-30;1;LOJA 65;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 65;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 64;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 65;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 65;Setor1;1;0.0259
15.489.509/0001-17;2023-06-30;1;LOJA 64;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 28;Setor1;1;0.0334
15.489.509/0001-17;2023-06-30;1;LOJA 28;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 28;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 28;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 30;Setor1;1;0.019
15.489.509/0001-17;2023-06-30;1;LOJA 30;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 30;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 30;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 33;Setor1;1;0.1534
15.489.509/0001-17;2023-06-30;1;LOJA 33;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 33;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 33;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 35;Setor1;1;0.0239
15.489.509/0001-17;2023-06-30;1;LOJA 35;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 35;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 35;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 36;Setor1;1;0.0647
15.489.509/0001-17;2023-06-30;1;LOJA 36;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 36;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 36;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 38;Setor1;1;0.0261
15.489.509/0001-17;2023-06-30;1;LOJA 38;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 38;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 38;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 44;Setor1;1;0.026
15.489.509/0001-17;2023-06-30;1;LOJA 44;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 44;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 44;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 46;Setor1;1;0.026
15.489.509/0001-17;2023-06-30;1;LOJA 46;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 46;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 46;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 47;Setor1;1;0.0123
15.489.509/0001-17;2023-06-30;1;LOJA 47;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 47;Setor3;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 47;SetorN;0;0
15.489.509/0001-17;2023-06-30;1;LOJA 48;Setor1;1;0.0301
15.489.509/0001-17;2023-09-30;1;LOJA 2;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 2;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 2;Setor1;1;0.0245
15.489.509/0001-17;2023-09-30;1;LOJA 1;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 1;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 1;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 1;Setor1;1;0.0077
15.489.509/0001-17;2023-09-30;1;LOJA 23;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 23;Setor1;1;0.0396
15.489.509/0001-17;2023-09-30;1;LOJA 20;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 20;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 48;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 49;Setor1;1;0.0259
15.489.509/0001-17;2023-09-30;1;LOJA 49;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 49;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 49;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 50;Setor1;1;0.0259
15.489.509/0001-17;2023-09-30;1;LOJA 20;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 20;Setor1;1;0.0196
15.489.509/0001-17;2023-09-30;1;LOJA 18;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 50;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 50;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 18;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 18;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 18;Setor1;1;0.0129
15.489.509/0001-17;2023-09-30;1;LOJA 17;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 17;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 17;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 17;Setor1;1;0.0129
15.489.509/0001-17;2023-09-30;1;LOJA 14;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 14;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 50;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 52;Setor1;1;0.0259
15.489.509/0001-17;2023-09-30;1;LOJA 52;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 14;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 14;Setor1;1;0.0218
15.489.509/0001-17;2023-09-30;1;LOJA 12;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 52;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 52;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 53;Setor1;1;0.0259
15.489.509/0001-17;2023-09-30;1;LOJA 53;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 53;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 53;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 58;Setor1;1;0.0259
15.489.509/0001-17;2023-09-30;1;LOJA 58;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 58;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 12;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 12;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 12;Setor1;1;0.0077
15.489.509/0001-17;2023-09-30;1;LOJA 7;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 7;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 7;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 7;Setor1;1;0.0552
15.489.509/0001-17;2023-09-30;1;LOJA 58;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 64;Setor1;1;0.0259
15.489.509/0001-17;2023-09-30;1;LOJA 64;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 64;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 64;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 65;Setor1;1;0.0259
15.489.509/0001-17;2023-09-30;1;LOJA 25;Setor1;1;0.0178
15.489.509/0001-17;2023-09-30;1;LOJA 25;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 25;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 25;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 26;Setor1;1;0.0798
15.489.509/0001-17;2023-09-30;1;LOJA 26;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 26;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 26;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 27;Setor1;1;0.0736
15.489.509/0001-17;2023-09-30;1;LOJA 27;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 27;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 27;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 28;Setor1;1;0.0334
15.489.509/0001-17;2023-09-30;1;LOJA 28;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 28;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 28;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 30;Setor1;1;0.019
15.489.509/0001-17;2023-09-30;1;LOJA 30;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 30;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 30;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 33;Setor1;1;0.1534
15.489.509/0001-17;2023-09-30;1;LOJA 33;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 33;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 33;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 35;Setor1;1;0.0239
15.489.509/0001-17;2023-09-30;1;LOJA 35;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 35;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 35;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 36;Setor1;1;0.0647
15.489.509/0001-17;2023-09-30;1;LOJA 36;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 36;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 36;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 38;Setor1;1;0.0261
15.489.509/0001-17;2023-09-30;1;LOJA 38;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 38;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 38;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 44;Setor1;1;0.026
15.489.509/0001-17;2023-09-30;1;LOJA 44;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 44;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 44;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 46;Setor1;1;0.026
15.489.509/0001-17;2023-09-30;1;LOJA 46;Comércio VarejistaSetor2;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 46;Setor3;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 46;SetorN;0;0
15.489.509/0001-17;2023-09-30;1;LOJA 47;Setor1;1;0.0123
