CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
28.893.734/0001-66;2023-03-31;1;LED_G507;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 507;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G471;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 471;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G476;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 476;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_30;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 30;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G_41;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 41;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G487;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 487;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G517;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 517;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G508;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 508;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_72;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 72;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G484;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 484;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G470;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 470;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G501;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 501;2023-02-07;11.66;1;Nenhuma característica relevante;9.2E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G498;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 498;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G493;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 493;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G466;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 466;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_46;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 46;2023-02-07;13.92;1;Nenhuma característica relevante;7.4E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G452;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 452;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G461;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 461;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G481;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 481;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G455;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 455;2023-02-07;11.66;1;Nenhuma característica relevante;0.000203;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G511;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 511;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G502;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 502;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;SC_202_A;Rua Missionário Gunnar Vingren, 1904 - Saint Charbel Residencial Saint Charbel Unidade 202 A;2023-01-26;175.31;1;Nenhuma característica relevante;0.001746;0.006453
28.893.734/0001-66;2023-03-31;1;LED_G520;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 520;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G485;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 485;2023-02-07;11.66;1;Nenhuma característica relevante;5.1E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G475;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 475;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G488;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 488;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G474;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 474;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G515;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 515;2023-02-07;11.66;1;Nenhuma característica relevante;2.7E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;AB_302;Avenida Serzedelo Correa, 1191 - Sangario Empreendimentos Imobiliários Residencial Autêntico Batista Unidade 302;2023-03-20;187.83;1;Nenhuma característica relevante;0.002521;0.009321
28.893.734/0001-66;2023-03-31;1;LED_G_22;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 22;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G518;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 518;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_25;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 25;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G113;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 113;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G506;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 506;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_31;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 31;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G497;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 497;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_23;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 23;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G459;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 459;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G456;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 456;2023-02-07;11.66;1;Nenhuma característica relevante;8.7E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_34;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 34;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G492;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 492;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G453;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 453;2023-02-07;11.66;1;Nenhuma característica relevante;2.7E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G465;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 465;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G499;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 499;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_45;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 45;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G_36;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 36;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G460;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 460;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G512;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 512;2023-02-07;11.66;1;Nenhuma característica relevante;2.6E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G450;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 450;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G516;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 516;2023-02-07;11.66;1;Nenhuma característica relevante;2E-05;7.2E-05
28.893.734/0001-66;2023-03-31;1;LED_G112;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 112;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G_40;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 40;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G522;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 522;2023-02-07;11.66;1;Nenhuma característica relevante;2E-05;7.2E-05
28.893.734/0001-66;2023-03-31;1;LED_G519;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 519;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G479;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 479;2023-02-07;11.66;1;Nenhuma característica relevante;3.6E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_43;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 43;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;GV2_202;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 202 2;2023-03-10;119.95;1;Nenhuma característica relevante;0.001374;0.005079
28.893.734/0001-66;2023-03-31;1;LED_G500;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 500;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G478;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 478;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G473;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 473;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_33;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 33;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G491;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 491;2023-02-07;11.66;1;Nenhuma característica relevante;2.7E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G496;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 496;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G505;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 505;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_27;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 27;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G_24;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 24;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G_26;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 26;2023-02-07;13.92;1;Nenhuma característica relevante;8.1E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G_38;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 38;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G_35;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 35;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G_29;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 29;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G457;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 457;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G469;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 469;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G464;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 464;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G463;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 463;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G513;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 513;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G482;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 482;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;AB_304;Avenida Serzedelo Correa, 1191 - Sangario Empreendimentos Imobiliários Residencial Autêntico Batista Unidade 304;2023-01-23;187.83;1;Nenhuma característica relevante;0.002524;0.009321
28.893.734/0001-66;2023-03-31;1;LED_G489;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 489;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G454;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 454;2023-02-07;11.66;1;Nenhuma característica relevante;7.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G490;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 490;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_44;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 44;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G462;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 462;2023-02-07;11.66;1;Nenhuma característica relevante;5.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G74;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 74;2023-02-07;13.92;1;Nenhuma característica relevante;4E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G467;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 467;2023-02-07;11.66;1;Nenhuma característica relevante;4.3E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G494;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 494;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G468;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 468;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G509;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 509;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G483;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 483;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G472;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 472;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G480;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 480;2023-02-07;11.66;1;Nenhuma característica relevante;0.000103;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G504;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 504;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;AB_404;Avenida Serzedelo Correa, 1191 - Sangario Empreendimentos Imobiliários Residencial Autêntico Batista Unidade 404;2023-02-23;187.83;1;Nenhuma característica relevante;0.002581;0.00956
28.893.734/0001-66;2023-03-31;1;LED_G449;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 449;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G477;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 477;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G503;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 503;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G451;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 451;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_39;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 39;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G_42;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 42;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G510;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 510;2023-02-07;11.66;1;Nenhuma característica relevante;9.8E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_28;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 28;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G521;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 521;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_37;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 37;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G495;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 495;2023-02-07;11.66;1;Nenhuma característica relevante;2.4E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;LED_G_73;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 73;2023-02-07;13.92;1;Nenhuma característica relevante;3.7E-05;0.000137
28.893.734/0001-66;2023-03-31;1;LED_G458;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 458;2023-02-07;11.66;1;Nenhuma característica relevante;4.1E-05;8.9E-05
28.893.734/0001-66;2023-03-31;1;KEY102B;Av. José Arimateia, 1001;2023-03-22;194.30;1;Nenhuma característica relevante;0.009528;0.005905
28.893.734/0001-66;2023-03-31;1;RV5_101;Avenida Coronel Teixeira, 5513;2023-03-29;179.23;1;Nenhuma característica relevante;0.001429;0.005285
28.893.734/0001-66;2023-03-31;1;RV2_104;Avenida Coronel Teixeira, 5513;2023-03-13;126.64;1;Nenhuma característica relevante;0.001079;0.00399
28.893.734/0001-66;2023-03-31;1;RV2_1003;Avenida Coronel Teixeira, 5513;2023-03-08;126.64;1;Nenhuma característica relevante;0.001144;0.004229
28.893.734/0001-66;2023-03-31;1;RV6_1;Avenida Coronel Teixeira, 5513;2023-03-16;126.64;1;Nenhuma característica relevante;0.001057;0.00391
28.893.734/0001-66;2023-03-31;1;RV3_701;Avenida Coronel Teixeira, 5513;2023-03-09;126.64;1;Nenhuma característica relevante;0.006526;0.00415
28.893.734/0001-66;2023-03-31;1;RV3_801;Avenida Coronel Teixeira, 5513;2023-02-28;126.64;1;Nenhuma característica relevante;0.001122;0.00415
28.893.734/0001-66;2023-03-31;1;RV3_1403;Avenida Coronel Teixeira, 5513;2023-01-17;126.64;1;Nenhuma característica relevante;0.0012;0.004429
28.893.734/0001-66;2023-03-31;1;CE_B1021;Av Oceânica, 1454;2023-01-16;191.22;1;Nenhuma característica relevante.;0.004329;0.015004
28.893.734/0001-66;2023-03-31;1;CE_B1022;Av Oceânica, 1454;2023-01-16;184.17;1;Nenhuma característica relevante.;0.003905;0.014414
28.893.734/0001-66;2023-03-31;1;CE_B217;Av Oceânica, 1454;2023-03-15;262.46;1;Nenhuma característica relevante.;0.00343;0.01268
28.893.734/0001-66;2023-03-31;1;LU1_1702;Rua Salgueiro, 379;2023-01-26;353.72;1;Nenhuma característica relevante.;0.004041;0.014937
28.893.734/0001-66;2023-03-31;1;PL4_502;Rua Embira, 149;2023-02-23;225.20;1;Nenhuma característica relevante.;0.00271;0.010038
28.893.734/0001-66;2023-03-31;1;BEL_R93;Avenida Chácara das Nascentes, S/N;2023-03-13;78.13;1;Nenhuma característica relevante.;0.000967;0.003573
28.893.734/0001-66;2023-03-31;1;BEL_S104;Avenida Chácara das Nascentes, S/N;2023-03-09;78.13;1;Nenhuma característica relevante.;0.000966;0.003573
28.893.734/0001-66;2023-03-31;1;BEL_S370;Avenida Chácara das Nascentes, S/N;2023-03-01;72.18;1;Nenhuma característica relevante.;0.001431;0.003537
28.893.734/0001-66;2023-03-31;1;BEL_U531;Avenida Chácara das Nascentes, S/N;2023-02-28;99.12;1;Nenhuma característica relevante.;0.001289;0.004768
28.893.734/0001-66;2023-03-31;1;BEL_U561;Avenida Chácara das Nascentes, S/N;2023-03-13;99.12;1;Nenhuma característica relevante.;0.00129;0.004768
28.893.734/0001-66;2023-03-31;1;BEL_U591;Avenida Chácara das Nascentes, S/N;2023-01-27;99.12;1;Nenhuma característica relevante.;0.001261;0.004659
28.893.734/0001-66;2023-03-31;1;BEL_U676;Avenida Chácara das Nascentes, S/N;2023-02-28;99.12;1;Nenhuma característica relevante.;0.001289;0.004768
28.893.734/0001-66;2023-03-31;1;BEL_U766;Avenida Chácara das Nascentes, S/N;2023-03-30;99.12;1;Nenhuma característica relevante.;0.001289;0.004768
28.893.734/0001-66;2023-03-31;1;BEL_V600;Avenida Chácara das Nascentes, S/N;2023-03-23;99.12;1;Nenhuma característica relevante.;0.001257;0.004648
28.893.734/0001-66;2023-03-31;1;IT_2061;Estrada União e Indústria, 10396;2023-03-03;147.33;1;Nenhuma característica relevante;0.002286;0.00845
