CNPJ_Fundo_Classe;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21I0931497 - VIRGOSEC;8769451000108;4;329;;;;16980;14623500.66
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21D0695469 - RBCAPITALSEC;2773542000122;1;333;;;;23925;19656254.01
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_11H0022430 - BRAZILIAN SC;3767538000114;1;255;;;;45;871762.1
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21I0823365 - RB CAPITAL SA;20502525000132;1;414;;;;44526;36805032.15
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_15L0676023 - BRAZILIAN SC;3767538000114;1;371;;;;78;618983.2
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21D0695469 - RBCAPITALSEC;2773542000122;1;333;;;;8720;7164160.29
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_19I0739560 - VIRGOSEC;8769451000108;4;47;;;;33397;13109160.72
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_20J0612532_DU2 - CIA PROVINCIA DE SEC;4200649000107;3;20;;;;1267;1370596.08
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_22L1607693 - BARI SEC;10608405000241;15;1;;;;6968;6475989.3
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_20I0668028 - RB CAPITAL SA;20502525000132;1;275;;;;16929;872336.23
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21C0551847 - VIRGOSEC;8769451000108;4;176;;;;3956;4477019.15
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_22I0144759 - TRUE SEC;12130744000100;98;1;;;;10345935;10373965.86
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21H0979490 - RBCAPITALSEC;2773542000122;1;386;;;;8097;11960008.72
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_23L2279298 - CIA PROVINCIA DE SEC;4200649000107;25;1;;;;41742451;41744815.7
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_19J0713613 - HABITASEC;9304427000158;1;162;;;;43677;38034866.59
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_20K0789469 - RBCAPITALSEC;2773542000122;1;301;;;;274;394040.98
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21C0551847 - VIRGOSEC;8769451000108;4;176;;;;7956;9003833.26
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_22I0867063 - CIA PROVINCIA DE SEC;4200649000107;20;1;;;;3513;3257843.47
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21D0695469 - RBCAPITALSEC;2773542000122;1;333;;;;15068;12379537.53
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_19L0906036 - HABITASEC;9304427000158;1;174;;;;3820;508632.5
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_23D1860605 - HABITASEC;9304427000158;26;1;;;;10083;6375508.82
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_20I0668028 - RB CAPITAL SA;20502525000132;1;275;;;;17931;923968.4
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_20K0789469 - RBCAPITALSEC;2773542000122;1;301;;;;586;842729.99
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_23F1241818 - BARI SEC;10608405000241;18;2;;;;1320;1278818.29
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_20K0789466 - RBCAPITALSEC;2773542000122;1;300;;;;7741;4850115.38
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_13B0002737 - BRAZILIAN SC;3767538000114;1;297;;;;25;1048035.45
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_20K0789469 - RBCAPITALSEC;2773542000122;1;301;;;;321;461631.96
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_19C0281298 - HABITASEC;9304427000158;1;135;;;;17251;29829872.23
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_22H0087510 - OPEA SEC;2773542000122;28;1;;;;21900;23743242.88
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_15E0186329 - BRAZILIAN SC;3767538000114;1;361;;;;34;1879701.12
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21D0695469 - RBCAPITALSEC;2773542000122;1;333;;;;3379;2776112.11
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_13C0026996 - BRAZILIAN SC;3767538000114;1;300;;;;8;368286.42
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_20J0612532_DU2 - CIA PROVINCIA DE SEC;4200649000107;3;20;;;;11769;12731290.66
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21C0551847 - VIRGOSEC;8769451000108;4;176;;;;1102;1247137.28
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_20J0864669 - HABITASEC;9304427000158;1;189;;;;7260;5525971.68
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_22I1423539 - TRUE SEC;12130744000100;98;1;;;;8200;6130300.97
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_22C0509668 - OPEA SEC;2773542000122;1;451;;;;23233;18772919.73
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_23D1860605 - HABITASEC;9304427000158;26;1;;;;15646;9893009.13
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21K0906902 - TRUE SEC;12130744000100;1;473;;;;454;469371.14
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_19B0177968_DU - NOVA SECURIT;30180281000172;1;31;;;;3275;1780406.41
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_22I0867063 - CIA PROVINCIA DE SEC;4200649000107;20;1;;;;2383;2209917.73
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21I0892057 - TRUE SEC;12130744000100;1;433;;;;63449;70185119.42
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_19K0105324 - TRUE SEC;12130744000100;1;237;;;;15500;6240194.03
28.152.272/0001-26;2023-12-29;1;CRI/CRA;CRI_21I0826412 - HABITASEC;9304427000158;1;285;;;;70000;75789644.31
28.152.272/0001-26;2023-12-29;1;Outras Cotas de FI;FICFI ITAU SOBERANO RENDA FIXA SIMPLES LP;6175696000173;;;;;;1411654.93415;91161644.1
28.152.777/0001-90;2023-03-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;160;2;;;;140000;141054029.08
28.152.777/0001-90;2023-03-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;106;1;;;;85308;85658388.31
28.152.777/0001-90;2023-03-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;106;1;;;;20000;20082146.65
28.152.777/0001-90;2023-03-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;106;1;;;;9846;9886440.8
28.152.777/0001-90;2023-03-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;58;1;;;;9179;10227502.41
28.152.777/0001-90;2023-03-31;1;Outras Cotas de FI;SOCOPA RF DI LP;28152799000150;;;;;;3329.80753092;4675575.14
28.152.777/0001-90;2023-06-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA - CRI;25005683000109;1;99;;;;9179;10350737.3
28.152.777/0001-90;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;106;1;;;;39692;39830124.7
28.152.777/0001-90;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;106;1;;;;85308;85604864.42
28.152.777/0001-90;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000108;106;2;;;;140000;140965891.05
28.152.777/0001-90;2023-06-30;1;Outras Cotas de FI;SOCOPA RF DI LP;28152799000150;;;;;;3498.12522341;5069242.1
28.152.777/0001-90;2023-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO 341792;8769451000108;106;1;;;;125000;125328071.57
28.152.777/0001-90;2023-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO 351805;8769451000108;106;2;;;;140000;140845735.37
28.152.777/0001-90;2023-09-30;1;CRI/CRA;OPEA SECURITIZADORA SA 367032;2773542000122;112;1;;;;40000;40191640.97
28.152.777/0001-90;2023-09-30;1;Outras Cotas de FI;SOCOPA RF DI LP;28152799000150;;;;;;0;9390015.32
28.152.777/0001-90;2023-12-31;1;Outras Cotas de FI;SOCOPA RF DI LP;28152799000150;;;;;;18368.0357704;28242273.12
28.152.777/0001-90;2023-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO 370633;8769451000108;0;0;;;;5925;6345133.6
28.152.777/0001-90;2023-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO 368258;8769451000108;0;0;;;;4575;4899409.94
28.152.777/0001-90;2023-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO 341792;8769451000108;106;1;;;;125000;125203308.44
28.152.777/0001-90;2023-12-31;1;CRI/CRA;OPEA SECURITIZADORA SA 369987;2773542000122;0;0;;;;50000;50214884.54
28.152.777/0001-90;2023-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO 372679;8769451000108;0;0;;;;65000;65327564.95
28.152.777/0001-90;2023-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO 351805;8769451000108;106;2;;;;145000;145730721.74
28.152.777/0001-90;2023-12-31;1;CRI/CRA;OPEA SECURITIZADORA SA 367032;2773542000122;112;1;;;;40000;40177757.45
28.152.777/0001-90;2023-12-31;1;CRI/CRA;BARISEC 334393;10608405000160;0;0;;;;10000;9768047.8
28.152.777/0001-90;2023-12-31;1;FIDC;BIGTRADE FIDC MZ;51.764.889/0001-14;;;;;;100000;9937476.46
28.267.530/0001-10;2023-03-31;2;Outras Cotas de FI;REAG ABSOLUTO FIM;;;;;;;114366.75284911;304357.14
28.267.530/0001-10;2023-03-31;2;Outras Cotas de FI;REAG ALPHA FIM;;;;;;;225204.4306213;261498.49
28.267.530/0001-10;2023-06-30;2;Outras Cotas de FI;REAG ABSOLUTO FIM;;;;;;;165965.94942603;461240.79
28.267.530/0001-10;2023-06-30;2;Outras Cotas de FI;REAG ALPHA FIM;;;;;;;407943.28106719;480966.07
28.267.530/0001-10;2023-09-29;1;Outras Cotas de FI;FI RF MONEY MARKET;43.740.839/0001-79;;;;;;304643.17398067;380996.01
28.267.530/0001-10;2023-09-29;1;Outras Cotas de FI;REAG ABSOLUTO FIM;;;;;;;157059.70241521;437890.04
28.267.530/0001-10;2023-09-29;1;Outras Cotas de FI;REAG ALPHA FIM;;;;;;;78886.53622037;96008.08
28.267.530/0001-10;2023-12-31;1;Outras Cotas de FI;REAG ABSOLUTO FIM;;;;;;;189312.55810043;496944.38
28.267.530/0001-10;2023-12-31;1;Outras Cotas de FI;MONEY MARKET FIM;;;;;;;246468.23717786;317189.9
28.267.555/0001-13;2023-03-31;1;Outros Ativos Financeiros;Tesouro Nacional;394460040950;;;;LFT;;4739;38845.3
28.267.555/0001-13;2023-03-31;1;Outros Ativos Financeiros;Tesouro Nacional;394460040950;;;;LFT;;4549;7504809.41
28.267.555/0001-13;2023-06-30;1;Outros Ativos Financeiros;Tesouro Nacional;394460040950;;;;LFT;;4739;907924.22
28.267.555/0001-13;2023-06-30;1;Outros Ativos Financeiros;Tesouro Nacional;394460040950;;;;LFT;;4739;39797.7
28.267.555/0001-13;2023-06-30;1;Outros Ativos Financeiros;Tesouro Nacional;394460040950;;;;LFT;;4549;6148032.48
28.267.555/0001-13;2023-09-30;1;Outros Ativos Financeiros;Tesouro Nacional;394460040950;;;;LFT;;465;6432465.25
28.267.555/0001-13;2023-09-30;1;Outros Ativos Financeiros;Tesouro Nacional;394460040950;;;;LFT;;47;643340.94
28.267.555/0001-13;2023-12-31;1;Outras Cotas de FI;DAYCOVAL TÍTULOS PÚBLICOS I FUNDO DE INV;34658789000194;;;;;;3297.74526593;4497226.71
28.267.555/0001-13;2023-12-31;1;Outras Cotas de FI;DAYCOVAL TÍTULOS PÚBLICOS I FUNDO DE INV;34658789000194;;;;;;4814.02384754;6564629.06
28.267.696/0001-36;2023-03-31;1;Outros Ativos Financeiros;Banco BTG Pactual S.A.;30306294000145;;;;Operações Compromissadas - Lastro: NTNB IPCA;;407;1588975.69
28.267.696/0001-36;2023-03-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;08769451000108;1;1;;;;3000;2953505.83
28.267.696/0001-36;2023-06-30;1;Outros Ativos Financeiros;Banco BTG Pactual S.A.;30306294000145;;;;Operações Compromissadas - Lastro: NTNB IPCA;;281;1162462.53
28.267.696/0001-36;2023-06-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;08769451000108;92;1;;;;4500;4380127.53
28.267.696/0001-36;2023-09-30;1;Outros Ativos Financeiros;Banco BTG Pactual S.A.;30306294000145;;;;Operações Compromissadas - Lastro: LTN;;375;363435.04
28.267.696/0001-36;2023-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;08769451000108;92;1;;;;2643;2459217.68
28.267.696/0001-36;2023-12-31;1;Outros Ativos Financeiros;Banco BTG Pactual S.A.;30306294000145;;;;Operações Compromissadas - Lastro: NTNB IPCA;;94;402264.69
28.267.696/0001-36;2023-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;08769451000108;98;1;;;;23505;23519388.6
28.516.301/0001-91;2023-03-30;1;FII;XPML11;28757546000100;;;;;;225114;21496135.86
28.516.301/0001-91;2023-03-30;1;FII;MCCI11;23648935000184;;;;;;150047;12752494.53
28.516.301/0001-91;2023-03-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A;9304427000158;1;163;;;;30012;29346542.36
28.516.301/0001-91;2023-03-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A;9304427000158;1;180;;;;13069;8168596.8
28.516.301/0001-91;2023-03-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A;9304427000158;1;148;;;;39433;32786903.07
28.516.301/0001-91;2023-03-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;8769451000108;27;1;;;;12000;11109038.54
28.516.301/0001-91;2023-03-30;1;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;1;130;;;;1406;443153.4
28.516.301/0001-91;2023-03-30;1;CRI/CRA;BARI SECURITIZADORA;10608405000160;1;85;;;;8191;9788479.27
28.516.301/0001-91;2023-03-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;8769451000108;4;51;;;;33110;35422725.36
28.516.301/0001-91;2023-03-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;8769451000108;19;1;;;;66169;28772035.35
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;248;;;;32000;30217060.49
28.516.301/0001-91;2023-03-30;1;CRI/CRA;RBCAPITALSEC;3559006000191;1;479;;;;14886;14981103.23
28.516.301/0001-91;2023-03-30;1;CRI/CRA;RBCAPITALSEC;3559006000191;2;1;;;;121054;117831825.13
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;236;;;;63370268;62381468.11
28.516.301/0001-91;2023-03-30;1;CRI/CRA;BARI SECURITIZADORA;10608405000160;1;96;;;;6117;6156475.42
28.516.301/0001-91;2023-03-30;1;CRI/CRA;BARI SECURITIZADORA;10608405000160;1;82;;;;19338;20284185.78
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;22;;;;40;3322612.12
28.516.301/0001-91;2023-03-30;1;CRI/CRA;BARI SECURITIZADORA;10608405000160;1;106;;;;25102;25932019.23
28.516.301/0001-91;2023-03-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;8769451000108;23;2;;;;614;327955.14
28.516.301/0001-91;2023-03-30;1;CRI/CRA;BRAZILIAN SECURITIES CIA DE SECURITIZACAO;3767538000114;1;304;;;;11;4573258.23
28.516.301/0001-91;2023-03-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;8769451000108;4;427;;;;17836;16578937.47
28.516.301/0001-91;2023-03-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A;9304427000158;1;182;;;;28000;17642860.71
28.516.301/0001-91;2023-03-30;1;FII;BTCI11;9552812000114;;;;;;350649;3152334.51
28.516.301/0001-91;2023-03-30;1;FII;SNCI11;41076710000182;;;;;;20;1835.8
28.516.301/0001-91;2023-03-30;1;FII;BLMC11;38294221000192;;;;;;80425;6112300
28.516.301/0001-91;2023-03-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A;9304427000158;1;174;;;;27966;5750819.3
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;282;;;;120;12126638.88
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;106;;;;9104;8702904.42
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;447;;;;25500;27944017.39
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;303;;;;13977;13634611.94
28.516.301/0001-91;2023-03-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;8769451000108;2;306;;;;20000;20132717.12
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;372;;;;31;3451239.27
28.516.301/0001-91;2023-03-30;1;CRI/CRA;GAIA SECURITIZADORA;7587384000130;4;136;;;;66879;65361279.85
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;484;;;;39298;31720442
28.516.301/0001-91;2023-03-30;1;CRI/CRA;CIBRASEC;2105040000123;2;303;;;;820;7033039.6
28.516.301/0001-91;2023-03-30;1;FII;GCRI11;38293897000161;;;;;;79471;7064177.19
28.516.301/0001-91;2023-03-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;8769451000108;4;86;;;;23964;21430063.14
28.516.301/0001-91;2023-03-30;1;CRI/CRA;TRAVESSIA SECURITIZADORA S.A.;26609050000164;1;44;;;;550;625003.98
28.516.301/0001-91;2023-03-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;8769451000108;19;2;;;;13693;4363642.83
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;345;;;;7301510;7064347.3
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;3;1;;;;7971;7643086.98
28.516.301/0001-91;2023-03-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;118;1;;;;30000;30236307.52
28.516.301/0001-91;2023-03-30;1;Outras Cotas de FI;OT SOBERANO;17455369000191;;;;;;11154.49418202;25657542.61
28.516.301/0001-91;2023-06-30;2;FII;BTCI11;9552812000114;;;;;;350649;3208438.35
28.516.301/0001-91;2023-06-30;2;FII;XPML11;28757546000100;;;;;;215473;22730246.77
28.516.301/0001-91;2023-06-30;2;CRI/CRA;HABITASEC SECURITIZADORA S/A;9304427000158;1;182;;;;28000;16100344.89
28.516.301/0001-91;2023-06-30;2;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;19;1;;;;10000;10057742.97
28.516.301/0001-91;2023-06-30;2;CRI/CRA;BARI SECURITIZADORA S.A.;10608405000160;1;82;;;;19338;20852231.91
28.516.301/0001-91;2023-06-30;2;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;8769451000108;4;427;;;;17836;16310362.91
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;1;22;;;;40;3259900.17
28.516.301/0001-91;2023-06-30;2;CRI/CRA;HABITASEC SECURITIZADORA S/A;9304427000158;1;163;;;;30012;28931542.8
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;1;282;;;;120;12229151.63
28.516.301/0001-91;2023-06-30;2;CRI/CRA;HABITASEC SECURITIZADORA S/A;9304427000158;1;148;;;;39433;16742962.76
28.516.301/0001-91;2023-06-30;2;CRI/CRA;BARI SECURITIZADORA S.A.;10608405000160;1;96;;;;6117;5257511.75
28.516.301/0001-91;2023-06-30;2;CRI/CRA;VERT COMPANHIA  SECURITIZADORA;8769451000108;19;1;;;;66169;15018796.94
28.516.301/0001-91;2023-06-30;2;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;8769451000108;27;1;;;;12000;10716184.36
28.516.301/0001-91;2023-06-30;2;CRI/CRA;VERT COMPANHIA  SECURITIZADORA;8769451000108;23;2;;;;614;324985.7
28.516.301/0001-91;2023-06-30;2;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;8769451000108;4;51;;;;33110;37120548.03
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;118;1;;;;30000;30216544.49
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;1;345;;;;7301510;7120595.8
28.516.301/0001-91;2023-06-30;2;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;24;1;;;;70129;69834637.13
28.516.301/0001-91;2023-06-30;2;CRI/CRA;BARI SECURITIZADORA S.A.;10608405000160;1;85;;;;8191;10076603.27
28.516.301/0001-91;2023-06-30;2;CRI/CRA;BARI SECURITIZADORA S.A.;10608405000160;1;105;;;;13000;13067656.09
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;1;236;;;;45321242;50198706.8
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;1;447;;;;25500;28658509.01
28.516.301/0001-91;2023-06-30;2;CRI/CRA;HABITASEC SECURITIZADORA S/A;9304427000158;26;1;;;;20290;19439130.88
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRAVESSIA SECURITIZADORA S.A.;26609050000164;1;44;;;;550;631835.61
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;1;372;;;;31;3289976.15
28.516.301/0001-91;2023-06-30;2;FII;SNCI11;41076710000182;;;;;;20;1983
28.516.301/0001-91;2023-06-30;2;FII;GCRI11;38293897000161;;;;;;79471;7349478.08
28.516.301/0001-91;2023-06-30;2;CRI/CRA;BARI SECURITIZADORA S.A.;10608405000160;1;106;;;;25102;29545643.2
28.516.301/0001-91;2023-06-30;2;CRI/CRA;PLANETA SECURITIZADORA S/A;7587384000130;4;136;;;;66879;71041856.09
28.516.301/0001-91;2023-06-30;2;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;8769451000108;4;86;;;;23964;22187799.62
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;1;248;;;;32000;29838985.89
28.516.301/0001-91;2023-06-30;2;CRI/CRA;VIRGO II COMPANHIA DE SECURITIZACAO;2105040000123;2;303;;;;820;6809788.17
28.516.301/0001-91;2023-06-30;2;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;20;2;;;;10000;10252851.5
28.516.301/0001-91;2023-06-30;2;FII;MCCI11;23648935000184;;;;;;150047;13903355.02
28.516.301/0001-91;2023-06-30;2;FII;BLMC11;38294221000192;;;;;;80425;6353575
28.516.301/0001-91;2023-06-30;2;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;168;1;;;;34992;33993696.41
28.516.301/0001-91;2023-06-30;2;CRI/CRA;HABITASEC SECURITIZADORA S/A;9304427000158;1;180;;;;13069;7458468.3
28.516.301/0001-91;2023-06-30;2;CRI/CRA;HABITASEC SECURITIZADORA S/A;9304427000158;1;174;;;;27966;5266607.86
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;1;484;;;;39298;29059631.66
28.516.301/0001-91;2023-06-30;2;CRI/CRA;VIRGO II COMPANHIA DE SECURITIZACAO;2105040000123;2;306;;;;20000;10641621.56
28.516.301/0001-91;2023-06-30;2;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;1;479;;;;14886;14971654.4
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;1;303;;;;13977;13618560.98
28.516.301/0001-91;2023-06-30;2;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;136;1;;;;45000;47724125.11
28.516.301/0001-91;2023-06-30;2;CRI/CRA;BRAZILIAN SECURITIES CIA DE SECURITIZACAO;3767538000114;1;304;;;;11;4807404.52
28.516.301/0001-91;2023-06-30;2;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;1;106;;;;9104;8804870.61
28.516.301/0001-91;2023-06-30;2;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;1;130;;;;1406;374216.33
28.516.301/0001-91;2023-06-30;2;CRI/CRA;VERT COMPANHIA  SECURITIZADORA;8769451000108;19;2;;;;13693;4408098.2
28.516.301/0001-91;2023-06-30;2;Outras Cotas de FI;OT SOBERANO;17455369000191;;;;;;1473.47058473;3494538
28.516.301/0001-91;2023-09-30;1;FII;SNCI11;41076710000182;;;;;;20;1989.8
28.516.301/0001-91;2023-09-30;1;Outras Cotas de FI;OT SOBERANO;17455369000191;;;;;;2725.03;6667774.71
28.516.301/0001-91;2023-09-30;1;CRI/CRA;VIRGO SEC;8769451000108;2;306;;;;20000;20105604.15
28.516.301/0001-91;2023-09-30;1;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;168;2;;;;21554;19819127.56
28.516.301/0001-91;2023-09-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;8769451000108;19;1;;;;-66169;-14506810.93
28.516.301/0001-91;2023-09-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;8769451000108;19;1;;;;66169;27568622.74
28.516.301/0001-91;2023-09-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;22;;;;40;3129642.55
28.516.301/0001-91;2023-09-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;118;1;;;;50000;50316530.4
28.516.301/0001-91;2023-09-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;345;;;;7301510;6888986.36
28.516.301/0001-91;2023-09-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;282;;;;120;11829548.1
28.516.301/0001-91;2023-09-30;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;8769451000108;19;2;;;;13693;4061075.65
28.516.301/0001-91;2023-09-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;372;;;;31;3236859.31
28.516.301/0001-91;2023-09-30;1;CRI/CRA;OPEA SECURTITIZADORA;2773542000122;136;1;;;;45000;45254622.59
28.516.301/0001-91;2023-09-30;1;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;168;1;;;;34992;32779824.37
28.516.301/0001-91;2023-09-30;1;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;1;130;;;;1406;332163.69
28.516.301/0001-91;2023-09-30;1;CRI/CRA;VIRGO SEC;8769451000108;4;427;;;;17836;16074699.52
28.516.301/0001-91;2023-09-30;1;CRI/CRA;APICE SECURITIZADORA;12130744000100;1;106;;;;9104;8482802.81
