CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
34.081.611/0001-23;2023-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1294884.72;3916994.85;-5223931.73;0;-740654.57;-740654.57;-20700.08;-20700.08;-4690401.66;3155640.2;-4690401.66;3155640.2;62545.88;62545.88;0;0;0;0;-14079.91;-14079.91;48465.97;48465.97;0;0;-392297.23;-392297.23;-707821.62;0;0;0;0;0;0;0;-1786.02;-1786.02;-11250;-18000;0;0;-7589.49;0;0;0;-608.52;-608.52;0;0;0;0;0;0;0;0;54413.76;54413.76;-1066939.12;-358278.01;-5708874.81;2845828.16;2845828.16;2703536.752;;0;2845828.162;-1806165.02;1039663.142;1
34.081.611/0001-23;2023-06-30;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2936085.52;3310365.29;16027459.1;0;1782719.18;1782719.18;-186291.62;-186291.62;20559972.18;4906792.85;20559972.18;4906792.85;79118.36;79118.36;0;0;0;0;-16466.36;-16466.36;62652;62652;0;0;-381771.59;-381771.59;284823.37;0;0;0;0;0;0;0;-1474.97;-1474.97;-11250;-25000;0;0;-7589.49;-12649.15;0;0;-123193.85;-123193.85;0;0;0;0;0;0;0;0;3692.16;3692.16;-236764.37;-540397.4;20385859.81;4429047.45;3503133.03;3327976.3785;;0;3503133.03;-4997509.3302;-1494376.3002;1
34.081.611/0001-23;2023-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3302527.21;3302981.91;-2555880.66;-974679.2;7441357.32;7441357.32;-1486013.82;-1486013.82;6701990.05;8283646.21;6701990.05;8283646.21;61238.16;61238.16;0;0;0;0;-13228.9;-13228.9;48009.26;48009.26;0;0;-472100.7;-472100.7;-357549.88;-1873657.23;0;0;0;0;0;0;-1650.18;-1650.18;-11250;-31500;0;0;-7589.49;-10119.32;0;0;0;0;0;0;0;0;0;0;0;0;-16369.22;-16369.22;-866509.47;-2405396.65;5883489.84;5926258.82;5926258.82;5629945.879;;0;5926258.82;-3211742.82;2714516;1
34.081.611/0001-23;2023-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3637202.43;3637202.43;1636506.88;0;3136644.28;3136644.28;-622578.88;-622578.88;7787774.71;6151267.83;7787774.71;6151267.83;71574.99;49777.33;0;0;0;0;-9755.55;-9755.55;61819.44;40021.78;0;0;-453223.74;-453223.74;-674956.73;-1873657.24;0;0;0;0;0;0;-1711.66;-1711.66;-12250;-1000;0;0;-7589.49;-7589.49;0;0;0;0;0;0;0;0;0;0;0;0;-25879.99;-25879.99;-1175611.61;-2363062.12;6673982.54;3828227.49;9754486.31;9266761.9945;;0;9747610.45;-8522136.7402;1225473.7098;0.999295
34.081.631/0001-02;2023-03-31;1;;;;;;;;;0;0;;;;;;;;;;;1275622.53;850415.02;1275622.53;850415.02;;;;;;;;425207.51;0;425207.51;1275622.53;1275622.53;;;-21834.55;;47309.95;47309.95;;;25475.4;47309.95;;;-113934.53;-52934.9;0;0;0;0;0;0;0;0;0;0;-2850;-31350;0;0;-20664.27;-17306.28;0;0;0;0;0;0;-9500;-9500;0;0;0;0;-18175.61;-18740.27;-165124.41;-129831.45;1135973.52;1193101.03;1193101.03;1133445.9785;;;716812.4985;-493167;223645.4985;0.600798
34.081.631/0001-02;2023-06-30;1;;;;;;;;;0;0;;;;;;;;;;;1266122.53;1266122.53;1266122.53;1266122.53;;;;;;;;;0;0;1266122.53;1266122.53;;;-9497.37999999904;0;44960.899999999;44960.899999999;;;35463.52;44960.9;;;-114934.17;-54934.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8089.29;-23941.16;0;0;0;0;0;0;0;0;0;0;-81.2;-81.2;-17808.1;-17808.07;-140912.76;-96764.6;1160673.29;1214318.83;2407419.86;2287048.867;;;2290588.677;-1141165.5;1149423.177;0.95147
34.081.631/0001-02;2023-09-30;1;;;;;;;;;0;0;;;;;;;;;;;1275622.53;1275622.53;1275622.53;1275622.53;;;;;;;;;0;0;1275622.53;1275622.53;;;-3097.76;;30492.91;30492.9099999997;;;27395.15;30492.91;;;-114934.17;-54934.17;;;;;;;;;;;-14479.92;;;;-8358.53;-4898.5;-11748.6;-11748.6;-15000;-15000;;;;;;;;;-20980.89;-20988.07;-185502.11;-107569.34;1117515.57;1198546.1;1198546.1;1138618.795;;;791360.995;-533308.5;258052.495;0.660267
34.081.631/0001-02;2023-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;23894.8;;;;1209886.28;1209886.28;1233781.08;1209886.28;1233781.08;1209886.28;;;-649.6;;3994.45;3994.45000000029;;;3344.85;3994.45;;;-114934.17;-36557.78;;;;;;;;;;;-48220.08;-34200;;;-8457.15;-5317.97;;;-15000;-15000;;;;;;;;;-19336.54;-19341.72;-205947.94;-110417.47;1031177.99;1103463.26;2300907.54;2185862.163;;;2186966.273;-1496991.23;689975.043;0.95048
34.081.637/0001-71;2023-03-31;1;0;0;0;0;;;;;0;0;2688217.74;670688.13;0;-4000;0;0;0;0;0;0;-74821.29;-787624.69;2613396.45;-120936.56;0;0;-10240628.04;0;0;0;4652345.82;7992142.59;-5588282.22;7992142.59;-2974885.77;7871206.03;0;0;-18.67;0;0;0;0;0;-18.67;0;;;-623348.26;-641672.65;0;-1016024.02;-52235.49;-30114.49;0;0;0;0;0;0;0;0;0;0;-28332.39;-1676.77;0;0;-18571.67;-18571.67;0;0;0;0;0;0;-54562.62;-953.45;-235878.9;-12727.21;-1012929.33;-1721740.26;-3987833.77;6149465.77;6102666.91;5797533.5645;;2776003.13;8878670.0445;-5982623.16;2896046.8845;1.454884
34.081.637/0001-71;2023-06-30;1;0;0;0;0;0;0;0;0;0;0;1866270.76;2799406.14;0;0;0;0;0;0;0;0;-1210970.1;-1210970.1;655300.66;1588436.04;0;0;-16022408.14;0;0;0;5226516.32;8442236.79;-10795891.82;8442236.79;-10140591.16;10030672.83;0;0;14313.82;0;150981.83;150981.38;0;0;165295.65;150981.38;;;-572700.43;-583429.88;-849578.93;0;-54225.48;-45650;0;0;0;0;0;0;-19000;-44000;0;0;-12708.76;-42311.29;0;0;-4000;-4000;0;0;0;0;0;0;-4573;-4573;-3223.61;-11769.59;-1520010.21;-735733.76;-11495305.72;9445920.45;16913747.66;16068060.277;;233898.34;17147645.997;-14442128.52;2705517.477;1.013829
34.081.637/0001-71;2023-09-30;1;0;0;0;0;0;0;0;0;0;0;3807050.32;2836660.54;-19089.05;-19089.05;0;0;0;0;0;0;-1171477.73;-1893052.08;2616483.54;924519.41;0;0;-2236199.75;0;0;0;7933815.36;7933815.36;5697615.61;7933815.36;8314099.15;8858334.77;0;0;0;0;89339.13;114625.26;0;0;89339.13;114625.26;;;-597359.94;-626613.45;0;-849578.93;-65560.79;-65512.04;0;0;0;0;0;0;-12701.48;0;0;0;-12542.36;-1122.6;0;0;-7359.79;-7359.79;0;0;0;0;0;0;-103.24;-103.24;-18406.82;-6936.72;-714034.42;-1557226.77;7689403.86;7415733.26;7415733.26;7044946.597;;510328.28;7926061.537;-5334861.7;2591199.837;1.068817
34.081.637/0001-71;2023-12-31;1;0;0;0;0;0;0;0;0;0;0;2132844.65;2911169.34;-82544.01;-82544.01;0;0;0;0;-48500000;0;-1160271.74;-3005884.08;-47609971.1;-177258.75;0;0;19471136.02;0;0;0;7053083.65;7246620.44;26524219.67;7246620.44;-21085751.43;7069361.69;0;0;0;0;59010.78;51240.29;0;0;59010.78;51240.29;;;-450997.94;-500950.03;0;0;-40108.31;-40108.31;0;0;0;0;0;0;-12298.52;0;0;0;-33549.92;-20949.66;0;0;-6120;-6120;0;0;0;0;0;0;-37084.7;-37084.7;-15989.15;-4607.46;-596148.54;-609820.16;-21622889.19;6510781.82;13926515.08;13230189.326;;0;13260884.746;-11584226.02;1676658.726;0.952204
34.197.700/0001-30;2023-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;-266880;0;-266880;0;-266880;3252.33;2377.15;;;;;;;3252.33;2377.15;;;-43779.21;-29186.14;0;;0;;0;;0;;-43779.18;-29186.12;-2755.3;;0;;-8192.45;-905.04;0;;0;;0;;0;;0;;0;;-1404.65;-664.37;-99910.79;-59941.67;-96658.46;-324444.52;0;0;;;0;0;0;0
34.197.700/0001-30;2023-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;971.54;971.53;6376.35;;;;;;7347.89;971.53;;;-43779.21;-58372.28;;;;;-440;-440;;;-43779.18;-58372.24;-2667.83;-10890;;;-6650.13;-43700.73;-480.12;;;;;;-8750;-8750;;;;;-1354.2;-38.1;-107900.67;-180563.35;-100552.78;-179591.82;0;0;;;0;0;0;0
34.197.700/0001-30;2023-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;442.85;442.84;49047.73;241548.47;;;;;49490.58;241991.31;;;-43779.21;-43779.21;;;;;;;;;-43779.18;-43779.18;-2799.04;;;;-7610.06;-938;-3414.17;;;;;;-8750;-8750;;;;;-1441.59;-72.94;-111573.25;-97319.33;-62082.67;144671.98;0;0;;;0;0;0;0
34.197.700/0001-30;2023-12-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;38.78;38.78;17793.36;31894.95;;;;;17832.14;31933.73;;;-43779.21;-43779.21;;;;;;;;;-43779.18;-43779.18;-3677.83;;;;-7253.34;-1876;-3254.14;;;;;;-5400;-5400;;;;;-1393.87;-75.6;-108537.57;-94909.99;-90705.43;-62976.26;75319.37;71553.4015;;;0.0015;0;0.0015;0
34.197.727/0001-22;2023-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4619044.43;4619044.43;-10765929.48;0;94670.49;94670.49;-4843.99;-4843.99;-6057058.55;4708870.93;-6057058.55;4708870.93;90029.72;90029.72;0;0;0;0;-17267.13;-17267.13;72762.59;72762.59;0;0;-399840.94;-399840.94;0;0;0;0;0;0;0;0;-1495.74;-1495.74;-9750;-15600;0;0;-7589.49;0;0;0;0;0;0;0;0;0;0;0;0;0;-5728.09;-5728.09;-424404.26;-422664.77;-6408700.22;4358968.75;4358968.75;4141020.3125;;0;4358968.75;-2916439.92;1442528.83;1
34.197.727/0001-22;2023-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3714178.19;3673134.43;14154395.37;0;1421185.95;1421185.95;-188439.86;-188439.86;19101319.65;4905880.52;19101319.65;4905880.52;133668.78;133668.78;0;0;0;0;-24763.49;-24763.49;108905.29;108905.29;0;0;-411610.7;-411610.7;0;0;0;0;0;0;0;0;-1466.21;-1466.21;-11250;-12150;0;0;-7589.49;-15178.98;0;0;0;0;0;0;0;0;0;0;0;0;14621.78;14621.78;-417294.62;-425784.11;18792930.32;4589001.7;8947970.45;8500571.9275;;0;8947970.45;-7067655.7724;1880314.6776;1
34.197.727/0001-22;2023-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3827512.11;3847392.39;7110352.28;-0.02;920544.57;920544.57;-176948.08;-176948.08;11681460.88;4590988.86;11681460.88;4590988.86;109162.24;109162.24;0;0;0;0;-27830.3;-27830.3;81331.94;81331.94;0;0;-462447.68;-462447.68;0;0;0;0;0;0;0;0;-1546.27;-1546.27;-10125;-28350;0;0;-7589.43;-7589.43;0;0;0;0;0;0;0;0;0;0;0;0;-11542.28;-11542.28;-493250.66;-511475.66;11269542.16;4160845.14;4160845.14;3952802.883;;0;4160845.14;-2340474.62;1820370.52;1
34.197.727/0001-22;2023-12-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;2545461.62;2545461.62;-2660603.85;0;;;-2056622.05;-2056622.05;-2171764.28;488839.57;-2171764.28;488839.57;163511.57;163511.57;;;;;104310.18;104310.18;267821.75;267821.75;;;-461184.39;-461184.39;;;;;;;;;;;-32125;-9000;;;-259749.96;-253960.2;;;;;;;;;;;;;-21157.02;-21157.02;-774216.37;-745301.61;-2678158.9;11359.71;4172204.85;3963594.6075;;;3963594.6075;-7351594.55;-3387999.9425;0.95
34.197.776/0001-65;2023-03-31;1;0;0;0;0;0;0;0;0;0;0;1013039.18;1933404.59;0;0;0;0;0;0;0;0;183714.02;183714.02;1196753.2;2117118.61;2027075.34;1794883.83;689772.69;0;0;0;0;0;2716848.03;1794883.83;3913601.23;3912002.44;227012.73;227012.73;0;0;0;0;-30084;-30084;196928.73;196928.73;0;0;-367852.28;-367852.28;0;0;0;0;0;0;0;0;0;0;-13250.01;-21200;0;0;-5059.68;0;0;0;0;0;0;0;-5724.99;0;0;0;0;0;-11027.52;-11027.52;-402914.48;-400079.8;3707615.48;3708851.37;3708851.37;3523408.8015;;0;3708851.37;-1732726.51;1976124.86;1
34.197.776/0001-65;2023-06-30;1;0;0;0;0;0;0;0;0;0;0;1013039.16;1013039.16;0;0;0;0;0;0;2691000;0;0.06;0.06;3704039.22;1013039.22;2198015.3;1887894.96;-887603.85;0;0;0;0;0;1310411.45;1887894.96;5014450.67;2900934.18;194230.15;194230.15;0;0;0;0;-57908.76;-57908.76;136321.39;136321.39;0;0;-371288.37;-371288.37;0;0;0;0;0;0;0;0;0;0;-15250.01;-16500;0;0;-5059.68;-10119.36;0;0;0;0;0;0;-6924.99;-12050;0;0;0;0;-11163.06;-11163.06;-409686.11;-421120.79;4741085.95;2616134.78;6324986.15;6008736.8425;;0;6324986.15;-4885808.11;1439178.04;1
34.197.776/0001-65;2023-09-30;1;0;0;0;0;0;0;0;0;0;0;899537.76;899537.76;0;0;0;0;0;0;0;0;120000;120000;1019537.76;1019537.76;1462949.54;1868226.1;-2467372.42;0;0;0;0;0;-1004422.88;1868226.1;15114.88;2887763.86;147050.47;147050.47;0;0;0;0;-25849.43;-25849.43;121201.04;121201.04;0;0;-373903.67;-373903.67;0;0;0;0;0;0;0;0;0;0;-13749.99;-38500;0;0;-5059.68;-5059.68;0;0;-3000;-3000;0;0;-6024.99;-12050;0;0;-93;-93;-16332.43;-16332.43;-418163.76;-448938.78;-281847.84;2560026.12;2560026.12;2432024.814;;0;2560026.12;-1188389.96;1371636.16;1
34.197.776/0001-65;2023-12-31;1;0;0;0;0;0;0;0;0;0;0;632090.25;632090.25;0;0;0;0;0;0;0;0;0;0;632090.25;632090.25;1632499.84;1705551.56;859407.16;0;0;0;0;0;2491907;1705551.56;3123997.25;2337641.81;147314.23;147314.23;0;0;0;0;-40098.32;-40098.32;107215.91;107215.91;0;0;-369287.12;-369287.12;0;0;-23750;-23750;0;0;0;0;0;0;-14749.99;-1000;0;0;-5059.68;-5059.68;0;0;0;0;0;0;-8599.99;0;0;0;0;0;-24556.79;-24556.79;-446003.57;-423653.59;2785209.59;2021204.13;4581230.25;4352168.7375;;0;4581230.25;-3224755.16;1356475.09;1
34.197.811/0001-46;2023-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35359198.36;34504265.05;14763587.91;0;3372121.17;3372121.17;-1998803.82;-1998803.82;51496103.62;35877582.4;51496103.62;35877582.4;748625.93;748625.93;0;0;0;0;-181005.58;-181005.58;567620.35;567620.35;0;0;-2585773.59;-2585773.59;0;0;0;0;0;0;0;0;-335.59;-335.59;-10374.99;-16600;0;0;-12649.17;0;0;0;0;0;0;0;0;0;0;0;0;0;-50111.56;-50111.56;-2659244.9;-2652820.74;49404479.07;33792382.01;33792382.01;32102762.9095;;0;33792382.01;-19479242.73;14313139.28;1
34.197.811/0001-46;2023-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40242644.1;38386337.3;17314609.16;0;3331186.95;3331186.95;-1826225.82;-1826225.82;59062214.39;39891298.43;59062214.39;39891298.43;450372.94;450372.94;0;0;0;0;-90225.9;-90225.9;360147.04;360147.04;0;0;-2620866.48;-2620866.48;0;0;0;0;0;0;0;0;-354.55;-354.55;-11875.03;-450;0;0;-12649.16;-25298.33;0;0;0;0;0;0;0;0;0;0;0;0;-68437.74;-68437.74;-2714182.96;-2715407.1;56708178.47;37536038.37;71328420.38;67761999.361;;0;71328420.38;-59438010.06;11890410.32;1
34.197.811/0001-46;2023-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52096714.11;34171596.83;-32915336.03;3.85;558446.5;558446.5;-4066891.13;-4066891.13;15672933.45;30663156.05;15672933.45;30663156.05;1411300.54;1411300.54;0;0;0;0;-287060.88;-287060.88;1124239.66;1124239.66;0;0;-2799980.11;-2799980.11;0;0;0;0;0;0;0;0;-329.02;-329.02;-10749.99;-30100;0;0;-12649.14;-12649.14;0;0;0;0;0;0;0;0;0;0;0;0;-66893.58;-66893.58;-2890601.84;-2909951.85;13906571.27;28877443.86;28877443.86;27433571.667;;0;28877443.86;-17459834.71;11417609.15;1
34.197.811/0001-46;2023-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30365950.04;29945588.31;17708669.79;0;-332360.96;-332360.96;-2386515.16;-2386515.16;45355743.71;27226712.19;45355743.71;27226712.19;431478.72;431478.72;0;0;0;0;-127112.73;-127112.73;304365.99;304365.99;0;0;-2696407.77;-2696407.77;0;0;0;0;0;0;0;0;-245.17;-245.17;-11749.99;-1000;0;0;-12649.15;-12649.15;0;0;0;0;0;0;0;0;0;0;0;0;-120768.14;-120768.14;-2841820.22;-2831070.23;42818289.48;24700007.95;53577451.81;50898579.2195;;0;53577451.81;-44570502.81;9006949;1
34.471.719/0001-22;2023-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-1033098.71;-1039101.01;0;0;8607.6;8607.6;-1024491.11;-1030493.41;0;0;299806.45;0;121455.76;121455.76;903109.88;0;1324372.09;121455.76;299880.98;-909037.65;0;0;0;0;0;23235.77;12789.67;0;12789.67;23235.77;;;-144266.99;-141889.65;0;0;0;0;0;0;0;0;0;0;-13666.69;-41000;0;0;-6191.03;-260;0;0;-1287;-362.97;0;0;0;0;0;0;0;0;-91545.18;-580;-256956.89;-184092.62;55713.76;-1069894.5;-1069894.5;0;;0;0;0;0;0
34.471.719/0001-22;2023-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-277038.14;-475350.9;0;0;218617.18;61117.18;-58420.96;-414233.72;0;0;42772.77;0;71732.33;59240.51;98543.07;0;213048.17;59240.51;154627.21;-354993.21;0;0;0;0;0;3148.11;4467.07;0;4467.07;3148.11;;;-136810.61;-143435.56;0;0;0;0;0;0;0;0;0;0;-1947.24;0;0;0;-10641.25;-16355.12;0;0;-62.5;0;0;0;0;0;0;0;0;0;-4852929.82;-656.76;-5002391.42;-160447.44;-4843297.14;-512292.54;-1582187.04;0;;0;0;0;0;0
34.471.719/0001-22;2023-09-30;2;0;0;0;0;0;0;0;0;0;0;0;116792.3;0;0;0;;-1348687.1;-1551984.46;0;0;12841.25;0;-1335845.85;-1435192.16;0;0;17638.9;0;251816.77;207046.64;869424.88;0;1138880.55;207046.64;-196965.3;-1228145.52;0;0;0;0;0;3499.9;-33453.78;0;-33453.78;3499.9;;;-116114.46;-84999.33;0;0;0;0;0;0;0;0;0;0;-6923.52;0;0;0;-2508.8;0;0;0;-585.49;0;0;0;0;0;0;0;0;0;-2726266.8;659248.7;-2852399.07;574249.37;-3082818.15;-650396.25;-650396.25;0;;0;0;0;0;0
34.471.719/0001-22;2023-12-31;1;0;0;0;0;0;0;0;0;0;0;170161.2;170161.2;0;0;0;;-661110.9;-1208352.8;17963626.91;0;0;0;17472677.21;-1038191.6;885508.68;0;-17738.7;0;94727.74;78150.39;;0;962497.72;78150.39;18435174.93;-960041.21;0;0;0;0;0;0;11477.79;11192.36;11477.79;11192.36;;;-105291.06;-108895.4;0;0;0;0;0;0;0;0;0;0;-22562.58;0;0;0;-404693.13;-780;0;0;0;0;0;0;0;0;0;0;0;0;-111922.7;-649.66;-644469.47;-110325.06;17802183.25;-1059173.91;-1655786.83;0;;0;0;0;0;0
34.508.872/0001-87;2023-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;41000908.64;34667942.93;0;0;0;0;5894707.97;7923858.02;46895616.61;42591800.95;46895616.61;42591800.95;10121496.83;7333275.62;0;0;0;0;0;0;10121496.83;7333275.62;;;-3447906.41;-3425595.63;0;0;0;0;0;0;0;0;0;0;-26340;-26340;0;0;-83806.86;-70469.91;0;0;0;0;0;0;0;0;0;0;0;0;-10820.88;-10820.86;-3568874.15;-3533226.4;53448239.29;46391850.17;46391850.18;44072257.671;;;45299962.241;-29771882.4;15528079.841;0.976464
34.508.872/0001-87;2023-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37835731.95;38556627.92;0;0;0;0;4991564.4;7112704.56;42827296.35;45669332.48;42827296.35;45669332.48;0;0;0;0;7833662.31;1549900.99;0;6543224.65;7833662.31;8093125.64;;;-3161829.52;-3271265.46;-3620963.36;0;0;0;0;0;0;0;0;0;0;0;0;0;-618631.68;-606816.78;0;0;-84961.32;-84961.32;0;0;0;0;0;0;0;0;-9385.5;-12359.45;-7495771.38;-3975403.01;43165187.28;49787055.11;96178905.3;91369960.035;;;91884201.755;-76239369.44;15644832.315;0.955347
34.508.872/0001-87;2023-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22477073.02;22477073.02;12577134.49;0;0;2531248.4;9426625.52;18637421.77;44480833.03;43645743.19;44480833.03;43645743.19;0;0;0;0;4415118.43;942703.77;0;0;4415118.43;942703.77;;;-3450708.42;-3524391.51;0;-3620963.36;0;0;0;0;0;0;0;0;-10669.34;0;0;0;71703.31;-32876.77;0;0;-304200.29;-70200.06;0;0;0;0;0;0;0;0;-447265.81;-21595.1;-4141140.55;-7270026.8;44754810.91;37318420.16;37318420.16;35452499.152;;3077937.92;40396358.082;-26736317.92;13660040.162;1.082478
34.508.872/0001-87;2023-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19472985.56;19472985.56;51716986.33;0;0;6162732.06;3913500;18418963.82;75103471.89;44054681.44;75103471.89;44054681.44;0;0;0;0;7493790.82;1044133.21;0;0;7493790.82;1044133.21;;;-2933389.39;-3051232.7;0;0;0;0;0;0;0;0;0;0;10669.34;-45918.37;0;0;-89359.56;-36121.16;0;0;-217942.96;-217942.96;0;0;0;0;0;0;0;0;-619091.55;-6005.33;-3849114.12;-3357220.52;78748148.59;41741594.13;79060014.3;75107013.585;;915434.5;79975448.795;-67015923.52;12959525.275;1.011579
34.508.923/0001-70;2023-03-31;1;;;;;;;-366294.38;-366294.38;-366294.38;-366294.38;;;;;;;;;;;;;0;0;;;;;;;;;0;0;-366294.38;-366294.38;;;8360.14;;8843.2;8843.2;;;17203.34;8843.2;;;-310510.43;-310487.61;;;;;;;;;;;;;;;-16277.71;-12860.53;;;-2084.77;-2084.77;;;;;;;;;25995.54;-9139.63;-302877.37;-334572.54;-651968.41;-692023.72;-692023.72;0;;;0;0;0;0
34.508.923/0001-70;2023-06-30;1;1241947.48;1241947.48;-626653.96;-626653.96;0;0;-345561.83;-451438.86;269731.69;163854.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107000;107000;107000;107000;376731.69;270854.66;0;0;-20695.18;0;58728.39;58728.39;0;0;38033.21;58728.39;;;-309063.52;-318274.26;0;0;0;0;0;0;0;0;0;0;-4860;-55000;0;0;-123685.47;-13485.14;0;0;-7500;-7500;0;0;0;0;0;0;-4687.75;-4687.75;50978.54;-22468.04;-398818.2;-421415.19;15946.7;-91832.14;-783855.86;0;;;0;0;0;0
