CNPJ_Fundo_Classe;Data_Referencia;Versao;Endereco;Outras_Caracteristicas_Relevantes;Area;Percentual_Terreno_Total_Investido;Percentual_Terreno_PL
30.178.506/0001-56;2023-09-30;1;MUNICÍPIO E COMARCA DE BARRA DO BUGRES, ESTADO DO MATO GROSSO;UMA ÁREA DE TERRAS PASTAIS E LAVRADIAS COM 12,50 HECTARES, DESMEMBRADA DE UMA ÁREA MAIOR, SITUADA NO MUNICÍPIO E COMARCA DE BARRA DO BUGRES, ESTADO DO MATO GROSSO, dentro dos seguinte limites e confrontações: com início no marco 01, cravado no vértice formado por terras de Afrânio Antonio Delgado e terras de Vitraziano Irinei de Miranda daí segue com o rumo 09º00'00" SE na distância de 208,88 metros, confrontando com terras de Vitrazziano Irineu de Miranda, até o marco 02 daí segue-se com o rumo de 81º00'00" NE na distância de 579,28 metros, confrontando com terras de João Lemes Sales, até o marco 03, daí segue com o rumo de 09º00'00" NW e distância de 208,88 metros, confrontando com terras da Prefeitura Municipal de Barra do Bugres, até o marco 04 daí segue com o rumo de 81º00'00" SW, na distância de 579,28 metros, confrontando com terras de Afrânio Antonio Delgado, até o marco 01, que é o marco inicial deste roteiro encontrando-se referido imóvel cadastrado junto ao INCRA sob o nº 10950.122.038.288-7, COMO Fazenda Rio Branco, módulo rural 0,0000, nº de módulos rurais 0,00, módulos fiscais 70,0000, nº de módulos fiscais 0,1563, fmp 4,00, perfeitamente descrito e caracterizado na matricula nº 22.180 do 1º Cartório de Registro de Imóveis de Barra do Bugres, Estado do Mato Grosso;125000;0;0
30.258.790/0001-70;2023-03-31;1;KAISER - TERRENO;Rua dos Operários, s/nº, Centro das Indústrias do Subaé - Feira de Santana/BA;159501.16;1;0
30.258.790/0001-70;2023-06-30;1;KAISER - TERRENO;Rua dos Operários, s/nº, Centro das Indústrias do Subaé - Feira de Santana/BA;159501.16;1;0
30.258.790/0001-70;2023-09-30;1;KAISER - TERRENO;Rua dos Operários, s/nº, Centro das Indústrias do Subaé - Feira de Santana/BA;159501.16;1;0
30.258.790/0001-70;2023-12-31;1;KAISER - TERRENO;Rua dos Operários, s/nº, Centro das Indústrias do Subaé - Feira de Santana/BA;159501.16;1;0
30.492.505/0001-81;2023-03-31;1;Rua Benedito Hipólito, s/n - Lote 1, do Pal 48.853,  Cidade Nova  -  Rio de Janeiro - RJ - CEP: 20211-130;Imovel melhor descrito e caracterizado na matricula 50.054 do Registro de Imóveis do 7º Oficio. Imovel é foreiro à União e está registrado na Secretaria de Patrimônio da União sob o Registro Imobiliário Patrimonial RIP nº 6001.0127137-76;2860.72;1;0
30.492.505/0001-81;2023-06-30;1;Rua Benedito Hipólito, s/n - Lote 1, do Pal 48.853,  Cidade Nova  -  Rio de Janeiro - RJ - CEP: 20211-130;Imovel melhor descrito e caracterizado na matricula 50.054 do Registro de Imóveis do 7º Oficio. Imovel é foreiro à União e está registrado na Secretaria de Patrimônio da União sob o Registro Imobiliário Patrimonial RIP nº 6001.0127137-76;2860.72;1;0
30.492.505/0001-81;2023-09-30;1;Rua Benedito Hipólito, s/n - Lote 1, do Pal 48.853,  Cidade Nova  -  Rio de Janeiro - RJ - CEP: 20211-130;Imovel melhor descrito e caracterizado na matricula 50.054 do Registro de Imóveis do 7º Oficio. Imovel é foreiro à União e está registrado na Secretaria de Patrimônio da União sob o Registro Imobiliário Patrimonial RIP nº 6001.0127137-76;2860.72;0.338311;0
30.492.505/0001-81;2023-09-30;1;Av. Ayrton Senna com Av. Embaixador Abelardo Bueno,  Quadra 4.6, do Pal 40.481, Freguesia de Jacarepaguá - Rio de Janeiro - RJ;Imovel melhor descrito e caracterizado na matricula 159.410 do Registro de Imóveis do 9º Oficio do Rio de Janeiro. FRE n. 245.800. CL 1450;33901.32;0.661689;0
30.492.505/0001-81;2023-12-31;1;Av. Ayrton Senna com Av. Embaixador Abelardo Bueno,  Quadra 4.6, do Pal 40.481, Freguesia de Jacarepaguá - Rio de Janeiro - RJ;Imovel melhor descrito e caracterizado na matricula 159.410 do Registro de Imóveis do 9º Oficio do Rio de Janeiro. FRE n. 245.800. CL 1450;33901.32;1;0
30.578.275/0001-78;2023-03-31;1;Avenida Silvio Bastos Tavares, s/n, Campos dos Goytacazes, CEP 28051-250, Campos dos Goytacazes - RJ;Matrícula nº 4.442.GOYCATAZES;7777.95;1;0
30.578.275/0001-78;2023-06-30;1;Avenida Silvio Bastos Tavares, s/n, Campos dos Goytacazes, CEP 28051-250, Campos dos Goytacazes - RJ;Matrícula nº 4.442.GOYCATAZES;7777.95;1;0
30.578.275/0001-78;2023-09-29;1;Avenida Silvio Bastos Tavares, s/n, Campos dos Goytacazes, CEP 28051-250, Campos dos Goytacazes - RJ;Matrícula nº 4.442.GOYCATAZES;7777.95;1;0
30.578.275/0001-78;2023-12-29;1;Avenida Silvio Bastos Tavares, s/n, Campos dos Goytacazes, CEP 28051-250, Campos dos Goytacazes - RJ;Matrícula nº 4.442.GOYCATAZES;7777.95;1;0
30.629.603/0001-18;2023-09-30;1;Estrada Do Rio Pequeno, S/n, Sem Complemento, Loteamento Fazenda Rio Pequeno, Santo Andre/SP, Brasil, 09161-100;Direito de Propriedade;16150;1;0
30.846.692/0001-54;2023-03-31;1;AV JOSÉ BENTO RIBEIRO DANTAS,LT.3;N/A;390;0.0278;0
30.846.692/0001-54;2023-03-31;1;AV JOSÉ BENTO RIBEIRO DANTAS,LT.4;N/A;390;0.0278;0.003
30.846.692/0001-54;2023-06-30;1;AV JOSÉ BENTO RIBEIRO DANTAS,LT.3;N/A;390;0.0197;0
30.846.692/0001-54;2023-06-30;1;AV JOSÉ BENTO RIBEIRO DANTAS,LT.4;N/A;390;0.0197;0.003
30.846.692/0001-54;2023-09-30;1;AV JOSÉ BENTO RIBEIRO DANTAS,LT.3;N/A;390;0.0278;0
30.846.692/0001-54;2023-09-30;1;AV JOSÉ BENTO RIBEIRO DANTAS,LT.4;N/A;390;0.0278;0.0024
30.846.692/0001-54;2023-12-29;1;AV JOSÉ BENTO RIBEIRO DANTAS,LT.3;N/A;390;0.0278;0
30.846.692/0001-54;2023-12-29;1;AV JOSÉ BENTO RIBEIRO DANTAS,LT.4;N/A;390;0.0278;0.0024
30.871.716/0001-25;2023-12-29;1;Rua Estela, 134 - Paraiso, São Paulo - SP;Imovel, inscrito sob matrícula Nº 40.802;360;0;0
30.871.716/0001-25;2023-12-29;1;Rua correia dias,  nº 112;Imovel, inscrito sob matrícula Nº 58.860;377;0;0
30.871.716/0001-25;2023-12-29;1;Rua Estela, 164;Imovel, inscrito sob matrícula Nº  112.751;300;0;0
30.871.716/0001-25;2023-12-29;1;Rua correia dias,  nº 90;Imovel, inscrito sob matrícula Nº 118.838;306;0;0
31.152.015/0001-07;2023-12-31;1;Rua Monte Caseros - Butantã, São Paulo - SP;Matricula;1;1;0
31.524.769/0001-32;2023-03-31;1;Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP;ELEVSHOP KODY - Terreno com edificio comercial que será voltado para um shopping center;8406.23;1;1
31.524.769/0001-32;2023-06-30;1;Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP;ELEVSHOP KODY - Terreno com edificio comercial que será voltado para um shopping center;8406.23;1;1
31.524.769/0001-32;2023-09-29;1;Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP;ELEVSHOP KODY - Terreno com edificio comercial que será voltado para um shopping center;8406.23;1;1
31.524.769/0001-32;2023-12-29;2;Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP;ELEVSHOP KODY - Terreno com edificio comercial que será voltado para um shopping center;8406.23;1;1
31.544.493/0001-54;2023-03-31;1;Rua Francisco Muñoz Madrid, 625, consjunto 100 Bairro Roseira Município São José dos Pinhais, Estado do Paraná;Portal do Porto;89738.66;0.943919;0.988429
31.544.493/0001-54;2023-06-30;1;Rua Francisco Muñoz Madrid, 625, consjunto 100 Bairro Roseira Município São José dos Pinhais, Estado do Paraná;Portal do Porto;89738.66;0.943919;0.988429
31.544.493/0001-54;2023-09-29;1;Rua Francisco Muñoz Madrid, 625, consjunto 100 Bairro Roseira Município São José dos Pinhais, Estado do Paraná;Portal do Porto;89738.66;0.943919;0.988429
31.544.493/0001-54;2023-12-31;1;Rua Francisco Muñoz Madrid, 625, consjunto 100 Bairro Roseira Município São José dos Pinhais, Estado do Paraná;Portal do Porto;89738.66;0.943919;0.988429
31.547.989/0001-81;2023-03-31;1;Rua João Zarpelon nº 800, na Cidade de São José dos Pinhais - PR, matrícula nº 63.392 do Registro de Imóveis 1ª Circunscrição - S. J. dos Pinhais.;A área compreendida do terreno é de 114.286 m2 e com área construída de 45.618,36 m2.;114286;0;0
31.547.989/0001-81;2023-06-30;1;Rua João Zarpelon nº 800, na Cidade de São José dos Pinhais - PR, matrícula nº 63.392 do Registro de Imóveis 1ª Circunscrição - S. J. dos Pinhais.;A área compreendida do terreno é de 114.286 m2 e com área construída de 45.618,36 m2.;114286;0;0
31.547.989/0001-81;2023-09-29;1;Rua João Zarpelon nº 800, na Cidade de São José dos Pinhais - PR, matrícula nº 63.392 do Registro de Imóveis 1ª Circunscrição - S. J. dos Pinhais.;A área compreendida do terreno é de 114.286 m2 e com área construída de 45.618,36 m2.;114286;0;0
31.547.989/0001-81;2023-12-29;2;Rua João Zarpelon nº 800, na Cidade de São José dos Pinhais - PR, matrícula nº 63.392 do Registro de Imóveis 1ª Circunscrição - S. J. dos Pinhais.;A área compreendida do terreno é de 114.286 m2 e com área construída de 45.618,36 m2.;114286;0;0
31.713.934/0001-02;2023-03-31;1;Alameda Oscar Niemeyer, 119 sala 1004, Vila da Serra, CEP:34006-056;LAJES CP - CONCÓRDIA;2520;0.478589;0.91868
31.713.934/0001-02;2023-06-30;1;Alameda Oscar Niemeyer, 119 sala 1004, Vila da Serra, CEP:34006-056;LAJES CP - CONCÓRDIA;2520;0.478589;0.91868
31.713.934/0001-02;2023-09-29;1;Alameda Oscar Niemeyer, 119 sala 1004, Vila da Serra, CEP:34006-056;LAJES CP - CONCÓRDIA;2520;0.478589;0.91868
31.713.934/0001-02;2023-12-31;1;Alameda Oscar Niemeyer, 119 sala 1004, Vila da Serra, CEP:34006-056;LAJES CP - CONCÓRDIA;2520;0.478589;0.91868
31.907.591/0001-09;2023-03-31;1;Rua dos Feltrins - Bairro Demarchi - São Bernardo do Campo/SP;Direito de propriedade;115396.78;1;0
31.907.591/0001-09;2023-06-30;1;Rua dos Feltrins - Bairro Demarchi - São Bernardo do Campo/SP;Direito de propriedade;115396.78;1;0
31.907.591/0001-09;2023-09-29;1;Rua dos Feltrins - Bairro Demarchi - São Bernardo do Campo/SP;Direito de propriedade;115396.78;1;0
31.962.875/0001-06;2023-03-31;2;Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270;PLD Queimados;288823.67;0;0
31.962.875/0001-06;2023-03-31;2;Rodovia Raposo Tavares SP-270, Bairro do Moinho Velho, Cotia/SP;PLD São Paulo 26;800000;0;0
31.962.875/0001-06;2023-03-31;2;Terreno  Raposo 39 - Cidade de Cotia - SP;PLD Raposo 39;420952.87;0;0
31.962.875/0001-06;2023-03-31;2;Cajamar 31 - Vitachemie - Cidade de Cajamar - SP;PLD Cajamar;107954;0;0
31.962.875/0001-06;2023-03-31;2;Av. Charles Goodyear, 712- Santana do Parnaiba -SP;Castel KM41;51971.77;0;0
31.962.875/0001-06;2023-06-30;2;Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270;PLD Queimados;288823.67;0.190349;0
31.962.875/0001-06;2023-06-30;2;Rodovia Raposo Tavares SP-270, Bairro do Moinho Velho, Cotia/SP;PLD São Paulo 26;800000;0.250941;0
31.962.875/0001-06;2023-06-30;2;Terreno  Raposo 39 - Cidade de Cotia - SP;PLD Raposo 39;420952.87;0.251093;0
31.962.875/0001-06;2023-06-30;2;Cajamar 31 - Vitachemie - Cidade de Cajamar - SP;PLD Cajamar;107954;0.26509;0
31.962.875/0001-06;2023-06-30;2;Av. Charles Goodyear, 712- Santana do Parnaiba -SP;Castel KM41;51971.77;0.042527;0
31.962.875/0001-06;2023-09-29;1;Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270;PLD Queimados;288823.67;0.26777;0
31.962.875/0001-06;2023-09-29;1;Rodovia Raposo Tavares SP-270, Bairro do Moinho Velho, Cotia/SP;PLD São Paulo 26;800000;0.354102;0
31.962.875/0001-06;2023-09-29;1;Terreno  Raposo 39 - Cidade de Cotia - SP;PLD Raposo 39;420952.87;0.378128;0
31.962.875/0001-06;2023-09-29;1;Cajamar 31 - Vitachemie - Cidade de Cajamar - SP;PLD Cajamar;107954;0;0
31.962.875/0001-06;2023-09-29;1;Av. Charles Goodyear, 712- Santana do Parnaiba -SP;Castel KM41;51971.77;0;0
31.962.875/0001-06;2023-12-29;1;Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270;PLD Queimados;288823.67;0.428335;0
31.962.875/0001-06;2023-12-29;1;Rodovia Raposo Tavares SP-270, Bairro do Moinho Velho, Cotia/SP;PLD São Paulo 26;800000;0.571665;0
32.000.013/0001-57;2023-03-31;1;Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG;IMÓVEL: MT 136.701;46809.0669;1;0
32.000.013/0001-57;2023-06-30;1;Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG;IMÓVEL: MT 136.701;46809.0669;1;0
32.000.013/0001-57;2023-09-30;1;Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG;IMÓVEL: MT 136.701;46809.0669;1;0
32.000.013/0001-57;2023-12-31;1;Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG;IMÓVEL: MT 136.701;46809.0669;1;0
32.274.197/0001-43;2023-03-31;3;Av. dos Imarés, 182 - Indianópolis, São Paulo - SP, 04085-000;Construção 255 (duzentas e cinquenta e cinco) unidades autônomas residenciais (R) da Torre 2 do Empreendimento, sendo neste caso 24 (vinte e quatro) unidades por andar, as quais corresponderão à totalidade das unidades autônomas residenciais da Torre 2. E área privativa não residencial integrantes da Torre 2.;13639;1;0
32.274.197/0001-43;2023-03-31;3;Rua Pássaros e Flores, 30, São Paulo - SP;469 unidades autônomas residenciais (R) da Torre 3 do Empreendimento ("Unidades Autônomas"), as quais corresponderão à totalidade das unidades autônomas residenciais da Torre 3;17541;1;0
32.274.197/0001-43;2023-06-30;1;Av. dos Imarés, 182 - Indianópolis, São Paulo - SP, 04085-000;Construção 255 (duzentas e cinquenta e cinco) unidades autônomas residenciais (R) da Torre 2 do Empreendimento, sendo neste caso 24 (vinte e quatro) unidades por andar, as quais corresponderão à totalidade das unidades autônomas residenciais da Torre 2. E área privativa não residencial integrantes da Torre 2.;13639;1;0
32.274.197/0001-43;2023-06-30;1;Rua Pássaros e Flores, 30, São Paulo - SP;469 unidades autônomas residenciais (R) da Torre 3 do Empreendimento ("Unidades Autônomas"), as quais corresponderão à totalidade das unidades autônomas residenciais da Torre 3;17541;1;0
32.274.197/0001-43;2023-09-29;1;Av. dos Imarés, 182 - Indianópolis, São Paulo - SP, 04085-000;Construção 255 (duzentas e cinquenta e cinco) unidades autônomas residenciais (R) da Torre 2 do Empreendimento, sendo neste caso 24 (vinte e quatro) unidades por andar, as quais corresponderão à totalidade das unidades autônomas residenciais da Torre 2. E área privativa não residencial integrantes da Torre 2.;13639;1;0
32.274.197/0001-43;2023-09-29;1;Rua Pássaros e Flores, 30, São Paulo - SP;469 unidades autônomas residenciais (R) da Torre 3 do Empreendimento ("Unidades Autônomas"), as quais corresponderão à totalidade das unidades autônomas residenciais da Torre 3;17541;1;0
32.274.197/0001-43;2023-12-29;1;Av. dos Imarés, 182 - Indianópolis, São Paulo - SP, 04085-000;Construção 255 (duzentas e cinquenta e cinco) unidades autônomas residenciais (R) da Torre 2 do Empreendimento, sendo neste caso 24 (vinte e quatro) unidades por andar, as quais corresponderão à totalidade das unidades autônomas residenciais da Torre 2. E área privativa não residencial integrantes da Torre 2.;13639;1;0
32.274.197/0001-43;2023-12-29;1;Rua Pássaros e Flores, 30, São Paulo - SP;469 unidades autônomas residenciais (R) da Torre 3 do Empreendimento ("Unidades Autônomas"), as quais corresponderão à totalidade das unidades autônomas residenciais da Torre 3;17541;1;0
32.275.252/0001-10;2023-03-31;2;Avenida Universitária, bairro Altos do Paraíso, Botucatu, SP;Matrícula 21.210;201700;1;0
32.275.252/0001-10;2023-06-30;2;Avenida Universitária, bairro Altos do Paraíso, Botucatu, SP;Matrícula 21.210;201700;1;0
32.275.252/0001-10;2023-09-29;1;Avenida Universitária, bairro Altos do Paraíso, Botucatu, SP;Matrícula 21.210;201700;1;0
32.275.252/0001-10;2023-12-31;1;Avenida Universitária, bairro Altos do Paraíso, Botucatu, SP;Matrícula 21.210;201700;1;0
33.842.871/0001-01;2023-03-31;1;Av. Lomanto Junior, 1575 - Cidade Nova - BA;Jequié matricula nº 38.486.;10000;0;0
33.842.871/0001-01;2023-03-31;1;Rua Silveira Martins, 119/3500 Cabula- Salvador / BA;Matrícula 70.582 e 71.262 - 2º Ofício do Registro de Imóveis - Salvador/BA;39676.14;0;0
33.842.871/0001-01;2023-03-31;1;Avenida Clériston Andrade, nº 1897 -Parque Novo Horizonte -Barreira/BA;Matricula 25.779 - 1º Ofício do Registro de Imóveis e Hipotecas da Comarca de Barreiras / BA;18673.48;0;0
33.842.871/0001-01;2023-06-30;1;Av. Lomanto Junior, 1575 - Cidade Nova - BA;Jequié matricula nº 38.486.;10000;0;0
33.842.871/0001-01;2023-06-30;1;Rua Silveira Martins, 119/3500 Cabula- Salvador / BA;Matrícula 70.582 e 71.262 - 2º Ofício do Registro de Imóveis - Salvador/BA;39676.14;0;0
33.842.871/0001-01;2023-06-30;1;Avenida Clériston Andrade, nº 1897 -Parque Novo Horizonte -Barreira/BA;Matricula 25.779 - 1º Ofício do Registro de Imóveis e Hipotecas da Comarca de Barreiras / BA;18673.48;0;0
33.842.871/0001-01;2023-09-30;1;Av. Lomanto Junior, 1575 - Cidade Nova - BA;Jequié matricula nº 38.486.;10000;0;0
33.842.871/0001-01;2023-09-30;1;Rua Silveira Martins, 119/3500 Cabula- Salvador / BA;Matrícula 70.582 e 71.262 - 2º Ofício do Registro de Imóveis - Salvador/BA;39676.14;0;0
33.842.871/0001-01;2023-09-30;1;Avenida Clériston Andrade, nº 1897 -Parque Novo Horizonte -Barreira/BA;Matricula 25.779 - 1º Ofício do Registro de Imóveis e Hipotecas da Comarca de Barreiras / BA;18673.48;0;0
33.842.871/0001-01;2023-12-29;1;Av. Lomanto Junior, 1575 - Cidade Nova - BA;Jequié matricula nº 38.486.;10000;0;0
33.842.871/0001-01;2023-12-29;1;Rua Silveira Martins, 119/3500 Cabula- Salvador / BA;Matrícula 70.582 e 71.262 - 2º Ofício do Registro de Imóveis - Salvador/BA;39676.14;0;0
33.842.871/0001-01;2023-12-29;1;Avenida Clériston Andrade, nº 1897 -Parque Novo Horizonte -Barreira/BA;Matricula 25.779 - 1º Ofício do Registro de Imóveis e Hipotecas da Comarca de Barreiras / BA;18673.48;0;0
33.884.197/0001-28;2023-03-31;1;Al 101 ( Sitio Marceneiro);matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.;22445;1;0.97774
33.884.197/0001-28;2023-06-30;1;Al 101 ( Sitio Marceneiro);matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.;22445;1;0.97774
33.884.197/0001-28;2023-09-29;1;Al 101 ( Sitio Marceneiro);matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.;22445;1;0.97774
33.884.197/0001-28;2023-12-29;1;Al 101 ( Sitio Marceneiro);matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.;22445;1;0.97774
34.691.520/0001-00;2023-03-31;1;RUA PROFESSOR LUCAS GARZES, 2401, SÃO PAULO/ SP;GPA ATIBAIA. Matrícula 28.473.;3630;0.70205;0
34.691.520/0001-00;2023-03-31;1;RUA PROFESSOR LUCAS GARZES, 2435, SÃO PAULO/ SP;GPA ATIBAIA. Matrícula 133.725.;377;0.128807;0
34.691.520/0001-00;2023-03-31;1;Rua Pompeu Vairo, 200/300, São Paulo/SP;GPA ATIBAIA. Matrículas 82.440 e 97.840.;609.24;0.169143;0
34.691.520/0001-00;2023-06-30;1;RUA PROFESSOR LUCAS GARZES, 2401, SÃO PAULO/ SP;GPA ATIBAIA. Matrícula 145.880;4821.39;1;0
34.691.925/0001-48;2023-03-31;1;Rua Marco Antonio Ricardo de Oliveira;Nenhuma caracteristica relevante;108653;0.0543;0.2135
34.691.925/0001-48;2023-03-31;1;Rua Vlademir Fernandes Souza;Nenhuma caracteristica relevante;1050;0.0524;0.2062
34.691.925/0001-48;2023-03-31;1;Rua Hackel Maluf/ Rua José Jorge Tannus;Nenhuma caracteristica relevante;126568;0.0632;0.2485
34.691.925/0001-48;2023-03-31;1;Rua José Jorge Tannus;Nenhuma caracteristica relevante;128745;0.0642;0.2528
34.691.925/0001-48;2023-03-31;1;Rua José Jorge Tannus;Nenhuma caracteristica relevante;128745;0.0642;0.2528
34.691.925/0001-48;2023-03-31;1;Rua José Jorge Tannus;Nenhuma caracteristica relevante;123716;0.0617;0.243
34.691.925/0001-48;2023-03-31;1;Avenisa Virgina Faria Monteiro de Castro;Nenhuma caracteristica relevante;130197;0.065;0.2558
34.691.925/0001-48;2023-03-31;1;Rua Sebastião Fernandes Pereira;Nenhuma caracteristica relevante;1300;0.0649;0.2553
34.691.925/0001-48;2023-03-31;1;Rua Sebastião Fernandes Pereira;Nenhuma caracteristica relevante;1300;0.0649;0.2553
34.691.925/0001-48;2023-03-31;1;Rua Sebastião Fernandes Pereira;Nenhuma caracteristica relevante;126013;0.0629;0.2477
34.691.925/0001-48;2023-03-31;1;Rua Sebastião Fernandes Pereira;Nenhuma caracteristica relevante;105985;0.053;0.2084
34.691.925/0001-48;2023-03-31;1;Rua Sebastião Fernandes Pereira;Nenhuma caracteristica relevante;104932;0.0524;0.2062
34.691.925/0001-48;2023-03-31;1;Rua Encarnação Soler Fabretti;Nenhuma caracteristica relevante;102915;0.0513;0.202
34.691.925/0001-48;2023-03-31;1;Rua Saulo Duchovni;Nenhuma caracteristica relevante;118528;0.0591;0.2327
34.691.925/0001-48;2023-03-31;1;Rua Saulo Duchovni;Nenhuma caracteristica relevante;110728;0.0552;0.2174
34.691.925/0001-48;2023-03-31;1;Rua Saulo Duchovni;Nenhuma caracteristica relevante;104226;0.052;0.2045
34.691.925/0001-48;2023-03-31;1;Rua Saulo Duchovni;Nenhuma caracteristica relevante;118498;0.0591;0.2327
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3124.08;0.0043;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3464.71;0.0796;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3357.32;0.0709;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3002.4;0.0041;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3162.53;0.0726;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3213.96;0.0044;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3209.83;0.0738;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3040.54;0.0698;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3033.94;0.0697;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3776.88;0.0905;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3690.32;0.0885;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3556.52;0.0852;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3374.23;0.0809;0
34.693.040/0001-88;2023-03-31;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3149.41;0.0755;0
34.693.040/0001-88;2023-03-31;1;Itatiba-SP;Nenhuma característica relevante;285138.24;0.1107;0
34.693.040/0001-88;2023-03-31;1;Itatiba-SP;Nenhuma característica relevante;49916.86;0.0194;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3124.08;0.0046;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3357.32;0.0771;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3002.4;0.0045;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3162.53;0.0789;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3213.96;0.0048;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3209.83;0.0802;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3040.54;0.0759;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3033.94;0.0757;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3776.88;0.0984;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3690.32;0.0961;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3556.52;0.0926;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3374.23;0.0879;0
34.693.040/0001-88;2023-06-30;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3149.41;0.082;0
34.693.040/0001-88;2023-06-30;1;Itatiba-SP;Nenhuma característica relevante;285138.24;0.1203;0
34.693.040/0001-88;2023-06-30;1;Itatiba-SP;Nenhuma característica relevante;49916.86;0.0211;0
34.693.040/0001-88;2023-09-29;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3124.08;0.005;0
34.693.040/0001-88;2023-09-29;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3002.4;0.0048;0
34.693.040/0001-88;2023-09-29;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3162.53;0.0855;0
34.693.040/0001-88;2023-09-29;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3213.96;0.0052;0
34.693.040/0001-88;2023-09-29;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3209.83;0.0869;0
34.693.040/0001-88;2023-09-29;1;Rod. Alkindar Monteiro Junqueira Km 33,5;Nenhuma característica relevante;3040.54;0.0822;0
