CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Endereco_Imovel;Caracteristicas_Contratuais
24.853.060/0001-15;2023-06-30;1;Não há informação apresentada;Não há informação apresentada
24.853.060/0001-15;2023-09-29;1;Não possui informação apresentada.;Não possui informação apresentada.
24.853.060/0001-15;2023-12-29;1;Não possui informação apresentada.;Não possui informação apresentada.
25.032.881/0001-53;2023-03-31;2;Não possui informação apresentada;Não possui informação apresentada
25.032.881/0001-53;2023-06-30;1;GARAVELO CENTER;Reajuste anual atrelado ao IPCA e prazo de duração de 60 meses contados a partir da entrega do imóvel (fev/2020).
25.032.881/0001-53;2023-09-30;1;GARAVELO CENTER;Reajuste anual atrelado ao IPCA e prazo de duração de 60 meses contados a partir da entrega do imóvel (fev/2020).
25.032.881/0001-53;2023-12-31;1;GARAVELO CENTER;Reajuste anual atrelado ao IPCA e prazo de duração de 60 meses contados a partir da entrega do imóvel (fev/2020).
26.191.053/0001-20;2023-03-31;1;Não possui informação apresentada;Não possui informação apresentada
26.191.053/0001-20;2023-06-30;1;Sem informação apresentada;Sem informação apresentada
26.191.053/0001-20;2023-09-30;1;Não possui informação apresentada;Não possui informação apresentada
26.191.053/0001-20;2023-12-31;1;Não possui informação apresentada;Não possui informação apresentada
26.195.121/0001-20;2023-03-31;1;nada;nada
26.195.121/0001-20;2023-06-30;1;nada;nada
26.195.121/0001-20;2023-09-30;1;nada;nada
26.452.053/0001-37;2023-06-30;1;ND;ND
26.452.053/0001-37;2023-09-29;1;*;*
26.452.053/0001-37;2023-12-29;1;*;*
26.499.833/0001-32;2023-03-31;2;Maceió Shopping;N/A
26.499.833/0001-32;2023-03-31;2;Shopping Tacaruna;N/A
26.499.833/0001-32;2023-03-31;2;Shopping Suzano;N/A
26.499.833/0001-32;2023-03-31;2;Shopping Park Sul;N/A
26.499.833/0001-32;2023-03-31;2;Shopping Park Lagos;N/A
26.499.833/0001-32;2023-03-31;2;Boulevard Shopping Feira;N/A
26.499.833/0001-32;2023-03-31;2;Shopping Taboão;N/A
26.499.833/0001-32;2023-03-31;2;Shopping Madureira;N/A
26.499.833/0001-32;2023-03-31;2;Campinas Shopping;N/A
26.499.833/0001-32;2023-06-30;2;Maceió Shopping;N/A
26.499.833/0001-32;2023-06-30;2;Shopping Tacaruna;N/A
26.499.833/0001-32;2023-06-30;2;Shopping Suzano;N/A
26.499.833/0001-32;2023-06-30;2;Shopping Park Sul;N/A
26.499.833/0001-32;2023-06-30;2;Shopping Park Lagos;N/A
26.499.833/0001-32;2023-06-30;2;Boulevard Shopping Feira;N/A
26.499.833/0001-32;2023-06-30;2;Shopping Taboão;N/A
26.499.833/0001-32;2023-06-30;2;Shopping Madureira;N/A
26.499.833/0001-32;2023-06-30;2;Campinas Shopping;N/A
26.499.833/0001-32;2023-09-30;2;Maceió Shopping;N/A
26.499.833/0001-32;2023-09-30;2;Shopping Tacaruna;N/A
26.499.833/0001-32;2023-09-30;2;Shopping Suzano;N/A
26.499.833/0001-32;2023-09-30;2;Shopping Park Sul;N/A
26.499.833/0001-32;2023-09-30;2;Shopping Park Lagos;N/A
26.499.833/0001-32;2023-09-30;2;Boulevard Shopping Feira;N/A
26.499.833/0001-32;2023-09-30;2;Shopping Taboão;N/A
26.499.833/0001-32;2023-09-30;2;Shopping Madureira;N/A
26.499.833/0001-32;2023-09-30;2;Campinas Shopping;N/A
26.499.833/0001-32;2023-12-31;2;Maceió Shopping;N/A
26.499.833/0001-32;2023-12-31;2;Shopping Tacaruna;N/A
26.499.833/0001-32;2023-12-31;2;Shopping Suzano;N/A
26.499.833/0001-32;2023-12-31;2;Shopping Park Sul;N/A
26.499.833/0001-32;2023-12-31;2;Shopping Park Lagos;N/A
26.499.833/0001-32;2023-12-31;2;Boulevard Shopping Feira;N/A
26.499.833/0001-32;2023-12-31;2;Shopping Taboão;N/A
26.499.833/0001-32;2023-12-31;2;Shopping Madureira;N/A
26.499.833/0001-32;2023-12-31;2;Campinas Shopping;N/A
26.502.794/0001-85;2023-03-31;1;CACHOEIRINHA - CD Via Varejo;Atípico
26.502.794/0001-85;2023-03-31;1;CD RENNER - CD Renner;Atípico
26.502.794/0001-85;2023-03-31;1;DIA AMERICA - CD Dia% Americana;Atípico
26.502.794/0001-85;2023-03-31;1;DIA RIBEIR - CD Dia% Ribeirão;Atípico
26.502.794/0001-85;2023-03-31;1;IMO ITAPEVA - CD Panasonic;Atípico
26.502.794/0001-85;2023-03-31;1;SBP - Santana Business Park;Típico Atípico
26.502.794/0001-85;2023-03-31;1;WTTP2 - WTTP II;Típico
26.502.794/0001-85;2023-03-31;1;Cone Multimodal (MM1, MM2 e PP2), exceto CD Unilever;Típico Atípico
26.502.794/0001-85;2023-03-31;1;CD Unilever (MM1);Atípico
26.502.794/0001-85;2023-03-31;1;Condomínio DDC RJ - Syslog RJ;Típico
26.502.794/0001-85;2023-03-31;1;CD Leroy Cajamar + Expansão Leroy;Atípico
26.502.794/0001-85;2023-03-31;1;B2W;Típico
26.502.794/0001-85;2023-03-31;1;Syslog SP;Atípico
26.502.794/0001-85;2023-03-31;1;Especulativo Cajamar;Típico
26.502.794/0001-85;2023-03-31;1;Especulativo Extrema;Típico
26.502.794/0001-85;2023-06-30;1;CACHOEIRINHA - CD Via Varejo;Atípico
26.502.794/0001-85;2023-06-30;1;CD RENNER - CD Renner + Expansão;Atípico
26.502.794/0001-85;2023-06-30;1;DIA AMERICA - CD Dia% Americana;Atípico
26.502.794/0001-85;2023-06-30;1;DIA RIBEIR - CD Dia% Ribeirão;Atípico
26.502.794/0001-85;2023-06-30;1;IMO ITAPEVA - CD Panasonic;Atípico
26.502.794/0001-85;2023-06-30;1;SBP - Santana Business Park;Típico Atípico
26.502.794/0001-85;2023-06-30;1;WTTP2 - WTTP II;Típico
26.502.794/0001-85;2023-06-30;1;Cone Multimodal (MM1, MM2 e PP2), exceto CD Unilever;Típico Atípico
26.502.794/0001-85;2023-06-30;1;CD Unilever (MM1);Atípico
26.502.794/0001-85;2023-06-30;1;Condomínio DDC RJ - Syslog RJ;Típico
26.502.794/0001-85;2023-06-30;1;CD Leroy Cajamar + Expansão Leroy;Atípico
26.502.794/0001-85;2023-06-30;1;B2W;Típico
26.502.794/0001-85;2023-06-30;1;Syslog SP;Atípico
26.502.794/0001-85;2023-06-30;1;Especulativo Cajamar;Típico
26.502.794/0001-85;2023-06-30;1;Especulativo Extrema;Típico
26.502.794/0001-85;2023-09-30;1;CACHOEIRINHA - CD Via Varejo;Atípico
26.502.794/0001-85;2023-09-30;1;CD RENNER - CD Renner + Expansão;Atípico
26.502.794/0001-85;2023-09-30;1;DIA AMERICA - CD Dia% Americana;Atípico
26.502.794/0001-85;2023-09-30;1;DIA RIBEIR - CD Dia% Ribeirão;Atípico
26.502.794/0001-85;2023-09-30;1;IMO ITAPEVA - CD Panasonic;Atípico
26.502.794/0001-85;2023-09-30;1;SBP - Santana Business Park;Típico Atípico
26.502.794/0001-85;2023-09-30;1;WTTP2 - WTTP II;Típico
26.502.794/0001-85;2023-09-30;1;Cone Multimodal (MM1, MM2 e PP2), exceto CD Unilever;Típico Atípico
26.502.794/0001-85;2023-09-30;1;CD Unilever (MM1);Atípico
26.502.794/0001-85;2023-09-30;1;Condomínio DDC RJ - Syslog RJ;Típico
26.502.794/0001-85;2023-09-30;1;CD Leroy Cajamar + Expansão Leroy;Atípico
26.502.794/0001-85;2023-09-30;1;B2W;Típico
26.502.794/0001-85;2023-09-30;1;Syslog SP;Atípico
26.502.794/0001-85;2023-09-30;1;Especulativo Cajamar;Típico
26.502.794/0001-85;2023-09-30;1;Especulativo Extrema;Típico
26.502.794/0001-85;2023-12-31;1;CACHOEIRINHA - CD Via Varejo;Atípico
26.502.794/0001-85;2023-12-31;1;CD RENNER - CD Renner + Expansão;Atípico
26.502.794/0001-85;2023-12-31;1;DIA AMERICA - CD Dia% Americana;Atípico
26.502.794/0001-85;2023-12-31;1;DIA RIBEIR - CD Dia% Ribeirão;Atípico
26.502.794/0001-85;2023-12-31;1;IMO ITAPEVA - CD Panasonic;Atípico
26.502.794/0001-85;2023-12-31;1;SBP - Santana Business Park;Típico Atípico
26.502.794/0001-85;2023-12-31;1;WTTP2 - WTTP II;Típico
26.502.794/0001-85;2023-12-31;1;Cone Multimodal (MM1, MM2 e PP2), exceto CD Unilever;Típico Atípico
26.502.794/0001-85;2023-12-31;1;CD Unilever (MM1);Atípico
26.502.794/0001-85;2023-12-31;1;Condomínio DDC RJ - Syslog RJ;Típico
26.502.794/0001-85;2023-12-31;1;CD Leroy Cajamar + Expansão Leroy;Atípico
26.502.794/0001-85;2023-12-31;1;B2W;Típico
26.502.794/0001-85;2023-12-31;1;Syslog SP;Atípico
26.502.794/0001-85;2023-12-31;1;Especulativo Cajamar;Típico
26.502.794/0001-85;2023-12-31;1;Especulativo Extrema;Típico
26.545.627/0001-11;2023-03-31;1;IMÓVEL A  MATRICULA 80.150;Item acima
26.545.627/0001-11;2023-03-31;1;IMÓVEL B  MATRICULA 123.192;Item acima
26.545.627/0001-11;2023-03-31;1;CA20111;Item acima
26.545.627/0001-11;2023-03-31;1;CA20112;Item acima
26.545.627/0001-11;2023-03-31;1;CA20114;Item acima
26.545.627/0001-11;2023-03-31;1;CA20115;Item acima
26.545.627/0001-11;2023-03-31;1;CA20116;Item acima
26.545.627/0001-11;2023-03-31;1;CA20117;Item acima
26.545.627/0001-11;2023-03-31;1;CA20118;Item acima
26.545.627/0001-11;2023-03-31;1;CA20119;Item acima
26.545.627/0001-11;2023-03-31;1;CA20120;Item acima
26.545.627/0001-11;2023-03-31;1;CA20121;Item acima
26.545.627/0001-11;2023-03-31;1;CA20122;Item acima
26.545.627/0001-11;2023-03-31;1;CA20123;Item acima
26.545.627/0001-11;2023-03-31;1;CA20124;Item acima
26.545.627/0001-11;2023-03-31;1;CA20125;Item acima
26.545.627/0001-11;2023-03-31;1;CA20126;Item acima
26.545.627/0001-11;2023-03-31;1;CA20127;Item acima
26.545.627/0001-11;2023-03-31;1;CA20128;Item acima
26.545.627/0001-11;2023-03-31;1;CA20129;Item acima
26.545.627/0001-11;2023-03-31;1;CA20130;Item acima
26.545.627/0001-11;2023-03-31;1;CA20131;Item acima
26.545.627/0001-11;2023-03-31;1;CA20132;Item acima
26.545.627/0001-11;2023-03-31;1;CA20133;Item acima
26.545.627/0001-11;2023-03-31;1;CA20134;Item acima
26.545.627/0001-11;2023-03-31;1;CA20135;Item acima
26.545.627/0001-11;2023-03-31;1;CA20136;Item acima
26.545.627/0001-11;2023-03-31;1;CA20137;Item acima
26.545.627/0001-11;2023-03-31;1;CA20138;Item acima
26.545.627/0001-11;2023-03-31;1;CI59118;Item acima
26.545.627/0001-11;2023-03-31;1;CA12831;Item acima
26.545.627/0001-11;2023-03-31;1;CA12832;Item acima
26.545.627/0001-11;2023-03-31;1;CA12833;Item acima
26.545.627/0001-11;2023-03-31;1;CA12834;Item acima
26.545.627/0001-11;2023-03-31;1;CA19493;Item acima
26.545.627/0001-11;2023-03-31;1;CA19496;Item acima
26.545.627/0001-11;2023-03-31;1;CA194962;Item acima
26.545.627/0001-11;2023-03-31;1;CA19794;Item acima
26.545.627/0001-11;2023-03-31;1;CA20113;Item acima
26.545.627/0001-11;2023-03-31;1;CA2970;Item acima
26.545.627/0001-11;2023-03-31;1;CA2971;Item acima
26.545.627/0001-11;2023-03-31;1;CA2972;Item acima
26.545.627/0001-11;2023-03-31;1;CA2973;Item acima
26.545.627/0001-11;2023-03-31;1;CA2974;Item acima
26.545.627/0001-11;2023-03-31;1;CA2975;Item acima
26.545.627/0001-11;2023-03-31;1;CA2976;Item acima
26.545.627/0001-11;2023-03-31;1;CA2977;Item acima
26.545.627/0001-11;2023-03-31;1;CA2978;Item acima
26.545.627/0001-11;2023-03-31;1;CA3612;Item acima
26.545.627/0001-11;2023-03-31;1;CA3613;Item acima
26.545.627/0001-11;2023-03-31;1;CA3614;Item acima
26.545.627/0001-11;2023-03-31;1;CA3615;Item acima
26.545.627/0001-11;2023-03-31;1;CA3616;Item acima
26.545.627/0001-11;2023-03-31;1;CA3617;Item acima
26.545.627/0001-11;2023-03-31;1;CA41474;Item acima
26.545.627/0001-11;2023-03-31;1;CA41475;Item acima
26.545.627/0001-11;2023-03-31;1;CA41476;Item acima
26.545.627/0001-11;2023-03-31;1;CA41477;Item acima
26.545.627/0001-11;2023-03-31;1;CA41478;Item acima
26.545.627/0001-11;2023-03-31;1;CA41479;Item acima
26.545.627/0001-11;2023-03-31;1;CA41480;Item acima
26.545.627/0001-11;2023-03-31;1;CA41481;Item acima
26.545.627/0001-11;2023-03-31;1;CA41482;Item acima
26.545.627/0001-11;2023-03-31;1;CA41483;Item acima
26.545.627/0001-11;2023-03-31;1;CA41484;Item acima
26.545.627/0001-11;2023-03-31;1;CA41485;Item acima
26.545.627/0001-11;2023-03-31;1;CA41486;Item acima
26.545.627/0001-11;2023-03-31;1;CA41487;Item acima
26.545.627/0001-11;2023-03-31;1;Ter Ribeirão Preto;Item acima
26.545.627/0001-11;2023-03-31;1;TER VITÓRIA SANTO ANTÃO;Item acima
26.545.627/0001-11;2023-03-31;1;ED_ARARAS;Item acima
26.545.627/0001-11;2023-06-30;1;IMÓVEL A  MATRICULA 80.150;Item acima
26.545.627/0001-11;2023-06-30;1;IMÓVEL B  MATRICULA 123.192;Item acima
26.545.627/0001-11;2023-06-30;1;CA20111;Item acima
26.545.627/0001-11;2023-06-30;1;CA20112;Item acima
26.545.627/0001-11;2023-06-30;1;CA20114;Item acima
26.545.627/0001-11;2023-06-30;1;CA20115;Item acima
26.545.627/0001-11;2023-06-30;1;CA20116;Item acima
26.545.627/0001-11;2023-06-30;1;CA20117;Item acima
26.545.627/0001-11;2023-06-30;1;CA20118;Item acima
26.545.627/0001-11;2023-06-30;1;CA20119;Item acima
26.545.627/0001-11;2023-06-30;1;CA20120;Item acima
26.545.627/0001-11;2023-06-30;1;CA20121;Item acima
26.545.627/0001-11;2023-06-30;1;CA20122;Item acima
26.545.627/0001-11;2023-06-30;1;CA20123;Item acima
26.545.627/0001-11;2023-06-30;1;CA20124;Item acima
26.545.627/0001-11;2023-06-30;1;CA20125;Item acima
26.545.627/0001-11;2023-06-30;1;CA20126;Item acima
26.545.627/0001-11;2023-06-30;1;CA20127;Item acima
26.545.627/0001-11;2023-06-30;1;CA20128;Item acima
26.545.627/0001-11;2023-06-30;1;CA20129;Item acima
26.545.627/0001-11;2023-06-30;1;CA20130;Item acima
26.545.627/0001-11;2023-06-30;1;CA20131;Item acima
26.545.627/0001-11;2023-06-30;1;CA20132;Item acima
26.545.627/0001-11;2023-06-30;1;CA20133;Item acima
26.545.627/0001-11;2023-06-30;1;CA20134;Item acima
26.545.627/0001-11;2023-06-30;1;CA20135;Item acima
26.545.627/0001-11;2023-06-30;1;CA20136;Item acima
26.545.627/0001-11;2023-06-30;1;CA20137;Item acima
26.545.627/0001-11;2023-06-30;1;CA20138;Item acima
26.545.627/0001-11;2023-06-30;1;CI59118;Item acima
26.545.627/0001-11;2023-06-30;1;CA12831;Item acima
26.545.627/0001-11;2023-06-30;1;CA12832;Item acima
26.545.627/0001-11;2023-06-30;1;CA12833;Item acima
26.545.627/0001-11;2023-06-30;1;CA12834;Item acima
26.545.627/0001-11;2023-06-30;1;CA19493;Item acima
26.545.627/0001-11;2023-06-30;1;CA19496;Item acima
26.545.627/0001-11;2023-06-30;1;CA194962;Item acima
26.545.627/0001-11;2023-06-30;1;CA19794;Item acima
26.545.627/0001-11;2023-06-30;1;CA20113;Item acima
26.545.627/0001-11;2023-06-30;1;CA2970;Item acima
26.545.627/0001-11;2023-06-30;1;CA2971;Item acima
26.545.627/0001-11;2023-06-30;1;CA2972;Item acima
26.545.627/0001-11;2023-06-30;1;CA2973;Item acima
26.545.627/0001-11;2023-06-30;1;CA2974;Item acima
26.545.627/0001-11;2023-06-30;1;CA2975;Item acima
26.545.627/0001-11;2023-06-30;1;CA2976;Item acima
26.545.627/0001-11;2023-06-30;1;CA2977;Item acima
26.545.627/0001-11;2023-06-30;1;CA2978;Item acima
26.545.627/0001-11;2023-06-30;1;CA3612;Item acima
26.545.627/0001-11;2023-06-30;1;CA3613;Item acima
26.545.627/0001-11;2023-06-30;1;CA3614;Item acima
26.545.627/0001-11;2023-06-30;1;CA3615;Item acima
26.545.627/0001-11;2023-06-30;1;CA3616;Item acima
26.545.627/0001-11;2023-06-30;1;CA3617;Item acima
26.545.627/0001-11;2023-06-30;1;CA41474;Item acima
26.545.627/0001-11;2023-06-30;1;CA41475;Item acima
26.545.627/0001-11;2023-06-30;1;CA41476;Item acima
26.545.627/0001-11;2023-06-30;1;CA41477;Item acima
26.545.627/0001-11;2023-06-30;1;CA41478;Item acima
26.545.627/0001-11;2023-06-30;1;CA41479;Item acima
26.545.627/0001-11;2023-06-30;1;CA41480;Item acima
26.545.627/0001-11;2023-06-30;1;CA41481;Item acima
26.545.627/0001-11;2023-06-30;1;CA41482;Item acima
26.545.627/0001-11;2023-06-30;1;CA41483;Item acima
26.545.627/0001-11;2023-06-30;1;CA41484;Item acima
26.545.627/0001-11;2023-06-30;1;CA41485;Item acima
26.545.627/0001-11;2023-06-30;1;CA41486;Item acima
26.545.627/0001-11;2023-06-30;1;CA41487;Item acima
26.545.627/0001-11;2023-06-30;1;Ter Ribeirão Preto;Item acima
26.545.627/0001-11;2023-06-30;1;TER VITÓRIA SANTO ANTÃO;Item acima
26.545.627/0001-11;2023-06-30;1;ED_ARARAS;Item acima
26.545.627/0001-11;2023-09-29;1;IMÓVEL A  MATRICULA 80.150;Item acima
26.545.627/0001-11;2023-09-29;1;IMÓVEL B  MATRICULA 123.192;Item acima
26.545.627/0001-11;2023-09-29;1;CA20111;Item acima
26.545.627/0001-11;2023-09-29;1;CA20112;Item acima
26.545.627/0001-11;2023-09-29;1;CA20114;Item acima
26.545.627/0001-11;2023-09-29;1;CA20115;Item acima
26.545.627/0001-11;2023-09-29;1;CA20116;Item acima
26.545.627/0001-11;2023-09-29;1;CA20117;Item acima
26.545.627/0001-11;2023-09-29;1;CA20118;Item acima
26.545.627/0001-11;2023-09-29;1;CA20119;Item acima
26.545.627/0001-11;2023-09-29;1;CA20120;Item acima
26.545.627/0001-11;2023-09-29;1;CA20121;Item acima
26.545.627/0001-11;2023-09-29;1;CA20122;Item acima
26.545.627/0001-11;2023-09-29;1;CA20123;Item acima
26.545.627/0001-11;2023-09-29;1;CA20124;Item acima
26.545.627/0001-11;2023-09-29;1;CA20125;Item acima
26.545.627/0001-11;2023-09-29;1;CA20126;Item acima
26.545.627/0001-11;2023-09-29;1;CA20127;Item acima
26.545.627/0001-11;2023-09-29;1;CA20128;Item acima
26.545.627/0001-11;2023-09-29;1;CA20129;Item acima
26.545.627/0001-11;2023-09-29;1;CA20130;Item acima
26.545.627/0001-11;2023-09-29;1;CA20131;Item acima
26.545.627/0001-11;2023-09-29;1;CA20132;Item acima
26.545.627/0001-11;2023-09-29;1;CA20133;Item acima
26.545.627/0001-11;2023-09-29;1;CA20134;Item acima
26.545.627/0001-11;2023-09-29;1;CA20135;Item acima
26.545.627/0001-11;2023-09-29;1;CA20136;Item acima
26.545.627/0001-11;2023-09-29;1;CA20137;Item acima
26.545.627/0001-11;2023-09-29;1;CA20138;Item acima
26.545.627/0001-11;2023-09-29;1;CI59118;Item acima
26.545.627/0001-11;2023-09-29;1;CA12831;Item acima
26.545.627/0001-11;2023-09-29;1;CA12832;Item acima
26.545.627/0001-11;2023-09-29;1;CA12833;Item acima
26.545.627/0001-11;2023-09-29;1;CA12834;Item acima
26.545.627/0001-11;2023-09-29;1;CA19493;Item acima
26.545.627/0001-11;2023-09-29;1;CA19496;Item acima
26.545.627/0001-11;2023-09-29;1;CA194962;Item acima
26.545.627/0001-11;2023-09-29;1;CA19794;Item acima
26.545.627/0001-11;2023-09-29;1;CA20113;Item acima
26.545.627/0001-11;2023-09-29;1;CA2970;Item acima
26.545.627/0001-11;2023-09-29;1;CA2971;Item acima
26.545.627/0001-11;2023-09-29;1;CA2972;Item acima
26.545.627/0001-11;2023-09-29;1;CA2973;Item acima
26.545.627/0001-11;2023-09-29;1;CA2974;Item acima
26.545.627/0001-11;2023-09-29;1;CA2975;Item acima
26.545.627/0001-11;2023-09-29;1;CA2976;Item acima
26.545.627/0001-11;2023-09-29;1;CA2977;Item acima
26.545.627/0001-11;2023-09-29;1;CA2978;Item acima
26.545.627/0001-11;2023-09-29;1;CA3612;Item acima
26.545.627/0001-11;2023-09-29;1;CA3613;Item acima
26.545.627/0001-11;2023-09-29;1;CA3614;Item acima
26.545.627/0001-11;2023-09-29;1;CA3615;Item acima
26.545.627/0001-11;2023-09-29;1;CA3616;Item acima
26.545.627/0001-11;2023-09-29;1;CA3617;Item acima
26.545.627/0001-11;2023-09-29;1;CA41474;Item acima
26.545.627/0001-11;2023-09-29;1;CA41475;Item acima
26.545.627/0001-11;2023-09-29;1;CA41476;Item acima
26.545.627/0001-11;2023-09-29;1;CA41477;Item acima
26.545.627/0001-11;2023-09-29;1;CA41478;Item acima
26.545.627/0001-11;2023-09-29;1;CA41479;Item acima
26.545.627/0001-11;2023-09-29;1;CA41480;Item acima
26.545.627/0001-11;2023-09-29;1;CA41481;Item acima
26.545.627/0001-11;2023-09-29;1;CA41482;Item acima
26.545.627/0001-11;2023-09-29;1;CA41483;Item acima
26.545.627/0001-11;2023-09-29;1;CA41484;Item acima
26.545.627/0001-11;2023-09-29;1;CA41485;Item acima
26.545.627/0001-11;2023-09-29;1;CA41486;Item acima
26.545.627/0001-11;2023-09-29;1;CA41487;Item acima
26.545.627/0001-11;2023-09-29;1;Ter Ribeirão Preto;Item acima
26.545.627/0001-11;2023-09-29;1;TER VITÓRIA SANTO ANTÃO;Item acima
26.545.627/0001-11;2023-09-29;1;ED_ARARAS;Item acima
26.545.627/0001-11;2023-12-29;1;IMÓVEL A  MATRICULA 80.150;Item acima
26.545.627/0001-11;2023-12-29;1;IMÓVEL B  MATRICULA 123.192;Item acima
26.545.627/0001-11;2023-12-29;1;CA20111;Item acima
26.545.627/0001-11;2023-12-29;1;CA20112;Item acima
26.545.627/0001-11;2023-12-29;1;CA20114;Item acima
26.545.627/0001-11;2023-12-29;1;CA20115;Item acima
26.545.627/0001-11;2023-12-29;1;CA20116;Item acima
26.545.627/0001-11;2023-12-29;1;CA20117;Item acima
26.545.627/0001-11;2023-12-29;1;CA20118;Item acima
26.545.627/0001-11;2023-12-29;1;CA20119;Item acima
26.545.627/0001-11;2023-12-29;1;CA20120;Item acima
26.545.627/0001-11;2023-12-29;1;CA20121;Item acima
26.545.627/0001-11;2023-12-29;1;CA20122;Item acima
26.545.627/0001-11;2023-12-29;1;CA20123;Item acima
26.545.627/0001-11;2023-12-29;1;CA20124;Item acima
26.545.627/0001-11;2023-12-29;1;CA20125;Item acima
26.545.627/0001-11;2023-12-29;1;CA20126;Item acima
26.545.627/0001-11;2023-12-29;1;CA20127;Item acima
26.545.627/0001-11;2023-12-29;1;CA20128;Item acima
26.545.627/0001-11;2023-12-29;1;CA20129;Item acima
26.545.627/0001-11;2023-12-29;1;CA20130;Item acima
26.545.627/0001-11;2023-12-29;1;CA20131;Item acima
26.545.627/0001-11;2023-12-29;1;CA20132;Item acima
26.545.627/0001-11;2023-12-29;1;CA20133;Item acima
26.545.627/0001-11;2023-12-29;1;CA20134;Item acima
26.545.627/0001-11;2023-12-29;1;CA20135;Item acima
26.545.627/0001-11;2023-12-29;1;CA20136;Item acima
26.545.627/0001-11;2023-12-29;1;CA20137;Item acima
26.545.627/0001-11;2023-12-29;1;CA20138;Item acima
26.545.627/0001-11;2023-12-29;1;CI59118;Item acima
26.545.627/0001-11;2023-12-29;1;CA12831;Item acima
26.545.627/0001-11;2023-12-29;1;CA12832;Item acima
26.545.627/0001-11;2023-12-29;1;CA12833;Item acima
26.545.627/0001-11;2023-12-29;1;CA12834;Item acima
26.545.627/0001-11;2023-12-29;1;CA19493;Item acima
26.545.627/0001-11;2023-12-29;1;CA19496;Item acima
26.545.627/0001-11;2023-12-29;1;CA194962;Item acima
26.545.627/0001-11;2023-12-29;1;CA19794;Item acima
26.545.627/0001-11;2023-12-29;1;CA20113;Item acima
26.545.627/0001-11;2023-12-29;1;CA2970;Item acima
26.545.627/0001-11;2023-12-29;1;CA2971;Item acima
26.545.627/0001-11;2023-12-29;1;CA2972;Item acima
26.545.627/0001-11;2023-12-29;1;CA2973;Item acima
26.545.627/0001-11;2023-12-29;1;CA2974;Item acima
26.545.627/0001-11;2023-12-29;1;CA2975;Item acima
26.545.627/0001-11;2023-12-29;1;CA2976;Item acima
26.545.627/0001-11;2023-12-29;1;CA2977;Item acima
26.545.627/0001-11;2023-12-29;1;CA2978;Item acima
26.545.627/0001-11;2023-12-29;1;CA3612;Item acima
26.545.627/0001-11;2023-12-29;1;CA3613;Item acima
26.545.627/0001-11;2023-12-29;1;CA3614;Item acima
26.545.627/0001-11;2023-12-29;1;CA3615;Item acima
26.545.627/0001-11;2023-12-29;1;CA3616;Item acima
26.545.627/0001-11;2023-12-29;1;CA3617;Item acima
26.545.627/0001-11;2023-12-29;1;CA41474;Item acima
26.545.627/0001-11;2023-12-29;1;CA41475;Item acima
26.545.627/0001-11;2023-12-29;1;CA41476;Item acima
26.545.627/0001-11;2023-12-29;1;CA41477;Item acima
26.545.627/0001-11;2023-12-29;1;CA41478;Item acima
26.545.627/0001-11;2023-12-29;1;CA41479;Item acima
26.545.627/0001-11;2023-12-29;1;CA41480;Item acima
26.545.627/0001-11;2023-12-29;1;CA41481;Item acima
26.545.627/0001-11;2023-12-29;1;CA41482;Item acima
26.545.627/0001-11;2023-12-29;1;CA41483;Item acima
26.545.627/0001-11;2023-12-29;1;CA41484;Item acima
26.545.627/0001-11;2023-12-29;1;CA41485;Item acima
26.545.627/0001-11;2023-12-29;1;CA41486;Item acima
26.545.627/0001-11;2023-12-29;1;CA41487;Item acima
26.545.627/0001-11;2023-12-29;1;Ter Ribeirão Preto;Item acima
26.545.627/0001-11;2023-12-29;1;TER VITÓRIA SANTO ANTÃO;Item acima
26.545.627/0001-11;2023-12-29;1;ED_ARARAS;Item acima
26.614.291/0001-00;2023-03-31;1;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-03-31;1;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-03-31;1;AMBEV;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-03-31;1;CAMARGO EMBALAGENS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-03-31;1;TODIMO;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-03-31;1;CEPALGO EMBALAGENS FLEXÍVEIS LTDA;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-03-31;1;HERING E SANTA CRUZ;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-03-31;1;JEFER PRODUTOS SIDERÚRGICOS;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-03-31;1;COPOBRÁS II;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-06-30;1;Nissei;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-06-30;1;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-06-30;1;MOINHO IGUAGU AGROINDUSTRIAL;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-06-30;1;AMBEV;Contrato atipico de locação Sale Leaseback
26.614.291/0001-00;2023-06-30;1;CAMARGO EMBALAGENS;Contrato atipico de locação Sale Leaseback
