CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
47.085.640/0001-05;2023-03-31;1;1606 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;42.79;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1102 B Thiago de Mello;Rua Almirante Maximiano,Dom Pedro I,Manaus-AM;110.46;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;24 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1608 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;46.94;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;21 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1315 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;35.93;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1516 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;39.73;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;801 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;63;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;144 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1816 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;39.73;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;509 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;44.38;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1116 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;39.73;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;143 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1202 B Thiago de Mello;Rua Almirante Maximiano,Dom Pedro I,Manaus-AM;110.46;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1304 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;41.83;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;31 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;42 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;134 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1616 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;39.73;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1607 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;43.02;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1309 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;44.38;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;64 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;152 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1610 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;41.62;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;406 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;42.79;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1605 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;42.48;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;133 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1417 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;71.93;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;162 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1617 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;71.93;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;916 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;39.73;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1602 B Thiago de Mello;Rua Almirante Maximiano,Dom Pedro I,Manaus-AM;110.46;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1604 A Thiago de Mello;Rua Almirante Maximiano,Dom Pedro I,Manaus-AM;110.46;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1411 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;40.97;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1311 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;40.97;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;22 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;807 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;43.02;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1601 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;63;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;123 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;815 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;35.93;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;402 B Thiago de Mello;Rua Almirante Maximiano,Dom Pedro I,Manaus-AM;110.46;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1808 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;46.94;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1317 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;71.93;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1813 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;33.54;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;11 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;163 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1613 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;33.54;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;905 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;42.48;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;32 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1314 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;33.46;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1107 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;43.02;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1313 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;33.54;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1612 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;33.54;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1614 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;33.46;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;516 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;39.73;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1301 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;63;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;62 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;404 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;40.97;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1603 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;41.73;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1609 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;44.38;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;141 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;12 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1815 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;35.93;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1809 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;44.38;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1217 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;71.93;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;411 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;33.54;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;114 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;803 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;41.73;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1611 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;40.97;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;13 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;402 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;38.75;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;121 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;34 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1312 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;33.54;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;44 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;53 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1208 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;46.94;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1005 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;42.48;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1207 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;43.02;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;33 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1807 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;43.02;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1307 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;43.02;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1306 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;42.79;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1310 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;41.62;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;403 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;41.73;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;73 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;124 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1308 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;46.94;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;142 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;302 A Thiago de Mello;Rua Almirante Maximiano,Dom Pedro I,Manaus-AM;110.46;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1803 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;41.73;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1009 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;44.38;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;103 A Thiago de Mello;Rua Almirante Maximiano,Dom Pedro I,Manaus-AM;92;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;606 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;42.79;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1604 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;41.83;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;408 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;46.94;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;23 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1702 A Thiago de Mello;Rua Almirante Maximiano,Dom Pedro I,Manaus-AM;110.46;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;41 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;102 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;81 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;82 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;308 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;46.94;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1305 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;42.48;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1302 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;38.75;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1206 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;42.79;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;14 Viva Verde;Avenida Jacira Reis,Dom Pedro I,Manaus-AM;110;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;316 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;39.73;1;N/A;0;Venda
47.154.849/0001-83;2023-03-31;1;GA_501A;Av. Farroupilha, 5508;97.8;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GA_801A;Av. Farroupilha, 5508;97.8;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GA_205A;Av. Farroupilha, 5508;97.8;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GA_1005A;Av. Farroupilha, 5508;97.8;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GA_206A;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_211B;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_203B;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_1105B;Av. Farroupilha, 5508;97.8;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GA_1306B;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_507B;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_909B;Av. Farroupilha, 5508;97.8;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GA_401C;Av. Farroupilha, 5508;97.8;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GA_711C;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_306C;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_406C;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_606C;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_906C;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_1106C;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_1206C;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_207C;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_607C;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_907C;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_1007C;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_910D;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_202D;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_502D;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_203D;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_403D;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_809D;Av. Farroupilha, 5508;97.8;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GA_1110D;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_310D;Av. Farroupilha, 5508;123.2;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GA_05BV;Av. Farroupilha, 5508;19;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_16BV;Av. Farroupilha, 5508;19;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_17BV;Av. Farroupilha, 5508;19;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_21BV;Av. Farroupilha, 5508;19;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_24BV;Av. Farroupilha, 5508;38.1;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_45BV;Av. Farroupilha, 5508;19;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_46BV;Av. Farroupilha, 5508;19;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_62BV;Av. Farroupilha, 5508;19;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_75BV;Av. Farroupilha, 5508;17.9;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_84BV;Av. Farroupilha, 5508;17.9;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_100BV;Av. Farroupilha, 5508;17.9;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_116BV;Av. Farroupilha, 5508;19;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_125BV;Av. Farroupilha, 5508;19;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_213BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_277BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_239BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_313BV;Av. Farroupilha, 5508;59.2;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_329BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_369BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_383BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_465BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_475BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_489BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_507BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_512BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_558BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_572BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_573BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_590BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GA_607BV;Av. Farroupilha, 5508;29.6;1;Nenhuma característica relevante;0.0002;Venda
47.154.849/0001-83;2023-03-31;1;GR_202A;R. Aurora, 1250;121.8;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GR_312A;R. Aurora, 1250;96.7;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GR_303A;R. Aurora, 1250;121.8;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GR_204A;R. Aurora, 1250;96.7;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GR_304A;R. Aurora, 1250;96.7;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GR_404A;R. Aurora, 1250;96.7;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GR_804A;R. Aurora, 1250;96.7;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GR_305A;R. Aurora, 1250;96.7;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GR_505A;R. Aurora, 1250;96.7;1;Nenhuma característica relevante;0.002801;Venda
47.154.849/0001-83;2023-03-31;1;GR_206A;R. Aurora, 1250;121.8;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GR_406A;R. Aurora, 1250;121.8;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GR_706A;R. Aurora, 1250;121.8;1;Nenhuma característica relevante;0.003547;Venda
47.154.849/0001-83;2023-03-31;1;GR_1106A;R. Aurora, 1250;121.8;1;Nenhuma característica relevante;0.003547;Venda
