CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
28.893.734/0001-66;2022-06-30;1;BEL_U646;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U656;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U676;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U696;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U706;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U716;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U726;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U736;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U756;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U766;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U776;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U796;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U806;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U816;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U836;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_V125;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_V550;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_V560;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_V600;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-09-30;1;IT_1141;Estrada União e Indústria, 10396;69.89;1;Nenhuma característica relevante;0.003511;Venda
28.893.734/0001-66;2022-09-30;1;IT_2061;Estrada União e Indústria, 10396;147.33;1;Nenhuma característica relevante;0.007355;Venda
28.893.734/0001-66;2022-09-30;1;IT_2091;Estrada União e Indústria, 10396;147.40;1;Nenhuma característica relevante;0.007355;Venda
28.893.734/0001-66;2022-09-30;1;IT_2151;Estrada União e Indústria, 10396;101.70;1;Nenhuma característica relevante;0.005081;Venda
28.893.734/0001-66;2022-09-30;1;IT_2161;Estrada União e Indústria, 10396;98.22;1;Nenhuma característica relevante;0.005226;Venda
28.893.734/0001-66;2022-09-30;1;IT_2191;Estrada União e Indústria, 10396;95.62;1;Nenhuma característica relevante;0.004887;Venda
28.893.734/0001-66;2022-09-30;1;IT_3022;Estrada União e Indústria, 10396;136.04;1;Nenhuma característica relevante;0.006774;Venda
28.893.734/0001-66;2022-09-30;1;IT_3062;Estrada União e Indústria, 10396;114.98;1;Nenhuma característica relevante;0.00571;Venda
28.893.734/0001-66;2022-09-30;1;IT_3102;Estrada União e Indústria, 10396;136.22;1;Nenhuma característica relevante;0.006774;Venda
28.893.734/0001-66;2022-09-30;1;IT_3035;Estrada União e Indústria, 10396;151.32;1;Nenhuma característica relevante;0.007548;Venda
28.893.734/0001-66;2022-09-30;1;IT_3055;Estrada União e Indústria, 10396;136.04;1;Nenhuma característica relevante;0.006774;Venda
28.893.734/0001-66;2022-09-30;1;IT_3065;Estrada União e Indústria, 10396;114.98;1;Nenhuma característica relevante;0.00571;Venda
28.893.734/0001-66;2022-09-30;1;IT_3105;Estrada União e Indústria, 10396;136.22;1;Nenhuma característica relevante;0.006774;Venda
28.893.734/0001-66;2022-09-30;1;CE_B701;Av Oceânica, 1454;150.12;1;Nenhuma característica relevante;0.007629;Venda
28.893.734/0001-66;2022-09-30;1;CE_B1024;Av Oceânica, 1454;131.53;1;Nenhuma característica relevante;0.009602;Venda
29.641.226/0001-53;2022-12-31;1;Fashion Vale Outlet;Av. Dom Pedro I, 1100, Taubaté, SP;21481.83;42;-;0.030467;Renda
30.492.505/0001-81;2022-03-31;1;escritório;Largo dos Leões, nº 15 - Humaitá - Rio de Janeiro - RJ;9709;1;Prédio e respectivo terreno objeto da matrícula 5356 do 3º Ofício de Registro de Imóveis. Valor da integralização R$ 32.853.000,00;1;Venda
30.492.505/0001-81;2022-09-30;1;Imóvel Rua do Equador 274;Rua do Equador, nº 274 - Bairro Santo Cristo - Rio de Janeiro - RJ;1376.7;1;adquirido conforme AGE datada de  31/08/22;0.092229;Venda
30.492.505/0001-81;2022-09-30;1;Imóvel Rua do Equador 196;Rua do Equador nº 196 -  Bairro Santo Cristo - Rio de Janeiro - RJ;7196.4;1;adquirido conforme AGE datada de  31/08/22;0.68224;Venda
30.492.505/0001-81;2022-09-30;1;Imóvel Av.Rodrigues Alves;Avenida Rodrigues Alves, 837/843, quadra 39;2140;1;adquirido conforme AGE datada de  31/08/22;0.225531;Venda
30.567.216/0001-02;2022-03-31;1;Edifício GC Square Corporate;Rua Gomes de Carvalho, 1108;139.82;1;cj. 82;1;Renda
30.567.216/0001-02;2022-03-31;1;Edifício Conselheiro Paranaguá;Avenida Brigadeiro Faria Lima, 1234;76.68;2;cjs.45 e 46;1;Renda
30.567.216/0001-02;2022-03-31;1;Edifício Manhattan;Rua Tabapuã, 627;149.86;2;cjs. 92 e 94;1;Renda
30.567.216/0001-02;2022-03-31;1;Edifício Iracema;Rua Doutor Renato Paes de Barros, 717;200.78;2;cjs. 101 e 102;1;Renda
30.567.216/0001-02;2022-03-31;1;Edifício Conselheiro Paranaguá;Avenida Brigadeiro Faria Lima, 1234;229.88;4;cjs.41, 42, 43 e 44;1;Renda
30.567.216/0001-02;2022-09-30;1;Edifício Maximum - cj. 71 e cj 72;Av. Dr. Cardoso de Melo, 1608;474.02;2;direito ao uso de 13 vagas;0.259409;Renda
30.567.216/0001-02;2022-09-30;1;Edifício Paulista - cj 91 ao 96;Av. Paulista, 2022;562.71;6;direito ao uso de 4 vagas;0.402481;Renda
30.567.216/0001-02;2022-09-30;1;Edifício Fortaleza - cj. 101;Av. Luiz Carlos Berrini, 1461;278.92;1;direito ao uso de 5 vagas;0.140989;Renda
30.567.216/0001-02;2022-09-30;1;Edifício Lafayette - cjs. 111 e 112;Rua Tabapuã, 500;152.08;2;direito ao uso de 5 vagas;0.097317;Renda
30.567.216/0001-02;2022-09-30;1;Edifício Lafayette - cjs. 113 e 114;Rua Tabapuã, 500;151.2;2;direito ao uso de 6 vagas;0.099804;Renda
30.567.216/0001-02;2022-12-31;2;Edifício Columbus - Cjs. 2A e 2B;AL. Campinas, 457;203.3;2;direito ao uso de 02 vagas indeterminadas cada conjunto. Os conjuntos são objetos das matrículas 12.723 e 12.724 respectivamente, do 4º Cartório de Registro de Imóveis de São Paulo.;0.483869452654969;Renda
30.567.216/0001-02;2022-12-31;2;Edifício Nações Unidas III - cjs. 151 e 152;Av. das Nações Unidas, 11857;535.51;2;direito ao uso de 5 vagas indeterminadas cada conjunto. Os conjuntos são objetos das matrículas 134.241 e 134.242, respectivamente, ambas do 4 Oficial de Registro de Imóveis.;0.17266250200721;Renda
30.567.216/0001-02;2022-12-31;2;Edifício Francisco Lopes - cj. 52;Rua Dr. Cardoso de Melo, 1855;384.81;1;Conjunto 52 objeto da matrícula 52.110 do 4 Cartório de Registro de Imóveis de São Paulo. O conjunto contempa 7 vagas de garagem indeterminadas, denominadas box 15 ao 21, objeto das matrículas: 52.145, 52.146, 52.147, 52.148, 52.149, 52.150  e 52.151.;0.34346804533782;Renda
30.846.692/0001-54;2022-03-31;1;AV JOSÉ BENTO RIBEIRO DANTAS,LT.4 - BÚZIOS - RJ;Av. José Bento Ribeiro Dantas, Lote 3, Quadra F, Armação dos Búzios - RJ;390;1;Térreo;0.012243;Renda
30.846.692/0001-54;2022-03-31;1;PROF MANOEL DE ABREU, Nº 761 - VILA ISABEL - RJ;Avenida Professor Manoel de Abreu nº 761 - Vila Isabel - RJ;5530.45;1;Térreo;0.013554;Renda
30.846.692/0001-54;2022-06-30;1;SÃO GONÇALO N° 212;RUA FELICIANO SODRÉ, SÃO GONÇALO N° 212;352;1;Térreo;0.0253;Renda
30.846.692/0001-54;2022-09-30;1;PEREIRA NUNES, Nº 226;RUA PEREIRA NUNES, 226 - VILA ISABEL - RJ;158;1;Térreo;0;Renda
30.846.692/0001-54;2022-09-30;1;MIN EDGAR COSTA, Nº 80;RUA MINISTRO EDGAR COSTA, Nº 80 LJ 68, NOVA IGUAÇU - RJ;726.86;1;Térreo;0;Renda
31.152.015/0001-07;2022-03-31;1;HI SETIN PIN;n/a;0;0;matrícula nº 103.057;0;Renda
32.274.163/0001-59;2022-03-31;2;Cidade Matarazzo;Alameda Rio Claro, 190, Bela Vista, São Paulo - SP;2427;8;Direito de propriedade;;Renda
32.274.553/0001-29;2022-12-31;2;Rebouças;Avenida Rebouças, 2222, São Paulo-SP, Brasil;13496.97;220;Empreendimento dedicado a renda residencial;1;Venda
32.527.626/0001-47;2022-03-31;2;NewPort Log Goiania;Rua Iza Costa, 1104 - Goiania;70318;4;N/A;0.722999;Renda
32.527.626/0001-47;2022-03-31;2;NewPort Log Sorocaba;Av. Jerome Case, 2600 - Soracaba;3520;1;N/A;0.019767;Renda
32.774.914/0001-04;2022-09-30;2;Apartamento;;;1;Mat166935;0.00762993495359749;Venda
32.774.914/0001-04;2022-09-30;2;Apartamento;;;1;Mat72351;0.0103885660005251;Venda
32.774.914/0001-04;2022-12-31;2;Apartamento;;;1;MatRICULA 166947;0.00974853241334037;Venda
32.892.018/0001-31;2022-03-31;1;SHOPPING PARALELA;Avenida Luiz Viana, nº 8544, CEP 41730-101 - Alphaville - Salvador, BA;56191.51;270;2 pavimentos, área bruta locável 56.191,51m², 2128 vagas de estacionamento e terreno de 60.000m².;0.235437;Renda
32.892.018/0001-31;2022-09-30;1;SHOPPING UBERABA;Av. Santa Beatriz da Silva, 1501 - São Benedito Uberaba MG;24020.83;157;O Fundo adquiriu 100% do imóvel.;0.199335;Renda
32.903.621/0001-71;2022-12-31;2;GALPÂO MANAUS;Avenida Torquato Tapajós, 5709 - Novo Israel, Manaus - AM;109962.36;1;Matrícula de número 27.841 do 2º Ofício de Registro de Imóveis e Protesto de Letras, expedida em 13/06/2022;0;Renda
32.903.702/0001-71;2022-03-31;1;Galpão Santo André;Avenida João Pessoa, nº 500, Jardim Utinga, Cidade de Santo André - São Paulo/SP, CEP 09230-650;61070.75;1;38.025,68m² de área locável;0.085345;Renda
34.508.923/0001-70;2022-03-31;1;PQ CIDADE;n/a;1;0;n/a;0;Venda
34.508.923/0001-70;2022-03-31;1;EVOLUTION;n/a;1;0;n/a;0;Venda
34.691.520/0001-00;2022-12-31;1;SODIMAC - RIBEIRÃO PRETO;Rua Joaquim Nabuco, 374;24538.48;1;Matricula 122.645 do 1º Oficio de Registro de Imoveis;0;Renda
34.691.925/0001-48;2022-06-30;1;U_1001_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1002_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1004_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1006_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1008_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1009_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_101_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_103_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_104_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_104_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_105_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_106_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_107_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_108_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_109_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_110_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1101_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1102_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1106_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1108_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1201_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1201_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1202_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1202_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1204_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1205_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1206_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1207_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1207_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1208_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1209_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1301_B;Rua Franciso Candido Magalhães, 40;42.10;1;Nenhuma característica relevante.;0.00164;Venda
34.691.925/0001-48;2022-06-30;1;U_1302_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1306_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1401_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1402_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1405_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1406_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1407_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1408_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1410_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1501_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1502_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1506_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1507_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1508_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1509_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1601_B;Rua Franciso Candido Magalhães, 40;42.10;1;Nenhuma característica relevante.;0.00164;Venda
34.691.925/0001-48;2022-06-30;1;U_1603_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1607_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1609_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1610_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1701_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1703_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1704_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1704_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1705_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1706_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1706_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1707_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1708_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1710_B;Rua Franciso Candido Magalhães, 40;44.44;1;Nenhuma característica relevante.;0.001717;Venda
34.691.925/0001-48;2022-06-30;1;U_1710_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1801_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1803_B;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1803_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1805_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1807_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1808_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1809_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1810_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1901_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1902_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1903_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1904_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1905_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1906_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_1907_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1908_B;Rua Franciso Candido Magalhães, 40;116.12;1;Nenhuma característica relevante.;0.004698;Venda
34.691.925/0001-48;2022-06-30;1;U_1909_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_1910_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_2001_B;Rua Franciso Candido Magalhães, 40;44.44;1;Nenhuma característica relevante.;0.001717;Venda
34.691.925/0001-48;2022-06-30;1;U_2002_B;Rua Franciso Candido Magalhães, 40;44.44;1;Nenhuma característica relevante.;0.001717;Venda
34.691.925/0001-48;2022-06-30;1;U_2002_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_2003_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_2004_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_2006_T;Rua Franciso Candido Magalhães, 40;91.69;1;Nenhuma característica relevante.;0.003316;Venda
34.691.925/0001-48;2022-06-30;1;U_201_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_202_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_203_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_204_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_204_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_205_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_206_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_206_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_207_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_207_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_208_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante.;0.001678;Venda
34.691.925/0001-48;2022-06-30;1;U_208_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_210_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_2101_T;Rua Franciso Candido Magalhães, 40;49.20;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-06-30;1;U_2102_T;Rua Franciso Candido Magalhães, 40;49.40;1;Nenhuma característica relevante.;0.001883;Venda
34.691.925/0001-48;2022-12-30;1;U_3_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante;0.001206;Venda
34.691.925/0001-48;2022-12-30;1;U_4_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante;0.001732;Venda
34.691.925/0001-48;2022-12-30;1;U_5_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante;0.001414;Venda
34.691.925/0001-48;2022-12-30;1;U_6_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante;0.001427;Venda
34.691.925/0001-48;2022-12-30;1;U_7_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante;0.001427;Venda
