CNPJ_Fundo_Classe;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;487;;;;2100;1685586.13
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;590;;;;12187;10469398.18
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;396;;;;1005;729119.61
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;536;;;;3500;3157658.81
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;504;;;;3195;3251741.67
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;525;;;;644;464017.76
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;390;;;;1000;253749.88
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;618;;;;28487;28054567.34
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;399;;;;5495;4231203.05
30.248.180/0001-96;2022-12-31;1;CRI/CRA;ORE SECURITIZADORA S.A.;12320349000190;1;28;;;;9861;8641155.69
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;449;;;;42241;51672182.58
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;500;;;;3225;2956577.71
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;588;;;;12563;9543228.65
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;423;;;;15050;24497882.4
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;643;;;;1204;1104130.18
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;247;;;;800;691738.23
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;219;;;;1200;1056291.5
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;395;;;;21575;16165289.38
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;441;;;;35903;39231841.54
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;303;;;;5000;5534822.04
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;452;;;;14525;17472591.05
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;478;;;;1238;783879.1
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;520;;;;2140;2098689.09
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;425;;;;3400;4551859.97
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;624;;;;10683;11739869.19
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;626;;;;24500;27973863.82
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;614;;;;800;776538.66
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;274;;;;10500;5677413.13
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;611;;;;601;590080.24
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;493;;;;35000;46321359.04
30.248.180/0001-96;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12979898000170;1;575;;;;29472;28734661.94
30.492.505/0001-81;2022-03-31;1;Outras Cotas de FI;ITAU ESPECIAL - DI;60.701.190/0001-04;;;;;;172.15;14826.21
30.492.505/0001-81;2022-03-31;1;Outras Cotas de FI;ITAU FINANC. TRUST DI;04.220.338/0001-00;;;;;;4881.83;1388605.09
30.492.505/0001-81;2022-06-30;1;Outras Cotas de FI;ITAU FINANC. TRUST DI;04.220.338/0001-00;;;;;;4873.34792;1428794.32
30.492.505/0001-81;2022-06-30;1;Outras Cotas de FI;ITAU ESPECIAL - DI;60.701.190/0001-04;;;;;;170.87646;15140.27
30.492.505/0001-81;2022-09-30;1;Outras Cotas de FI;ITAU FINANC. TRUST DI;04.220.338/0001-00;;;;;;5076.71;1555532.59
30.492.505/0001-81;2022-09-30;1;Outras Cotas de FI;ITAU ESPECIAL - DI;60.701.190/0001-04;;;;;;170.87646;15618.43
30.492.505/0001-81;2022-12-31;1;Outras Cotas de FI;ITAU ESPECIAL - DI;60.701.190/0001-04;;;;;;169.35;15960.42
30.492.505/0001-81;2022-12-31;1;Outras Cotas de FI;ITAU FINANC. TRUST DI;04.220.338/0001-00;;;;;;27796.14;8715052.32
30.495.165/0001-42;2022-12-31;1;Outras Cotas de FI;OT SOBERANO FI RF  REFERENCIADO DI LONGO PRAZO;17455369000191;;;;;;1944.56;4328095.22
30.567.216/0001-02;2022-03-31;1;Outros Ativos Financeiros;Aplicação Trust DI Banco Itaú;60701190000104;;;;CDB;;19117.98;5437982.92
30.567.216/0001-02;2022-06-30;1;Outros Ativos Financeiros;Aplicação Trust DI Banco Itaú;60701190000104;;;;CDB;;20649.24;6054057.91
30.567.216/0001-02;2022-09-30;1;Outros Ativos Financeiros;Aplicação Trust DI Banco Itaú;60701190000104;;;;CDB;;23747.52;7203300.01
30.567.216/0001-02;2022-12-31;2;Outros Ativos Financeiros;Aplicação Trust DI Banco Itaú;60701190000104;;;;CDB;;16363.25;5130447.4
30.578.239/0001-04;2022-03-31;1;Outras Cotas de FI;Bradesco Empresas FIC Referenciado DI;5629904000102;;;;;;771201.8986;4679468.15
30.578.239/0001-04;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;468;;;;60;34629.13
30.578.239/0001-04;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;470;;;;400;244809.74
30.578.239/0001-04;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;526;;;;284;284299.58
30.578.239/0001-04;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;392;;;;1287;653195.28
30.578.239/0001-04;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;236;;;;4782356;5385236.44
30.578.239/0001-04;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;528;;;;800;649412.92
30.578.239/0001-04;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;488;;;;420;381364.9
30.578.239/0001-04;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;469;;;;600;363685.17
30.578.239/0001-04;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;467;;;;90;50871.43
30.578.239/0001-04;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;247;;;;800;792368.79
30.578.239/0001-04;2022-03-31;1;FII;KILIMA VOLKANO RECEBÍVEIS IMOBILIARIOS FII - KIVO15;42273325000198;;;;;;9971;1000470.15
30.578.239/0001-04;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;02.773.542/0001-22;1;376;;;;665;1075477.24
30.578.239/0001-04;2022-03-31;1;CRI;BASE SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.;35.082.277/0001-95;1;10;;;;16000;17062530.37
30.578.239/0001-04;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;347;;;;5000;5819155.12
30.578.239/0001-04;2022-03-31;1;CRI;TRUE  SECURITIZADORA S/A;12130744000100;1;243;;;;5733;5740580.17
30.578.239/0001-04;2022-03-31;1;CRI;TRUE  SECURITIZADORA S/A;12130744000100;1;527;;;;1200;942902.9
30.578.239/0001-04;2022-06-30;1;FII;KILIMA VOLKANO RECEBÍVEIS IMOBILIARIOS FII - KIVO15;42273325000198;;;;;;9623;967369.23
30.578.239/0001-04;2022-06-30;1;Outras Cotas de FI;BRADESCO CORPORATE FIC FI RF REFERENCIADO DI FEDERAL EXTRA;5629904000102;;;;;;940706.9;5840896.46
30.578.239/0001-04;2022-06-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;392;;;;1287;600543.4
30.578.239/0001-04;2022-06-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;247;;;;800;767163.21
30.578.239/0001-04;2022-06-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;526;;;;284;238806.84
30.578.239/0001-04;2022-06-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;470;;;;400;205634.73
30.578.239/0001-04;2022-06-30;1;CRI;TRUE  SECURITIZADORA S/A;12130744000100;1;236;;;;4782356;5536352.58
30.578.239/0001-04;2022-06-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;488;;;;420;366623.01
30.578.239/0001-04;2022-06-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;347;;;;5000;6095016.28
30.578.239/0001-04;2022-06-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;467;;;;90;40943.73
30.578.239/0001-04;2022-06-30;1;CRI;BASE SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.;35082277000195;1;10;;;;16000;17645819.45
30.578.239/0001-04;2022-06-30;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;526;;;;284;238806.84
30.578.239/0001-04;2022-06-30;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;2773542000122;1;243;;;;5733;6345410.22
30.578.239/0001-04;2022-06-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;468;;;;60;29407.6
30.578.239/0001-04;2022-06-30;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;2773542000122;1;376;;;;665;1119961.34
30.578.239/0001-04;2022-06-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;469;;;;600;292601.58
30.578.239/0001-04;2022-09-30;1;Outras Cotas de FI;BRADESCO CORPORATE FIC FI RF REFERENCIADO DI FEDERAL EXTRA;5629904000102;;;;;;131662.3772;841684.61
30.578.239/0001-04;2022-09-30;1;FII;KILIMA VOLKANO RECEBÍVEIS IMOBILIARIOS FII - KIVO15;42273325000198;;;;;;9355;920064.25
30.578.239/0001-04;2022-09-30;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;2773542000122;1;243;;;;5733;5756128.01
30.578.239/0001-04;2022-09-30;1;CRI;BASE SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.;35082277000195;1;10;;;;16000;18287216.53
30.578.239/0001-04;2022-09-30;1;CRI;TRUE  SECURITIZADORA S/A;12130744000100;1;236;;;;4782356;5629846.87
30.578.239/0001-04;2022-09-30;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;2773542000122;1;376;;;;665;1581037.09
30.578.239/0001-04;2022-09-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;469;;;;600;314871.43
30.578.239/0001-04;2022-09-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;470;;;;400;158538.47
30.578.239/0001-04;2022-09-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;467;;;;90;60223.32
30.578.239/0001-04;2022-09-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;468;;;;60;22672.41
30.578.239/0001-04;2022-09-30;1;CRI;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;526;;;;284;238806.84
30.578.239/0001-04;2022-09-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;347;;;;5000;6163699.01
30.578.239/0001-04;2022-09-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;488;;;;420;371278.37
30.578.239/0001-04;2022-09-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;526;;;;284;221708.7
30.578.239/0001-04;2022-09-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;392;;;;1287;490460.25
30.578.239/0001-04;2022-09-30;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;247;;;;800;714011.16
30.578.239/0001-04;2022-12-31;1;Outras Cotas de FI;BRADESCO CORPORATE FIC FI RF REFERENCIADO DI FEDERAL EXTRA;5629904000102;;;;;;74684.1627;493540.28
30.578.239/0001-04;2022-12-31;1;FII;KILIMA VOLKANO RECEBÍVEIS IMOBILIARIOS FII - KIVO11;42273325000198;;;;;;9006;875383.2
30.578.239/0001-04;2022-12-31;1;CRI/CRA;FORTE SECURITIZADORA S.A.;12.979.898/0001-70;1;526;;;;284;238806.84
30.578.239/0001-04;2022-12-31;1;CRI/CRA;BASE SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.;35082277000195;1;10;;;;16000;18299948.69
30.578.239/0001-04;2022-12-31;1;CRI/CRA;TRUE  SECURITIZADORA S/A;12130744000100;1;236;;;;4782356;5333039.18
30.578.239/0001-04;2022-12-31;1;CRI/CRA;RB SEC COMPANHIA DE SECURITIZACAO;2773542000122;1;243;;;;5733;5756128.94
30.578.275/0001-78;2022-03-31;1;Ações de Sociedades;RESERVA DAS GOIABEIRAS lMOBltEilA E CONSTRUCOES S.A- RESGOI;21301070000150;;;;;;21613906;65450301.01
30.578.275/0001-78;2022-06-30;1;Ações de Sociedades;RESERVA DAS GOIABEIRAS lMOBltEilA E CONSTRUCOES S.A- RESGOI;21301070000150;;;;;;21613906;65450301.01
30.578.275/0001-78;2022-09-30;1;Ações de Sociedades;RESERVA DAS GOIABEIRAS lMOBltEilA E CONSTRUCOES S.A- RESGOI;21301070000150;;;;;;21613906;65450301.01
30.578.275/0001-78;2022-12-31;1;Ações de Sociedades;RESERVA DAS GOIABEIRAS lMOBltEilA E CONSTRUCOES S.A- RESGOI;21301070000150;;;;;;21613906;65450301.01
30.578.351/0001-45;2022-03-31;1;Ações de Sociedades;MISSY EMPREENDIMENTOS E PARTICIPAÇÕES S.A;30680817000119;;;;;;29575915;78987647.92
30.578.351/0001-45;2022-06-30;1;Ações de Sociedades;MISSY EMPREENDIMENTOS E PARTICIPAÇÕES S.A;30680817000119;;;;;;29575915;78987647.92
30.578.351/0001-45;2022-09-30;1;Ações de Sociedades;MISSY EMPREENDIMENTOS E PARTICIPAÇÕES S.A;30680817000119;;;;;;29575915;78987647.92
30.578.351/0001-45;2022-12-31;1;Ações de Sociedades;MISSY EMPREENDIMENTOS E PARTICIPAÇÕES S.A;30680817000119;;;;;;29575915;78987647.92
30.578.417/0001-05;2022-03-31;1;Outras Cotas de FI;Bradesco Empresas FIC Referenciado DI;5629904000102;;;;;;5422601.871;32877001.78
30.578.417/0001-05;2022-03-31;1;FII;HEDGE RECEBIVEIS IMOBILIARIOS FII - HREC11;35.507.262/0001-21;;;;;;30033;2913201
30.578.417/0001-05;2022-03-31;1;FII;VALORA HEDGE - VGHF11;36771692000119;;;;;;756804;7916169.84
30.578.417/0001-05;2022-03-31;1;FII;CVPAR FUNDO DE INVESTIMENTO IMOBILIÁRIO DE CRI - CVPR14;38294329000185;;;;;;30000;3000000
30.578.417/0001-05;2022-03-31;1;FII;CSHG RECEBÍVEIS IMOBILIÁRIOS FDO INV IMOB - FII HGCR11;11160521000122;;;;;;7070;756490
30.578.417/0001-05;2022-03-31;1;FII;FII RBR Crédito Imobiliário Estruturado-RBRY11;30166700000111;;;;;;121724;12779802.76
30.578.417/0001-05;2022-03-31;1;FII;Kinea Índices de Preços - KNIP11;24960430000113;;;;;;10000;1018100
30.578.417/0001-05;2022-03-31;1;FII;Riza Arctium Real Estate - ARCT11;28267696000136;;;;;;30000;3194700
30.578.417/0001-05;2022-03-31;1;FII;SUNO RECEBÍVEIS IMOBILIÁRIOS - SNCI11;41076710000182;;;;;;45000;4725000
30.578.417/0001-05;2022-03-31;1;FII;Valora Cri Índice de Preço Fdo Invest. - VGPI11;34197811000146;;;;;;61431;6130199.49
30.578.417/0001-05;2022-03-31;1;FII;MAXI RENDA FDO INV IMOB - FII-MXRF11;97521225000125;;;;;;150000;1389000
30.578.417/0001-05;2022-03-31;1;FII;Kinea Rendimentos Imobiliários FII - KNCR11;16.706.958/0001-32;;;;;;6000;607860
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;148;;;;2000;1991835.08
30.578.417/0001-05;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;3559006000191;1;293;;;;4500;4419435.32
30.578.417/0001-05;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;246;;;;1125;1134039.27
30.578.417/0001-05;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;168;;;;2950;2813355.54
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;379;;;;21000;21397930.07
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;183;;;;46500;4716540.2
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;164;;;;7700;4728006.29
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;162;;;;7700;3831648.38
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;190;;;;2500;2566902.8
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;183;;;;4500;4422373.01
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;251;;;;10000;5382754.65
30.578.417/0001-05;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;3559006000191;1;321;;;;45500;36638171.05
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;189;;;;2500;2606236.7
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;181;;;;36425;4484433.43
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;253;;;;6100;5790724.94
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;140;;;;2500;2409403.32
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;284;;;;12000;12051199.57
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;194;;;;2250;2254659.86
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;188;;;;2500;2574906.05
30.578.417/0001-05;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;3559006000191;1;327;;;;1935;2001225.77
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;137;;;;7000;5867513.1
30.578.417/0001-05;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;364;;;;6000;2933547.82
30.578.417/0001-05;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;3559006000191;1;377;;;;5947;4950544.64
30.578.417/0001-05;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;3559006000191;1;291;;;;11100;9287026.78
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;261;;;;7000;7358429.32
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;196;;;;8000;3929242.38
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;82;;;;12200;11391919.27
30.578.417/0001-05;2022-03-31;1;CRI;VERT COMPANHIA  SECURITIZADORA;25005683000109;30;2;;;;19500;16049213.5
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;193;;;;2250;2339832.83
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;185;;;;46500;4425195.99
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;191;;;;2250;2243368.22
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;138;;;;7000;6418776.56
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;200;;;;8000;8460500.32
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;247;;;;9000;8682475.53
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;81;;;;7850;6150290.52
30.578.417/0001-05;2022-03-31;1;CRI;VERT COMPANHIA  SECURITIZADORA;25005683000109;30;1;;;;3000;1109445.8
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;268;;;;8500;8263440.71
30.578.417/0001-05;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;245;;;;2250;2035298.31
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;160;;;;7980;2750838.35
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;267;;;;6000;5436576.23
30.578.417/0001-05;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;309;;;;9440;5216056.46
30.578.417/0001-05;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;3559006000191;1;315;;;;3000;2587243.93
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;182;;;;10575;1191350.78
30.578.417/0001-05;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;3559006000191;1;404;;;;4000;4196657.05
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;178;;;;8800;8714976.06
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;83;;;;10200;11054998.68
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;393;;;;72600;7328385.17
30.578.417/0001-05;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;175;;;;20;1344059.37
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;352;;;;9000;9040717.51
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;392;;;;2384;2396038.5
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;166;;;;7700;7364783.83
30.578.417/0001-05;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;174;;;;23;1684762.25
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;187;;;;14000;10808563.07
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;184;;;;13500;1606065.31
30.578.417/0001-05;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;3559006000191;1;457;;;;14300;14119945.49
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;295;;;;7000;7275294.73
30.578.417/0001-05;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;218;;;;3050;2883198.47
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;149;;;;2000;2066069.04
30.578.417/0001-05;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;3559006000191;1;314;;;;5400;5317837.64
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;188;;;;13500;1447016.49
30.578.417/0001-05;2022-03-31;1;CRI;VERT COMPANHIA  SECURITIZADORA;25005683000109;30;3;;;;14000;13174199.53
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;306;;;;12500;11253698.69
30.578.417/0001-05;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;2105040000123;1;341;;;;14000;11453214.99
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;307;;;;12500;11253698.69
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;187;;;;2500;2630990.22
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;381;;;;17700;17792829.17
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;170;;;;14750;14886547.01
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;146;;;;40000;35449684.31
30.578.417/0001-05;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;248;;;;2750;2780711.86
30.578.417/0001-05;2022-03-31;1;CRI;PLANETA SECURITIZADORA S/A;7587384000130;4;192;;;;2250;2213943.91
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;236;;;;1750;1529938.78
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;308;;;;11197;9506793.87
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;272;;;;4000;2174664.17
30.578.417/0001-05;2022-03-31;1;CRI;RB SEC COMPANHIA DE SECURITIZACAO;3559006000191;1;361;;;;19900;18485015.44
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;300;;;;7000;7086895.51
30.578.417/0001-05;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;112;;;;1050;781949.16
30.578.417/0001-05;2022-03-31;1;CRI;FORTE SECURITIZADORA S.A.;12979898000170;1;114;;;;955;745818.19
30.578.417/0001-05;2022-03-31;1;CRI;HABITASEC SECURITIZADORA S/A;9304427000158;1;219;;;;9500;8273775.13
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;187;;;;46500;4906928.88
30.578.417/0001-05;2022-03-31;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;2105040000123;4;359;;;;10000;10072630.12
