CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
34.691.925/0001-48;2022-06-30;1;;34051537.43;;-59187805.86;;;0;;0;-25136268.43;2087823.26;2219053.85;-1083696.39;-1168638.39;0;0;0;0;0;0;0;0;1004126.87;1050415.46;0;;0;0;0;0;13285.38;0;13285.38;0;1017412.25;-24085852.97;1307114.68;914207.19;0;0;0;0;0;;1307114.68;914207.19;;;-878452.44;-877014.19;-1945907.85;-1945907.85;-1255145.08;-1242875.81;0;0;0;0;0;0;-39521.91;0;0;0;-1013981.32;-1091174.93;0;0;-13016.37;-13016.37;0;0;0;0;0;0;-1227487.75;-1227487.74;-355138.25;-13283.3;-6728650.97;-6410760.19;-4404124.04;-29582405.97;-33038478.13;0;;0;0;0;0;0
34.691.925/0001-48;2022-09-30;1;;3621639.02;;-5466643.02;;;-28563516.89;;-28563516.89;-1845004;4087480.18;994295.6;-1404521.05;-1312464.43;0;0;0;0;0;0;0;1748893.04;2682959.13;1430724.21;0;;0;0;0;0;22987.81;0;22987.81;0;-25857569.95;-414279.79;-91245.47;1141441.5;0;0;0;0;0;;-91245.47;1141441.5;;;-986962.17;-934341.49;-144040.24;-144040.24;-985402.09;-938890.6;0;0;0;0;0;0;-41434.27;0;0;0;-1381637.88;-1305894.05;0;0;-52362.5;-52362.5;0;0;0;0;0;0;1749230.67;0;27121995.67;-13071.45;25279387.19;-3388600.33;-669428.23;-2661438.62;-2661438.62;0;;0;0;0;0;0
34.691.925/0001-48;2022-12-30;1;;2295315.91;;-3055805.59;;;410512.18;;410512.18;-760489.68;3780600.21;3019714.78;-1272575.56;-1272434.59;0;0;0;0;0;0;0;589025.44;2508024.65;2336305.63;0;;0;0;0;0;-39018.19;0;-39018.19;0;2879518.64;1575815.95;254655.86;263110.66;0;0;0;0;0;;254655.86;263110.66;;;-813925.67;-813083.61;-64908.77;-64908.77;-1666236.66;-591622.51;0;0;0;0;0;0;-44521.91;0;0;0;-812351.3;-949138.74;0;0;-68288.67;-68288.67;0;0;0;0;0;0;-24696.49;-363524.68;-4877573.16;-57916.53;-8372502.63;-2908483.51;-5238328.13;-1069556.9;-3730995.53;0;;0;0;0;0;0
34.693.040/0001-88;2022-03-31;1;1963865.46;0;0;0;0;0;0;0;1963865.46;0;0;0;0;0;0;27979748.27;0;0;29021203.82;0;0;0;29021203.82;27979748.27;0;0;0;0;0;0;23373.73;0;23373.73;0;31008443.01;27979748.27;156009.52;156009.53;0;0;0;0;0;0;156009.52;156009.53;0;0;-898301.8;-880738.81;0;0;0;-9000;0;0;0;0;0;0;-24701.2;-100000;0;0;-5163.77;-7580.84;0;0;0;0;0;0;0;0;0;0;-199119.3;-199119.3;-2034763.07;-12989.05;-3162049.14;-1209428;28002403.39;26926329.8;26926329.8;25580013.31;;0;25580013.31;0;25580013.31;0.95
34.693.040/0001-88;2022-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18429.17;0;0;0;-18429.17;0;0;0;0;0;0;0;-23373.73;0;-23373.73;0;-41802.9;0;248773.62;275778.01;0;0;0;0;0;0;248773.62;275778.01;0;0;-1003912.67;-984005.49;-5013654.01;-5013654.01;-187685.05;-178255.88;0;0;0;0;0;0;-24701.19;-92304.86;0;0;-4950.49;-92304.86;0;0;-3864.44;-3864.44;0;0;0;0;0;0;-10836.71;-10836.71;119.64;-11614.55;-6249484.92;-6386840.8;-6042514.2;-6111062.79;20907571.87;19862193.2765;;0;19862193.2765;0;19862193.2765;0.95
34.693.040/0001-88;2022-09-30;1;-1963865.46;8801782.3;0;-5054903.78;0;0;0;0;-1963865.46;3746878.52;0;0;0;0;0;0;0;0;32881624.56;0;0;0;32881624.56;0;0;0;0;0;0;0;0;0;0;0;30917759.1;3746878.52;174072.38;164556.83;0;0;0;0;0;0;174072.38;164556.83;0;0;-1003054.27;-1003483.44;-1711971.06;-1711971.06;-41617.51;-38065.68;0;0;0;0;0;0;-25896.41;0;0;0;-160782.87;-72035.05;0;0;-892.49;-892.49;0;0;0;0;0;0;209662.89;-1953.77;-27377184.77;-10681.24;-30111736.49;-2839082.73;980094.99;1072352.62;1072352.62;1018734.989;;0;1018734.989;0;1018734.989;0.95
34.693.040/0001-88;2022-12-30;1;0;0;0;0;0;0;0;0;0;0;0;0;-13500;0;0;0;0;0;-28593602.7;0;0;0;-28607102.7;0;0;0;0;0;0;0;0;0;0;0;-28607102.7;0;85158.94;99950.55;0;0;0;0;0;0;85158.94;99950.55;0;0;-1003483.67;-1003483.57;0;0;-17785.8;-44702.95;0;0;0;0;0;0;-24701.2;0;0;0;-30377.38;-29353.76;0;0;-1259.16;-1259.16;0;0;0;0;0;0;0;0;28570322.64;-10955.24;27492715.43;-1089754.68;-1029228.33;-989804.13;82548.49;78421.0655;;0;78421.0655;0;78421.0655;0.95
34.736.432/0001-87;2022-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;18357.63;18357.63;-243731.27;;1790.11;1790.11;189910.24;344921.51;-33673.29;365069.25;-33673.29;365069.25;3271.3;3271.3;;;;;;;3271.3;3271.3;;;-46013.9;-45000;;;;;;;;;-396.02;-396.02;117.2;-13060.16;;;-2475.08;-737.84;147.69;147.69;;;;;;;;;;;-9594.17;-9594.17;-58214.28;-68640.5;-88616.27;299700.05;299700.05;284715.0475;;;292499.9975;-292500;-0.0025;0.975976
34.736.432/0001-87;2022-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;11154.89;11154.89;-225024.51;;;;364847.02;364749.02;150977.4;375903.91;150977.4;375903.91;7796.16;7796.16;;;;;;;7796.16;7796.16;;;-50176.89;-50176.89;;;-22250;-22250;;;;;-1935.48;-1380.36;-4322.64;;;;;;-3536.08;-5273.32;;;;;;;;;;;-13230.45;-13230.45;-95451.54;-92311.02;63322.02;291389.05;591089.1;561534.645;;;561534.645;-494987.16;66547.485;0.95
34.736.432/0001-87;2022-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;4727.99;4727.99;2024196.8;;-1569345.64;-1569345.64;321301.13;321301.13;780880.28;-1243316.52;780880.28;-1243316.52;101428.24;101428.24;;;;;;98;101428.24;101526.24;;;-48041.7;-48041.7;;;;;;;;;-1932.37;-1932.37;-4415.33;;;;-24687.03;-24687.03;-147.69;-147.69;;;;;;;;;;;-10814.67;-6714.67;-90038.79;-81523.46;792269.73;-1223313.74;-1223313.74;0;;205500;205500;-205500;0;0
34.736.474/0001-18;2022-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;38392.7;38392.7;;;;;;;38392.7;38392.7;;;-1211700.98;-1228408.4;;;;;;;;;;;-5186.92;;;;-23769.16;-16355.82;;;;;;;;;;;;;2415677.34;-1144.97;1175020.28;-1245909.19;1213412.98;-1207516.49;-1207516.49;0;;;0;0;0;0
34.736.474/0001-18;2022-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;44333.03;44333.03;;;;;;;44333.03;44333.03;;;-1174888.14;-1208960.25;;;-104166.86;-102375.15;;;;;;;-5186.92;;;;-17593.54;-25006.88;;;;;;;;;;;;;-1162.45;-1162.45;-1302997.91;-1337504.73;-1258664.88;-1293171.7;-2455436.29;0;;;0;0;0;0
34.736.474/0001-18;2022-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;68039.69;68039.69;;;;;;;68039.69;68039.69;;;-1197822.82;-1219092.07;;;-88625.72;-71604.43;;;;;;;-9437.9;-25000;;;-23289.97;-23289.97;;;;;;;;;;;;;-1162.55;-1162.55;-1320338.96;-1340149.02;-1252299.27;-1272109.33;-1272109.33;0;;;0;0;0;0
34.736.474/0001-18;2022-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;2929369.4;2929369.4;;;2929369.4;2929369.4;2929369.4;2929369.4;79466.64;79466.64;;;;;;;79466.64;79466.64;;;-1168043.66;-1147563.32;;;-56203.14;-55307.28;;;;;;;-30188.26;-25000;;;-25428.43;-25428.43;;;;;;;;;;;;;-1162.42;-1162.42;-1281025.91;-1254461.45;1727810.13;1754374.59;482265.26;458151.997;;;-0.003;0;-0.003;0
34.736.510/0001-43;2022-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;145980.02;145980.02;;;;;;;145980.02;145980.02;145980.02;145980.02;32029.21;32029.21;;;;;;;32029.21;32029.21;;;-16743.66;-16743.66;;;-19200;-19200;;;;;-1683.31;-2184.06;-41822.64;-37500;;;-10301.1;-7212.26;;;;;;;;;;;;;-3533.73;4000940.18;-93284.44;3918100.2;84724.79;4096109.43;4096109.43;3891303.9585;;204805.47;4352627.6085;-4352627.61;-0.0015;1.062625
34.736.510/0001-43;2022-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;659032.86;659032.86;;;;;;;659032.86;659032.86;659032.86;659032.86;9716.7;9716.7;;;;;;;9716.7;9716.7;;;-16743.66;-16743.66;;;-19200;-19200;;;;;-2256.75;-2256.97;-4322.64;;;;-5352.56;-8441.4;;;;;;;;;;;;;-9311.04;332230.23;-57186.65;285588.2;611562.91;954337.76;5050447.19;4797924.8305;;256200.42;5306647.6105;-5306647.61;0.0005;1.050728
34.736.510/0001-43;2022-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;702557.76;702557.76;;;;;;;702557.76;702557.76;702557.76;702557.76;15661.59;15661.59;;;;;;;15661.59;15661.59;;;-16743.66;-16743.66;;;-19200;-19200;;;;;-2255.27;-2255.38;-4531.8;;;;-6814.49;-6814.49;;;;;;;;;;;;;-918.13;844075.66;-50463.35;799062.13;667756;1517281.48;1517281.48;1441417.406;;;1523243.986;-1156165.6;367078.386;1.00393
34.736.510/0001-43;2022-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;976072.13;976072.13;;;;;;;976072.13;976072.13;976072.13;976072.13;13337.32;13337.32;;;;;;;13337.32;13337.32;;;-17244.35;-16808.95;;;-19200;-19200;;;;;-2255.82;-2256.04;13177.08;;;;-6135.05;-6135.05;;;;;;;;;;;-18556.21;-18556.21;-702.71;90551.53;-50917.06;27595.28;938492.39;1017004.73;2534286.21;2407571.8995;;;2459986.6995;-2245258.7;214727.9995;0.970682
34.835.191/0001-23;2022-03-31;1;0;0;0;0;0;0;0;0;0;0;2135381.15;2036279.66;-77839.37;-3565.88;0;0;0;0;0;0;-178999.15;-178768.57;1878542.63;1853945.21;;;;;;;;;0;0;1878542.63;1853945.21;;;;;;;;;0;0;;;-68593.41;-67067.24;0;0;-28880;0;-163235.7;-168523.28;0;0;0;0;6126;0;0;0;-8949.51;-8949.51;0;0;0;0;0;0;0;0;0;0;-3031.91;-3031.91;0;0;-266564.53;-247571.94;1611978.1;1606373.27;1606373.27;1526054.6065;;;1511999.9965;-1512000;-0.0035;0.941251
34.835.191/0001-23;2022-06-30;2;0;0;0;0;0;0;0;0;0;0;4138670.34;4102104.72;-8297.84;-8297.84;0;0;0;0;2535000;0;-365964.54;-365964.54;6299407.96;3727842.34;0;0;0;0;0;0;0;0;0;0;6299407.96;3727842.34;0;0;0;0;0;0;0;0;0;0;;;-138615.06;-136374.77;0;0;-32000;-19456;-331926.43;-337224.4;0;0;0;0;-10394;19456;0;0;-17728.35;-17728.35;0;0;0;0;0;0;0;0;0;0;-5687.01;-5687.01;2846.21;2846.21;-533504.64;-494168.32;5765903.32;3233674.02;3233674.02;3071990.319;;;3050999.999;-3051000;-0.001;0.943509
34.835.191/0001-23;2022-09-30;1;0;0;0;0;0;0;0;0;0;0;2027468.12;2062844.69;-4570.18;-4570.18;0;0;0;0;0;0;-206164.77;-206164.77;1816733.17;1852109.74;0;0;0;0;0;0;0;0;0;0;1816733.17;1852109.74;0;0;0;0;0;0;0;0;0;0;;;-69307.53;-69307.53;0;0;-186215.97;-209962.27;0;1277.51;0;0;0;0;-8253.7;-17630.86;0;0;-9172.09;-9172.09;0;0;0;0;0;0;0;0;0;0;-2620.52;-2620.52;0;0;-275569.81;-307415.76;1541163.36;1544693.98;1544693.98;1467459.281;;;1467000.001;-1467000;0.001;0.949703
34.835.191/0001-23;2022-12-31;1;;;;;;;;;0;0;4172892.63;4156574.18;-20876.01;-20876.01;0;0;0;0;0;0;-437280.62;-437280.62;3714736;3698417.55;;;;;;;;;0;0;3714736;3698417.55;;;;;;;;;0;0;;;-245278.78;-222251.49;0;0;-20618.86;-36492.4;-255882.69;-257924.22;0;0;0;0;-16126.46;-35261.72;0;0;-175225.16;-175225.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-713131.95;-727154.99;3001604.05;2971262.56;2971262.56;2822699.432;;;2871000.002;-2871000;0.002;0.966256
34.847.042/0001-84;2022-03-31;1;;;;;;;;;0;0;5081515.38;5081515.38;;;;;;;;;;;5081515.38;5081515.38;;;;;;;;;0;0;5081515.38;5081515.38;70130.58;70130.58;;;;;;;70130.58;70130.58;;;-75000;-75000;;;-9000;-9000;;;;;-6410.97;-6203.72;-4322.64;;;;-20765.64;-15823.62;;;;;;;;;;;;;-4154617.42;-1620653.04;-4270116.67;-1726680.38;881529.29;3424965.58;3424965.58;3253717.301;;;3355950.021;-3361950.02;-5999.999;0.979849
34.847.042/0001-84;2022-06-30;1;;;;;;;;;0;0;5081515.38;4975240.38;;;;;;;;;;;5081515.38;4975240.38;;;;;;;;;0;0;5081515.38;4975240.38;82291.79;82291.79;;;;;;;82291.79;82291.79;;;-105233.83;-99908.64;;;-250;-250;;;;;-6410.97;-6410.97;-4322.64;;;;-23624;-40499.61;;;;;;;;;;;;;-5739365.6;-1657656.05;-5879207.04;-1804725.27;-715399.87;3252806.9;6677772.48;6343883.856;;;6543150.016;-5494800.02;1048349.996;0.97984
34.847.042/0001-84;2022-09-30;1;;;;;;;;;0;0;4978274.96;4975240.38;-41954.15;-41954.15;;;;;;;;;4936320.81;4933286.23;;;;;;;;;0;0;4936320.81;4933286.23;95126.72;95126.72;;;;;;;95126.72;95126.72;;;-115504.11;-115900.11;;;;;;;;;-6410.97;-6410.97;-4531.8;;;;-26752.89;-23205.17;;;;;;;;;;;-17896.21;-17896.21;-1915076.78;-1685804.7;-2086172.76;-1849217.16;2945274.77;3179195.79;3179195.79;3020236.0005;;;3120950.0005;-2084650;1036300.0005;0.981679
34.847.042/0001-84;2022-12-31;1;;;;;;;;;0;0;5535188.74;5409444.12;-13042.49;-13042.49;;;;;;;;;5522146.25;5396401.63;;;;;;;;;0;0;5522146.25;5396401.63;98379.92;98379.92;;;;;;;98379.92;98379.92;;;-109367.49;-108239.2;;;-10300;-10300;;;;;-6410.97;-6410.97;-44322.92;-40000;;;-27189.18;-27189.18;;;;;;;;;;;;;-4878546.25;-1694788.61;-5076136.81;-1886927.96;544389.36;3607853.59;6804945.59;6464698.3105;;;6483289.3505;-5193939.35;1289350.0005;0.952732
34.847.063/0001-08;2022-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;-1762419.17;;107104;107104;2648581.07;2648581.07;993265.9;2755685.07;993265.9;2755685.07;115523.77;115523.77;;;;;;;115523.77;115523.77;;;-139000.64;-140320.24;;;;;;;;;-4761.65;-4627.22;-4608.46;;;;-52988.25;-49899.41;-11477.74;-11477.74;;;;;;;;;;;-11994.57;-11994.57;-224831.31;-218319.18;883958.36;2652889.66;2652889.66;2520245.177;;;1898418.727;-1898418.73;-0.003;0.715604
34.847.063/0001-08;2022-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;65459.56;65459.56;-2019399.43;;173555.24;173555.24;1692295.78;1692295.78;-88088.85;1931310.58;-88088.85;1931310.58;253139.05;253139.05;;;;;;;253139.05;253139.05;;;-137350.83;-140027.91;;;-957.69;-957.69;;;;;-4734.12;-4734.12;-27408.46;-22800;;;-141191.77;-144280.61;-9270.72;-9270.72;;;;;;;;;;;-659.87;-46686.54;-321573.46;-368757.59;-156523.26;1815692.04;4468581.7;4245152.615;;;4302599.595;-3577721.3;724878.295;0.962856
34.847.063/0001-08;2022-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1952762.59;1989494.06;1360979.23;0;177918.24;177918.24;-39471.31;-39471.31;3452188.75;2127940.99;3452188.75;2127940.99;158772.16;158772.16;0;0;0;0;-30186.93;-30186.93;128585.23;128585.23;0;0;-160758.83;-136860.92;0;0;0;0;0;0;0;0;-448.68;-448.68;0;0;0;0;-3262.96;-3262.96;-1488.58;-1488.58;-4160;-4160;0;0;0;0;0;0;0;0;4487.73;-7388.08;-165631.32;-153609.22;3415142.66;2102917;2102917;1997771.15;;0;2102917;-925025.18;1177891.82;1
34.847.063/0001-08;2022-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2016535.41;1902493.96;-4298224.9;0;296504.61;296504.61;-55941.5;-55941.5;-2041126.38;2143057.07;-2041126.38;2143057.07;120409.25;120409.25;0;0;0;0;-33046.77;-33046.77;87362.48;87362.48;0;0;-135772.29;-135772.29;0;0;0;0;0;0;0;0;-466.62;-466.62;0;0;0;0;-3137.39;-3137.39;0;0;-23656.66;-23656.66;0;0;0;0;0;0;0;0;-3481.45;-3481.45;-166514.41;-166514.41;-2120278.31;2063905.14;4166822.14;3958481.033;;0;4166822.143;-3157575.34;1009246.803;1
34.867.728/0001-37;2022-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;23729.42;23729.42;;;;;;;23729.42;23729.42;;;-45000;-45000;;;-308793.86;-308793.86;;;;;-793.92;-793.92;-1450.2;-69970.85;;;-37.5;-37.5;;;-5560.05;-5560.05;;;-8500;-8500;;;;;-264672.39;-264264.24;-634807.92;-702920.42;-611078.5;-679191;-679191;0;;;0;0;0;0
34.867.728/0001-37;2022-06-30;1;;;;;;;;;0;0;789157.54;789157.54;;;;;;;;;;;789157.54;789157.54;;;;;;;;;0;0;789157.54;789157.54;;;;;;;-13398.12;-13398.12;-13398.12;-13398.12;;;-45000;-45000;;;-209498.37;-209498.37;;;;;;;-28062.63;-30040.82;;;-26807.13;-42290.91;;;;;;;-104767.99;-104767.99;;;-31.05;-31.05;350457.48;350023.74;-63709.69;-81605.4;712049.73;694154.02;14963.02;14214.869;;;14214.869;0;14214.869;0.95
34.867.728/0001-37;2022-09-30;1;;;;;;;;;0;0;3121441.84;1929334.64;;;;;;;;;;;3121441.84;1929334.64;;;;;;;;;0;0;3121441.84;1929334.64;8339.22;8339.22;;;;;;;8339.22;8339.22;;;-45286.15;-45286.15;;;-471451.14;-478593.98;;;;;;;-36082.8;;;;-26613.27;-18688.47;;;-2895.57;-6756.13;;;-104767.99;-104767.99;;;-2214.4;-2214.4;-262459.16;-262025.42;-951770.48;-918332.54;2178010.58;1019341.32;1019341.32;968374.254;;;968374.254;0;968374.254;0.95
34.867.728/0001-37;2022-12-31;1;;;;;;;;;0;0;1477750.98;985167.32;-94310.48;-94310.48;;;;;4870589.79;;;;6254030.29;890856.84;;;;;;;;;0;0;6254030.29;890856.84;17060.72;17060.72;;;;;;;17060.72;17060.72;;;-45000;-45000;;;-1211941.59;-1204363.75;;;;;-11676.67;-11676.67;-44678.43;-10262.39;;;-61899.48;-54340.5;;;-11752.56;-7892;;;;;;;;;-67675.96;-68538.56;-1454624.69;-1402073.87;4816466.32;-494156.31;525185.01;498925.7595;;;498925.7595;0;498925.7595;0.95
34.895.711/0001-93;2022-03-31;2;;;;;;;;;0;0;;;-685020.92;-685020.92;199480.24;199480.24;;;-340700.24;;;;-826240.92;-485540.68;;;;;;;;;0;0;-826240.92;-485540.68;18994.42;18994.42;;;;;-12.15;-12.15;18982.27;18982.27;;;-120716.18;-120716.18;;;-298967.7;-298967.7;;;;;;;-10675.26;-6600;;;39190.9;42279.74;;;;;;;;;;;;;-840.85;-840.85;-392009.09;-384844.99;-1199267.74;-851403.4;-851403.4;0;;;0;0;0;0
34.895.711/0001-93;2022-06-30;2;;;;;;;;;0;0;;;-222518.04;-222518.04;1352408.27;1352408.27;;;-2260223.37;;;;-1130333.14;1129890.23;;;;;;;;;0;0;-1130333.14;1129890.23;97014.37;97014.37;;;;;;;97014.37;97014.37;;;-127181.86;-127181.86;;;-403223.09;-403223.09;;;;;;;-10675.26;-6600;;;-72547.61;-75636.45;;;;;;;;;;;;;-38398.99;-1310.89;-652026.81;-613952.29;-1685345.58;612952.31;-238451.09;0;;;0;0;0;0
34.895.711/0001-93;2022-09-30;2;;;;;;;;;0;0;;;-142919.92;-141179.6;;;;;;;;;-142919.92;-141179.6;;;;;;;;;0;0;-142919.92;-141179.6;82354.83;82354.83;;;;;;;82354.83;82354.83;;;-127517.32;-127517.32;;;-149472.42;-149472.42;;;;;;;-4272.45;;;;-23824.08;-23824.08;;;;;;;;;;;-6808.6;-6808.6;-663.88;-1060.38;-312558.75;-308682.8;-373123.84;-367507.57;-367507.57;0;;;0;0;0;0
34.895.711/0001-93;2022-12-31;2;;;;;;;;;0;0;;;-94414.8;-94414.8;392676.05;392676.05;;;-533931;;;;-235669.75;298261.25;;;;;;;;;0;0;-235669.75;298261.25;23480.22;23480.22;;;;;-0.59;-0.59;23479.63;23479.63;;;-120000;-120000;;;-13328.87;-13328.87;;;;;;;-4077.03;;;;34503.14;34503.14;;;;;;;;;;;-160.6;-160.6;1057531.53;1053931.03;954468.17;954944.7;742278.05;1276685.58;2242277.96;2130164.062;;;0.002;0;0.002;0
34.895.752/0001-80;2022-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;262256.92;262256.92;;;;;;;262256.92;262256.92;;;-571404.96;-592407.31;;;-123619.06;-123619.06;;;;;;;-16822.64;-30000;;;-64204.17;-59262.15;-11.4;-11.4;;;;;;;;;;;-3830.27;-4104.27;-779892.5;-809404.19;-517635.58;-547147.27;-547147.27;0;;;0;0;0;0
34.895.752/0001-80;2022-06-30;1;;;;;;;;;0;0;;;;;;;;;27041752.65;;-83820.43;-83820.43;26957932.22;-83820.43;;;;;;;;;0;0;26957932.22;-83820.43;264007.61;264007.61;;;;;;;264007.61;264007.61;;;-764390.62;-694084.65;;;-435457.36;-435856.73;;;;;;;-4322.64;;;;-66858.74;-71800.76;;;;;;;;;;;;;-4274.92;-4274.92;-1275304.28;-1206017.06;25946635.55;-1025829.88;-1572977.15;0;;;0;0;0;0
34.895.752/0001-80;2022-09-30;1;;;;;;;;;0;0;;;;;273716.11;273716.11;;;-5458457.92;;;;-5184741.81;273716.11;;;;;;;;;0;0;-5184741.81;273716.11;615337.38;615337.38;;;;;;;615337.38;615337.38;;;-1178072.52;-1070264.34;;;-276207.81;-271302.41;;;;;;;-4531.8;;;;-148252.51;-148252.51;-49002.68;-49002.68;;;;;;;;;-11.4;-11.4;4139974.34;4134986.34;2483895.62;2596153;-2085508.81;3485206.49;3485206.49;3310946.1655;;;-0.0045;0;-0.0045;0
34.895.752/0001-80;2022-12-31;1;;;;;;;;;0;0;;;;;;;;;-2362801.96;;;;-2362801.96;0;;;;;;;;;0;0;-2362801.96;0;217894.5;217894.5;;;;;;;217894.5;217894.5;;;-1115007.76;-1100376.54;;;-385661.81;-385661.81;;;;;;;-4322.92;;;;-58292.78;-58292.78;;;;;;;;;;;-310.95;-310.95;1997438.44;1997438.44;433842.22;452796.36;-1711065.24;670690.86;4155897.38;3948102.511;;;0.001;0;0.001;0
34.895.894/0001-47;2022-03-31;1;;;;;;;;;0;0;1271869.53;507347.22;-13711.59;-13711.59;;;;;;3515.89;;;1258157.94;497151.52;;;;;;;;;0;0;1258157.94;497151.52;55473.92;55473.92;;;;;;;55473.92;55473.92;;;-281613.18;-266441.49;;;-114333.87;-114333.87;;;;;;;-4322.64;;;;-63460.44;-58518.42;;;;;;;;;;;;;-4277.07;-4277.07;-468007.2;-443570.85;845624.66;109054.59;109054.59;103601.8605;;43579.1;152633.6905;-152633.69;0.0005;1.399608
