CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
28.757.546/0001-00;2022-09-30;1;Imóveis para renda acabados;Downtown Shopping;Avenida das Américas 500, Barra da Tijuca, Rio de Janeiro, RJ, 59064-900;9611;57;Direito de propriedade;0.053;-0.125;0.0533240465;;;;;;;
28.757.546/0001-00;2022-09-30;1;Imóveis para renda acabados;Caxias Shopping;Rodovia Washington Luiz 2895, Duque de Caxias, RJ, 25085-008;28074;126;Direito de propriedade;0.014;0.026;0.05092005556;;;;;;;
28.757.546/0001-00;2022-09-30;1;Imóveis para renda acabados;Shopping Cidade São Paulo;Avenida Paulista 1230, São Paulo, SP, 01310-100;16661;147;Direito de propriedade;0.053;-0.007;0.0253114005;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Shopping Bela Vista;Alameda Euvaldo Luz, 92, Horto, Salvador, BA, 41098-020;51143;191;Direito de propriedade;0;0;0.05653;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Shopping Cidade São Paulo;Avenida Paulista 1230, São Paulo, SP, 01310-100;16661;147;Direito de propriedade;0;0;0.017184;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Campinas Shopping;R. Jacy Teixeira de Camargo, 940 - Jardim do Lago, Campinas - SP, 13050-913;36165;168;Direito de propriedade;0;0;0;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Shopping Ponta Negra;Av. Coronel Teixeira, 5705, Ponta Negra, Manaus, AM, 69037-000;35029;152;Direito de Propriedade;0;0;0.04317;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Shopping Cidade Jardim;Av. Magalhaes de Castro 12000, São Paulo, SP, 05502-001;39012;195;Direito de propriedade;0;0;0.067992;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Natal Shopping;Av. Sen. Salgado Filho 2234, Natal, RN, 59064-900;28361;170;Direito de propriedade;0;0;0.065594;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Downtown Shopping;Avenida das Américas 500, Barra da Tijuca, Rio de Janeiro, RJ, 59064-900;9611;57;Direito de propriedade;0;0;0.042465;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Plaza Sul Shopping;Praça Leonor Kaupa 100, São Paulo, SP, 04151-100;27981;207;Direito de propriedade;0;0;0.027161;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Catarina Fashion Outlet;Rodovia Castello Branco km 60, São Roque, SP, 18147-000;29529;149;Direito de propriedade;0;0;0.129888;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Santana Parque Shopping;Av. Coronel Teixeira, 5705, Ponta Negra, Manaus, AM, 69037-000;35029;152;Direito de propriedade;0;0;0.016995;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Shopping da Bahia;Av. Tancredo Neves, 148, Caminho das Árvores - Salvador - Bahia;69346;417;Direito de propriedade;0;0;0.072294;;;;;;;
28.757.546/0001-00;2022-12-31;2;Imóveis para renda acabados;Caxias Shopping;Rodovia Washington Luiz 2895, Duque de Caxias, RJ, 25085-008;28074;126;Direito de propriedade;0;0;0.038813;;;;;;;
28.851.767/0001-43;2022-03-31;1;Imóveis para renda acabados;Hospital Unimed Sul Capixaba;Rodovia Cachoeiro - Safra BR 482 - Km 05, Bairro: Fazenda União - Cachoeiro do Itapemerim/ES;73270;1;N/A;0;0;0.990569;;;;;;;
28.851.767/0001-43;2022-06-30;1;Imóveis para renda acabados;Hospital Unimed Sul Capixaba;Rodovia Cachoeiro - Safra BR 482 - Km 05, Bairro: Fazenda União - Cachoeiro do Itapemerim/ES;73270;1;N/A;0;0;0.984912457635058;;;;;;;
28.851.767/0001-43;2022-09-30;1;Imóveis para renda acabados;Hospital Unimed Sul Capixaba;Rodovia Cachoeiro - Safra BR 482 - Km 05, Bairro: Fazenda União - Cachoeiro do Itapemerim/ES;73270;1;N/A;0;0;0.985236112726793;;;;;;;
28.851.767/0001-43;2022-12-31;1;Imóveis para renda acabados;Hospital Unimed Sul Capixaba;Rodovia Cachoeiro - Safra BR 482 - Km 05, Bairro: Fazenda União - Cachoeiro do Itapemerim/ES;73270;1;N/A;0;0;0.989102433970764;;;;;;;
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SC_1402A;Rua Missionário Gunnar Vingren, 1904 - Saint Charbel Residencial Saint Charbel Unidade 1402 A;167.06;1;Nenhuma característica relevante;;;;;;;;;;0.006
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV3_503;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 503 3;165.14;1;Nenhuma característica relevante;;;;;;;;;;0.0063
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV3_801;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;;;;;;;;;;0.0034
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SV_106A;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 106 A;71.68;1;Nenhuma característica relevante;;;;;;;;;;0.0044
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV2_108;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 108 2;95.02;1;Nenhuma característica relevante;;;;;;;;;;0.0039
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV2_704;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 704 2;165.14;1;Nenhuma característica relevante;;;;;;;;;;0.0065
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV4_1102;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;;;;;;;;;;0.0039
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;MLD_2501;Apartamento Residencial Carmo e Calçada Melodia Condomínio e Lazer Unidade 501 2 - Rua Candido Benicio, 446;72.3;1;Nenhuma característica relevante;;;;;;;;;;0.0042
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;IKE501_3;Sem endereço;202.14;1;Nenhuma característica relevante;;;;;;;;;;0.0053
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SV_106C;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 106 C;83.31;1;Nenhuma característica relevante;;;;;;;;;;0.0049
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G494;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 494;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;IK1904_2;Sem endereço;202.14;1;Nenhuma característica relevante;;;;;;;;;;0.0058
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G_24;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 24;13.92;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G481;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 481;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G468;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 468;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G505;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 505;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV5_1;Avenida Coronel Teixeira, 5513;179.23;1;Nenhuma característica relevante;;;;;;;;;;0.0045
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;ST1_1410;Apartamento Residencial Carmo e Calçada Condomínio Stadio Residencial  Unidade 1410 1 - Rua Henrique Scheid, 21;60.2;1;Nenhuma característica relevante;;;;;;;;;;0.0039
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G457;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 457;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G449;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 449;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;AB_1101;Avenida Serzedelo Correa, 1191 - Sangario Empreendimentos Imobiliários Residencial Autêntico Batista Unidade 1101;187.83;1;Nenhuma característica relevante;;;;;;;;;;0.0086
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SINF_51A;Rua Alcibio Ferreira Leme, 514 - GPX Residencial Sinfonia Unidade 51;127.66;1;Nenhuma característica relevante;;;;;;;;;;0.003
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G470;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 470;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;ED_11_2;Rua DoutorAlbert Sabin, 255 - CheminCondomínioResidencialEdimburgoUnidade 11 2;643634;1;Nenhuma característica relevante;;;;;;;;;;0.0217
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SV_305B;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 305 B;71.68;1;Nenhuma característica relevante;;;;;;;;;;0.0045
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G74;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 74;13.92;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV5_101;Avenida Coronel Teixeira, 5513;179.23;1;Nenhuma característica relevante;;;;;;;;;;0.0045
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV3_1;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;;;;;;;;;;0.0034
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SINF_73A;Rua Alcibio Ferreira Leme, 514 - GPX Residencial Sinfonia Unidade 73;148.99;1;Nenhuma característica relevante;;;;;;;;;;0.0035
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G485;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 485;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SV_205D;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 205 D;83.31;1;Nenhuma característica relevante;;;;;;;;;;0.0053
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;ST2_1303;Apartamento Residencial Carmo e Calçada Condomínio Stadio Residencial  Unidade 1303 2 - Rua Henrique Scheid, 21;61.4;1;Nenhuma característica relevante;;;;;;;;;;0.004
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G460;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 460;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G_42;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 42;13.92;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G458;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 458;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SINF_71B;Rua Alcibio Ferreira Leme, 514 - GPX Residencial Sinfonia Unidade 71;127.66;1;Nenhuma característica relevante;;;;;;;;;;0.003
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV1_2;Avenida Coronel Teixeira, 5513;179.7;1;Nenhuma característica relevante;;;;;;;;;;0.0045
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;AB_503;Avenida Serzedelo Correa, 1191 - Sangario Empreendimentos Imobiliários Residencial Autêntico Batista Unidade 503;187.83;1;Nenhuma característica relevante;;;;;;;;;;0.0082
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G478;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 478;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G495;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 495;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV5_404;Avenida Coronel Teixeira, 5513;179.23;1;Nenhuma característica relevante;;;;;;;;;;0.0045
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G459;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 459;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G487;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 487;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV3_202;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 202 3;119.95;1;Nenhuma característica relevante;;;;;;;;;;0.0049
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SINF_47B;Rua Alcibio Ferreira Leme, 514 - GPX Residencial Sinfonia Unidade 47;127.66;1;Nenhuma característica relevante;;;;;;;;;;0.003
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV2_306;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 306 2;119.95;1;Nenhuma característica relevante;;;;;;;;;;0.005
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G512;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 512;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SINF_34B;Rua Alcibio Ferreira Leme, 514 - GPX Residencial Sinfonia Unidade 34;148.99;1;Nenhuma característica relevante;;;;;;;;;;0.0035
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV2_606;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 606 2;119.95;1;Nenhuma característica relevante;;;;;;;;;;0.0053
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;AB_2101;Avenida Serzedelo Correa, 1191 - Sangario Empreendimentos Imobiliários Residencial Autêntico Batista Unidade 2101;187.83;1;Nenhuma característica relevante;;;;;;;;;;0.009
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SV_405A;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 405 A;71.68;1;Nenhuma característica relevante;;;;;;;;;;0.0046
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G507;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 507;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G510;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 510;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV3_1403;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;;;;;;;;;;0.0034
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GAIA_205;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 205, 2º Andar -  Bloco - 1 - Vita Felice;57.78;1;Nenhuma característica relevante;;;;;;;;;;0.0018
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SV_106D;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 106 D;83.31;1;Nenhuma característica relevante;;;;;;;;;;0.0049
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV1_708;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 708 1;165.14;1;Nenhuma característica relevante;;;;;;;;;;0.0069
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SC_101_A;Rua Missionário Gunnar Vingren, 1904 - Saint Charbel Residencial Saint Charbel Unidade 101 A;175.31;1;Nenhuma característica relevante;;;;;;;;;;0.006
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G477;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 477;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G_27;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 27;13.92;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SC_1002B;Rua Missionário Gunnar Vingren, 1904 - Saint Charbel Residencial Saint Charbel Unidade 1002 B;167.06;1;Nenhuma característica relevante;;;;;;;;;;0.0059
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;ED_12_2;Rua DoutorAlbert Sabin, 256 - CheminCondomínioResidencialEdimburgoUnidade 12 2;643634;1;Nenhuma característica relevante;;;;;;;;;;0.0211
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;AB_303;Avenida Serzedelo Correa, 1191 - Sangario Empreendimentos Imobiliários Residencial Autêntico Batista Unidade 303;187.83;1;Nenhuma característica relevante;;;;;;;;;;0.0082
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV4_1;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;;;;;;;;;;0.0034
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV1_705;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 705 1;207.45;1;Nenhuma característica relevante;;;;;;;;;;0.0088
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;AB_604;Avenida Serzedelo Correa, 1191 - Sangario Empreendimentos Imobiliários Residencial Autêntico Batista Unidade 604;187.83;1;Nenhuma característica relevante;;;;;;;;;;0.0082
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G471;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 471;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G_26;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 26;13.92;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SV_204B;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 204 B;110.17;1;Nenhuma característica relevante;;;;;;;;;;0.0069
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G_25;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 25;13.92;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;MLD_1101;Apartamento Residencial Carmo e Calçada Melodia Condomínio e Lazer Unidade 101 1 - Rua Candido Benicio, 446;72.3;1;Nenhuma característica relevante;;;;;;;;;;0.004
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G518;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 518;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G515;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 515;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G502;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 502;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV2_206;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 206 2;119.95;1;Nenhuma característica relevante;;;;;;;;;;0.0049
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G476;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 476;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;KEY702A;Av. José Arimateia, 1001;194.3;1;Nenhuma característica relevante;;;;;;;;;;0.0058
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SC_303_A;Rua Missionário Gunnar Vingren, 1904 - Saint Charbel Residencial Saint Charbel Unidade 303 A;178.68;1;Nenhuma característica relevante;;;;;;;;;;0.0063
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;UNIQ901B;Sem endereço;310.51;1;Nenhuma característica relevante;;;;;;;;;;0.0149
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV2_2;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;;;;;;;;;;0.0034
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV6_1003;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;;;;;;;;;;0.0034
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV2_708;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 708 2;186.37;1;Nenhuma característica relevante;;;;;;;;;;0.0072
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G_22;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 22;13.92;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SC_202_A;Rua Missionário Gunnar Vingren, 1904 - Saint Charbel Residencial Saint Charbel Unidade 202 A;175.31;1;Nenhuma característica relevante;;;;;;;;;;0.006
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;AB_504;Avenida Serzedelo Correa, 1191 - Sangario Empreendimentos Imobiliários Residencial Autêntico Batista Unidade 504;187.83;1;Nenhuma característica relevante;;;;;;;;;;0.0082
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV1_502;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 502 1;119.95;1;Nenhuma característica relevante;;;;;;;;;;0.0052
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV2_201;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 201 2;119.95;1;Nenhuma característica relevante;;;;;;;;;;0.0051
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;GV1_301;Rua Ituverava, 562 - SPE Ituverava Empreendimentos Imobiliários Condomínio Grand Village Freguesia Unidade 301 1;119.95;1;Nenhuma característica relevante;;;;;;;;;;0.0051
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV5_3;Avenida Coronel Teixeira, 5513;179.7;1;Nenhuma característica relevante;;;;;;;;;;0.0045
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G499;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 499;11.66;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SV_206B;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 206 B;71.68;1;Nenhuma característica relevante;;;;;;;;;;0.0046
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;AB_502;Avenida Serzedelo Correa, 1191 - Sangario Empreendimentos Imobiliários Residencial Autêntico Batista Unidade 502;187.83;1;Nenhuma característica relevante;;;;;;;;;;0.0082
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;AB_1401;Avenida Serzedelo Correa, 1191 - Sangario Empreendimentos Imobiliários Residencial Autêntico Batista Unidade 1401;187.83;1;Nenhuma característica relevante;;;;;;;;;;0.0086
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SC_302_B;Rua Missionário Gunnar Vingren, 1904 - Saint Charbel Residencial Saint Charbel Unidade 302 B;175.31;1;Nenhuma característica relevante;;;;;;;;;;0.0062
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;KEY102B;Av. José Arimateia, 1001;194.3;1;Nenhuma característica relevante;;;;;;;;;;0.0055
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV6_1;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;;;;;;;;;;0.0034
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;LED_G_39;Lotes nº 34 e 36, Ria 210, QS 1, Águas Claras - DF - Led Águas Claras Unidade 39;13.92;1;Nenhuma característica relevante;;;;;;;;;;0.0001
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV3_702;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;;;;;;;;;;0.0034
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SV_403A;Rua Coronel Veiga,  585 - Coronel Veiga Residencial San Vicenzo Unidade 403 A;110.17;1;Nenhuma característica relevante;;;;;;;;;;0.0068
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;KEY1003A;Av. José Arimateia, 1001;194.46;1;Nenhuma característica relevante;;;;;;;;;;0.0058
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;RV5_704;Avenida Coronel Teixeira, 5513;179.23;1;Nenhuma característica relevante;;;;;;;;;;0.0045
28.893.734/0001-66;2022-03-31;1;Imóveis para venda acabados;SC_1001B;Rua Missionário Gunnar Vingren, 1904 - Saint Charbel Residencial Saint Charbel Unidade 1001 B;167.06;1;Nenhuma característica relevante;;;;;;;;;;0.0059
