CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
32.774.914/0001-04;2022-06-30;2;HESA 170 - 1508 - B;;2022-04-28;;1;Mat165441;0.00244704514313195;0.00226050847917432
32.774.914/0001-04;2022-06-30;2;HESA 170 - 1808 - B;;2022-04-28;;1;Mat165471;0.00244704514313195;0.00226050847917432
32.774.914/0001-04;2022-06-30;2;HESA 68 - 209;;2022-06-29;;1;Mat72239;0.00342760223999361;0.00280398739529498
32.774.914/0001-04;2022-06-30;2;HESA 68 - 308;;2022-06-29;;1;Mat72248;0.00499021089747574;0.00408229645001391
32.774.914/0001-04;2022-06-30;2;HESA 68 - 402;;2022-04-28;;1;Mat72252;0.00375973182636384;0.00347312990803241
32.774.914/0001-04;2022-06-30;2;HESA 68 - 407;;2022-06-29;;1;Mat72257;0.00484453970089941;0.00396312853890345
32.774.914/0001-04;2022-06-30;2;HESA 68 - 409;;2022-04-28;;1;Mat72259;0.00384365115309861;0.0035506521189254
32.774.914/0001-04;2022-06-30;2;HESA 68 - 510;;2022-06-29;;1;Mat72270;0.00349896053942302;0.00286236283040677
32.774.914/0001-04;2022-06-30;2;HESA 68 - 602;;2022-04-28;;1;Mat72272;0.00383807425724714;0.00354550034622717
32.774.914/0001-04;2022-06-30;2;HESA 68 - 708;;2022-05-24;;1;Mat72288;0.00801848973119191;0.00759565170324886
32.774.914/0001-04;2022-06-30;2;HESA 68 - 801;;2022-05-24;;1;Mat72291;0.00431165331717156;0.00408428743569952
32.774.914/0001-04;2022-06-30;2;HESA 68 - 909;;2022-04-28;;1;Mat72309;0.00400378727126832;0.00369858116468112
32.774.914/0001-04;2022-06-30;2;HESA 68 - 1008;;2022-04-28;;1;Mat72318;0.00552869103643595;0.00510724250497598
32.774.914/0001-04;2022-06-30;2;HESA 68 - 1102;;2022-06-29;;1;Mat72322;0.00910299235145516;0.00744680217416198
32.774.914/0001-04;2022-06-30;2;HESA 68 - 1109;;2022-06-29;;1;Mat72329;0.00383968930835721;0.0031410997159643
32.774.914/0001-04;2022-06-30;2;HESA 68 - 1304;;2022-06-29;;1;Mat72344;0.00480669649476431;0.00393217049139075
32.774.914/0001-04;2022-06-30;2;HESA 68 - 1307;;2022-04-28;;1;Mat72347;0.007448394919176;0.00688060860597224
32.774.914/0001-04;2022-06-30;2;HESA 68 - 1405;;2022-05-24;;1;Mat72355;0.00432241508985296;0.00409448170915223
32.774.914/0001-04;2022-06-30;2;HESA 68 - 1507;;2022-04-28;;1;Mat72367;0.00759447013409358;0.00701554860200999
32.774.914/0001-04;2022-06-30;2;HESA 151 - 42;;2022-06-29;;1;Mat168549;0.0101395876840504;0.00829480029153512
32.774.914/0001-04;2022-06-30;2;HESA 170 - 74 - A;;2022-06-29;;1;Mat166841;0.00462436286595314;0.00378301047773471
32.774.914/0001-04;2022-06-30;2;HESA 170 - 118 - A;;2022-06-29;;1;Mat166877;0.00482692043257069;0.00394871490428401
32.774.914/0001-04;2022-06-30;2;HESA 170 - 131 - A;;2022-04-28;;1;Mat166886;0.00517459377839972;0.00478013785123069
32.774.914/0001-04;2022-06-30;2;HESA 170 - 137 - A;;2022-06-29;;1;Mat166892;0.00665008074895338;0.00544017108525225
32.774.914/0001-04;2022-06-30;2;HESA 170 - 158 - A;;2022-04-28;;1;Mat166909;0.00394955946760508;0.00364848711131565
32.774.914/0001-04;2022-06-30;2;HESA 170 - 188 - A;;2022-06-29;;1;Mat166933;0.00494184954801918;0.0040427339206418
32.774.914/0001-04;2022-06-30;2;HESA 170 - 192 - A;;2022-04-28;;1;Mat166935;0.00557089005875991;0.00514622472320106
32.774.914/0001-04;2022-06-30;2;HESA 170 - 197 - A;;2022-06-29;;1;Mat166940;0.00680841579239185;0.00556969879440551
32.774.914/0001-04;2022-06-30;2;HESA 170 - 203 - A;;2022-06-29;;1;Mat166944;0.00494184954801918;0.0040427339206418
32.774.914/0001-04;2022-06-30;2;HESA 170 - 206 - A;;2022-06-29;;1;Mat166947;0.00667491262703711;0.00546048507394553
32.774.914/0001-04;2022-06-30;2;HESA 170 - 225 - A;;2022-05-24;;1;Mat166962;0.00441709163095591;0.00418416568391482
32.774.914/0001-04;2022-06-30;2;HESA 170 - 233 - A;;2022-06-29;;1;Mat166968;0.00505676923512555;0.00413674522404149
32.774.914/0001-04;2022-06-30;2;HESA 170 - 258 - A;;2022-04-28;;1;Mat166989;0.00413763000386721;0.00382222115259259
32.774.914/0001-04;2022-06-30;2;HESA 170 - 57 - A;;2022-06-29;;1;Mat166828;0.0064917362052007;0.00531063560426334
32.774.914/0001-04;2022-06-30;2;HESA 157 - 031 - 2;;2022-04-28;;1;Mat85187;0.00239289324885364;0.00221048454867061
32.774.914/0001-04;2022-06-30;2;HESA 157 - 042 - 2;;2022-05-24;;1;Mat85192;0.00260291791233002;0.00246565856376892
32.774.914/0001-04;2022-06-30;2;HESA 157 - 091 - 2;;2022-05-24;;1;Mat85211;0.00276564227248144;0.00261980200034853
32.774.914/0001-04;2022-06-30;2;HESA 157 - 083 - 3;;2022-05-24;;1;Mat85276;0.00260492891442402;0.00246756351993805
32.774.914/0001-04;2022-06-30;2;HESA 157 - 091 - 3;;2022-04-28;;1;Mat85278;0.00254248767939095;0.00234867549280417
32.774.914/0001-04;2022-06-30;2;HESA 157 - 031 - 4;;2022-04-28;;1;Mat85321;0.00302878481191025;0.00279790251035362
32.774.914/0001-04;2022-06-30;2;HESA 157 - 091 - 4;;2022-05-24;;1;Mat85345;0.00360708249780282;0.00341687066226654
32.774.914/0001-04;2022-06-30;2;HESA 157 - 094 - 4;;2022-04-28;;1;Mat85348;0.00321805011124561;0.00297274023868971
32.774.914/0001-04;2022-06-30;2;HESA 157 - 113 - 4;;2022-05-24;;1;Mat85355;0.00350049893840841;0.00331590756053639
32.774.914/0001-04;2022-06-30;2;HESA 134 -82;;2022-05-24;;1;Mat176643;0.0183055299213004;0.0173402266744476
32.774.914/0001-04;2022-06-30;2;HESA 134 -191;;2022-05-24;;1;Mat176643;0.0194363276795335;0.0184113942142577
32.774.914/0001-04;2022-06-30;2;HESA 134 -262;;2022-05-24;;1;Mat176643;0.0202123436834798;0.0191464886621802
32.774.914/0001-04;2022-06-30;2;HESA 157 - 043 - 3;;2022-04-28;;1;Mat85260;0.00232217879835836;0.00214516061486687
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-07-29;;1;Mat165354;0.00337874160300536;0.00255304256415419
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-07-29;;1;Mat166849;0.00518234916094317;0.00391588335089847
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-07-29;;1;Mat166899;0.00730636271253307;0.00552082910917305
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-07-29;;1;Mat72279;0.0041341665684956;0.00312385629232027
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-07-29;;1;Mat72342;0.0102013804154429;0.00770836053002346
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-07-29;;1;Mat72362;0.00557845553603601;0.00421518899612606
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-07-29;;1;Mat72378;0.0107141947379058;0.00809585295962838
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-08-30;;1;Mat166856;0.00549409350591067;0.00436641407960507
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-08-30;;1;Mat166961;0.00578643980589245;0.00459875541107087
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-08-30;;1;Mat72230;0.00391320954654286;0.00311001136804233
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-09-28;;1;Mat72283;0.00414107855061665;0.00363476972241067
32.774.914/0001-04;2022-09-30;2;Apartamento;;2022-09-28;;1;Mat72369;0.00602280262357287;0.00528642486556029
32.774.914/0001-04;2022-09-30;2;HESA 157 - 043 - 3;;2022-04-28;;1;Mat85260;0.00232217879835836;0.00214516061486687
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-10-31;0;1;Mat168545;0.0118;0.0103
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-11-28;0;1;Mat166842;0.0057;0.0051
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-12-28;0;1;Mat166859;0.0083;0.0072
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-10-31;0;1;Mat166888;0.0057;0.005
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-12-28;0;1;Mat166913;0.0063;0.0055
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-11-28;0;1;Mat166914;0.006;0.0054
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-12-28;0;1;Mat85226;0.0039;0.0034
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-12-28;0;1;Mat85227;0.0042;0.0036
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-12-28;0;1;Mat85235;0.0042;0.0036
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-12-28;0;1;Mat85240;0.0042;0.0036
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-12-28;0;1;Mat85363;0.0053;0.0046
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-12-28;0;1;Mat85366;0.0054;0.0047
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-12-28;0;1;Mat85369;0.0054;0.0047
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-10-31;0;1;Mat72293;0.0058;0.0051
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-12-28;0;1;Mat72320;0.0064;0.0055
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-12-29;0;1;Mat72349;0.0065;0.0056
32.774.914/0001-04;2022-12-31;2;Apartamento;;2022-11-28;0;1;Mat72351;0.0111;0.0099
34.081.637/0001-71;2022-12-31;1;GALPÃO SBC;Estrada particular Sadae Takagi.;2022-10-21;26940.2;1;Matrícula nº 32616;;
34.508.923/0001-70;2022-12-31;1;Ed. Lumini;Lote 06 - KJ/1-1B - Londrina - Paraná;2022-12-14;543.48;3;Matrícula nº119.905;0.0409;0.027
34.508.923/0001-70;2022-12-31;1;Ed. EPIC;Lote 06 - KJ/1-1B - Londrina - Paraná;2022-12-14;207.46;1;Matrícula nº119.905;0.0148;0.0098
34.691.925/0001-48;2022-03-31;1;MULT801;Sala Comercial Rossi Multibusiness Unidade 801 - Rodovia Washington Luíz, 2.573;2022-01-21;35.23;1;Nenhuma caracteristica relevante;0.000181;0.000221
34.691.925/0001-48;2022-03-31;1;MULT805;Sala Comercial Rossi Multibusiness Unidade 805 - Rodovia Washington Luíz, 2.574;2022-01-18;33.93;1;Nenhuma caracteristica relevante;0.000184;0.000225
34.691.925/0001-48;2022-03-31;1;MULT928;Sala Comercial Rossi Multibusiness Unidade 928 - Rodovia Washington Luíz, 2.587;2022-02-17;34.49;1;Nenhuma caracteristica relevante;0.000189;0.000231
34.691.925/0001-48;2022-03-31;1;MULT1025;Sala Comercial Rossi Multibusiness Unidade 1025 - Rodovia Washington Luíz, 2.590;2022-01-13;38.98;1;Nenhuma caracteristica relevante;0.000221;0.00027
34.691.925/0001-48;2022-03-31;1;MULT1103;Sala Comercial Rossi Multibusiness Unidade 1103 - Rodovia Washington Luíz, 2.592;2022-01-21;33.92;1;Nenhuma caracteristica relevante;0.000193;0.000235
34.691.925/0001-48;2022-03-31;1;NM_518_6;Sala Comercial OR Empreendimentos Novo Mundo Unidade 518 - Av. A nº 4165;2022-03-09;96.46;1;Nenhuma caracteristica relevante;0.00029;0.000355
34.691.925/0001-48;2022-03-31;1;NM_522_6;Sala Comercial OR Empreendimentos Novo Mundo Unidade 522 - Av. A nº 4165;2022-03-28;116.06;1;Nenhuma caracteristica relevante;0.00035;0.000427
34.691.925/0001-48;2022-03-31;1;NM_801_5;Sala Comercial OR Empreendimentos Novo Mundo Unidade 801 - Av. A nº 4165;2022-03-23;109.18;1;Nenhuma caracteristica relevante;0.000329;0.000402
34.691.925/0001-48;2022-03-31;1;NM_420_6;Sala Comercial OR Empreendimentos Novo Mundo Unidade 420 - Av. A nº 4165;2022-02-21;137.62;1;Nenhuma caracteristica relevante;0.000414;0.000506
34.691.925/0001-48;2022-06-30;1;SHC_2_G;Rua Senador Vergueiro, nº 76 Galpão 2 - Centro, São Caetano do Sul-SP;2022-04-25;1116.00;1;Nenhuma característica relevante;0.005425;0.005873
34.691.925/0001-48;2022-06-30;1;SHC_3_G;Rua Senador Vergueiro, nº 76 Galpão 3 - Centro, São Caetano do Sul-SP;2022-04-25;22384.00;1;Nenhuma característica relevante;0.094577;0.102383
34.691.925/0001-48;2022-06-30;1;NP_602;Rua Dr. Nilo Peçanha, 100 - Sala 602 - Centro, Guarulhos/SP;2022-06-23;25.22;1;Nenhuma característica relevante;0.000203;0.000233
34.691.925/0001-48;2022-06-30;1;NP_1010;Rua Dr. Nilo Peçanha, 100 - Sala 1010 - Centro, Guarulhos/SP;2022-05-20;21.60;1;Nenhuma característica relevante;0.000192;0.000221
34.691.925/0001-48;2022-06-30;1;NP_1011;Rua Dr. Nilo Peçanha, 100 - Sala 1011 - Centro, Guarulhos/SP;2022-05-20;34.17;1;Nenhuma característica relevante;0.000318;0.000365
34.691.925/0001-48;2022-06-30;1;NM_623_3;Av. A - Quadra F1, 4165 - Sala 623, Torre - 3, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-05-27;40.49;1;Nenhuma caracteristica relevante;0.000355;0.000407
34.691.925/0001-48;2022-06-30;1;NM_624_3;Av. A - Quadra F1, 4165 - Sala 624, Torre - 3, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-05-27;42.11;1;Nenhuma caracteristica relevante;0.000369;0.000423
34.691.925/0001-48;2022-06-30;1;NM_823_5;Av. A - Quadra F1, 4165 - Sala 823, Torre - 5, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-05-27;40.49;1;Nenhuma caracteristica relevante;0.000355;0.000407
34.691.925/0001-48;2022-06-30;1;NM_D01_1;Av. A - Quadra F1, 4165 - Sala D01, Torre - 1, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-06-20;10.96;1;Nenhuma caracteristica relevante;8.9E-05;0.000101
34.691.925/0001-48;2022-06-30;1;NM_424_2;Av. A - Quadra F1, 4165 - Sala 424, Torre - 2, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-05-23;42.11;1;Nenhuma caracteristica relevante;0.000368;0.000423
34.691.925/0001-48;2022-06-30;1;MULT832;Sala Comercial Rossi Multibusiness Unidade 832 - Rodovia Washington Luíz, 2.582;2022-06-02;35.20;1;Nenhuma caracteristica relevante;0.000194;0.000222
34.691.925/0001-48;2022-06-30;1;MULT1316;Sala Comercial Rossi Multibusiness Unidade 1316 - Rodovia Washington Luíz, 2.602;2022-06-09;37.68;1;Nenhuma caracteristica relevante;0.000226;0.000259
34.691.925/0001-48;2022-06-30;1;NM_319_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 319 - Av. A nº 4165;2022-05-18;96.46;1;Nenhuma caracteristica relevante;0.000294;0.000338
34.691.925/0001-48;2022-06-30;1;NM_616_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 616 - Av. A nº 4165;2022-04-26;96.46;1;Nenhuma caracteristica relevante;0.000337;0.000364
34.691.925/0001-48;2022-06-30;1;NM_602_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 602 - Av. A nº 4165;2022-05-27;96.46;1;Nenhuma caracteristica relevante;0.000295;0.000338
34.691.925/0001-48;2022-06-30;1;NM_822_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 822 - Av. A nº 4165;2022-05-27;116.06;1;Nenhuma caracteristica relevante;0.000355;0.000407
34.691.925/0001-48;2022-06-30;1;NM_522_6;Sala Comercial OR Empreendimentos Novo Mundo Unidade 522 - Av. A nº 4165;2022-06-03;116.06;1;Nenhuma caracteristica relevante;0.000355;0.000407
34.691.925/0001-48;2022-06-30;1;NM_701_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 701 - Av. A nº 4165;2022-04-07;109.18;1;Nenhuma caracteristica relevante;0.000329;0.000383
34.691.925/0001-48;2022-06-30;1;NM_601_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 601 - Av. A nº 4165;2022-05-27;109.18;1;Nenhuma caracteristica relevante;0.000334;0.000383
34.691.925/0001-48;2022-06-30;1;NM_521_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 521 - Av. A nº 4165;2022-04-22;119.73;1;Nenhuma caracteristica relevante;0.000361;0.00042
34.691.925/0001-48;2022-06-30;1;NM_821_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 821 - Av. A nº 4165;2022-05-31;119.73;1;Nenhuma caracteristica relevante;0.000366;0.00042
34.691.925/0001-48;2022-06-30;1;NM_821_5;Sala Comercial OR Empreendimentos Novo Mundo Unidade 821 - Av. A nº 4165;2022-05-26;119.73;1;Nenhuma caracteristica relevante;0.000365;0.00042
34.691.925/0001-48;2022-09-30;1;NP_811;Rua Dr. Nilo Peçanha, 100 - Sala 811 - Centro, Guarulhos/SP;2022-09-05;21.67;1;Nenhuma característica relevante;0.000144;0.000232
34.691.925/0001-48;2022-09-30;1;NP_1217;Rua Dr. Nilo Peçanha, 100 - Sala 1217 - Centro, Guarulhos/SP;2022-08-25;23.58;1;Nenhuma característica relevante;0.000176;0.000285
34.691.925/0001-48;2022-09-30;1;NM_619_5;Av. A - Quadra F1, 4165 - Sala 619, Torre - 5, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-07-21;33.65;1;Nenhuma caracteristica relevante;0.000245;0.000397
34.691.925/0001-48;2022-09-30;1;NM_622_3;Av. A - Quadra F1, 4165 - Sala 622, Torre - 3, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-07-11;40.49;1;Nenhuma caracteristica relevante;0.000295;0.000478
34.691.925/0001-48;2022-09-30;1;NM_713_2;Av. A - Quadra F1, 4165 - Sala 713, Torre - 2, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-09-05;38.09;1;Nenhuma caracteristica relevante;0.000286;0.000461
34.691.925/0001-48;2022-09-30;1;NM_810_5;Av. A - Quadra F1, 4165 - Sala 810, Torre - 5, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-07-11;50.13;1;Nenhuma caracteristica relevante;0.000366;0.000592
34.691.925/0001-48;2022-09-30;1;NM_219_5;Av. A - Quadra F1, 4165 - Sala 219, Torre - 5, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-09-02;33.65;1;Nenhuma caracteristica relevante;0.000252;0.000408
34.691.925/0001-48;2022-09-30;1;NM_321_3;Av. A - Quadra F1, 4165 - Sala 321, Torre - 3, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-07-11;41.77;1;Nenhuma caracteristica relevante;0.000305;0.000493
34.691.925/0001-48;2022-09-30;1;NM_409_5;Av. A - Quadra F1, 4165 - Sala 409, Torre - 5, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-07-11;48.01;1;Nenhuma caracteristica relevante;0.000304;0.000493
34.691.925/0001-48;2022-09-30;1;NM_410_5;Av. A - Quadra F1, 4165 - Sala 410, Torre - 5, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-07-11;41.74;1;Nenhuma caracteristica relevante;0.000366;0.000592
34.691.925/0001-48;2022-09-30;1;MULT301;Sala Comercial Rossi Multibusiness Unidade 301 - Rodovia Washington Luíz, 2.552;2022-07-08;35.23;1;Nenhuma caracteristica relevante;0.000148;0.00024
34.691.925/0001-48;2022-09-30;1;MULT302;Sala Comercial Rossi Multibusiness Unidade 302 - Rodovia Washington Luíz, 2.553;2022-08-05;33.86;1;Nenhuma caracteristica relevante;0.000143;0.000231
34.691.925/0001-48;2022-09-30;1;MULT307;Sala Comercial Rossi Multibusiness Unidade 307 - Rodovia Washington Luíz, 2.554;2022-09-05;38.90;1;Nenhuma caracteristica relevante;0.000164;0.000265
34.691.925/0001-48;2022-09-30;1;MULT308;Sala Comercial Rossi Multibusiness Unidade 308 - Rodovia Washington Luíz, 2.555;2022-09-05;43.78;1;Nenhuma caracteristica relevante;0.000184;0.000298
34.691.925/0001-48;2022-09-30;1;MULT401;Sala Comercial Rossi Multibusiness Unidade 401 - Rodovia Washington Luíz, 2.556;2022-08-09;35.23;1;Nenhuma caracteristica relevante;0.000151;0.000245
34.691.925/0001-48;2022-09-30;1;MULT416;Sala Comercial Rossi Multibusiness Unidade 416 - Rodovia Washington Luíz, 2.560;2022-08-05;37.68;1;Nenhuma caracteristica relevante;0.000162;0.000262
34.691.925/0001-48;2022-09-30;1;MULT532;Sala Comercial Rossi Multibusiness Unidade 532 - Rodovia Washington Luíz, 2.567;2022-07-27;35.20;1;Nenhuma caracteristica relevante;0.000151;0.000244
34.691.925/0001-48;2022-09-30;1;MULT604;Sala Comercial Rossi Multibusiness Unidade 604 - Rodovia Washington Luíz, 2.568;2022-07-08;35.46;1;Nenhuma caracteristica relevante;0.000155;0.000252
34.691.925/0001-48;2022-09-30;1;MULT617;Sala Comercial Rossi Multibusiness Unidade 617 - Rodovia Washington Luíz, 2.569;2022-08-31;39.13;1;Nenhuma caracteristica relevante;0.000173;0.000279
34.691.925/0001-48;2022-09-30;1;MULT618;Sala Comercial Rossi Multibusiness Unidade 618 - Rodovia Washington Luíz, 2.570;2022-07-27;36.91;1;Nenhuma caracteristica relevante;0.000162;0.000262
34.691.925/0001-48;2022-09-30;1;MULT809;Sala Comercial Rossi Multibusiness Unidade 809 - Rodovia Washington Luíz, 2.576;2022-08-08;37.08;1;Nenhuma caracteristica relevante;0.000162;0.000262
34.691.925/0001-48;2022-09-30;1;MULT1206;Sala Comercial Rossi Multibusiness Unidade 1206 - Rodovia Washington Luíz, 2.593;2022-09-05;32.40;1;Nenhuma caracteristica relevante;0.000151;0.000244
34.691.925/0001-48;2022-09-30;1;MULT1209;Sala Comercial Rossi Multibusiness Unidade 1209 - Rodovia Washington Luíz, 2.594;2022-09-05;37.08;1;Nenhuma caracteristica relevante;0.000173;0.00028
34.691.925/0001-48;2022-09-30;1;MULT1210;Sala Comercial Rossi Multibusiness Unidade 1210 - Rodovia Washington Luíz, 2.595;2022-09-05;38.65;1;Nenhuma caracteristica relevante;0.00018;0.000291
34.691.925/0001-48;2022-09-30;1;MULT1211;Sala Comercial Rossi Multibusiness Unidade 1211 - Rodovia Washington Luíz, 2.596;2022-09-05;38.63;1;Nenhuma caracteristica relevante;0.00018;0.000291
34.691.925/0001-48;2022-09-30;1;MULT1212;Sala Comercial Rossi Multibusiness Unidade 1212 - Rodovia Washington Luíz, 2.597;2022-09-22;40.08;1;Nenhuma caracteristica relevante;0.000188;0.000303
34.691.925/0001-48;2022-09-30;1;NM_322_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 322 - Av. A nº 4165;2022-07-11;116.06;1;Nenhuma caracteristica relevante;0.000295;0.000478
34.691.925/0001-48;2022-09-30;1;NM_823_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 823 - Av. A nº 4165;2022-09-23;116.06;1;Nenhuma caracteristica relevante;0.000296;0.000478
34.691.925/0001-48;2022-09-30;1;NM_501_2;Sala Comercial OR Empreendimentos Novo Mundo Unidade 501 - Av. A nº 4165;2022-07-25;109.18;1;Nenhuma caracteristica relevante;0.000303;0.00049
34.691.925/0001-48;2022-09-30;1;NM_801_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 801 - Av. A nº 4165;2022-08-02;109.18;1;Nenhuma caracteristica relevante;0.000265;0.000428
34.691.925/0001-48;2022-09-30;1;NM_513_6;Sala Comercial OR Empreendimentos Novo Mundo Unidade 513 - Av. A nº 4165;2022-08-15;109.18;1;Nenhuma caracteristica relevante;0.000303;0.00049
34.691.925/0001-48;2022-09-30;1;NM_320_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 320 - Av. A nº 4165;2022-07-11;137.62;1;Nenhuma caracteristica relevante;0.00035;0.000567
34.691.925/0001-48;2022-09-30;1;NM_824_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 824 - Av. A nº 4165;2022-08-16;120.71;1;Nenhuma caracteristica relevante;0.000293;0.000473
34.691.925/0001-48;2022-09-30;1;NM_824_5;Sala Comercial OR Empreendimentos Novo Mundo Unidade 824 - Av. A nº 4165;2022-08-22;120.71;1;Nenhuma caracteristica relevante;0.000395;0.000638
34.691.925/0001-48;2022-09-30;1;NM_721_6;Sala Comercial OR Empreendimentos Novo Mundo Unidade 721 - Av. A nº 4165;2022-08-05;119.73;1;Nenhuma caracteristica relevante;0.000305;0.000493
34.691.925/0001-48;2022-09-30;1;NM_809_5;Sala Comercial OR Empreendimentos Novo Mundo Unidade 809 - Av. A nº 4165;2022-08-31;119.65;1;Nenhuma caracteristica relevante;0.000305;0.000493
34.691.925/0001-48;2022-12-30;1;MULT1322;Sala Comercial Rossi Multibusiness Unidade 1322 - Rodovia Washington Luíz, 2.603;2022-10-18;96.46;1;Nenhuma característica relevante.;0.000237571446290859;0.000273311652726382
34.691.925/0001-48;2022-12-30;1;MULT517;Sala Comercial Rossi Multibusiness Unidade 517 - Rodovia Washington Luíz, 2.566;2022-10-18;96.46;1;Nenhuma característica relevante.;0.000232140746896157;0.000267063959873559
34.691.925/0001-48;2022-12-30;1;NM_321_5;Av. A - Quadra F1, 4165 - Sala 321, Torre - 5, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-10-14;40.49;1;Nenhuma característica relevante.;0.000428759009978416;0.000493261439739936
34.691.925/0001-48;2022-12-30;1;NM_706_5;Sala Comercial OR Empreendimentos Novo Mundo Unidade 706 - Av. A nº 4165;2022-10-21;96.46;1;Nenhuma característica relevante.;0.000345441239111321;0.000397409358133781
34.691.925/0001-48;2022-12-30;1;NM_422_6;Sala Comercial OR Empreendimentos Novo Mundo Unidade 422 - Av. A nº 4165;2022-11-01;109.18;1;Nenhuma característica relevante.;0.000405230256251221;0.000466193024456147
34.691.925/0001-48;2022-12-30;1;NM_822_5;Av. A - Quadra F1, 4165 - Sala 822, Torre - 5, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-11-11;42.11;1;Nenhuma característica relevante.;0.000405229614703744;0.00046619228639438
34.691.925/0001-48;2022-12-30;1;MULT424;Sala Comercial Rossi Multibusiness Unidade 424 - Rodovia Washington Luíz, 2.563;2022-11-25;96.46;1;Nenhuma característica relevante.;0.000191290211283912;0.000220067876896183
34.691.925/0001-48;2022-12-30;1;VO_332;Av. das Américas, 8585;2022-11-30;65;1;Nenhuma característica relevante.;0.001437066348982;0.00165325835680132
34.691.925/0001-48;2022-12-30;1;NM_116_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 116 - Av. A nº 4165;2022-12-09;120.71;1;Nenhuma característica relevante.;0.00041482453461836;0.000477230664366918
34.691.925/0001-48;2022-12-30;1;NM_117_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 117 - Av. A nº 4165;2022-12-09;120.71;1;Nenhuma característica relevante.;0.00041482453461836;0.000477230664366918
34.691.925/0001-48;2022-12-30;1;NM_118_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 118 - Av. A nº 4165;2022-12-09;119.73;1;Nenhuma característica relevante.;0.000549421227417352;0.000632076059866844
34.691.925/0001-48;2022-12-30;1;NM_119_3;Sala Comercial OR Empreendimentos Novo Mundo Unidade 119 - Av. A nº 4165;2022-12-09;119.73;1;Nenhuma característica relevante.;0.00054416050602674;0.000626023916479037
34.691.925/0001-48;2022-12-30;1;NM_420_2;Av. A - Quadra F1, 4165 - Sala 420, Torre - 2, Praia do Paiva - Cabo de Santo Agostinho-PE;2022-12-22;40.49;1;Nenhuma característica relevante.;0.000480490832351859;0.000552775788337718
