CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
08.924.783/0001-01;2022-03-31;1;Sucupira;Medicamentos e Outros Produtos;1;0.03619066090123
08.924.783/0001-01;2022-03-31;1;CEO Corporate Executive Offices;Telecomunicações;1;0.02225821909214
08.924.783/0001-01;2022-03-31;1;Centro Empresarial Barra Shopping;Outros;0.6863424485725;0.01083872171973
08.924.783/0001-01;2022-03-31;1;Centro Empresarial Barra Shopping;Serviços Financeiros Diversos;0.23027494172928;0.00363650247427
08.924.783/0001-01;2022-03-31;1;Centro Empresarial Transatlântico;Outros;1;0.01141385783612
08.924.783/0001-01;2022-03-31;1;Edifício Volkswagen;Automóveis e Motocicletas;1;0.0695163328333
08.924.783/0001-01;2022-03-31;1;Edifício Burity;Serviços Financeiros Diversos;1;0.04978391072718
08.924.783/0001-01;2022-03-31;1;Edificio Eldorado Business Tower;Serviços Diversos;0.34380628624062;0.04637283105719
08.924.783/0001-01;2022-06-30;1;Edificio Eldorado Business Tower;Construção e Engenharia;0.1483834726812;0.02253172198842
08.924.783/0001-01;2022-06-30;1;Edificio Eldorado Business Tower;Outros;0.33145711717604;0.05033107448118
08.924.783/0001-01;2022-06-30;1;Edificio Eldorado Business Tower;Serviços Diversos;0.30998944540906;0.0470712531328
08.924.783/0001-01;2022-06-30;1;Edifício Volkswagen;Serviços Financeiros Diversos;1;0.05437431942777
08.924.783/0001-01;2022-06-30;1;Centro Empresarial Barra Shopping - Edifício Montreal;Automóveis e Motocicletas;1;0.0737288413451
08.924.783/0001-01;2022-06-30;1;CEO Corporate Executive Offices;Outros;1;0.01279539580567
08.924.783/0001-01;2022-06-30;1;Condomínio Parque da Cidade - Torre Sucupira;Serviços Financeiros Diversos;0.211427237894;0.00373597308075
08.924.783/0001-01;2022-06-30;1;Morumbi Corporate - Diamond Tower;Medicamentos e Outros Produtos;1;0.03718059752689
08.924.783/0001-01;2022-06-30;1;Centro Empresarial Senado;Telecomunicações;1;0.02286705644832
08.924.783/0001-01;2022-06-30;1;Condomínio Parque da Cidade - Torre Sucupira;Comércio;0.15171518780248;0.00268084596487
08.924.783/0001-01;2022-06-30;1;Condomínio Parque da Cidade - Torre Sucupira;Outros;0.57042839794858;0.01007961490893
08.924.783/0001-01;2022-09-30;1;Edificio Eldorado Business Tower;Construção e Engenharia;0.13525224025807;0.02075628807552
08.924.783/0001-01;2022-09-30;1;Edificio Eldorado Business Tower;Outros;0.27260435834947;0.04183483084456
08.924.783/0001-01;2022-09-30;1;Edificio Eldorado Business Tower;Serviços Diversos;0.2725919215712;0.0418329222525
08.924.783/0001-01;2022-09-30;1;Morumbi Corporate - Diamond Tower;Computadores e Equipamentos;0.492622614269;0.07702965635223
08.924.783/0001-01;2022-09-30;1;Edificio Eldorado Business Tower;Comércio;0.11080314950521;0.01700424396976
08.924.783/0001-01;2022-09-30;1;Morumbi Corporate - Diamond Tower;Agropecuária;0.3380412267829;0.05285831136805
08.924.783/0001-01;2022-09-30;1;Centro Empresarial Senado;Petróleo, Gás e Biocombustíveis;0.99601192420694;0.1633413494844
08.924.783/0001-01;2022-09-30;1;Condomínio Parque da Cidade  - Torre Sucupira;Medicamentos e Outros Produtos;1;0.03369106132854
08.924.783/0001-01;2022-09-30;1;CEO Corporate Executive Offices;Telecomunicações;1;0.02072089886792
08.924.783/0001-01;2022-09-30;1;Montreal - Centro Empresarial Barra Shopping;Comércio;0.15088705239202;0.00242923868422
08.924.783/0001-01;2022-09-30;1;Montreal - Centro Empresarial Barra Shopping;Outros;0.56731472184061;0.00913360587654
08.924.783/0001-01;2022-09-30;1;Montreal - Centro Empresarial Barra Shopping;Serviços Financeiros Diversos;0.2102731650225;0.00338533822901
08.924.783/0001-01;2022-09-30;1;Edifício Transatlântico;Outros;1;0.00889717553628
08.924.783/0001-01;2022-09-30;1;EdiifícioVolkswagen;Automóveis e Motocicletas;1;0.06680911767604
08.924.783/0001-01;2022-09-30;1;Burity;Serviços Financeiros Diversos;1;0.04633230698812
08.924.783/0001-01;2022-12-31;1;Montreal;Comércio;0.15265595481047;0.0023669087867
08.924.783/0001-01;2022-12-31;1;CEO Corporate Executive Offices;Telecomunicações;1;0.02018923785361
08.924.783/0001-01;2022-12-31;1;Condomínio Parque da Cidade - Torre Sucupira;Medicamentos e Outros Produtos;1;0.03282660926238
08.924.783/0001-01;2022-12-31;1;Centro Empresarial Senado;Petróleo, Gás e Biocombustíveis;0.9971558536781;0.16601534570563
08.924.783/0001-01;2022-12-31;1;Morumbi Corporate - Diamond Tower;Agropecuária;0.25756712243315;0.03433470808232
08.924.783/0001-01;2022-12-31;1;Morumbi Corporate - Diamond Tower;Computadores e Equipamentos;0.56302329042952;0.07505321384899
08.924.783/0001-01;2022-12-31;1;Morumbi Corporate - Diamond Tower;Medicamentos e Outros Produtos;0.1003644297235;0.01337897229993
08.924.783/0001-01;2022-12-31;1;Montreal;Outros;0.57396555348971;0.00889925396953
08.924.783/0001-01;2022-12-31;1;Montreal;Serviços Financeiros Diversos;0.20025650908248;0.0031049485854
08.924.783/0001-01;2022-12-31;1;Edifício Transatlântico;Outros;1;0.00868029929455
08.924.783/0001-01;2022-12-31;1;Volkswagen;Automóveis e Motocicletas;1;0.06509491582143
08.924.783/0001-01;2022-12-31;1;Burity;Serviços Financeiros Diversos;1;0.04382301051291
08.924.783/0001-01;2022-12-31;1;Edificio Eldorado;Comércio;0.18338534891578;0.0278930128715
08.924.783/0001-01;2022-12-31;1;Edificio Eldorado;Serviços Diversos;0.27244750131679;0.04143941544931
08.924.783/0001-01;2022-12-31;1;Edificio Eldorado;Outros;0.26884683338659;0.04089175186813
08.924.783/0001-01;2022-12-31;1;Edificio Eldorado;Construção e Engenharia;0.13979372918194;0.02126270343013
09.006.914/0001-34;2022-03-31;1;Ambev;Bebidas;1;0.2358
09.006.914/0001-34;2022-03-31;1;Ampla;Eletrecidade;1;0.7642
09.006.914/0001-34;2022-06-30;1;Ampla;Eletrecidade;1;0.7642
09.006.914/0001-34;2022-06-30;1;Ambev;Bebidas;1;0.2358
09.006.914/0001-34;2022-09-30;1;Ambev;Bebidas;1;0.2358
09.006.914/0001-34;2022-09-30;1;Ampla;Eletrecidade;1;0.7642
09.006.914/0001-34;2022-12-30;1;Ambev;Bebidas;1;0.2358
09.006.914/0001-34;2022-12-30;1;Ampla;Eletrecidade;1;0.7642
09.072.017/0001-29;2022-03-31;1;Centro Empresarial Cidade Nova - Teleporto;Assitência Médica;0.134841;0.002701
09.072.017/0001-29;2022-03-31;1;Torre Rio Sul;Imobiliário;0.94003;0.016488
09.072.017/0001-29;2022-03-31;1;Sêneca - Totvs;Tecnologia da informação;1;0.219711
09.072.017/0001-29;2022-03-31;1;Transatlântico;-;0;0
09.072.017/0001-29;2022-03-31;1;Centro Empresarial Cidade Nova - Teleporto;Imobíliario;0.736491;0.01475
09.072.017/0001-29;2022-03-31;1;Sercom Taboão;Call Center;0;0
09.072.017/0001-29;2022-03-31;1;Edifício Roberto Sampaio Ferreira;Previdência e seguros;0.798637;0.013637
09.072.017/0001-29;2022-03-31;1;Edifício Paulista Star;-;0;0
09.072.017/0001-29;2022-03-31;1;Torre Martiniano;-;0;0
09.072.017/0001-29;2022-03-31;1;Edifício Jatobá - 50%;Previdência e seguros;0.13794;0.023988
09.072.017/0001-29;2022-03-31;1;Edifício Jatobá - 50%;Energia;0.766586;0.133311
09.072.017/0001-29;2022-03-31;1;GVT Curitiba;Telecomunicação;1;0.023419
09.072.017/0001-29;2022-03-31;1;Centro Empresarial Guaíba;Tecnologia da Informação;0.260073;0.006524
09.072.017/0001-29;2022-03-31;1;Centro Empresarial Guaíba;Imobíliario;0.716165;0.017964
09.072.017/0001-29;2022-03-31;1;Edifício Faria Lima;Papel e celulose;0.967135;0.039542
09.072.017/0001-29;2022-03-31;1;Contax Alegria;Call Center;1;0.023991
09.072.017/0001-29;2022-03-31;1;Edifício Chucri Zaidan;Telecomunicação;1;0.184472
09.072.017/0001-29;2022-03-31;1;Centro Empresarial Dom Pedro;Bens Industriais;0.914842;0.014209
09.072.017/0001-29;2022-03-31;1;Centro Empresarial de São Paulo;Tecnologia da informação;0.953542;0.010987
09.072.017/0001-29;2022-03-31;1;Edifício Brasilinterpart;Tecnologia da informação;1;0.002509
09.072.017/0001-29;2022-03-31;1;Berrini One;Alimentícia;0.260911;0.011526
09.072.017/0001-29;2022-03-31;1;Berrini One;Farmacéutica;0.214346;0.007275
09.072.017/0001-29;2022-03-31;1;Berrini One;Energia;0.240995;0.006279
09.072.017/0001-29;2022-03-31;1;Berrini One;Previdência e seguros;0.214645;0.011542
09.072.017/0001-29;2022-03-31;1;Berrini One;Tecnologia da Informação;0.162941;0.008762
09.072.017/0001-29;2022-03-31;1;BB Antônio das Chagas;Bancos e Corretoras;1;0.021151
09.072.017/0001-29;2022-06-30;1;BB Antônio das Chagas;Bancos e Corretoras;1;0.014035
09.072.017/0001-29;2022-06-30;1;Berrini One;Tecnologia da Informação;0.149426;0.008801
09.072.017/0001-29;2022-06-30;1;Berrini One;Previdência e seguros;0.196842;0.011594
09.072.017/0001-29;2022-06-30;1;Berrini One;Energia;0.217294;0.006279
09.072.017/0001-29;2022-06-30;1;Berrini One;Farmacéutica;0.144192;0.008493
09.072.017/0001-29;2022-06-30;1;Berrini One;Alimentícia;0.276393;0.012798
09.072.017/0001-29;2022-06-30;1;Edifício Brasilinterpart;Tecnologia da informação;1;2.7E-05
09.072.017/0001-29;2022-06-30;1;Centro Empresarial de São Paulo;Tecnologia da informação;0.939705;0.011037
09.072.017/0001-29;2022-06-30;1;Centro Empresarial Dom Pedro;Bens Industriais;0.928894;0.015157
09.072.017/0001-29;2022-06-30;1;Edifício Chucri Zaidan;Telecomunicação;1;0.185306
09.072.017/0001-29;2022-06-30;1;Transatlântico;-;0;0
09.072.017/0001-29;2022-06-30;1;Sêneca - Totvs;Tecnologia da informação;1;0.256226
09.072.017/0001-29;2022-06-30;1;Torre Rio Sul;Óleo e gás;0.164838;0.002074
09.072.017/0001-29;2022-06-30;1;Torre Rio Sul;Imobiliário;0.718018;0.008223
09.072.017/0001-29;2022-06-30;1;Centro Empresarial Cidade Nova - Teleporto;Assitência Médica;0.14579;0.002713
09.072.017/0001-29;2022-06-30;1;Centro Empresarial Cidade Nova - Teleporto;Imobíliario;0.317741;0.005912
09.072.017/0001-29;2022-06-30;1;Sercom Taboão;Call Center;1;0.004437
09.072.017/0001-29;2022-06-30;1;Edifício Roberto Sampaio Ferreira;Previdência e seguros;0.670517;0.012276
09.072.017/0001-29;2022-06-30;1;Edifício Paulista Star;-;0;0
09.072.017/0001-29;2022-06-30;1;Torre Martiniano;-;0;0
09.072.017/0001-29;2022-06-30;1;Edifício Jatobá - 50%;Máquinas e Equipamentos;0.177082;0.003927
09.072.017/0001-29;2022-06-30;1;Edifício Jatobá - 50%;Transportes Aéreos;0.817096;0.018121
09.072.017/0001-29;2022-06-30;1;GVT Curitiba;Telecomunicação;1;0.02486
09.072.017/0001-29;2022-06-30;1;Centro Empresarial Guaíba;Tecnologia da Informação;0.315706;0.006553
09.072.017/0001-29;2022-06-30;1;Centro Empresarial Guaíba;Imobíliario;0.654745;0.013591
09.072.017/0001-29;2022-06-30;1;Edifício Faria Lima;Papel e celulose;0.961885;0.040969
09.072.017/0001-29;2022-06-30;1;Contax Alegria;Call Center;0;0
09.072.017/0001-29;2022-09-30;1;Transatlântico;-;0;0
09.072.017/0001-29;2022-09-30;1;Totvs;Tecnologia da informação;1;0.177881
09.072.017/0001-29;2022-09-30;1;Torre Rio Sul;Imobiliário;0.91705;0.009579
09.072.017/0001-29;2022-09-30;1;Centro Empresarial Cidade Nova - Teleporto;Assitência Médica;0.173327;0.00188
09.072.017/0001-29;2022-09-30;1;Centro Empresarial Cidade Nova - Teleporto;Imobíliario;0.618201;0.006704
09.072.017/0001-29;2022-09-30;1;Sercom Taboão;Call Center;1;0.009877
09.072.017/0001-29;2022-09-30;1;Edifício Roberto Sampaio Ferreira;Previdência e seguros;0.756866;0.009216
09.072.017/0001-29;2022-09-30;1;Edifício Paulista Star;Transportes;1;0.014208
09.072.017/0001-29;2022-09-30;1;Torre Martiniano;-;0;0
09.072.017/0001-29;2022-09-30;1;Edifício Jatobá - 50%;Transportes Aéreos;0.106456;0.012555
09.072.017/0001-29;2022-09-30;1;Vivo Curitiba;Telecomunicação;1;0.02136
09.072.017/0001-29;2022-09-30;1;Centro Empresarial Guaíba;Tecnologia da Informação;0.30019;0.005073
09.072.017/0001-29;2022-09-30;1;Centro Empresarial Guaíba;Imobíliario;0.65582;0.011083
09.072.017/0001-29;2022-09-30;1;Edifício Faria Lima;Papel e celulose;0.963839;0.028386
09.072.017/0001-29;2022-09-30;1;LIQ Alegria;Call Center;1;0.026417
09.072.017/0001-29;2022-09-30;1;Edifício Chucri Zaidan;Telecomunicação;1;0.140485
09.072.017/0001-29;2022-09-30;1;Centro Empresarial Dom Pedro;Bens Industriais;0.928894;0.010502
09.072.017/0001-29;2022-09-30;1;Centro Empresarial de São Paulo;Tecnologia da informação;0.945361;0.007647
09.072.017/0001-29;2022-09-30;1;Edifício Brasilinterpart;Tecnologia da informação;1;0.001712
09.072.017/0001-29;2022-09-30;1;Berrini One;Alimentícia;0.330424;0.014597
09.072.017/0001-29;2022-09-30;1;Berrini One;Farmacéutica;0.131975;0.00583
09.072.017/0001-29;2022-09-30;1;Berrini One;Energia;0.200738;0.008868
09.072.017/0001-29;2022-09-30;1;Berrini One;Previdência e seguros;0.174559;0.007711
09.072.017/0001-29;2022-09-30;1;Berrini One;Tecnologia da Informação;0.142675;0.006303
09.072.017/0001-29;2022-09-30;1;Antônio das Chagas;Bancos e Corretoras;0;0
09.072.017/0001-29;2022-12-31;1;Sercom Taboão;Telecomunicação;1;0.011189
09.072.017/0001-29;2022-12-31;1;Edifício Roberto Sampaio Ferreira;Previdência e Seguro;0.451662;0.011466
09.072.017/0001-29;2022-12-31;1;Centro Empresarial Cidade Nova - Teleporto;Imobiliário;0.555209;0.010819
09.072.017/0001-29;2022-12-31;1;Centro Empresarial Cidade Nova - Teleporto;Assistência Médica;0.2278;0.004439
09.072.017/0001-29;2022-12-31;1;Torre Rio Sul;Imobiliário;0.920511;0.016244
09.072.017/0001-29;2022-12-31;1;Edifício Roberto Sampaio Ferreira;Telecomunicação;0.317034;0.008049
09.072.017/0001-29;2022-12-31;1;Edifício Paulista Star;-;0;0
09.072.017/0001-29;2022-12-31;1;Totvs;Tecnologia da Informação;1;0.294885
09.072.017/0001-29;2022-12-31;1;Edifício Jatobá - 50%;Locação de Equipamentos;0.386075;0.013541
09.072.017/0001-29;2022-12-31;1;Torre Martiniano;-;0;0
09.072.017/0001-29;2022-12-31;1;Edifício Jatobá - 50%;Aviação;0.507216;0.01779
09.072.017/0001-29;2022-12-31;1;Vivo Curitiba;Telecomunicação;1;0.035433
09.072.017/0001-29;2022-12-31;1;Berrini One;Farmacêutica;0.121856;0.009671
09.072.017/0001-29;2022-12-31;1;Berrini One;Indústria Alimentícia;0.103097;0.008182
09.072.017/0001-29;2022-12-31;1;Centro Empresarial Guaíba;Serviços Financeiros;0.329317;0.009981
09.072.017/0001-29;2022-12-31;1;Transatlântico;-;0;0
09.072.017/0001-29;2022-12-31;1;Centro Empresarial Guaíba;Imobiliário;0.359192;0.010887
09.072.017/0001-29;2022-12-31;1;Edifício Brasilinterpart;-;0;0
09.072.017/0001-29;2022-12-31;1;Centro Empresarial de São Paulo;Tecnologia da Informação;0.946327;0.01302
09.072.017/0001-29;2022-12-31;1;Centro Empresarial Guaíba;Tecnologia da Informação;0.277659;0.008416
09.072.017/0001-29;2022-12-31;1;Edifício Faria Lima;Papel e Celulose;0.960455;0.047089
09.072.017/0001-29;2022-12-31;1;LIQ Alegria;Telecomunicação;1;0.091929
09.072.017/0001-29;2022-12-31;1;Centro Empresarial Dom Pedro;Bens industriais;0.923622;0.017534
09.072.017/0001-29;2022-12-31;1;Edifício Chucri Zaidan;Telecomunicação;1;0.243077
09.072.017/0001-29;2022-12-31;1;Berrini One;Tecnologia da Informação;0.140292;0.011134
09.072.017/0001-29;2022-12-31;1;Berrini One;Restaurantes;0.206733;0.016408
09.072.017/0001-29;2022-12-31;1;Berrini One;Seguros;0.180627;0.014336
09.072.017/0001-29;2022-12-31;1;Antônio das Chagas;-;0;0
09.150.967/0001-24;2022-03-31;1;Anhanguera Educacional;Universidade;1;1
09.150.967/0001-24;2022-06-30;1;Anhanguera Educacional;Universidade;1;1
09.150.967/0001-24;2022-09-30;1;Anhanguera Educacional;Universidade;1;1
09.150.967/0001-24;2022-12-31;1;Anhanguera Educacional;Universidade;1;1
09.276.964/0001-31;2022-03-31;1;Imóvel 1;Setor1 Serviços;1;1
09.276.964/0001-31;2022-03-31;1;Imóvel 1;Setor2;0;0
09.276.964/0001-31;2022-03-31;1;Imóvel 1;Setor3;0;0
09.276.964/0001-31;2022-03-31;1;Imóvel 1;SetorN;0;0
09.276.964/0001-31;2022-06-30;3;Imóvel 1;Setor3;0;0
09.276.964/0001-31;2022-06-30;3;Imóvel 1;Setor2;0;0
09.276.964/0001-31;2022-06-30;3;Imóvel 1;SetorN;0;0
09.276.964/0001-31;2022-06-30;3;Imóvel 1;Setor1 Serviços;1;1
09.276.964/0001-31;2022-09-30;2;Imóvel 1;SetorN;0;0
09.276.964/0001-31;2022-09-30;2;Imóvel 1;Setor3;0;0
09.276.964/0001-31;2022-09-30;2;Imóvel 1;Setor2;0;0
09.276.964/0001-31;2022-09-30;2;Imóvel 1;Setor1 Serviços;1;1
09.276.964/0001-31;2022-12-31;1;Imóvel 1;Setor1;0;0
09.276.964/0001-31;2022-12-31;1;Imóvel 1;Setor2;0;0
09.276.964/0001-31;2022-12-31;1;Imóvel 1;Setor3;0;0
09.276.964/0001-31;2022-12-31;1;Imóvel 1;SetorN;0;0
09.326.861/0001-39;2022-03-31;1;Shopping West Plaza - 30%;-;1;0.981995
09.326.861/0001-39;2022-06-30;1;Shopping West Plaza - 30%;-;0;0
09.326.861/0001-39;2022-09-30;1;Shopping West Plaza - 30%;-;0;0
09.326.861/0001-39;2022-12-30;1;Shopping West Plaza - 30%;-;0;0
09.350.920/0001-04;2022-03-31;1;Muniz Barreto;N/A;0;0
09.350.920/0001-04;2022-06-30;1;Muniz Barreto;N/A;0;0
09.350.920/0001-04;2022-09-30;1;Muniz Barreto;N/A;0;0
09.350.920/0001-04;2022-12-31;1;Muniz Barreto;N/A;0;0
09.517.273/0001-82;2022-03-31;1;Loja Habitarte Verde;Varejo Alimentar;1;0.16
09.517.273/0001-82;2022-03-31;1;Loja Habitarte Verde;Setor2;0;0
09.517.273/0001-82;2022-03-31;1;Loja Habitarte Verde;Setor3;0;0
09.517.273/0001-82;2022-03-31;1;Loja Habitarte Verde;SetorN;0;0
09.517.273/0001-82;2022-03-31;1;Madureira;Contact CenterSetor2;1;0.33
09.517.273/0001-82;2022-03-31;1;Madureira;Setor3;0;0
09.517.273/0001-82;2022-03-31;1;Madureira;SetorN;0;0
09.517.273/0001-82;2022-03-31;1;Jandira;Logistíca Alimentação;1;0.22
09.517.273/0001-82;2022-03-31;1;Jandira;Setor2;0;0
09.517.273/0001-82;2022-03-31;1;Jandira;Setor3;0;0
09.517.273/0001-82;2022-03-31;1;Jandira;SetorN;0;0
09.517.273/0001-82;2022-03-31;1;SANT ANTONIO;Industrial Automotivo;1;0.31
09.517.273/0001-82;2022-03-31;1;SANT ANTONIO;Setor2;0;0
09.517.273/0001-82;2022-03-31;1;SANT ANTONIO;Setor3;0;0
09.517.273/0001-82;2022-03-31;1;SANT ANTONIO;SetorN;0;0
09.517.273/0001-82;2022-06-30;1;Jandira;Logistíca Alimentação;1;0.22
09.517.273/0001-82;2022-06-30;1;Jandira;Setor2;0;0
09.517.273/0001-82;2022-06-30;1;Loja Habitarte Verde;Varejo Alimentar;1;0.16
09.517.273/0001-82;2022-06-30;1;Jandira;Setor3;0;0
09.517.273/0001-82;2022-06-30;1;Jandira;SetorN;0;0
09.517.273/0001-82;2022-06-30;1;SANT ANTONIO;Setor2;0;0
09.517.273/0001-82;2022-06-30;1;Loja Habitarte Verde;Setor2;0;0
09.517.273/0001-82;2022-06-30;1;SANT ANTONIO;Setor3;0;0
09.517.273/0001-82;2022-06-30;1;SANT ANTONIO;Industrial Automotivo;1;0.31
09.517.273/0001-82;2022-06-30;1;Madureira;SetorN;0;0
09.517.273/0001-82;2022-06-30;1;Madureira;Setor3;0;0
09.517.273/0001-82;2022-06-30;1;Madureira;Contact CenterSetor2;1;0.33
09.517.273/0001-82;2022-06-30;1;SANT ANTONIO;SetorN;0;0
09.517.273/0001-82;2022-06-30;1;Loja Habitarte Verde;SetorN;0;0
09.517.273/0001-82;2022-06-30;1;Loja Habitarte Verde;Setor3;0;0
09.517.273/0001-82;2022-09-30;2;Santo Antônio;Setor 3;0;0
09.517.273/0001-82;2022-09-30;2;Santo Antônio;Setor N.;0;0
09.517.273/0001-82;2022-09-30;2;Santo Antônio;Setor 2;0;0
09.517.273/0001-82;2022-09-30;2;Santo Antônio;Industrial Automotivo;1;0
09.517.273/0001-82;2022-09-30;2;Jandira;Setor N.;0;0
09.517.273/0001-82;2022-09-30;2;Madureira;Setor N.;0;0
09.517.273/0001-82;2022-09-30;2;Jandira;Setor 3;0;0
09.517.273/0001-82;2022-09-30;2;Jandira;Setor 2;0;0
09.517.273/0001-82;2022-09-30;2;Madureira;Setor 3;0;0
09.517.273/0001-82;2022-09-30;2;Madureira;Setor 2;0;0
09.517.273/0001-82;2022-09-30;2;Loja Habitarte Verde;Varejo Alimentar;1;0
09.517.273/0001-82;2022-09-30;2;Loja Habitarte Verde;Setor 2;0;0
09.517.273/0001-82;2022-09-30;2;Madureira;Contact Center;1;0
09.517.273/0001-82;2022-09-30;2;Loja Habitarte Verde;Setor N.;0;0
09.517.273/0001-82;2022-09-30;2;Loja Habitarte Verde;Setor 3;0;0
09.517.273/0001-82;2022-09-30;2;Jandira;Logística Alimentação;1;0
09.517.273/0001-82;2022-12-31;1;Jandira;Setor 3;0;0
09.517.273/0001-82;2022-12-31;1;Jandira;Setor N.;0;0
09.517.273/0001-82;2022-12-31;1;Jandira;Setor 2;0;0
09.517.273/0001-82;2022-12-31;1;Jandira;Logística Alimentação;1;0
09.517.273/0001-82;2022-12-31;1;Madureira;Setor N.;0;0
09.517.273/0001-82;2022-12-31;1;Madureira;Setor 3;0;0
09.517.273/0001-82;2022-12-31;1;Madureira;Setor 2;0;0
09.517.273/0001-82;2022-12-31;1;Madureira;Contact Center;1;0
09.517.273/0001-82;2022-12-31;1;Santo Antônio;Industrial Automotivo;1;0
09.517.273/0001-82;2022-12-31;1;Loja Habitarte Verde;Setor N.;0;0
09.517.273/0001-82;2022-12-31;1;Santo Antônio;Setor 2;0;0
09.517.273/0001-82;2022-12-31;1;Loja Habitarte Verde;Setor 3;0;0
09.517.273/0001-82;2022-12-31;1;Loja Habitarte Verde;Setor 2;0;0
09.517.273/0001-82;2022-12-31;1;Loja Habitarte Verde;Varejo Alimentar;1;0
09.517.273/0001-82;2022-12-31;1;Santo Antônio;Setor N.;0;0
09.517.273/0001-82;2022-12-31;1;Santo Antônio;Setor 3;0;0
10.347.985/0001-80;2022-03-31;1;Cidade Jardim Continental Tower;Indústria;0.630992;0.588747
10.347.985/0001-80;2022-03-31;1;Cidade Jardim Continental Tower;Tecnologia;0.151042;0.14093
10.347.985/0001-80;2022-03-31;1;Cidade Jardim Continental Tower;Energia;0.147205;0.13735
10.347.985/0001-80;2022-06-30;1;Cidade Jardim Continental Tower;Tecnologia;0.134901;0.12884
10.347.985/0001-80;2022-06-30;1;Cidade Jardim Continental Tower;Energia;0.145336;0.138806
10.347.985/0001-80;2022-06-30;1;Cidade Jardim Continental Tower;Indústria;0.424736;0.405654
10.347.985/0001-80;2022-09-30;1;Cidade Jardim Continental Tower;Tecnologia;0.188247;0.183005
10.347.985/0001-80;2022-09-30;1;Cidade Jardim Continental Tower;Indústria;0.390107;0.379245
10.347.985/0001-80;2022-09-30;1;Cidade Jardim Continental Tower;Tecnologia;0.153944;0.149657
10.347.985/0001-80;2022-09-30;1;Cidade Jardim Continental Tower;Serviços;0.136136;0.132346
10.347.985/0001-80;2022-12-30;1;Cidade Jardim Continental Tower;Indústria;0.410268;0.306917
10.347.985/0001-80;2022-12-30;1;Cidade Jardim Continental Tower;Saúde e Beleza;0.11534;0.086285
10.375.382/0001-91;2022-03-31;1;Floripa Shopping;Loja de Departamentos;0.230563;0.222041
10.375.382/0001-91;2022-03-31;1;Floripa Shopping;Outros;0.151747;0.146136
10.375.382/0001-91;2022-03-31;1;Floripa Shopping;Estacionamento;0.101316;0.09757
10.375.382/0001-91;2022-06-30;1;Floripa Shopping;BRINQUEDOS;0.17572;0.168214
10.375.382/0001-91;2022-06-30;1;Floripa Shopping;Estacionamento;0.2413;0.230993
10.375.382/0001-91;2022-06-30;1;Floripa Shopping;LOJA DE DEPARTAMENTOS;0.133398;0.127701
10.375.382/0001-91;2022-09-30;1;Floripa Shopping;Estacionamento;0.101316;0.098562
10.375.382/0001-91;2022-09-30;1;Floripa Shopping;SUPERMERCADO;0.151747;0.147622
10.375.382/0001-91;2022-09-30;1;Floripa Shopping;HIPERMERCADO;0.101316;0.101316
10.375.382/0001-91;2022-09-30;1;Floripa Shopping;LOJA DE DEPARTAMENTOS;0.106749;0.103848
10.375.382/0001-91;2022-09-30;1;Floripa Shopping;OUTROS SERVIÇOS;0.123817;0.120452
10.375.382/0001-91;2022-12-30;1;Floripa Shopping - 35,37255%;-;0;0
10.427.246/0001-06;2022-03-31;1;Brazilian Financial Center;Serviços Diversos;0.20334641167975;0.06901321192517
10.427.246/0001-06;2022-03-31;1;Brazilian Financial Center;Outros;0.13578977575252;0.04608534025198
10.427.246/0001-06;2022-03-31;1;Brazilian Financial Center;Mídia;0.10852361438449;0.0368315483737
10.427.246/0001-06;2022-03-31;1;Brazilian Financial Center;Serviços Financeiros Diversos;0.55234019818323;0.18745730911663
10.427.246/0001-06;2022-03-31;1;Edificio Torre Almirante;Fundos;0.50545727575159;0.13623654865835
10.427.246/0001-06;2022-03-31;1;Edificio Torre Almirante;Serviços Financeiros Diversos;0.23694725017477;0.06386469663513
10.427.246/0001-06;2022-03-31;1;Edificio Torre Almirante;Serviços Diversos;0.21685137792947;0.05844823038107
10.427.246/0001-06;2022-06-30;1;Brazilian Financial Center;Serviços Diversos;0.19746781049466;0.07565820188046
10.427.246/0001-06;2022-06-30;1;Brazilian Financial Center;Outros;0.1318641784468;0.05052269840203
10.427.246/0001-06;2022-06-30;1;Brazilian Financial Center;Mídia;0.1055425742381;0.040437787651
10.427.246/0001-06;2022-06-30;1;Brazilian Financial Center;Serviços Financeiros Diversos;0.56512543682044;0.216523261587
10.427.246/0001-06;2022-06-30;1;Edificio Torre Almirante;Fundos;0.5125225683977;0.156371993779
10.427.246/0001-06;2022-06-30;1;Edificio Torre Almirante;Serviços Financeiros Diversos;0.2149294894157;0.06557555677384
10.427.246/0001-06;2022-06-30;1;Edificio Torre Almirante;Serviços Diversos;0.21521395155824;0.06566234692733
10.427.246/0001-06;2022-09-30;1;Edificio Torre Almirante;Serviços Financeiros Diversos;0.30377786329916;0.11877967686429
10.427.246/0001-06;2022-09-30;1;Edificio Torre Almirante;Fundos;0.46607440211954;0.18223897645879
10.427.246/0001-06;2022-09-30;1;Edificio Torre Almirante;Serviços Diversos;0.23014773458129;0.08998968274951
10.427.246/0001-06;2022-09-30;1;Brazilian Financial Center;Outros;0.12753493593613;0.06924092442018
