CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
23.964.908/0001-10;2017-03-31;1;Imóvel 10;10. Industrial: Bady Bassit - SP, matrícula: 64.610. Endereço: Rodovia BR-153, km 75,5 - Distrito Industrial III.;20100;1;10. Industrial: Bady Bassit - SP, matrícula: 64.610. Endereço: Rodovia BR-153, km 75,5 - Distrito Industrial III.;0;Venda
23.964.908/0001-10;2017-03-31;1;Imóvel 11;11. Imóvel Comercial: Rio de Janeiro - RJ, matrícula: 344.069, Endereço: Rua Cândido Benício, nº 200, CEP: 21.320-060;0;1;11. Imóvel Comercial: Rio de Janeiro - RJ, matrícula: 344.069, Endereço: Rua Cândido Benício, nº 200, CEP: 21.320-060;0;Venda
23.964.908/0001-10;2017-03-31;1;Imóvel 12;12. Imóvel Comercial: Niterói - RJ, matrícula: 344.069, Endereço:Rodovia Amaral Peixoto, 3.001 e 3.674,;0;1;12. Imóvel Comercial: Niterói - RJ, matrícula: 344.069, Endereço:Rodovia Amaral Peixoto, 3.001 e 3.674,;0;Venda
23.964.908/0001-10;2017-03-31;1;Imóvel 13;13. Galpão Comercial: Mogi das Cruzes - SP, matrícula: 44.617. Endereço: Rua Tenente Onofre Rodrigues de Aguiar, 1301, Vila Industrial;0;1;13. Galpão Comercial: Mogi das Cruzes - SP, matrícula: 44.617. Endereço: Rua Tenente Onofre Rodrigues de Aguiar, 1301, Vila Industrial;0;Venda
23.964.908/0001-10;2017-03-31;1;Imóvel 14;14. Prédio Residencial: Recife - PE, matrícula: 80.066. Endereço: Rua Amália Bernardino de Souza, 454, Bloco C, apto. 103, Paço Imperial, Boa Viagem.;0;1;14. Prédio Residencial: Recife - PE, matrícula: 80.066. Endereço: Rua Amália Bernardino de Souza, 454, Bloco C, apto. 103, Paço Imperial, Boa Viagem.;0;Venda
23.964.908/0001-10;2017-03-31;1;Imóvel 15;15. Empreendimento Lumina Office: Bauru - SP, Endereço: Rua Rodrigo Romeiro, 50, esquina da Av. das Nações Unidas - Higienópolis.;155;1;15. Empreendimento Lumina Office: Bauru - SP, Endereço: Rua Rodrigo Romeiro, 50, esquina da Av. das Nações Unidas - Higienópolis.;0;Venda
23.964.908/0001-10;2017-03-31;1;Imóvel 16;16. Prédio Residencial: Belo Horizonte - MG, matrícula: 79.744.  Endereço: Rua Ouro Preto, 1523 - Ed. Costa Smeralda - Ap. 1402;0;1;16. Prédio Residencial: Belo Horizonte - MG, matrícula: 79.744.  Endereço: Rua Ouro Preto, 1523 - Ed. Costa Smeralda - Ap. 1402;0;Venda
23.964.908/0001-10;2017-03-31;1;Imóvel 17;17. Prédio Residencial: Belo Horizonte - MG, matrícula: 105.559. Endereço: Rua Felipe dos Santos, 760, esquina Rua Coelho de Souza - Lourdes;0;1;17. Prédio Residencial: Belo Horizonte - MG, matrícula: 105.559. Endereço: Rua Felipe dos Santos, 760, esquina Rua Coelho de Souza - Lourdes;0;Venda
23.964.908/0001-10;2017-03-31;1;Imóvel 18;18. Industrial: Cubatão - SP, matrícula: 14.171. Endereço: Rodovia Anchieta, Km 53,5 - Bairro Fabril.;0;1;18. Industrial: Cubatão - SP, matrícula: 14.171. Endereço: Rodovia Anchieta, Km 53,5 - Bairro Fabril.;0;Venda
23.964.908/0001-10;2017-03-31;1;Imóvel 19;19. Industrial: Paulista - PE., matrícula: 22.388. Endereço: BR 101 Norte, Km 16/17 e Ruas Rio Sibre e Alberto Frazão Ferreira - Distrito Industrial;0;1;19. Industrial: Paulista - PE., matrícula: 22.388. Endereço: BR 101 Norte, Km 16/17 e Ruas Rio Sibre e Alberto Frazão Ferreira - Distrito Industrial;0;Venda
23.964.908/0001-10;2017-03-31;1;Imóvel 20;20. Industrial: Osasco - SP , matrícula: 30.335. Endereço: Rua Luis Henrique de Oliveira, nº 346 - Quitaúna;0;1;20. Industrial: Osasco - SP , matrícula: 30.335. Endereço: Rua Luis Henrique de Oliveira, nº 346 - Quitaúna;0;Venda
26.132.504/0001-59;2017-03-31;1;Edifício San Gustavo;Rua Marie Nade Calfat, nº 249, Jardim Ampliação - São Paulo;2301.5;18;A compra de 72,94% do imóvel foi feita junto com a Hachi Participações LTDA, onde cada parte detém todos os direitos de 50% do percentual do imóvel (17,5 unidades cada);1;Venda
26.191.053/0001-20;2017-03-31;1;Apartamento 200;Avenida Magalhães de Castro, 12.000, Rua Armando Petrella e Leito da Rua Inocêncio Nogueira, Parque Cidade Jardim, 20º andar, Butantã - SP;300.65;1;;0.5104;Renda
26.195.121/0001-20;2017-03-31;1;Ed.San Paolo cj. 181;Av. Brigadeiro Faria Lima, 2055 São Paulo;542.503;1;Não há;0.5;Renda
26.195.121/0001-20;2017-03-31;1;Ed.San Paolo cj. 182;Av. Brigadeiro Faria Lima, 2055 São Paulo;542.503;1;Não há;0.5;Renda
26.195.121/0001-20;2017-09-30;1;Ed. Bueno Business Tower;Av.Dr. Cardoso de Melo, 1.336 cj. 141 / São Paulo / SP;303;1;Imóveis para Renda;1;Renda
26.195.121/0001-20;2017-09-30;1;Ed. Bueno Business Tower;Av.Dr. Cardoso de Melo, 1.336 cj. 142 / São Paulo / SP;303;1;Imóveis para Renda;1;Renda
26.499.833/0001-32;2017-12-31;1;MACEIÓ SHOPPPING;Av. Gustavo Paiva, 2990, Mangabeiras, Maceió - AL - Brasil. CEP:  57037-532.;76310.81;211;Maceió Shopping, inaugurado em 30/04/1989, localizado na Av. Gustavo Paiva, 2990 Mangabeiras, Maceió - AL, com uma área bruta locável (ABL) de 29.845,84 m2 e estando o terreno perfeitamente descrito e caracterizado nas matrículas 59254, 59255, 99378, 59341, 59256 a 59263, 59266 a 59298, 59299 a 59335, 59336 a 59340 e 99379 a 99435 do 1º Cartório de Registro de Imóveis deMaceió - AL.;0.9618;Renda
26.502.761/0001-35;2017-09-29;1;Escritório 1901;Avenida Nações Unidas, 12901, Bloco C, São Paulo - SP;520.34;1;;1;Renda
26.502.761/0001-35;2017-09-29;1;Escritório 1902;Avenida Nações Unidas, 12901, Bloco C, São Paulo - SP;504.48;1;;1;Renda
26.502.761/0001-35;2017-12-29;1;Edifício San Gustavo;Rua Marie Nader Calfat, 249 - Jardim Ampliação;3749.05;35;Apartamentos;1;Renda
26.502.810/0001-30;2017-09-29;1;Escritório 1901;Avenida Nações Unidas, 12901, Bloco C, São Paulo - SP;520.34;1;;1;Renda
26.502.810/0001-30;2017-09-29;1;Escritório 1902;Avenida Nações Unidas, 12901, Bloco C, São Paulo - SP;504.48;1;;1;Renda
26.545.627/0001-11;2017-03-31;1;IMÓVEL A  MATRICULA 80.150;RUA DAVID CANABARRO;408;1;Matrícula nº 80.150, do Oficial de Registro de Imóveis da Comarca de Canoas: "TRÊS PRÉDIOS DE MADEIRA S/N.º, NA RUA DAVID CANABARRO e o respectivo terreno, na zona urbana da cidade de Canoas/RS, com as seguintes medidas e confrontações: ao Norte, onde faz frente, na extensão  de (44m), no alinhamento com a Rua David Canabarro ao Sul, onde faz fundos, na extensão de (44m), com o Arroio Araçá ao Oeste, na extensão de (160m), de frente ao fundo, com terras que são ou foram de propriedade de Adão Kunz e ao Leste, na extensão de (160m), de frente ao fundo, com terras que são ou foram de Joaquim Vidal";0.4305;Renda
26.545.627/0001-11;2017-03-31;1;IMÓVEL B  MATRICULA 123.192;Estrada Municipal do Cajuru, 653,  Bairrinho, São José dos Campos, SP;489.25;1;Matrícula nº 123.192, do Oficial de Registro de Imóveis e Anexos da Comarca de São José dos Campos.UMA ÁREA DE TERRAS, com as benfeitorias constantes de um escritório, plataforma  e galpão de fábrica de gás carbônico, com 489,25m² de área edificada, situada a Estrada do Cajuru, no município, comarca e circunscrição imobiliária de São José dos Campos;0.4305;Renda
26.614.291/0001-00;2017-06-30;2;MOINHO IGUAGU AGROINDUSTRIAL;Rodovia Federal BR 467, 0, Canadá, Cascavel - PR;1496;1;Edifício industrial matrícula nº 51.426;;Renda
26.614.291/0001-00;2017-06-30;2;MOINHO IGUAGU AGROINDUSTRIAL;Rodovia Federal BR 277, S/N KM 600+400, São Miguel do Iguaçu - PR;2791.4;1;Edifício industrial matrícula nº 10.884;;Renda
26.614.291/0001-00;2017-06-30;2;AMBEV;Acesso pelo KM 117,5 Rodovia BR 101, Itajaí - SC;9048.27;1;Edificio Industrial / Armazém matrícula nº 19.803;;Renda
26.614.291/0001-00;2017-06-30;2;MD PAPEIS;Rodovia Presidente Tancredo Neves, s/n - Caieiras - SP;139077;1;Edificio Industrial matrícula nº 5.291;;Renda
26.614.291/0001-00;2017-06-30;2;NISSEI;Rodovia Contorno Norte, Nº 305, Colombo Norte - PR;39978.25;1;Edificio Industrial / Galpão matrícula nº 62.763;;Renda
27.293.656/0001-04;2017-06-30;1;Condomínio Centro Atacadista Canindé;Rua Alexandrino Pedroso, 247, Pari, São Paulo - SP;24007.28;14;Referentes a 12 lojas, matrículas nº 88.025, 88.026, 88.027, 88.028, 88.029, 88.030, 88.031, 88.032, 88.033, 88.034, 88.035, 88.036, a um estacionamento, matrícula nº 88.038 e a parte ideal de 8/9 de um prédio, matrícula nº 51.495;1;Renda
27.368.600/0001-63;2017-12-31;1;Galpão Logístico Quatro Barras;Avenida Prefeito Domingos Mocelin Neto s/n, Borda do Campo, Quatro Barras, PR;249303.38;1;Imóvel Objeto das matriculas 10.569, 10.570 e 15.363 do registro de imóveis da comarca da Região Metropolitana de curitiba do Foro Regional de Campina Grande do Sul. O Imóvel encontra-se livre e desembaraçado de qulaquer ônuis real, bem como qualquer litigio acerca de sua propiedade, aquisição ou livre disposição.;0.965;Renda
27.782.823/0001-72;2017-09-29;1;Matrícula 27954, 5º Registro de Imóveis de São Paulo;Rua Mendes Junir,629;1547.56;5;um prédio e respectivo terreno;0.501686088872262;Renda
27.782.823/0001-72;2017-09-29;1;Matrícula 70.627, 5º Registro de Imóveis de São Paulo;Rua João Teodoro, 1583 e 1587;162;2;Prédio;0.11609085447235;Renda
27.782.823/0001-72;2017-09-29;1;Matrícula 102.862, 3º Registro de Imóveis de São Paulo;Rua Joli,602;100;1;um prédio e respectivo terreno;0.125334814510386;Renda
27.782.823/0001-72;2017-09-29;1;Matrícula 14.441, 3º Registro de Imóveis de São Paulo;Rua J, 201,, lotes nºs 02 ao 19;14164;17;um imóvel industrial;0.069341082263666;Renda
27.782.823/0001-72;2017-09-29;1;Matrícula 340.749, 9º Oficial de Registro do Rio de Janeiro;Avenida José Silva de Azevedo Neto, nº200;100;1;Loja nº111 do bloco 7;0.00847972054066455;Renda
27.782.823/0001-72;2017-09-29;1;Matrícula 77.694, 3º Registro de Imóveis de São Paulo;Rua Julio Ribeiro, nº243;100;1;loja sob nº 10, pavimento VI do Polo Moda Shopping da Pronta entrega;0.0235559338817402;Renda
28.152.272/0001-26;2017-12-31;3;Não aplicável;Não aplicável;0;1;Não aplicável;0;Renda
28.216.384/0001-01;2017-09-30;1;Conjunto contíguo de três imóveis urbanos;Rua Goiás n° 169 Rua Capitão Salomão n° 121 Rua Goias n° 119.;18046;0;Não se aplica.;1;Renda
28.267.530/0001-10;2017-12-31;1;DOMO BUSINESS COMERCIAL (53) 3010;Rua Jose Versolato, n° 111 Unidade 3010;39.68;1;Imoveis a venda;0.0437;Venda
28.267.530/0001-10;2017-12-31;1;DOMO BUSINESS COMERCIAL (53) 3627;Rua Jose Versolato, n° 111 Unidade 3627;62.13;1;Imoveis a venda;0.0684;Venda
28.267.530/0001-10;2017-12-31;1;DOMO BUSINESS COMERCIAL (53) 2722;Rua Jose Versolato, n° 111 Unidade 2722;61;1;Imoveis a venda;0.0671;Venda
28.267.530/0001-10;2017-12-31;1;DOMO BUSINESS COMERCIAL (53) 2427;Rua Jose Versolato, n° 111 Unidade 2427;62.13;1;Imoveis a venda;0.0684;Venda
28.267.530/0001-10;2017-12-31;1;DOMO BUSINESS COMERCIAL (53) 3622;Rua Jose Versolato, n° 111 Unidade 3621;61;1;Imoveis a venda;0.0671;Venda
28.267.530/0001-10;2017-12-31;1;DOMO BUSINESS COMERCIAL (53) 3621;Rua Jose Versolato, n° 111 Unidade 3621;61.2;1;Imoveis a venda;0.0674;Venda
28.267.530/0001-10;2017-12-31;1;ESPAÇO EMPRESARIAL NAÇÕES UNIDAS 412;Avenida Nações Unidas , nº 4.555 Unidade 412;43.78;1;Imoveis a venda;0.0701;Venda
28.267.530/0001-10;2017-12-31;1;ESPAÇO EMPRESARIAL NAÇÕES UNIDAS 411;Avenida Nações Unidas , nº 4.555 Unidade 411;38.67;1;Imoveis a venda;0.0701;Venda
28.267.530/0001-10;2017-12-31;1;Win Work Ibirapuera;Rua Doutor Amâncio de Carvalho, nº 182 Unidade 201;89.28;1;Imoveis a venda;0.181;Venda
28.267.530/0001-10;2017-12-31;1;EDIFÍCIO MARIA GABRIELLA;Rua Nebraska, nº 420 Apartamento 81;196.28;1;Imoveis a venda;0.2966;Venda
28.757.546/0001-00;2017-12-31;1;Caxias Shopping;Rod. Washington Luíz, 2895 - Duque de Caxias/RJ - CEP: 25085-008;44026.22;;Direito de Propriedade;0.24;Renda
