CNPJ_Fundo;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
08.098.114/0001-28;2017-09-30;1;Imóveis para renda acabados;COP-Lj de Rua Copacabana;Av. Nossa Senhora de Copacabana 747, , Rio de Janeiro, RJ,;625;1;Direito de Propriedade;0;0;0.041514;;;;;;;
08.098.114/0001-28;2017-09-30;1;Imóveis para renda acabados;SVB - Shopping Barra;Av. Centenário 2992, 03-A, Salvador, BA, 41140-400;4115.52;1;Direito de Propriedade;0;0;0.018543;;;;;;;
08.098.114/0001-28;2017-09-30;1;Imóveis para renda acabados;FOS - Iguatemi Fortaleza;Av. Washington Soares 85, Lojas 259-F e 367-G, Fortaleza, CE, 60811-341;2905.09;2;Direito de Propriedade;0;0;0.026486;;;;;;;
08.098.114/0001-28;2017-09-30;1;Imóveis para renda acabados;CBS-Shopp.Center Curitiba;R. Brigadeiro Franco 2300, Loja de Departamento 3, Curitiba, PR, 80250-030;3959.89;1;Direito de Propriedade;0;0;0.017159;;;;;;;
08.098.114/0001-28;2017-09-30;1;Imóveis para renda acabados;NIG - Loja de Rua Centro;Av. Nilo Peçanha 186, , Nova Iguaçú, RJ, 26210-012;4592.64;1;Direito de Propriedade;0;0;0.037362;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;MCO - Shopping Iguatemi;Av. Comendador Gustavo Paiva 2990, , Maceió, AL, 57037-285;4588;1;MCO - Shopping Iguatemi;0;0;0.0423;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;SPC - Centro de São Paulo;Rua 24 de Maio 74, , São Paulo, SP, 01041-000;6654.75;4;SPC - Centro de São Paulo;0;0;0.0513;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;NOR - Norte Shopping;Av. Dom Helder Câmara 5474, S-1701 / G-1801, Rio de Janeiro, RJ, 20771-004;8157.83;4;NOR - Norte Shopping;0;0;0.0509;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;DQE - Praça do Pacificador;Praça do Pacificador 39, , Duque de Caxias, RJ, 25020-060;4634.65;1;DQE - Praça do Pacificador;0;0;0.0528;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;Ed. Santa Catarina;Av. Paulista 283, Conjuntos 81 e 82, São Paulo, SP,;1032.3;2;Ed. Santa Catarina;0;0;0.036;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;FOS - Iguatemi Fortaleza;Av. Washington Soares 85, Lojas 259-F e 367-G, Fortaleza, CE, 60811-341;2375.09;2;FOS - Iguatemi Fortaleza;0;0;0.0278;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;CBS - Shopping Curitiba;Rua Brigadeiro Franco 2300, Loja Âncora 2, Curitiba, PR, 80250-030;3417;1;CBS - Shopping Curitiba;0;0;0.018;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;OUV - Rua do Ouvidor;0 186, Loja 186-A, Rio de Janeiro, RJ, 20040-030;5978;1;OUV - Rua do Ouvidor;0;0;0.0593;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;BHM - Minas Shopping;Av. Cristiano Machado 4000, Loja Âncora D, Belo Horizonte, MG, 31160-342;3204.5;1;BHM - Minas Shopping;0;0;0.0241;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;TIJ - Rua Conde de Bonfim;Rua Conde de Bonfim 366, , Rio de Janeiro, RJ, 20520-053;5649;1;TIJ - Rua Conde de Bonfim;0;0;0.0611;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;SVP - Shopping Piedade;Rua Conselheiro Junqueira Ayres 8, , Salvador, BA, 40070-080;4115.52;1;SVP - Shopping Piedade;0;0;0.0433;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;COP - GAR;Ladeira dos Tabajaras 50, 65 vagas de garagem, Rio de Janeiro, RJ, 22031-112;1502.87;1;COP - GAR;0;0;0.0035;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;BHC - Rua Goitacazes;Rua Goitacazes 182, , Belo Horizonte, MG, 30190-050;5931.94;1;BHC - Rua Goitacazes;0;0;0.0465;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;BPB - Pátio Brasil Shopping;SCS Quadra 07 N/A, Loja 01, Brasília, DF, 70307-902;2962.32;1;BPB - Pátio Brasil Shopping;0;0;0.0238;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;SIR - Boulevard Rio Shopping;Rua Barão de São Francisco 236, BOX E, Rio de Janeiro, RJ, 20560-032;2299.99;1;SIR - Boulevard Rio Shopping;0;0;0.0025;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;NIT - Plaza Shopping Niteroi;Rua Quinze de Novembro 8, Loja 123, Niterói, RJ, 24020-125;3231.53;1;NIT - Plaza Shopping Niteroi;0;0;0.0477;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;BEI - Shopping Iguatemi Belém;Travessa Padre Eutíquio 1078, , Belém, PA, 66023-710;3364.47;1;BEI - Shopping Iguatemi Belém;0;0;0.0363;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;BHD - Shopping Del Rey;Av. Pres. Carlos Luz 3001, 2140, Belo Horizonte, MG, 31250-010;3355.08;1;BHD - Shopping Del Rey;0;0;0.0218;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;CAC - Rua Treze de Maio;Rua Treze de Maio 520, , Campinas, SP, 13010-071;4569.8;1;CAC - Rua Treze de Maio;0;0;0.0343;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;REC - Avenida Conde de Boa Vista;Av. Conde da Boa Vista 484, Lote A, Recife, PE, 01407-865;6320;1;REC - Avenida Conde de Boa Vista;0;0;0.05;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;SVB - Shopping Barra;Av. Centenário 2992, Loja Âmcora 03, Salvador, BA, 40155-151;2132.31;1;SVB - Shopping Barra;0;0;0.0195;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;VIX - Edifício Trade Center;Av. Jerônimo Monteiro 1000, Loja 01, Vitória, ES, 29010-004;4686;1;VIX - Edifício Trade Center;1;0;0;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;SLZ - Rua Oswaldo Cruz;Rua Grande 298, , São Luis, MA, 65091-133;4875.16;1;SLZ - Rua Oswaldo Cruz;0;0;0.0289;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;GOI - Goiania Shopping;Av. T-10 1300, Salão Múltiplo Uso 1, 2 e 3, Goiania, GO, 74223-060;2400;1;GOI - Goiania Shopping;0;0;0.0183;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;CPK - Shopping Parque Dom Pedro;Av. Guilherme Campos 500, Bloco 1B (EUC A-013), Campinas, SP, 13087-635;3322.42;1;CPK - Shopping Parque Dom Pedro;0;0;0.0204;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;NIG - Avenida Nilo Peçanha;Av. Nilo Peçanha 176 e 186, , Nova Iguaçú, RJ, 26210-012;4457.25;2;NIG - Avenida Nilo Peçanha;0;0;0.0393;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;EC - Centro Administrativo;Alameda Araguaia 1222, Centro Adm. Nº 617, Barueri, SP, 06455-908;7906.5;1;EC - Centro Administrativo;0;0;0.0754;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;COP - Av. Nossa Senhora de Copacabana;Av. Nossa Senhora de Copacabana 749, Loja A, Rio de Janeiro, RJ, 22050-002;5569.75;2;COP - Av. Nossa Senhora de Copacabana;0;0;0.0424;;;;;;;
08.098.114/0001-28;2017-12-31;2;Imóveis para renda acabados;ABC - Shopping ABC;Av. Pereira Barreto 42, Loja Âncora 3, Santo André, SP, 09190-210;2113.25;1;ABC - Shopping ABC;0;0;0.0145;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Getúlio Vargas, n° 11.181 - Canoas/ RS;12334;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Portugal, n° 5.060 - Belo Horizonte/Minas Gerais;1011.03;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Dom Pedro I, n° 468 - Belo Horizonte/Minas Gerais;1206.91;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Rua Pajurá, nº 171 -  Manaus/AM;3450;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Rod SC-407, nº 250 Biguaçu/ Santa Catarina;4800;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Joaquim Miguel Couto, n° 1.750 - Cubatão/São Paulo;39436;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Rod BR 101, KM 335, s/n - Tubarão/ Santa Catarina;1780;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Av Engenheiro Domingos Ferreira, n° 2.640 Recife/PE;967.76;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Pedro Álvares Cabral, n° 2.621 e 2.647 -  Belém/Pará;433.25;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Rod do Xisto BR-476, Km. 16,5, n° 3.105 - Araucária/ Paraná;3082.62;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Rua Santa Cruz, n° 561 - Varginha/ Minas Gerais;586.65;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Ulysses Guimarães, n° 40 - São Borja/RS;9100;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Rod do BR-285, km 670, s/n° - São Borja/RS;2168;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Mário Leal Ferreira, n° 509, Brotas - Salvador/Bahia;1388.13;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Rodovia BR-101, s/nº. Paulo Lopes/ SC;2972;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-03-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Amazonas, nº 8.555 - Belo Horizonte/Minas Gerais;715.34;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Rodovia BR-101, s/nº. Paulo Lopes/ SC;2972;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Rod SC-407, nº 250 Biguaçu/ Santa Catarina;4800;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Getúlio Vargas, n° 11.181 - Canoas/ RS;12334;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Joaquim Miguel Couto, n° 1.750 - Cubatão/São Paulo;39436;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Pedro Álvares Cabral, n° 2.621 e 2.647 -  Belém/Pará;433.25;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Portugal, n° 5.060 - Belo Horizonte/Minas Gerais;1011.03;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Amazonas, nº 8.555 - Belo Horizonte/Minas Gerais;715.34;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Dom Pedro I, n° 468 - Belo Horizonte/Minas Gerais;1206.91;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Rod do BR-285, km 670, s/n° - São Borja/RS;2168;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Rod BR 101, KM 335, s/n - Tubarão/ Santa Catarina;1780;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Ulysses Guimarães, n° 40 - São Borja/RS;9100;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Av Engenheiro Domingos Ferreira, n° 2.640 Recife/PE;967.76;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Rua Pajurá, nº 171 -  Manaus/AM;3450;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Rod do Xisto BR-476, Km. 16,5, n° 3.105 - Araucária/ Paraná;3082.62;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Rua Santa Cruz, n° 561 - Varginha/ Minas Gerais;586.65;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-06-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Mário Leal Ferreira, n° 509, Brotas - Salvador/Bahia;1388.13;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Rod do Xisto BR-476, Km. 16,5, n° 3.105 - Araucária/ Paraná;3082.62;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Amazonas, nº 8.555 - Belo Horizonte/Minas Gerais;715.34;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Rod do BR-285, km 670, s/n° - São Borja/RS;2168;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Dom Pedro I, n° 468 - Belo Horizonte/Minas Gerais;1206.91;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Portugal, n° 5.060 - Belo Horizonte/Minas Gerais;1011.03;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Rua Santa Cruz, n° 561 - Varginha/ Minas Gerais;586.65;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Av Engenheiro Domingos Ferreira, n° 2.640 Recife/PE;967.76;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Getúlio Vargas, n° 11.181 - Canoas/ RS;12334;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Rodovia BR-101, s/nº. Paulo Lopes/ SC;2972;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Ulysses Guimarães, n° 40 - São Borja/RS;9100;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Joaquim Miguel Couto, n° 1.750 - Cubatão/São Paulo;39436;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Rod BR 101, KM 335, s/n - Tubarão/ Santa Catarina;1780;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Rod SC-407, nº 250 Biguaçu/ Santa Catarina;4800;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Pedro Álvares Cabral, n° 2.621 e 2.647 -  Belém/Pará;433.25;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Rua Pajurá, nº 171 -  Manaus/AM;3450;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-09-30;1;Imóveis para renda acabados;Posto de Combustível;Avenida Mário Leal Ferreira, n° 509, Brotas - Salvador/Bahia;1388.13;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Portugal, n° 5.060 - Belo Horizonte/Minas Gerais;1011.03;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Joaquim Miguel Couto, n° 1.750 - Cubatão/São Paulo;39436;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Rua Pajurá, nº 171 -  Manaus/AM;3450;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Pedro Álvares Cabral, n° 2.621 e 2.647 -  Belém/Pará;433.25;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Mário Leal Ferreira, n° 509, Brotas - Salvador/Bahia;1388.13;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Av Engenheiro Domingos Ferreira, n° 2.640 Recife/PE;967.76;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Rod do BR-285, km 670, s/n° - São Borja/RS;2168;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Getúlio Vargas, n° 11.181 - Canoas/ RS;12334;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Dom Pedro I, n° 468 - Belo Horizonte/Minas Gerais;1206.91;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Rua Santa Cruz, n° 561 - Varginha/ Minas Gerais;586.65;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Rod BR 101, KM 335, s/n - Tubarão/ Santa Catarina;1780;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Ulysses Guimarães, n° 40 - São Borja/RS;9100;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Rod SC-407, nº 250 Biguaçu/ Santa Catarina;4800;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Rodovia BR-101, s/nº. Paulo Lopes/ SC;2972;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Rod do Xisto BR-476, Km. 16,5, n° 3.105 - Araucária/ Paraná;3082.62;1;Imóvel Comercial;0;0;1;;;;;;;
08.417.532/0001-30;2017-12-31;1;Imóveis para renda acabados;Posto de Combustível;Avenida Amazonas, nº 8.555 - Belo Horizonte/Minas Gerais;715.34;1;Imóvel Comercial;0;0;1;;;;;;;
08.431.747/0001-06;2017-03-31;1;Imóveis para renda acabados;São Bernardo Plaza Shopping - 35%;Av. Rotary, 624 - Centro, São Bernardo do Campo - SP;14946.75;234;-;0.0648;0.028475;0.1267419;;;;;;;
08.431.747/0001-06;2017-03-31;1;Imóveis para renda acabados;I Fashion Outlet Novo Hamburgo - 49%;BR-116, 236 - Rio Branco, Novo Hamburgo - RS;9949.45;88;-;0.0938;0.013685;0.051782;;;;;;;
08.431.747/0001-06;2017-03-31;1;Imóveis para renda acabados;Mooca Plaza Shopping - 20%;R. Cap. Pacheco e Chaves, 313 - Mooca, São Paulo - SP;8355;273;-;0.02;0.0112569;0.14320923;;;;;;;
08.431.747/0001-06;2017-03-31;1;Imóveis para renda acabados;Tivoli Shopping - 59%;Av. Santa Barbara, 777 - Vila Mollon IV, Santa Bárbara D'Oeste - SP;14066.78;157;-;0.139;0.0525698;0.064495;;;;;;;
08.431.747/0001-06;2017-03-31;1;Imóveis para renda acabados;Goiabeiras Shopping - 53.99%;Av. José Monteiro Figueiredo, 500 - Duque de Caxias, Cuiabá - MT;14821.8747;210;-;0.099;0.0385693;0;;;;;;;
08.431.747/0001-06;2017-03-31;1;Imóveis para renda acabados;Shopping Center Penha - 87,5628%;R. Dr. João Ribeiro, 304 - Penha de Franca, São Paulo - SP;25955.365176;208;-;0.034;0.04125896;0.2277531;;;;;;;
08.431.747/0001-06;2017-06-30;1;Imóveis para renda acabados;Shopping Center Penha - 87,5628%;R. Dr. João Ribeiro, 304 - Penha de Franca, São Paulo - SP;25955.365176;208;-;0.032;0.0985819984566096;0.243420366015208;;;;;;;
08.431.747/0001-06;2017-06-30;1;Imóveis para renda acabados;Mooca Plaza Shopping - 20%;R. Cap. Pacheco e Chaves, 313 - Mooca, São Paulo - SP;8316.6;275;-;0.036;-0.0226271062201006;0.163258958183344;;;;;;;
08.431.747/0001-06;2017-06-30;1;Imóveis para renda acabados;Goiabeiras Shopping - 53.99%;Av. José Monteiro Figueiredo, 500 - Duque de Caxias, Cuiabá - MT;14150.779;184;-;0.118;0.0513381889863312;0.050238490376159;;;;;;;
08.431.747/0001-06;2017-06-30;1;Imóveis para renda acabados;Tivoli Shopping - 59%;Av. Santa Barbara, 777 - Vila Mollon IV, Santa Bárbara D'Oeste - SP;14049.67;156;-;0.115;0.1578;0.0971225271775398;;;;;;;
08.431.747/0001-06;2017-06-30;1;Imóveis para renda acabados;São Bernardo Plaza Shopping - 35%;Av. Rotary, 624 - Centro, São Bernardo do Campo - SP;14946.75;235;-;0.083;-0.00364752746153618;0.0904095896411026;;;;;;;
08.431.747/0001-06;2017-06-30;1;Imóveis para renda acabados;I Fashion Outlet Novo Hamburgo - 49%;BR-116, 236 - Rio Branco, Novo Hamburgo - RS;9949.45;91;-;0.098;0.100933333333333;0.0451057921537629;;;;;;;
08.431.747/0001-06;2017-09-29;3;Imóveis para renda acabados;Goiabeiras Shopping - 53,99%;Av. José Monteiro Figueiredo, 500 - Duque de Caxias, Cuiabá - MT;14149.1593;187;-;0.15277423234556;0.008;0.075;;;;;;;
08.431.747/0001-06;2017-09-29;3;Imóveis para renda acabados;Tivoli Shopping - 59%;Av. Santa Barbara, 777 - Vila Mollon IV, Santa Bárbara D'Oeste - SP;14088.02;158;-;0.109896971719887;0.1352;0.0879;;;;;;;
08.431.747/0001-06;2017-09-29;3;Imóveis para renda acabados;I Fashion Outlet Novo Hamburgo - 49%;BR-116, 236 - Rio Branco, Novo Hamburgo - RS;9841.65;91;-;0.065;0.121333;0.0406;;;;;;;
08.431.747/0001-06;2017-09-29;3;Imóveis para renda acabados;Shopping Center Penha - 87,5628%;R. Dr. João Ribeiro, 304 - Penha de Franca, São Paulo - SP;25955.365176;208;-;0.0351583163303862;0.091487;0.2303;;;;;;;
08.431.747/0001-06;2017-09-29;3;Imóveis para renda acabados;Mooca Plaza Shopping - 20%;R. Cap. Pacheco e Chaves, 313 - Mooca, São Paulo - SP;8408.636;276;-;0.0362555829506712;0.081029;0.1301;;;;;;;
08.431.747/0001-06;2017-09-29;3;Imóveis para renda acabados;São Bernardo Plaza Shopping - 35%;Av. Rotary, 624 - Centro, São Bernardo do Campo - SP;14946.673;234;-;0.0725820388256303;0.050633;0.0989;;;;;;;
08.431.747/0001-06;2017-12-31;1;Imóveis para renda acabados;I Fashion Outlet Novo Hamburgo - 49%;BR-116, 236 - Rio Branco, Novo Hamburgo - RS;20440;91;-;0.056;0.145266;0.064642;;;;;;;
08.431.747/0001-06;2017-12-31;1;Imóveis para renda acabados;Tivoli Shopping - 59%;Av. Santa Barbara, 777 - Vila Mollon IV, Santa Bárbara D'Oeste - SP;23877.91;158;-;0.113134273477034;0.091323;0.102261;;;;;;;
08.431.747/0001-06;2017-12-31;1;Imóveis para renda acabados;Shopping Center Penha - 87,5628%;R. Dr. João Ribeiro, 304 - Penha de Franca, São Paulo - SP;29641.92;208;-;0.0349822143774762;0.092667;0.23033;;;;;;;
08.431.747/0001-06;2017-12-31;1;Imóveis para renda acabados;Goiabeiras Shopping - 53,99%;Av. José Monteiro Figueiredo, 500 - Duque de Caxias, Cuiabá - MT;26292.28;192;-;0.149560251145964;0.0438;0.088005;;;;;;;
08.431.747/0001-06;2017-12-31;1;Imóveis para renda acabados;São Bernardo Plaza Shopping - 35%;Av. Rotary, 624 - Centro, São Bernardo do Campo - SP;42629.3;233;-;0.0272343200568623;0.012657;0.1018611;;;;;;;
08.431.747/0001-06;2017-12-31;1;Imóveis para renda acabados;Mooca Plaza Shopping - 20%;R. Cap. Pacheco e Chaves, 313 - Mooca, São Paulo - SP;41914.53;271;-;0.00201362152933601;0;0.120352;;;;;;;
08.693.497/0001-82;2017-03-31;1;Imóveis para renda acabados;Condomínio de Galpões Sindi;Av. Wilson Tavares Ribeiro, 1400, Contagem-MG;52270.67;55;Fundo detém 100% do empreendimento e recebe o total da renda gerada;0.064442;0;0.793775;;;;;;;
08.693.497/0001-82;2017-03-31;1;Imóveis para renda acabados;Loja Comercial;Rua Benjamin Jacob, 10, Belo Horizonte-MG;1568.75;1;Fundo detém 100% do empreendimento e recebe o total da renda gerada;0;0;0.036979;;;;;;;
