CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
12.358.507/0001-09;2017-06-30;2;Miranda  Mat 480;Agricola;1;0.000398
12.358.507/0001-09;2017-06-30;2;Miranda  Mat 480;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Miranda  Mat 480;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Miranda  Mat 480;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Vale do Mumbaba  Mat 483;Agricola;1;0.002641
12.358.507/0001-09;2017-06-30;2;Vale do Mumbaba  Mat 483;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Vale do Mumbaba  Mat 483;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Vale do Mumbaba  Mat 483;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Miranda  Mat 485;Agricola;1;0.000398
12.358.507/0001-09;2017-06-30;2;Miranda  Mat 485;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Miranda  Mat 485;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Miranda  Mat 485;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Catú  Mat 488;Agricola;1;0.000519
12.358.507/0001-09;2017-06-30;2;Catú  Mat 488;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Catú  Mat 488;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Catú  Mat 488;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Baldum IV  Mat 496;Agricola;1;0.000229
12.358.507/0001-09;2017-06-30;2;Baldum IV  Mat 496;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Baldum IV  Mat 496;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Baldum IV  Mat 496;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;S Jangada  Mat 508;Agricola;1;0.000269
12.358.507/0001-09;2017-06-30;2;S Jangada  Mat 508;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;S Jangada  Mat 508;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;S Jangada  Mat 508;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Mundo Novo I  Mat 523;Agricola;1;0.001891
12.358.507/0001-09;2017-06-30;2;Mundo Novo I  Mat 523;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Mundo Novo I  Mat 523;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Mundo Novo I  Mat 523;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Granja Ser de Santa Rosa  Mat 528;Agricola;1;0.000724
12.358.507/0001-09;2017-06-30;2;Granja Ser de Santa Rosa  Mat 528;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Granja Ser de Santa Rosa  Mat 528;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Granja Ser de Santa Rosa  Mat 528;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Campina Bela  Mat 537;Agricola;1;0.000638
12.358.507/0001-09;2017-06-30;2;Campina Bela  Mat 537;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Campina Bela  Mat 537;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Campina Bela  Mat 537;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Fenix VIII  Mat 541;Agricola;1;0.001823
12.358.507/0001-09;2017-06-30;2;Fenix VIII  Mat 541;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Fenix VIII  Mat 541;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Fenix VIII  Mat 541;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Colibri II  Mat 548;Agricola;1;0.000397
12.358.507/0001-09;2017-06-30;2;F Colibri II  Mat 548;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Colibri II  Mat 548;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Colibri II  Mat 548;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Estivas II  Mat 550;Agricola;1;0.003336
12.358.507/0001-09;2017-06-30;2;Estivas II  Mat 550;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Estivas II  Mat 550;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Estivas II  Mat 550;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Estivas I  Mat 551;Agricola;1;0.002214
12.358.507/0001-09;2017-06-30;2;Estivas I  Mat 551;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Estivas I  Mat 551;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Estivas I  Mat 551;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Campina Bela  Mat 552;Agricola;1;0.000638
12.358.507/0001-09;2017-06-30;2;Campina Bela  Mat 552;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Campina Bela  Mat 552;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Campina Bela  Mat 552;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Mamoaba  Mat 563;Agricola;1;0.000661
12.358.507/0001-09;2017-06-30;2;Mamoaba  Mat 563;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Mamoaba  Mat 563;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Mamoaba  Mat 563;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 565;Agricola;1;0.000518
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 565;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 565;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 565;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 566;Agricola;1;0.00018
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 566;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 566;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 566;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 567;Agricola;1;2.3E-05
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 567;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 567;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 567;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 568;Agricola;1;0.000902
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 568;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 568;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 568;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 569;Agricola;1;0.000505
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 569;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 569;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 569;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 570;Agricola;1;0.00018
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 570;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 570;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 570;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 571;Agricola;1;0.000359
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 571;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 571;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 571;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 572;Agricola;1;0.000908
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 572;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 572;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 572;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 573;Agricola;1;0.000359
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 573;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 573;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 573;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 574;Agricola;1;0.000518
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 574;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 574;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 574;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 575;Agricola;1;0.00018
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 575;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 575;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cametá  Mat 575;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Engenho Mangabeira  Mat 576;Agricola;1;0.003935
12.358.507/0001-09;2017-06-30;2;Engenho Mangabeira  Mat 576;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Engenho Mangabeira  Mat 576;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Engenho Mangabeira  Mat 576;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;S Maxixe  Mat 594;Agricola;1;0.000951
12.358.507/0001-09;2017-06-30;2;S Maxixe  Mat 594;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;S Maxixe  Mat 594;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;S Maxixe  Mat 594;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;S Santa Maria  Mat 636;Agricola;1;0.000279
12.358.507/0001-09;2017-06-30;2;S Santa Maria  Mat 636;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;S Santa Maria  Mat 636;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;S Santa Maria  Mat 636;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Primeiro Rio  Mat 759;Agricola;1;0.000376
12.358.507/0001-09;2017-06-30;2;Primeiro Rio  Mat 759;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Primeiro Rio  Mat 759;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Primeiro Rio  Mat 759;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Catú dos Eleotérios  Mat 770;Agricola;1;0.000208
12.358.507/0001-09;2017-06-30;2;Catú dos Eleotérios  Mat 770;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Catú dos Eleotérios  Mat 770;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Catú dos Eleotérios  Mat 770;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Alecrim  Mat 779;Agricola;1;0.001316
12.358.507/0001-09;2017-06-30;2;F Alecrim  Mat 779;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Alecrim  Mat 779;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Alecrim  Mat 779;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Boa Esperança  Mat 788;Agricola;1;0.001286
12.358.507/0001-09;2017-06-30;2;F Boa Esperança  Mat 788;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Boa Esperança  Mat 788;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Boa Esperança  Mat 788;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Nascença do Piquiri  Mat 790;Agricola;1;0.005185
12.358.507/0001-09;2017-06-30;2;Nascença do Piquiri  Mat 790;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Nascença do Piquiri  Mat 790;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Nascença do Piquiri  Mat 790;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Sítio Anacé  Mat 831;Agricola;1;0.000521
12.358.507/0001-09;2017-06-30;2;Sítio Anacé  Mat 831;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Sítio Anacé  Mat 831;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Sítio Anacé  Mat 831;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Monte Santo  Mat 842;Agricola;1;0.000272
12.358.507/0001-09;2017-06-30;2;Monte Santo  Mat 842;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Monte Santo  Mat 842;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Monte Santo  Mat 842;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Limoal  Mat 843;Agricola;1;0.048522
12.358.507/0001-09;2017-06-30;2;Limoal  Mat 843;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Limoal  Mat 843;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Limoal  Mat 843;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Estivas I  Mat 846;Agricola;1;0.002214
12.358.507/0001-09;2017-06-30;2;Estivas I  Mat 846;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Estivas I  Mat 846;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Estivas I  Mat 846;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Estivas II  Mat 847;Agricola;1;0.003336
12.358.507/0001-09;2017-06-30;2;Estivas II  Mat 847;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Estivas II  Mat 847;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Estivas II  Mat 847;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;S Eng dos Prazeres  Mat 905;Agricola;1;0.000225
12.358.507/0001-09;2017-06-30;2;S Eng dos Prazeres  Mat 905;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;S Eng dos Prazeres  Mat 905;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;S Eng dos Prazeres  Mat 905;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Santa Clara  Mat 924;Agricola;1;0.002268
12.358.507/0001-09;2017-06-30;2;F Santa Clara  Mat 924;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Santa Clara  Mat 924;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Santa Clara  Mat 924;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Catubaía  Mat 937;Agricola;1;0.004961
12.358.507/0001-09;2017-06-30;2;F Catubaía  Mat 937;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Catubaía  Mat 937;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Catubaía  Mat 937;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Imbiribeira  Mat 942;Agricola;1;0.002416
12.358.507/0001-09;2017-06-30;2;Imbiribeira  Mat 942;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Imbiribeira  Mat 942;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Imbiribeira  Mat 942;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Cavaleiro  Mat 947;Agricola;1;0.003507
12.358.507/0001-09;2017-06-30;2;F Cavaleiro  Mat 947;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Cavaleiro  Mat 947;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Cavaleiro  Mat 947;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Calaço  Mat 948;Agricola;1;0.000356
12.358.507/0001-09;2017-06-30;2;Calaço  Mat 948;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Calaço  Mat 948;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Calaço  Mat 948;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Ouro Preto  Mat 950;Agricola;1;0.001163
12.358.507/0001-09;2017-06-30;2;F Ouro Preto  Mat 950;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Ouro Preto  Mat 950;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Ouro Preto  Mat 950;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Moura I  Mat 990;Agricola;1;0.001162
12.358.507/0001-09;2017-06-30;2;F Moura I  Mat 990;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Moura I  Mat 990;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Moura I  Mat 990;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Moura II  Mat 991;Agricola;1;0.001162
12.358.507/0001-09;2017-06-30;2;F Moura II  Mat 991;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Moura II  Mat 991;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Moura II  Mat 991;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Moura III  Mat 992;Agricola;1;0.001162
12.358.507/0001-09;2017-06-30;2;F Moura III  Mat 992;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Moura III  Mat 992;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Moura III  Mat 992;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Catubaía II  Mat 1010;Agricola;1;0.000821
12.358.507/0001-09;2017-06-30;2;Catubaía II  Mat 1010;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Catubaía II  Mat 1010;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Catubaía II  Mat 1010;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Belo Horizonte II  Mat 1031;Agricola;1;0.001295
12.358.507/0001-09;2017-06-30;2;Belo Horizonte II  Mat 1031;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Belo Horizonte II  Mat 1031;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Belo Horizonte II  Mat 1031;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Eng Muzumbo  Mat 1085;Agricola;1;0.005999
12.358.507/0001-09;2017-06-30;2;Eng Muzumbo  Mat 1085;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Eng Muzumbo  Mat 1085;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Eng Muzumbo  Mat 1085;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Lagoa do Poço  Mat 1099;Agricola;1;0.000418
12.358.507/0001-09;2017-06-30;2;F Lagoa do Poço  Mat 1099;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Lagoa do Poço  Mat 1099;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Lagoa do Poço  Mat 1099;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Lagoa do Poço  Mat 1100;Agricola;1;0.000293
12.358.507/0001-09;2017-06-30;2;F Lagoa do Poço  Mat 1100;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Lagoa do Poço  Mat 1100;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Lagoa do Poço  Mat 1100;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Ilha Grande  Mat 1135;Agricola;1;0.00025
12.358.507/0001-09;2017-06-30;2;Ilha Grande  Mat 1135;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Ilha Grande  Mat 1135;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Ilha Grande  Mat 1135;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F BulhõesVale do Gramame  Mat 1192;Agricola;1;0.001281
12.358.507/0001-09;2017-06-30;2;F BulhõesVale do Gramame  Mat 1192;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F BulhõesVale do Gramame  Mat 1192;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F BulhõesVale do Gramame  Mat 1192;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Fênix IX  Mat 1222;Agricola;1;0.00011
12.358.507/0001-09;2017-06-30;2;Fênix IX  Mat 1222;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Fênix IX  Mat 1222;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Fênix IX  Mat 1222;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Fênix X  Mat 1223;Agricola;1;0.000388
12.358.507/0001-09;2017-06-30;2;Fênix X  Mat 1223;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Fênix X  Mat 1223;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Fênix X  Mat 1223;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F belo Horizonte  Mat 1246;Agricola;1;0.003907
12.358.507/0001-09;2017-06-30;2;F belo Horizonte  Mat 1246;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F belo Horizonte  Mat 1246;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F belo Horizonte  Mat 1246;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Riacho Fundo  Mat 1272;Agricola;1;0.001548
12.358.507/0001-09;2017-06-30;2;Riacho Fundo  Mat 1272;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Riacho Fundo  Mat 1272;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Riacho Fundo  Mat 1272;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Belo Horizonte I  Mat 1274;Agricola;1;0.00266
12.358.507/0001-09;2017-06-30;2;Belo Horizonte I  Mat 1274;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Belo Horizonte I  Mat 1274;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Belo Horizonte I  Mat 1274;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix  Mat 1278;Agricola;1;0.00033
12.358.507/0001-09;2017-06-30;2;F Fênix  Mat 1278;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix  Mat 1278;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix  Mat 1278;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F N Sra do Carmo  Mat 1323;Agricola;1;0.01687
12.358.507/0001-09;2017-06-30;2;F N Sra do Carmo  Mat 1323;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F N Sra do Carmo  Mat 1323;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F N Sra do Carmo  Mat 1323;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix  Mat 1413;Agricola;1;0.000344
12.358.507/0001-09;2017-06-30;2;F Fênix  Mat 1413;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix  Mat 1413;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix  Mat 1413;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;S Francisco  Mat 1439;Agricola;1;0.00161
12.358.507/0001-09;2017-06-30;2;S Francisco  Mat 1439;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;S Francisco  Mat 1439;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;S Francisco  Mat 1439;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix II  Mat 1446;Agricola;1;0.000198
12.358.507/0001-09;2017-06-30;2;F Fênix II  Mat 1446;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix II  Mat 1446;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix II  Mat 1446;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix III  Mat 1457;Agricola;1;0.000569
12.358.507/0001-09;2017-06-30;2;F Fênix III  Mat 1457;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix III  Mat 1457;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix III  Mat 1457;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix IV  Mat 1470;Agricola;1;0.000398
12.358.507/0001-09;2017-06-30;2;F Fênix IV  Mat 1470;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix IV  Mat 1470;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Fênix IV  Mat 1470;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Fênis V  Mat 1481;Agricola;1;0.000207
12.358.507/0001-09;2017-06-30;2;F Fênis V  Mat 1481;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Fênis V  Mat 1481;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Fênis V  Mat 1481;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Fênis VI  Mat 1482;Agricola;1;0.000112
12.358.507/0001-09;2017-06-30;2;F Fênis VI  Mat 1482;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Fênis VI  Mat 1482;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Fênis VI  Mat 1482;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Fenix VII  Mat 1487;Agricola;1;0.000189
12.358.507/0001-09;2017-06-30;2;Fenix VII  Mat 1487;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Fenix VII  Mat 1487;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Fenix VII  Mat 1487;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Novo Horizonte I  Mat 1565;Agricola;1;0.00515
12.358.507/0001-09;2017-06-30;2;Novo Horizonte I  Mat 1565;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Novo Horizonte I  Mat 1565;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Novo Horizonte I  Mat 1565;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Amazonas  Mat 1579;Agricola;1;0.001634
12.358.507/0001-09;2017-06-30;2;F Amazonas  Mat 1579;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Amazonas  Mat 1579;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Amazonas  Mat 1579;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Marfim  Mat 1580;Agricola;1;0.001005
12.358.507/0001-09;2017-06-30;2;F Marfim  Mat 1580;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Marfim  Mat 1580;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Marfim  Mat 1580;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;F Vale do Popocas  Mat 1618;Agricola;1;0.002844
12.358.507/0001-09;2017-06-30;2;F Vale do Popocas  Mat 1618;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;F Vale do Popocas  Mat 1618;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;F Vale do Popocas  Mat 1618;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Nascença do Piquiri  Mat 1638;Agricola;1;0.005185
12.358.507/0001-09;2017-06-30;2;Nascença do Piquiri  Mat 1638;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Nascença do Piquiri  Mat 1638;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Nascença do Piquiri  Mat 1638;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Jaguaribe  Mat 1656;Agricola;1;0.012791
12.358.507/0001-09;2017-06-30;2;Jaguaribe  Mat 1656;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Jaguaribe  Mat 1656;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Jaguaribe  Mat 1656;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Granja S Severino  Mat 1733;Agricola;1;0.000238
12.358.507/0001-09;2017-06-30;2;Granja S Severino  Mat 1733;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;Granja S Severino  Mat 1733;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;Granja S Severino  Mat 1733;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;S S Francisco  Mat 1769;Agricola;1;0.00046
12.358.507/0001-09;2017-06-30;2;S S Francisco  Mat 1769;Setor2;0;0
12.358.507/0001-09;2017-06-30;2;S S Francisco  Mat 1769;Setor3;0;0
12.358.507/0001-09;2017-06-30;2;S S Francisco  Mat 1769;SetorN;0;0
12.358.507/0001-09;2017-06-30;2;Engenho Meirim  Mat 1810;Agricola;1;0.00159
