CNPJ_Fundo;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
08.431.747/0001-06;2017-12-31;1;0;0;0;0;0;0;0;0;0;0;18856230.32;15444984.01;0;0;0;0;0;0;68185257.68;0;0;0;87041488;15444984.01;6973261.79;6327837.31;-1591879;0;0;0;0;0;5381382.79;6327837.31;92422870.79;21772821.32;59046.16;59046.16;0;0;0;0;0;0;59046.16;59046.16;0;0;-2987619.14;-3929918.38;0;0;0;0;0;0;0;0;-97318.03;-96551.97;-33357.03;-50000;0;0;-24063.73;-22624.75;0;0;-32566;-32566;0;0;-45376.13;-45376.13;0;0;-357.58;-291.91;-55262.57;-55262.57;-3275920.21;-4232591.71;89205996.74;17599275.77;36743331.48;34906164.906;;2180783.1;37086948.006;-30905790;6181158.006;1.009352
08.610.522/0001-17;2017-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;480.82;480.82;;;;;-98.09;-98.09;382.73;382.73;0;0;-30000;-30000;;;;;;;;;;;-1974.99;-1974.99;;;-1078.08;-1078.08;;;;;;;;;;;-332.9;-332.9;-97.15;-8122.16;-33483.12;-41508.13;-33100.39;-41125.4;-41125.4;0;;0;0;0;0;0
08.610.522/0001-17;2017-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;864.09;864.09;;;;;-194.36;-194.36;669.73;669.73;0;0;-60000;-60000;;;0;0;;;;;;;-3950.02;-3950.02;;;-1917.12;-1917.12;;;0;0;;;;;;;-332.9;-332.9;-163.15;-6213.13;-66363.19;-72413.17;-65693.46;-71743.44;-71743.44;0;;;0;0;0;0
08.610.522/0001-17;2017-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;384.69;384.69;;;;;-40.92;-40.92;343.77;343.77;0;0;-30000;-20000;;;0;0;;;;;;;-1974.99;;;;-839.04;-839.04;;;0;0;;;;;;;0;0;-66;-66;-32880.03;-20905.04;-32536.26;-20561.27;-20561.27;0;;0;0;0;0;0
08.693.497/0001-82;2017-03-31;1;0;0;0;0;0;0;0;0;0;0;4031665.46;3993128.39;-9500;0;0;0;0;0;-13932919.05;0;-336604.63;-416348.77;-10247358.22;3576779.62;0;0;0;0;0;0;0;0;0;0;-10247358.22;3576779.62;0;10945.58;70919.13;0;0;0;0;0;70919.13;10945.58;0;0;-200299.82;-166485.57;0;0;-712234.25;-252538.91;0;0;0;0;-1360;-4080;-7786;0;0;0;-2710.57;0;0;0;-46644.69;-3391.5;0;0;-9850;-245.63;0;0;-1306.76;-128.1;-161177.56;-38484.03;-1143369.65;-465353.74;-11319808.74;3122371.46;6087895.27;5783500.5065;;;2992456.9565;-2992456.96;-0.0035;0.491542
08.693.497/0001-82;2017-06-30;1;0;0;0;0;0;0;0;0;0;0;4179376.59;4046331.16;-221259.04;-221259.04;0;0;0;0;0;0;0;0;3958117.55;3825072.12;0;0;0;0;0;0;0;0;0;0;3958117.55;3825072.12;0;0;99421.7;0;0;12465.76;0;0;99421.7;12465.76;0;0;-211596.58;-217299.24;0;0;-341108.17;-341108.17;0;0;0;0;0;0;-6852.95;-6670.55;0;0;-5369.86;-14464.7;0;0;-9963.49;-10245.07;0;0;0;0;0;0;-171.76;-171.76;-6716.69;-10073.58;-581779.5;-600033.07;3475759.75;3237504.81;6408642.59;6088210.4605;;;2992456.9605;-2992456.96;0.0005;0.466941
08.693.497/0001-82;2017-09-30;1;0;0;0;0;0;0;0;0;0;0;3789174.46;3898803.55;-263169.06;-317517.49;0;0;0;0;0;0;0;-39675;3526005.4;3541611.06;0;0;0;0;0;0;0;0;0;0;3526005.4;3541611.06;0;0;116939.28;;0;12928.18;0;0;116939.28;12928.18;0;0;-216021.21;-216021.21;0;0;-291757.93;-291757.93;0;0;0;0;0;0;-5666.98;-1266.66;0;0;-5369.86;-22208.77;0;0;-12657.92;-12657.92;0;-1792.49;0;0;0;0;0;-0.6;-34594.69;-3593.99;-566068.59;-549299.57;3076876.09;3005239.67;3005239.67;2854977.6865;;;1496228.4765;-1496228.48;-0.0035;0.497873
08.693.497/0001-82;2017-12-31;1;0;0;0;0;0;0;0;0;0;0;3887552.85;3796275.06;-55716.84;-265946.12;0;0;0;0;0;0;0;0;3831836.01;3530328.94;0;0;460260.65;0;0;0;0;0;460260.65;0;4292096.66;3530328.94;0;0;88618.74;0;0;43475.51;0;0;88618.74;43475.51;0;0;-213970.9;-212008.2;0;0;-611986.11;-341937.34;0;0;0;0;0;0;-4194.06;0;0;0;0;-20245.72;0;0;-11430.16;-11430.16;0;0;-9850;-9850;0;0;0;0;0;-25752.66;-851431.23;-621224.08;3529284.17;2952580.37;5957820.04;5659929.038;;;3790078.758;-3790078.76;-0.002;0.636152
08.696.175/0001-97;2017-03-31;1;;;;;;;;;0;0;13488545.25;6108604.76;;-27180;;;;;;;153131.35;;13641676.6;6081424.76;0;;0;;0;;0;;0;;13641676.6;6081424.76;220411.87;22500;;;;;;;220411.87;22500;;;-151334.63;-50899.26;;;;-40241.28;;;;;;;-51000;;;;-377209.53;-12442.35;;0;-17260;0;;;;0;;;;-447.96;-360099.35;-17810.06;-956903.51;-121840.91;12905184.96;5982083.85;5982083.85;5682979.6575;;0;5682979.6575;-5682979.66;-0.0025;0.95
08.696.175/0001-97;2017-06-30;2;;;;;;;;;0;0;3813331.6;3798799.92;-102837.5;;;;;;7511481;;;;11221975.1;3798799.92;;;;;;;;;0;;11221975.1;3798799.92;68944.29;35971.34;;;;;8276.74;;77221.03;35971.34;;;-50899.26;-50899.26;;;;-40241.28;;;;;;;;;;;-8054.78;-10277.51;;0;;-127.7;;;;0;;;;-92.36;-88154.22;-20732;-147108.26;-122370.11;11152087.87;3712401.15;9694485;9209760.75;;0;9209760.75;-9209760.75;0;0.95
08.696.175/0001-97;2017-09-30;1;;;;;;;;;0;0;4317057.27;3804467.72;-308512.5;;;;;;;;;;4008544.77;3804467.72;;;;;;;;;0;;4008544.77;3804467.72;54030.53;32611.67;;;;;;;54030.53;32611.67;;;-51819.34;-68223.61;;;;-41979.77;;;;;;;0;;;;-8054.78;-8054.79;;-2222.73;;;;;;-48747;;;;;-95139.1;-771.78;-155013.22;-169999.68;3907562.08;3667079.71;3667079.71;3483725.7245;;0;3483725.7245;-3483725.72;0.0045;0.95
08.696.175/0001-97;2017-12-31;1;;;;;;;;;0;0;4333180.98;3818050.76;;;;;;;;;;;4333180.98;3818050.76;0;;0;;0;;0;;0;;4333180.98;3818050.76;42685.3;25307.02;;;;;;;42685.3;25307.02;;;-52279.38;-66370.98;;;;;;;;;;;-60000;-60000;;;-8054.78;-11771.51;;0;;0;;;;0;;;;-42.84;-40346.01;-6643.64;-160680.17;-144828.97;4215186.11;3698528.81;7365608.53;6997328.1035;;0;6997328.1035;-5775940.78;1221387.3235;0.95
08.706.065/0001-69;2017-03-31;1;;;;;;;;;0;0;688265.35;893579.31;;;;;;;;0;;0;688265.35;893579.31;;;;;;;;;0;0;688265.35;893579.31;446868.62;446868.62;;;;;-9235.19;-9235.19;437633.43;437633.43;0;0;-249025.59;-249025.59;0;0;;;;;;;;;-6918.59;-6918.59;;;-10349.57;-10349.57;;;;;;;-17758.6;-17758.6;;;-5830.92;-5830.92;771100.6;-221022.29;481217.33;-510905.56;1607116.11;820307.18;820307.18;779291.821;;41015.36;820307.181;-522844.06;297463.121;1
08.706.065/0001-69;2017-06-30;4;;;;;;;;;0;0;2940736.95;2835453.53;;;1938000;1938000;-452239.94;-452239.94;13734293.9;0;;-91138.74;18160790.91;4230074.85;;;;;;;;;0;0;18160790.91;4230074.85;819826.16;819826.16;;;;;-174201.85;-174201.85;645624.31;645624.31;0;0;-522869.16;-522869.16;-1757093.2;-1757093.2;;;;;;;;;-13837.4;-13837.4;;;-18404.35;-18404.35;;;;;;;-31570.84;-31570.84;;;-12526.48;-12526.48;-420985.85;1147186.19;-2777287.28;-1209115.24;16029127.94;3666583.92;3666583.92;3483254.724;;183329.2;3666583.924;-2845077.39;821506.534;1
08.706.065/0001-69;2017-09-30;1;;;;;;;;;0;0;1870304.16;1835449.04;;;733000;733000;-156387.35;-156387.35;-382197.54;0;;-28589.6;2064719.27;2383472.09;;;;;;;;;0;0;2064719.27;2383472.09;128808.1;128808.1;;;;;-25272.72;-25272.72;103535.38;103535.38;0;0;-267176.89;-267176.89;;;-14750;-14750;;;;;;;-8411.1;0;;;-8054.78;-8054.78;;;;;;;-13812.24;0;;;-5840.92;-5840.92;-97310.48;-301809.75;-415356.41;-597632.34;1752898.24;1889375.13;1889375.13;1794906.3735;;94468.76;1889375.1335;-1348334.86;541040.2735;1
08.706.065/0001-69;2017-12-31;2;;;;;;;;;0;0;2273794.7;2183944.78;;;1354000;1354000;-331337.49;-331337.49;-13138566.21;0;;0;-9842109;3206607.29;;;;;;;;;0;0;-9842109;3206607.29;79840.14;79840.14;;;;;-22540.28;-22540.28;57299.86;57299.86;0;0;-276215.91;-276215.91;-128759.62;-128759.62;0;0;;;;;;;-7416.28;-17799;;;-8054.78;-8054.78;;;;;;;-17149.86;-28800;;;-5191.07;-5191.07;-218918.85;-218918.85;-661706.37;-683739.23;-10446515.51;2580167.92;4400096.11;4180091.3045;;220004.81;4400096.1145;-3327360.22;1072735.8945;1
08.924.783/0001-01;2017-03-31;1;;;;;;;;;0;0;21420316.36;21271791.57;-77549.02;-77549.02;;;;;;0;-7616569.91;-7114753.41;13726197.43;14079489.14;48091672;40932812.41;-1593550.2;0;;;;;46498121.8;40932812.41;60224319.23;55012301.55;945848.89;945848.89;;;;;-49696.37;-49696.37;896152.52;896152.52;0;0;-891751.94;-891751.94;;;-68671.22;-68671.22;;;;;-547.63;-547.63;-21250.05;-21250.05;;;-380162.67;-380162.67;;;-4644.05;-4644.05;;;-20229.99;-20229.99;;;-926.57;-926.57;-6565715.98;-6741359.82;-7953900.1;-8129543.94;53166571.65;47778910.13;47778910.13;45389964.6235;;2388945.51;47778910.1335;-14610648.12;33168262.0135;1
08.924.783/0001-01;2017-06-30;1;;;;;;;;;0;0;39709453.6;39329999.07;-193394.04;-193394.04;;;;;-21055732.05;0;-14578345.88;-14072399.03;3881981.63;25064206;55794888.53;55998983.93;-10353207.05;0;;;;;45441681.48;55998983.93;49323663.11;81063189.93;1791173.16;1791173.16;;;;;-96269.3;-96269.3;1694903.86;1694903.86;0;0;-1814535.69;-1814535.69;;;-94221.93;-94221.93;;;;;-1102.29;-1102.29;-75500.04;-75500.04;;;-888685.99;-888685.99;;;-10994.66;-10994.66;;;-40459.98;-40459.98;;;-3451.29;-3451.29;-14081797.09;-13952287.74;-17010748.96;-16881239.61;34007818.01;65876854.18;65876854.18;62583011.471;;3293842.71;65876854.181;-51137268.42;14739585.761;1
08.924.783/0001-01;2017-09-30;1;;;;;;;;;0;0;20189319.94;20432170.47;-73412.35;-73412.35;;;;;0;0;-6644384.8;-6824071.51;13471522.79;13534686.61;14432098.64;14432626.83;12620245.3;0;;;;;27052343.94;14432626.83;40523866.73;27967313.44;376228.48;376228.48;;;;;-60362.56;-60362.56;315865.92;315865.92;0;0;-824149.69;-824149.69;;;-8940;-8940;;;;;-555.31;-555.31;-54249.99;-61333.33;;;-518950.88;-518950.88;0;0;-42959.46;-42959.46;;;-20229.99;-16660;;;-7244.42;-7244.42;-6956073.71;-7026073.71;-8433353.45;-8506866.8;32406379.2;19776312.56;19776312.56;18787496.932;;988815.63;19776312.562;-6218977.21;13557335.352;1
08.924.783/0001-01;2017-12-31;2;;;;;;;;;0;0;20583230.62;20227394.76;-72780.15;-72780.15;;;;;202447971.74;0;-3508696.42;-3795335.86;219449725.79;16359278.75;21196131.44;21056302.93;109369126.19;0;;;;;130565257.63;21056302.93;350014983.42;37415581.68;269830.43;269830.43;;;;;-61289.48;-61289.48;208540.95;208540.95;0;0;-901172.69;-901172.69;;;-99550.77;-99550.77;;;;;-595.33;-595.33;-54250.03;-61333.33;;;-386117.61;-386117.61;-370425.59;-282571.52;-52737.92;-52737.92;-350.88;-350.88;-32230.03;-16660;;;-961.25;-961.25;-5586784.47;-5523043.47;-7485176.57;-7325094.77;342738347.8;30299027.86;50075340.42;47571573.399;;2503767.02;50075340.419;-31909547.26;18165793.159;1
09.006.914/0001-34;2017-03-31;2;;;;;;;;;0;0;4098054.31;2885709.45;;;;;;;;;;;4098054.31;2885709.45;;;;;;;;;0;0;4098054.31;2885709.45;26102.7;27927.9;;;;;;;26102.7;27927.9;0;0;-46214.28;-34660.72;;;-7500;-40530.52;;;;;;;0;-9029.3;;;-5738.09;-9363.98;;;;;;;-28000;-28000;;;;;-75081.01;-44020.1;-162533.38;-165604.62;3961623.63;2748032.73;2748032.73;2610631.0935;;;2610631.0935;-2663608.97;-52977.8765;0.95
09.006.914/0001-34;2017-06-30;1;;;;;;;;;0;0;4201453.92;3010813.35;;;;;;;;;;;4201453.92;3010813.35;;;;;;;;;0;0;4201453.92;3010813.35;22557.6;22206.6;;;;;;;22557.6;22206.6;0;0;-51107.03;-34660.71;;;-80733.01;-41789.84;;;;;;;-50000;-12885.63;;;-5369.86;-9381.23;;;;;;;;;;;;;-26573.93;-30181.77;-213783.83;-128899.18;4010227.69;2904120.77;5708153.5;5422745.825;;;5422745.825;-5423140.45;-394.625;0.95
09.006.914/0001-34;2017-09-30;1;;;;;;;;;0;0;4201453.92;3010813.35;;;;;;;;;;;4201453.92;3010813.35;;;;;;;;;0;0;4201453.92;3010813.35;22557.6;22206.6;;;;;;;22557.6;22206.6;0;0;-51107.03;-34660.71;;;-80733.01;-41789.84;;;;;;;-50000;-12885.63;;;-5369.86;-9381.23;;;;;;;;;;;;;-26573.93;-30181.77;-213783.83;-128899.18;4010227.69;2904120.77;2904120.77;2758914.7315;;;2758914.7315;-2761198.1;-2283.3685;0.95
09.006.914/0001-34;2017-12-31;1;;;;;;;;;0;0;4299757.25;10739653.47;;;;;;;;;;;4299757.25;10739653.47;41013.17;55078.19;;;;;;;41013.17;55078.19;4340770.42;10794731.66;;;;;;;;;0;0;0;0;-56195.15;-101216.55;;;;;-33056.09;-84640.44;;;;;-29326.89;0;;;-5369.86;-11524.52;;;;;;;;;;;;;1071745.52;-66825.48;947797.53;-264206.99;5288567.95;10530524.67;10530524.67;10003998.4365;;0;10003998.4365;-10228107.6;-224109.1635;0.95
09.072.017/0001-29;2017-03-31;1;0;0;0;0;0;0;0;0;0;0;18548626.1;18323747.9;-2550;-2550;2016792.73;415191.75;0;0;0;0;-2504125.66;-2455240.84;18058743.17;16281148.81;3618561.07;5659033.48;9274905.64;0;8743.97;10293.81;0;-308919.74;12902210.68;5360407.55;30960953.85;21641556.36;1612218.44;1612218.44;0;0;0;0;0;0;1612218.44;1612218.44;0;0;-2747691.77;-2720539;0;0;0;0;-77889.84;-77889.84;0;0;-87435.77;-86622.69;-19264.15;0;0;0;-27124.38;-32181.65;-485.29;0;-84615.39;-84615.39;0;0;-75539.5;-75539.5;0;0;-947.83;-880;-660.7;-660.7;-3121654.62;-3078928.77;29451517.67;20174846.03;20174846.03;19166103.7285;;2687872.29;21853976.0185;-37284655;-15430678.9815;1.083229
09.072.017/0001-29;2017-06-30;1;0;0;0;0;0;0;0;0;0;0;15831194.76;16490522.77;-1569.95;-1569.95;2398000;427506.4;0;0;0;0;-2166067.84;-2348503.36;16061556.97;14567955.86;3059581.95;2129308.5;2088365.21;;93753.68;93147.78;0;;5241700.84;2222456.28;21303257.81;16790412.14;1552714.69;1552714.69;0;0;0;0;0;0;1552714.69;1552714.69;0;0;-2660817.19;-2750052.52;0;0;0;0;-90389.84;-77889.84;0;0;-84794.1;-87601.89;-18652.56;-38069.63;0;0;-22673.51;-20078.77;-1643.92;-1643.92;-102658.46;-102658.46;-11424.77;-11607.11;0;0;0;0;-88.95;-145.56;-14187.06;-14187.06;-3007330.36;-3103934.76;19848642.14;15239192.07;35414162.03;33643453.9285;;9030864.07;42674317.9985;-35734204;6940113.9985;1.205007
09.072.017/0001-29;2017-09-29;1;0;0;0;0;0;0;0;0;0;0;17441973.31;17258406.35;-1500;-1500;0;205203.07;0;0;0;0;-2086261.64;-2116813.64;15354211.67;15345295.78;2888593.28;3627753.04;4516937.06;0;0;0;0;0;7405530.34;3627753.04;22759742.01;18973048.82;1265278.85;1265278.85;0;0;0;0;0;0;1265278.85;1265278.85;0;0;-2787316.22;-2832087.61;;0;-77889.84;-90389.81;0;0;0;0;-88779.27;-90187.78;-19569.93;0;0;0;-22455.32;-21081.6;0;0;-90360.7;-90360.7;-7769.99;-7873.17;0;0;0;0;-68.91;0;-1149.79;-1150.87;-3095359.97;-3133131.54;20929660.89;17105196.13;17105196.13;16249936.3235;;4570405.71;20820342.0335;-13880228;6940114.0335;1.217194
09.072.017/0001-29;2017-12-31;2;0;0;0;0;0;0;0;0;0;0;14702592.94;17409216.46;-21501.22;-21501.22;342581.95;1614171.38;0;0;12158395.86;0;-2129115.03;-1715477.87;25052954.5;17286408.75;3535158.17;4919929.31;-725753.57;0;1933166.84;2359060.55;0;0;4742571.44;7278989.86;29795525.94;24565398.61;667229.33;667229.33;0;0;0;0;0;0;667229.33;667229.33;0;0;-2646054.19;-2660230.19;0;0;0;0;-77665.68;-77889.84;0;0;-85014.89;-84917.69;-20626;-41105.63;0;0;-23618.76;-22007.54;-235371.14;-121150.11;-106188.07;-106188.07;-7108.74;-2636.6;-77777.84;-77777.84;0;0;-357.58;-291.91;-824.87;-823.78;-3280607.76;-3195019.2;27182147.51;22037608.74;39142804.51;37185664.2845;;4455019.71;41640683.9945;-34700570;6940113.9945;1.063815
09.150.967/0001-24;2017-03-31;1;;;;;;;;;0;0;5502309.73;0;0;0;0;0;0;0;-1603987.99;0;-3192624.45;0;705697.29;0;211245.95;0;-85913.7;0;0;0;0;0;125332.25;0;831029.54;0;2384.99;1187.98;0;0;0;0;0;0;2384.99;1187.98;0;0;-12500.01;-12500.01;0;0;0;0;0;0;0;0;-7500;-6249.99;-12081.29;-7781.33;0;0;-8829.37;-7477.84;0;0;0;0;0;0;0;0;0;0;-771.9;-771.9;-5000.01;-6250.02;-46682.58;-41031.09;786731.95;-39843.11;-39843.11;0;;0;0;0;0;0
09.150.967/0001-24;2017-06-30;1;;;;;;;;;0;0;5502367.12;227141.75;-23000;-23000;0;0;0;0;-1603988;0;-3192681.83;0;682697.29;204141.75;146437.38;2745.08;0;0;0;0;0;0;146437.38;2745.08;829134.67;206886.83;3186.03;1606.08;0;0;0;0;0;0;3186.03;1606.08;0;0;-12500.01;-12500.01;0;0;0;0;0;0;0;0;-7500;-6249.99;-6245.18;0;0;0;-6863.75;-6863.75;0;0;0;0;0;0;0;0;0;0;-248.3;-248.3;-8012.31;-6262.32;-41369.55;-32124.37;790951.15;176368.54;136524.42;129698.199;;0;129698.199;0;129698.199;0.95
09.150.967/0001-24;2017-09-29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0
09.150.967/0001-24;2017-12-29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0
09.276.964/0001-31;2017-03-31;1;;;;;;;;;0;0;423191.06;423191.06;;;;;;;;0;-661777.93;-661777.93;-238586.87;-238586.87;;;;;;;;;0;0;-238586.87;-238586.87;17720.99;17720.99;;;;;-5504.28;-5504.28;12216.71;12216.71;0;0;-87994.73;-87994.73;;;;;;;;;;;-4176.99;-4176.99;;;-9794.18;-9794.18;;;-70;-70;;;-2478.15;-2478.15;;;;;-205072.79;-204265.45;-309586.84;-308779.5;-535957;-535149.66;-535149.66;0;;;0;0;0;0
09.276.964/0001-31;2017-06-30;1;;;;;;;;;0;0;736064.25;736064.25;;;;;;;;0;-1362553.26;-1362553.26;-626489.01;-626489.01;;;;;;;;;0;0;-626489.01;-626489.01;31936.62;31936.62;;;;;-8615.3;-8615.3;23321.32;23321.32;0;0;-175571.35;-175571.35;;;;;;;;;;;-8353.98;-8353.98;;;-81109.42;-81109.42;;;-304.4;-304.4;;;-4956.3;-4956.3;;;-332.9;-332.9;-409459.92;-406953.71;-680088.27;-677582.06;-1283255.96;-1280749.75;-1280749.75;0;;;0;0;0;0
09.276.964/0001-31;2017-09-30;1;;;;;;;;;0;0;341226.48;341226.48;;;;;;;;0;-709352.26;-709352.26;-368125.78;-368125.78;;;;;;;;;0;0;-368125.78;-368125.78;6722;6722;;;;;-1779.24;-1779.24;4942.76;4942.76;0;0;-87573.78;-87573.78;;;;;;;;;;;-8586.99;;;;-29183.62;-29183.62;;;-280;-280;;;-2478.15;;;;-380.9;-380.9;-204136.15;-204136.15;-332619.59;-321554.45;-695802.61;-684737.47;-684737.47;0;;;0;0;0;0
09.276.964/0001-31;2017-12-31;2;;;;;;;;;0;0;311715.13;311715.13;;;;;;;4713000;0;-738177.78;-738177.78;4286537.35;-426462.65;;;;;;;;;0;0;4286537.35;-426462.65;5530.93;5530.93;;;;;-1510.78;-1510.78;4020.15;4020.15;0;0;-87604.16;-87604.16;;;;;;;;;;;-5059.03;-13200;;;-20666.97;-20666.97;;;-105;-105;;;-1065.55;-4250;;;-36;-36;-204466.56;-204466.56;-319003.27;-330328.69;3971554.23;-752771.19;-1437508.66;0;;;0;0;0;0
09.326.861/0001-39;2017-03-31;1;;;;;;;;;0;0;808876.91;1572781.12;;;;;;;;0;-116069.72;-116069.72;692807.19;1456711.4;;;;;;;;;0;0;692807.19;1456711.4;10417.69;10417.69;;;;;-1449.57;-1449.57;8968.12;8968.12;0;0;-94962.38;-94962.38;;;;;;;;;;;-7118.59;-7118.59;;;-6899.71;-6899.71;;;-20853.29;-20853.29;;;-2822.1;-2822.1;;;-839.91;-839.91;144965.93;139376.19;11469.95;5880.21;713245.26;1471559.73;1471559.73;1397981.7435;;;601205.9535;-450000;151205.9535;0.40855
09.326.861/0001-39;2017-06-30;2;;;;;;;;;0;0;2268968.3;1759431.23;;;;;;;;;-907038.72;-1470696.39;1361929.58;288734.84;;;;;;;;;0;0;1361929.58;288734.84;6745.37;6745.37;;;;;-2688.33;-2688.33;4057.04;4057.04;0;0;-97914.38;-97914.38;;;;;;;;;;;-6918.81;0;;;-5369.86;-5369.86;;;-27440;-27440;;;-2822.1;0;;;-356.9;-356.9;185939.87;185939.87;45117.82;54858.73;1411104.44;347650.61;2382868.01;2263724.6095;;119143.4005;948856.56;-802395.77;146460.79;0.398199
09.326.861/0001-39;2017-09-30;1;;;;;;;;;0;0;845933.42;1144434.61;;;;;;;;0;-269845.53;-269845.53;576087.89;874589.08;;;;;;;;;0;0;576087.89;874589.08;2026.68;2026.68;;;;;-524.64;-524.64;1502.04;1502.04;0;0;-96322.47;-96322.47;;;;;;;;;;;-8411.14;;;;-5369.86;-5369.86;;;-18550;-18550;;;-2822.1;;;;-12;-12;72134.04;72134.04;-59353.53;-48120.29;518236.4;827970.83;827970.83;786572.2885;;;194315.2485;-166865.05;27450.1985;0.234689
09.326.861/0001-39;2017-12-31;3;;;;;;;;;0;0;2412278.4;1756522.04;;;;;;;106871.04;0;-881193.7;-1348252.58;1637955.74;408269.46;;;;;;;;;0;0;1637955.74;408269.46;1187.21;1187.21;;;;;-182.28;-182.28;1004.93;1004.93;0;0;-96434.04;-96434.04;;;;;;;;;;;-7416.24;-17799;;;-5369.86;-5369.86;;;-17325;-17325;;;-6694.05;-7580.17;;;;;707523.44;131717.35;574284.25;-12790.72;2213244.92;396483.67;1691513.38;1606937.711;;84575.67;590798.921;-335879.03;254919.891;0.349272
