CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
51.753.261/0001-13;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;2158.75;2158.75;;;;;;;2158.75;2158.75;;;-60000;-60000;;;-40134.82;-39451.98;;;;;;;-5840.96;-20000;;;-1630.58;-487.44;;;;;;;;;;;;;-219.23;-219.23;-107825.59;-120158.65;-105666.84;-117999.9;-117999.9;0;;0;0;0;0;0
51.786.271/0001-55;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;2234146.28;2234146.28;0;0;0;0;0;0;0;0;55051.06;55051.06;2289197.34;2289197.34;0;0;0;0;0;0;0;0;0;0;2289197.34;2289197.34;73146.8;73146.8;0;0;0;0;0;0;73146.8;73146.8;0;0;-78396.03;-78396.03;0;0;-122617.64;-122617.64;0;0;0;0;0;0;-11274.99;0;0;0;-6301.89;0;0;0;0;0;0;0;0;0;0;0;0;0;-6.96;-2350.9;-218597.51;-203364.57;2143746.63;2158979.57;1961476.46;1863402.637;;0;1961476.46;-364454.2;1597022.26;1
51.802.350/0001-02;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;522346.89;522346.89;0;0;7340110.24;7340110.24;-7340110.24;-7340110.24;0;0;0;0;522346.89;522346.89;13466784.23;11471000;-472315.69;0;1251166.8;1251166.8;0;0;14245635.34;12722166.8;14767982.23;13244513.69;1230987.67;1230987.67;0;0;0;0;-170718.6;-170718.6;1060269.07;1060269.07;0;0;-1026483.44;-1026483.44;0;0;0;0;0;0;0;0;0;0;-7500;-15000;0;0;-7589.49;0;4339.38;4339.38;-3360.88;-3360.88;0;0;0;0;0;0;-67;-67;-29242.54;-29242.54;-1069903.97;-1069814.48;14758347.33;13234968.28;13234968.28;12573219.866;;0;13234968.28;-8172866.52;5062101.76;1
51.817.522/0001-11;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;42307.82;42307.82;;;;;;;42307.82;42307.82;;;-210000;-210000;;;-14039.07;-14039.07;;;;;;;;;;;-11815.67;-9528.78;-1940.4;-1940.4;;;;;;;;;;;-1777.62;-1777.62;-239572.76;-237285.87;-197264.94;-194978.05;-194978.05;0;;;0;0;0;0
51.868.778/0001-58;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;737983.19;4658328.91;4875373.49;0;0;-142203.22;-37.2;0;5613319.48;4516125.69;5613319.48;4516125.69;0;184294.77;268322.68;0;0;0;0;0;268322.68;184294.77;;;-367573.62;-378466.35;0;-76144.06;0;0;0;0;-49500;0;0;0;-15061.51;0;0;0;-17310.91;-29792.87;0;0;0;0;0;0;0;0;0;0;0;0;-15809.48;-65309.5;-465255.52;-549712.78;5416386.64;4150707.68;4150707.68;3943172.296;;;3996875.336;-2664583.56;1332291.776;0.962938
51.870.412/0001-13;2025-03-31;1;;;;;;;7994003.05;7936002.07;7994003.05;7936002.07;;;;;;;;;;;;;0;0;11753788.19;2603451.12;-2964063.83;;;-1532611.43;;5165991.49;8789724.36;6236831.18;16783727.41;14172833.25;498552.08;386378.26;;;;;;;498552.08;386378.26;;;-1146998.47;-1251690.75;;;;-19095;;;;;-64040.62;;;-106000;;;-111330.64;-35297.27;;;;;;;;;;;-14845.85;-35922.1;-103474.88;-66371.21;-1440690.46;-1514376.33;15841589.03;13044835.18;13044835.18;12392593.421;;;12682236.151;-8454824.1;4227412.051;0.972204
51.889.479/0001-08;2025-03-31;1;;;;;;;;;0;0;1730569.84;1730569.84;4000;;;;;;;;-2202.16;-2202.16;1732367.68;1728367.68;;;;;;;;;0;0;1732367.68;1728367.68;190103.74;;;;;;;;190103.74;0;;;-108780.6;-105657.6;;;-17335.84;-17335.84;;;;;-3000;-3000;;;;;-32132.87;-29761.22;-250000;-250000;;;;;;;;;-70.34;-70.34;819824.99;-574603.56;408505.34;-980428.56;2330976.76;747939.12;0;0;;;0;0;0;0
51.890.054/0001-00;2025-03-31;1;;;;;;;;;0;0;1808211.33;1826167.43;0;0;0;0;0;0;0;0;0;0;1808211.33;1826167.43;2434962.94;2542144.39;;0;;0;1546210.94;1014767.77;3981173.88;3556912.16;5789385.21;5383079.59;125041.59;31659.49;0;0;0;0;0;0;125041.59;31659.49;;;-469105.81;-439206.44;0;0;0;-24180;0;0;0;0;0;0;-29753.46;0;0;0;-27921.96;-68622.3;0;0;0;0;0;0;-11000;-11000;0;0;0;0;-56413.89;-56447.16;-594195.12;-599455.9;5320231.68;4815283.18;4815283.18;4574519.021;;240764.159;4916604.42;-3277736.28;1638868.14;1.021042
51.951.316/0001-08;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;-320289.1;;-2652.3;;;;;;-322941.4;0;-322941.4;0;;;9833.96;624.37;;;;;9833.96;624.37;;;-47351.19;-47351.19;;;;;;;;;-2822.25;-2822.25;-2638.49;-10900;0;;-1176.22;;;;;;;;;;;;;;-5896.63;-5876.75;-59884.78;-66950.19;-372992.22;-66325.82;-66325.82;0;;;0;0;0;0
51.991.587/0001-89;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;-16000.31;;-16000.31;0;-16000.31;0;;;;;;;;;0;0;;;-330404.74;-166412.67;;;;;;;;;;;-12000;;;;-15420.27;-736;;;;;;;;;;;;;0;0;-357825.01;-167148.67;-373825.32;-167148.67;-167148.67;0;;;0;0;0;0
51.991.713/0001-03;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;41090.71;41090.71;;;;;;;41090.71;41090.71;;;-50428;-51504.8;;;;;;;;;;;-4063.21;;;;-10960.9;-9245.58;;;;;;;;;;;;;-495.23;-495.23;-65947.34;-61245.61;-24856.63;-20154.9;-20154.9;0;;;0;0;0;0
52.044.477/0001-72;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1444478.03;1444478.03;371951.01;;;;;;1816429.04;1444478.03;1816429.04;1444478.03;30214.77;30884.57;411239.15;;;;;;441453.92;30884.57;;;-212246.12;-199160.52;;;;;;;;;;;;;;;-17549.47;-14472.41;;;;;;;;;;;;;-7001.06;-102.2;-236796.65;-213735.13;2021086.31;1261627.47;1261627.47;1198546.0965;;907290.8;2169078.6265;-1292225;876853.6265;1.71927
52.101.897/0001-43;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1479592.91;1114197.04;;;;;17720.06;230402.57;1497312.97;1344599.61;1497312.97;1344599.61;;;;;102588.65;102979.15;;;102588.65;102979.15;;;-86505.66;-95624.73;;;;;;;;;-3646.88;-3646.88;-2492.2;;;;-10403.26;;;-6509.04;;;;;;;;;;;-89761.78;-13721.94;-192809.78;-119502.59;1407091.84;1328076.17;1328076.17;1261672.3615;;;1243492.9815;-841981.84;401511.1415;0.936311
52.219.978/0001-42;2025-03-31;1;;;;;;;;;0;0;27196703.97;27810653.2;-22080;-22080;;;;;;;-910871.29;-765790.22;26263752.68;27022782.98;9437086.66;9437086.66;;;;;;;9437086.66;9437086.66;35700839.34;36459869.64;1289775.99;1289775.99;;;;;-67311.28;-67311.28;1222464.71;1222464.71;;;-1772561.37;-1801933.12;;;-107694.99;-107694.99;;;-11542.73;-11542.73;-167554.09;-183765.33;-7943.92;;;;-73645.97;-72590.42;;;-54481.05;-54481.05;-16111.83;-12083.87;;;;;-48.47;;-629.66;-629.66;-2212214.08;-2244721.17;34711089.97;35437613.18;35437613.17;33665732.5115;;656136.82;36093749.9815;-24062500;12031249.9815;1.018515
52.227.760/0001-30;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6636.11;0;0;0;0;0;0;0;6636.11;3157709.72;2422698.51;1446949.21;-1169.64;66721.43;66721.43;-10519.61;-10519.61;4660860.75;2477730.69;4660860.75;2484366.8;38596.65;38596.65;0;0;0;0;-8676.35;-8676.35;29920.3;29920.3;0;0;-167196.28;-167196.28;0;0;0;0;0;0;0;0;-423.31;-423.31;-12916.65;-15000;0;0;-3162.3;0;0;0;0;0;0;0;0;0;0;0;0;0;-7850.2;-7850.2;-191548.74;-190469.79;4499232.31;2323817.31;2323817.31;2207626.4445;;0;2355422.3045;-1632013.46;723408.8445;1.0136
52.241.939/0001-41;2025-03-31;1;;;;;;;;;0;0;1534135.16;1362563.16;-56256.5;-56256.5;;;;;;;-269131.36;-225439.59;1208747.3;1080867.07;;;;;;;;;0;0;1208747.3;1080867.07;14024.72;13673.42;;;;;;;14024.72;13673.42;;;-139639.42;-75537.51;0;0;0;0;0;0;0;0;-4796.33;-4796.33;0;-15300;0;0;-5760.91;-628;0;0;0;0;0;0;-10000;-10000;0;0;0;0;-597994.66;-365784.88;-758191.32;-472046.72;464580.7;622493.77;622493.77;591369.0815;;;0.0015;0;0.0015;0
52.270.671/0001-76;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;16973701.35;15786321.24;17723342.51;510972.35;20817.97;20817.97;;;34717861.83;16318111.56;34717861.83;16318111.56;177508.15;173042.92;31.21;;;;;;177539.36;173042.92;;;-1386906.38;-1505107.51;;;;;;;-46485.9;-46485.9;-110676.28;-110134.92;-7943.92;;;;-47481.11;-52059.74;-5485.94;;;;;;;;;;-48.47;;-6298.36;;-1611326.36;-1713788.07;33284074.83;14777366.41;14777366.4;14038498.08;;;13875000;-9187500;4687500;0.938936
52.321.885/0001-24;2025-03-31;1;;;;;;;;;0;0;;;-3990;-3990;;;;;;;;;-3990;-3990;;;;;;;-15412.68;0;-15412.68;0;-19402.68;-3990;;;;;;;;;0;0;;;-774401.14;0;;;;;;;;;;;;;;;-13683.56;-1036;;;;;;;;;;;;;40204;40204;-747880.7;39168;-767283.38;35178;35178;33419.1;;;33419.1;0;33419.1;0.95
52.324.762/0001-47;2025-03-31;1;;;;;;;;;0;0;;;;;7686831.14;;-9564124;;;;2947299.12;1174853.43;1070006.26;1174853.43;;;;;;;;;0;0;1070006.26;1174853.43;58542.36;58542.36;;;;;;;58542.36;58542.36;;;-46022.25;-46022.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8348.96;-8348.96;-54371.21;-54371.21;1074177.41;1179024.58;1179024.58;1120073.351;;0;1179024.581;-1179024.58;0.001;1
52.353.292/0001-40;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;4848737.73;5054964.9;0;0;0;0;0;0;0;0;-273176.84;-273176.84;4575560.89;4781788.06;0;0;0;0;0;0;0;0;0;0;4575560.89;4781788.06;179027.9;179027.9;0;0;0;0;-32155.2;-32155.2;146872.7;146872.7;0;0;-129473.8;-129473.8;0;0;0;0;0;0;0;0;0;0;-12000;0;0;0;0;0;0;0;-6887.05;-6887.05;0;0;-3099.99;0;0;0;0;0;-941.99;-941.99;-152402.83;-137302.84;4570030.76;4791357.92;4791357.92;4551790.024;;0;10045025.65;-6653667.73;3391357.92;2.096488
52.355.496/0001-10;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;3066587.74;3066587.74;-301249.74;;;;;;2765338;3066587.74;2765338;3066587.74;150211.1;150211.1;;;;;;;150211.1;150211.1;;;-194265.12;-208979;;;-62815.62;-68722.54;;;;;-8391.93;-9017.92;-3630.72;-9000;;;-38947.37;-34067.98;;;;;;;;;;;;;-10377.62;-10377.62;-318428.38;-340165.06;2597120.72;2876633.78;2876633.78;2732802.091;;241.06;2876874.841;-1893749.84;983125.001;1.000084
52.355.764/0001-01;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;29680.72;;1254.51;;;;;;30935.23;0;30935.23;0;;;1778.25;3774.11;;;;;1778.25;3774.11;;;-37516.46;-37275.59;;;;;;;;;-18767.07;-18767.07;-1458.16;;;;-784.14;;;;;;;;;;;;;;-3535.69;-2688.84;-62061.52;-58731.5;-29348.04;-54957.39;-54957.39;0;;;0;0;0;0
52.355.865/0001-74;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;29680.72;;1254.51;;;;;;30935.23;0;30935.23;0;;;1392.85;2908.16;;;;;1392.85;2908.16;;;-37534.14;-37534.14;;;;;;;;;-18767.07;-18767.07;-1458.16;;;;-784.14;;;;;;;;;;;;;;-3535.69;-2688.84;-62079.2;-58990.05;-29751.12;-56081.89;-56081.89;0;;;0;0;0;0
52.356.865/0001-99;2025-03-31;1;;;;;;;;;0;0;30000;30000;;;;;;;;;;;30000;30000;;;;;;;;;0;0;30000;30000;8917.23;8917.23;;;;;;;8917.23;8917.23;;;-16500;-63544.52;;;-5000;0;;;;;;;;;;;;;;;0;-52500;;;;;;;;;-55845.86;-57387.71;-77345.86;-173432.23;-38428.63;-134515;0;0;;0;0;0;0;0
52.357.468/0001-31;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3274440.83;9322014.73;10968144.05;0;0;329394.29;-2235.36;0;14240349.52;9651409.02;14240349.52;9651409.02;0;1191443.86;160780.41;0;0;0;0;0;160780.41;1191443.86;;;-861049.68;-683517.34;0;0;0;0;0;0;0;0;0;0;-35000;-35000;0;0;-30859.56;-30728.83;0;0;0;0;0;0;0;0;0;0;0;0;41401.26;0;-885507.98;-749246.17;13515621.95;10093606.71;10093606.71;9588926.3745;;;9810965.7045;-6540643.8;3270321.9045;0.971998
52.366.833/0001-74;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;0;;;48722.78;;;;;;48722.78;0;48722.78;0;;;;;;;;;0;0;;;-66165.26;-65719.5;;;-212000;-212000;;;;;-16266.28;-15949.71;-4155.06;-4155.06;;;;;;;-14902.62;-14902.62;;;;;;;;;-10044.36;-9945.41;-323533.58;-322672.3;-274810.8;-322672.3;0;0;;0;0;0;0;0
52.371.756/0001-40;2025-03-31;1;;;;;;;;;0;0;;;-12513.33;-12513.33;;;;;;;;;-12513.33;-12513.33;;;5799264.98;;-2191133.98;-2191133.98;359802.15;359802.15;3967933.15;-1831331.83;3955419.82;-1843845.16;29071.13;29071.13;;;;;;;29071.13;29071.13;;;-751077.8;-787204.02;;;-30000;-30000;;;;;-25916.6;-12958.6;;;;;-49298.48;-39870;-41225.47;;-56896.59;-56896.59;;;;;;;;;34297.61;-2935.55;-920117.33;-929864.76;3064373.62;-2744638.79;-2744638.79;0;;8586305;8586305;-5151783;3434522;0
52.446.271/0001-79;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73000;73000;0;0;0;0;0;0;73000;73000;73000;73000;120.48;120.48;0;0;0;0;0;0;120.48;120.48;0;0;-102078.18;-102078.18;0;0;0;0;0;0;0;0;0;0;-4500;0;0;0;-1185.87;0;0;0;0;0;0;0;0;0;0;0;0;0;-290;-290;-108054.05;-102368.18;-34933.57;-29247.7;-1165649.3;0;;0;0;0;0;0
52.521.137/0001-95;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68231.23;68231.23;0;0;0;0;0;0;68231.23;68231.23;0;0;-98746.39;-98746.39;0;0;-85794.05;-85794.05;0;0;0;0;0;0;-4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3298.37;-3298.37;-192338.81;-187838.81;-124107.58;-119607.58;-279204.88;0;;0;0;0;0;0
52.551.605/0001-74;2025-03-31;1;;;;;;;;;0;0;7345515.06;7321608.55;-136.04;-136.04;;;;;;;-38602.5;-38602.5;7306776.52;7282870.01;;;-3082769.89;;;;2202045.11;2937144.63;-880724.78;2937144.63;6426051.74;10220014.64;403714.4;403714.4;;;;;;;403714.4;403714.4;;;-937252.49;-640156.24;;;-95247.34;-66408.42;;;;;;;;-9950;;;-105724.93;-88315.72;;;;;;;;;;;;;-81050.35;-82011.8;-1219275.11;-886842.18;5610491.03;9736886.86;9736886.86;9250042.517;;;9516324.527;-6446572.42;3069752.107;0.977348
52.589.406/0001-55;2025-03-31;1;;;;;;;;;0;0;66831.86;33415.93;;;;;;;;;;;66831.86;33415.93;;;;;;;-212327.04;0;-212327.04;0;-145495.18;33415.93;;;;;;;;;0;0;;;-35093.97;-11000;;;;;;;;;-3190.34;-1000;;;;;-279.28;-260;;;;;;;;;;;;;-24800.82;-38380.8;-63364.41;-50640.8;-208859.59;-17224.87;-17224.87;0;;;0;0;0;0
52.609.938/0001-07;2025-03-31;1;;;;;;;;;0;0;1034723.04;1036144.83;0;0;0;0;0;0;-245933.22;0;-75531.78;-30615.48;713258.04;1005529.35;0;0;-865658.22;-797584.74;0;0;16270.02;16270.02;-849388.2;-781314.72;-136130.16;224214.63;0;0;22678.22;0;0;0;0;0;22678.22;0;;;-42600;-42600;0;0;-36265.07;-44883.33;0;0;0;0;-8400;-8400;0;0;0;0;0;0;0;0;0;-329.04;0;0;0;-3740.8;0;0;-443.7;0;-38253.14;-209.36;-125961.91;-100162.53;-239413.85;124052.1;124052.1;117849.495;;0;-0.005;0;-0.005;0
52.610.191/0001-07;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;5375476.44;5340561.93;0;0;0;0;0;0;929195.56;0;-157217.93;0;6147454.07;5340561.93;0;0;-4269289.24;-3933562.15;0;0;87346.72;87346.72;-4181942.52;-3846215.43;1965511.55;1494346.5;0;0;217671.27;0;0;0;0;0;217671.27;0;;;-42600;-42600;0;0;-137344.52;-222710.41;0;0;0;0;-8400;-8400;0;0;0;0;-447.12;-260;0;0;0;0;0;0;-3740.8;0;0;0;0;0;-56612.62;-31738.95;-249145.06;-305709.36;1934037.76;1188637.14;1188637.14;1129205.283;;0;0.003;0;0.003;0
52.610.289/0001-64;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;827559.93;1021434.93;0;0;0;0;0;0;-10503358.68;0;-47355.57;0;-9723154.32;1021434.93;0;0;-1132894.71;-1043806.32;0;0;9379.42;9379.42;-1123515.29;-1034426.9;-10846669.61;-12991.97;0;0;30701.08;0;0;0;0;0;30701.08;0;;;-42600;-42600;0;0;-35750.22;-44166.74;0;0;0;0;-8400;-8400;0;0;0;0;-300.44;-260;0;0;0;0;0;0;0;0;0;0;-27348.44;0;-28066.64;-24379.14;-142465.74;-119805.88;-10958434.27;-132797.85;-132797.85;0;;0;0;0;0;0
52.635.194/0001-03;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;-368.6;;-368.6;0;;;;;;;;;0;0;-368.6;0;108260.71;9004.38;1599.01;;3245.54;;;154549.11;113105.26;163553.49;;;-75000;-75000;;;-187500;-187500;;-187500;;;;;-10919;-45000;;;-2268;-2268;-1587.6;;;;;;-2421.7;-5000;;;;-368.6;-149698.26;-2052.09;-429394.56;-504688.69;-316657.9;-341135.2;-341135.2;0;;;0;0;0;0
52.649.350/0001-87;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;478352.49;335613.16;-38349.35;0;0;0;0;0;440003.14;335613.16;440003.14;335613.16;17973.53;17973.53;0;0;0;0;0;0;17973.53;17973.53;;;-21840.5;-19672.72;0;0;0;0;0;0;0;0;0;0;-3146.99;-2520;0;0;-16054.93;-15159.86;0;0;0;0;0;0;0;0;0;0;0;0;10167.83;0;-30874.59;-37352.58;427102.08;316234.11;316234.11;300422.4045;;123225.55;439459.6545;-301438.41;138021.2445;1.389666
52.649.680/0001-72;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;0;1195848.91;2616534.31;0;0;0;-520592.26;422834.36;2095942.05;1618683.27;2095942.05;1618683.27;117382.63;117382.63;0;0;0;0;18159.8;0;135542.43;117382.63;;;-36000;-36000;0;0;0;0;0;0;0;0;0;0;-19687.86;-16000;0;0;-10823.16;-10954.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-66511.02;-62954.89;2164973.46;1673111.01;1673111.01;1589455.4595;;;503299.0495;0;503299.0495;0.300816
52.713.882/0001-36;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;1783433.6;1670532.93;0;0;0;0;0;0;0;0;-265277.4;-265277.4;1518156.2;1405255.53;0;0;0;0;0;0;0;0;0;0;1518156.2;1405255.53;16263.73;16263.73;0;0;0;0;-3621.27;-3621.27;12642.46;12642.46;0;0;-178839.84;-178839.84;0;0;0;0;0;0;0;0;0;0;-13749.99;-27500;0;0;-3794.73;0;0;0;0;0;0;0;-1749.99;-6800;0;0;-2060;-2060;-3239.06;-3239.06;-203433.61;-218438.9;1327365.05;1199459.09;1199459.09;1139486.1355;;0;1199459.09;-802750;396709.09;1
52.714.934/0001-99;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15509.36;15509.36;0;0;0;0;0;0;15509.36;15509.36;0;0;-371302.18;-371302.18;0;0;0;0;0;0;0;0;0;0;1249.99;-8100;0;0;-790.56;0;0;0;0;0;0;0;0;0;0;0;0;0;-1887.24;-11350.57;-372729.99;-390752.75;-357220.63;-375243.39;-1646362.44;0;;0;0;0;0;0
52.889.976/0001-60;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;-98978.29;;-1427836.87;;1526815.16;;-15531951.23;;-15531951.23;0;-15531951.23;0;1521.51;1521.51;;;;;;;1521.51;1521.51;;;-120000;-60000;;;;;;;;;;;;;;;-5952.35;-720.91;;;-40000;-40000;;;;;;;;;-10024.12;-70024.12;-175976.47;-170745.03;-15706406.19;-169223.52;-169223.52;0;;;0;0;0;0
52.890.292/0001-89;2025-03-31;1;;;;;;;;;0;0;1144918.83;1144918.83;;;;;;;;;;;1144918.83;1144918.83;;;;;;;;;0;0;1144918.83;1144918.83;2058.59;2058.59;;;;;;;2058.59;2058.59;;;-40340.94;-35340.94;0;0;0;0;0;0;0;0;0;0;-19928.56;-418;0;0;-2433.94;-2455.46;0;0;0;0;0;0;-5300;-5300;;;;;;;-68003.44;-43514.4;1078973.98;1103463.02;1103463.02;1048289.869;;5619.81;1109082.829;-745870.35;363212.479;1.005093
52.904.581/0001-90;2025-03-31;1;;;;;;;-3673183.07;;-3673183.07;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;-3673183.07;0;26.98;;;;;;;;26.98;0;;;-99603.08;;;;;;;;;;;;;;;;-1815.99;;;;;;;;;;;;;;-196;-382.26;-101615.07;-382.26;-3774771.16;-382.26;0;0;;;0;0;0;0
52.966.340/0001-75;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;216582.96;278096.67;;;41580.97;;66805.59;;324969.52;278096.67;324969.52;278096.67;;;17795.87;21662.11;;;;;17795.87;21662.11;;;-53485.26;-52656.84;;;-21439.81;-21439.81;-484.88;-484.88;;;-4719.3;-4646.2;-1701.19;;;;-6002.98;;-7818.01;;;;;;;;;;;;-3929.52;-10582.29;-99580.95;-89810.02;243184.44;209948.76;209948.76;199451.322;;;111057.872;0;111057.872;0.528976
52.984.403/0001-16;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-106610;0;0;0;0;0;0;1090200.76;0;1090200.76;-106610;0;0;0;0;0;0;0;0;0;0;1090200.76;-106610;0;6896.22;110244.1;0;0;0;0;0;110244.1;6896.22;;;-96194.45;-231056.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18816.12;-3401.1;0;0;0;0;0;0;0;0;0;0;0;0;-53000;-234003;-168010.57;-468460.19;1032434.29;-568173.97;-568173.97;0;;;0;0;0;0
53.018.363/0001-10;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;5989955.44;3794894.9;5858674.18;;97009.6;;-2191589.27;;9754049.95;3794894.9;9754049.95;3794894.9;82640;79443.24;;;;;;;82640;79443.24;;;-228762.73;-235096.47;;;;-235096.47;;;-46494.34;-16602.1;;;-12200;;;;-4837.8;;-4354.4;;;;;;;;;;;;-243163.04;-18842.04;-539812.31;-505637.08;9296877.64;3368701.06;3368701.06;3200266.007;;;3480069.607;-2400048;1080021.607;1.03306
