CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Endereco_Imovel;Caracteristicas_Contratuais
16.802.320/0001-03;2025-03-31;1;Ed. The Corporate Macaé - 411,09 m²;Reajuste por IPCA, vencimento 31/01/2030, contrato típico.
16.929.519/0001-99;2025-03-31;1;-;-
17.007.443/0001-07;2025-03-31;1;Sede Administrativa Fleury - Jabaquara;Não possui caracteristicas que destoem dos demais
17.025.970/0001-44;2025-03-31;1;Hospital São Luiz - BLOCO A;N/A
17.025.970/0001-44;2025-03-31;1;Hospital São Luiz - BLOCO B;N/A
17.025.970/0001-44;2025-03-31;1;Hospital São Luiz - BLOCO C e E;N/A
17.025.970/0001-44;2025-03-31;1;Hospital São Luiz - BLOCO D;N/A
17.144.039/0001-85;2025-03-31;1;-;
17.161.979/0001-82;2025-03-31;1;Ed.Renaissance, cj. 2300, Rua Paraiba, 550 23º and. Belo Horizonte / MG;Intenção de renovação deverá ser feita com 6 meses de antecedencia e o novo valor será acordado entre as partes. Intenção de sair antes do termino da locação deverá ser avisado com 120 dias de antecedencia e deverá ser depositado a multa proporcional.
17.161.979/0001-82;2025-03-31;1;Shopping Diamond Mall (lojas);A clausula de reajuste prevê reajuste dos contratos anualmente ou a menor periodicidade permitida por lei, sendo o indice utilizado o IGP-DI, sendo aplicado sempre a variação positiva do mesmo
17.161.979/0001-82;2025-03-31;1;Shopping Diamond Mall (lojas);Clausula de Rescisão: de acordo com cada contrato, sendo o pradrão a multa de 10 alugueis
17.161.979/0001-82;2025-03-31;1;Shopping Diamond Mall (lojas);Há alguns contratos que contemplam pagamento de aluguel percentual, conforme as regras do respectivo contrato.
17.161.979/0001-82;2025-03-31;1;Shopping Diamond Mall (loja de artigos esportivos);Redução de 40% no aluguel mínimo nos meses de Março a Setembro até o final do contrato
17.161.979/0001-82;2025-03-31;1;Shopping Diamond Mall (operadora de cinema);Mensalmente paga o aluguel percentual e semestralmente é apurada a cobrança do aluguel semestral. Sendo cobrada a diferença, caso o aluguel mínimo semestral seja maior que o aluguel percentual pago
17.198.500/0001-82;2025-03-31;1;Fazenda São Roberto II;Conforme contrato.
17.198.500/0001-82;2025-03-31;1;Fazenda Morada da Prata;Conforme contrato.
17.198.500/0001-82;2025-03-31;1;Fazenda Gradaus;Conforme contrato.
17.282.011/0001-04;2025-03-31;1;Condominio Continental Square Faria Lima - Torre Comercial;Não possui caracteristicas que destoem dos demais
17.282.011/0001-04;2025-03-31;1;Edificio Corporate Park;Não possui caracteristicas que destoem dos demais
17.282.011/0001-04;2025-03-31;1;Condominio E-Tower;Não possui caracteristicas que destoem dos demais
17.282.011/0001-04;2025-03-31;1;Condominio Edificio Isabella Plazza;Não possui caracteristicas que destoem dos demais
17.282.011/0001-04;2025-03-31;1;Edificio Maria Cecilia Lara Campos;Não possui caracteristicas que destoem dos demais
17.308.805/0001-08;2025-03-31;1;Edificio Telles;Não possui caracteristicas que destoem dos demais
17.311.079/0001-74;2025-03-31;1;não se aplica;não se aplica
17.374.696/0001-19;2025-03-31;1;Edifício Domo Corporate;Salas Comerciais designadas como ESCRITÓRIO (TORRE B).
17.374.696/0001-19;2025-03-31;1;Galpão  Industrial;3 módulos: A, B, C
17.554.274/0001-25;2025-03-31;1;West Shopping;Conforme item 1.1.2.1.4 deste informe.
17.554.274/0001-25;2025-03-31;1;Shopping Crystal;Conforme item 1.1.2.1.4 deste informe.
17.554.274/0001-25;2025-03-31;1;Center Shopping Rio;Conforme item 1.1.2.1.4 deste informe.
17.554.274/0001-25;2025-03-31;1;Shopping Paralela;Conforme item 1.1.2.1.4 deste informe.
17.554.274/0001-25;2025-03-31;1;Ilha Plaza;Conforme item 1.1.2.1.4 deste informe.
17.554.274/0001-25;2025-03-31;1;Pátio Belém;Conforme item 1.1.2.1.4 deste informe.
17.554.274/0001-25;2025-03-31;1;Shopping Granja Vianna;Conforme item 1.1.2.1.4 deste informe.
17.554.274/0001-25;2025-03-31;1;Shopping Tacaruna;Conforme item 1.1.2.1.4 deste informe.
17.554.274/0001-25;2025-03-31;1;Shopping Iguatemi Fortaleza;Conforme item 1.1.2.1.4 deste informe.
17.554.274/0001-25;2025-03-31;1;Minas Shopping;Conforme item 1.1.2.1.4 deste informe.
17.568.605/0001-86;2025-03-31;1;Shopping Mais Largo 13;Não possui caracteristicas que destoem dos demais
17.590.518/0001-25;2025-03-31;1;-;-
17.655.115/0001-17;2025-03-31;1;Galpão Industrial Jaraguá do Sul;Contrato de locação comercial Atípico
17.655.115/0001-17;2025-03-31;1;WT Morumbi - Setor Automotivo;Contrato de locação comercial
17.655.122/0001-19;2025-03-31;1;.;.
17.854.016/0001-64;2025-03-31;1;N/A;
18.259.637/0001-62;2025-03-31;1;Condominio Edificio Summit Pinheiros;Não possui caracteristicas que destoem dos demais
18.259.637/0001-62;2025-03-31;1;Centro Empresarial Mario Garnero;Não possui caracteristicas que destoem dos demais
18.265.829/0001-81;2025-03-31;1;Imóveis;Contrato de locação comercial.
18.289.950/0001-43;2025-03-31;1;MR SHAN;Nenhuma característica contratual individualizada adicional
18.307.582/0001-19;2025-03-31;1;-;-
18.308.516/0001-63;2025-03-31;1;Pullman Ibirapuera;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Ibis Expo Barra Funda;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Ibis Budget Paraiso;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Ibis Budget Blumenau;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Ibis Budget Curitiba Aero;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Ibis Budget Curitiba;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Ibis Budget Foz do Iguacu;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Ibis Canoas;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Ibis Chapeco;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Ibis Londrina;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Ibis POA Assis Brasil;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Ibis Styles POA Centro;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Novotel Curitiba Batel;Não possui caracteristicas que destoem dos demais
18.308.516/0001-63;2025-03-31;1;Novotel POA Aeroporto;Não possui caracteristicas que destoem dos demais
18.330.535/0001-96;2025-03-31;1;Imovel Osasco;Não possui caracteristicas que destoem dos demais
18.330.535/0001-96;2025-03-31;1;Imovel Belford Roxo;Não possui caracteristicas que destoem dos demais
18.330.535/0001-96;2025-03-31;1;Imovel Nova Iguacu;Não possui caracteristicas que destoem dos demais
18.330.535/0001-96;2025-03-31;1;Shopping Praca Rio Grande;Não possui caracteristicas que destoem dos demais
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.874.965/0001-79;2025-03-31;1;N/A;N/A
18.929.353/0001-36;2025-03-31;1;Nova Sede Direcional;item acima
18.950.957/0001-64;2025-03-31;1;Imóveis;Contrato de locação built to suit de longo prazo
19.026.454/0001-60;2025-03-31;1;Alameda Santos;item acima
19.131.224/0001-60;2025-03-31;1;Não aplicável;Não aplicável
19.249.956/0001-50;2025-03-31;1;Não se aplica;Não se aplica
19.267.845/0001-76;2025-03-31;1;Rua Jesuino Paschoal, 90;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua Jesuino Paschoal, 80/92;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Av. Brig Faria Lima, 1912;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Av. Brig Faria Lima, 1931;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Av. Brig Faria Lima, 1690;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua Itapeva, 240/260;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua Itapeva, 574;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua Nebraska, 727;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua Campos Bicudo, 98;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Praça Capitão João Pinto Fontão, 45;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua Angelina Maffei Vita, 670;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Alameda Santos, 700;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Alameda Santos, 757;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua Tabapuã, 81;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua Fidencio Ramos, 100;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua Verbo Divino, 2001;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Av Nações Unidas, 10989;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua Gomes de Carvalho, 1329;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Av Irai, 393;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua do Roccio, 220;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Alameda Santos, 771;Correção dos aluguéis pelo IGPM
19.267.845/0001-76;2025-03-31;1;Rua Verbo Divino, 2001;Correção dos aluguéis pelo IGPM
19.419.994/0001-03;2025-03-31;1;N/A;N/A
19.722.048/0001-31;2025-03-31;1;Condominio Edificio Batatais;Não possui caracteristicas que destoem dos demais
19.722.048/0001-31;2025-03-31;1;Condominio Edificio Barao de Paraitinga;Não possui caracteristicas que destoem dos demais
19.872.996/0001-53;2025-03-31;1;N/A;N/A
19.878.616/0001-98;2025-03-31;1;Sigma Mall;N/A
19.878.616/0001-98;2025-03-31;1;Torre Sigma;N/A
20.118.470/0001-61;2025-03-31;1;Imovel 1;Imóvel urbano, Lote nº 4B, Quadra nº 26 - Matrícula 155.663
20.118.470/0001-61;2025-03-31;1;Imovel 1;Imóvel urbano, Lote nº 6A, Quadra nº 26 - Matrícula 136.991
20.118.470/0001-61;2025-03-31;1;Imovel 1;Imóvel urbano, lote nº 7A, Quadra nº 26 - Matrícula 136.992
20.118.470/0001-61;2025-03-31;1;Imovel 2;Lotes 12 a 17, Quadra B46 - Matrícula 56219
20.118.470/0001-61;2025-03-31;1;Imovel 2;Lote 24, Quadra B46 - Matrícula 26878
20.118.470/0001-61;2025-03-31;1;Imovel 2;Lote 26, Quadra B46 - Matrícula 46276
20.118.470/0001-61;2025-03-31;1;Imovel 2;Lote 9, Quadra B46 - Matrícula 19652
20.118.470/0001-61;2025-03-31;1;Imovel 2;Lote 10, Quadra B46 - Matrícula 19653
20.118.470/0001-61;2025-03-31;1;Imovel 2;Lote 11, Quadra B46 - Matrícula 19654
20.118.470/0001-61;2025-03-31;1;Imovel 3;Lote de terreno nº 01, quadra nº 29 - Matrícula 56046
20.118.470/0001-61;2025-03-31;1;Imovel 3;Lote nº 08 e 09, quadra 29 - Matrícula 78.493
20.118.470/0001-61;2025-03-31;1;Imovel 4;Matrículas: 73.217, 73.219, 73.220, 73.221, 73.222, 73.223, 73.224 e 73.226
20.118.470/0001-61;2025-03-31;1;Imovel 5;Matrícula: 55.147
20.118.470/0001-61;2025-03-31;1;Imovel 6;Correios
20.118.470/0001-61;2025-03-31;1;Imovel 7;prédio com estrutura administrativa e  galpões industriais (leilão)
20.118.470/0001-61;2025-03-31;1;Imovel 8;matrícula 105192
20.118.492/0001-21;2025-03-31;1;SHOPPING VAUTIER PREMIUM;Rua Tiers 184, São Paulo, SP, CEP: 03031-000
20.118.507/0001-51;2025-03-31;1;SAA/Norte, Quadra 03, Lotes nº 145, 185, 225 e 265, Brasilia - DF .;NA
20.132.453/0001-89;2025-03-31;1;Não se aplica;
20.265.467/0001-70;2025-03-31;1;Informação não apresentada.;
20.680.775/0001-62;2025-03-31;1;Edificio Praca Faria Lima;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Edificio JK1600;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Capital Building;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Edificio Capital Plaza;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Subcondominio FL Office;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Condominio Edificio Vera Cruz II;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Edificio Riverside;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Edificio Paddock I;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Edificio Plaza I;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Edificio Aspen;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Subcondominio FL Residence;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Av das Nacoes Unidas nº 19847;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Av das Nacoes Unidas nº 19667;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Condominio Edificio JK 180;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Edificio FL Corporate;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Condominio Grande Ufficiale Evaristo Comolatti;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Condominio PJM 109;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Condominio Seculum II;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Girassol 555;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;WTorre Nacoes Unidas - Torre III;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Ed Moncoes da Gastao;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Subcondominio Parque Jockey Corporate;Não possui caracteristicas que destoem dos demais
20.680.775/0001-62;2025-03-31;1;Condominio P-11 Pinheiros;Não possui caracteristicas que destoem dos demais
20.717.355/0001-03;2025-03-31;1;Praça Rio Grande Shopping;O imóvel foi adquirido pelo Fundo em 20 de outubro de 2014 mediante conferência 35% (trinta e cinco por cento) de bem imóvel denominado ("Praça Rio Grande Shopping Center") para integralização de cotas do Fundo, pelo valor certo e ajustado de R$ 9.513 (2014 de R$ 66.419) transmitindo-lhe, assim, desde já, todos os direitos e ações sobre a participação do Imóvel.
20.748.515/0001-81;2025-03-31;1;Não aplicável;Não aplicável
21.044.600/0001-21;2025-03-31;1;Edifício Barão de Tefé;N/A
21.067.825/0001-01;2025-03-31;1;GUARULHOS;N/A
21.085.863/0001-89;2025-03-31;1;Eldorado;N/A
21.126.204/0001-43;2025-03-31;1;Loja 1;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 2;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 4;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 5;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 6;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 7;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 9;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 10;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 11;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 12;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 13;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 14;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 16;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 17;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 18;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 19;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 20;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 21;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 22;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 23;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 24;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 25;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 26;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 27;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 28;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 30;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 32;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 33;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 34;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 35;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 36;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 38;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 39;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 40;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 41;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 43;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 44;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 45;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 47;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 48;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2025-03-31;1;Loja 49;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.408.063/0001-51;2025-03-31;2;24° Andar do Edifício Castello Branco;Conforme itens acima
21.408.063/0001-51;2025-03-31;2;Somos Sistema de Ensino S.A.;Conforme itens acima
21.408.063/0001-51;2025-03-31;2;Edíficio Celebration;Conforme itens acima
21.408.063/0001-51;2025-03-31;2;Condomínio Comary;Conforme itens acima
21.408.063/0001-51;2025-03-31;2;Edifício Delta Plaza;Conforme itens acima
21.408.063/0001-51;2025-03-31;2;Edifício Cerp - Venezuela;Conforme itens acima
21.408.063/0001-51;2025-03-31;2;Edíficio River One;Conforme itens acima
21.500.481/0001-74;2025-03-31;1;Edificio Botafogo;Não se aplica
21.500.500/0001-62;2025-03-31;1;Shopping Internacional Guarulhos;Não possui caracteristicas que destoem dos demais.
21.500.514/0001-86;2025-03-31;1;Shopping;Aluguel de lojas
21.917.235/0001-12;2025-03-31;1;n/a;n/a
22.003.469/0001-17;2025-03-31;1;Imoveis residenciais;Clausulas de reajustes anuais.
22.081.808/0001-83;2025-03-31;1;.;.
22.169.671/0001-13;2025-03-31;1;Itaquera;Conforme item anterior
22.340.978/0001-35;2025-03-31;1;12 OUTUB;Não há
22.340.978/0001-35;2025-03-31;1;ADOL1;Não há
22.340.978/0001-35;2025-03-31;1;ALONSO1;Não há
22.340.978/0001-35;2025-03-31;1;ALONSO2;Não há
22.340.978/0001-35;2025-03-31;1;ANTONIOA;Não há
22.340.978/0001-35;2025-03-31;1;APLUB 1;Não há
22.340.978/0001-35;2025-03-31;1;CESAR MOTA;Não há
22.340.978/0001-35;2025-03-31;1;BARAOM;Não há
22.340.978/0001-35;2025-03-31;1;BGOMES;Não há
22.340.978/0001-35;2025-03-31;1;BOIMIRIM;Não há
22.340.978/0001-35;2025-03-31;1;CONJ REG;Não há
22.340.978/0001-35;2025-03-31;1;CUBAS1;Não há
22.340.978/0001-35;2025-03-31;1;DA MATRI;Não há
22.340.978/0001-35;2025-03-31;1;DOM PEDR;Não há
22.340.978/0001-35;2025-03-31;1;FLOR1;Não há
22.340.978/0001-35;2025-03-31;1;GLICERIO;Não há
22.340.978/0001-35;2025-03-31;1;INGL1;Não há
22.340.978/0001-35;2025-03-31;1;JABA1;Não há
22.340.978/0001-35;2025-03-31;1;CESAR MOTA;Não há
22.340.978/0001-35;2025-03-31;1;LINS1;Não há
22.340.978/0001-35;2025-03-31;1;MARCILIO;Não há
22.340.978/0001-35;2025-03-31;1;NEWTON P;Não há
22.340.978/0001-35;2025-03-31;1;PARADA1;Não há
22.340.978/0001-35;2025-03-31;1;SANTANA1;Não há
22.340.978/0001-35;2025-03-31;1;SOLDADO;Não há
22.340.978/0001-35;2025-03-31;1;VIANCO;Não há
22.340.978/0001-35;2025-03-31;1;VISC1;Não há
22.340.978/0001-35;2025-03-31;1;PENHA;Não há
22.459.737/0001-00;2025-03-31;1;Gravatai Shopping Center;Não possui caracteristicas que destoem dos demais
22.503.991/0001-68;2025-03-31;1;Imóvel Brás;Possui 20% do imóvel
22.862.226/0001-34;2025-03-31;1;Não se aplica;Não se aplica
23.120.006/0001-06;2025-03-31;1;não há;não há
23.426.470/0001-17;2025-03-31;1;Informação não apresentada;
23.538.112/0001-04;2025-03-31;1;N/A;N/A
23.570.871/0001-46;2025-03-31;1;Wtorre Morumbi;N/A
23.740.527/0001-58;2025-03-31;1;Não há;Não há
23.740.595/0001-17;2025-03-31;1;não há;não há
23.768.027/0001-24;2025-03-31;1;Top Center;Não possui caracteristicas que destõem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Mima;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Porto Cervo;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Rio Alva;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Yolanda;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Lagoa Formosa e Prateada;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Residencial Saint Michel;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Barao de Nonohay;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Jardim Paulista;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Santa Bernadette;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Fellini;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Saint Michel - Loureiro da Cruz;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Almirante Marques de Leao;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Scheila;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Anete;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Princesa;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Davisar;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Tosca;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Bruno;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Vila Helena;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Jet Set;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Itapage;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Tricolor;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Elizabeth;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Catete Palazzo;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Agapanthus;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio D Angleterre;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Stay Aeroporto;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Condominio Residencial Morada do Sol;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Marco Claudio;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Saint Claire Residences;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Inhambu;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Tony;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Real Grandeza;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Vitoria Regia;Não possui caracteristicas que destoem dos demais
24.796.967/0001-90;2025-03-31;1;Edificio Costa Verde;Não possui caracteristicas que destoem dos demais
