CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
58.561.054/0001-06;2025-03-31;1;ED. BRASÍLIO MACHADO NETO;Rua Dr. Cardoso de Mello, 1855;350.25;15;Vagas de garagem nº 63 a 77, localizadas no 1º sub-solo, sedo cada vaga objeto de matrícula distinta (nº respectivos 52.193 a 52.207), com área construída de 23,35m² cada. As 15 vagas soma 350,25m². Serão disponibilizadas entre 3 e 4 vagas para cada subconjunto.;0.18507;Renda
58.580.017/0001-45;2025-03-31;1;Edifício The Spot One;Balneário Camboriú - SC;20000;1;Conectado ao Balneário Shopping;0;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 21405 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;48;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00925929450948132;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 7878 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;12;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00229569285359041;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 13882 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;82;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0157779526287988;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 14158 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;4;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000904598638183521;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16124 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;4;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000704012475101059;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16125 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;4;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000715490939369011;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16065 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;7;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0013888941764222;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 17671 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;19;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00360997701227092;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 17672 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;10;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00191307737799201;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 17673 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;5;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000925929450948132;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16542 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;31;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00594584449079916;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 21560 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;251;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0479895460269295;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 3950 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;63;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0121403890407373;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 3970 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;40;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00765230951196803;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 19415 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;44;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00841754046316484;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16817 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;33;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00638776536511531;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 490 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;10;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0019857743183557;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 43682 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;17;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00321970922716055;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 43636 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;7;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00143480803349401;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 14087 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;19;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00358702008373502;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 43629 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;10;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00192264276488197;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 15604 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;222;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0424186647022168;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 42421 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;23;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00439625181462563;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 7893 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;222;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0425238839580064;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 12159 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;122;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0233586747852824;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 17839 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;10;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00185185890189626;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 7903 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;35;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00669577082297203;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 32811 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;10;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00191307737799201;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16239 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;64;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0122513475286608;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 7924 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;347;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0663837850163227;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 18655 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;2;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000309918535234705;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 15735 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;737;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.14111815278758;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 7894 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;1612;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.308419906939882;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 13597 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;2;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000358319392897903;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16121 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;160;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.0306578302132731;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 52873 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;43;1;Direito de posse - Matrículas em processo de transferência;0.00833336505853319;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 2344 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;5;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000956538688996004;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 12717 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;18;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00341092131109085;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 12793 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;14;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.002661167155882;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16543 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;5;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000998358560478909;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 10837 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;1;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.000119146459101342;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 16122 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;48;1;Direito de posse - Matrículas serão transferidas após processo de consolidação e regularização por parte do vendedor (parte do pagamento vinculado a concretização do processo de regularização);0.00920526920432682;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 43645 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;127;1;Direito de posse - Matrículas em processo de transferência;0.0243928652850511;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 42621 - Cartório de Reg. de Imóveis de Curvelo MG;Zona Rural do Município de Felixlândia;321;1;Direito de posse - Matrículas em processo de transferência;0.0613521428121446;Renda
59.680.687/0001-04;2025-03-31;1;Matrícula 12814 - Cartório de Registro de  Três Maria / MG;Zona Rural do Município de Três Marias;354;1;Direito de posse - Matrículas em processo de transferência;0.0677345132990539;Renda
