CNPJ_Fundo_Classe,Data_Referencia,Versao,Endereco,Outras_Caracteristicas_Relevantes,Area,Percentual_Terreno_Total_Investido,Percentual_Terreno_PL,CNPJ_Fundo
,2018-12-31,1,"Av. Maj Sylvio de Magalhães Padilha, s/n Lote 12 (Setor 7)","(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários ""Cyrela"" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do ""habite-se"" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.",24186.75,0.0895118270486464,0.38502356395579,00.613.094/0001-74
,2018-03-31,1,"Avenida Soledade, 569 - Porto Alegre/RS",Terreno,3950.0,1.0,0.0,00.868.235/0001-08
,2018-06-30,1,"Avenida Soledade, 569 - Porto Alegre/RS",Terreno,3950.0,1.0,0.0,00.868.235/0001-08
,2018-09-30,1,"Avenida Soledade, 569 - Porto Alegre/RS",Terreno,3950.0,1.0,0.0,00.868.235/0001-08
,2018-12-31,1,"Avenida Soledade, 569 - Porto Alegre/RS",Terreno,3950.0,1.0,0.0,00.868.235/0001-08
,2018-03-29,3,Rodovia Darly Santos - Vila Velha - ES,Green Village,198879.0,0.119205,0.574043,01.235.622/0001-61
,2018-03-29,3,Av. Vereador Hermínio Moreira - Itaboraí RJ,Itaboraí,20000.0,0.003377,0.016263,01.235.622/0001-61
,2018-03-29,3,"Rua Nutas James, 877 - RJ",We-Barra,7970.0,0.11666,0.561787,01.235.622/0001-61
,2018-03-29,3,"Avenida Presidente Vargas, Centro - RJ",Orbit,1102.0,0.153639,0.739865,01.235.622/0001-61
,2018-03-29,3,"Rua das Marrecas nº 13, Centro, Rio de Janeiro - RJ",Marrecas 13,366.0,0.009146,0.044045,01.235.622/0001-61
,2018-03-29,3,"Lote 1 do PAL 47855 situado na Rua Dois de Dezembro, entre os números 63 e 71 e Lote 3 do PAL 47855 situado na Rua Irineu Bornhausen, na Freguesia da Gloria, Rio de Janeiro - RJ",Flamengo: Rua 2 de Dezembro,8319.0,0.3223,1.0,01.235.622/0001-61
,2018-03-29,3,"Gleba III da Rua de Acesso 2º Seguimento (Rua Projetada), em São Domingos, Niterói - RJ",Parque Gragoatá,9466.0,0.007647,0.036825,01.235.622/0001-61
,2018-03-29,3,"Avenida Lauro Sodré n° 150, esquina com a Rua General Góis Monteiro, onde recebeo n° 125, com frente para a Rua General Severiano n° 201, na quadra formada por essasruas e a Rua da Passagem.",Quadrilátero - Botafogo,11409.0,0.205096,0.987662,01.235.622/0001-61
,2018-03-29,3,"Rua Clóvis Machado junto e antes do imóvel n° 30, entre a Avenida Nossa Senhora dos Navegantese a Rua Professor Almeida Cousin, com frente também para a Rua Abiail do Amaral Carneiro, lado ímpar.",Enseada do Suá - Lorenge,4252.0,0.062931,0.30305,01.235.622/0001-61
,2018-06-29,2,Rodovia Darly Santos - Vila Velha - ES,Green Village,198879.0,0.118426,0.493855,01.235.622/0001-61
,2018-06-29,2,Av. Vereador Hermínio Moreira - Itaboraí RJ,Itaboraí,20000.0,0.003355,0.013991,01.235.622/0001-61
,2018-06-29,2,"Rua Nutas James, 877 - RJ",We-Barra,7970.0,0.115898,0.48331,01.235.622/0001-61
,2018-06-29,2,"Avenida Presidente Vargas, Centro - RJ",Orbit,1102.0,0.152636,0.636513,01.235.622/0001-61
,2018-06-29,2,"Rua das Marrecas nº 13, Centro, Rio de Janeiro - RJ",Marrecas 13,366.0,0.009087,0.037893,01.235.622/0001-61
,2018-06-29,2,"Lote 1 do PAL 47855 situado na Rua Dois de Dezembro, entre os números 63 e 71 e Lote 3 do PAL 47855 situado na Rua Irineu Bornhausen, na Freguesia da Gloria, Rio de Janeiro - RJ",Flamengo: Rua 2 de Dezembro,8319.0,0.320195,1.0,01.235.622/0001-61
,2018-06-29,2,"Gleba III da Rua de Acesso 2º Seguimento (Rua Projetada), em São Domingos, Niterói - RJ",Parque Gragoatá,9466.0,0.007597,0.031681,01.235.622/0001-61
,2018-06-29,2,"Avenida Lauro Sodré n° 150, esquina com a Rua General Góis Monteiro, onde recebeo n° 125, com frente para a Rua General Severiano n° 201, na quadra formada por essasruas e a Rua da Passagem.",Quadrilátero - Botafogo,11409.0,0.203757,0.849695,01.235.622/0001-61
,2018-06-29,2,"Rua Clóvis Machado junto e antes do imóvel n° 30, entre a Avenida Nossa Senhora dos Navegantese a Rua Professor Almeida Cousin, com frente também para a Rua Abiail do Amaral Carneiro, lado ímpar.",Enseada do Suá - Lorenge,4252.0,0.06252,0.260717,01.235.622/0001-61
,2018-06-29,2,"Rua das Marrecas nº 11, Centro, Rio de Janeiro - RJ",Marrecas 11,185.0,0.00653,0.027233,01.235.622/0001-61
,2018-09-28,3,Rodovia Darly Santos - Vila Velha - ES,Green Village,198879.0,0.118426,0.493855,01.235.622/0001-61
,2018-09-28,3,Av. Vereador Hermínio Moreira - Itaboraí RJ,Itaboraí,20000.0,0.003355,0.013991,01.235.622/0001-61
,2018-09-28,3,"Rua Nutas James, 877 - RJ",We-Barra,7970.0,0.115898,0.48331,01.235.622/0001-61
,2018-09-28,3,"Avenida Presidente Vargas, Centro - RJ",Orbit,1102.0,0.152636,0.636513,01.235.622/0001-61
,2018-09-28,3,"Rua das Marrecas nº 13, Centro, Rio de Janeiro - RJ",Marrecas 13,366.0,0.009087,0.037893,01.235.622/0001-61
,2018-09-28,3,"Lote 1 do PAL 47855 situado na Rua Dois de Dezembro, entre os números 63 e 71 e Lote 3 do PAL 47855 situado na Rua Irineu Bornhausen, na Freguesia da Gloria, Rio de Janeiro - RJ",Flamengo: Rua 2 de Dezembro,8319.0,0.320195,1.0,01.235.622/0001-61
,2018-09-28,3,"Gleba III da Rua de Acesso 2º Seguimento (Rua Projetada), em São Domingos, Niterói - RJ",Parque Gragoatá,9466.0,0.007597,0.031681,01.235.622/0001-61
,2018-09-28,3,"Avenida Lauro Sodré n° 150, esquina com a Rua General Góis Monteiro, onde recebeo n° 125, com frente para a Rua General Severiano n° 201, na quadra formada por essasruas e a Rua da Passagem.",Quadrilátero - Botafogo,11409.0,0.203757,0.849695,01.235.622/0001-61
,2018-09-28,3,"Rua Clóvis Machado junto e antes do imóvel n° 30, entre a Avenida Nossa Senhora dos Navegantese a Rua Professor Almeida Cousin, com frente também para a Rua Abiail do Amaral Carneiro, lado ímpar.",Enseada do Suá - Lorenge,4252.0,0.06252,0.260717,01.235.622/0001-61
,2018-09-28,3,"Rua das Marrecas nº 11, Centro, Rio de Janeiro - RJ",Marrecas 11,185.0,0.00653,0.027233,01.235.622/0001-61
,2018-12-31,3,Rodovia Darly Santos - Vila Velha - ES,Green Village,198879.0,0.075745,0.125898,01.235.622/0001-61
,2018-12-31,3,Av. Vereador Hermínio Moreira - Itaboraí RJ,Itaboraí,20000.0,0.002146,0.003567,01.235.622/0001-61
,2018-12-31,3,"Rua Nutas James, 877 - RJ",We-Barra,7970.0,0.074186,0.123307,01.235.622/0001-61
,2018-12-31,3,"Avenida Presidente Vargas, Centro - RJ",Orbit,1102.0,0.097625,0.162266,01.235.622/0001-61
,2018-12-31,3,"Rua das Marrecas nº 11 e 13, Centro, Rio de Janeiro - RJ",Marrecas 11 e 13,551.0,0.010569,0.017567,01.235.622/0001-61
,2018-12-31,3,"Rua Uruguai, 330, Tijuca, Rio de Janeiro - RJ",Tijuca All Ways,2183.0,0.054495,0.090578,01.235.622/0001-61
,2018-12-31,3,"Gleba III da Rua de Acesso 2º Seguimento (Rua Projetada), em São Domingos, Niterói - RJ",Parque Gragoatá,9466.0,0.004859,0.008076,01.235.622/0001-61
,2018-12-31,3,"Avenida Lauro Sodré n° 150, esquina com a Rua General Góis Monteiro, onde recebeo n° 125, com frente para a Rua General Severiano n° 201, na quadra formada por essasruas e a Rua da Passagem.",Quadrilátero - Botafogo,11409.0,0.137811,0.229061,01.235.622/0001-61
,2018-12-31,3,"Rua Clóvis Machado junto e antes do imóvel n° 30, entre a Avenida Nossa Senhora dos Navegantese a Rua Professor Almeida Cousin, com frente também para a Rua Abiail do Amaral Carneiro, lado ímpar",Enseada do Suá - Lorenge,4252.0,0.040894,0.067971,01.235.622/0001-61
,2018-12-31,3,"Lotes nº 1 a 6 da Quadra C, situado na Rua Caetano Tunholi, nº 60, Enseada do Suá, Vitória - ES",Enseada do Suá - Navegantes,11449.55,0.069876,0.116143,01.235.622/0001-61
,2018-12-31,3,"Gleba G-03, situada no perímetro do Distrito Federal - DF",Taquari,655126.0,0.260898,0.433649,01.235.622/0001-61
,2018-12-31,3,"Rua Ministro Raul Fernandes, Lote nº 4 do PAL 27.387",Raul Fernandes - Botafogo,1635.0,0.008146,0.01354,01.235.622/0001-61
,2018-12-31,3,Rodovia Darly Santos - Vila Velha - ES,Costa Nova - Sedes,50000.0,0.000636,0.001058,01.235.622/0001-61
,2018-12-31,3,"Praia Rasa, Búzios - RJ",Aretê - Ybirá (Golf) - Lotes A e B,36322.78,0.091418,0.15195,01.235.622/0001-61
,2018-12-31,3,"Praia Rasa, Búzios - RJ",Aretê - Ybirá (Golf) - Ilhas,0.0,0.00287,0.004771,01.235.622/0001-61
,2018-12-31,3,"Praia Rasa, Búzios - RJ",Aretê - Toriba I,65375.82,0.010909,0.018132,01.235.622/0001-61
,2018-12-31,3,"Praia Rasa, Búzios - RJ",Aretê - Toriba Península Norte e Sul,8951.5,0.023969,0.03984,01.235.622/0001-61
,2018-12-31,3,"Praia Rasa, Búzios - RJ",Aretê - Toriba Oeste,0.0,0.0171,0.028423,01.235.622/0001-61
,2018-12-31,3,"Praia Rasa, Búzios - RJ",Aretê - Toriba Leste,0.0,0.015849,0.026344,01.235.622/0001-61
,2018-06-30,1,Rodovia SC 401,Empreendimento Comercial composto de Lojas e Conjuntos,108305.1,1.0,0.0,01.497.954/0001-14
,2018-03-31,1,"Rua Julio Gonzales,  132",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.,3490.0,1.0,0.0,01.633.741/0001-72
,2018-06-30,1,"Rua Julio Gonzales,  132",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.,3490.0,1.0,0.0,01.633.741/0001-72
,2018-09-30,1,"Rua Julio Gonzales,  132",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.,3490.0,1.0,0.0,01.633.741/0001-72
,2018-12-31,1,"Rua Julio Gonzales,  132",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio.,3490.0,1.0,0.0,01.633.741/0001-72
,2018-03-31,3,"Avenida Francisco Matarazzo, 1.500",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,9431.31,1.0,0.0,03.251.720/0001-18
,2018-06-30,1,"Avenida Francisco Matarazzo, 1.500",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,9431.31,1.0,0.0,03.251.720/0001-18
,2018-09-30,1,"Avenida Francisco Matarazzo, 1.500",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,9431.31,1.0,0.0,03.251.720/0001-18
,2018-12-31,1,"Avenida Francisco Matarazzo, 1.500",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,9431.31,1.0,0.0,03.251.720/0001-18
,2018-03-31,2,"R. D. Francisca, 8300 - Dist. Indl. Joinville - SC",,656524.11,0.158464,0.0,04.782.236/0001-88
,2018-03-31,2,"Av. Santos Dumont, nº 0 - Joinville - SC",,65041.8,0.321764,0.0,04.782.236/0001-88
,2018-03-31,2,"R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC",,410745.0,0.074253,0.0,04.782.236/0001-88
,2018-03-31,2,"Estrada da Ilha, s/n - Joinville - SC",,177948.25,0.445519,0.0,04.782.236/0001-88
,2018-06-30,1,"R. D. Francisca, 8300 - Dist. Indl. Joinville - SC",,656524.11,0.158464,0.0,04.782.236/0001-88
,2018-06-30,1,"Av. Santos Dumont, nº 0 - Joinville - SC",,65041.8,0.321764,0.0,04.782.236/0001-88
,2018-06-30,1,"R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC",,410745.0,0.074253,0.0,04.782.236/0001-88
,2018-06-30,1,"Estrada da Ilha, s/n - Joinville - SC",,177948.25,0.445519,0.0,04.782.236/0001-88
,2018-09-30,1,"R. D. Francisca, 8300 - Dist. Indl. Joinville - SC",,656524.11,0.153708,0.0,04.782.236/0001-88
,2018-09-30,1,"Av. Santos Dumont, nº 0 - Joinville - SC",,65041.8,0.312108,0.0,04.782.236/0001-88
,2018-09-30,1,"R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC",,410745.0,0.072025,0.0,04.782.236/0001-88
,2018-09-30,1,"Estrada da Ilha, s/n - Joinville - SC",,177948.25,0.432149,0.0,04.782.236/0001-88
,2018-09-30,1,"R. D. Francisca, 8300 - Dist. Indl. Joinville - SC",,21658.0,0.03001,0.0,04.782.236/0001-88
,2018-12-31,1,"R. D. Francisca, 8300 - Dist. Indl. Joinville - SC",,656524.11,0.153708,0.0,04.782.236/0001-88
,2018-12-31,1,"Av. Santos Dumont, nº 0 - Joinville - SC",,65041.8,0.312108,0.0,04.782.236/0001-88
,2018-12-31,1,"R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC",,410745.0,0.072025,0.0,04.782.236/0001-88
,2018-12-31,1,"Estrada da Ilha, s/n - Joinville - SC",,177948.25,0.432149,0.0,04.782.236/0001-88
,2018-12-31,1,"R. D. Francisca, 8300 - Dist. Indl. Joinville - SC",,21658.0,0.03001,0.0,04.782.236/0001-88
,2018-03-31,1,"Rodovia Anhanguera, s/n KM 17,5",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,61543.5,0.717347,0.0,05.437.916/0001-27
,2018-03-31,1,"Rua Sargento Aquino, 136",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6172.5,0.078725,0.0,05.437.916/0001-27
,2018-03-31,1,"Rua Comandante Vergueiro da Cruz, 206",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6172.5,0.095311,0.0,05.437.916/0001-27
,2018-03-31,1,"Av. Interlagos, 4455",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6305.75,0.108617,0.0,05.437.916/0001-27
,2018-06-30,1,"Rodovia Anhanguera, s/n KM 17,5",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,61543.5,0.717347,0.0,05.437.916/0001-27
,2018-06-30,1,"Rua Sargento Aquino, 136",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6172.5,0.078725,0.0,05.437.916/0001-27
,2018-06-30,1,"Rua Comandante Vergueiro da Cruz, 206",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6172.5,0.095311,0.0,05.437.916/0001-27
,2018-06-30,1,"Av. Interlagos, 4455",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6305.75,0.108617,0.0,05.437.916/0001-27
,2018-09-30,1,"Rodovia Anhanguera, s/n KM 17,5",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,61543.5,0.717347,0.0,05.437.916/0001-27
,2018-09-30,1,"Rua Sargento Aquino, 136",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6172.5,0.078725,0.0,05.437.916/0001-27
,2018-09-30,1,"Rua Comandante Vergueiro da Cruz, 206",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6172.5,0.095311,0.0,05.437.916/0001-27
,2018-09-30,1,"Av. Interlagos, 4455",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6305.75,0.108617,0.0,05.437.916/0001-27
,2018-12-31,2,"Rodovia Anhanguera, s/n KM 17,5",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,61543.5,0.717347,0.0,05.437.916/0001-27
,2018-12-31,2,"Rua Sargento Aquino, 136",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6172.5,0.078725,0.0,05.437.916/0001-27
,2018-12-31,2,"Rua Comandante Vergueiro da Cruz, 206",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6172.5,0.095311,0.0,05.437.916/0001-27
,2018-12-31,2,"Av. Interlagos, 4455",Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.,6305.75,0.108617,0.0,05.437.916/0001-27
,2018-03-31,1,Não Aplicavel,Não Aplicavel,0.0,0.0,0.0,07.583.627/0001-61
,2018-06-30,1,Não Aplicavel,Não Aplicavel,0.0,0.0,0.0,07.583.627/0001-61
,2018-09-30,1,Não Aplicavel,Não Aplicavel,0.0,0.0,0.0,07.583.627/0001-61
,2018-12-31,1,Não Aplicavel,Não Aplicavel,0.0,0.0,0.0,07.583.627/0001-61
,2018-03-31,1,"Av. Dr. Nilo Peçanha, 3238 - Porto Alegre/RS",Shopping VIVA OPEN MALL,9783.07,0.000862,0.000639,10.456.799/0001-89
,2018-03-31,1,"Av. Das Indústrias, 1587 - Porto Alegre/RS",Loteamento Parque Condor,267279.73,0.023554,0.017547,10.456.799/0001-89
,2018-03-31,1,"Rua Antônio Carlos Berta, 345 - Porto Alegre/RS",Loteamento Parque Germânia,39107.61,0.003446,0.002567,10.456.799/0001-89
,2018-03-31,1,"Av. Senador Tarso Dutra, 425 - Porto Alegre/RS",Loteamento Jardim Bucovina,28209.79,0.002486,0.001852,10.456.799/0001-89
,2018-03-31,1,"Av. Dr. Nilo Peçanha, 3320 - Porto Alegre/RS",Loteamento Chácara das Pedras,10223.0,0.0009,0.000671,10.456.799/0001-89
,2018-06-30,1,"Av. Dr. Nilo Peçanha, 3238 - Porto Alegre/RS",Shopping VIVA OPEN MALL,9783.07,0.000862,0.000639,10.456.799/0001-89
,2018-06-30,1,"Av. Das Indústrias, 1587 - Porto Alegre/RS",Loteamento Parque Condor,267279.73,0.023554,0.017547,10.456.799/0001-89
,2018-06-30,1,"Rua Antônio Carlos Berta, 345 - Porto Alegre/RS",Loteamento Parque Germânia,39107.61,0.003446,0.002567,10.456.799/0001-89
,2018-06-30,1,"Av. Senador Tarso Dutra, 425 - Porto Alegre/RS",Loteamento Jardim Bucovina,28209.79,0.002486,0.001852,10.456.799/0001-89
,2018-06-30,1,"Av. Dr. Nilo Peçanha, 3320 - Porto Alegre/RS",Loteamento Chácara das Pedras,10223.0,0.0009,0.000671,10.456.799/0001-89
,2018-09-30,1,"Av. Dr. Nilo Peçanha, 3238 - Porto Alegre/RS",Shopping VIVA OPEN MALL,9783.07,0.000862,0.000639,10.456.799/0001-89
,2018-09-30,1,"Av. Das Indústrias, 1587 - Porto Alegre/RS",Loteamento Parque Condor,267279.73,0.023554,0.017547,10.456.799/0001-89
,2018-09-30,1,"Rua Antônio Carlos Berta, 345 - Porto Alegre/RS",Loteamento Parque Germânia,39107.61,0.003446,0.002567,10.456.799/0001-89
,2018-09-30,1,"Av. Senador Tarso Dutra, 425 - Porto Alegre/RS",Loteamento Jardim Bucovina,28209.79,0.002486,0.001852,10.456.799/0001-89
,2018-09-30,1,"Av. Dr. Nilo Peçanha, 3320 - Porto Alegre/RS",Loteamento Chácara das Pedras,10223.0,0.0009,0.000671,10.456.799/0001-89
,2018-12-31,1,"Av. Dr. Nilo Peçanha, 3238 - Porto Alegre/RS",Shopping VIVA OPEN MALL,9783.07,0.000862,0.000639,10.456.799/0001-89
,2018-12-31,1,"Av. Das Indústrias, 1587 - Porto Alegre/RS",Loteamento Parque Condor,267279.73,0.023554,0.017547,10.456.799/0001-89
,2018-12-31,1,"Rua Antônio Carlos Berta, 345 - Porto Alegre/RS",Loteamento Parque Germânia,39107.61,0.003446,0.002567,10.456.799/0001-89
,2018-12-31,1,"Av. Senador Tarso Dutra, 425 - Porto Alegre/RS",Loteamento Jardim Bucovina,28209.79,0.002486,0.001852,10.456.799/0001-89
,2018-12-31,1,"Av. Dr. Nilo Peçanha, 3320 - Porto Alegre/RS",Loteamento Chácara das Pedras,10223.0,0.0009,0.000671,10.456.799/0001-89
,2018-03-31,1,"Avenida Pastor Anselmo Silvestre, 1495. Dom Joaquim. BH/MG",Shopping Center,47185.0,0.0321649976892666,0.0518627899063275,11.044.355/0001-07
,2018-06-30,1,"Avenida Pastor Anselmo Silvestre, 1495. Dom Joaquim. BH/MG",Shopping Center,47185.0,0.0321649976892666,0.0518627899063275,11.044.355/0001-07
,2018-09-30,1,"Avenida Pastor Anselmo Silvestre, 1495. Dom Joaquim. BH/MG",Shopping Center,47185.0,0.032165,0.051863,11.044.355/0001-07
,2018-12-31,1,"Avenida Pastor Anselmo Silvestre, 1495. Dom Joaquim. BH/MG",Shopping Center,47185.0,0.0321649976892666,0.0518627899063275,11.044.355/0001-07
,2018-03-31,1,"Ilha 10, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",44600.0,0.000344,0.0,11.233.841/0001-65
,2018-03-31,1,"Ilha 12-A, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",39721.4,0.000306,0.0,11.233.841/0001-65
,2018-03-31,1,"Ilha 17, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",64768.7,0.0005,0.0,11.233.841/0001-65
,2018-03-31,1,"Ilha 18, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",53100.0,0.00041,0.0,11.233.841/0001-65
,2018-03-31,1,"Área C, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",14000.0,0.000108,0.0,11.233.841/0001-65
,2018-03-31,1,"Área D, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",1000.0,8e-06,0.0,11.233.841/0001-65
,2018-03-31,1,"Gleba 1-A, Rodovia Darly Santos , Vila Velha - ES",Terreno Urbano em área com vocação comercial e logística,78827.63,0.002618,0.0,11.233.841/0001-65
,2018-03-31,1,"Gleba 1-B, Rodovia Darly Santos , Vila Velha - ES",Terreno Urbano em área com vocação comercial e logística,75815.7,0.00244,0.0,11.233.841/0001-65
,2018-03-31,1,"Gleba 1-C, Rodovia Darly Santos , Vila Velha - ES",Terreno Urbano em área com vocação comercial e logística,94992.47,0.003267,0.0,11.233.841/0001-65
,2018-06-30,1,"Ilha 10, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",44600.0,0.000344,0.0,11.233.841/0001-65
,2018-06-30,1,"Ilha 12-A, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",39721.4,0.000306,0.0,11.233.841/0001-65
,2018-06-30,1,"Ilha 17, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",64768.7,0.0005,0.0,11.233.841/0001-65
,2018-06-30,1,"Ilha 18, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",53100.0,0.00041,0.0,11.233.841/0001-65
,2018-06-30,1,"Área C, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",14000.0,0.000108,0.0,11.233.841/0001-65
,2018-06-30,1,"Área D, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",1000.0,8e-06,0.0,11.233.841/0001-65
,2018-06-30,1,"Gleba 1-A, Rodovia Darly Santos , Vila Velha - ES",Terreno Urbano em área com vocação comercial e logística,78827.63,0.002618,0.0,11.233.841/0001-65
,2018-06-30,1,"Gleba 1-B, Rodovia Darly Santos , Vila Velha - ES",Terreno Urbano em área com vocação comercial e logística,75815.7,0.00244,0.0,11.233.841/0001-65
,2018-06-30,1,"Gleba 1-C, Rodovia Darly Santos , Vila Velha - ES",Terreno Urbano em área com vocação comercial e logística,94992.47,0.003267,0.0,11.233.841/0001-65
,2018-09-30,1,"Ilha 10, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",44600.0,0.000344,0.0,11.233.841/0001-65
,2018-09-30,1,"Ilha 12-A, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",39721.4,0.000306,0.0,11.233.841/0001-65
,2018-09-30,1,"Ilha 17, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",64768.7,0.0005,0.0,11.233.841/0001-65
,2018-09-30,1,"Ilha 18, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",53100.0,0.00041,0.0,11.233.841/0001-65
,2018-09-30,1,"Área C, Bairro Arquipélogo Verde , Betim - MG","Terreno Urbano em área com vocação industrial, comercial e logística",14000.0,0.000108,0.0,11.233.841/0001-65
