CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
12.358.507/0001-09;2021-03-31;1;3107 - FAZENDA QUATI;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;3107 - FAZENDA QUATI;Agricola;1;0.003
12.358.507/0001-09;2021-03-31;1;3380 - FAZENDA MUZUMBO I;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;3380 - FAZENDA MUZUMBO I;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;3380 - FAZENDA MUZUMBO I;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;3380 - FAZENDA MUZUMBO I;Agricola;1;0.0051
12.358.507/0001-09;2021-03-31;1;2478 - FAZENDA VALE DO POPOCAS;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;2478 - FAZENDA VALE DO POPOCAS;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;2478 - FAZENDA VALE DO POPOCAS;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;2478 - FAZENDA VALE DO POPOCAS;Agricola;1;0.0028
12.358.507/0001-09;2021-03-31;1;483 - FAZENDA VALE DO MUMBABA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;483 - FAZENDA VALE DO MUMBABA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;483 - FAZENDA VALE DO MUMBABA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;483 - FAZENDA VALE DO MUMBABA;Agricola;1;0.0027
12.358.507/0001-09;2021-03-31;1;2300 - FAZENDA VALE DO GRAMAME II;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;2300 - FAZENDA VALE DO GRAMAME II;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;2300 - FAZENDA VALE DO GRAMAME II;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;2300 - FAZENDA VALE DO GRAMAME II;Agricola;1;0.0001
12.358.507/0001-09;2021-03-31;1;36354 - FAZENDA SÃO PEDRO;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;504 - FAZENDA PRIMEIRO RIO;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;504 - FAZENDA PRIMEIRO RIO;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;504 - FAZENDA PRIMEIRO RIO;Agricola;1;0.0006
12.358.507/0001-09;2021-03-31;1;431 - FAZENDA PARAÍSO SÃO MIGUEL;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;431 - FAZENDA PARAÍSO SÃO MIGUEL;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;431 - FAZENDA PARAÍSO SÃO MIGUEL;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;431 - FAZENDA PARAÍSO SÃO MIGUEL;Agricola;1;0.0034
12.358.507/0001-09;2021-03-31;1;4863 - FAZENDA NSA SRA DO CARMO E OUTRAS;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;4863 - FAZENDA NSA SRA DO CARMO E OUTRAS;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;4863 - FAZENDA NSA SRA DO CARMO E OUTRAS;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;4863 - FAZENDA NSA SRA DO CARMO E OUTRAS;Agricola;1;0.0461
12.358.507/0001-09;2021-03-31;1;4381 - FAZENDA NASCENÇA DO PIQUIRI;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;4381 - FAZENDA NASCENÇA DO PIQUIRI;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;4381 - FAZENDA NASCENÇA DO PIQUIRI;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;4381 - FAZENDA NASCENÇA DO PIQUIRI;Agricola;1;0.0236
12.358.507/0001-09;2021-03-31;1;451 - FAZENDA MUNDO NOVO I;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;451 - FAZENDA MUNDO NOVO I;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;451 - FAZENDA MUNDO NOVO I;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;451 - FAZENDA MUNDO NOVO I;Agricola;1;0.0008
12.358.507/0001-09;2021-03-31;1;523 - FAZENDA MUNDO NOVO I;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;523 - FAZENDA MUNDO NOVO I;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;523 - FAZENDA MUNDO NOVO I;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;523 - FAZENDA MUNDO NOVO I;Agricola;1;0.0014
12.358.507/0001-09;2021-03-31;1;841 - FAZENDA MIRANDA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;841 - FAZENDA MIRANDA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;841 - FAZENDA MIRANDA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;841 - FAZENDA MIRANDA;Agricola;1;0.0005
12.358.507/0001-09;2021-03-31;1;5680 - SÍTIO OU FAZENDA MARACUJÁ;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;5680 - SÍTIO OU FAZENDA MARACUJÁ;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;5680 - SÍTIO OU FAZENDA MARACUJÁ;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;5680 - SÍTIO OU FAZENDA MARACUJÁ;Agricola;1;0.0003
12.358.507/0001-09;2021-03-31;1;5124 - FAZENDA MARACUJÁ;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;5124 - FAZENDA MARACUJÁ;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;5124 - FAZENDA MARACUJÁ;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;5124 - FAZENDA MARACUJÁ;Agricola;1;0.0034
12.358.507/0001-09;2021-03-31;1;6386 - FAZENDA MARACUJÁ;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;6386 - FAZENDA MARACUJÁ;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;6386 - FAZENDA MARACUJÁ;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;6386 - FAZENDA MARACUJÁ;Agricola;1;0.0002
12.358.507/0001-09;2021-03-31;1;6.078 - FAZENDA CAPUABA/URUCUTUBA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;6.078 - FAZENDA CAPUABA/URUCUTUBA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;6.078 - FAZENDA CAPUABA/URUCUTUBA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;6.078 - FAZENDA CAPUABA/URUCUTUBA;Agricola;1;0.0024
12.358.507/0001-09;2021-03-31;1;4372 - FAZENDA MANGUEIRA E OUTRAS;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;4372 - FAZENDA MANGUEIRA E OUTRAS;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;4372 - FAZENDA MANGUEIRA E OUTRAS;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;4372 - FAZENDA MANGUEIRA E OUTRAS;Agricola;1;0.0173
12.358.507/0001-09;2021-03-31;1;4184 - FAZENDA MANGUEIRA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;4184 - FAZENDA MANGUEIRA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;2810 - FAZENDA IBURA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;2810 - FAZENDA IBURA;Agricola;1;0.052
12.358.507/0001-09;2021-03-31;1;2459 - FAZENDA COLIBRI I E II;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;2459 - FAZENDA COLIBRI I E II;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;2459 - FAZENDA COLIBRI I E II;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;2459 - FAZENDA COLIBRI I E II;Agricola;1;0.0011
12.358.507/0001-09;2021-03-31;1;2466 - FAZENDA BICA E GUME;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;2466 - FAZENDA BICA E GUME;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;2466 - FAZENDA BICA E GUME;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;2466 - FAZENDA BICA E GUME;Agricola;1;0.0039
12.358.507/0001-09;2021-03-31;1;2472 - BELO HORIZONTE;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;2472 - BELO HORIZONTE;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;2472 - BELO HORIZONTE;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;2472 - BELO HORIZONTE;Agricola;1;0.0079
12.358.507/0001-09;2021-03-31;1;46210 - FAZENDA ALVORADA CABOCLO;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;46210 - FAZENDA ALVORADA CABOCLO;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;46210 - FAZENDA ALVORADA CABOCLO;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;46210 - FAZENDA ALVORADA CABOCLO;Agricola;1;0.0086
12.358.507/0001-09;2021-03-31;1;4182 - FAZENDA TORRE;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;4182 - FAZENDA TORRE;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;893 - FAZENDA LIMOAL E OUTRAS;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;4182 - FAZENDA TORRE;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;4182 - FAZENDA TORRE;Agricola;1;0.0029
12.358.507/0001-09;2021-03-31;1;Posse - TERRENO RURAL(AREIA BRANCA);SetorN;0;0
12.358.507/0001-09;2021-03-31;1;Posse - TERRENO RURAL(AREIA BRANCA);Setor3;0;0
12.358.507/0001-09;2021-03-31;1;Posse - TERRENO RURAL(AREIA BRANCA);Setor2;0;0
12.358.507/0001-09;2021-03-31;1;Posse - TERRENO RURAL(AREIA BRANCA);Agricola;1;0.0001
12.358.507/0001-09;2021-03-31;1;Posse - TERRENO RURAL (AREIA BRANCA);SetorN;0;0
12.358.507/0001-09;2021-03-31;1;Posse - TERRENO RURAL (AREIA BRANCA);Setor3;0;0
12.358.507/0001-09;2021-03-31;1;Posse - TERRENO RURAL (AREIA BRANCA);Setor2;0;0
12.358.507/0001-09;2021-03-31;1;Posse - TERRENO RURAL (AREIA BRANCA);Agricola;1;0.0001
12.358.507/0001-09;2021-03-31;1;594 - SÍTIO MAXIXE;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;4184 - FAZENDA MANGUEIRA;Agricola;1;0.0039
12.358.507/0001-09;2021-03-31;1;4184 - FAZENDA MANGUEIRA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;594 - SÍTIO MAXIXE;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;594 - SÍTIO MAXIXE;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;594 - SÍTIO MAXIXE;Agricola;1;0.0007
12.358.507/0001-09;2021-03-31;1;4378 - FAZENDA SÃO ROQUE E OUTRAS;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;4378 - FAZENDA SÃO ROQUE E OUTRAS;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;4378 - FAZENDA SÃO ROQUE E OUTRAS;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;4378 - FAZENDA SÃO ROQUE E OUTRAS;Agricola;1;0.0151
12.358.507/0001-09;2021-03-31;1;8464 - FAZENDA SÃO JOSÉ;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;8464 - FAZENDA SÃO JOSÉ;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;8464 - FAZENDA SÃO JOSÉ;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;8464 - FAZENDA SÃO JOSÉ;Agricola;1;0.0003
12.358.507/0001-09;2021-03-31;1;636 - FAZENDA SANTA MARIA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;636 - FAZENDA SANTA MARIA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;636 - FAZENDA SANTA MARIA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;636 - FAZENDA SANTA MARIA;Agricola;1;0.0002
12.358.507/0001-09;2021-03-31;1;504 - FAZENDA PRIMEIRO RIO;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;41 - FAZENDA JAGUARIBE E SÃO FRANCISCO;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;41 - FAZENDA JAGUARIBE E SÃO FRANCISCO;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;41 - FAZENDA JAGUARIBE E SÃO FRANCISCO;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;41 - FAZENDA JAGUARIBE E SÃO FRANCISCO;Agricola;1;0.0127
12.358.507/0001-09;2021-03-31;1;10456 - FAZENDA IMUNA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;10456 - FAZENDA IMUNA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;10456 - FAZENDA IMUNA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;10456 - FAZENDA IMUNA;Agricola;1;0.0026
12.358.507/0001-09;2021-03-31;1;1135 - FAZENDA ILHA GRANDE;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;1135 - FAZENDA ILHA GRANDE;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;1135 - FAZENDA ILHA GRANDE;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;1135 - FAZENDA ILHA GRANDE;Agricola;1;0.0001
12.358.507/0001-09;2021-03-31;1;4377 - FAZENDA ILHA DO MARANHÃO;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;4377 - FAZENDA ILHA DO MARANHÃO;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;4377 - FAZENDA ILHA DO MARANHÃO;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;4377 - FAZENDA ILHA DO MARANHÃO;Agricola;1;0.0199
12.358.507/0001-09;2021-03-31;1;1580 - FAZENDA MARFIM;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;19238 - ALVORADA;Agricola;1;0.0038
12.358.507/0001-09;2021-03-31;1;19238 - ALVORADA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;19238 - ALVORADA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;1580 - FAZENDA MARFIM;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;1580 - FAZENDA MARFIM;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;1580 - FAZENDA MARFIM;Agricola;1;0.0008
12.358.507/0001-09;2021-03-31;1;4868 - FAZENDA CAVALEIRO E OUTRAS;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;4868 - FAZENDA CAVALEIRO E OUTRAS;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;4868 - FAZENDA CAVALEIRO E OUTRAS;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;4868 - FAZENDA CAVALEIRO E OUTRAS;Agricola;1;0.0094
12.358.507/0001-09;2021-03-31;1;Posse - FAZENDA CAMPO;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;Posse - FAZENDA CAMPO;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;Posse - FAZENDA CAMPO;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;Posse - FAZENDA CAMPO;Agricola;1;0.0007
12.358.507/0001-09;2021-03-31;1;487 - FAZENDA CAMPINA BELA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;487 - FAZENDA CAMPINA BELA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;487 - FAZENDA CAMPINA BELA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;487 - FAZENDA CAMPINA BELA;Agricola;1;0.0041
12.358.507/0001-09;2021-03-31;1;365 - FAZENDA BREJEIRO;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;365 - FAZENDA BREJEIRO;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;365 - FAZENDA BREJEIRO;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;365 - FAZENDA BREJEIRO;Agricola;1;0
12.358.507/0001-09;2021-03-31;1;4712 - FAZENDA BONFIM;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;4712 - FAZENDA BONFIM;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;4712 - FAZENDA BONFIM;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;4712 - FAZENDA BONFIM;Agricola;1;0.0024
12.358.507/0001-09;2021-03-31;1;466 - FAZENDA ARAGUAIA III;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;19238 - ALVORADA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;8565 - LOTEAMENTO BONFIM;Imóveis;0;0
12.358.507/0001-09;2021-03-31;1;8565 - LOTEAMENTO BONFIM;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;8565 - LOTEAMENTO BONFIM;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;466 - FAZENDA ARAGUAIA III;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;466 - FAZENDA ARAGUAIA III;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;466 - FAZENDA ARAGUAIA III;Agricola;1;0.0001
12.358.507/0001-09;2021-03-31;1;99 - FAZENDA ARAGUAIA II;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;99 - FAZENDA ARAGUAIA II;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;99 - FAZENDA ARAGUAIA II;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;99 - FAZENDA ARAGUAIA II;Agricola;1;0.0005
12.358.507/0001-09;2021-03-31;1;2194 - FAZENDA ANGELIM;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;2194 - FAZENDA ANGELIM;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;2194 - FAZENDA ANGELIM;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;2194 - FAZENDA ANGELIM;Agricola;1;0.002
12.358.507/0001-09;2021-03-31;1;2124 - FAZENDA ANGELIM;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;2124 - FAZENDA ANGELIM;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;2124 - FAZENDA ANGELIM;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;2124 - FAZENDA ANGELIM;Agricola;1;0.0018
12.358.507/0001-09;2021-03-31;1;2123 - FAZENDA ANGELIM;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;2123 - FAZENDA ANGELIM;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;2123 - FAZENDA ANGELIM;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;2123 - FAZENDA ANGELIM;Agricola;1;0.0007
12.358.507/0001-09;2021-03-31;1;- BR-101 - ZONA INDUSTRIAL;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;- BR-101 - ZONA INDUSTRIAL;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;- BR-101 - ZONA INDUSTRIAL;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;- BR-101 - ZONA INDUSTRIAL;Imóveis;0;0
12.358.507/0001-09;2021-03-31;1;8565 - LOTEAMENTO BONFIM;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;9534 - GLEBA PONTE NOVA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;9534 - GLEBA PONTE NOVA;Agricola;1;0.0246
12.358.507/0001-09;2021-03-31;1;9532 - GLEBA ALVORADA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;9532 - GLEBA ALVORADA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;9532 - GLEBA ALVORADA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;9532 - GLEBA ALVORADA;Agricola;1;0.0208
12.358.507/0001-09;2021-03-31;1;12304 - GLEBA IND. C;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;12304 - GLEBA IND. C;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;12304 - GLEBA IND. C;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;12304 - GLEBA IND. C;Agricola;1;0.0084
12.358.507/0001-09;2021-03-31;1;12300 - GLEBA IND. B;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;12300 - GLEBA IND. B;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;12300 - GLEBA IND. B;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;12300 - GLEBA IND. B;Agricola;1;0.0082
12.358.507/0001-09;2021-03-31;1;12299 - GLEBA IND. A;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;9534 - GLEBA PONTE NOVA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;306 - FAZENDA JOÃO MARQUES;Agricola;1;0.0017
12.358.507/0001-09;2021-03-31;1;169 - FAZENDA JOÃO DURO;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;169 - FAZENDA JOÃO DURO;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;9534 - GLEBA PONTE NOVA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;6644 - GLEBA PONTAL;Agricola;1;0.0501
12.358.507/0001-09;2021-03-31;1;6644 - GLEBA PONTAL;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;6644 - GLEBA PONTAL;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;6644 - GLEBA PONTAL;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;169 - FAZENDA JOÃO DURO;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;6645 - GLEBA RIBEIRÃOZINHO;Agricola;1;0.0495
12.358.507/0001-09;2021-03-31;1;6645 - GLEBA RIBEIRÃOZINHO;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;169 - FAZENDA JOÃO DURO;Agricola;1;0.0024
12.358.507/0001-09;2021-03-31;1;6645 - GLEBA RIBEIRÃOZINHO;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;6645 - GLEBA RIBEIRÃOZINHO;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;6646 - HONDA;Agricola;1;0.0172
12.358.507/0001-09;2021-03-31;1;6646 - HONDA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;6646 - HONDA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;1100 - FAZENDA LAGOA DO POÇO;Agricola;1;0.0002
12.358.507/0001-09;2021-03-31;1;1099 - FAZENDA LAGOA DO POÇO;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;1099 - FAZENDA LAGOA DO POÇO;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;1099 - FAZENDA LAGOA DO POÇO;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;1099 - FAZENDA LAGOA DO POÇO;Agricola;1;0.0002
12.358.507/0001-09;2021-03-31;1;7713 - CAPRICHO;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;7713 - CAPRICHO;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;7713 - CAPRICHO;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;7713 - CAPRICHO;Agricola;1;0.0179
12.358.507/0001-09;2021-03-31;1;306 - FAZENDA JOÃO MARQUES;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;306 - FAZENDA JOÃO MARQUES;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;306 - FAZENDA JOÃO MARQUES;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;7817 - FAZENDA ILHA;Agricola;1;0.0003
12.358.507/0001-09;2021-03-31;1;7817 - FAZENDA ILHA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;7817 - FAZENDA ILHA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;7817 - FAZENDA ILHA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;8244 - BARREIRO (SASOKA/JACARÉ);SetorN;0;0
12.358.507/0001-09;2021-03-31;1;6646 - HONDA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;6647 - GLEBA VACARIA;Agricola;1;0.0774
12.358.507/0001-09;2021-03-31;1;6647 - GLEBA VACARIA;Setor2;0;0
12.358.507/0001-09;2021-03-31;1;8244 - BARREIRO (SASOKA/JACARÉ);Setor3;0;0
12.358.507/0001-09;2021-03-31;1;8244 - BARREIRO (SASOKA/JACARÉ);Setor2;0;0
12.358.507/0001-09;2021-03-31;1;6647 - GLEBA VACARIA;Setor3;0;0
12.358.507/0001-09;2021-03-31;1;6647 - GLEBA VACARIA;SetorN;0;0
12.358.507/0001-09;2021-03-31;1;8244 - BARREIRO (SASOKA/JACARÉ);Agricola;1;0.091
12.358.507/0001-09;2021-06-30;1;466 - FAZENDA ARAGUAIA III;Setor3;0;0
12.358.507/0001-09;2021-06-30;1;466 - FAZENDA ARAGUAIA III;Setor2;0;0
12.358.507/0001-09;2021-06-30;1;466 - FAZENDA ARAGUAIA III;Agricola;1;0.0001
12.358.507/0001-09;2021-06-30;1;99 - FAZENDA ARAGUAIA II;SetorN;0;0
12.358.507/0001-09;2021-06-30;1;2459 - FAZENDA COLIBRI I E II;Setor3;0;0
12.358.507/0001-09;2021-06-30;1;504 - FAZENDA PRIMEIRO RIO;Setor2;0;0
12.358.507/0001-09;2021-06-30;1;2123 - FAZENDA ANGELIM;Agricola;1;0.0007
12.358.507/0001-09;2021-06-30;1;2459 - FAZENDA COLIBRI I E II;SetorN;0;0
12.358.507/0001-09;2021-06-30;1;2810 - FAZENDA IBURA;Agricola;1;0.052
12.358.507/0001-09;2021-06-30;1;2810 - FAZENDA IBURA;Setor2;0;0
12.358.507/0001-09;2021-06-30;1;2810 - FAZENDA IBURA;Setor3;0;0
12.358.507/0001-09;2021-06-30;1;2810 - FAZENDA IBURA;SetorN;0;0
12.358.507/0001-09;2021-06-30;1;2123 - FAZENDA ANGELIM;Setor2;0;0
12.358.507/0001-09;2021-06-30;1;2123 - FAZENDA ANGELIM;Setor3;0;0
12.358.507/0001-09;2021-06-30;1;99 - FAZENDA ARAGUAIA II;Setor3;0;0
12.358.507/0001-09;2021-06-30;1;2123 - FAZENDA ANGELIM;SetorN;0;0
12.358.507/0001-09;2021-06-30;1;2124 - FAZENDA ANGELIM;Agricola;1;0.0018
12.358.507/0001-09;2021-06-30;1;2124 - FAZENDA ANGELIM;Setor2;0;0
12.358.507/0001-09;2021-06-30;1;36791 - FAZENDA IBURA;Agricola;1;0.0251
12.358.507/0001-09;2021-06-30;1;2124 - FAZENDA ANGELIM;Setor3;0;0
12.358.507/0001-09;2021-06-30;1;2124 - FAZENDA ANGELIM;SetorN;0;0
12.358.507/0001-09;2021-06-30;1;36791 - FAZENDA IBURA;Setor2;0;0
12.358.507/0001-09;2021-06-30;1;99 - FAZENDA ARAGUAIA II;Setor2;0;0
12.358.507/0001-09;2021-06-30;1;99 - FAZENDA ARAGUAIA II;Agricola;1;0.0005
12.358.507/0001-09;2021-06-30;1;2194 - FAZENDA ANGELIM;Agricola;1;0.002
12.358.507/0001-09;2021-06-30;1;2194 - FAZENDA ANGELIM;Setor2;0;0
12.358.507/0001-09;2021-06-30;1;2194 - FAZENDA ANGELIM;Setor3;0;0
12.358.507/0001-09;2021-06-30;1;2194 - FAZENDA ANGELIM;SetorN;0;0
12.358.507/0001-09;2021-06-30;1;2472 - BELO HORIZONTE;SetorN;0;0
12.358.507/0001-09;2021-06-30;1;2472 - BELO HORIZONTE;Setor3;0;0
12.358.507/0001-09;2021-06-30;1;2472 - BELO HORIZONTE;Setor2;0;0
12.358.507/0001-09;2021-06-30;1;2466 - FAZENDA BICA E GUME;Agricola;1;0.0039
12.358.507/0001-09;2021-06-30;1;2472 - BELO HORIZONTE;Agricola;1;0.0079
12.358.507/0001-09;2021-06-30;1;36791 - FAZENDA IBURA;Setor3;0;0
12.358.507/0001-09;2021-06-30;1;2466 - FAZENDA BICA E GUME;Setor2;0;0
12.358.507/0001-09;2021-06-30;1;2466 - FAZENDA BICA E GUME;Setor3;0;0
