CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
30.130.708/0001-28;2021-12-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;65704875.03;31422236.54;11548.77;;;;;;65716423.8;31422236.54;65716423.8;31422236.54;3242702.87;3242702.87;;;;;-1051230.81;;2191472.06;3242702.87;;;-5602623.57;-5256822.57;;;;-6087.44;;;-44825.67;-44825.67;-235.06;-235.3;-8591.35;;;;-86666.28;-79462.04;;;;;;;;;;;-41.64;;348616.88;-823.31;-5394366.69;-5388256.33;62513529.17;29276683.08;47726159.92;45339851.924;;56707133.5;104433293.424;-82997028.92;21436264.504;2.188177
30.166.700/0001-11;2021-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;3159668.13;4540037.34;1065566.43;0;1933473.58;1933473.58;-377109.88;-377109.88;5781598.26;6096401.04;5781598.26;6096401.04;729981.18;729981.18;;;;;-41783.88;-41783.88;688197.3;688197.3;;;-689599.62;-689599.62;0;0;;;;;;;-469.26;-469.26;-8662.5;0;;;-9022.16;-9022.16;;;-12207.69;-12207.69;;;;;;;-786.7;-786.7;-18258.04;-18258.04;-739005.97;-730343.47;5730789.59;6054254.87;6054254.87;5751542.1265;;;6054254.8665;-2932559.95;3121694.9165;1
30.166.700/0001-11;2021-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774398.28;5897642.48;-4267280.07;810507.26;1441323.7;1441323.7;-326194.28;-326194.28;6622247.63;7823279.16;6622247.63;7823279.16;684589.35;684589.35;0;0;0;0;-110817.54;-110817.54;573771.81;573771.81;;;-1162875.83;-1162875.83;0;0;0;0;0;0;0;0;-738.42;-738.42;-10752.5;0;0;0;-12029.55;-12029.55;0;0;-4030;-4030;0;0;0;0;0;0;-1086.21;-1086.21;-23396.75;-23396.75;-1214909.26;-1204156.76;5981110.18;7192894.21;13247149.08;12584791.626;;;13247149.076;-8910398.2;4336750.876;1
30.166.700/0001-11;2021-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7989599.14;8354050.55;3058607.91;840996.97;791728.39;791728.39;-34408.59;-34408.59;11805526.85;9952367.32;11805526.85;9952367.32;407266.79;407266.79;0;0;0;0;-73809.27;-73809.27;333457.52;333457.52;;;-1161827.47;-1161827.47;0;0;0;0;0;0;0;0;-815.98;-815.98;-9249.99;0;0;0;-12029.55;-12029.55;0;0;-5080;-5080;0;0;0;0;0;0;0;0;-27600.83;-27600.83;-1216603.82;-1207353.83;10922380.55;9078471.01;9078471.01;8624547.4595;;0;9078471.0095;-5095729.5;3982741.5095;1
30.166.700/0001-11;2021-12-31;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12140914.39;12024364.93;3278520.91;0;-140723.28;-140723.28;0;0;15278712.02;11883641.65;15278712.02;11883641.65;609074.07;609074.07;0;0;0;0;-146115.17;-146115.17;462958.9;462958.9;;;-1165433.48;-1165433.48;0;0;0;0;0;0;0;0;-760.11;-760.11;-10249.99;-25666.66;0;0;-12029.55;-12029.55;0;0;-320;-320;0;0;0;0;0;0;0;0;7756.97;7756.97;-1181036.16;-1196452.83;14560634.76;11150147.72;20228618.73;19217187.7935;;0;20228618.7335;-14692728.94;5535889.7935;1
30.178.506/0001-56;2021-03-31;1;;;;;;;;;0;0;;400000;;;;;;;;;;270000;0;670000;;;;;;;;;0;0;0;670000;;;;;;;;;0;0;;;;-43500;;;;;;;;;;;;-9000;;;;-939.81;;;;-1282.8;;;;;;;;-34000;;-6044;0;-94766.61;0;575233.39;575233.39;546471.7205;;;546471.7205;0;546471.7205;0.95
30.178.506/0001-56;2021-06-30;1;;;;;;;;;0;0;;535000;;;;;;;;;;535000;0;1070000;;;;;;;;;0;0;0;1070000;;;;;;;;;0;0;;;;-45000;;;;;;;;;;;;-7900;;;;-16916.56;;;;-1282.8;;;;;;;;-112;;-5348.59;0;-76559.95;0;993440.05;993440.05;943768.0475;;;943768.0475;0;943768.0475;0.95
30.178.506/0001-56;2021-09-30;1;;;;;;;;;0;0;;0;;;;;;;;;;0;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;0;;;;;;;;;;;;0;;;;0;;;;0;;;;;;;;0;;-1847.09;0;-1847.09;0;-1847.09;-1847.09;0;;;0;0;0;0
30.178.506/0001-56;2021-12-31;1;;;;;;;;;0;0;;0;;;;;;;;;;0;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;0;;;;;;;;;;;;0;;;;0;;;;0;;;;;;;;0;;-1847.09;0;-1847.09;0;-1847.09;-1847.09;0;;;0;0;0;0
30.230.870/0001-18;2021-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;4604717.6;4604717.6;-2356586.71;0;1831024.31;1831024.31;665706.09;665706.09;4744861.29;7101448;4744861.29;7101448;;0;;;84007.08;84007.08;;;84007.08;84007.08;;;-458258.68;-50357.72;;;;-307617.75;;;;;;;-9530.1;;;;-21646.46;-29419.89;-16.45;-532330.51;;-40000;;;;;;;;;-8920.65;-10121;-498372.34;-969846.87;4330496.03;6215608.21;6215608.21;5904827.7995;;;5904827.7995;-4984454.78;920373.0195;0.95
30.230.870/0001-18;2021-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;8214138.11;3387563.27;;;;1413518.05;726945.22;2408680;8941083.33;7209761.32;8941083.33;7209761.32;;;;;261713.61;261713.61;6573237.63;;6834951.24;261713.61;;;-1032804.02;-853710.64;;;;;;;;;;;-13130.3;;;;-15573.67;-16846.69;-1.76;-30886.75;;;;;;;;;-19792.9;-19792.9;-8044.75;-59409.42;-1089347.4;-980646.4;14686687.17;6490828.53;11748886.28;11161441.966;;1762039.6;13510925.876;-13510925.88;-0.004;1.149975
30.230.870/0001-18;2021-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;5061402.92;4129557.67;;;;1370964.41;99790542.95;2182644.41;104851945.87;7683166.49;104851945.87;7683166.49;;;;;133125.34;133125.34;;;133125.34;133125.34;;;-1050993.9;-1017506.57;;;;;;;;;;;-66197.78;-102200.01;;;-50684.07;-62397.42;;;;-35000;;;;;;;;;-7260.55;-8856.83;-1175136.3;-1225960.83;103809934.91;6590331;6590331;6260814.45;;6028156.73;12618487.73;-5608216.77;7010270.96;1.914697
30.230.870/0001-18;2021-12-31;2;;;;;;;;;0;0;;;;;;;;;;;28172255.19;;28172255.19;0;5027378.35;3268577.25;;;;;25305240.95;3832685.79;30332619.3;7101263.04;58504874.49;7101263.04;;;;;36821.04;36821.04;;;36821.04;36821.04;;;-1158013.67;-993353.69;;;;;;;;;;;-7613.95;-9500.01;;;-26935.58;-25270.1;;;;;;;;;;;;;-4410.27;-11078.45;-1196973.47;-1039202.25;57344722.06;6098881.83;12970317.19;12321801.3305;;8060495.68;21030812.8705;-18226704.49;2804108.3805;1.621457
30.248.129/0001-84;2021-03-31;1;;;;;;;;;0;0;8273993.38;8262410.21;0;-327196.37;;;;;;;;;8273993.38;7935213.84;;;;;;;-9747508.25;-22200000;-9747508.25;-22200000;-1473514.87;-14264786.16;;;;;;;;;0;0;;;-144202.92;-51000;;;-6000;0;;;;;;;-34000;-34000;;;-2033.35;-939.81;0;-58787.46;-4935.07;-16071.69;0;-47967.3;;;;;;;-470640.28;-119347.9;-661811.62;-328114.16;-2135326.49;-14592900.32;0;0;;;0;0;0;0
30.248.129/0001-84;2021-06-30;1;;;;;;;;;0;0;8273993.38;8262410.21;0;-327196.37;;;;;;;;;8273993.38;7935213.84;;;;;;;-9747508.25;-22200000;-9747508.25;-22200000;-1473514.87;-14264786.16;;;;;;;;;0;0;;;-144202.92;-51000;;;-6000;0;;;;;;;-34000;-34000;;;-2033.35;-939.81;0;-58787.46;-4935.07;-16071.69;0;-47967.3;;;;;;;-470640.28;-119347.9;-661811.62;-328114.16;-2135326.49;-14592900.32;0;0;;;0;0;0;0
30.248.129/0001-84;2021-09-30;1;;;;;;;;;0;0;10991456.94;10872579;-822915.01;-5474982.19;;;;;;;;;10168541.93;5397596.81;;;;;;;-10982297.67;;-10982297.67;0;-813755.74;5397596.81;;;;;;;;;0;0;;;-45000;-51000;;;;;;;;;;;;;;;-6939.81;-939.81;;;-24467.65;-25038.31;;;;;;;;;-4679.68;-233163.9;-81087.14;-310142.02;-894842.88;5087454.79;5087454.79;4833082.0505;;;4833082.0505;-13940000;-9106917.9495;0.95
30.248.129/0001-84;2021-12-31;1;;;;;;;;;0;0;10991456.94;10872579;-822915.01;-5474982.19;;;;;;;;;10168541.93;5397596.81;;;;;;;-10982297.67;;-10982297.67;0;-813755.74;5397596.81;;;;;;;;;0;0;;;-45000;-51000;;;;;;;;;;;;;;;-6939.81;-939.81;;;-24467.65;-25038.31;;;;;;;;;-4679.68;-233163.9;-81087.14;-310142.02;-894842.88;5087454.79;5087454.79;4833082.0505;;;4833082.0505;-13940000;-9106917.9495;0.95
30.248.158/0001-46;2021-03-31;1;;;;;-20000;;;;-20000;0;;;;;;;;;;;-88510.46;-88510.46;-88510.46;-88510.46;4416406.4;4416406.4;;;;;-541091.07;-434265.07;3875315.33;3982141.33;3766804.87;3893630.87;143777.17;;;;973.64;117898.8;117092.9;;261843.71;117898.8;;;-709397.19;-36666.53;;;;;;-61403.77;;;;;-12230.75;;;;-35327.89;-13662.27;-14850.72;-122.4;;;;;;;;;-19647.53;-19647.53;-133285.96;-112145.29;-924740.04;-243647.79;3103908.54;3767881.88;3767881.88;3579487.786;;;3579487.786;-3802474.45;-222986.664;0.95
30.248.158/0001-46;2021-06-30;1;;;;;;;;;0;0;;;;;;;;;6194353.82;;88510.46;;6282864.28;0;;;;;;;19562.9;2679668.41;19562.9;2679668.41;6302427.18;2679668.41;;;;;412914.03;412914.03;-223862.32;-223862.32;189051.71;189051.71;;;-785697.93;-126615.74;;;;-501806.82;;;;;;;-13303.65;;;;-19546.61;-25808.26;-3037.85;-1035.46;;;;;;;;;-9796.48;;-54659.57;-62202.2;-886042.09;-717468.48;5605436.8;2151251.64;5919133.52;5623176.844;;;5842212.404;-5842212.4;0.004;0.987005
30.248.158/0001-46;2021-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;4355515.04;5040812.48;4355515.04;5040812.48;4355515.04;5040812.48;;;;;-175051.69;-175051.69;-85398.07;-85398.07;-260449.76;-260449.76;;;-736927.47;-733033.53;;;-419096.84;-220876.27;;;;;;;-35147.37;-21200;;;-28343.12;-30329.86;-598.49;-244.17;-11170.66;-8617.02;;;;;;;;;198574.96;-11223.62;-1032708.99;-1025524.47;3062356.29;3754838.25;3754838.25;3567096.3375;;400183.5;4155021.7475;-2870742.3;1284279.4475;1.106578
30.248.158/0001-46;2021-12-31;1;;;;;;;;;0;0;;1085675.51;;;;;;;22129470.58;;-67264.19;-191676.05;22062206.39;893999.46;;;;;;;3292006.39;4028644.07;3292006.39;4028644.07;25354212.78;4922643.53;;;11233762.79;;49644.8;49644.8;29420.5;29420.5;11312828.09;79065.3;;;-833723.93;-686025.75;;;;;;;;;;;-31152.94;-26626.73;-12252.9;-12139.9;-40325.49;-40325.49;;;;;;;;;;;-173589.43;-173589.43;72382.2;-12856.07;-1018662.49;-951563.37;35648378.38;4050145.46;7804983.71;7414734.5245;;404331.98;8209315.6945;-6748762.6;1460553.0945;1.051804
30.248.180/0001-96;2021-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;31140646.63;20170312.47;;;;;1188036.69;33303863.31;32328683.32;53474175.78;32328683.32;53474175.78;302266.92;199658.36;;;;;;;302266.92;199658.36;;;-136283.2;-70149.75;-2306412.81;-3422565.4;-2222112.17;-1781798.38;;;;;;;-7563.85;-12000;;;-52750.77;-52439;;;;;;;;;;;;;-356178.84;2455148.46;-5081301.64;-2883804.07;27549648.6;50790030.07;50790030.07;48250528.5665;;;48250528.5665;-49235407.61;-984879.0435;0.95
30.248.180/0001-96;2021-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;68148449.51;26842455.42;;;;;1665561.62;36325310;69814011.13;63167765.42;69814011.13;63167765.42;;;;;1228138.75;1228138.75;1734;1734;1229872.75;1229872.75;;;-221369.25;-194220.38;-5919057.78;;-3599211.28;-3158199.58;;;;;;;-6891.48;;;;-55750.04;-59257.98;;;;;;;;;;;;;3387196.82;3455626;-6415083.01;43948.06;64628800.87;64441586.23;115231617;109470036.15;;;114469913;-114469913;0;0.99339
30.248.180/0001-96;2021-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;38101802.71;32417539;;;;;72696912.77;6621738.74;110798715.48;39039277.74;110798715.48;39039277.74;;;;;2010435.75;2010435.75;;;2010435.75;2010435.75;;;-4252407.46;-4267814.51;-1075000.17;-8132715.64;;;;;;;;;-10925.52;;;;-70751.39;-71706.88;-15139.93;-15139.93;-50000;-50000;;;;;;;-19794.89;-19794.89;-721616.31;-721616.31;-6215635.67;-13278788.16;106593515.56;27770925.33;27770925.33;26382379.0635;;48624030.84;76394956.1735;-44842225.12;31552731.0535;2.750897
30.248.180/0001-96;2021-12-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;78904341.92;41740509.72;;;;;-762255.99;10577386.03;78142085.93;52317895.75;78142085.93;52317895.75;;;;;1413414.41;1413414.41;;;1413414.41;1413414.41;;;-5052763.02;-4638058.76;-3657729.2;0;;;;;;;;;-3089.36;-12800;;;-88475.39;-84254.68;;;;;;;;;;;-19792.9;-19792.9;-478999.88;-443724.24;-9300849.75;-5198630.58;70254650.59;48532679.58;76303604.91;72488424.6645;;95826627.11;172130232.0145;-139630328.17;32499903.8445;2.25586
30.258.790/0001-70;2021-03-31;1;;;;;;;;;0;0;;;;;26785653.87;830000;-27426854.97;-2016882.48;;;;;-641201.1;-1186882.48;;;;;;;;;0;0;-641201.1;-1186882.48;;;;;;;45893.17;316717.89;45893.17;316717.89;;;-35721.91;-36000;;;;;;;;;-20528.88;-15714.99;-12084.46;-16700;;;-4892.38;-5239.86;;;-11998.98;-250000;;;-5750;-5750;;;-39.4;-39.4;-652.86;-188628.6;-91668.87;-518072.85;-686976.8;-1388237.44;0;0;;;0;0;0;0
30.258.790/0001-70;2021-06-30;2;;;;;;;;;0;0;;;;;0;-1018285.71;0;0;;;;;0;-1018285.71;7587821.09;;;;;;-2244997.64;;5342823.45;0;5342823.45;-1018285.71;;;;;;;-4972.22;0;-4972.22;0;;;-36000;-36000;;;;;;;;;-17229.47;-19746.41;-4321.91;-7400;;;-62.89;-11145.32;;-85000;;-1158000;;;;0;;;;0;-5752071.36;-216256.13;-5809685.63;-1533547.86;-471834.4;-2551833.57;0;0;;;0;0;0;0
30.258.790/0001-70;2021-09-30;1;;;;;;;;;0;0;;;-95097.76;-30000;0;-668285.71;0;;;;;-6750;-95097.76;-705035.71;1715.36;;;;-378063.56;;;;-376348.2;0;-471445.96;-705035.71;;347.97;;;;;;-79.24;0;268.73;;;-122989.49;-36000;0;-29360.28;-18372;;0;;0;;-17960.85;-19341.72;-2434.27;;0;;-3838.47;-4595.9;-140000;-75000;0;;0;;-6750;;0;;0;;230849.56;-64781.6;-81495.52;-229079.5;-552941.48;-933846.48;0;0;;0;0;0;0;0
30.258.790/0001-70;2021-12-31;1;;;;;;;;;0;0;;;;;0;;0;;;;12069000;-2161210.25;12069000;-2161210.25;;;;;;;;;0;0;12069000;-2161210.25;18364.24;18364.24;;;;;-4320112.57;;-4301748.33;18364.24;;;-119034.96;-36000;0;-5750;;;0;;0;;-19341.72;-19341.72;-11759.36;-5750;;;-3951.85;-5243.85;-1561800;-140000;0;;0;;-18250;;0;;-54;-54;-1937.21;-86131.57;-1736129.1;-298271.14;6031122.57;-2441117.15;0;0;;0;0;0;0;0
30.492.505/0001-81;2021-03-31;1;0;0;0;0;0;0;0;0;0;0;171449.91;171449.91;0;0;0;0;0;0;0;0;0;0;171449.91;171449.91;0;0;0;0;0;0;0;0;0;0;171449.91;171449.91;387.78;387.78;0;0;0;0;0;0;387.78;387.78;;;-101670.14;-91088.61;0;0;0;0;0;0;0;0;0;0;-5280;-5280;0;0;-6014.78;-6014.78;0;0;0;0;0;0;0;0;0;0;0;0;-10980.42;-18851.25;-123945.34;-121234.64;47892.35;50603.05;50603.05;48072.8975;;0;48072.9275;0;48072.9275;0.950001
30.492.505/0001-81;2021-06-30;1;0;0;0;0;0;0;0;0;0;0;171449.91;171449.91;0;0;0;0;0;0;-62000;0;0;0;109449.91;171449.91;0;0;0;0;0;0;0;0;0;0;109449.91;171449.91;1429.46;1429.46;0;0;0;0;0;0;1429.46;1429.46;;;-18742.75;-39190.42;0;0;-7534.27;0;0;0;0;0;0;0;0;0;0;0;-53652.72;-53652.72;0;0;0;0;0;0;-6000;-6000;0;0;0;0;-287.46;-6507.94;-86217.2;-105351.08;24662.17;67528.29;118131.34;112224.773;;0;112224.773;-112224.8;-0.027;0.95
30.492.505/0001-81;2021-09-30;1;24713000;0;-23101000;0;0;0;0;0;1612000;0;232745.4;212313.57;0;0;0;0;0;0;0;0;0;0;232745.4;212313.57;0;0;0;0;0;0;0;0;0;0;1844745.4;212313.57;2147.43;2147.43;0;0;0;0;0;0;2147.43;2147.43;;;-32019.95;-32401.81;0;0;-32019.95;-28634.67;0;0;0;0;0;0;-3375;-3375;0;0;-2819.43;-2819.43;0;0;0;0;0;0;-6000;-6000;0;0;0;0;-13446.05;-13448.73;-89680.38;-86679.64;1757212.45;127781.36;127781.36;121392.292;;0;121392.292;0;121392.292;0.95
30.492.505/0001-81;2021-12-31;1;0;0;0;0;0;0;0;0;0;0;232745.4;232745.4;0;-5010.86;3380028.15;1067332.98;0;0;-738000;0;48600.93;0;2923374.48;1295067.52;0;0;0;0;0;0;0;0;0;0;2923374.48;1295067.52;8222.87;8222.87;0;0;0;0;0;0;8222.87;8222.87;;;-42320.59;-41632.48;0;0;-31484.44;-30796.33;0;0;0;0;0;0;-7875;-3375;0;0;-3759.23;-4320.29;0;0;0;0;0;0;-6250;-6250;0;0;0;0;-9360.31;-2549.25;-101049.57;-88923.35;2830547.78;1214367.04;1342148.4;1275040.98;;0;1275040.98;-1275041.01;-0.03;0.95
30.495.165/0001-42;2021-03-31;1;0;;0;;0;;0;;0;0;9319322.03;16277199.68;-1430292.62;;0;;0;;0;;-99376.25;-1730480.26;7789653.16;14546719.42;0;;0;;0;;0;;0;0;7789653.16;14546719.42;0;;8990;;0;;0;;8990;0;;;-28624.53;-44235.68;0;;-140803.74;;0;;0;;-28624.53;;0;;0;;-56204.47;-12029.55;0;;0;-243.75;0;;0;;0;;-722.47;-29.41;-64715.82;-206714.54;-319695.56;-263252.93;7478947.6;14283466.49;14283466.49;13569293.1655;;0;13569293.1655;-13400000;169293.1655;0.95
30.495.165/0001-42;2021-06-30;1;0;0;0;0;0;0;0;0;0;0;15200178.9;15207782.32;0;0;0;0;0;0;0;0;-1264149.34;-864744.19;13936029.56;14343038.13;0;0;0;0;0;0;0;0;0;0;13936029.56;14343038.13;0;32490.73;37170.62;0;0;0;0;0;37170.62;32490.73;0;0;-45846.58;-45846.58;0;0;-324473.11;-327303.4;0;0;0;0;-45846.59;-3705;-12000;-12000;0;0;-119877.97;-14706.6;0;0;-18000;-18000;0;-184970.61;0;0;0;0;0;0;-105204.52;-783799.16;-671248.77;-1390331.35;13301951.41;12985197.51;26228724.14;24917287.933;;0;26228724.143;-25600000;628724.143;1
30.495.165/0001-42;2021-09-30;1;0;0;0;0;0;0;358871.78;0;358871.78;0;14984073.52;13497596.77;0;0;0;0;0;0;0;0;-1809677.88;-1434506.22;13174395.64;12063090.55;0;0;0;0;0;0;0;0;0;0;13533267.42;12063090.55;0;108349.05;65087.4;0;0;0;0;0;65087.4;108349.05;0;0;-48395.83;-48395.83;0;0;-258585.42;-258585.42;0;0;0;0;-48395.83;-48395.83;0;0;0;0;-176207.23;-12029.55;0;0;-5850;-5850;0;0;0;0;0;0;-351.22;-351.22;-109094.75;-114289.5;-646880.28;-487897.35;12951474.54;11683542.25;11683542.25;11099365.1375;;0;12099999.8975;-12099999.9;-0.0025;1.035645
30.495.165/0001-42;2021-12-31;1;0;0;0;0;0;0;43944071.78;0;43944071.78;0;16185886.4;16737106.55;0;-1806846.95;0;0;0;0;0;0;-3370775.13;55078.98;12815111.27;14985338.58;0;0;0;0;0;0;0;0;0;0;56759183.05;14985338.58;0;107552.76;107983.84;0;0;0;0;0;107983.84;107552.76;0;0;-47939.53;-47188.37;0;0;-82100.85;-81825.85;0;-4312.08;0;0;-47939.53;-3705;-81535.24;-38000;0;0;-135534.88;-12029.55;0;0;-31006.48;0;0;0;-26553.94;-14553.94;0;0;-296.45;-296.45;-106476.38;-742513.54;-559383.28;-944424.78;56307783.61;14148466.56;25238846.89;23976904.5455;;0;25238846.8855;-24100000;1138846.8855;1
30.567.216/0001-02;2021-03-31;1;0;0;0;0;0;0;0;0;0;0;1264868.25;1267470.69;0;0;0;0;0;0;0;0;213777.45;106444.11;1478645.7;1373914.8;0;0;0;0;0;0;0;0;0;0;1478645.7;1373914.8;947.35;947.35;0;0;0;0;0;0;947.35;947.35;;;-74684.75;-74043.84;0;0;-43197.83;-42904.56;0;0;0;0;-6000;-6000;-2488.92;-2488.92;0;0;-3886.99;-3886.99;0;0;-6119.83;-6119.83;0;0;0;0;0;0;0;0;-14750.18;-14171.13;-151128.5;-149615.27;1328464.55;1225246.88;1225246.88;1163984.536;;0;1054078.556;-688190.73;365887.826;0.860299
30.567.216/0001-02;2021-06-30;1;0;0;0;0;0;0;0;0;0;0;1504353.23;1433711.2;0;0;0;0;0;0;0;0;-91882.43;15450.91;1412470.8;1449162.11;0;0;0;0;0;0;0;0;0;0;1412470.8;1449162.11;47003.81;47003.81;0;0;0;0;0;0;47003.81;47003.81;;;-82876.93;-77202.88;0;0;-47044.76;-44159.76;0;0;0;0;-6000;-6000;0;-2488.92;0;0;-6222.58;-6222.58;0;0;0;0;0;0;0;0;0;0;0;0;-23330.68;-20841.76;-165474.95;-156915.9;1293999.66;1339250.02;2564496.9;2436272.055;;0;2437018.995;-1896105.75;540913.245;0.950291
30.567.216/0001-02;2021-09-30;1;0;0;0;0;0;0;0;0;0;0;1921615.97;1894768.18;0;0;0;0;0;0;0;0;-221168.89;-221168.89;1700447.08;1673599.29;0;0;0;0;0;0;0;0;0;0;1700447.08;1673599.29;93318.33;92318.33;0;0;0;0;0;0;93318.33;92318.33;;;-81339.36;-87333.22;0;0;-77789.61;-64758.51;0;0;0;0;-6622.31;-6622.31;0;-2488.92;0;0;-23482.6;-23482.6;0;0;0;0;0;0;0;0;0;0;0;0;-22027.02;-18538.1;-211260.9;-203223.66;1582504.51;1562693.96;1562693.96;1484559.262;;0;1557558.422;-949223.45;608334.972;0.996714
30.567.216/0001-02;2021-12-31;1;0;0;0;0;0;0;0;0;0;0;2482462.79;2354269.74;0;0;0;0;0;0;771499.04;0;-410385.56;-410385.56;2843576.27;1943884.18;0;0;0;0;0;0;0;0;0;0;2843576.27;1943884.18;65890.69;65890.69;0;0;0;0;0;0;65890.69;65890.69;;;-80564.8;-79163.83;0;0;-97511.08;-95484.47;0;0;0;0;-7866.93;-7866.93;-9375;-4687.5;0;0;-23497.54;-23497.54;0;0;0;0;0;0;-28000;-11200;0;0;-54;-54;-14272.68;-14272.68;-261142.03;-236226.95;2648324.93;1773547.92;3336241.88;3169429.786;;0;3374431.376;-2733650.06;640781.316;1.011447
30.578.239/0001-04;2021-03-31;1;;0;;;;;;;0;0;;;;;;;;;;;;;0;0;363309.95;245874.47;;;;;;;363309.95;245874.47;363309.95;245874.47;5445.94;;;;;5001.91;;;5445.94;5001.91;0;;-30000;-30000;;;;;;;;;;;-3829.95;-6750;;;-2141.99;-2067.32;;;;;;;;;;;;;-9371.35;-5571.35;-45343.29;-44388.67;323412.6;206487.71;206487.71;196163.3245;;;196163.3245;0;196163.3245;0.95
