CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
19.131.224/0001-60;2021-12-31;1;Imóveis para renda acabados;GREEN TOWERS  BRASILIA  IV;SAUN, Quadra 5, Lote B, Lojas nº 05 e 06 da Torre Norte, Brasília, Distrito Federal;10.27;2;;0;0;1.6E-05;;;;;;;
19.239.245/0001-02;2021-03-31;1;Imóveis para renda acabados;FL 3500;Avenida Brigadeiro Faria Lima, 3.500, Itaim Bibi, São Paulo - SP;25686.09;1;N/A;0;0;0.98;;;;;;;
19.239.245/0001-02;2021-06-30;1;Imóveis para renda acabados;FL 3500;Avenida Brigadeiro Faria Lima, 3.500, Itaim Bibi, São Paulo - SP;25686.09;1;N/A;0;0;0.98;;;;;;;
19.239.245/0001-02;2021-09-30;1;Imóveis para renda acabados;FL 3500;Avenida Brigadeiro Faria Lima, 3.500, Itaim Bibi, São Paulo - SP;25686.09;1;N/A;0;0;0.98;;;;;;;
19.239.245/0001-02;2021-12-31;1;Imóveis para renda acabados;FL 3500;Avenida Brigadeiro Faria Lima, 3.500, Itaim Bibi, São Paulo - SP;25686.09;1;N/A;0;0;0.98;;;;;;;
19.249.956/0001-50;2021-03-31;1;Imóveis para renda acabados;Edifício Leblon Office Tower;Avenida Ataulfo de Paiva, 1235, sala 801, Leblon, Rio de Janeiro/RJ;180;1;Escritura de Compra e Venda do 24º Ofício de Notas do Rio de Janeiro (Livro 7270, Folhas 187/190, Ato 103) de 24 de março de 2015;0;0;0.4974;;;;;;;
19.249.956/0001-50;2021-03-31;1;Imóveis para renda acabados;Edifício Leblon Office Tower;Avenida Ataulfo de Paiva, 1235, sala 901, Leblon, Rio de Janeiro/RJ;180;1;Escritura de Compra e Venda do 24º Ofício de Notas do Rio de Janeiro (Livro 7270, Folhas 187/190, Ato 103) de 24 de março de 2015;0;0;0.4974;;;;;;;
19.249.956/0001-50;2021-06-30;1;Imóveis para renda acabados;Edifício Leblon Office Tower;Avenida Ataulfo de Paiva, 1235, sala 901, Leblon, Rio de Janeiro/RJ;180;1;Escritura de Compra e Venda do 24º Ofício de Notas do Rio de Janeiro (Livro 7270, Folhas 187/190, Ato 103) de 24 de março de 2015;0;0;0.4974;;;;;;;
19.249.956/0001-50;2021-06-30;1;Imóveis para renda acabados;Edifício Leblon Office Tower;Avenida Ataulfo de Paiva, 1235, sala 801, Leblon, Rio de Janeiro/RJ;180;1;Escritura de Compra e Venda do 24º Ofício de Notas do Rio de Janeiro (Livro 7270, Folhas 187/190, Ato 103) de 24 de março de 2015;0;0;0.4974;;;;;;;
19.249.956/0001-50;2021-09-30;1;Imóveis para renda acabados;Edifício Leblon Office Tower;Avenida Ataulfo de Paiva, 1235, sala 801, Leblon, Rio de Janeiro/RJ;180;1;Escritura de Compra e Venda do 24º Ofício de Notas do Rio de Janeiro (Livro 7270, Folhas 187/190, Ato 103) de 24 de março de 2015;0;0;0.4934;;;;;;;
19.249.956/0001-50;2021-09-30;1;Imóveis para renda acabados;Edifício Leblon Office Tower;Avenida Ataulfo de Paiva, 1235, sala 901, Leblon, Rio de Janeiro/RJ;180;1;Escritura de Compra e Venda do 24º Ofício de Notas do Rio de Janeiro (Livro 7270, Folhas 187/190, Ato 103) de 24 de março de 2015;0;0;0.4934;;;;;;;
19.249.956/0001-50;2021-12-31;1;Imóveis para renda acabados;Edifício Leblon Office Tower;Avenida Ataulfo de Paiva, 1235, sala 901, Leblon, Rio de Janeiro/RJ;180;1;Escritura de Compra e Venda do 24º Ofício de Notas do Rio de Janeiro (Livro 7270, Folhas 187/190, Ato 103) de 24 de março de 2015;0;0;0.4934;;;;;;;
19.249.956/0001-50;2021-12-31;1;Imóveis para renda acabados;Edifício Leblon Office Tower;Avenida Ataulfo de Paiva, 1235, sala 801, Leblon, Rio de Janeiro/RJ;180;1;Escritura de Compra e Venda do 24º Ofício de Notas do Rio de Janeiro (Livro 7270, Folhas 187/190, Ato 103) de 24 de março de 2015;0;0;0.4934;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 757;817.6;1;1 unidade - conj 31;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Praça Capitão João Pinto Fontão, 45;904.88;1;1 unidade;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Rua Itapeva, 574;424.16;2;2 unidades - conj 61 A e 61 B;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1912;210.91;1;1 unidade - conj 20J;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 700;2457.31;5;5 unidades - conj 101 / 102 / 121/ 122 e Torre;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Rua Verbo Divino, 2001;1101.34;2;2 unidades - cj 92 e 121 A;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Rua Itapeva, 240/260;436.2;1;1 unidade - 19 andar;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Rua Fidencio Ramos, 100;601.07;1;1 unidade - 3 andar;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;APARTAMENTO;Rua Jesuino Paschoal, 90;2211;28;28 unidades 11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44,51,52,53,54,61,62,63,64,71,72,73,74;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Rua do Roccio, 220;523.99;1;1 unidade - cj 41;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Av Nações Unidas, 10989;559.89;1;1 unidade - cj 11;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Rua Campos Bicudo, 98;432.24;2;2 unidades - conj 51 e 52;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Rua Gomes de Carvalho, 1329;787.05;2;2 unidades - cj 11 e 112 + D;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Rua Verbo Divino, 2001;1101.58;1;1 unidade - cj 31 A;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1690;601.44;5;5 unidades - conj 14 A, 141 / 14 B, 142 / 15A-15B / 16 A 161 / 16 B 162;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1931;358.68;2;2 unidades - conj 102 e 161/62;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 771;1005.28;2;2 unidades - cj 41 e 42;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;APARTAMENTO;Rua Angelina Maffei Vita, 670;362.7;1;1 unidade - apto 121;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Av Irai, 393;690;6;6 unidades - cj 141, 142, 143, 144, 145 e 146;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;LOJA;Rua Jesuino Paschoal, 80/92;374;1;1 unidade;0;0;0;;;;;;;
19.267.845/0001-76;2021-03-31;1;Imóveis para renda acabados;CONJUNTO;Rua Tabapuã, 81;2140.4;1;1 unidade - 10 andar - conj 101 a 104;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Rua Verbo Divino, 2001;1101.34;2;2 unidades - cj 92 e 121 A;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;APARTAMENTO;Rua Angelina Maffei Vita, 670;362.7;1;1 unidade - apto 121;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1690;601.44;5;5 unidades - conj 14 A, 141 / 14 B, 142 / 15A-15B / 16 A 161 / 16 B 162;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Av Irai, 393;690;6;6 unidades - cj 141, 142, 143, 144, 145 e 146;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Rua do Roccio, 220;523.99;1;1 unidade - cj 41;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1931;358.68;2;2 unidades - conj 102 e 161/62;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Rua Itapeva, 240/260;436.2;1;1 unidade - 19 andar;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;APARTAMENTO;Rua Jesuino Paschoal, 90;2211;28;28 unidades 11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44,51,52,53,54,61,62,63,64,71,72,73,74;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Rua Verbo Divino, 2001;1101.58;1;1 unidade - cj 31 A;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 700;2457.31;5;5 unidades - conj 101 / 102 / 121/ 122 e Torre;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 757;817.6;1;1 unidade - conj 31;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Rua Campos Bicudo, 98;432.24;2;2 unidades - conj 51 e 52;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Praça Capitão João Pinto Fontão, 45;904.88;1;1 unidade;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 771;1005.28;2;2 unidades - cj 41 e 42;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Rua Fidencio Ramos, 100;601.07;1;1 unidade - 3 andar;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1912;210.91;1;1 unidade - conj 20J;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;LOJA;Rua Jesuino Paschoal, 80/92;374;1;1 unidade;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Rua Itapeva, 574;424.16;2;2 unidades - conj 61 A e 61 B;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Rua Tabapuã, 81;2140.4;1;1 unidade - 10 andar - conj 101 a 104;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Av Nações Unidas, 10989;559.89;1;1 unidade - cj 11;0;0;0;;;;;;;
19.267.845/0001-76;2021-06-30;1;Imóveis para renda acabados;CONJUNTO;Rua Gomes de Carvalho, 1329;787.05;2;2 unidades - cj 11 e 112 + D;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1690;601.44;5;5 unidades - conj 14 A, 141 / 14 B, 142 / 15A-15B / 16 A 161 / 16 B 162;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 771;1005.28;2;2 unidades - cj 41 e 42;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;APARTAMENTO;Rua Angelina Maffei Vita, 670;362.7;1;1 unidade - apto 121;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Rua Campos Bicudo, 98;432.24;2;2 unidades - conj 51 e 52;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 700;2457.31;5;5 unidades - conj 101 / 102 / 121/ 122 e Torre;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Rua Gomes de Carvalho, 1329;787.05;2;2 unidades - cj 11 e 112 + D;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Rua do Roccio, 220;523.99;1;1 unidade - cj 41;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1912;210.91;1;1 unidade - conj 20J;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;APARTAMENTO;Rua Jesuino Paschoal, 90;2211;28;28 unidades 11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44,51,52,53,54,61,62,63,64,71,72,73,74;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Rua Fidencio Ramos, 100;601.07;1;1 unidade - 3 andar;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;LOJA;Rua Jesuino Paschoal, 80/92;374;1;1 unidade;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Rua Verbo Divino, 2001;1101.58;1;1 unidade - cj 31 A;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Rua Itapeva, 240/260;436.2;1;1 unidade - 19 andar;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 757;817.6;1;1 unidade - conj 31;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Praça Capitão João Pinto Fontão, 45;904.88;1;1 unidade;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1931;358.68;2;2 unidades - conj 102 e 161/62;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Rua Itapeva, 574;424.16;2;2 unidades - conj 61 A e 61 B;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Av Irai, 393;690;6;6 unidades - cj 141, 142, 143, 144, 145 e 146;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Rua Verbo Divino, 2001;1101.34;2;2 unidades - cj 92 e 121 A;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Av Nações Unidas, 10989;559.89;1;1 unidade - cj 11;0;0;0;;;;;;;
19.267.845/0001-76;2021-09-30;1;Imóveis para renda acabados;CONJUNTO;Rua Tabapuã, 81;2140.4;1;1 unidade - 10 andar - conj 101 a 104;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1912;210.91;1;1 unidade - conj 20J;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1690;601.44;5;5 unidades - conj 14 A, 141 / 14 B, 142 / 15A-15B / 16 A 161 / 16 B 162;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;APARTAMENTO;Rua Angelina Maffei Vita, 670;362.7;1;1 unidade - apto 121;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;LOJA;Rua Jesuino Paschoal, 80/92;374;1;1 unidade;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Rua Verbo Divino, 2001;1101.58;1;1 unidade - cj 31 A;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Rua Itapeva, 240/260;436.2;1;1 unidade - 19 andar;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Rua do Roccio, 220;523.99;1;1 unidade - cj 41;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Av Irai, 393;690;6;6 unidades - cj 141, 142, 143, 144, 145 e 146;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 700;2457.31;5;5 unidades - conj 101 / 102 / 121/ 122 e Torre;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Rua Campos Bicudo, 98;432.24;2;2 unidades - conj 51 e 52;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 771;1005.28;2;2 unidades - cj 41 e 42;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Alameda Santos, 757;817.6;1;1 unidade - conj 31;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Rua Gomes de Carvalho, 1329;787.05;2;2 unidades - cj 11 e 112 + D;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Rua Fidencio Ramos, 100;601.07;1;1 unidade - 3 andar;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Rua Tabapuã, 81;2140.4;1;1 unidade - 10 andar - conj 101 a 104;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Praça Capitão João Pinto Fontão, 45;904.88;1;1 unidade;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Rua Verbo Divino, 2001;1101.34;2;2 unidades - cj 92 e 121 A;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;APARTAMENTO;Rua Jesuino Paschoal, 90;2211;28;28 unidades 11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44,51,52,53,54,61,62,63,64,71,72,73,74;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Av Nações Unidas, 10989;559.89;1;1 unidade - cj 11;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Av. Brig Faria Lima, 1931;358.68;2;2 unidades - conj 102 e 161/62;0;0;0;;;;;;;
19.267.845/0001-76;2021-12-31;1;Imóveis para renda acabados;CONJUNTO;Rua Itapeva, 574;424.16;2;2 unidades - conj 61 A e 61 B;0;0;0;;;;;;;
19.419.994/0001-03;2021-03-31;1;Imóveis para renda acabados;São Paulo Corporate Towers;Avenida Presidente Juscelino Kubitschek, 1909, Vila Olimpia, São Paulo, SP;132000;61;São Paulo Corporate Towers;0;0;0.9974;;;;;;;
19.419.994/0001-03;2021-06-30;1;Imóveis para renda acabados;São Paulo Corporate Towers;Avenida Presidente Juscelino Kubitschek, 1909, Vila Olimpia, São Paulo, SP;132000;61;São Paulo Corporate Towers;0;0;0.9974;;;;;;;
19.419.994/0001-03;2021-09-30;1;Imóveis para renda acabados;São Paulo Corporate Towers;Avenida Presidente Juscelino Kubitschek, 1909, Vila Olimpia, São Paulo, SP;132000;61;São Paulo Corporate Towers;0;0;0.9974;;;;;;;
19.419.994/0001-03;2021-12-31;1;Imóveis para renda acabados;São Paulo Corporate Towers;Avenida Presidente Juscelino Kubitschek, 1909, Vila Olimpia, São Paulo, SP;132000;61;São Paulo Corporate Towers;0;0;0.9974;;;;;;;
19.628.741/0001-40;2021-03-31;1;Imóveis para renda acabados;Shopping Morumbi Town;Av. Giovanni Gronchi 5930, Shopping, São Paulo, SP, 05724-002;31460.79;192;Direito de Propriedade;0.037;0.3488;0.976889;;;;;;;
19.628.741/0001-40;2021-06-30;1;Imóveis para renda acabados;Shopping Morumbi Town;Av. Giovanni Gronchi 5930, Shopping, São Paulo, SP, 05724-002;31460.79;192;Direito de Propriedade;0.049;0.3347;0.000789;;;;;;;
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;138116;Alameda Fernão Cardim 395 - 103;45;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00416102647724484
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;159850;Alameda Joaquim Eugênio de Lima 1656 - 91;278.92;1;Imóveis Para Venda Acabados;;;;;;;;;;0.0158704852289005
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;232692;Rua Tabapuã 281 - 92;121.69;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00593421049970864
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;224634;Rua André Fernandes 51/61 - 41;196.42;1;Imóveis Para Venda Acabados;;;;;;;;;;0.0112686400171226
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;300684;Rua Dr. Mario Ferraz, 220 - 8;240.7;1;Imóveis Para Venda Acabados;;;;;;;;;;0.014570976363437
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;149653;Rua Haddock Lobo 1141 - 92;144.2;1;Imóveis Para Venda Acabados;;;;;;;;;;0.0064076169083086
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;223489;Rua Antônio Felício, 109 - 12;110.95;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00606437429237952
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;208406;Praça Benedito Calixto 186 - 44;40.76;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00188543352725533
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;157113;Rua José Maria Lisboa 463 - 73;153.88;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00764260122767982
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;233582;Rua Bandeira Paulista 780 - 71;182;1;Imóveis Para Venda Acabados;;;;;;;;;;0.0110248637200576
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;341590;Avenida Doutor Cardoso de Melo 123 - 81;164.23;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00534691268517323
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;229435;Rua Doutor Renato Paes de Barros 319 - 107;107.88;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00569683768860596
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;334830;Rua Professor Atilio Innocenti 1003 - 51;101.8605;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00496076356248662
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;208454;Praça Benedito Calixto 186 - 92;40.76;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00188543352725533
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;334685;Rua Quatá 746 - 54;111.44;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00524350361086656
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;156619;Rua Batataes, 483 - 92;161;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00773311829154723
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;*208404;Praça Benedito Calixto 186 - 42;40.76;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00187780675463155
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;151484;Alameda Min. Rocha Azevedo 932 - 71;191.06;1;Imóveis Para Venda Acabados;;;;;;;;;;0.0121326679355431
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;1424636;Rua Marcos Lopes 272 - B141;106.75;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00803289349925964
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;251378;Rua João Lourenço 754 - 82;66;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00314215948734515
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;244106;Rua Maria Figueiredo 471 - 51;153.44;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00631253202731482
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;156855;Rua Batataes, 453 - 21;175.84;1;Imóveis Para Venda Acabados;;;;;;;;;;0.0109590931976553
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;150486;Rua Padre João Manuel 774 - 21;200.9628;1;Imóveis Para Venda Acabados;;;;;;;;;;0.011393971343657
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;208017;Rua Alves Guimarães 55 - 91;112.71;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00400783803003073
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;251468;Rua Prof. Filadelfo Azevedo 639 - 31;261.72;1;Imóveis Para Venda Acabados;;;;;;;;;;0.0191170422679517
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;231498;Rua Viradouro 97 - 54;92.72;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00553388420772834
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;145074;Rua Padre João Manuel 494 - 111;140;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00588893163765916
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;267605;Rua Jaques Félix 626 - 801;42.3483;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00327580094533048
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;138537;Alameda Franca 425 - 401;206.58;1;Imóveis Para Venda Acabados;;;;;;;;;;0.0119146728946516
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;147301;Alameda Tietê 471 - 103;109.42;1;Imóveis Para Venda Acabados;;;;;;;;;;0.0053226247034122
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;252056;Rua Bueno Brandão, 282 - 81;292.68;1;Imóveis Para Venda Acabados;;;;;;;;;;0.0239932771177658
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;133087;Alameda Santos 1126 - 503;99.4;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00430993988006668
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;140609;Alameda Joaquim Eugênio de Lima 1095 - 104;105.47;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00567171629126646
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;334724;Rua Quatá 960 - 53;54.9336;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00336274915628325
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;251441;Rua Jaques Félix 76 - 52;201.375;1;Imóveis Para Venda Acabados;;;;;;;;;;0.0120763680057136
19.722.048/0001-31;2021-03-31;1;Imóveis para venda acabados;334129;Rua Santa Justina 244 - 161;96.96;1;Imóveis Para Venda Acabados;;;;;;;;;;0.00526510701633136
