CNPJ_Fundo_Classe;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
28.516.301/0001-91;2021-12-31;1;FII;XP MALLS FDO INV IMOB FII - XPML11;28757546000100;;;;;;260059;25857666.37
28.516.325/0001-40;2021-03-31;1;FII;VINCI LOGISTICA FUNDO INVESTIMENTO IMOBI - VILG11;24853044000122;;;;;;30054;3546071.46
28.516.325/0001-40;2021-03-31;1;Outras Cotas de FI;BRADESCO CORPORATE FIC FI RF REF DI;5629893000152;;;;;;5685252.8212;32397338.29
28.516.325/0001-40;2021-03-31;1;Outras Cotas de FI;BRADESCO FIC DE FI RENDA FIXA REF DI;306278000191;;;;;;85369.1117;1635989.76
28.516.325/0001-40;2021-03-31;1;Outras Cotas de FI;BRADESCO FIC FI SIMPLES AUTOMÁTICO;7667259000130;;;;;;276257.0679;774593.74
28.516.325/0001-40;2021-03-31;1;Outras Cotas de FI;BRADESCO FI RENDA FIXA REF DI FEDERAL EXTRA;3256793000100;;;;;;81930.2771025;997402.1
28.516.325/0001-40;2021-03-31;1;Outras Cotas de FI;BRADESCO EMPRESAS FIC REFERENCIADO DI;5629904000102;;;;;;276783.6888;1585118.17
28.516.325/0001-40;2021-03-31;1;Outras Cotas de FI;BRADESCO FIC DE FI RENDA FIXA REF DI MAX;32312124000107;;;;;;74176.6131;77784.3
28.516.325/0001-40;2021-03-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO- VBI - LVBI11;30629603000118;;;;;;30169;3439266
28.516.325/0001-40;2021-03-31;1;FII;VINCI LOGISTICA FUNDO INVESTIMENTO IMOBI - VILG14;24853044000122;;;;;;9860;1171368
28.516.325/0001-40;2021-03-31;1;FII;VINCI LOGISTICA FUNDO INVESTIMENTO IMOBI - VILG15;24853044000122;;;;;;9078;1143646.44
28.516.325/0001-40;2021-06-30;1;FII;VINCI LOGÍSTICA FDO INV IMOB - FII - VILG11;24853044000122;;;;;;48993;5342196.72
28.516.325/0001-40;2021-06-30;1;FII;Fundo de Investimento Imobiliario - VBI Logistico - LVBI11;30629603000118;;;;;;30169;3195198.79
28.516.325/0001-40;2021-09-30;1;FII;VINCI LOGÍSTICA FDO INV IMOB - FII - VILG11;24853044000122;;;;;;48993;5174150.73
28.516.325/0001-40;2021-09-30;1;Outras Cotas de FI;FI RF REFERENCIADO DI F EXTRA;3256793000100;;;;;;1576878.3591145;19593321.54
28.516.325/0001-40;2021-09-30;1;Outras Cotas de FI;BRADESCO EMPRESAS RF DI PLUS;5629893000152;;;;;;6565231.4775;38119512.28
28.516.325/0001-40;2021-12-31;1;Outras Cotas de FI;BRADESCO CORPORATE FIC DE FII RF REF DI FEDERAL EXTRA;5629904000102;;;;;;82923.7081;491440.62
28.516.325/0001-40;2021-12-31;1;Outras Cotas de FI;BRADESCO EMPRESAS RF DI PLUS;5629893000152;;;;;;4795286.8648;28271966.45
28.516.325/0001-40;2021-12-31;1;FII;VINCI LOGÍSTICA FDO INV IMOB - FII - VILG11;24853044000122;;;;;;48993;5171211.15
28.516.325/0001-40;2021-12-31;1;Outras Cotas de FI;FI RF REFERENCIADO DI F EXTRA;3256793000100;;;;;;1507705.7733147;19037818.1
28.516.650/0001-03;2021-03-31;1;CRI;Habitasec Securitizadora;9304427000158;22/03/2019;135ª série;;;;3500;5046259.12
28.516.650/0001-03;2021-03-31;1;CRI;Ourinvest Securitizadora;12320349000190;08/06/2020;28ª série;;;;4931;5020237.99
28.516.650/0001-03;2021-03-31;1;CRI;True Securitizadora;12130744000100;12/11/2019;244ª série;;;;333;4078823.75
28.516.650/0001-03;2021-03-31;1;CRI;Ourinvest Securitizadora;12320349000190;15/05/2019;18ª série;;;;830;2091561.09
28.516.650/0001-03;2021-03-31;1;CRI;Ourinvest Securitizadora;12320349000190;11/10/2018;12ª série;;;;1900;292525.76
28.516.650/0001-03;2021-03-31;1;CRI;Ourinvest Securitizadora;12320349000190;15/05/2019;17ª série;;;;371;1898755.34
28.516.650/0001-03;2021-03-31;1;CRI;Ourinvest Securitizadora;12320349000190;26/04/2019;16ª série;;;;4000;3717720
28.516.650/0001-03;2021-03-31;1;CRI;Ourinvest Securitizadora;12320349000190;19/06/2019;20ª série;;;;5000;4068065.31
28.516.650/0001-03;2021-03-31;1;CRI;Ourinvest Securitizadora;12320349000190;08/07/2020;30ª série;;;;5000;5386523.64
28.516.650/0001-03;2021-03-31;1;CRI;Ourinvest Securitizadora;12320349000190;19/08/2020;31ª série;;;;5000;5024019.42
28.516.650/0001-03;2021-03-31;1;FII;Ourinvest JPP FII;26091656000150;;;;;;31436;3131419.21
28.516.650/0001-03;2021-03-31;1;FII;JS Real Estate Multigestão;13371132000171;;;;;;12977;1227105.12
28.516.650/0001-03;2021-03-31;1;FII;Vinci Shopping Centers;17554274000125;;;;;;1500;165495
28.516.650/0001-03;2021-03-31;1;FII;BTG Pactual Crédito Imobiliário;29787928000140;;;;;;1150;106260
28.516.650/0001-03;2021-03-31;1;FII;FII BTG Pactual Corp. Office Fund;8924783000101;;;;;;5937;486834
28.516.650/0001-03;2021-03-31;1;FII;Kinea Renda Imobiliária;12005956000165;;;;;;2500;381825
28.516.650/0001-03;2021-03-31;1;FII;Ourinvest Logistica;13974819000100;;;;;;49345;3577512.5
28.516.650/0001-03;2021-03-31;1;FII;Mauá Capital Recebíveis Imobiliários;23648935000184;;;;;;12000;1247640
28.516.650/0001-03;2021-03-31;1;FII;HSI Mall;32892018000131;;;;;;1000;87800
28.516.650/0001-03;2021-03-31;1;FII;Kinea Índice de Preços;24960430000113;;;;;;21500;2492925
28.516.650/0001-03;2021-03-31;1;FII;CSHG Real Estate;9072017000129;;;;;;2700;372060
28.516.650/0001-03;2021-06-30;1;CRI;Ourinvest Securitizadora;12320349000190;19/08/2020;31ª série;;;;5000;5026691.24
28.516.650/0001-03;2021-06-30;1;CRI;Ourinvest Securitizadora;12320349000190;08/07/2020;30ª série;;;;5000;5357778.47
28.516.650/0001-03;2021-06-30;1;CRI;True Securitizadora;12130744000100;12/11/2019;244ª série;;;;333;3907814.85
28.516.650/0001-03;2021-06-30;1;CRI;Ourinvest Securitizadora;12320349000190;15/05/2019;18ª série;;;;830;2125560.123
28.516.650/0001-03;2021-06-30;1;FII;Ourinvest JPP FII;26091656000150;;;;;;31436;3071297.2
28.516.650/0001-03;2021-06-30;1;CRI;Ourinvest Securitizadora;12320349000190;08/06/2020;28ª série;;;;4931;5014420.21
28.516.650/0001-03;2021-06-30;1;CRI;Ourinvest Securitizadora;12320349000190;26/04/2019;16ª série;;;;4000;2580401.54
28.516.650/0001-03;2021-06-30;1;CRI;Ourinvest Securitizadora;12320349000190;15/05/2019;17ª série;;;;371;1722288.73
28.516.650/0001-03;2021-06-30;1;CRI;Habitasec Securitizadora;9304427000158;22/03/2019;135ª série;;;;3500;5172270.86
28.516.650/0001-03;2021-06-30;1;CRI;Ourinvest Securitizadora;12320349000190;19/06/2019;20ª série;;;;5000;3780913.34
28.516.650/0001-03;2021-06-30;1;FII;Mauá Capital Recebíveis Imobiliários;23648935000184;;;;;;12000;1217400
28.516.650/0001-03;2021-06-30;1;FII;Ourinvest Logistica;13974819000100;;;;;;49345;3361381.4
28.516.650/0001-03;2021-06-30;1;FII;BTG Pactual Crédito Imobiliário;29787928000140;;;;;;1150;106950
28.516.650/0001-03;2021-06-30;1;FII;FII BTG Pactual Corp. Office Fund;8924783000101;;;;;;5937;480897
28.516.650/0001-03;2021-06-30;1;FII;Kinea Renda Imobiliária;12005956000165;;;;;;2500;346525
28.516.650/0001-03;2021-06-30;1;FII;Kinea Índice de Preços;24960430000113;;;;;;21500;2297275
28.516.650/0001-03;2021-06-30;1;FII;JS Real Estate Multigestão;13371132000171;;;;;;12977;1161441.5
28.516.650/0001-03;2021-09-30;1;CRI;Ourinvest Securitizadora;12320349000190;08/07/2020;30ª série;;;;5000;5209999.29
28.516.650/0001-03;2021-09-30;1;CRI;Habitasec Securitizadora;9304427000158;22/03/2019;135ª série;;;;3500;5166596.58
28.516.650/0001-03;2021-09-30;1;CRI;Ourinvest Securitizadora;12320349000190;19/08/2020;31ª série;;;;5000;4056362.91
28.516.650/0001-03;2021-09-30;1;CRI;Ourinvest Securitizadora;12320349000190;26/04/2019;16ª série;;;;4000;2487429.16
28.516.650/0001-03;2021-09-30;1;CRI;True Securitizadora;12130744000100;12/11/2019;244ª série;;;;333;3641458.88
28.516.650/0001-03;2021-09-30;1;CRI;Ourinvest Securitizadora;12320349000190;15/05/2019;17ª série;;;;371;1442871.12
28.516.650/0001-03;2021-09-30;1;CRI;Ourinvest Securitizadora;12320349000190;08/06/2020;28ª série;;;;4931;5018700.32
28.516.650/0001-03;2021-09-30;1;CRI;Ourinvest Securitizadora;12320349000190;15/05/2019;18ª série;;;;830;2102073.62
28.516.650/0001-03;2021-09-30;1;FII;Kinea Renda Imobiliária;12005956000165;;;;;;2500;367500
28.516.650/0001-03;2021-09-30;1;FII;Mauá Capital Recebíveis Imobiliários;23648935000184;;;;;;12000;1224360
28.516.650/0001-03;2021-09-30;1;FII;JS Real Estate Multigestão;13371132000171;;;;;;12977;1042053.1
28.516.650/0001-03;2021-09-30;1;FII;Kinea Índice de Preços;24960430000113;;;;;;24500;2548490
28.516.650/0001-03;2021-09-30;1;FII;BTG Pactual Crédito Imobiliário;29787928000140;;;;;;1150;107571
28.516.650/0001-03;2021-09-30;1;FII;Ourinvest Logistica;13974819000100;;;;;;49345;3121071.25
28.516.650/0001-03;2021-09-30;1;CRI;Ourinvest Securitizadora;12320349000190;14/05/2021;35ª série;;;;5000;4547850
28.516.650/0001-03;2021-09-30;1;CRI;Virgo Companhia de Securitização;8769451000108;26/07/2021;314ª série;;;;5050;4977652.18
28.516.650/0001-03;2021-09-30;1;FII;FII BTG Pactual Corp. Office Fund;8924783000101;;;;;;5937;438091.23
28.516.650/0001-03;2021-09-30;1;FII;Ourinvest JPP FII;26091656000150;;;;;;33372;2946747.6
28.516.650/0001-03;2021-12-31;1;CRI;Ourinvest Securitizadora;12320349000190;08/06/2020;28ª série;;;;4931;5031463.29
28.516.650/0001-03;2021-12-31;1;CRI;Ourinvest Securitizadora;12320349000190;15/05/2019;17ª série;;;;371;1294471.45
28.516.650/0001-03;2021-12-31;1;CRI;Ourinvest Securitizadora;12320349000190;19/08/2020;31ª série;;;;5000;4066527.23
28.516.650/0001-03;2021-12-31;1;CRI;Ourinvest Securitizadora;12320349000190;26/04/2019;16ª série;;;;4000;2083602.03
28.516.650/0001-03;2021-12-31;1;CRI;Ourinvest Securitizadora;12320349000190;24/09/2021;46ª série;;;;3000;2998264.9
28.516.650/0001-03;2021-12-31;1;CRI;Virgo Companhia de Securitização;8769451000108;26/07/2021;314ª série;;;;5050;4921615.65
28.516.650/0001-03;2021-12-31;1;CRI;Ourinvest Securitizadora;12320349000190;15/05/2019;18ª série;;;;830;2021837.02
28.516.650/0001-03;2021-12-31;1;FII;Ourinvest Logistica;13974819000100;;;;;;49345;2852141
28.516.650/0001-03;2021-12-31;1;CRI;Ourinvest Securitizadora;12320349000190;08/07/2020;30ª série;;;;5000;5274248.14
28.516.650/0001-03;2021-12-31;1;CRI;Habitasec Securitizadora;9304427000158;22/03/2019;135ª série;;;;3500;5321261.05
28.516.650/0001-03;2021-12-31;1;CRI;True Securitizadora;12130744000100;12/11/2019;244ª série;;;;333;3849531.01
28.516.650/0001-03;2021-12-31;1;CRI;Ourinvest Securitizadora;12320349000190;14/05/2021;35ª série;;;;5000;4282898.43
28.516.650/0001-03;2021-12-31;1;FII;JS Real Estate Multigestão;13371132000171;;;;;;12977;1074495.6
28.516.650/0001-03;2021-12-31;1;FII;FII BTG Pactual Corp. Office Fund;8924783000101;;;;;;5937;431560.53
28.516.650/0001-03;2021-12-31;1;FII;Mauá Capital Recebíveis Imobiliários;23648935000184;;;;;;12000;1235400
28.516.650/0001-03;2021-12-31;1;FII;Ourinvest JPP FII;26091656000150;;;;;;33372;3070224
28.516.650/0001-03;2021-12-31;1;FII;Kinea Índice de Preços;24960430000113;;;;;;24500;2577400
28.516.650/0001-03;2021-12-31;1;FII;Kinea Renda Imobiliária;12005956000165;;;;;;2500;354725
28.516.650/0001-03;2021-12-31;1;FII;More Recebíveis Imobiliários FII;40102474000169;;;;;;20000;2003800
28.516.650/0001-03;2021-12-31;1;FII;Navi Residencial FII;42432327000182;;;;;;263663;2792191.17
28.516.650/0001-03;2021-12-31;1;FII;BTG Pactual Crédito Imobiliário;29787928000140;;;;;;1150;104949
28.548.288/0001-52;2021-03-31;1;FII;TRX REAL ESTATE II FII;36368925000137;;;;;;1263882;147836277.54
28.548.288/0001-52;2021-03-31;1;Ações de Sociedades;LEWINI 52 EMPREENDIMENTOS IMOBILIARIOS LTDA;19974182000120;;;;;;57297500;57297500
28.548.288/0001-52;2021-03-31;1;Ações de Sociedades;COOKEI 53 EMPREENDIMENTOS IMOBILIARIOS LTDA;19973878000131;;;;;;260167580;260167585.72
28.548.288/0001-52;2021-03-31;1;Outras Cotas de FI;FICFI ITAU SOBERANO RENDA FIXA SIMPLES LP;60175696000173;;;;;;1233532.27818;60456121.86
28.548.288/0001-52;2021-06-30;2;Outras Cotas de FI;FICFI ITAU SOBERANO RENDA FIXA SIMPLES LP;60175696000173;;;;;;113456.46252;5600237.89
28.548.288/0001-52;2021-06-30;2;Ações de Sociedades;COOKEI 53 EMPREENDIMENTOS IMOBILIARIOS LTDA;19973878000131;;;;;;260167580;260167585.72
28.548.288/0001-52;2021-06-30;2;Ações de Sociedades;LEWINI 52 EMPREENDIMENTOS IMOBILIARIOS LTDA;19974182000120;;;;;;57297500;57297500
28.548.288/0001-52;2021-06-30;2;FII;TRX REAL ESTATE II FII;36368925000137;;;;;;1170344;139259232.56
28.548.288/0001-52;2021-09-30;1;Ações de Sociedades;TR3 EMPREEENDIMENTOS IMOBILIARIOS LTDA;22666654000191;;;;;;82001000;138118292
28.548.288/0001-52;2021-09-30;1;Ações de Sociedades;COOKEI 53 EMPREENDIMENTOS IMOBILIARIOS LTDA;19973878000131;;;;;;260167580;260167585.72
28.548.288/0001-52;2021-09-30;1;Ações de Sociedades;LEWINI 52 EMPREENDIMENTOS IMOBILIARIOS LTDA;19974182000120;;;;;;57297500;57297500
28.548.288/0001-52;2021-09-30;1;Outras Cotas de FI;FICFI ITAU SOBERANO RENDA FIXA SIMPLES LP;60175696000173;;;;;;672763.37347;33626221.96
28.548.288/0001-52;2021-09-30;1;FII;TRX REAL ESTATE II FII;36368925000137;;;;;;1170344;138118292
28.548.288/0001-52;2021-12-31;1;FII;FII CAPI SEC - CPTS11;18.979.895/0001-13;;;;;;10695;1026292.2
28.548.288/0001-52;2021-12-31;1;FII;FII IRIDIUM - IRDM11;28.830.325/0001-10;;;;;;9317;1015273.49
28.548.288/0001-52;2021-12-31;1;FII;FII CSHG LOG - HGLG11;11.728.688/0001-47;;;;;;6349;1082885.44
28.548.288/0001-52;2021-12-31;1;FII;TRX REAL ESTATE II FII - TRXB11;36.368.925/0001-37;;;;;;1464607;180102722.79
28.548.288/0001-52;2021-12-31;1;FII;FII KINEA IP - KNIP11;24.960.430/0001-13;;;;;;10851;1141525.2
28.548.288/0001-52;2021-12-31;1;FII;FII MAUA - MCCI11;23.648.935/0001-84;;;;;;9881;1017248.95
28.548.288/0001-52;2021-12-31;1;FII;FII UBS (BR) - RECR11;28.152.272/0001-26;;;;;;9487;948510.26
28.548.288/0001-52;2021-12-31;1;Outras Cotas de FI;FICFI ITAU SOBERANO RENDA FIXA SIMPLES LP;60175696000173;;;;;;463358.60553;23574664.62
28.548.288/0001-52;2021-12-31;1;Ações de Sociedades;TR3 EMPREEENDIMENTOS IMOBILIARIOS LTDA;22666654000191;;;;;;132001000;132003337.92
28.548.288/0001-52;2021-12-31;1;Ações de Sociedades;LEWINI 52 EMPREENDIMENTOS IMOBILIARIOS LTDA;19974182000120;;;;;;57297500;60030175.58
28.548.288/0001-52;2021-12-31;1;Ações de Sociedades;COOKEI 53 EMPREENDIMENTOS IMOBILIARIOS LTDA;19973878000131;;;;;;260167580;268028921.1
28.548.288/0001-52;2021-12-31;1;FII;FII BRL1873 - VBI CONSUMO ESSENCIAL FII - EVBI11;34.691.520/0001-00;;;;;;102898;9878208
28.548.288/0001-52;2021-12-31;1;FII;FII CSHG URB - HGRU11;29.641.226/0001-53;;;;;;8813;1042049.12
28.548.288/0001-52;2021-12-31;1;FII;FII BTLG - BTLG11;11.839.593/0001-09;;;;;;8760;936706.8
28.548.288/0001-52;2021-12-31;1;FII;FII VBI CRI - CVBI11;28.729.197/0001-13;;;;;;10443;1067796.75
28.548.288/0001-52;2021-12-31;1;FII;FII VINCILOG - VILG11;24.853.044/0001-22;;;;;;9340;985837
28.548.288/0001-52;2021-12-31;1;FII;FII XP LOG - XPLG11;26.502.794/0001-85;;;;;;10402;1065164.8
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.- CRI_19L0811248;12130744000100;1;253;;;;15000;15031177.02
28.729.197/0001-13;2021-03-31;1;CRI;BRDU URBANISMO S/A-CRI_20A0964304;8769451000108;4;72;;;;2860;2549017.91
28.729.197/0001-13;2021-03-31;1;CRI;OURINVEST SECURITIZADORA S.A - CRI_19L0132851_DU3;12320349000190;1;26;;;;5000;41892.76
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.-CRI_19G0311543_DU2;12130744000100;1;222;;;;4523;3573406.59
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.-CRI_19G0311435_DU2;12130744000100;1;220;;;;3618;2825317.56
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A. - CRI_17B0048606;8769451000108;1;32;;;;2;152487.1
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.-CRI_19G0311543_DU2;12130744000100;1;222;;;;4077;3221043.26
28.729.197/0001-13;2021-03-31;1;CRI;OURINVEST SECURITIZADORA S.A - CRI_19L0132851_DU3;12320349000190;1;26;;;;6150;51528.1
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A. - CRI_14F0691837;8769451000108;1;8;;;;70;1792063.49
28.729.197/0001-13;2021-03-31;1;CRI;BRDU URBANISMO S/A-CRI_20A0964303;8769451000108;4;71;;;;24140;20761051.92
28.729.197/0001-13;2021-03-31;1;CRI;RB CAPITAL SECURITIZADORA S.A - CRI_20I0668028;3559006000191;1;275;;;;12455;12500255.34
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.- CRI_19L0811248;12130744000100;1;253;;;;4991;5001373.63
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A. - CRI_19I0739560;8769451000108;4;47;;;;15300;11002375.75
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.-CRI_19G0311543_DU2;12130744000100;1;222;;;;1400;1106073.23
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.-CRI_19G0311514_DU2;12130744000100;1;221;;;;3618;2825316.54
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A. - CRI_20G0800227_DU2;12130744000100;1;236;;;;36316373;38107670.1
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A. - CRI_17B0048606;8769451000108;1;32;;;;4;304974.21
28.729.197/0001-13;2021-03-31;1;FII;FII KINEA RI - KNCR11;16706958000132;;;;;;109309;10222577.68
28.729.197/0001-13;2021-03-31;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_19J0713612;9304427000158;1;176;;;;2032;2110611.74
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.-CRI_19G0311514_DU2;12130744000100;1;221;;;;4382;3421928.44
28.729.197/0001-13;2021-03-31;1;CRI;HABITASEC SECURITIZADORA S.A -CRI_18L1128777;9304427000158;1;124;;;;5173;4876459.19
28.729.197/0001-13;2021-03-31;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_20K0778773;9304427000158;1;208;;;;29000;27001543
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.- CRI_19L0811083;12130744000100;1;252;;;;15000;15031339.07
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.- CRI_19L0811083;12130744000100;1;252;;;;12991;13018141.72
28.729.197/0001-13;2021-03-31;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_19J0713612;9304427000158;1;176;;;;15544;16145348.92
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A. - CRI_21C0482259;8769451000108;4;177;;;;59000;59381152.25
28.729.197/0001-13;2021-03-31;1;CRI;RB CAPITAL SECURITIZADORA S.A - CRI_20F0734290;3559006000191;1;227;;;;11500;12122333.04
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A. - CRI_21C0662763;8769451000108;4;224;;;;18750;18490269.61
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.- CRI_19L0811083;12130744000100;1;252;;;;12500;12526115.89
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A. - CRI_20G0800227_DU2;12130744000100;1;236;;;;2250818;2361839.1
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.- CRI_19L0811248;12130744000100;1;253;;;;12500;12525980.85
28.729.197/0001-13;2021-03-31;1;CRI;BARI SECURITIZADORA S.A - CRI_20E0031084;10608405000160;1;79;;;;4976;5176729.04
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.- CRI_19L0811248;12130744000100;1;253;;;;8000;8017644
28.729.197/0001-13;2021-03-31;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_19J0713611;9304427000158;1;171;;;;15544;16145348.92
28.729.197/0001-13;2021-03-31;1;CRI;BARI SECURITIZADORA S.A - CRI_20E0031084;10608405000160;1;79;;;;6024;6267004.77
28.729.197/0001-13;2021-03-31;1;CRI;OURINVEST SECURITIZADORA S.A - CRI_19L0132851_DU3;12320349000190;1;26;;;;14000;117299.74
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A. - CRI_21C0071934;8769451000108;4;201;;;;27624;27280585.06
28.729.197/0001-13;2021-03-31;1;CRI;RB CAPITAL SECURITIZADORA S.A - CRI_20I0668028;3559006000191;1;275;;;;12545;12590582.36
28.729.197/0001-13;2021-03-31;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_20B0797175;9304427000158;1;172;;;;7000;5130329.37
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A. - CRI_20G0705043;8769451000108;4;69;;;;12138;13691816.56
28.729.197/0001-13;2021-03-31;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_20K0778773;9304427000158;1;208;;;;4000;3724350.75
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A. - CRI_21C0663319;8769451000108;4;225;;;;17750;17522111.19
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A. - CRI_20G0705043;8769451000108;4;69;;;;8167;9212478.65
28.729.197/0001-13;2021-03-31;1;CRI;RB CAPITAL SECURITIZADORA S.A - CRI_20I0668028;3559006000191;1;275;;;;5000;5093034.1
28.729.197/0001-13;2021-03-31;1;CRI;TRUE SECURITIZADORA S.A.-CRI_19G0311435_DU2;12130744000100;1;220;;;;4382;3421929.68
28.729.197/0001-13;2021-03-31;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_19J0713611;9304427000158;1;171;;;;712;739545.06
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A - CRI_20A0952498;8769451000108;4;70;;;;33000;29290691.91
28.729.197/0001-13;2021-03-31;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_19J0713612;9304427000158;1;176;;;;712;739545.06
28.729.197/0001-13;2021-03-31;1;CRI;ISEC SECURITIZADORA S.A. - CRI_17B0048622;8769451000108;1;33;;;;134;1611428.67
28.729.197/0001-13;2021-03-31;1;CRI;RB CAPITAL SECURITIZADORA S.A - CRI_20I0668028;3559006000191;1;275;;;;4987;5005120.3
28.729.197/0001-13;2021-03-31;1;FII;FII BARIGUI - BARI11;29267567000100;;;;;;45460;5159710
28.729.197/0001-13;2021-03-31;1;FII;FII RBRHGRAD - RBRR11;29467977000103;;;;;;10860;1082850.6
28.729.197/0001-13;2021-03-31;1;FII;FII PLURAL R - PLCR11;32527683000126;;;;;;14829;1423287.42
28.729.197/0001-13;2021-03-31;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_19J0713611;9304427000158;1;171;;;;2032;2110611.74
28.729.197/0001-13;2021-03-31;1;Outras Cotas de FI;FICFI ITAU TOP RENDA FIXA REFERENCIADO DI;5902521000158;;;;;;18039568.7059;88476847.93
28.729.197/0001-13;2021-03-31;1;FII;FII BARIGUI - BARI13;29267567000100;;;;;;40694;4618769
28.729.197/0001-13;2021-06-30;1;CRI;ISEC SECURITIZADORA S.A. - CRI_17B0048622;8769451000108;1;33;;;;134;1930272.86
28.729.197/0001-13;2021-06-30;1;CRI;TRUE SECURITIZADORA S.A.-CRI_19G0311435_DU2;12130744000100;1;220;;;;3618;2675999.56
28.729.197/0001-13;2021-06-30;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_20K0778773;9304427000158;1;208;;;;29000;22442438.02
28.729.197/0001-13;2021-06-30;1;CRI;TRUE SECURITIZADORA S.A.-CRI_19G0311514_DU2;12130744000100;1;221;;;;3618;2675993.22
28.729.197/0001-13;2021-06-30;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_19J0713612;9304427000158;1;176;;;;712;753147.43
28.729.197/0001-13;2021-06-30;1;CRI;BARI SECURITIZADORA S.A - CRI_20E0031084;10608405000160;1;79;;;;4976;5547436.14
28.729.197/0001-13;2021-06-30;1;CRI;TRUE SECURITIZADORA S.A.- CRI_19L0811248;12130744000100;1;253;;;;4991;5005075.78
28.729.197/0001-13;2021-06-30;1;CRI;TRUE SECURITIZADORA S.A.- CRI_19L0811248;12130744000100;1;253;;;;8000;8023575.48
28.729.197/0001-13;2021-06-30;1;CRI;ISEC SECURITIZADORA S.A. - CRI_20G0705043;8769451000108;4;69;;;;8167;9685434.05
28.729.197/0001-13;2021-06-30;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_19J0713612;9304427000158;1;176;;;;2032;2149432.01
28.729.197/0001-13;2021-06-30;1;CRI;TRUE SECURITIZADORA S.A. - CRI_20G0800227_DU2;12130744000100;1;236;;;;2250818;2304650.65
28.729.197/0001-13;2021-06-30;1;CRI;TRUE SECURITIZADORA S.A.- CRI_19L0811083;12130744000100;1;252;;;;12991;13027777.63
28.729.197/0001-13;2021-06-30;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_19J0713612;9304427000158;1;176;;;;15544;16442308.69
28.729.197/0001-13;2021-06-30;1;CRI;HABITASEC SECURITIZADORA S.A - CRI_20B0797175;9304427000158;1;172;;;;5000;3068239.26
28.729.197/0001-13;2021-06-30;1;CRI;ISEC SECURITIZADORA S.A. - CRI_21C0663319;8769451000108;4;225;;;;17750;17357335.39
28.729.197/0001-13;2021-06-30;1;CRI;TRUE SECURITIZADORA S.A. - CRI_20K0754354_DU2;12130744000100;1;324;;;;5114;4757678.64
28.729.197/0001-13;2021-06-30;1;CRI;TRUE SECURITIZADORA S.A.-CRI_19G0311543_DU2;12130744000100;1;222;;;;4523;3340362.1
